,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
25,1.1929998,1.215279,"('egoistic', 'altruistic')",1.3478886,1.2853509,1.4340286,1.4094205,1.8412315,1.8117293,1.4540371,1.430445,0.0235921
77,-1.1870744,-1.2344913,"('unmotivated', 'motivated')",0.07415719,-0.02666869,0.16383062,0.08028938,0.020600766,-0.03712634,-0.2321214,-0.3044992,0.0723778
49,-1.1373851,-0.9554877,"('unable', 'able')",-0.6808817,-0.5631249,-0.56308955,-0.48268533,-0.8044859,-0.7893875,-0.7964606,-0.6976714,-0.0987892
9,1.1075425,1.2262311,"('unaffectionate', 'caring')",1.424476,1.3983521,0.5273691,0.53048015,0.9815986,0.92658615,1.0102465,1.0204124,-0.0101659
76,-1.1067599,-1.0981117,"('anxious', 'daring')",-0.3939384,-0.45519027,-0.10473415,-0.10757156,-0.5011065,-0.7013193,-0.5266348,-0.5905482,0.0639134
59,1.0803752,0.98890656,"('foolish', 'wise')",-0.048089687,-0.08383477,1.4365584,1.32425,-0.29257432,-0.3535969,0.5440674,0.4689312,0.0751362
80,-1.0522977,-1.1197728,"('dominated', 'dominating')",-1.348265,-1.4220562,-0.8735189,-0.92512774,-0.5228518,-0.59028256,-0.9492334,-1.0143099,0.0650765
84,1.025863,1.0115788,"('inferior', 'superior')",0.77847636,0.85373265,1.0862403,1.0748407,0.64825374,0.6432504,0.8847083,0.8958507,-0.0111424
21,-0.9961443,-0.9652207,"('immoral', 'moral')",-1.1830318,-1.2399342,-0.62750304,-0.63941765,-1.8931192,-1.9890544,-1.1749496,-1.2084067,0.0334571
58,0.99374557,1.170109,"('undiscriminating', 'discriminating')",0.6001144,0.6658863,0.73033637,0.73446804,0.80137706,0.8337535,0.7813933,0.8510543,-0.069661
40,0.9918117,0.87311953,"('stingy', 'generous')",0.7072167,0.594403,0.18225256,0.113315634,-1.6287224,-1.7110946,0.0631396,-0.0325641,0.0957037
57,-0.9904992,-0.80547434,"('unimaginative', 'imaginative')",-0.9839431,-0.97017545,-0.9515992,-0.86816204,-2.8301795,-2.7642398,-1.4390552,-1.3520129,-0.0870423
34,0.9014577,0.9143704,"('mean', 'honorable')",1.2529383,1.2676876,0.89505446,0.8464729,5.2701626,5.140097,2.0799031,2.0421569,0.0377462
24,-0.8958392,-0.84233123,"('dishonest', 'honest')",-0.73268974,-0.77429557,-1.0770011,-1.0292836,-0.93155307,-1.0535449,-0.9092708,-0.9248638,0.015593
68,-0.89118195,-0.78137654,"('dependent', 'independent')",-1.6139431,-1.4479914,-1.4966774,-1.4260428,-1.583287,-1.5082593,-1.3962724,-1.2909175,-0.1053549
15,0.88942295,0.91211444,"('boring', 'funny')",0.988267,0.9460856,0.9776223,0.9744338,0.3504721,0.27289927,0.8014461,0.7763833,0.0250628
75,0.8478849,0.8512731,"('meek', 'impulsive')",-0.5834357,-0.5573195,0.6065218,0.58066994,0.79588556,0.80175436,0.4167141,0.4190945,-0.0023804
3,-0.8472988,-0.94593024,"('repellent', 'pleasant')",-1.223838,-1.2573003,-0.9079028,-0.93715876,0.55614233,0.5468897,-0.6057243,-0.6483749,0.0426506
42,0.82135946,0.726824,"('unreliable', 'reliable')",0.21504319,0.12963212,0.8180289,0.75143003,-2.4726708,-2.5567431,-0.1545598,-0.2372143,0.0826545
48,-0.81437695,-0.6828954,"('unintelligent', 'intelligent')",-1.135382,-1.1867355,-0.5880647,-0.5077396,-1.6053765,-1.5874252,-1.0358,-0.991199,-0.044601
29,0.7834325,0.7032892,"('unfair', 'fair')",0.04652118,0.06250616,0.09887397,0.0800129,-0.7086425,-0.62322456,0.0550463,0.0556459,-0.0005996
23,-0.77297115,-0.94278693,"('insincere', 'sincere')",-0.4579745,-0.5994618,-0.71399015,-0.7918366,4.190385,3.9256673,0.5613623,0.3978955,0.1634668
83,0.77125263,0.800917,"('powerless', 'powerful')",1.2212409,1.2821627,0.70214736,0.7483251,-0.66042,-0.6249741,0.5085552,0.5516077,-0.0430525
7,-0.7612913,-0.7751353,"('insensitive', 'sensitive')",-1.1463773,-1.2770766,-1.0271115,-1.1120174,-0.5658898,-0.70854735,-0.8751675,-0.9681941,0.0930266
37,-0.70496786,-0.6472514,"('fake', 'genuine')",-0.85825807,-0.87634957,-1.1281866,-1.1576895,-0.26031184,-0.411212,-0.7379311,-0.7731256,0.0351945
17,0.68852407,0.9594221,"('nasty', 'nice')",-0.2690556,-0.18780854,0.5566664,0.674047,-0.16030063,0.050455824,0.2039586,0.3740291,-0.1700705
27,0.62444925,0.6758209,"('hardhearted', 'softhearted')",0.17619658,0.110760614,0.09784827,0.148244,0.81939226,0.899407,0.4294716,0.4585581,-0.0290865
63,-0.62344843,-0.63824964,"('unperceptive', 'insightful')",-0.14085197,-0.20634717,0.55367523,0.49105573,0.15405598,0.10192865,-0.0141423,-0.0629031,0.0487608
4,0.5950849,0.6148058,"('disliked', 'liked')",0.5143825,0.49130222,0.7858664,0.7925924,-5.2531276,-5.1537194,-0.8394485,-0.8137547,-0.0256938
72,-0.57271814,-0.5904573,"('unambitious', 'ambitious')",0.3197315,0.35570177,-0.8643863,-0.8859945,-1.2633252,-1.3196619,-0.5951746,-0.610103,0.0149284
20,-0.5666178,-0.60621506,"('rough', 'thoughtful')",-0.7233863,-0.82523423,0.36228478,0.3206096,-0.17675611,-0.21023679,-0.2761188,-0.3302691,0.0541503
53,0.49997407,0.52223766,"('uncreative', 'creative')",1.0083256,0.92082703,1.213379,1.1553867,1.3143965,1.3150111,1.0090188,0.9783657,0.0306531
8,0.49540758,0.66541183,"('unaffectionate', 'affectionate')",1.047964,1.0606804,0.60809374,0.6085136,0.46527636,0.42354277,0.6541854,0.6895371,-0.0353517
44,0.4801196,0.5190203,"('prejudiced', 'unprejudiced')",-1.071366,-1.0314385,-1.23588,-1.1608528,-1.2232064,-1.2850565,-0.7625832,-0.7395818,-0.0230014
87,0.4350318,0.69757354,"('unsuccessful', 'successful')",0.3901076,0.50288934,1.4860101,1.5299057,0.59541804,0.53050196,0.7266419,0.8152176,-0.0885757
39,0.4157968,0.53064936,"('exploitative', 'cooperative')",0.42933837,0.5761571,0.072680786,0.15419795,0.41016883,0.45589936,0.3319962,0.429226,-0.0972298
54,0.37905416,0.46570325,"('incapable', 'capable')",1.3891478,1.4378905,1.73289,1.7190106,0.98266906,0.86382985,1.1209402,1.1216085,-0.0006683
12,0.37305522,0.43511134,"('unsupportive', 'supportive')",0.5672301,0.55964035,0.9934761,1.0065525,-1.4802905,-1.3936747,0.1133677,0.1519074,-0.0385397
61,0.35550013,0.39321324,"('illogical', 'logical')",0.3993138,0.36733127,0.78281087,0.7948955,-0.061739273,-0.022562038,0.3689714,0.3832195,-0.0142481
47,-0.26530188,-0.3617855,"('stupid', 'smart')",-0.11791223,-0.16395816,0.37568843,0.23063713,3.6233726,3.412499,0.9039617,0.7793481,0.1246136
32,-0.25716048,-0.2457901,"('unkind', 'kind')",0.07821572,0.042467788,-0.28129876,-0.3555404,0.17684582,0.0062997155,-0.0708494,-0.1381407,0.0672913
74,-0.24800777,-0.19785896,"('undedicated', 'dedicated')",-0.06674199,-0.09982784,-0.053957522,-0.055057116,-0.20461488,-0.24602209,-0.1433305,-0.1496915,0.006361
50,0.24589393,0.15943186,"('clumsy', 'skillful')",-0.6573958,-0.7203146,1.574468,1.5027423,0.71818525,0.6392936,0.4702879,0.3952883,0.0749996
78,0.23591873,0.3039786,"('nonresilient', 'resilient')",1.3345772,1.3107775,0.92132616,0.9757573,1.464981,1.4874188,0.9892008,1.0194831,-0.0302823
67,-0.13897333,-0.17304033,"('doubtful', 'determined')",-0.012293477,0.099756844,-0.23803386,-0.19153705,-0.600765,-0.54751956,-0.2475164,-0.203085,-0.0444314
18,0.13487695,0.26028794,"('disagreeable', 'welcoming')",-0.099079825,-0.09843731,0.7206664,0.7455704,-1.2710282,-1.2578369,-0.1286412,-0.087604,-0.0410372
88,-0.13226444,0.0058459193,"('low', 'eminent')",-0.8912642,-0.95356166,-0.39817318,-0.3686945,-1.3445774,-1.3964007,-0.6915698,-0.6782027,-0.0133671
41,-0.10064682,0.006637384,"('unforgiving', 'forgiving')",-0.14831512,-0.109791555,-0.2637804,-0.20812303,-0.31033733,-0.28461012,-0.2057699,-0.1489718,-0.0567981
19,0.09974809,0.3578175,"('inhospitable', 'hospitable')",0.40090382,0.496986,0.027398912,0.1192341,0.32666436,0.3334189,0.2136788,0.3268641,-0.1131853
38,-0.095523946,-0.18873136,"('untruthful', 'truthful')",-0.43367592,-0.4716748,-0.25580406,-0.2845181,0.45940223,0.38171527,-0.0814004,-0.1408022,0.0594018
64,-0.071417816,-0.04433633,"('shy', 'confident')",-0.6859964,-0.66380686,-0.32304004,-0.35664856,-4.9942174,-4.9406385,-1.5186679,-1.5013576,-0.0173103
