,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,male-female
57,-0.73129624,-1.0189131,"('unimaginative', 'imaginative')",0.026320543,-0.027979545,-0.43691638,-0.6964605,1.2048545,1.1885234,-0.34858367,-0.39429674,-2.4257598,-2.5396218,-0.4518968,-0.5814581,0.1295613
8,-0.72099763,-0.74122626,"('unaffectionate', 'affectionate')",-0.4122846,-0.33504295,-1.1895177,-1.2105271,-0.3881867,-0.45682883,-2.7916203,-2.849955,0.17995602,0.24771959,-0.8871085,-0.8909767,0.0038682
26,-0.7027207,-0.8841646,"('hardhearted', 'benevolent')",1.5843596,1.4394484,1.8514434,1.7148858,-0.11781272,-0.1775921,-0.9776555,-1.1653731,1.5282388,1.3305222,0.5276422,0.3762878,0.1513544
27,-0.68091404,-0.58175087,"('hardhearted', 'softhearted')",-0.6336986,-0.5140277,-0.4391502,-0.28180516,0.35141936,0.4743108,-0.41641045,-0.30900908,1.1281788,1.0750189,-0.1150959,-0.0228772,-0.0922187
80,0.6466855,0.63677925,"('dominated', 'dominating')",0.10810485,0.11013046,0.40716773,0.36037862,1.5640223,1.7122447,0.81252766,1.2176942,-1.7756016,-1.6992083,0.2938177,0.3896698,-0.0958521
77,-0.6369853,-0.51547617,"('unmotivated', 'motivated')",-0.36328155,-0.303074,-0.57691735,-0.65071803,0.7334907,0.7682644,-0.07690503,-0.012302351,-1.0040864,-0.9426743,-0.3207808,-0.2759967,-0.0447841
7,0.63191366,0.49644732,"('insensitive', 'sensitive')",1.1829199,1.1763383,0.7889307,0.7252981,2.8967984,2.9564881,0.4865039,0.6022107,0.88411444,0.87336856,1.1451968,1.1383585,0.0068383
34,-0.61224586,-0.5969197,"('mean', 'honorable')",0.27795777,0.29189295,0.09255354,0.1880916,0.86428267,0.8352692,0.18562637,0.17696501,6.3684835,6.440661,1.1961097,1.22266,-0.0265503
60,0.59970593,0.6858033,"('inefficient', 'efficient')",1.9324658,2.103834,0.4901989,0.5503662,4.09165,4.3552556,0.8320335,1.1155638,0.05595605,0.16094908,1.3336684,1.4952952,-0.1616268
82,-0.5945091,-0.49147364,"('poor', 'rich')",0.99088794,0.9853518,0.8242668,0.8014257,0.42822403,0.410172,0.41942337,0.4078508,6.6173716,6.700848,1.4476109,1.4690291,-0.0214182
84,0.58274114,0.5945749,"('inferior', 'superior')",-0.804268,-0.834857,-0.27258348,-0.2018961,-1.5151716,-1.6091863,-0.7131449,-0.7532213,0.39186716,0.42597455,-0.3884266,-0.3964352,0.0080086
48,-0.58175874,-0.4522692,"('unintelligent', 'intelligent')",-0.21269229,-0.15715079,-1.1397551,-1.0050778,1.2588415,1.4228939,-1.0303512,-0.7786249,0.6143882,0.7321162,-0.1818879,-0.0396854,-0.1422025
58,-0.57835007,-0.63814694,"('undiscriminating', 'discriminating')",0.29013485,0.17509423,-0.092930615,-0.17589037,0.96319795,0.78187764,-0.60818917,-0.7348313,0.02617887,-0.005272921,7e-06,-0.0995283,0.0995353
14,0.55739063,0.41289374,"('antisocial', 'social')",3.5293553,3.4891076,1.5610646,1.523045,3.9770088,4.0835743,0.800593,0.82042176,-0.6701171,-0.8415275,1.6258825,1.5812526,0.0446299
46,0.5503965,0.37386763,"('uncompetitive', 'competitive')",1.4113348,1.3903215,0.21181357,-0.061194956,2.2274203,2.2153988,0.21422033,0.33081654,-0.27688536,-0.29520568,0.72305,0.6590006,0.0640494
16,0.54260087,0.56212986,"('unpopular', 'popular')",0.44832876,0.5036341,1.1853721,1.072841,-0.17141673,-0.20623386,0.21243858,-0.05661019,1.1347291,1.042067,0.5586754,0.4863047,0.0723707
67,0.53180456,0.59550625,"('doubtful', 'determined')",-0.32426777,-0.2475045,-0.26722118,-0.127443,-0.23012976,-0.23429105,0.8979924,0.87842035,-0.6123335,-0.6108398,-0.0006925,0.042308,-0.0430005
49,-0.52377176,-0.33543867,"('unable', 'able')",-0.32165468,-0.1623413,-0.66128933,-0.61152667,-0.5861722,-0.452432,-0.91407824,-0.780501,-0.36902285,-0.2722352,-0.5626648,-0.4357458,-0.126919
47,-0.5155549,-0.59428394,"('stupid', 'smart')",1.2649821,1.2178885,1.0503522,1.1079502,2.250163,2.2519915,0.735848,0.76520187,5.4519925,5.5726514,1.7062972,1.7202333,-0.0139361
56,0.4847864,0.5683964,"('impractical', 'practical')",1.688881,1.7745985,-0.012852613,-0.0054267943,3.422094,3.5616243,0.83215225,1.1184254,-0.16374755,-0.13653342,1.0418855,1.1468474,-0.1049619
18,0.4628839,0.61326426,"('disagreeable', 'welcoming')",0.0173284,0.065059066,0.8409937,1.1072515,0.120584965,0.14865233,-0.9766987,-1.0473917,-0.061620213,-0.02919387,0.0672453,0.1429403,-0.075695
24,0.45677468,0.37241164,"('dishonest', 'honest')",0.5768304,0.51034296,-0.3444186,-0.21592054,2.3854387,2.2644067,-0.25283107,-0.15241429,0.7343035,0.8777929,0.592683,0.6094365,-0.0167535
21,0.45152783,0.41868594,"('immoral', 'moral')",1.1374933,1.0074899,0.04216594,-0.012830589,2.371706,2.4764886,0.26102427,0.46487406,-0.7451721,-0.83780557,0.5864576,0.5861504,0.0003072
71,0.44482002,0.5478544,"('diffident', 'self-confident')",2.3680875,2.4724934,0.27902815,0.34804878,1.0682583,1.1846393,-0.95022637,-0.7877618,0.35223508,0.3961694,0.5937004,0.6935739,-0.0998735
44,0.44334283,0.52637225,"('prejudiced', 'unprejudiced')",-1.1527103,-1.046012,-0.08092319,-0.025353432,-0.68596643,-0.756701,0.28022805,0.06695943,-1.625858,-1.5979248,-0.4703145,-0.47211,0.0017955
52,-0.43375593,-0.523016,"('irrational', 'rational')",-1.1699884,-1.3315579,-0.28312472,-0.2901153,-2.0036006,-2.1562176,-1.1086804,-1.3696814,-0.060835026,-0.2802579,-0.8433308,-0.9918076,0.1484768
72,-0.3995189,-0.33350116,"('unambitious', 'ambitious')",1.0048364,1.1265718,-0.8344703,-0.76093686,0.652869,0.7182182,0.20151159,0.25266886,-1.0538555,-0.8723381,-0.071438,0.0217804,-0.0932184
88,-0.39275956,-0.5370504,"('low', 'eminent')",0.25158265,0.029560385,-0.36034912,-0.6364156,-0.92660517,-1.0067747,-1.2321835,-1.3222806,0.63391656,0.58387715,-0.337733,-0.481514,0.143781
12,0.3766448,0.44850692,"('unsupportive', 'supportive')",1.6569197,1.8001225,0.5958936,0.75860333,2.95834,3.1238036,-0.2177675,-0.025382098,-1.6980081,-1.6083012,0.6120037,0.7495588,-0.1375551
78,-0.3660986,-0.15919062,"('nonresilient', 'resilient')",0.8756302,1.0311434,0.48711386,0.45471632,1.2393177,1.4050069,-0.4222215,-0.21644491,0.6910553,0.95616806,0.4174662,0.5785666,-0.1611004
59,0.35244516,0.38305268,"('foolish', 'wise')",-0.07165152,-0.1532232,0.39300302,0.42219573,-1.7034862,-1.6851383,-0.07843213,-0.3362182,0.35876548,0.24139127,-0.1248927,-0.18799,0.0630973
28,-0.3452519,-0.5612174,"('disloyal', 'loyal')",0.29323724,0.18724251,0.4861483,0.32100502,0.76420164,0.6700517,-1.2424326,-1.3492082,1.0958023,1.0077438,0.1752842,0.0459362,0.129348
70,0.32607228,0.27906668,"('lethargic', 'energetic')",-0.039717026,0.019839074,-0.545825,-0.52812475,1.7134606,1.7059888,0.4629463,0.56667346,1.0173321,1.2065785,0.4890449,0.5416703,-0.0526254
69,-0.30563945,-0.13857669,"('lazy', 'industrious')",-0.6438873,-0.66017085,0.81001604,0.7802192,-2.3589003,-2.3364756,-0.2538566,-0.5857666,-0.7761072,-0.9140929,-0.5880624,-0.6424772,0.0544148
74,-0.3056277,-0.34419897,"('undedicated', 'dedicated')",-0.11396375,-0.2372706,0.5583259,0.46914986,0.9888777,0.8499407,-1.0382593,-1.0375434,-0.22088355,-0.37858456,-0.0219218,-0.1130845,0.0911627
83,-0.3003757,-0.42247817,"('powerless', 'powerful')",1.1068566,1.0963744,-0.19331068,-0.2245102,0.15796521,0.16343608,-0.71580064,-0.73404443,-1.1356678,-1.1008655,-0.1800555,-0.2036813,0.0236258
29,-0.27908614,-0.17012225,"('unfair', 'fair')",0.18695498,0.26187584,-0.0054183006,0.14392975,-0.506297,-0.3764525,-0.08998884,-0.091486454,-0.5433534,-0.65789735,-0.2061981,-0.1483588,-0.0578393
17,0.26895788,0.23090413,"('nasty', 'nice')",-0.1182993,-0.14210032,-0.010093162,-0.056681365,0.60304326,0.6101985,-0.20895307,-0.42780513,-0.64310825,-0.7491873,-0.0180754,-0.0891119,0.0710365
81,-0.26237005,-0.4066548,"('submissive', 'aggressive')",0.98864615,0.955687,-0.35574877,-0.35858172,1.942275,2.0734174,0.032450467,0.3026045,-1.2050744,-1.0726881,0.1900297,0.248964,-0.0589343
51,0.26222494,0.33975706,"('uneducated', 'educated')",0.5211176,0.5156005,0.91428554,0.92083734,1.476964,1.5420332,0.2578256,0.2982244,0.5794917,0.61513644,0.6686516,0.7052648,-0.0366132
30,0.26219863,0.1806086,"('intolerant', 'tolerant')",2.59979,2.5524163,0.4141161,0.44960344,3.0362923,3.1165562,0.07493262,0.08637549,1.0897595,1.0449936,1.2461815,1.2384256,0.0077559
37,0.26108307,0.35039908,"('fake', 'genuine')",0.14141567,0.11556725,0.030117087,0.036176942,1.8135481,1.8234675,-0.14676069,-0.075573936,0.3710731,0.48327303,0.411746,0.4555516,-0.0438056
54,-0.25926337,-0.105170935,"('incapable', 'capable')",0.6836359,0.77362573,0.36990434,0.41715556,0.56072414,0.5790994,-1.0496962,-1.1353611,0.7893577,0.8990391,0.1824437,0.2380646,-0.0556209
41,-0.25773785,-0.46671858,"('unforgiving', 'forgiving')",0.12518062,0.19194597,0.1505104,0.2511579,2.4237988,2.3888373,-0.96198696,-1.1205031,-0.14435585,-0.32122284,0.2225682,0.1539161,0.0686521
65,0.24855079,0.05341518,"('insecure', 'secure')",0.7896785,0.7265661,0.42922005,0.37313384,2.0129807,2.0290153,0.5280007,0.63448095,0.027910331,0.013810767,0.6727235,0.6384037,0.0343198
22,0.24436611,0.14783064,"('untrustworthy', 'trustworthy')",0.39571887,0.3631357,1.0222547,0.99047786,1.3158867,1.2295659,0.53674394,0.5933591,-0.6967308,-0.8166229,0.4697066,0.4179577,0.0517489
0,-0.23459859,-0.49574524,"('unsociable', 'sociable')",2.0857158,2.0683706,0.8630844,0.8329718,4.470964,4.5331874,-0.31397468,-0.36111465,-0.04853614,-0.204312,1.137109,1.0622264,0.0748826
68,-0.22959676,-0.19538108,"('dependent', 'independent')",-0.8172101,-0.8474501,-0.026107702,0.081430785,-0.29800695,-0.20707342,-0.6307866,-0.5944247,-0.3837231,-0.32792872,-0.3975718,-0.3484712,-0.0491006
3,-0.19566856,-0.25847873,"('repellent', 'pleasant')",0.40914652,0.3182814,-0.11420948,-0.31860757,1.5910863,1.5360801,0.7231226,0.6773447,0.28324026,0.10211005,0.449453,0.3427883,0.1066647
75,-0.19536337,-0.1644249,"('meek', 'impulsive')",-2.4974003,-2.4724846,-0.15733857,-0.15256819,-2.6694822,-2.8146322,-0.18000089,-0.43290937,-0.62415755,-0.60556304,-1.0539571,-1.1070971,0.05314
63,-0.1950674,-0.20027599,"('unperceptive', 'insightful')",1.4607141,1.530757,1.3869771,1.4668603,1.8574816,1.9403954,0.7696925,0.8905185,1.4928948,1.6891204,1.128782,1.2195626,-0.0907806
79,-0.18628529,-0.17889097,"('wavering', 'unwavering')",-0.9477945,-1.076222,0.16647576,0.051488925,-2.654576,-2.8321319,-1.1701373,-1.4514233,-0.2608173,-0.1962554,-0.8421892,-0.9472391,0.1050499
33,0.17381409,0.2581786,"('wrong', 'right')",0.09964098,0.033767186,0.21078116,0.25058997,-0.3127816,-0.4088693,-0.24056417,-0.40795368,-0.8341551,-0.8629974,-0.1505441,-0.1895474,0.0390033
15,-0.16897295,-0.1634141,"('boring', 'funny')",-0.95007217,-0.9429755,-0.16212174,-0.20384659,-1.7947334,-1.764873,-0.8342037,-0.8842742,0.33078235,0.17033273,-0.5965536,-0.6315085,0.0349549
35,0.16089392,0.23315176,"('corrupt', 'incorrupt')",-1.3402584,-1.5171273,0.17917195,0.08672166,-2.3696806,-2.5301194,-1.3605108,-1.7498405,-0.366572,-0.41326383,-0.8494926,-0.9817463,0.1322537
11,0.15135594,0.22272918,"('unhelpful', 'helpful')",0.054764636,0.24639337,0.21053384,0.23160127,1.9789081,2.121566,-0.2866908,-0.135846,2.0702524,2.1898146,0.6965206,0.8127098,-0.1161892
43,0.14356276,0.090809084,"('irresponsible', 'responsible')",1.5181836,1.4875689,-0.04661443,0.08952714,2.9608107,2.9689667,-0.114932224,0.015638601,0.8751617,0.88679725,0.889362,0.923218,-0.033856
38,-0.12811783,-0.032252103,"('untruthful', 'truthful')",-0.27719322,-0.18227953,0.0649396,0.118649095,1.573641,1.5677434,-1.0653143,-1.009658,0.09938296,0.1583605,0.0445564,0.1034272,-0.0588708
55,0.11245784,0.08856971,"('incompetent', 'clever')",0.7452737,0.7620559,-0.07265895,-0.075156435,2.1851418,2.3625076,0.20964475,0.4965442,-0.09813139,-0.10570955,0.5136213,0.5881352,-0.0745139
9,-0.11205542,-0.080326125,"('unaffectionate', 'caring')",1.0428568,1.1344906,-0.106415205,-0.098255105,1.7339144,1.7347443,-1.9125798,-1.9457788,1.218198,1.3211485,0.3106531,0.3443372,-0.0336841
61,-0.11139564,-0.15432939,"('illogical', 'logical')",1.2331477,1.0856878,1.1539687,1.0661224,2.0969572,2.1301577,-0.29301476,-0.40657356,0.4955812,0.39315933,0.7625407,0.685704,0.0768367
85,-0.1109985,-0.13693464,"('insignificant', 'prestigious')",0.32250816,0.116808504,0.38768065,0.22462493,-2.3395898,-2.5684872,-1.1182349,-1.5527732,0.7204727,0.6275196,-0.3563603,-0.548207,0.1918467
23,-0.08767752,-0.07426778,"('insincere', 'sincere')",1.1930649,1.2292496,-0.19886978,-0.17271738,2.7436485,2.7223697,0.4123482,0.5633917,6.0307684,6.0908246,1.6822138,1.7264751,-0.0442613
66,-0.083466396,-0.14213584,"('inactive', 'active')",-0.047835838,-0.111126676,0.901172,0.93040293,-1.0520159,-1.1124021,0.339229,0.084355906,1.0756829,0.89168304,0.1887943,0.0901295,0.0986648
45,0.072174594,0.075099684,"('incompetent', 'competent')",0.56178284,0.6579431,0.60865307,0.5361913,2.3595319,2.442193,-0.13207075,-0.029185057,-0.47661647,-0.5792615,0.4989092,0.5171634,-0.0182542
4,0.02731233,0.100985244,"('disliked', 'liked')",-0.260395,-0.16964541,0.4835266,0.44174287,-1.2181381,-1.254387,-0.46422127,-0.7173162,-6.2776,-6.4252124,-1.2849192,-1.3373055,0.0523863
40,-0.009434469,-0.011652105,"('stingy', 'generous')",0.50867414,0.5826123,-0.3052679,-0.0812138,0.74128443,0.6005218,-0.3855715,-0.54134,-1.5940124,-1.5317762,-0.1740546,-0.163808,-0.0102466
32,0.0046089236,0.033345908,"('unkind', 'kind')",1.5387628,1.5982083,0.68845874,0.70047146,2.7084646,2.8149693,0.5223019,0.62216514,1.2498516,1.3168898,1.1187414,1.1810083,-0.0622669
10,-0.0014276505,-0.12703066,"('unsympathetic', 'sympathetic')",1.0683873,0.9962555,-0.7452723,-0.86569613,3.9300776,3.9816265,-0.5023402,-0.23876621,-0.068951994,0.00065816846,0.6134121,0.6245079,-0.0110958
