,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,male-female
18,-1.0493599,-1.0967803,"('disagreeable', 'welcoming')",-0.20285371,-0.05865194,-0.09673443,-0.17732796,-0.4496493,-0.4442534,-0.0053959
79,-1.0344392,-1.0850636,"('wavering', 'unwavering')",-1.452565,-1.6074201,0.0648254,-0.022861259,-0.807393,-0.905115,0.097722
66,-1.0333002,-1.1109247,"('inactive', 'active')",-0.5047215,-0.9396181,0.25773937,0.10213198,-0.4267608,-0.6494703,0.2227095
53,-1.0022528,-1.0809809,"('uncreative', 'creative')",-0.5948374,-0.5488095,0.81966096,0.6761261,-0.2591431,-0.3178881,0.058745
36,-1.0016382,-1.2441025,"('hostile', 'amicable')",-0.09889036,-0.23956586,0.89469683,0.62967676,-0.0686105,-0.2846639,0.2160534
86,-0.99680555,-1.0538275,"('uninfluential', 'influential')",-0.6274686,-0.5383903,0.057165526,-0.013976328,-0.5223695,-0.535398,0.0130285
82,-0.9801778,-0.87881684,"('poor', 'rich')",0.46114695,0.40774396,6.7509623,6.7282248,2.0773104,2.0857174,-0.008407
76,0.91141856,0.81357014,"('anxious', 'daring')",-0.3439995,-0.47236452,-0.44843227,-0.4852522,0.0396623,-0.0480155,0.0876778
54,-0.9056204,-1.1044154,"('incapable', 'capable')",-0.18213347,-0.40401676,1.2831875,1.3192079,0.0651445,-0.0630747,0.1282192
61,0.8956229,0.8219067,"('illogical', 'logical')",0.32978165,0.31691355,0.46200177,0.3248116,0.5624688,0.4878772,0.0745916
38,-0.87647104,-0.89442647,"('untruthful', 'truthful')",-0.75825876,-0.632002,0.25630948,0.21856424,-0.4594735,-0.4359547,-0.0235188
35,-0.85037667,-1.147118,"('corrupt', 'incorrupt')",-0.5344163,-0.9123593,0.16108903,-0.11239478,-0.4079013,-0.7239574,0.3160561
56,0.83227146,0.9181185,"('impractical', 'practical')",-0.32661918,-0.14376715,-0.96603876,-0.85113764,-0.1534622,-0.0255954,-0.1278668
81,0.8095084,1.0759832,"('submissive', 'aggressive')",-0.0694704,0.11482967,-1.183729,-0.87586725,-0.147897,0.1049819,-0.2528789
0,-0.7926378,-0.9249031,"('unsociable', 'sociable')",-0.3041892,-0.3256005,-0.83985215,-0.90319794,-0.6455597,-0.7179005,0.0723408
21,0.74708885,0.77216256,"('immoral', 'moral')",0.08954316,0.016425513,-0.9195283,-0.86670756,-0.0276321,-0.0260398,-0.0015923
14,0.745496,0.91624975,"('antisocial', 'social')",0.7309034,0.9857104,-0.79560125,-0.6499139,0.2269327,0.4173487,-0.190416
41,-0.73355895,-0.60670584,"('unforgiving', 'forgiving')",0.5206258,1.0322543,0.11644231,0.20126563,-0.0321636,0.208938,-0.2411016
10,-0.68205357,-0.38560736,"('unsympathetic', 'sympathetic')",-1.7031839,-1.2254657,-0.5477179,-0.25209317,-0.9776518,-0.6210554,-0.3565964
28,-0.6023511,-0.72224,"('disloyal', 'loyal')",-0.43197185,-0.26422083,1.3072969,1.2528715,0.0909913,0.0888036,0.0021877
3,0.60178727,0.7053864,"('repellent', 'pleasant')",0.36976942,0.47320038,0.8944641,0.8559284,0.6220069,0.6781717,-0.0561648
26,-0.60108906,-0.5730603,"('hardhearted', 'benevolent')",1.8799686,2.351147,1.5643916,1.6460978,0.9477571,1.1413948,-0.1936377
20,0.595721,0.5734459,"('rough', 'thoughtful')",0.5164602,0.4372042,0.35094833,0.36491245,0.4877098,0.4585209,0.0291889
77,0.59508777,0.51040053,"('unmotivated', 'motivated')",-0.4591031,-0.7014358,-1.5208172,-1.5282254,-0.4616108,-0.5730869,0.1114761
17,-0.5922008,-0.47342926,"('nasty', 'nice')",-0.8898083,-0.5454395,-0.9596941,-0.86193633,-0.8139011,-0.626935,-0.1869661
27,-0.55815053,-0.7598156,"('hardhearted', 'softhearted')",-0.22426504,-0.15719621,1.2223581,1.1551614,0.1466475,0.0793832,0.0672643
44,0.5195768,0.33773768,"('prejudiced', 'unprejudiced')",-0.3801627,-0.49367404,-1.3089542,-1.3202717,-0.3898467,-0.4920694,0.1022227
2,0.5166179,0.36576557,"('unlikable', 'likable')",1.5521642,1.3014944,0.4368146,0.34002972,0.8351989,0.6690965,0.1661024
67,0.51277673,0.5600671,"('doubtful', 'determined')",0.13032958,-0.24378966,-0.9026518,-0.78861654,-0.0865151,-0.1574464,0.0709313
30,0.47197866,0.4866088,"('intolerant', 'tolerant')",1.0030235,1.0057042,0.62318546,0.65813565,0.6993959,0.7168162,-0.0174203
16,-0.4708612,-0.5566901,"('unpopular', 'popular')",0.01708807,-0.17549127,0.34795424,0.19549,-0.035273,-0.1788971,0.1436241
23,-0.45973498,-0.49555978,"('insincere', 'sincere')",-0.3456667,-0.29556394,6.613128,6.707865,1.9359088,1.9722471,-0.0363383
84,0.42260724,0.45709047,"('inferior', 'superior')",0.7922014,0.47378826,0.17131925,0.19381025,0.4620426,0.3748963,0.0871463
85,-0.42195588,-0.60800076,"('insignificant', 'prestigious')",0.17793968,0.14268273,0.5710819,0.436668,0.1090219,-0.00955,0.1185719
52,-0.42108846,-0.897946,"('irrational', 'rational')",0.053085133,-0.41049427,0.9183385,0.7114388,0.1834451,-0.1990005,0.3824456
70,0.38446394,0.49562287,"('lethargic', 'energetic')",0.16867639,0.40798998,0.083391845,0.24411729,0.2121774,0.3825767,-0.1703993
64,0.36660844,0.29997608,"('shy', 'confident')",-0.105167836,-0.268496,-7.3748574,-7.4366417,-2.3711389,-2.4683873,0.0972484
11,0.3618816,0.34978423,"('unhelpful', 'helpful')",-0.069580406,0.066392526,0.909955,1.151453,0.4007521,0.5225433,-0.1217912
37,-0.34625077,-0.49305934,"('fake', 'genuine')",-0.5143184,-0.6741913,0.28780353,0.26874927,-0.1909219,-0.2995005,0.1085786
32,-0.3396794,-0.27708384,"('unkind', 'kind')",0.08022815,0.22488567,0.959899,0.9509908,0.2334826,0.2995975,-0.0661149
65,0.32554415,0.28031978,"('insecure', 'secure')",-0.2556708,-0.2506647,-0.71868074,-0.6267449,-0.2162691,-0.19903,-0.0172391
69,0.2747221,0.1454131,"('lazy', 'industrious')",0.594127,0.40236828,-1.1041671,-1.2140424,-0.0784393,-0.222087,0.1436477
48,-0.26020458,-0.21483615,"('unintelligent', 'intelligent')",-0.16280481,-0.147005,-0.07427253,0.046238367,-0.1657606,-0.1052009,-0.0605597
25,-0.25684023,-0.6442498,"('egoistic', 'altruistic')",1.1568862,0.83507204,1.7570899,1.4946115,0.885712,0.5618112,0.3239008
33,0.24789251,0.12546417,"('wrong', 'right')",0.4794455,0.35480452,0.045808204,-0.017141823,0.2577154,0.1543756,0.1033398
7,0.23769014,0.49788767,"('insensitive', 'sensitive')",-0.7541874,-0.117913775,0.49365735,0.7144113,-0.0076133,0.364795,-0.3724083
63,0.22128434,0.4288552,"('unperceptive', 'insightful')",0.28945777,0.40824625,0.5932932,0.63298166,0.3680118,0.4900277,-0.1220159
72,0.22008273,0.20039135,"('unambitious', 'ambitious')",-0.39184466,-0.34244078,0.34223258,0.3408885,0.0568236,0.0662797,-0.0094561
13,-0.21572204,-0.12623626,"('impolite', 'polite')",-1.2518762,-1.0227594,-0.34995526,-0.29977185,-0.6058512,-0.4829225,-0.1229287
46,0.20970705,0.29203394,"('uncompetitive', 'competitive')",-0.2783859,-0.18670717,-1.4349289,-1.4186829,-0.5012026,-0.4377854,-0.0634172
43,0.20332928,0.26878807,"('irresponsible', 'responsible')",-0.19510366,-0.16572511,0.3477411,0.36113662,0.1186556,0.1547332,-0.0360776
24,-0.19979364,-0.31374317,"('dishonest', 'honest')",-0.51335114,-0.28940177,1.0416256,0.90162086,0.1094936,0.099492,0.0100016
75,0.19819407,0.1778143,"('meek', 'impulsive')",0.022800483,-0.16447419,-0.5097217,-0.5725634,-0.0962424,-0.1864078,0.0901654
45,-0.19475299,0.16868493,"('incompetent', 'competent')",-0.4049335,0.25093687,-0.24653158,-0.16844055,-0.2820727,0.0837271,-0.3657998
78,-0.18009439,-0.17621581,"('nonresilient', 'resilient')",-0.30093724,-0.39596874,-0.28606898,-0.35021454,-0.2557002,-0.3074664,0.0517662
59,-0.17430001,-0.38231975,"('foolish', 'wise')",0.020211281,-0.42609757,0.6691201,0.5505872,0.1716771,-0.0859434,0.2576205
88,0.17090298,0.12351253,"('low', 'eminent')",-0.36983553,-0.5993033,-0.16994461,-0.20122352,-0.1229591,-0.2256714,0.1027123
68,-0.16915774,-0.11678778,"('dependent', 'independent')",-1.2276516,-1.3934401,-1.002722,-1.1836888,-0.7998438,-0.8979723,0.0981285
57,-0.16510542,-0.044216868,"('unimaginative', 'imaginative')",-0.5083161,-0.18236338,-3.6997316,-3.6803277,-1.4577177,-1.3023026,-0.1554151
58,-0.15244621,-0.13934112,"('undiscriminating', 'discriminating')",0.25480902,0.6780572,-0.060245596,-0.120116435,0.0140391,0.1395332,-0.1254941
49,-0.1372552,0.0454119,"('unable', 'able')",-0.49633116,-0.4867298,-0.36349666,-0.3465266,-0.332361,-0.2626148,-0.0697462
22,-0.13633385,-0.012314606,"('untrustworthy', 'trustworthy')",0.09904705,0.41973025,-1.106554,-1.2023118,-0.3812803,-0.2649654,-0.1163149
42,0.12899904,0.33330056,"('unreliable', 'reliable')",0.3246284,0.61557317,-3.509631,-3.4542828,-1.0186679,-0.8351363,-0.1835316
55,0.12863943,0.22480184,"('incompetent', 'clever')",0.061120722,0.42071265,-0.27457497,-0.11815644,-0.0282716,0.175786,-0.2040576
4,0.10800647,0.21765518,"('disliked', 'liked')",0.31401598,0.55547595,-7.4381714,-7.6812606,-2.3387163,-2.3027099,-0.0360064
51,-0.09724733,0.09122345,"('uneducated', 'educated')",0.4817031,0.37143743,0.17259355,0.073227644,0.1856831,0.1786295,0.0070536
47,0.07536955,0.13895577,"('stupid', 'smart')",-0.18632874,-0.18669598,5.598093,5.7466426,1.8290447,1.8996342,-0.0705895
71,-0.07349205,-0.08348201,"('diffident', 'self-confident')",-0.3876981,-0.18270487,0.351973,0.4158273,-0.0364057,0.0498801,-0.0862858
74,-0.07118319,-0.05112034,"('undedicated', 'dedicated')",0.27913678,0.44715813,-0.17570797,-0.30974478,0.0107485,0.0287643,-0.0180158
50,0.06315102,0.18624781,"('clumsy', 'skillful')",-0.211361,-0.2615731,0.35746917,0.29691434,0.0697531,0.073863,-0.0041099
34,-0.048553586,0.07555908,"('mean', 'honorable')",0.21237934,0.61123645,5.353394,5.4919753,1.8390732,2.0595903,-0.2205171
12,0.044099014,0.17977238,"('unsupportive', 'supportive')",-0.17718743,0.12831834,-1.9325384,-1.7734632,-0.6885423,-0.4884575,-0.2000848
29,0.025601879,-0.1399903,"('unfair', 'fair')",-0.33297235,-0.55000263,-0.4756803,-0.7118273,-0.2610169,-0.4672734,0.2062565
40,0.024903633,-0.08477381,"('stingy', 'generous')",0.54392886,0.730754,-1.7093072,-1.8564063,-0.3801582,-0.4034754,0.0233172
15,-0.012805706,-0.058149837,"('boring', 'funny')",-0.044419475,-0.1373801,0.05178882,0.010376409,-0.0018121,-0.0617178,0.0599057
83,-0.007798575,-0.18665375,"('powerless', 'powerful')",-0.3404182,-0.5932494,-1.0806924,-1.0113436,-0.4763031,-0.5970822,0.1207791
