,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,male-female
86,0.752743,0.64167213,"('uninfluential', 'influential')",-0.1812742,-0.3342583,-0.24696249,-0.27539802,0.1081688,0.0106719,0.0974969
82,-0.74268913,-0.5531582,"('poor', 'rich')",-0.3402401,-0.17280683,5.6746297,6.0171285,1.5305669,1.7637211,-0.2331542
26,0.74115014,0.68971217,"('hardhearted', 'benevolent')",0.47505808,0.3425653,1.5950063,1.2478458,0.9370715,0.7600411,0.1770304
40,-0.71733916,-0.78734916,"('stingy', 'generous')",0.3038482,0.3296761,-1.3585082,-1.3309784,-0.5906664,-0.5962172,0.0055508
62,-0.7082684,-0.47281572,"('incompetent', 'brilliant')",-0.099559516,0.14829546,-0.3354029,0.13414316,-0.381077,-0.063459,-0.317618
0,-0.69732195,-0.7042393,"('unsociable', 'sociable')",0.12949935,-0.041485533,-0.7916781,-0.7621093,-0.4531669,-0.5026114,0.0494445
76,-0.6803618,-0.5509799,"('anxious', 'daring')",-0.72045475,-0.60388255,-0.1665189,0.12544148,-0.5224452,-0.3431403,-0.1793049
73,0.67737234,0.666602,"('helpless', 'self-reliant')",0.4557972,0.4485048,-3.2333567,-3.1275861,-0.7000624,-0.6708264,-0.029236
25,0.6501751,0.4774864,"('egoistic', 'altruistic')",1.3678987,1.3808138,1.6155175,1.5319338,1.2111971,1.130078,0.0811191
29,-0.64959365,-0.56275475,"('unfair', 'fair')",-0.5124215,-0.5148173,-0.4728997,-0.43508202,-0.5449716,-0.504218,-0.0407536
79,0.6294167,0.6425606,"('wavering', 'unwavering')",0.23897482,0.2985625,0.4930209,0.42306373,0.4538041,0.454729,-0.0009249
83,-0.6169292,-0.7422227,"('powerless', 'powerful')",-0.14826469,-0.13877735,-1.2754283,-1.2344397,-0.6802074,-0.7051466,0.0249392
64,-0.60134435,-0.64529204,"('shy', 'confident')",-0.7239808,-0.816976,-7.316907,-7.221411,-2.880744,-2.8945599,0.0138159
4,-0.6001752,-0.5723797,"('disliked', 'liked')",0.049332302,0.11570164,-6.2604933,-6.230504,-2.2704453,-2.2290606,-0.0413847
58,-0.5893675,-0.66705936,"('undiscriminating', 'discriminating')",-0.59689367,-0.69226044,-0.19969976,-0.27762175,-0.461987,-0.5456472,0.0836602
50,0.5781349,0.49808446,"('clumsy', 'skillful')",0.21074906,0.23138715,0.6076762,0.4945824,0.4655201,0.408018,0.0575021
84,0.5619778,0.5594154,"('inferior', 'superior')",0.19340482,0.14025402,0.8950778,0.8559232,0.5501535,0.5185308,0.0316227
49,-0.5582336,-0.35582802,"('unable', 'able')",-0.33562452,-0.1786736,-0.4350586,-0.19552502,-0.4429723,-0.2433422,-0.1996301
69,0.5565773,0.4206027,"('lazy', 'industrious')",1.2150458,1.123542,0.12657842,-0.0038889255,0.6327339,0.5134186,0.1193153
32,0.54946345,0.5599139,"('unkind', 'kind')",0.31741676,0.24041435,0.5154622,0.5467712,0.4607808,0.4490332,0.0117476
21,0.54270583,0.4467699,"('immoral', 'moral')",0.3272468,0.21204868,-1.0526916,-1.0109696,-0.060913,-0.1173837,0.0564707
81,-0.54017514,-0.4613167,"('submissive', 'aggressive')",0.15080187,0.17932053,-1.2992889,-1.0714825,-0.5628874,-0.4511596,-0.1117278
39,0.53456086,0.30244768,"('exploitative', 'cooperative')",0.19019657,0.057859622,-0.19234784,-0.14787991,0.1774699,0.0708091,0.1066608
13,-0.5325955,-0.3683519,"('impolite', 'polite')",0.32820305,0.30840454,-0.43371642,-0.3437892,-0.2127029,-0.1345789,-0.078124
48,0.5054009,0.5116125,"('unintelligent', 'intelligent')",0.5428473,0.5126694,0.315751,0.28174287,0.4546664,0.4353416,0.0193248
30,0.5049712,0.564087,"('intolerant', 'tolerant')",-0.21701495,-0.31623006,0.9235936,0.8579348,0.4038499,0.3685972,0.0352527
23,-0.4888224,-0.30722365,"('insincere', 'sincere')",-0.7481895,-0.7099278,5.333289,5.600415,1.3654257,1.5277546,-0.1623289
35,0.4834043,0.38988426,"('corrupt', 'incorrupt')",-0.5638766,-0.5061392,0.31817347,0.14182156,0.0792337,0.0085222,0.0707115
66,-0.4724745,-0.45400566,"('inactive', 'active')",-0.22180048,-0.2778665,1.3599943,1.3431094,0.2219064,0.2037457,0.0181607
56,0.4185345,0.6401124,"('impractical', 'practical')",0.35628402,0.34641004,-0.7262931,-0.46255645,0.0161752,0.1746553,-0.1584801
42,0.41523892,0.35546222,"('unreliable', 'reliable')",0.6540422,0.61984015,-2.5908983,-2.5281396,-0.5072057,-0.5176124,0.0104067
36,-0.41351494,-0.6395921,"('hostile', 'amicable')",-0.50465924,-0.6010235,0.3468305,0.025395148,-0.1904479,-0.4050735,0.2146256
6,0.39881358,0.5038769,"('distant', 'open')",0.2279855,0.27651826,0.7108551,0.7668804,0.4458847,0.5157585,-0.0698738
78,0.39288774,0.42862374,"('nonresilient', 'resilient')",1.3072848,1.4492241,0.68950313,0.86085093,0.7965585,0.9128997,-0.1163412
43,-0.38833722,-0.2501383,"('irresponsible', 'responsible')",-0.20898074,-0.25891364,0.26562184,0.42418492,-0.1105654,-0.028289,-0.0822764
77,-0.3495423,-0.54168755,"('unmotivated', 'motivated')",-0.2587915,-0.3158757,-1.2474086,-1.1229252,-0.6185808,-0.6601628,0.041582
41,-0.34487346,-0.33829406,"('unforgiving', 'forgiving')",0.60286003,0.48486546,-0.10515848,-0.30662292,0.0509427,-0.0533505,0.1042932
59,0.32686952,0.2028658,"('foolish', 'wise')",0.28281668,0.13608588,0.4266798,0.4103708,0.3454553,0.2497742,0.0956811
70,-0.30679002,-0.22355154,"('lethargic', 'energetic')",-0.66558456,-0.6467457,0.32654396,0.64813846,-0.2152769,-0.0740529,-0.141224
88,0.26894665,0.22958484,"('low', 'eminent')",-0.29063755,-0.3037413,-0.042406544,-0.10561886,-0.0213658,-0.0599251,0.0385593
28,0.2562267,0.1865634,"('disloyal', 'loyal')",0.061736383,-0.026634838,0.9458326,0.8343855,0.4212652,0.331438,0.0898272
15,0.24957617,0.26064897,"('boring', 'funny')",-0.11576459,-0.14727882,0.35575238,0.36939877,0.163188,0.160923,0.002265
51,-0.2339994,-0.21426688,"('uneducated', 'educated')",-0.12579452,-0.14806747,0.31322038,0.4004697,-0.0155245,0.0127118,-0.0282363
38,0.21727316,0.30869582,"('untruthful', 'truthful')",0.18836066,0.26416558,0.07518687,0.24114998,0.1602736,0.2713371,-0.1110635
31,-0.16857526,-0.16798767,"('evil', 'good')",-0.4075108,-0.36967137,-0.37987176,-0.47935104,-0.3186526,-0.3390034,0.0203508
5,0.16673715,0.33758137,"('distant', 'outgoing')",-0.021336801,0.0066592693,-0.14713675,0.006712392,-0.0005788,0.1169843,-0.1175631
2,0.1524434,0.16213302,"('unlikable', 'likable')",0.31297782,0.21412763,0.29799375,0.3390243,0.2544717,0.2384283,0.0160434
52,0.13637541,-0.08635835,"('irrational', 'rational')",0.3260712,0.13928133,0.11857445,-0.13365264,0.1936737,-0.0269099,0.2205836
10,0.12153497,0.15063971,"('unsympathetic', 'sympathetic')",-0.59653074,-0.6208552,-0.2833393,-0.1996046,-0.2527784,-0.2232734,-0.029505
55,-0.11509313,-0.15923735,"('incompetent', 'clever')",-0.14295623,-0.085252285,-0.34684923,-0.19978836,-0.2016329,-0.1480927,-0.0535402
63,-0.11192611,-0.032987054,"('unperceptive', 'insightful')",0.5340259,0.53126585,0.73518413,1.0200702,0.3857613,0.5061163,-0.120355
53,-0.10709513,-0.053934887,"('uncreative', 'creative')",-0.71502185,-0.6781226,0.58151484,0.602135,-0.0802007,-0.0433075,-0.0368932
61,-0.10383491,-0.16416368,"('illogical', 'logical')",-0.12428652,-0.20621264,0.09066527,0.054712363,-0.0458187,-0.1052213,0.0594026
34,-0.082312554,-0.081841074,"('mean', 'honorable')",0.21227652,0.20254454,5.9953985,6.1660194,2.0417875,2.0955744,-0.0537869
68,0.07451782,-0.088328294,"('dependent', 'independent')",-1.0526336,-1.0485331,-0.50069594,-0.31804615,-0.4929372,-0.4849691,-0.0079681
18,0.06317002,0.010859661,"('disagreeable', 'welcoming')",-0.3273184,-0.34348807,-0.35546282,-0.4435887,-0.2065371,-0.258739,0.0522019
27,-0.03537727,-0.15206732,"('hardhearted', 'softhearted')",0.025204754,-0.06925782,2.2005439,1.9277196,0.7301238,0.5687981,0.1613257
7,-0.028869484,0.050851062,"('insensitive', 'sensitive')",-0.49229258,-0.48260024,0.79967374,0.9527969,0.0928372,0.1736826,-0.0808454
