,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
46,1.8422934,2.2835827,"('uncompetitive', 'competitive')",-0.23719472,-0.44734332,1.4680704,1.415108,-0.9212319,-1.0368458,0.5379843,0.5536253,-0.015641
31,-1.8304998,-2.184499,"('evil', 'good')",-1.1546241,-0.8560521,-1.3871305,-1.276336,-0.56528485,-0.6251843,-1.2343848,-1.2355177,0.0011329
5,-1.8092569,-2.2267954,"('distant', 'outgoing')",0.3499406,0.41235083,-0.95328915,-0.9070382,0.21351458,0.19521454,-0.5497727,-0.6315671,0.0817944
23,1.8009648,1.88201,"('insincere', 'sincere')",-0.10450771,-0.36195484,0.5476082,0.4558552,6.0510983,5.9558463,2.073791,1.9829392,0.0908518
39,1.720423,1.3446463,"('exploitative', 'cooperative')",-0.29985029,-0.5934695,1.1978068,1.0567787,-0.020642122,-0.039544508,0.6494344,0.4421028,0.2073316
16,-1.6774412,-1.7142615,"('unpopular', 'popular')",-0.49572656,-0.34511262,-0.31931055,-0.26448873,0.56795514,0.5079306,-0.4811308,-0.4539831,-0.0271477
76,1.6509272,1.9358289,"('anxious', 'daring')",0.4545904,0.4698834,1.1911626,1.332822,0.10408984,0.29168072,0.8501925,1.0075538,-0.1573613
21,1.6102654,1.6943592,"('immoral', 'moral')",0.1602555,-0.13513854,0.39200625,0.17078951,-1.045725,-1.1508437,0.2792005,0.1447916,0.1344089
10,1.5927252,1.885182,"('unsympathetic', 'sympathetic')",-0.6956071,-0.9184389,0.20143223,0.14883837,-0.3457096,-0.28067875,0.1882102,0.2087257,-0.0205155
85,-1.4822242,-1.8901124,"('insignificant', 'prestigious')",1.4866899,1.5610224,-0.4529882,-0.42572653,0.58825594,0.35214314,0.0349334,-0.1006683,0.1356017
75,-1.3949991,-1.2667953,"('meek', 'impulsive')",-0.23858383,0.10089538,-1.0385574,-0.74358374,-0.35384563,-0.12541887,-0.7564965,-0.5087256,-0.2477709
42,1.3591678,1.454554,"('unreliable', 'reliable')",1.119392,1.0719122,1.6867512,1.7046752,-2.817985,-2.646828,0.3368316,0.3960783,-0.0592467
74,1.3282045,1.0435344,"('undedicated', 'dedicated')",-0.73238885,-0.86134034,0.9225819,0.8470593,-0.026115626,-0.08126616,0.3730705,0.2369968,0.1360737
45,1.3087904,1.0097464,"('incompetent', 'competent')",-0.38386175,-0.44976598,0.77061814,0.7842273,-0.24706818,-0.18260534,0.3621197,0.2904006,0.0717191
57,1.2528536,1.3751824,"('unimaginative', 'imaginative')",0.2435224,0.29355425,-0.013160761,0.12523377,-2.7141895,-2.7017095,-0.3077435,-0.2269348,-0.0808087
81,1.2462724,1.5945635,"('submissive', 'aggressive')",-0.37171564,-0.673422,1.1835986,1.1225708,-1.365498,-1.2723464,0.1731644,0.1928414,-0.019677
33,-1.2454015,-1.5556717,"('wrong', 'right')",0.35724932,0.2913344,-0.33449632,-0.39957672,-0.47055474,-0.64328116,-0.4233008,-0.5767988,0.153498
80,1.2175031,1.4406508,"('dominated', 'dominating')",-0.7140747,-0.87390214,1.3814557,1.2273338,-1.5846299,-1.5015218,0.0750636,0.0731401,0.0019235
72,1.1920016,1.5604069,"('unambitious', 'ambitious')",0.7939453,0.7167836,0.83348006,0.9458562,-0.66304463,-0.45657367,0.5390956,0.6916183,-0.1525227
13,1.1801947,1.3357877,"('impolite', 'polite')",-0.17932375,-0.4914052,0.21099332,-0.011702687,-0.25636744,-0.27159834,0.2388742,0.1402704,0.0986038
65,1.15865,1.3065884,"('insecure', 'secure')",-0.3492873,-0.534781,1.1335342,1.0550352,-0.38567418,-0.3138796,0.3893057,0.3782408,0.0110649
22,1.0933414,1.0075337,"('untrustworthy', 'trustworthy')",-1.1629479,-1.2066356,0.8563212,0.7738006,-0.9923043,-0.92949575,-0.0513974,-0.0886993,0.0373019
9,1.090443,0.8270054,"('unaffectionate', 'caring')",0.86908334,0.66472316,0.31042263,0.27937633,1.5598909,1.4919364,0.9574599,0.8157603,0.1416996
63,1.0394007,1.0395687,"('unperceptive', 'insightful')",0.56135464,0.27612013,1.7139323,1.5620953,0.8047053,0.6420342,1.0298482,0.8799546,0.1498936
2,1.0121076,1.0841842,"('unlikable', 'likable')",0.8651943,0.7804431,1.581585,1.6088605,0.69025266,0.807069,1.037285,1.0701392,-0.0328542
24,1.0020175,0.9066398,"('dishonest', 'honest')",-0.7576887,-1.0613585,-0.60877126,-0.67840433,0.53801334,0.6217935,0.0433927,-0.0528324,0.0962251
0,0.9555967,0.9014481,"('unsociable', 'sociable')",-0.37329245,-0.68619907,0.3755834,0.11152418,-0.6598977,-0.83932185,0.0744975,-0.1281372,0.2026347
25,-0.93527955,-1.0128949,"('egoistic', 'altruistic')",-0.017935827,0.051886816,-0.23123053,-0.31496394,1.6322603,1.4028268,0.1119536,0.0317137,0.0802399
11,0.9080114,0.9394135,"('unhelpful', 'helpful')",-0.5459522,-0.710949,0.07242527,-0.025192231,1.7489338,1.767249,0.5458546,0.4926303,0.0532243
37,0.8564612,0.68651956,"('fake', 'genuine')",-0.33208284,-0.5776603,0.27310318,0.112310275,0.69510233,0.6965874,0.373146,0.2294392,0.1437068
88,-0.85563046,-0.9818089,"('low', 'eminent')",-1.3204858,-1.431435,-1.4420466,-1.5601943,-0.07968384,-0.15361264,-0.9244617,-1.0317627,0.107301
78,-0.8549733,-0.87260073,"('nonresilient', 'resilient')",0.81734467,0.8649163,1.3961015,1.2677832,0.25255185,0.13755396,0.4027562,0.3494132,0.053343
4,-0.81153893,-1.1897391,"('disliked', 'liked')",0.4549492,0.5853491,-0.27198112,-0.26142824,-6.908657,-6.9540296,-1.884307,-1.954962,0.070655
87,0.80529,0.7518958,"('unsuccessful', 'successful')",0.93387115,0.6704152,1.8265486,1.8022785,0.6617023,0.6309167,1.0568529,0.9638766,0.0929763
52,-0.7592625,-0.94084555,"('irrational', 'rational')",-0.049975064,-0.055661,-1.1146483,-1.1110655,0.101694934,-0.12165122,-0.4555477,-0.5573058,0.1017581
44,-0.7393063,-0.7640605,"('prejudiced', 'unprejudiced')",-0.5357123,-0.37325552,-0.32894394,-0.18012807,-1.3108879,-1.0863031,-0.7287126,-0.6009368,-0.1277758
41,0.7279449,0.7388486,"('unforgiving', 'forgiving')",-0.48102698,-0.40493,0.5817079,0.6106895,0.0224253,0.029169967,0.2127628,0.2434445,-0.0306817
51,0.72585374,1.0106289,"('uneducated', 'educated')",-1.1064929,-1.4121848,-0.09293857,-0.51863647,-0.04288934,-0.3084067,-0.1291168,-0.3071498,0.178033
50,-0.72286236,-0.87221223,"('clumsy', 'skillful')",0.40729305,0.4032677,0.37158918,0.31879526,0.37088528,0.26939815,0.1067263,0.0298122,0.0769141
67,0.69350845,0.5477898,"('doubtful', 'determined')",0.5275444,0.43277204,0.6415943,0.5165687,-0.74691606,-0.70373756,0.2789328,0.1983483,0.0805845
83,0.64168286,0.7272604,"('powerless', 'powerful')",1.0679704,1.1226002,-0.2752495,-0.17897853,-1.2909424,-1.2360337,0.0358653,0.1087121,-0.0728468
3,0.6249469,1.0839626,"('repellent', 'pleasant')",-0.72870135,-0.6731198,0.8933277,0.96320456,0.26201582,0.41967064,0.2628973,0.4484295,-0.1855322
48,0.60234225,0.70767987,"('unintelligent', 'intelligent')",-0.7968846,-1.0273212,-0.74906784,-0.9763535,0.09215702,-0.04303128,-0.2128633,-0.3347566,0.1218933
1,-0.5996127,-0.9279568,"('unfriendly', 'friendly')",-0.09234792,-0.25074834,-0.19074564,-0.2693973,2.198801,1.9660128,0.3290237,0.1294776,0.1995461
86,0.55327976,0.52802604,"('uninfluential', 'influential')",-1.2795917,-1.6065701,-0.05955492,-0.28868827,-0.40609533,-0.5804416,-0.2979906,-0.4869185,0.1889279
15,-0.52577305,-0.72848743,"('boring', 'funny')",0.18427922,0.1839999,-0.9577924,-0.9570753,0.35252997,0.340835,-0.2366891,-0.290182,0.0534929
20,0.5065397,0.5189903,"('rough', 'thoughtful')",-0.2726353,-0.19521503,0.40730032,0.4443537,1.1004152,1.1050243,0.435405,0.4682883,-0.0328833
32,0.50012076,0.3011818,"('unkind', 'kind')",-0.5008478,-0.8180148,0.3360052,0.054072395,0.9400369,0.91892785,0.3188288,0.1140418,0.204787
59,-0.45247555,-0.85740614,"('foolish', 'wise')",0.5809537,0.50925696,-0.7585794,-0.79335433,0.589361,0.4828369,-0.010185,-0.1646667,0.1544817
79,-0.38665843,-0.6059796,"('wavering', 'unwavering')",0.21522573,0.35512432,-0.9366325,-0.80882174,0.16439931,0.16191116,-0.2359165,-0.2244415,-0.011475
73,0.37734377,0.2940507,"('helpless', 'self-reliant')",1.1302496,1.073584,0.12014012,0.17935643,-3.3275461,-3.2247808,-0.4249532,-0.4194474,-0.0055058
84,0.36110818,0.35553014,"('inferior', 'superior')",0.0713422,0.05875685,0.13612027,0.08064529,0.5751071,0.56416374,0.2859194,0.264774,0.0211454
19,-0.35661083,-0.55771065,"('inhospitable', 'hospitable')",-0.6201138,-0.54321855,-1.6355036,-1.6346873,0.069388814,0.023218965,-0.6357099,-0.6780995,0.0423896
40,0.32206362,0.54941666,"('stingy', 'generous')",0.7258235,0.6787414,0.3484384,0.2900351,-1.8013378,-2.0133874,-0.1012531,-0.1237986,0.0225455
66,-0.3192003,-0.39741528,"('inactive', 'active')",0.9006619,1.0174073,1.4681181,1.5669951,1.3827814,1.4190253,0.8580903,0.9015031,-0.0434128
8,0.29569253,0.02219244,"('unaffectionate', 'affectionate')",0.69095063,0.57706887,0.1604734,0.11810549,1.283363,1.1410189,0.6076199,0.4645964,0.1430235
54,0.28815377,0.39016625,"('incapable', 'capable')",0.07990756,0.06419784,-0.14112766,-0.03455183,1.1740334,1.2659366,0.3502418,0.4214372,-0.0711954
71,0.27955264,0.12515646,"('diffident', 'self-confident')",1.4594072,1.544723,0.31284183,0.35507587,0.8721727,0.8199721,0.7309936,0.7112318,0.0197618
34,-0.25704736,-0.11132409,"('mean', 'honorable')",0.040187046,0.08196287,-0.00076168776,0.018867515,6.3110285,6.25039,1.5233517,1.5599741,-0.0366224
77,0.24945441,0.52852803,"('unmotivated', 'motivated')",0.19577207,0.071836606,0.30900186,0.17599986,-1.3311899,-1.4117472,-0.1442404,-0.1588457,0.0146053
28,0.24409951,0.14241108,"('disloyal', 'loyal')",0.4861058,0.25478065,0.3879428,0.24143627,1.2101579,1.0434817,0.5820765,0.4205274,0.1615491
47,0.24395864,0.12286389,"('stupid', 'smart')",0.38251173,0.4804045,1.0832845,1.1731652,5.9392514,6.0136766,1.9122516,1.9475275,-0.0352759
27,0.21241313,0.075637676,"('hardhearted', 'softhearted')",-0.7453284,-0.872781,-0.10414365,-0.17062944,1.5814874,1.3764315,0.2361071,0.1021647,0.1339424
61,0.19619527,0.08858094,"('illogical', 'logical')",-0.46012187,-0.71805626,0.158061,0.037801262,0.16819973,0.060198866,0.0155835,-0.1328688,0.1484523
38,0.1858083,0.06106944,"('untruthful', 'truthful')",-0.1910387,-0.38591623,-0.48397076,-0.50735295,-0.08283834,-0.097759575,-0.1430099,-0.2324898,0.0894799
58,-0.18112439,-0.2351766,"('undiscriminating', 'discriminating')",0.69925284,0.68905616,1.4307156,1.5434446,0.23387283,0.22906598,0.5456792,0.5565975,-0.0109183
49,0.17314613,0.23471954,"('unable', 'able')",-1.2631068,-1.2961501,-1.1696874,-1.164446,-0.31376275,-0.29330656,-0.6433527,-0.6297958,-0.0135569
18,-0.12944353,0.15827389,"('disagreeable', 'welcoming')",-0.50950444,-0.41010752,-0.7820013,-0.8001214,-0.24160428,-0.3798573,-0.4156384,-0.3579531,-0.0576853
53,-0.10328141,0.04801359,"('uncreative', 'creative')",1.0444473,0.97324085,0.31248933,0.34277904,1.4303983,1.3310534,0.6710134,0.6737717,-0.0027583
29,0.089462474,-0.1992181,"('unfair', 'fair')",-0.6943291,-0.63302934,-0.49124816,-0.52912164,-0.39318404,-0.32985032,-0.3723247,-0.4228049,0.0504802
17,0.08622415,0.14668696,"('nasty', 'nice')",0.089420095,0.39488316,-0.7932373,-0.6268012,-0.5128987,-0.44034234,-0.2826229,-0.1313933,-0.1512296
26,-0.07257646,-0.41728345,"('hardhearted', 'benevolent')",1.3762335,1.2824228,0.8523876,0.86807424,1.8263342,1.6842262,0.9955947,0.85436,0.1412347
64,-0.058105104,0.027789667,"('shy', 'confident')",0.57150096,0.45557863,1.115904,1.0458301,-7.162964,-7.026216,-1.3834159,-1.3742545,-0.0091614
68,-0.042592324,-0.11442057,"('dependent', 'independent')",-2.485173,-2.7617984,-0.7526355,-0.96344054,-0.7977816,-0.9935995,-1.0195456,-1.2083148,0.1887692
82,0.03043469,0.17455958,"('poor', 'rich')",0.21373773,0.1348081,0.20888925,0.22286156,6.667966,6.699447,1.7802569,1.807919,-0.0276621
