,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
53,1.1844277,1.166086,"('uncreative', 'creative')",0.12959705,0.14375927,-0.37065876,-0.47973695,0.8369872,0.8449338,0.4450883,0.4187605,0.0263278
1,1.1708518,1.3012006,"('unfriendly', 'friendly')",-1.379695,-1.0574961,-0.75091887,-0.64388955,1.5874164,1.7693801,0.1569136,0.3422988,-0.1853852
58,1.0921406,0.9023133,"('undiscriminating', 'discriminating')",0.44173267,0.17005779,-0.72053343,-1.0253779,-0.026538357,0.068292566,0.1967003,0.0288215,0.1678788
20,1.0040576,0.9589504,"('rough', 'thoughtful')",0.7224162,1.0274894,0.11128625,0.24857411,1.0651983,1.3331648,0.7257396,0.8920447,-0.1663051
46,-1.0038507,-1.1695398,"('uncompetitive', 'competitive')",-0.38227478,-0.9225705,-3.3665018,-3.8141778,-0.75353456,-0.7942101,-1.3765404,-1.6751245,0.2985841
70,-0.9874491,-1.2261645,"('lethargic', 'energetic')",-0.3462524,-0.62944496,-2.1983638,-2.6756356,0.745176,0.5399658,-0.6967223,-0.9978198,0.3010975
78,0.9832081,1.1638887,"('nonresilient', 'resilient')",0.39742824,0.14777496,-0.32065156,-0.6481545,0.51012695,0.47649473,0.3925279,0.285001,0.1075269
59,-0.92430353,-0.8213531,"('foolish', 'wise')",-0.35823327,-0.2495413,0.88103396,1.0551821,0.39099213,0.5187802,-0.0026277,0.125767,-0.1283947
57,-0.9217744,-1.0587816,"('unimaginative', 'imaginative')",-0.42409098,-0.5726736,-2.3672202,-2.7369425,-2.2988112,-2.2780008,-1.5029743,-1.6615996,0.1586253
54,0.8870209,0.7630517,"('incapable', 'capable')",0.4778513,0.41666088,0.52111876,0.42277765,1.5524389,1.4785542,0.8596075,0.7702611,0.0893464
81,-0.8840946,-0.8231766,"('submissive', 'aggressive')",-0.30738685,-0.41397735,-2.0335798,-2.1500857,-0.8014083,-1.0909418,-1.0066174,-1.1195453,0.1129279
21,-0.86785364,-0.88594085,"('immoral', 'moral')",-0.3665188,-0.46114478,-2.6772954,-2.826483,-1.2388061,-1.023671,-1.2876185,-1.29931,0.0116915
22,-0.8431282,-0.998162,"('untrustworthy', 'trustworthy')",-0.07943295,-0.092997044,-1.4034113,-1.5547473,-1.1651311,-1.0156301,-0.8727759,-0.9153842,0.0426083
4,-0.84284145,-0.8889092,"('disliked', 'liked')",-0.21398613,-0.4985001,0.42703214,0.08065726,-6.4727955,-6.424239,-1.7756478,-1.9327478,0.1571
17,-0.8361188,-0.86341846,"('nasty', 'nice')",-0.07247566,-0.19578892,-0.2122738,-0.27958807,-0.5258137,-0.45693398,-0.4116705,-0.4489324,0.0372619
48,-0.8327942,-0.87700975,"('unintelligent', 'intelligent')",-1.1257775,-1.1681479,-2.2213092,-2.4782863,0.19257252,0.23637232,-0.9968271,-1.0717679,0.0749408
75,-0.8287024,-0.8067827,"('meek', 'impulsive')",0.12588471,0.31142348,1.418692,1.4571227,-0.050995532,-0.13063918,0.1662197,0.2077811,-0.0415614
67,-0.82477385,-0.97941196,"('doubtful', 'determined')",0.5443568,0.31267554,-0.10758638,-0.17103788,-0.48343486,-0.5621625,-0.2178596,-0.3499842,0.1321246
24,-0.8201345,-0.9131838,"('dishonest', 'honest')",-1.7548637,-1.7080796,-1.8567361,-2.0003,0.5436108,0.5356018,-0.9720309,-1.0214905,0.0494596
5,0.80639094,0.66964704,"('distant', 'outgoing')",0.067387715,-0.14386258,1.2981513,1.0406523,0.047805138,-0.028651755,0.5549337,0.3844463,0.1704874
33,0.8018926,0.94830674,"('wrong', 'right')",-0.014177943,0.38897648,1.3062783,1.4035385,-0.4174344,-0.25770035,0.4191396,0.6207803,-0.2016407
63,-0.7971159,-0.9051426,"('unperceptive', 'insightful')",-0.16612324,-0.4916343,-1.6291313,-1.9786884,0.67596287,0.717711,-0.4791019,-0.6644386,0.1853367
72,0.7661604,0.6863578,"('unambitious', 'ambitious')",0.35073552,0.6652346,-0.4385034,-0.29830462,-0.75316876,-0.6726498,-0.0186941,0.0951595,-0.1138536
43,-0.75794494,-0.85097086,"('irresponsible', 'responsible')",-0.44132012,-0.38794953,-2.3058033,-2.4351501,0.32116365,0.37424353,-0.7959762,-0.8249568,0.0289806
40,0.7481695,0.5620909,"('stingy', 'generous')",0.7897452,0.87106633,0.37966862,0.10808043,-1.4911102,-1.3832906,0.1066183,0.0394867,0.0671316
74,0.7396688,0.5994639,"('undedicated', 'dedicated')",0.58814496,0.4524804,-0.5145783,-0.8111467,0.07488673,0.11912797,0.2220306,0.0899814,0.1320492
84,0.71415496,0.8058906,"('inferior', 'superior')",0.6574773,0.55335903,-0.17606981,-0.19285814,1.2074578,1.1485597,0.6007551,0.5787378,0.0220173
3,-0.6940287,-0.79527736,"('repellent', 'pleasant')",-0.7439886,-0.9091796,-1.3991555,-1.443211,0.11732785,0.2432073,-0.6799612,-0.7261152,0.046154
6,0.669693,0.52534014,"('distant', 'open')",0.08056986,-0.12068432,1.4143622,1.1734188,0.6394994,0.5864971,0.7010311,0.5411429,0.1598882
62,-0.6204599,-0.67498463,"('incompetent', 'brilliant')",-0.3698346,-0.26952946,-2.0123472,-2.1808698,-0.14974394,-0.012784436,-0.7880964,-0.7845421,-0.0035543
31,0.6159935,0.50707704,"('evil', 'good')",-0.3368503,-0.3216295,1.623538,1.7208377,-1.131296,-0.9129092,0.1928463,0.248344,-0.0554977
30,-0.5996538,-0.8405338,"('intolerant', 'tolerant')",-1.4020686,-1.7060218,-2.3203619,-2.698073,0.8093013,0.73628926,-0.8781958,-1.1270847,0.2488889
0,-0.5766917,-0.8153864,"('unsociable', 'sociable')",-0.08932218,-0.5778313,-2.4458575,-2.8313727,-0.87971985,-0.9765947,-0.9978977,-1.3002963,0.3023986
27,-0.5608094,-0.5923189,"('hardhearted', 'softhearted')",-0.24553734,-0.25451162,-0.29252887,-0.57414067,1.3858718,1.4035594,0.0717491,-0.0043529,0.076102
49,-0.5599235,-0.48218572,"('unable', 'able')",-0.36438555,-0.53832513,-1.0968119,-1.349728,-0.35052338,-0.32732922,-0.5929111,-0.674392,0.0814809
77,-0.51649135,-0.39255673,"('unmotivated', 'motivated')",-0.6176284,-0.5744553,-2.647814,-2.6562927,-1.3312836,-1.2516592,-1.2783043,-1.2187409,-0.0595634
50,-0.5075941,-0.537745,"('clumsy', 'skillful')",1.0716522,0.97320354,0.9605265,0.8556544,0.43598494,0.45034623,0.4901424,0.4353648,0.0547776
42,-0.49783003,-0.6429418,"('unreliable', 'reliable')",0.6610718,0.54409295,-0.5267826,-0.9459695,-3.335368,-3.2353766,-0.9247272,-1.0700488,0.1453216
7,-0.4921243,-0.5821229,"('insensitive', 'sensitive')",-0.6405751,-0.7435595,-2.5982995,-2.7970936,0.7680068,0.7498554,-0.740748,-0.8432301,0.1024821
10,-0.48258087,-0.66150033,"('unsympathetic', 'sympathetic')",-1.2875359,-1.8037814,-3.0962632,-3.642899,-0.1728627,-0.28668833,-1.2598106,-1.5987173,0.3389067
29,-0.47304037,-0.7148652,"('unfair', 'fair')",0.5503528,0.42181376,0.3060256,0.13437718,-0.4163647,-0.36110622,-0.0082567,-0.1299451,0.1216884
12,0.43626657,0.35252666,"('unsupportive', 'supportive')",-0.12983638,-0.45283696,-1.1774119,-1.623161,-1.6381263,-1.635205,-0.627277,-0.8396691,0.2123921
36,0.4284883,0.40436447,"('hostile', 'amicable')",-0.87098104,-0.7850772,1.5509754,1.6455337,0.33438954,0.24028271,0.3607181,0.3762759,-0.0155578
66,-0.42752853,-0.60647833,"('inactive', 'active')",0.18298419,-0.084239066,0.5554642,0.417831,0.960459,0.8604872,0.3178447,0.1469002,0.1709445
18,-0.40073195,-0.382199,"('disagreeable', 'welcoming')",-0.3454601,0.01823698,-0.35185978,-0.33141327,-0.53053993,-0.44566444,-0.4071479,-0.2852599,-0.121888
56,0.39953136,0.24066496,"('impractical', 'practical')",0.12920858,0.1493346,-1.8865091,-2.0396159,-0.80327976,-0.73475873,-0.5402622,-0.5960938,0.0558316
60,-0.3834437,-0.40704235,"('inefficient', 'efficient')",-0.734694,-0.642356,-3.102973,-3.159318,-0.7061223,-0.54135454,-1.2318083,-1.1875178,-0.0442905
51,-0.37095743,-0.5729525,"('uneducated', 'educated')",1.1032089,0.6269815,-1.0315156,-1.3783302,0.38799852,0.2672593,0.0221836,-0.2642605,0.2864441
32,0.34554583,0.34688935,"('unkind', 'kind')",-0.15630314,-0.34341592,-1.1353962,-1.2929665,0.9002482,0.8765448,-0.0114763,-0.1032371,0.0917608
73,0.34075397,0.25338086,"('helpless', 'self-reliant')",0.9012021,1.0466814,1.4103881,1.5291568,-3.152585,-2.8651261,-0.1250602,-0.0089768,-0.1160834
87,-0.33675766,-0.34280238,"('unsuccessful', 'successful')",0.9978237,0.7665421,-0.6571318,-0.69473,0.7679006,0.83309114,0.1929587,0.1405252,0.0524335
16,-0.3341232,-0.2805851,"('unpopular', 'popular')",0.011059932,0.11168815,0.9260237,0.9573471,0.20586929,0.2936871,0.2022074,0.2705343,-0.0683269
15,-0.31665373,-0.25550312,"('boring', 'funny')",-0.2160828,-0.037583757,-0.31824338,-0.4061898,0.47945336,0.46049866,-0.0928816,-0.0596945,-0.0331871
34,0.30356848,0.2958121,"('mean', 'honorable')",-0.78349733,-0.77271086,-0.6860362,-0.5559283,5.7166758,5.673102,1.1376777,1.1600688,-0.0223911
52,-0.2951213,-0.2688443,"('irrational', 'rational')",0.73735625,0.75354695,1.2111443,1.173175,0.18688771,0.373843,0.4600667,0.5079302,-0.0478635
55,-0.27996796,-0.4301663,"('incompetent', 'clever')",0.47640502,0.1989989,-2.3084977,-2.679274,-0.05898317,0.031055039,-0.5427609,-0.7198466,0.1770857
79,0.2798243,0.08562587,"('wavering', 'unwavering')",0.5711026,0.42752224,1.7943522,1.6245505,0.526354,0.2526514,0.7929083,0.5975875,0.1953208
37,-0.27048585,-0.44076958,"('fake', 'genuine')",-0.31538525,-0.31840503,-0.6310514,-0.591179,0.34000105,0.49114215,-0.2192304,-0.2148029,-0.0044275
88,-0.2385537,-0.34605825,"('low', 'eminent')",-1.7128763,-1.5743868,-0.9414497,-1.0037924,0.35508788,0.28056857,-0.6344479,-0.6609172,0.0264693
82,-0.17358042,-0.46699184,"('poor', 'rich')",0.5305161,-0.02765445,-0.79791194,-1.0396249,6.0758886,5.8074737,1.4087281,1.0683006,0.3404275
19,-0.16656485,-0.33292043,"('inhospitable', 'hospitable')",-0.33855438,-0.7092313,0.22110015,-0.11201752,0.42242315,0.20385107,0.034601,-0.2375795,0.2721805
2,0.16132218,0.16323979,"('unlikable', 'likable')",1.2929037,1.4358009,0.91987294,0.8594367,0.4041877,0.5803742,0.6945716,0.7597129,-0.0651413
28,0.145115,0.14080219,"('disloyal', 'loyal')",-0.73156244,-1.2564342,-1.3150297,-1.549046,0.8374528,0.73146164,-0.2660061,-0.4833041,0.217298
14,-0.1077474,-0.40252364,"('antisocial', 'social')",0.63440233,0.20051284,-2.2924395,-2.5458007,-0.7229599,-0.71981275,-0.6221861,-0.866906,0.2447199
61,0.101900324,0.10883807,"('illogical', 'logical')",0.3915069,0.28721106,-0.5462158,-0.79668736,0.28000996,0.2705319,0.0568004,-0.0325266,0.089327
83,0.10180698,-0.06954555,"('powerless', 'powerful')",0.39941183,0.19251984,-1.1449773,-1.4447821,-1.0243831,-1.0609926,-0.4170354,-0.5957001,0.1786647
35,-0.09255341,-0.009407196,"('corrupt', 'incorrupt')",0.084040254,0.28043026,3.396102,3.6103215,0.23279123,0.17614612,0.905095,1.0143727,-0.1092777
38,0.081813574,0.04379102,"('untruthful', 'truthful')",-0.86393076,-1.1009909,-0.48998913,-0.60066354,-0.23580104,-0.13121647,-0.3769768,-0.44727,0.0702932
47,0.0696232,0.018203218,"('stupid', 'smart')",-0.48491263,-0.4575375,-0.30564377,-0.07520355,4.7613,4.701601,1.0100918,1.0467658,-0.036674
86,-0.06911285,-0.5817979,"('uninfluential', 'influential')",-0.18788353,-0.89814085,-2.275016,-2.9819045,-0.20691265,-0.41766953,-0.6847313,-1.2198782,0.5351469
41,-0.06619862,0.06856556,"('unforgiving', 'forgiving')",0.17733034,0.14211532,-0.6325917,-0.9888284,-0.3000884,-0.2807727,-0.2053871,-0.26473,0.0593429
23,-0.012167014,0.062210802,"('insincere', 'sincere')",-1.1373247,-1.1386621,-2.194253,-2.1474717,5.341503,5.4153366,0.4994396,0.5478534,-0.0484138
39,-0.0009970926,0.20377819,"('exploitative', 'cooperative')",0.35046533,0.75472564,-0.5402264,-0.2556448,0.099677555,0.3127076,-0.0227702,0.2538916,-0.2766618
