,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,male-female
87,-0.46308208,-0.62231654,"('unsuccessful', 'successful')",0.54735297,0.63216245,-0.82052547,-0.77810705,0.5706097,0.73602545,-0.0414112,-0.0080589,-0.0333523
74,0.45741937,0.51240736,"('undedicated', 'dedicated')",0.26120675,0.2757977,-0.8495575,-0.8097114,-0.17140257,-0.046989854,-0.0755835,-0.0171241,-0.0584594
86,-0.44879058,-0.4024783,"('uninfluential', 'influential')",-0.8896726,-0.9535774,-2.4903862,-2.5075555,-0.48204497,-0.2896193,-1.0777236,-1.0383077,-0.0394159
51,-0.4369442,-0.55570716,"('uneducated', 'educated')",1.1416892,0.70958877,-0.97318393,-1.1540692,0.7362877,0.61955655,0.1169622,-0.0951578,0.21212
49,-0.43081182,-0.4297922,"('unable', 'able')",-0.27312782,-0.40625566,-1.1094569,-1.2019988,-0.17888087,-0.095829844,-0.4980693,-0.5334692,0.0353999
37,-0.42600214,-0.31165653,"('fake', 'genuine')",-0.43983442,-0.17477705,-0.655014,-0.4628283,0.34536684,0.38589522,-0.2938709,-0.1408417,-0.1530292
12,0.42343414,0.42763302,"('unsupportive', 'supportive')",-0.3641515,-0.28434116,-1.3599752,-1.2786505,-1.594196,-1.363899,-0.7237221,-0.6248144,-0.0989077
32,0.40761998,0.2760167,"('unkind', 'kind')",-0.51248527,-0.42363802,-1.2765661,-1.1091586,1.0011008,0.93063146,-0.0950827,-0.0815371,-0.0135456
82,-0.36121327,-0.5117238,"('poor', 'rich')",0.36077774,0.075555466,-0.84265435,-0.9430528,6.1450343,5.591588,1.3254861,1.0530918,0.2723943
60,-0.3534174,-0.4186722,"('inefficient', 'efficient')",-0.40774095,-0.46541706,-2.6014347,-2.5417593,0.33021745,0.21250828,-0.758094,-0.8033351,0.0452411
52,-0.34143364,-0.29985073,"('irrational', 'rational')",0.36717927,0.458502,0.6593395,0.8299678,-0.38077417,-0.26094142,0.0760777,0.1819194,-0.1058417
77,-0.33749172,-0.2471936,"('unmotivated', 'motivated')",-0.07136938,-0.26528564,-2.1840386,-2.3596096,-0.7628393,-0.81755424,-0.8389348,-0.9224108,0.083476
83,0.33189067,0.16512191,"('powerless', 'powerful')",0.37450784,0.27505523,-1.0413798,-1.0744988,-0.7743296,-0.9143355,-0.2773277,-0.3871643,0.1098366
34,0.30486208,0.3441456,"('mean', 'honorable')",-0.71428937,-0.63287634,-0.4446431,-0.36284077,5.878525,5.5950212,1.2561135,1.2358625,0.020251
19,-0.30283028,-0.13502967,"('inhospitable', 'hospitable')",-0.5400299,-0.5854459,0.05842682,-0.036037475,-0.082009934,0.048058517,-0.2166108,-0.1771136,-0.0394972
73,0.30000386,0.16966693,"('helpless', 'self-reliant')",1.0188729,0.90528995,1.382407,1.3660501,-3.1212986,-2.9621592,-0.1050037,-0.130288,0.0252843
31,0.29331213,0.6641861,"('evil', 'good')",-0.320015,-0.39231566,1.2785729,1.3868818,-1.5570846,-1.3649869,-0.0763036,0.0734414,-0.149745
38,0.2712729,0.26447353,"('untruthful', 'truthful')",-1.0674735,-0.9838225,-0.49246967,-0.40931052,0.27566978,0.2277389,-0.2532501,-0.2252301,-0.02802
41,-0.25676268,0.02005237,"('unforgiving', 'forgiving')",0.1697859,-0.06083705,-0.9642807,-0.8745891,-0.22352175,-0.17655264,-0.3186948,-0.2729816,-0.0457132
23,-0.23487836,-0.24839479,"('insincere', 'sincere')",-1.5111414,-1.3853062,-2.1912816,-2.1139674,5.492371,5.1024766,0.3887674,0.338702,0.0500654
42,-0.20907937,-0.26312888,"('unreliable', 'reliable')",0.89953953,0.8913768,-0.55527705,-0.5407084,-2.9469078,-2.823563,-0.7029312,-0.6840059,-0.0189253
36,0.1903329,0.54708225,"('hostile', 'amicable')",-0.94993067,-0.98483855,1.1643406,1.2808018,-0.40826768,-0.3873763,-0.0008812,0.1139173,-0.1147985
47,0.17837638,0.17699164,"('stupid', 'smart')",-0.43157935,-0.25300378,-0.051594716,0.062031653,5.0980945,4.7606955,1.1983242,1.1866788,0.0116454
61,0.17281333,0.12403971,"('illogical', 'logical')",0.29654974,0.17161717,-0.7147757,-0.71893156,0.1576074,0.24773072,-0.0219513,-0.043886,0.0219347
2,0.14438897,0.32854313,"('unlikable', 'likable')",1.3779413,1.4302626,0.85022134,0.91189814,0.6964848,0.6775691,0.7672591,0.8370683,-0.0698092
79,0.111497074,0.16087179,"('wavering', 'unwavering')",0.1665732,0.18006313,1.3455657,1.2169235,0.15339611,0.051696893,0.444258,0.4023888,0.0418692
35,0.090950824,0.10816753,"('corrupt', 'incorrupt')",0.24765196,0.19217788,3.2754955,3.1467223,-0.27374938,-0.23050761,0.8350872,0.80414,0.0309472
28,0.068042964,0.0020791404,"('disloyal', 'loyal')",-1.0960157,-1.3975016,-1.3701835,-1.512961,0.66876733,0.4278775,-0.4323472,-0.6201265,0.1877793
16,0.039862916,0.011534575,"('unpopular', 'popular')",0.40244684,0.39799404,1.0004587,1.0296545,0.42211255,0.52664715,0.4662203,0.4914576,-0.0252373
66,-0.020082295,-0.17767653,"('inactive', 'active')",0.14739262,0.17376217,0.5899699,0.44390872,0.7325151,0.87541074,0.3624488,0.3288513,0.0335975
39,-0.009662025,0.11834751,"('exploitative', 'cooperative')",0.3563634,0.7811589,-0.5589468,-0.27838755,-0.057245042,0.17011578,-0.0673726,0.1978087,-0.2651813
