,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
36,1.4529878,2.2941864,"('hostile', 'amicable')",2.273324,2.6565015,-2.0384305,-1.6754956,1.0963519,1.6699742,1.0255542,1.3849691,0.89918923,1.2315667,0.7848295,1.2602838,-0.4754543
22,-1.337383,-1.9433064,"('untrustworthy', 'trustworthy')",-1.7844112,-2.1356552,1.3809836,0.9329388,-0.92208517,-1.5785389,-0.7344741,-0.9536139,-1.4392754,-1.6465367,-0.8061075,-1.2207854,0.4146779
70,-1.304522,-1.8617839,"('lethargic', 'energetic')",-0.80386245,-1.0874763,1.4072739,1.1274542,-0.7640058,-1.6146065,-0.28815868,-0.4029359,-0.75303465,-0.8731079,-0.4177183,-0.7854095,0.3676912
5,1.2933086,1.9877057,"('distant', 'outgoing')",1.0541756,1.2174034,-2.145011,-2.0008545,1.7899182,1.8498627,1.1500998,1.1405897,0.4812867,0.7056331,0.603963,0.8167233,-0.2127603
54,1.2869343,1.4758638,"('incapable', 'capable')",1.3274388,1.410202,-0.6077983,-0.59721947,-0.2604701,-0.3456694,0.6982099,0.7685747,0.72477335,0.6602398,0.5281813,0.5619986,-0.0338173
48,-1.270503,-1.722306,"('unintelligent', 'intelligent')",-1.0367883,-1.3362988,-0.39542764,-0.5774837,-2.854236,-3.1415946,-1.225002,-1.088108,-1.7762666,-1.6785309,-1.4263706,-1.5907203,0.1643497
6,1.2512851,1.7993602,"('distant', 'open')",1.1874223,1.2112721,-2.007729,-1.9604586,1.2886317,1.4005187,1.0052896,1.0073767,0.5459856,0.87760055,0.5451475,0.7226116,-0.1774641
60,-1.2468548,-1.8953531,"('inefficient', 'efficient')",-1.1624926,-1.244488,1.9175172,1.9055877,-1.7576821,-2.3162389,-0.8355643,-1.0115634,-1.080517,-1.1949924,-0.6942657,-0.959508,0.2652423
80,-1.1867355,-1.4909551,"('dominated', 'dominating')",-1.0634993,-0.9875055,1.5242617,1.4115356,-0.07520058,-0.47659308,-0.29358006,-0.4418185,-0.8401626,-1.0487885,-0.322486,-0.5056875,0.1832015
14,-1.0989847,-1.5089645,"('antisocial', 'social')",-1.0774107,-1.0391183,0.6961083,0.65014213,-1.4537897,-2.020049,0.24786907,0.1132327,-1.5729744,-1.7842793,-0.7098637,-0.9315061,0.2216424
33,1.0937059,1.6670809,"('wrong', 'right')",0.66437376,0.8363351,-0.25010586,-0.21080829,0.5516377,0.87891173,0.4988007,0.69408,-0.71759176,-0.5273925,0.3068034,0.5563679,-0.2495645
30,-1.072655,-1.1215326,"('intolerant', 'tolerant')",-2.060665,-1.7644379,0.7604723,0.6895196,-1.5686272,-1.7513338,-1.3014686,-1.3279217,-1.4759163,-1.2852088,-1.11981,-1.0934859,-0.0263241
87,1.0442307,1.131245,"('unsuccessful', 'successful')",0.76243764,1.1562371,1.3632529,1.3119963,1.3762027,1.3480161,2.690819,2.6472633,1.3737084,1.2089515,1.4351087,1.4672848,-0.0321761
37,-1.0269473,-1.4178268,"('fake', 'genuine')",-1.4498028,-1.7092532,1.0985631,0.7910718,0.046964303,-0.15051518,-0.63346875,-0.8287153,0.02530548,0.013883714,-0.323231,-0.5502258,0.2269948
83,1.0049556,1.0277711,"('powerless', 'powerful')",1.1210122,0.98114765,1.0260403,1.1092119,-0.24391055,-0.43551165,0.26456618,0.73345685,-1.2267329,-1.0329906,0.3243218,0.3971809,-0.0728591
51,-0.9855344,-1.0965555,"('uneducated', 'educated')",-0.55402935,-0.49253598,1.3588004,1.5221407,-1.2891768,-1.065176,-0.30179167,-0.18815875,-0.90693384,-0.88502693,-0.4464443,-0.367552,-0.0788923
65,-0.97503865,-1.3901193,"('insecure', 'secure')",-1.5199814,-1.4108663,1.518771,1.3909103,-1.7838693,-1.938022,-0.52520883,-0.62210155,-1.1936831,-1.4341116,-0.7465017,-0.9007184,0.1542167
16,0.96538514,1.5548565,"('unpopular', 'popular')",0.27250123,0.51891273,-1.2113434,-1.1400211,0.4935963,0.7165384,0.757651,0.94555604,0.6864008,0.86321676,0.3273652,0.57651,-0.2491448
79,0.93799156,1.1990849,"('wavering', 'unwavering')",1.2569864,1.1938866,-1.392252,-1.4591264,0.029499955,0.255008,1.2669002,1.2883683,0.4772493,0.5025561,0.4293959,0.4966296,-0.0672337
76,-0.90948397,-1.3942792,"('anxious', 'daring')",-0.85338706,-0.8030771,2.2373018,1.9406658,-0.90530497,-1.2882677,0.59623206,0.46765378,-0.080903955,-0.2995332,0.0140757,-0.2294729,0.2435486
12,0.9086606,0.8270517,"('unsupportive', 'supportive')",1.1394397,0.9243954,0.67823464,0.32332522,-1.1213397,-1.5429685,0.8553974,0.86908454,-1.8886191,-1.6946324,0.0952956,-0.0489573,0.1442529
0,-0.89235246,-0.9113792,"('unsociable', 'sociable')",-0.8284017,-0.63217103,1.0500292,0.8995854,-0.91656965,-1.2944928,-0.113770895,-0.08017962,-0.39509004,-0.39561054,-0.3493592,-0.4023747,0.0530155
69,0.8917131,1.532175,"('lazy', 'industrious')",1.5553322,1.8477846,-1.511413,-1.1430317,2.2931516,2.7997475,1.377857,1.4561304,0.1507626,0.31908542,0.7929006,1.1353153,-0.3424147
68,-0.85511434,-0.4034938,"('dependent', 'independent')",-1.1313776,-0.6972162,0.16511104,0.2305972,-0.38881356,0.043649927,-0.7596371,-0.71316683,-1.2386892,-1.2808818,-0.7014201,-0.4700852,-0.2313349
57,-0.84335494,-1.3164179,"('unimaginative', 'imaginative')",-0.39788193,-0.6818452,0.12931567,-0.38000378,-1.3036289,-2.1373985,-0.39372444,-0.6216972,-2.342258,-2.317516,-0.8585888,-1.2424798,0.383891
52,0.79245853,1.4731114,"('irrational', 'rational')",-0.64302295,-0.54054964,-2.5801086,-2.356584,-0.0043541845,0.6401362,0.5502704,0.819512,-0.09625769,0.1791547,-0.3301691,0.0357968,-0.3659659
84,0.7485901,0.65048647,"('inferior', 'superior')",1.1668669,0.9547571,0.9127536,0.6701853,0.44735783,0.59004295,1.1904501,1.2396921,0.65320826,0.6685916,0.8532045,0.7956259,0.0575786
50,0.7446087,0.49467292,"('clumsy', 'skillful')",0.051757,-0.22680888,0.6682589,0.52909106,1.008354,0.9566595,1.856044,1.5312483,0.91809314,0.71537167,0.8745193,0.6667058,0.2078135
49,-0.73795843,-0.775082,"('unable', 'able')",-0.3317035,-0.19402984,-0.21775445,-0.20565179,-0.28628358,-0.35427657,0.066016406,-0.041087195,-0.3823265,-0.5627586,-0.3150017,-0.355481,0.0404793
82,-0.7237285,-1.2141819,"('poor', 'rich')",-0.67932063,-0.78502107,0.50943744,0.4942874,-1.505244,-1.927555,-0.79585063,-1.1480945,4.129537,3.951817,0.1558051,-0.1047913,0.2605964
19,-0.7083844,-0.26267886,"('inhospitable', 'hospitable')",-0.3701241,-0.15920256,-0.82735217,-0.8756244,0.33355486,0.33644235,-0.6208335,-0.6313742,0.42029235,0.45839936,-0.2954745,-0.1890064,-0.1064681
77,-0.6607143,-0.7791882,"('unmotivated', 'motivated')",-0.24272493,-0.19184023,0.28010878,0.3143679,-1.7355999,-1.8783447,-0.0961899,-0.024486855,-0.1368057,-0.34044853,-0.4319877,-0.4833234,0.0513357
15,0.6296969,0.9407908,"('boring', 'funny')",-0.6324797,-0.3301553,-0.7448634,-0.765814,0.6927095,0.92010456,0.093389675,0.04754977,-0.056865916,-0.14952388,-0.0030688,0.110492,-0.1135608
38,0.59667706,0.516236,"('untruthful', 'truthful')",0.64283705,0.43111143,-0.10993613,-0.29857102,-0.11255617,-0.52508456,-0.5723768,-0.5189922,0.14552037,0.3581752,0.0983609,-0.0061875,0.1045484
63,0.57856995,0.13408151,"('unperceptive', 'insightful')",0.8258093,0.61065733,0.9696441,0.65149647,-1.5140061,-2.0364506,1.1478894,0.9522267,0.31094489,0.2528426,0.3864752,0.0941423,0.2923329
73,0.57475996,0.7904321,"('helpless', 'self-reliant')",-0.54079396,-0.30839503,0.625505,0.54392165,1.7362691,1.8061075,-0.4286788,-0.26352724,-2.6210625,-2.3994353,-0.1090002,0.028184,-0.1371842
23,0.566752,0.09450638,"('insincere', 'sincere')",-0.03662811,-0.100949526,2.2464526,2.32435,-2.7916827,-3.1945877,-0.9644863,-1.0746589,3.6015205,3.654543,0.436988,0.2838672,0.1531208
75,0.5450723,1.0431805,"('meek', 'impulsive')",0.67904586,0.9621117,-0.44890195,-0.45895094,1.4267757,1.3181828,-0.0922632,0.022752076,0.85431623,0.88447815,0.4940075,0.6286257,-0.1346182
35,0.52250946,1.2313462,"('corrupt', 'incorrupt')",1.3023407,1.5727807,-1.2775136,-1.2154764,2.4683902,2.876374,0.45906404,0.57228494,0.27483973,0.4115492,0.6249384,0.9081431,-0.2832047
4,-0.5139202,-0.29810137,"('disliked', 'liked')",0.48950642,0.3708794,-2.0834908,-2.2280147,1.6956142,1.4748415,0.8068796,0.8494331,-5.1921515,-4.829837,-0.7995938,-0.7767998,-0.022794
53,0.51167554,0.6054789,"('uncreative', 'creative')",0.68618447,0.81046593,-0.36684215,-0.4637212,-0.98087054,-1.0496459,1.5134692,1.4041913,1.708324,1.9410589,0.5119901,0.5413047,-0.0293146
72,-0.48467606,-0.8020718,"('unambitious', 'ambitious')",-0.023502514,-0.26816717,0.362131,0.17173839,-1.8983823,-2.2235856,-0.80700356,-0.74560803,-1.4451051,-1.3077512,-0.7160897,-0.8625743,0.1464846
13,-0.47706982,-0.5237946,"('impolite', 'polite')",-0.6059656,-0.11468927,2.2493887,2.368916,-0.8882197,-0.8972871,-0.6847193,-0.70557433,-0.45908725,-0.6701931,-0.1442788,-0.0904371,-0.0538417
24,-0.4750269,-0.8961027,"('dishonest', 'honest')",-0.99217606,-1.181466,0.91096866,0.87064815,-1.8534709,-2.1135724,-0.9321937,-0.9508618,-0.83096385,-0.784303,-0.6954772,-0.8426096,0.1471324
39,0.44488412,0.4465468,"('exploitative', 'cooperative')",-0.01611827,0.3358482,1.4199907,1.4494293,-0.34310573,-0.37988573,0.1444783,0.21428868,0.09751352,0.029777441,0.2912738,0.3493342,-0.0580604
29,-0.43785828,-0.112436935,"('unfair', 'fair')",-1.4938577,-1.3596472,-1.5368773,-1.5984551,0.23188429,0.31103352,-0.36012816,-0.32334685,-0.9775851,-0.805519,-0.7624036,-0.6480619,-0.1143417
44,-0.42517608,-0.30601117,"('prejudiced', 'unprejudiced')",-0.5623525,-0.37016803,-1.5992296,-1.3901129,0.67447996,0.73663104,-1.5840306,-1.4792907,-1.6944323,-1.7284136,-0.8651235,-0.7562276,-0.1088959
21,-0.41854304,-0.47944134,"('immoral', 'moral')",-1.4659804,-1.0775625,1.8501521,1.7433361,-1.687792,-1.8447131,-0.9866053,-0.76584387,-2.0173163,-2.0624585,-0.7876808,-0.7477805,-0.0399003
55,-0.3894563,-1.1847253,"('incompetent', 'clever')",-0.9113345,-1.2547374,2.3729603,1.9758807,-1.7018385,-2.2927997,-0.8808228,-1.1146009,-1.0814396,-1.2942317,-0.4319886,-0.860869,0.4288804
78,0.36431277,0.13876614,"('nonresilient', 'resilient')",1.0052474,0.71940064,0.42519784,0.030874481,-0.27253288,-0.8785367,1.3606614,1.2555614,1.737829,1.4303256,0.7701192,0.4493986,0.3207206
17,-0.35420147,-0.20801327,"('nasty', 'nice')",-0.2952268,-0.08069166,-0.835433,-0.87409383,0.6664895,0.57192916,-0.030508414,-0.04158677,-0.36399502,-0.45718202,-0.2021459,-0.1816064,-0.0205395
61,0.35142738,0.46135056,"('illogical', 'logical')",0.41691294,0.43770593,1.0098772,0.8054116,-0.21799491,-0.37164065,0.5850543,0.55772877,-0.275068,-0.13698275,0.3117015,0.2922622,0.0194393
56,-0.3469738,-0.68537223,"('impractical', 'practical')",-0.70061207,-0.70718116,1.5323452,1.4207298,-1.1506666,-1.7184353,-0.7964312,-0.93115026,-1.1580546,-1.1800966,-0.4367322,-0.6335843,0.1968521
40,-0.34358338,-0.4915685,"('stingy', 'generous')",0.02732531,-0.18323207,-0.89095205,-0.836516,-1.2000155,-1.3118683,-0.71625483,-0.41646692,-2.6900668,-2.2926633,-0.9689245,-0.9220525,-0.046872
74,0.3295041,0.01279312,"('undedicated', 'dedicated')",0.14702891,0.075648636,1.0037868,0.7841432,-0.59145325,-1.0815016,0.4879319,0.3934934,-0.029343514,-0.0022289604,0.2245758,0.0303913,0.1941845
59,0.31714115,0.82106626,"('foolish', 'wise')",0.019585898,-0.07540373,-1.0739008,-1.008515,1.0013397,1.5566716,1.3996754,1.4242566,-0.16725397,0.015123136,0.2494312,0.4555331,-0.2061019
28,-0.31584105,-0.790125,"('disloyal', 'loyal')",-0.43892908,-0.8255886,-0.158923,-0.4009543,-1.5207725,-2.009112,-0.18126749,-0.33119982,-0.16588002,-0.21592167,-0.4636022,-0.7621502,0.298548
27,-0.30413243,-0.14021933,"('hardhearted', 'softhearted')",-1.2035934,-1.0944216,-0.8395155,-0.8253581,-0.81464064,-1.0266316,-1.1923829,-1.1887597,-0.114380285,0.08982555,-0.7447742,-0.6975941,-0.0471801
64,-0.29162723,-0.4390647,"('shy', 'confident')",-0.68688506,-0.7030723,0.5633245,0.6689347,0.48114356,0.56994474,-0.05334688,0.05171603,-5.325356,-5.4592557,-0.8854578,-0.8851329,-0.0003249
46,0.2624036,-0.5356324,"('uncompetitive', 'competitive')",0.72168756,0.5669712,2.9812381,2.4678552,-1.4062338,-2.3293998,0.14081456,0.0064970553,0.1692349,-0.11339238,0.4781908,0.0104832,0.4677076
34,0.22872554,0.42950684,"('mean', 'honorable')",0.72422683,1.0489503,0.076923296,0.43223703,-0.5917009,-0.5473491,0.28454158,0.37342784,4.9891167,4.9466953,0.9519722,1.1139114,-0.1619392
67,-0.21469279,0.18151113,"('doubtful', 'determined')",-0.06523625,0.039889894,0.36745623,0.5704468,0.08238549,0.29510695,0.09566151,0.1967707,-0.84492546,-0.7574325,-0.0965586,0.0877155,-0.1842741
47,-0.17333448,-0.20522049,"('stupid', 'smart')",-0.14129406,-0.16024351,0.8649383,1.031552,-0.9669505,-1.3194386,0.18452781,0.014962401,3.295458,3.1038313,0.5105575,0.4109072,0.0996503
20,0.14178717,0.019309564,"('rough', 'thoughtful')",0.36585015,0.5259021,0.42335328,0.31429264,-0.94024646,-1.2048331,0.32682565,0.45829493,-0.5916811,-0.37331638,-0.0456852,-0.0433917,-0.0022935
43,0.12584215,-0.2075114,"('irresponsible', 'responsible')",-0.28188908,-0.2489311,0.88568234,0.6436204,-2.1356196,-2.9533978,-0.67641646,-0.7356378,-0.15532298,-0.12986507,-0.3729539,-0.6052872,0.2323333
7,-0.09743202,-0.295687,"('insensitive', 'sensitive')",-0.74010974,-0.8109034,1.3976864,0.9457049,-1.4613183,-1.9331007,-0.708104,-0.8621537,-0.50446475,-0.5313894,-0.3522904,-0.5812549,0.2289645
25,-0.090298824,0.4246797,"('egoistic', 'altruistic')",0.6644187,0.7970307,-2.0509257,-1.7194643,-0.8509899,-0.5416014,0.5503395,0.83811945,1.3071713,1.4295132,-0.0783808,0.2047129,-0.2830937
11,-0.061551362,-0.5098868,"('unhelpful', 'helpful')",0.17911437,-0.14162435,0.9311882,0.7433318,-1.267821,-1.8632079,-1.1140422,-1.1980321,1.695141,1.5948707,0.0603382,-0.2290915,0.2894297
62,0.055661302,-0.6866412,"('incompetent', 'brilliant')",0.1416472,-0.31585336,1.6236062,1.248934,-1.3959965,-2.0456467,-1.052177,-1.2414005,-0.8984009,-1.1156265,-0.2542766,-0.6927057,0.4384291
32,0.054540165,0.086219385,"('unkind', 'kind')",-0.3242142,-0.060959194,0.5892359,0.71882886,-2.330179,-2.2944028,-0.78431815,-0.6786237,-0.21948576,-0.11792423,-0.5024035,-0.3911436,-0.1112599
88,-0.050355434,-0.0036833156,"('low', 'eminent')",0.21297528,0.26746413,0.3993945,0.6624326,-1.505449,-1.2986302,0.06849229,0.30271977,-1.0192345,-0.77641135,-0.3156962,-0.1410181,-0.1746781
31,-0.043183606,0.37212053,"('evil', 'good')",-0.122060984,-0.34417543,-3.3380182,-3.3896332,0.45002198,0.735845,0.114443555,0.1139057,-0.47013795,-0.35476297,-0.5681558,-0.4777834,-0.0903724
41,0.023233917,0.012075981,"('unforgiving', 'forgiving')",-0.2673401,-0.33825177,0.0006280672,-0.15348662,-1.3966767,-1.8633298,-0.56083095,-0.3462929,-0.5782261,-0.56324655,-0.463202,-0.5420886,0.0788866
42,-0.018513255,-0.18706608,"('unreliable', 'reliable')",-0.6388906,-0.6065766,-0.08022124,-0.33597928,0.31350043,0.00029861927,0.31210434,0.32046092,-2.795647,-2.831068,-0.4846112,-0.6066551,0.1220439
18,0.007076338,0.3209479,"('disagreeable', 'welcoming')",0.0038248897,0.20703343,-0.34753585,-0.22170155,-1.375688,-1.081698,0.19086671,0.38898206,-1.4973093,-1.4138554,-0.5031275,-0.3000486,-0.2030789
