,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,male-female
43,0.82150185,1.3867855,"('irresponsible', 'responsible')",0.33010152,0.35915917,0.5758017,0.8729724,-0.2971707
63,0.8169469,1.2848679,"('unperceptive', 'insightful')",0.7853317,1.0735989,0.8011394,1.1792333,-0.3780939
71,-0.7997483,-0.89313585,"('diffident', 'self-confident')",0.20380715,0.2651846,-0.2979706,-0.3139756,0.016005
78,-0.79710096,-0.108047225,"('nonresilient', 'resilient')",0.13257736,0.46064004,-0.3322618,0.1762964,-0.5085582
64,0.76635814,0.8610383,"('shy', 'confident')",-5.298787,-5.8806415,-2.2662144,-2.5098016,0.2435872
18,-0.72766256,-1.0823315,"('disagreeable', 'welcoming')",-0.40147078,-0.5127127,-0.5645667,-0.7975221,0.2329554
72,-0.6917803,-0.6046944,"('unambitious', 'ambitious')",-0.80214065,-0.67272407,-0.7469605,-0.6387092,-0.1082513
23,0.68834776,1.2018858,"('insincere', 'sincere')",5.0183673,5.7429757,2.8533576,3.4724307,-0.6190731
42,0.68668026,0.988308,"('unreliable', 'reliable')",-2.9435754,-3.096089,-1.1284475,-1.0538905,-0.074557
74,0.6862507,0.89860106,"('undedicated', 'dedicated')",-0.46016324,-0.59696484,0.1130437,0.1508181,-0.0377744
7,0.68413305,1.4015292,"('insensitive', 'sensitive')",0.12250365,0.24925084,0.4033183,0.82539,-0.4220717
24,0.67131984,0.9432268,"('dishonest', 'honest')",0.4254594,0.6743628,0.5483896,0.8087948,-0.2604052
37,0.6613183,1.2321857,"('fake', 'genuine')",-0.36166972,0.031328417,0.1498243,0.6317571,-0.4819328
51,0.6502832,1.202265,"('uneducated', 'educated')",0.41471437,0.4840365,0.5324988,0.8431507,-0.3106519
0,0.6413622,1.3194922,"('unsociable', 'sociable')",-0.048417993,-0.23521034,0.2964721,0.542141,-0.2456689
84,0.6301717,0.7240385,"('inferior', 'superior')",1.206538,1.2301474,0.9183549,0.9770929,-0.058738
57,-0.6290547,0.17967162,"('unimaginative', 'imaginative')",-2.9323866,-3.3364127,-1.7807207,-1.5783706,-0.2023501
28,-0.6156116,-0.49501845,"('disloyal', 'loyal')",0.6411684,0.8043911,0.0127784,0.1546863,-0.1419079
87,0.5968712,0.7012344,"('unsuccessful', 'successful')",1.0099716,0.94842654,0.8034214,0.8248305,-0.0214091
69,-0.56052905,-1.1608416,"('lazy', 'industrious')",-0.30633834,-0.5013248,-0.4334337,-0.8310832,0.3976495
82,-0.55205625,-0.53017604,"('poor', 'rich')",5.2129455,5.8096204,2.3304446,2.6397221,-0.3092775
29,-0.52873236,-0.34808877,"('unfair', 'fair')",-0.5129294,-0.40879843,-0.5208309,-0.3784436,-0.1423873
41,0.4824236,-0.07936271,"('unforgiving', 'forgiving')",0.08703247,-0.2476213,0.2847281,-0.163492,0.4482201
59,-0.48242056,-1.3115441,"('foolish', 'wise')",-0.12622714,-0.036025725,-0.3043239,-0.6737849,0.369461
17,-0.47788325,-1.0416974,"('nasty', 'nice')",-0.5324846,-0.7236317,-0.5051839,-0.8826646,0.3774807
48,0.47617832,1.0175065,"('unintelligent', 'intelligent')",0.9791727,0.9879022,0.7276755,1.0027044,-0.2750289
2,0.4637999,0.03238356,"('unlikable', 'likable')",0.61621356,0.2713732,0.5400068,0.1518784,0.3881284
47,0.43979648,0.6987772,"('stupid', 'smart')",4.448677,5.166955,2.4442368,2.9328661,-0.4886293
38,-0.40880015,-0.50862354,"('untruthful', 'truthful')",0.053888306,0.3689314,-0.1774559,-0.0698461,-0.1076098
27,-0.39478534,-0.09056305,"('hardhearted', 'softhearted')",0.48280197,0.8285564,0.0440083,0.3689967,-0.3249884
88,-0.3922042,-0.6349325,"('low', 'eminent')",-0.31883246,-0.40864748,-0.3555183,-0.52179,0.1662717
32,0.3861903,0.34204972,"('unkind', 'kind')",0.49022716,0.42868614,0.4382087,0.3853679,0.0528408
58,-0.36933583,-0.21847267,"('undiscriminating', 'discriminating')",0.24882035,0.21957381,-0.0602577,0.0005506,-0.0608083
3,0.35976982,0.74536216,"('repellent', 'pleasant')",0.56774664,0.403397,0.4637582,0.5743796,-0.1106214
34,-0.3146038,-0.2985966,"('mean', 'honorable')",5.2123194,5.811942,2.4488578,2.7566729,-0.3078151
68,0.30876154,0.72552437,"('dependent', 'independent')",-0.37358448,-0.21437237,-0.0324115,0.255576,-0.2879875
33,-0.2814756,-0.5755738,"('wrong', 'right')",-0.770298,-0.88382846,-0.5258868,-0.7297012,0.2038144
49,0.20671505,0.49932888,"('unable', 'able')",0.015734557,0.08295356,0.1112248,0.2911412,-0.1799164
77,0.18683662,0.93016064,"('unmotivated', 'motivated')",-0.8247766,-0.7006582,-0.31897,0.1147512,-0.4337212
44,0.16937296,-0.28915805,"('prejudiced', 'unprejudiced')",-1.3329893,-1.5485864,-0.5818082,-0.9188722,0.337064
61,0.15930052,0.40648103,"('illogical', 'logical')",0.48750085,0.32419395,0.3234007,0.3653375,-0.0419368
83,0.15630543,0.15320954,"('powerless', 'powerful')",-0.77480376,-0.8642338,-0.3092492,-0.3555121,0.0462629
50,-0.12084466,-0.42836744,"('clumsy', 'skillful')",-0.15636034,0.00067507476,-0.1386025,-0.2138462,0.0752437
15,-0.11799098,-0.3847124,"('boring', 'funny')",-0.14235967,-0.16842063,-0.1301753,-0.2765665,0.1463912
73,0.06803494,-0.3566575,"('helpless', 'self-reliant')",-2.8389664,-3.1265996,-1.3854657,-1.7416285,0.3561628
86,-0.061886966,0.79798263,"('uninfluential', 'influential')",-0.45160764,-0.42755523,-0.2567473,0.1852137,-0.441961
20,0.04645379,0.30644462,"('rough', 'thoughtful')",0.92177665,0.70510364,0.4841152,0.5057741,-0.0216589
12,-0.045032352,0.46250477,"('unsupportive', 'supportive')",-1.8807888,-1.8329972,-0.9629106,-0.6852462,-0.2776644
