,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,male-female
4,-0.7062963,-0.70814896,"('disliked', 'liked')",0.39489335,0.42985272,0.61157286,0.73343945,-0.96986717,-0.9711737,-5.633717,-5.7297845,-1.2606829,-1.249163,-0.0115199
50,-0.68885225,-0.6963635,"('clumsy', 'skillful')",1.8874925,1.7498369,0.96827304,0.85892665,0.60252404,0.7977746,0.48935056,0.6721449,0.6517576,0.6764639,-0.0247063
58,-0.67684317,-0.80915385,"('undiscriminating', 'discriminating')",-0.39734975,-0.43284473,-1.9938092,-2.0414143,0.32257807,0.27319533,0.19890074,0.18515976,-0.5093047,-0.5650116,0.0557069
63,-0.62995625,-0.5518929,"('unperceptive', 'insightful')",0.7444275,0.65457714,-2.6411395,-2.7796335,0.28969848,0.22089928,1.3789699,1.06013,-0.1716,-0.279184,0.107584
59,-0.5951345,-0.34241813,"('foolish', 'wise')",0.51189727,0.57525593,1.0466963,1.3437476,-0.21006766,-0.00713861,0.26706326,0.4482824,0.2040909,0.4035459,-0.199455
36,-0.5604132,-0.7046308,"('hostile', 'amicable')",-1.006595,-0.8301617,1.1926668,1.3423735,-0.4368531,-0.3092379,0.41525012,0.7319041,-0.0791889,0.0460495,-0.1252384
62,-0.53733325,-0.511559,"('incompetent', 'brilliant')",-0.10133894,-0.26817462,-2.6399052,-2.5797434,-0.42456543,-0.48854035,0.23796302,0.1210976,-0.6930359,-0.745384,0.0523481
20,-0.5302977,-0.74723047,"('rough', 'thoughtful')",0.9715453,0.82446706,-0.54862344,-0.73607486,0.046672806,0.13612585,1.0434475,1.1009912,0.1965489,0.1156558,0.0808931
3,-0.5188258,-0.3908689,"('repellent', 'pleasant')",0.2330072,0.17037801,-1.455241,-1.6624664,0.52078795,0.57026577,-0.011620002,-0.011649318,-0.2463783,-0.2648682,0.0184899
33,0.5123987,0.55812645,"('wrong', 'right')",-0.3653736,-0.17707685,1.4349653,1.6124088,-0.45248872,-0.28461546,-0.6308848,-0.51937294,0.0997234,0.237894,-0.1381706
12,0.49385294,0.61966544,"('unsupportive', 'supportive')",0.93872297,0.90069216,-1.2101408,-1.0427022,-0.61934626,-0.629943,-1.128302,-1.276296,-0.3050426,-0.2857167,-0.0193259
83,-0.4829932,-0.6266275,"('powerless', 'powerful')",0.07109915,0.053066894,-0.8954882,-0.9573489,-1.0960668,-1.0140176,-0.7501687,-0.67580426,-0.6307236,-0.6441463,0.0134227
10,-0.48294243,-0.18081902,"('unsympathetic', 'sympathetic')",0.4676634,0.23345092,-4.03901,-4.1660633,-0.10465581,-0.15131494,0.25597975,0.06997812,-0.780593,-0.8389536,0.0583606
41,-0.48151135,-0.20915861,"('unforgiving', 'forgiving')",-0.9662956,-0.8511393,-1.816222,-1.706218,0.17697966,0.21280003,0.15008417,0.068339005,-0.587393,-0.4970754,-0.0903176
64,-0.4733035,-0.29268432,"('shy', 'confident')",1.1763742,1.0728065,-0.22468436,-0.3377307,0.13823137,0.110053375,-5.5635405,-5.946078,-0.9893846,-1.0787266,0.089342
30,0.46270454,0.6122326,"('intolerant', 'tolerant')",-0.47275832,-0.44627538,-2.0922644,-1.9927374,0.095731266,0.25198013,0.8383867,0.72475564,-0.2336401,-0.1700089,-0.0636312
76,-0.44198406,-0.50849336,"('anxious', 'daring')",2.125048,1.8344437,-1.7316716,-1.9162046,0.5801699,0.4834139,0.041463863,-0.05549667,0.1146052,-0.0324674,0.1470726
68,-0.4236132,-0.27821505,"('dependent', 'independent')",-0.07440786,-0.10012662,-0.40689206,-0.501717,-1.2984848,-1.2604748,-0.50364524,-0.6517077,-0.5414086,-0.5584482,0.0170396
17,0.41101345,0.058197945,"('nasty', 'nice')",0.61837584,0.46459132,-0.31236345,-0.33011422,-0.76769495,-0.8292329,-1.00358,-0.9415022,-0.2108498,-0.315612,0.1047622
8,0.40814248,0.37988326,"('unaffectionate', 'affectionate')",-0.81715214,-0.5222391,-0.28171292,-0.05327098,-1.5591475,-1.4030693,0.32315284,0.694497,-0.3853435,-0.1808398,-0.2045037
1,-0.40624884,-0.093480214,"('unfriendly', 'friendly')",-1.3313999,-1.1183919,-2.3364942,-1.9354566,-0.8019012,-0.6531563,1.9192263,2.2039826,-0.5913636,-0.3193005,-0.2720631
72,-0.39789852,-0.34843767,"('unambitious', 'ambitious')",-0.92445076,-0.9179827,-1.0905832,-0.9635974,-0.8852521,-0.8710119,-0.9627303,-0.85363245,-0.852183,-0.7909324,-0.0612506
70,-0.38771993,-0.3916659,"('lethargic', 'energetic')",0.7939189,0.5640094,-2.6814225,-2.8253922,0.1185736,0.014244258,0.8853161,0.5555126,-0.2542667,-0.4166584,0.1623917
78,0.3853508,0.084506676,"('nonresilient', 'resilient')",0.6722764,0.34439075,-1.4089425,-1.6910443,0.6167566,0.5011491,0.72801536,0.5441813,0.1986913,-0.0433633,0.2420546
40,-0.37391835,-0.21373151,"('stingy', 'generous')",-0.63955516,-0.54562855,-0.46998432,-0.22767872,-1.0817713,-0.98081887,-1.2204832,-1.2030953,-0.7571424,-0.6341906,-0.1229518
75,0.37204883,0.13911818,"('meek', 'impulsive')",-1.2246866,-1.1743819,1.981246,1.9310031,-0.9738331,-1.0411355,-0.32120407,-0.33624777,-0.0332858,-0.0963288,0.063043
84,0.36792678,0.21333066,"('inferior', 'superior')",1.5625242,1.4541873,0.089951076,-0.0024035778,0.6363354,0.6280522,0.79741955,0.67969686,0.6908314,0.5945726,0.0962588
38,0.34853747,0.23863727,"('untruthful', 'truthful')",-1.5789338,-1.4367931,-0.24504241,-0.25942284,-0.8022885,-0.7260181,0.3788247,0.35228944,-0.3797805,-0.3662614,-0.0135191
24,0.34221208,0.5768677,"('dishonest', 'honest')",-0.64290273,-0.55299217,-1.724282,-1.6057924,-0.7749416,-0.7505466,1.0325639,0.99501246,-0.3534701,-0.2674901,-0.08598
48,-0.34133145,-0.40261868,"('unintelligent', 'intelligent')",-0.8962048,-0.8356003,-3.0693252,-3.1241853,-0.84694284,-0.8524288,0.5751067,0.41851822,-0.9157395,-0.959263,0.0435235
22,-0.3036451,-0.08924684,"('untrustworthy', 'trustworthy')",0.24102968,0.116505295,-1.6342871,-1.6642598,-0.5797851,-0.6386947,-1.4409655,-1.4242119,-0.7435307,-0.7399816,-0.0035491
85,-0.29334995,-0.37317932,"('insignificant', 'prestigious')",-0.55835503,-0.39690122,2.1330593,2.2691503,-0.9052327,-0.7536926,1.1139072,1.4055777,0.2980058,0.4301909,-0.1321851
15,0.26930857,0.032696694,"('boring', 'funny')",0.15002587,0.21496743,-0.3355536,-0.22188364,0.44996783,0.4459268,-0.021513596,0.04637321,0.102447,0.1036161,-0.0011691
14,0.25015497,0.18943019,"('antisocial', 'social')",1.177951,1.1009523,-1.7509168,-1.9367706,0.5739835,0.537091,-0.85117847,-1.0155798,-0.1200012,-0.2249754,0.1049742
86,-0.24526936,-0.048225194,"('uninfluential', 'influential')",0.004953335,0.007048106,-3.5577388,-3.4105363,-0.8187989,-0.79491216,0.036238916,-0.08163652,-0.9161229,-0.8656524,-0.0504705
29,0.23580785,0.08651243,"('unfair', 'fair')",-0.050408393,-0.08357901,0.38966638,0.24537928,-1.0870675,-1.0582482,-0.5369273,-0.48500097,-0.2097858,-0.2589873,0.0492015
67,0.21818271,0.31983715,"('doubtful', 'determined')",0.13671406,0.1925523,0.75013995,0.8379387,0.40656012,0.4466218,-0.47816426,-0.53311336,0.2066865,0.2527673,-0.0460808
0,-0.21534385,-0.0842393,"('unsociable', 'sociable')",0.8382624,0.7805782,-2.8253918,-2.905087,0.012028761,-0.07050058,-0.36272946,-0.5379655,-0.5106348,-0.5634429,0.0528081
26,-0.21218756,0.1466222,"('hardhearted', 'benevolent')",0.8557909,1.0438349,-0.3486414,-0.03387355,1.1411039,1.2311759,1.6352484,1.852135,0.6142629,0.8479789,-0.233716
57,0.20634344,0.14598702,"('unimaginative', 'imaginative')",-0.330979,-0.52560693,-2.877886,-2.8445375,-0.60864866,-0.733075,-1.8899432,-2.1558435,-1.1002227,-1.2226152,0.1223925
25,-0.19634984,-0.2144802,"('egoistic', 'altruistic')",-0.6543908,-0.45824724,0.5202326,0.7510434,-0.27250588,-0.08432087,1.038989,1.3997068,0.087195,0.2787404,-0.1915454
87,-0.19273596,-0.26266718,"('unsuccessful', 'successful')",2.6018274,2.5155404,-0.38860938,-0.43094325,1.1577152,1.0987158,0.80788726,0.73337936,0.7972169,0.730805,0.0664119
5,-0.18563962,-0.12717082,"('distant', 'outgoing')",-0.852428,-0.79006827,1.2923768,1.5899539,-1.5419685,-1.4360398,-0.46280146,-0.27052206,-0.3500921,-0.2067694,-0.1433227
31,-0.17075297,-0.03619419,"('evil', 'good')",-1.4201822,-1.1156151,1.288869,1.5410113,-0.47528744,-0.36641335,-1.078121,-0.7685406,-0.3710949,-0.1491504,-0.2219445
45,0.14529242,0.11889764,"('incompetent', 'competent')",0.5298273,0.35807905,-2.1899915,-2.366678,-0.00034091622,-0.08637862,-0.43860474,-0.55966365,-0.3907635,-0.5071487,0.1163852
28,0.14086244,0.21589905,"('disloyal', 'loyal')",0.13790365,0.11000879,-1.4070307,-1.2872424,-0.41048294,-0.3801796,1.2273736,1.308351,-0.0622748,-0.0066326,-0.0556422
13,0.10063465,0.2530803,"('impolite', 'polite')",0.3233505,0.35045573,-1.7331218,-1.811752,0.8226238,0.7226917,-0.062152386,-0.31572473,-0.109733,-0.1602498,0.0505168
66,-0.09389168,-0.0107472725,"('inactive', 'active')",1.3647833,1.3195055,1.3169479,1.3042653,0.46075767,0.3450921,1.0422567,1.0724864,0.8181708,0.8061203,0.0120505
11,-0.0915159,-0.27373102,"('unhelpful', 'helpful')",-0.6905061,-0.7448983,-2.2349925,-2.3253722,0.2980681,0.21280316,2.3749816,2.1962843,-0.068793,-0.1869828,0.1181898
6,0.06758703,0.30505547,"('distant', 'open')",-0.9208836,-0.7632433,1.2876891,1.625196,-1.5449216,-1.3187795,0.4320168,0.78224146,-0.1357025,0.126094,-0.2617965
21,0.061912082,0.29122686,"('immoral', 'moral')",1.0764596,1.035811,-2.8888054,-3.0085533,-0.2547538,-0.19164738,-1.1091362,-1.1892351,-0.6228647,-0.6124796,-0.0103851
42,-0.04770439,0.19914818,"('unreliable', 'reliable')",1.6033798,1.2706213,-0.024886083,-0.05175154,-0.074048854,-0.05748676,-2.5678186,-2.7125103,-0.2222156,-0.2703958,0.0481802
80,-0.043529585,-0.15284394,"('dominated', 'dominating')",0.9941697,0.6810745,-1.2480669,-1.4749175,0.4131246,0.22868247,-1.5282923,-1.6610376,-0.2825189,-0.4758084,0.1932895
19,-0.030993693,-0.10870357,"('inhospitable', 'hospitable')",-1.0505364,-0.965899,0.34436485,0.4930457,-0.89438534,-0.809315,-0.2423412,-0.068185896,-0.3747783,-0.2918116,-0.0829667
79,-0.019904323,-0.2610186,"('wavering', 'unwavering')",-0.1534119,-0.18311077,1.6278094,1.613132,-0.9798661,-0.97890997,0.26349372,0.36021802,0.1476242,0.1100621,0.0375621
