,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,male-female
35,-0.9529582,-0.9688348,"('corrupt', 'incorrupt')",-0.0064210035,0.12284335,-0.6036363,-0.37321755,-0.15934536,-0.073522344,-0.4305902,-0.3231829,-0.1074073
61,0.92395294,0.85895354,"('illogical', 'logical')",2.3824084,2.1789505,1.9131289,1.8909974,0.2761134,0.25524995,1.3739009,1.2960379,0.077863
80,0.9138335,1.0284579,"('dominated', 'dominating')",-0.4069283,-0.26478145,1.3005655,1.281977,-0.7769714,-0.6890464,0.2576248,0.3391517,-0.0815269
17,-0.8916416,-1.0533726,"('nasty', 'nice')",-0.026416037,-0.1394116,-0.74788535,-0.72511107,-0.42817006,-0.503671,-0.5235283,-0.6053916,0.0818633
43,0.83820534,0.87313503,"('irresponsible', 'responsible')",-0.5319665,-0.56179607,-0.3301844,-0.46984625,0.45615315,0.54250973,0.1080519,0.0960006,0.0120513
66,-0.825417,-0.8565353,"('inactive', 'active')",-0.8728131,-0.8363892,-0.8516051,-0.76371914,0.7487908,0.9325418,-0.4502611,-0.3810254,-0.0692357
83,0.82279974,0.8471279,"('powerless', 'powerful')",0.5562005,0.6180703,0.514555,0.5438278,-1.0009136,-0.9431498,0.2231604,0.2664691,-0.0433087
75,-0.8123096,-1.0743988,"('meek', 'impulsive')",0.14694133,-0.16264671,0.3901791,0.12325899,-0.46831685,-0.52169,-0.1858765,-0.4088691,0.2229926
87,0.80611306,0.58270085,"('unsuccessful', 'successful')",0.9910525,0.7253235,1.0145339,0.8796669,0.87959874,0.7626588,0.9228245,0.7375875,0.185237
34,0.72952604,0.5655478,"('mean', 'honorable')",0.29596242,-0.0095490515,-0.13969089,-0.35622984,5.965916,5.8960953,1.7129284,1.5239661,0.1889623
42,-0.7029555,-0.8025485,"('unreliable', 'reliable')",0.36896247,0.4234668,0.39161974,0.14813517,-3.2348225,-3.1426897,-0.7942989,-0.8434091,0.0491102
53,-0.6935183,-0.6160178,"('uncreative', 'creative')",0.18294197,0.29904908,-0.18262482,-0.244697,0.87770677,0.97582793,0.0461264,0.1035405,-0.0574141
68,0.68342686,0.5968286,"('dependent', 'independent')",-0.35070494,-0.4099532,-0.49614304,-0.46379936,-0.49800676,-0.57809573,-0.165357,-0.2137549,0.0483979
54,-0.67858905,-0.87738776,"('incapable', 'capable')",-0.19230695,-0.2545114,-0.61341095,-0.81758124,1.3012104,1.4226061,-0.0457741,-0.1317185,0.0859444
76,0.66904706,0.5198779,"('anxious', 'daring')",-1.4579259,-1.5154753,0.14280969,-0.14001216,0.5309746,0.44227263,-0.0287736,-0.1733342,0.1445606
29,-0.6594291,-0.58860826,"('unfair', 'fair')",0.22160965,0.19354776,-1.3594655,-1.235579,-0.9911232,-0.829635,-0.697102,-0.6150687,-0.0820333
8,-0.64925766,-0.7210704,"('unaffectionate', 'affectionate')",-0.5154469,-0.4050577,-1.0177217,-0.9006235,0.21323168,0.62086684,-0.4922986,-0.3514712,-0.1408274
70,0.64758354,0.7425759,"('lethargic', 'energetic')",-0.86225116,-0.8200467,-0.14996162,-0.21768709,0.6829889,0.7093911,0.0795899,0.1035583,-0.0239684
62,0.64428663,0.58072245,"('incompetent', 'brilliant')",-0.07436525,-0.21168384,1.3175794,1.0687135,0.22583148,0.15690449,0.5283331,0.3986641,0.129669
3,-0.6001184,-0.7092745,"('repellent', 'pleasant')",-0.7586797,-0.94335324,-0.35031855,-0.4976703,0.49603543,0.22860716,-0.3032703,-0.4804227,0.1771524
33,-0.5880302,-0.51049936,"('wrong', 'right')",1.3632383,1.4702563,0.7968112,0.8666312,-0.865836,-0.71601754,0.1765458,0.2775927,-0.1010469
82,-0.58017987,-0.65282553,"('poor', 'rich')",-0.39435503,-0.58827454,0.7037199,0.39237317,6.831657,6.590755,1.6402105,1.4355071,0.2047034
9,-0.5499652,-0.6549831,"('unaffectionate', 'caring')",-0.7057471,-0.60122067,-0.4158149,-0.3543082,0.7106622,1.0568095,-0.2402162,-0.1384256,-0.1017906
78,-0.5477948,-0.4720184,"('nonresilient', 'resilient')",-1.135169,-1.0890148,-0.063333414,-0.18061058,0.041429564,-0.009394748,-0.4262169,-0.4377596,0.0115427
7,0.5379711,0.6384373,"('insensitive', 'sensitive')",-0.38248807,-0.30778575,-0.5291894,-0.52784944,0.70524,0.8809024,0.0828834,0.1709261,-0.0880427
77,0.51914686,0.48747683,"('unmotivated', 'motivated')",-0.1458661,-0.33115125,0.7303965,0.4732944,-0.7230379,-0.85937935,0.0951598,-0.0574398,0.1525996
18,-0.5028782,-0.4763551,"('disagreeable', 'welcoming')",0.2298877,0.23588552,-0.11317321,-0.11377314,-0.48716503,-0.30620956,-0.2183322,-0.1651131,-0.0532191
28,-0.47365957,-0.39191142,"('disloyal', 'loyal')",-0.69826216,-0.4721417,-0.46755219,-0.46980643,1.3922863,1.459228,-0.0617969,0.0313421,-0.093139
74,0.4352111,0.41688177,"('undedicated', 'dedicated')",0.56574994,0.650691,0.21933012,0.07712454,0.101765156,0.11539489,0.3305141,0.3150231,0.015491
63,0.43066084,0.6595156,"('unperceptive', 'insightful')",0.03714804,0.17962754,0.098174475,0.19601598,0.8289041,0.85291815,0.3487219,0.4720193,-0.1232974
0,0.4294129,0.40127563,"('unsociable', 'sociable')",-0.62736124,-0.7917789,0.35925788,0.30636132,-0.06450902,0.032605566,0.0242001,-0.0128841,0.0370842
49,0.4200613,0.42635703,"('unable', 'able')",-1.0016414,-0.9577362,-0.25028232,-0.13946055,0.013652079,0.15421793,-0.2045526,-0.1291555,-0.0753971
30,0.4087092,0.39898077,"('intolerant', 'tolerant')",0.41393247,0.39738357,1.0300673,0.86477643,1.0089327,0.86361355,0.7154105,0.6311886,0.0842219
72,0.39989242,0.38276073,"('unambitious', 'ambitious')",0.22112706,0.15589267,0.24208722,0.006523464,-0.6907218,-0.6187176,0.0430962,-0.0183852,0.0614814
41,-0.39239225,-0.42772326,"('unforgiving', 'forgiving')",0.08700225,-0.03351335,0.41900876,0.31327486,-0.34090596,-0.44740307,-0.0568218,-0.1488412,0.0920194
12,0.39169663,0.48796618,"('unsupportive', 'supportive')",-0.08791876,-0.07334189,-0.024033254,0.012196145,-1.967764,-1.7689599,-0.4220048,-0.3355349,-0.0864699
51,0.386595,0.43964708,"('uneducated', 'educated')",-0.47166723,-0.42350683,0.1404166,0.14516057,0.82445794,0.756788,0.2199506,0.2295222,-0.0095716
38,0.38260734,0.26350528,"('untruthful', 'truthful')",0.8239655,0.691435,0.22077185,0.00416567,0.047528278,0.036269248,0.3687182,0.2488438,0.1198744
40,-0.36555278,-0.084764734,"('stingy', 'generous')",-0.22763203,0.1262126,-0.7409019,-0.47625554,-2.221525,-2.0135646,-0.8889029,-0.6120931,-0.2768098
32,-0.34007514,-0.35000026,"('unkind', 'kind')",-0.45751452,-0.42552,0.36606383,0.201456,1.3600415,1.4479443,0.2321289,0.21847,0.0136589
25,-0.339765,-0.61453193,"('egoistic', 'altruistic')",0.3119409,0.23378435,0.14464724,-0.03484051,1.6428531,1.6099486,0.4399191,0.2985901,0.141329
26,0.3019452,0.4607754,"('hardhearted', 'benevolent')",0.63018817,0.77515703,1.0428847,1.2045908,1.601424,1.7461019,0.8941105,1.0466563,-0.1525458
24,0.283691,0.34007254,"('dishonest', 'honest')",-0.3282748,-0.23928277,-1.07307,-0.99961555,0.997816,1.1213622,-0.0299595,0.0556341,-0.0855936
21,0.2771299,0.12612168,"('immoral', 'moral')",-0.04483285,-0.17761938,0.47005898,0.24725465,-0.2451517,-0.40449277,0.1143011,-0.052184,0.1664851
44,0.23046087,0.01382868,"('prejudiced', 'unprejudiced')",-0.41657045,-0.51833,-0.65771043,-0.77046627,-1.6218485,-1.5454733,-0.6164171,-0.7051102,0.0886931
37,-0.23009725,-0.029613703,"('fake', 'genuine')",-1.0169266,-0.636484,-1.2707399,-0.93568623,0.22151151,0.6359991,-0.5740631,-0.2414462,-0.3326169
15,0.2125977,0.15709385,"('boring', 'funny')",0.02580447,-0.06846497,-0.72794646,-0.84165126,0.073343344,0.1164838,-0.1040502,-0.1591346,0.0550844
71,-0.20818119,-0.023545027,"('diffident', 'self-confident')",1.754555,1.7013651,-0.22486407,-0.081784666,0.2199894,0.4563602,0.3853748,0.5130989,-0.1277241
69,-0.20503403,-0.18289194,"('lazy', 'industrious')",1.2837362,1.1517581,0.6393864,0.7287782,-0.68609536,-0.57833105,0.2579983,0.2798283,-0.02183
52,-0.15189022,-0.3868413,"('irrational', 'rational')",1.3034282,1.2810876,-0.8091401,-0.9379883,-0.7522576,-0.7085871,-0.1024649,-0.1880823,0.0856174
86,0.13338192,0.34299955,"('uninfluential', 'influential')",-0.736713,-0.5674019,0.1629597,0.18079415,-0.011447255,0.07833894,-0.1129547,0.0086827,-0.1216374
58,0.11775093,0.1934039,"('undiscriminating', 'discriminating')",1.407789,1.5123842,1.2551165,1.2900778,-0.119901165,-0.07135126,0.6651888,0.7311286,-0.0659398
50,-0.088023685,-0.15627243,"('clumsy', 'skillful')",0.33766377,0.25408372,0.41852534,0.20887166,0.21210192,0.27846894,0.2200668,0.146288,0.0737788
27,-0.08670096,0.041854426,"('hardhearted', 'softhearted')",-1.2892727,-0.88831925,-1.2358643,-0.93097675,0.8598238,1.2076565,-0.4380035,-0.1424462,-0.2955573
64,0.073240176,0.103709996,"('shy', 'confident')",0.33873338,0.19785036,0.40608206,0.45582518,-6.785844,-6.8487287,-1.4919471,-1.5228357,0.0308886
10,0.06990551,-0.001671914,"('unsympathetic', 'sympathetic')",-1.8806044,-1.7723039,-0.5898508,-0.61982363,0.29465964,0.26944524,-0.5264725,-0.5310886,0.0046161
2,0.059516884,-0.19193356,"('unlikable', 'likable')",0.5561185,0.18968245,0.95319736,0.67193854,0.3129179,0.2011756,0.4704376,0.2177158,0.2527218
88,0.034053206,0.07801671,"('low', 'eminent')",-0.3027805,-0.31315735,-0.16194297,-0.3493387,0.55437607,0.4265633,0.0309265,-0.039479,0.0704055
22,0.032282766,0.05305029,"('untrustworthy', 'trustworthy')",0.042805456,-0.09644048,0.21955617,0.22682488,-0.6668512,-0.5259433,-0.0930517,-0.0856271,-0.0074246
45,-0.03171233,0.055213273,"('incompetent', 'competent')",-0.3658915,-0.4651293,0.46175733,0.34863272,0.03136556,-0.09111433,0.0238798,-0.0380994,0.0619792
47,-0.025572723,0.002429448,"('stupid', 'smart')",0.6607011,0.5458176,0.47762033,0.46382856,5.921417,6.055347,1.7585415,1.7668557,-0.0083142
