,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,male-female
18,-0.9959156,-0.96983147,"('disagreeable', 'welcoming')",-0.29996562,-0.28094047,-1.3694713,-1.3109428,-0.13982514,-0.18145435,-0.7012944,-0.6857923,-0.0155021
21,-0.99256897,-0.8830123,"('immoral', 'moral')",-0.50214547,-0.57021505,1.0760391,1.1095563,-0.78789276,-0.7280662,-0.3016421,-0.2679343,-0.0337078
70,-0.9788039,-0.7518854,"('lethargic', 'energetic')",-1.1519773,-1.1480157,0.55862916,0.6279855,0.48704687,0.61018276,-0.2712763,-0.1654332,-0.1058431
58,-0.9546664,-0.90213746,"('undiscriminating', 'discriminating')",-1.001587,-0.9671272,-0.08800048,-0.004054673,-0.18563837,-0.07506018,-0.5574731,-0.4870948,-0.0703783
74,0.9458514,1.1083786,"('undedicated', 'dedicated')",0.2352776,0.30393496,1.6883296,1.7839267,-0.2409756,0.022023834,0.6571208,0.8045661,-0.1474453
9,0.9329428,0.9360211,"('unaffectionate', 'caring')",0.6251319,0.54928887,-0.43057203,-0.4628696,1.7615979,1.7234832,0.7222751,0.6864809,0.0357942
79,0.93186945,0.91207045,"('wavering', 'unwavering')",1.0265598,1.1156082,-1.1799495,-1.1322224,0.056430534,0.168576,0.2087276,0.2660081,-0.0572805
46,-0.9282248,-0.9254418,"('uncompetitive', 'competitive')",-0.47236657,-0.5460527,2.6642065,2.649016,-1.1863933,-1.0882562,0.0193055,0.0223163,-0.0030108
75,-0.9264183,-0.964792,"('meek', 'impulsive')",-0.5452055,-0.45623952,-1.6202708,-1.5127156,-0.42193145,-0.46207267,-0.8784565,-0.8489549,-0.0295016
52,0.8968811,0.783059,"('irrational', 'rational')",0.7578903,0.7026388,-1.9452131,-1.9018229,0.045249097,-0.24120301,-0.0612982,-0.164332,0.1030338
16,-0.88653266,-0.97003275,"('unpopular', 'popular')",0.006587103,0.025753498,-1.4654082,-1.4232897,0.6973622,0.64461344,-0.4119979,-0.4307389,0.018741
57,-0.87413764,-0.8149189,"('unimaginative', 'imaginative')",-0.92813873,-0.91999704,0.15682274,0.23594497,-3.1373239,-2.9530346,-1.1956944,-1.1130013,-0.0826931
39,0.86945206,0.8882088,"('exploitative', 'cooperative')",0.4446931,0.3880505,0.87091213,0.88367563,0.08956213,0.10449295,0.5686548,0.566107,0.0025478
76,-0.8235041,-0.6318725,"('anxious', 'daring')",-1.328718,-1.286584,0.8948786,0.95550126,0.061445456,0.18920799,-0.2989745,-0.1934368,-0.1055377
65,-0.79838824,-0.75309193,"('insecure', 'secure')",-1.367371,-1.4454759,0.6322525,0.6381194,-0.3537716,-0.35506287,-0.4718195,-0.4788778,0.0070583
28,0.76810914,0.6899423,"('disloyal', 'loyal')",0.8547372,0.7285526,0.8355433,0.7670387,1.1302096,1.111376,0.8971498,0.8242274,0.0729224
72,-0.7606078,-0.80470705,"('unambitious', 'ambitious')",-1.1256181,-1.1793861,-0.397595,-0.4273394,-0.53211254,-0.6460925,-0.7039834,-0.7643812,0.0603978
37,0.7592783,0.7968329,"('fake', 'genuine')",0.5221734,0.4665394,-0.074224085,-0.11866275,0.522733,0.5898234,0.4324901,0.4336333,-0.0011432
69,0.7503884,0.62435067,"('lazy', 'industrious')",1.6450695,1.6594856,0.049472645,0.058479898,-0.30715352,-0.28559086,0.5344442,0.5141813,0.0202629
88,-0.69408137,-0.54974335,"('low', 'eminent')",-0.97177005,-0.98175436,-1.9369589,-1.8331065,0.114401296,0.1784417,-0.8721023,-0.7965406,-0.0755617
25,0.6703277,0.58241457,"('egoistic', 'altruistic')",1.9374087,1.9979687,-0.009929478,0.020600595,1.5587338,1.4904151,1.0391352,1.0228498,0.0162854
19,0.6678149,0.6444098,"('inhospitable', 'hospitable')",0.72542346,0.81691355,-0.96171,-0.9276105,0.061576977,0.1867816,0.1232763,0.1801236,-0.0568473
36,-0.6413299,-0.7593422,"('hostile', 'amicable')",0.22753361,0.3423596,-2.245398,-2.146394,-0.11003802,-0.25606537,-0.6923081,-0.7048605,0.0125524
13,0.6404469,0.74752873,"('impolite', 'polite')",0.19858266,0.21088031,1.6347185,1.6422523,-0.31749058,-0.23158921,0.5390644,0.592268,-0.0532036
40,-0.6398561,-0.7516108,"('stingy', 'generous')",0.5251026,0.4825895,-0.5720824,-0.59105736,-1.6407053,-1.7262084,-0.5818853,-0.6465718,0.0646865
60,-0.63775826,-0.4043173,"('inefficient', 'efficient')",-0.1055053,-0.070831105,2.5516112,2.5645485,0.034298696,0.28321344,0.4606616,0.5931534,-0.1324918
5,0.6217928,0.60716015,"('distant', 'outgoing')",1.0680062,1.1065271,-1.3538611,-1.2721157,0.37965018,0.44683182,0.178897,0.2221008,-0.0432038
32,0.5920452,0.70429033,"('unkind', 'kind')",0.19906317,0.11306387,0.282767,0.26505008,1.2679142,1.293077,0.5854474,0.5938703,-0.0084229
63,-0.5868442,-0.4257401,"('unperceptive', 'insightful')",0.03096862,0.06903567,0.94722825,0.9865581,1.1825778,1.347209,0.3934826,0.4942657,-0.1007831
7,-0.58399737,-0.40743327,"('insensitive', 'sensitive')",-0.9271455,-0.92401975,0.9076296,0.90463924,0.8025842,0.96547663,0.0497677,0.1346657,-0.084898
81,-0.5567743,-0.43259174,"('submissive', 'aggressive')",-0.8643824,-0.91110796,1.429832,1.4113607,-0.92513293,-0.7826313,-0.2291144,-0.1787426,-0.0503718
55,-0.5373503,-0.41827908,"('incompetent', 'clever')",-0.49184677,-0.5047795,1.8826497,1.8667868,-0.09881577,-0.08237758,0.1886592,0.2153377,-0.0266785
30,-0.52556014,-0.33751714,"('intolerant', 'tolerant')",-0.26244232,-0.2183218,0.24542192,0.32855317,0.84423995,1.0471792,0.0754148,0.2049734,-0.1295586
12,0.5218235,0.67383504,"('unsupportive', 'supportive')",0.41767466,0.47095716,0.38938835,0.43754748,-1.6692269,-1.536281,-0.0850851,0.0115147,-0.0965998
35,0.47164094,0.34875748,"('corrupt', 'incorrupt')",0.38573915,0.4166515,-2.1305802,-2.1021063,-0.14657767,-0.15701437,-0.3549444,-0.3734279,0.0184835
45,0.43792564,0.5573588,"('incompetent', 'competent')",0.15735397,0.18867305,1.509312,1.5430822,-0.22624692,-0.11204513,0.4695862,0.5442672,-0.074681
34,-0.41890854,-0.33313966,"('mean', 'honorable')",0.3239565,0.40680978,0.9161252,0.99546266,6.4906154,6.6687403,1.8279471,1.9344683,-0.1065212
48,-0.4043074,-0.41160995,"('unintelligent', 'intelligent')",0.22660507,0.19359997,-0.3135374,-0.3591007,0.6809789,0.6989471,0.0474348,0.0304591,0.0169757
59,0.39758748,0.28516233,"('foolish', 'wise')",0.8623761,0.839467,-1.6415211,-1.6377589,0.7923871,0.7170609,0.1027074,0.0509828,0.0517246
84,0.3893516,0.33895418,"('inferior', 'superior')",0.13178536,0.122861296,-0.11564537,-0.14109197,0.2950207,0.3980031,0.1751281,0.1796817,-0.0045536
64,-0.3856166,-0.43063745,"('shy', 'confident')",-1.0039202,-1.0765438,-0.24924076,-0.29986444,-7.3717995,-7.4550614,-2.2526443,-2.3155267,0.0628824
4,0.38052225,0.3955951,"('disliked', 'liked')",1.1472423,1.232557,0.032270484,0.10984477,-6.574333,-6.331266,-1.2535746,-1.1483172,-0.1052574
87,-0.37427735,-0.3923617,"('unsuccessful', 'successful')",-0.36432716,-0.41406783,1.2278237,1.2089858,0.35467544,0.42263675,0.2109737,0.2062983,0.0046754
80,0.3570901,0.3982791,"('dominated', 'dominating')",-0.41103777,-0.47070006,1.7779356,1.7596289,-1.2864381,-1.2327975,0.1093875,0.1136026,-0.0042151
85,0.33361894,0.270564,"('insignificant', 'prestigious')",1.4265096,1.5135605,-2.5108886,-2.4228482,0.3128028,0.2930443,-0.1094893,-0.0864199,-0.0230694
31,-0.3329327,-0.32542384,"('evil', 'good')",0.40079328,0.58437836,-2.533157,-2.4046373,-0.5662703,-0.6479732,-0.7578917,-0.698414,-0.0594777
8,0.30427825,0.17344743,"('unaffectionate', 'affectionate')",0.49049592,0.476371,-0.9720514,-1.0224751,1.1834952,1.0773734,0.2515545,0.1761792,0.0753753
83,-0.29984128,-0.3551374,"('powerless', 'powerful')",0.19142956,0.17342913,-0.33317804,-0.22941948,-1.2917559,-1.4573078,-0.4333364,-0.4671089,0.0337725
41,0.2924553,0.418242,"('unforgiving', 'forgiving')",0.18439591,0.29652724,0.281279,0.38840896,-0.2900228,-0.24932207,0.1170269,0.2134641,-0.0964372
2,0.2912182,0.24158363,"('unlikable', 'likable')",-0.042875126,-0.079199135,-0.007153727,0.0015566126,0.3676038,0.29665136,0.1521983,0.1151481,0.0370502
54,0.28760523,0.2815637,"('incapable', 'capable')",0.024139859,0.0150704235,-0.0035151504,-0.09091799,1.2861706,1.2814473,0.3986001,0.3717909,0.0268092
11,-0.27655762,-0.11203788,"('unhelpful', 'helpful')",-0.3764689,-0.3750348,0.5306471,0.5630405,2.1602514,2.3776178,0.509468,0.6133964,-0.1039284
22,-0.24184458,-0.20817503,"('untrustworthy', 'trustworthy')",-1.6551085,-1.7345191,0.4646624,0.4665203,-0.80898553,-0.83522755,-0.560319,-0.5778503,0.0175313
50,0.22036149,0.20279987,"('clumsy', 'skillful')",0.13488717,0.108951025,-1.1992573,-1.1992985,0.3096353,0.24426892,-0.1335933,-0.1608197,0.0272264
61,-0.21389195,-0.21199714,"('illogical', 'logical')",-0.5470255,-0.61924046,0.6002641,0.5944026,0.13904612,0.065473676,-0.0054018,-0.0428403,0.0374385
26,0.21358418,0.24931706,"('hardhearted', 'benevolent')",0.54986864,0.5998604,0.34564766,0.37987792,1.2956544,1.2658595,0.6011887,0.6237288,-0.0225401
62,-0.18460566,0.026241243,"('incompetent', 'brilliant')",-0.4793058,-0.4201349,1.0285506,1.0708128,0.4524621,0.59255576,0.2042753,0.3173687,-0.1130934
43,0.17085354,0.1559991,"('irresponsible', 'responsible')",-0.56046206,-0.69783175,0.88995856,0.7880707,0.7586669,0.79715985,0.3147542,0.2608495,0.0539047
24,0.16339102,0.189734,"('dishonest', 'honest')",-0.020266546,-0.1489519,0.0668769,0.058138244,1.1629375,1.1586298,0.3432347,0.3143875,0.0288472
68,-0.16127366,-0.1953104,"('dependent', 'independent')",-0.88166285,-0.99897397,-0.06936111,-0.15197666,-0.3377968,-0.28085774,-0.3625236,-0.4067797,0.0442561
49,-0.14961861,-0.117440864,"('unable', 'able')",-0.32304412,-0.31786984,0.32853463,0.35489509,0.14457032,0.3243234,0.0001106,0.0609769,-0.0608663
27,0.14239132,0.02200006,"('hardhearted', 'softhearted')",0.2822677,0.13500781,-0.24921001,-0.36594027,1.6018189,1.5605891,0.444317,0.3379142,0.1064028
78,-0.13137828,-0.16425271,"('nonresilient', 'resilient')",0.34030578,0.32111537,0.7773366,0.7190085,0.28173295,0.4194478,0.3169993,0.3238297,-0.0068304
0,0.1121558,0.07106873,"('unsociable', 'sociable')",0.330775,0.24129198,1.8760996,1.791762,-0.37773883,-0.474716,0.4853229,0.4073517,0.0779712
29,0.111564115,0.082259655,"('unfair', 'fair')",-0.38527068,-0.37077585,0.13199213,0.11617835,-0.33350763,-0.40204957,-0.1188055,-0.1435969,0.0247914
23,0.101043716,0.3494432,"('insincere', 'sincere')",-0.7679727,-0.750032,0.79582435,0.773379,6.581295,6.5981536,1.6775476,1.742736,-0.0651884
1,-0.060266525,-0.04176141,"('unfriendly', 'friendly')",0.3874479,0.44135422,-0.42994425,-0.43818736,2.2968628,2.2726755,0.548525,0.5585203,-0.0099953
17,0.05279339,0.07224551,"('nasty', 'nice')",-0.13713405,-0.101986036,-0.6507569,-0.6429802,-0.22752604,-0.20619859,-0.2406559,-0.2197298,-0.0209261
44,0.022793837,-0.07677546,"('prejudiced', 'unprejudiced')",-0.48476157,-0.5715235,-0.920623,-0.9677219,-1.5524014,-1.634686,-0.7337481,-0.8126767,0.0789286
47,-0.015295345,0.041047927,"('stupid', 'smart')",0.08309215,0.111803435,0.7298664,0.86197376,6.144216,6.225151,1.7354698,1.809994,-0.0745242
66,-0.012168758,-0.08328622,"('inactive', 'active')",-0.18030977,-0.24386483,-0.55685437,-0.61955786,0.64163744,0.58818066,-0.0269239,-0.0896321,0.0627082
