,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,male-female
58,-1.0785149,-0.57580954,"('undiscriminating', 'discriminating')",-0.73370624,-0.59932923,-0.7783216,-0.93534553,0.1653637,0.044443235,-0.6062948,-0.5165102,-0.0897846
35,1.0531209,1.2709289,"('corrupt', 'incorrupt')",0.59947497,0.69475824,-0.47570753,-0.3570074,0.03344854,0.11249076,0.3025842,0.4302926,-0.1277084
23,-1.024662,-1.2749288,"('insincere', 'sincere')",-0.82065946,-1.0599072,0.18440947,0.05293629,5.549495,5.4812512,0.9721458,0.7998379,0.1723079
67,1.0071496,0.5414854,"('doubtful', 'determined')",1.0921079,0.98306465,0.8607974,0.86306685,-0.2589135,-0.3386396,0.6752853,0.5122443,0.163041
32,-1.0031545,-1.5548553,"('unkind', 'kind')",-0.057347428,-0.33914375,0.6934405,0.50362164,0.8262488,0.7464305,0.1147968,-0.1609868,0.2757836
21,-0.98833996,-1.151472,"('immoral', 'moral')",-0.7412364,-0.9991685,0.06295954,-0.1494015,-1.0186154,-1.151843,-0.671308,-0.8629712,0.1916632
59,0.971305,0.9873163,"('foolish', 'wise')",0.12735522,0.1478704,-0.8239593,-0.8626293,0.09362475,0.2130962,0.0920814,0.1214134,-0.029332
77,-0.95109123,-1.1855574,"('unmotivated', 'motivated')",-0.5292378,-0.63648784,-0.32009643,-0.47652712,-1.1590788,-1.2725161,-0.7398761,-0.8927721,0.152896
41,-0.9453953,-0.90826386,"('unforgiving', 'forgiving')",-0.7711372,-0.7980595,0.042252272,-0.21989746,0.083357945,-0.0028797612,-0.3977306,-0.4822752,0.0845446
46,-0.92691314,-0.930188,"('uncompetitive', 'competitive')",-0.8962808,-1.1109447,-0.55294454,-0.66953194,-0.597377,-0.6383891,-0.7433789,-0.8372635,0.0938846
53,-0.8858476,-1.004842,"('uncreative', 'creative')",-0.98830545,-0.98315114,-0.74423575,-0.67986244,1.176729,1.311206,-0.360415,-0.3391624,-0.0212526
16,-0.85694915,-0.9410298,"('unpopular', 'popular')",0.07999996,0.018178532,-0.60155946,-0.71479744,0.7764479,0.7778281,-0.1505152,-0.2149552,0.06444
73,0.8414587,1.3452559,"('helpless', 'self-reliant')",0.11742011,0.3355281,-0.5580895,-0.45320168,-3.5852282,-3.261581,-0.7961097,-0.5084996,-0.2876101
55,-0.818259,-1.0558165,"('incompetent', 'clever')",-0.65721774,-0.81273496,-0.0024404475,-0.12093769,0.114592135,0.01201883,-0.3408313,-0.4943676,0.1535363
87,0.78526336,0.44262618,"('unsuccessful', 'successful')",0.6468574,0.44097364,0.49751446,0.32315245,0.497702,0.45670316,0.6068343,0.4158639,0.1909704
22,-0.78299695,-0.6805036,"('untrustworthy', 'trustworthy')",-0.6300957,-0.6932789,0.09172001,-0.056988817,-1.1808275,-1.1294762,-0.62555,-0.6400619,0.0145119
19,0.7737301,0.94282603,"('inhospitable', 'hospitable')",-0.7372828,-0.63944024,-1.4025327,-1.3831394,-0.41447228,-0.29133084,-0.4451394,-0.3427711,-0.1023683
20,-0.730287,-0.38426697,"('rough', 'thoughtful')",-0.24547127,-0.0064727087,0.4229996,0.44750074,1.0156358,1.1778622,0.1157193,0.3086558,-0.1929365
14,-0.7168489,-1.054375,"('antisocial', 'social')",0.31539902,0.012069215,1.5651656,1.3552318,-0.4596289,-0.6787076,0.1760217,-0.0914454,0.2674671
2,0.7153191,0.25705147,"('unlikable', 'likable')",0.9051797,0.54460406,0.6269134,0.576607,0.36311385,0.3960861,0.6526315,0.4435872,0.2090443
60,-0.687863,-0.9659022,"('inefficient', 'efficient')",-0.003706668,-0.19020502,1.6178175,1.5663158,-0.07487946,-0.035722286,0.2128421,0.0936216,0.1192205
76,-0.6827545,-0.9494788,"('anxious', 'daring')",0.7776366,0.59604144,1.0599978,1.1939917,0.32336998,0.43316132,0.3695624,0.3184289,0.0511335
81,-0.6716347,-1.2815273,"('submissive', 'aggressive')",0.3074172,-0.053362034,0.90561277,0.84046924,-0.9948986,-1.1945679,-0.1133758,-0.422247,0.3088712
45,-0.6379809,-0.7633521,"('incompetent', 'competent')",-0.18957661,-0.3156187,0.27214062,0.13132565,0.11126312,-0.055994384,-0.1110384,-0.2509099,0.1398715
0,-0.6239043,-1.0779798,"('unsociable', 'sociable')",-0.8310833,-1.3218137,0.12712532,-0.41031593,-0.2230725,-0.5546103,-0.3877337,-0.84118,0.4534463
42,0.6082474,0.35968226,"('unreliable', 'reliable')",0.6325357,0.6030898,0.47054926,0.4743652,-2.8631659,-2.747157,-0.2879584,-0.327505,0.0395466
61,-0.5673089,-0.8669052,"('illogical', 'logical')",-0.3682293,-0.48558888,-0.19780432,-0.36248296,0.20167932,0.145168,-0.2329158,-0.3924522,0.1595364
85,0.532387,0.8577334,"('insignificant', 'prestigious')",-1.4767458,-1.5932202,-1.7772024,-1.9251417,0.8051826,0.73159814,-0.4790947,-0.4822576,0.0031629
65,-0.50878376,-0.76994663,"('insecure', 'secure')",-0.07354606,-0.1420745,1.0177639,1.2159029,-0.52047133,-0.43980443,-0.0212593,-0.0339807,0.0127214
79,0.49543115,0.4425603,"('wavering', 'unwavering')",-0.12755829,-0.4111296,-1.164501,-1.4291961,0.06399227,-0.09716635,-0.183159,-0.3737329,0.1905739
72,-0.4943073,-0.29919702,"('unambitious', 'ambitious')",-1.295489,-1.2560973,-0.59461045,-0.556143,-0.9744669,-0.78946716,-0.8397183,-0.7252261,-0.1144922
9,-0.47598502,-0.40470004,"('unaffectionate', 'caring')",-2.0776732,-2.1793778,-1.8718697,-2.0270705,0.9853883,1.0193167,-0.8600349,-0.8979579,0.037923
75,0.47378942,0.7581488,"('meek', 'impulsive')",0.33427286,0.45313162,-0.937155,-0.90452087,-0.53311974,-0.44920787,-0.1655531,-0.0356121,-0.129941
49,-0.4730024,-0.7486882,"('unable', 'able')",-0.6755742,-0.7847613,-0.84392625,-0.8506516,-0.5645299,-0.48714894,-0.6392582,-0.7178125,0.0785543
70,-0.47168684,-0.6681988,"('lethargic', 'energetic')",0.17117707,-0.019034294,0.57713515,0.5636963,0.8295974,0.86215895,0.2765557,0.1846555,0.0919002
56,0.45398095,0.1641285,"('impractical', 'practical')",0.85930926,0.61890006,1.656955,1.3540077,-0.25724617,-0.4878477,0.6782498,0.4122972,0.2659526
5,0.4523754,0.61369044,"('distant', 'outgoing')",-0.7573698,-0.6568205,-1.366172,-1.5850407,-0.33494437,-0.36555517,-0.5015277,-0.4984315,-0.0030962
66,0.44994944,0.22402292,"('inactive', 'active')",0.6633871,0.63443583,-0.34992218,-0.33565402,0.7566721,0.7751718,0.3800216,0.3244941,0.0555275
31,-0.44621828,0.01697135,"('evil', 'good')",-0.8675174,-0.57245976,-1.3550242,-1.3150789,-0.87054646,-0.69340664,-0.8848265,-0.6409935,-0.243833
88,-0.43586457,-0.9945546,"('low', 'eminent')",0.024215419,-0.9125737,0.28542948,-0.31069973,0.614743,0.03981267,0.1221308,-0.5445039,0.6666347
84,0.418956,0.4580246,"('inferior', 'superior')",0.24933548,0.29621717,-0.19163981,-0.17164484,0.6858731,0.7840083,0.2906312,0.3416513,-0.0510201
25,-0.3971324,-0.56192464,"('egoistic', 'altruistic')",-0.24593283,-0.4080161,-0.21000166,-0.3211043,1.5270879,1.4011272,0.1685053,0.0275206,0.1409847
47,-0.3848272,-0.3253822,"('stupid', 'smart')",-0.17507155,-0.03836893,1.0887028,1.0653418,5.28295,5.3640256,1.4529386,1.516404,-0.0634654
30,-0.37323552,-0.45811486,"('intolerant', 'tolerant')",0.0044115093,-0.12226399,1.2696885,1.0867217,1.2896658,1.1259156,0.5476326,0.4080646,0.139568
33,0.366894,0.4767031,"('wrong', 'right')",0.08589662,0.18950997,-0.30170378,-0.29322898,-0.67821026,-0.587634,-0.1317809,-0.0536625,-0.0781184
34,-0.36174068,-0.330779,"('mean', 'honorable')",-0.07687919,-0.06927028,0.36900043,0.4522221,5.87583,5.899341,1.4515526,1.4878784,-0.0363258
64,0.34449202,-0.09330697,"('shy', 'confident')",0.0055416673,-0.23575087,-0.41634646,-0.5415684,-7.0252776,-7.04153,-1.7728976,-1.978039,0.2051414
43,0.3406519,0.18214023,"('irresponsible', 'responsible')",-0.8187281,-0.9933759,-0.01654794,-0.14915973,0.6304785,0.59655726,0.0339636,-0.0909595,0.1249231
54,-0.29794586,-0.6087628,"('incapable', 'capable')",-0.66733676,-0.83514994,-0.866851,-1.0481905,0.8919771,0.90280193,-0.2350391,-0.3973253,0.1622862
80,0.29060033,0.012785897,"('dominated', 'dominating')",-0.14165434,-0.21907946,0.41002858,0.44830632,-1.7439837,-1.7419653,-0.2962523,-0.3749881,0.0787358
6,0.2870721,0.48979193,"('distant', 'open')",-0.84840477,-0.70463526,-1.1973374,-1.332987,0.50021446,0.478605,-0.3146139,-0.2673063,-0.0473076
18,-0.2829355,-0.50054294,"('disagreeable', 'welcoming')",-0.28922233,-0.43798605,-0.4664994,-0.6005654,-0.18717611,-0.19121255,-0.3064583,-0.4325767,0.1261184
11,-0.27173838,-0.47474375,"('unhelpful', 'helpful')",-0.6310923,-0.944001,-0.1377435,-0.35307813,1.5916449,1.3958067,0.1377677,-0.0940041,0.2317718
50,0.2618421,0.060871977,"('clumsy', 'skillful')",0.42278486,0.20052257,0.049713295,-0.020095684,0.19982612,0.29495135,0.2335416,0.1340626,0.099479
36,-0.25656563,0.16262591,"('hostile', 'amicable')",-0.34316403,-0.23984677,-1.1558433,-1.3096435,0.48347163,0.34824213,-0.3180253,-0.2596556,-0.0583697
44,0.24037656,0.21818128,"('prejudiced', 'unprejudiced')",0.55063677,0.7297194,0.4901263,0.79694545,-1.4213068,-1.1635877,-0.0350418,0.1453146,-0.1803564
62,-0.22857386,-0.656846,"('incompetent', 'brilliant')",-0.15544815,-0.49385363,-0.06759167,-0.23361027,-0.016284112,-0.110248774,-0.1169744,-0.3736397,0.2566653
78,-0.22552955,-0.033709906,"('nonresilient', 'resilient')",-1.1308265,-1.1435889,-1.3183926,-1.3503821,0.0009064451,0.079296455,-0.6684605,-0.6120961,-0.0563644
17,-0.21712397,-0.48273775,"('nasty', 'nice')",-0.27621457,-0.44913754,0.23968884,0.09420362,-0.56790227,-0.8114932,-0.205388,-0.4122912,0.2069032
68,-0.2156091,-0.19684996,"('dependent', 'independent')",-0.6903541,-0.26499316,-0.92797744,-0.63234776,-0.7930732,-0.58244324,-0.6567534,-0.4191585,-0.2375949
39,0.21118379,-0.081836484,"('exploitative', 'cooperative')",0.5686199,0.5342544,0.52280223,0.6872394,-0.15442172,-0.024068916,0.287046,0.2788971,0.0081489
71,0.2017184,0.095362194,"('diffident', 'self-confident')",-0.51752615,-0.38487995,-0.4661157,-0.55361825,0.43108448,0.46848106,-0.0877097,-0.0936637,0.005954
4,0.19942027,0.36376235,"('disliked', 'liked')",-0.57362723,-0.6325478,-1.1384594,-1.4329324,-6.091527,-6.3330903,-1.9010484,-2.008702,0.1076536
37,0.18873999,0.25138584,"('fake', 'genuine')",0.27891177,0.5383011,-0.32042897,-0.11587919,0.38251707,0.70230687,0.132435,0.3440287,-0.2115937
13,-0.17305422,-0.43858096,"('impolite', 'polite')",0.46351853,0.45856214,1.4287279,1.5212967,-0.35711333,-0.22178432,0.3405197,0.3298734,0.0106463
63,-0.16431767,-0.18141319,"('unperceptive', 'insightful')",-1.1040721,-1.0477902,-0.48905343,-0.44723034,0.6981667,0.9377015,-0.2648191,-0.184683,-0.0801361
51,-0.15112345,-0.57453597,"('uneducated', 'educated')",-0.32432082,-0.53116477,0.0482469,-0.13356921,-0.070933536,-0.14581375,-0.1245327,-0.3462709,0.2217382
74,0.13301474,0.013588872,"('undedicated', 'dedicated')",-0.37554434,-0.5395849,-0.12150524,-0.39164102,0.22289364,0.11259432,-0.0352853,-0.2012607,0.1659754
83,-0.12712944,-0.11162101,"('powerless', 'powerful')",-0.55887103,-0.5428699,-1.2647045,-1.3662868,-0.9664853,-1.0839381,-0.7292976,-0.776179,0.0468814
52,0.10417348,-0.0021539517,"('irrational', 'rational')",-0.9136652,-1.0482721,-1.7672989,-1.8997251,-0.09081262,-0.1774576,-0.6669008,-0.7819022,0.1150014
12,0.068943165,-0.015387508,"('unsupportive', 'supportive')",-1.9713031,-2.0657887,-1.2707652,-1.5619799,-2.1685688,-2.1623795,-1.3354235,-1.4513838,0.1159603
38,-0.064402625,0.014012413,"('untruthful', 'truthful')",-1.2682722,-1.3684213,-0.72433007,-0.96684146,-0.05367903,-0.15158138,-0.527671,-0.6182079,0.0905369
29,0.04807943,0.2718087,"('unfair', 'fair')",-0.95182747,-0.86092424,-1.3634573,-1.4941473,-0.68227595,-0.5788554,-0.7373703,-0.6655296,-0.0718407
26,0.043556508,0.09570142,"('hardhearted', 'benevolent')",0.61003435,0.47309855,0.7440375,0.54855883,1.7736154,1.4354299,0.7928109,0.6381972,0.1546137
15,-0.028831476,-0.43145254,"('boring', 'funny')",1.1866422,0.7923808,0.9948594,0.65219706,0.5831496,0.29955244,0.683955,0.3281694,0.3557856
8,-0.028717693,0.19048803,"('unaffectionate', 'affectionate')",-2.1455898,-2.228978,-2.5800724,-2.6792192,0.47111782,0.5806675,-1.0708156,-1.0342604,-0.0365552
82,0.017216764,-0.07120313,"('poor', 'rich')",0.5477846,0.38514933,0.8119454,0.8524891,6.362293,6.394255,1.9348099,1.8901726,0.0446373
