,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,male-female
24,1.0532906,0.5377353,"('dishonest', 'honest')",-0.85432804,-1.0613216,0.65696055,0.6972089,0.2853077,0.0578742,0.2274335
72,1.052157,0.7686425,"('unambitious', 'ambitious')",-0.74921536,-0.9297054,-1.1682187,-1.1678314,-0.2884257,-0.4429648,0.1545391
19,-1.0124445,-0.485137,"('inhospitable', 'hospitable')",-0.7457676,-0.5937248,-0.009598456,0.39110133,-0.5892702,-0.2292535,-0.3600167
55,1.0077587,-0.21012178,"('incompetent', 'clever')",0.6531875,0.2693093,0.08968717,-0.059774753,0.5835445,-0.0001957,0.5837402
50,-0.98256123,-0.38099936,"('clumsy', 'skillful')",0.41044644,0.4254371,0.23203087,0.3383436,-0.1133613,0.1275938,-0.2409551
87,0.980845,0.3615336,"('unsuccessful', 'successful')",1.3750228,1.1670984,0.7268892,0.789761,1.0275857,0.7727977,0.254788
26,0.937655,1.4812381,"('hardhearted', 'benevolent')",0.80875796,0.9049409,1.6542637,2.0992014,1.1335589,1.4951267,-0.3615678
43,0.9009625,0.02585861,"('irresponsible', 'responsible')",0.40330398,-0.036114037,0.50652593,0.36998695,0.6035975,0.1199105,0.483687
7,0.8649813,0.5969699,"('insensitive', 'sensitive')",-0.1298982,-0.14457473,0.6938903,0.7609897,0.4763245,0.4044616,0.0718629
37,0.84932685,1.1047945,"('fake', 'genuine')",0.50102234,0.6764743,0.39394504,0.521435,0.5814314,0.767568,-0.1861366
8,-0.72003853,-0.3115039,"('unaffectionate', 'affectionate')",-0.9186923,-0.972232,0.64321804,0.9679997,-0.3318376,-0.1052454,-0.2265922
77,-0.71211845,-1.2783833,"('unmotivated', 'motivated')",0.3721433,0.38616922,-0.9772868,-0.97465146,-0.4390873,-0.6222885,0.1832012
0,0.6887614,0.00830709,"('unsociable', 'sociable')",0.42758322,0.13325283,-0.45585376,-0.5022503,0.2201636,-0.1202301,0.3403937
15,0.6857489,0.75965506,"('boring', 'funny')",-0.20450866,-0.14532807,0.16078967,0.35103723,0.21401,0.3217881,-0.1077781
53,-0.67524046,-0.45164654,"('uncreative', 'creative')",-0.7338174,-0.71324813,0.80338216,1.110797,-0.2018919,-0.0180326,-0.1838593
76,0.64868706,-0.4081413,"('anxious', 'daring')",0.45000005,0.036545746,0.29793257,-0.05198504,0.4655399,-0.1411935,0.6067334
61,0.6272032,0.514536,"('illogical', 'logical')",0.24142422,0.15821087,0.17346233,0.26749295,0.3473632,0.3134133,0.0339499
18,-0.62009114,-0.64220494,"('disagreeable', 'welcoming')",-1.0340904,-1.1151448,-0.48992574,-0.23569362,-0.7147024,-0.6643478,-0.0503546
67,0.60203314,0.60930145,"('doubtful', 'determined')",0.634099,0.50054485,-0.40406716,-0.6131469,0.277355,0.1655665,0.1117885
80,0.5651552,-0.20413345,"('dominated', 'dominating')",0.7536484,0.65906733,-1.1695969,-1.3176657,0.0497355,-0.2875773,0.3373128
22,0.5601289,0.13397649,"('untrustworthy', 'trustworthy')",-0.3344711,-0.5389774,-0.9152668,-0.87569165,-0.2298697,-0.4268975,0.1970278
14,0.5478288,-0.27379107,"('antisocial', 'social')",0.5130453,0.20076959,-0.8303526,-0.93422115,0.0768405,-0.3357476,0.4125881
17,-0.54337853,-0.1515469,"('nasty', 'nice')",-0.15943386,0.088001,-0.775312,-0.6338452,-0.4927081,-0.2324637,-0.2602444
59,-0.5369821,0.3070258,"('foolish', 'wise')",-0.43118045,-0.4525854,0.093971245,0.33190364,-0.2913971,0.0621147,-0.3535118
41,-0.531667,-0.3210982,"('unforgiving', 'forgiving')",-0.31168392,-0.60147506,0.16866271,0.24940905,-0.2248961,-0.2243881,-0.000508
66,-0.5301284,-0.12216978,"('inactive', 'active')",-0.8725784,-0.77898955,1.1568028,1.3771296,-0.081968,0.1586567,-0.2406247
57,0.5176177,0.018419797,"('unimaginative', 'imaginative')",-0.5815417,-0.8862807,-2.24092,-2.2919848,-0.7682814,-1.0532819,0.2850005
45,0.50895345,0.24466091,"('incompetent', 'competent')",0.9012849,0.6842521,0.049530696,0.006335426,0.4865897,0.3117495,0.1748402
9,0.49183744,0.6342797,"('unaffectionate', 'caring')",-0.16200332,-0.19054155,1.0039614,1.3064414,0.4445985,0.5833932,-0.1387947
48,0.47466028,-0.11520058,"('unintelligent', 'intelligent')",0.10879202,-0.034181647,0.28401217,0.44140604,0.2891548,0.0973413,0.1918135
32,0.462595,0.066303685,"('unkind', 'kind')",0.26977077,-0.06639514,0.88829243,0.9102232,0.5402194,0.3033773,0.2368421
49,0.4573059,0.10555242,"('unable', 'able')",0.19708851,0.037823353,-0.3872565,-0.18932346,0.089046,-0.0153159,0.1043619
68,-0.43597773,-0.43261504,"('dependent', 'independent')",-0.50854874,-0.39224494,-0.7175674,-0.48396388,-0.5540313,-0.4362746,-0.1177567
27,0.4242681,0.84925985,"('hardhearted', 'softhearted')",-0.10429391,0.21747215,1.3170586,1.7189993,0.5456776,0.9285771,-0.3828995
38,-0.41972247,-0.20952903,"('untruthful', 'truthful')",-0.163641,-0.39711547,-0.07638494,-0.16273569,-0.2199161,-0.2564601,0.036544
58,-0.40035567,-0.14385355,"('undiscriminating', 'discriminating')",0.58218104,0.75656885,-0.020129535,0.12246563,0.0538986,0.2450603,-0.1911617
64,0.36762762,-0.16823496,"('shy', 'confident')",0.15030758,-0.08313173,-6.059587,-6.3497844,-1.8472172,-2.2003837,0.3531665
42,-0.31687427,-0.35589802,"('unreliable', 'reliable')",0.18150541,0.029607631,-2.5557094,-2.5353436,-0.8970261,-0.953878,0.0568519
63,0.3145603,-0.16442509,"('unperceptive', 'insightful')",0.73980546,0.44895762,0.91771257,0.88657063,0.6573594,0.3903677,0.2669917
78,0.27764043,0.03761888,"('nonresilient', 'resilient')",1.211683,1.3301696,0.27075633,0.52124053,0.5866933,0.6296763,-0.042983
20,-0.2733735,-0.2666127,"('rough', 'thoughtful')",0.76366574,0.9391608,1.0021285,1.2323533,0.4974736,0.6349672,-0.1374936
54,-0.25532445,-0.2543167,"('incapable', 'capable')",0.01092422,-0.08598667,1.0734664,1.1875699,0.2763554,0.2824222,-0.0060668
34,0.20258145,-0.1321744,"('mean', 'honorable')",0.40541884,0.38207632,5.860919,6.0179386,2.1563064,2.0892801,0.0670263
3,-0.19910568,-0.87677175,"('repellent', 'pleasant')",0.4961769,0.41311848,0.36066288,-0.05681252,0.2192447,-0.1734886,0.3927333
83,0.18524528,0.12336743,"('powerless', 'powerful')",-0.36222675,-0.43540004,-1.1146193,-1.0701206,-0.4305336,-0.4607177,0.0301841
88,0.17719583,-0.16226529,"('low', 'eminent')",0.06343997,-0.1663219,-0.028492501,-0.052804347,0.0707144,-0.1271305,0.1978449
33,0.16686243,0.95490456,"('wrong', 'right')",0.1039284,0.25051376,-0.5943184,-0.35692585,-0.1078425,0.2828308,-0.3906733
51,-0.113795094,-0.6880078,"('uneducated', 'educated')",0.013458986,-0.1693048,-0.13404098,-0.03527055,-0.0781257,-0.2975277,0.219402
28,-0.087471865,-0.15150216,"('disloyal', 'loyal')",0.5079825,0.651992,1.1137304,1.3911165,0.5114137,0.6305354,-0.1191217
2,0.07080844,-0.26901054,"('unlikable', 'likable')",4.0929765e-05,-0.2256201,0.730662,0.73272157,0.2671704,0.0793636,0.1878068
82,-0.06388619,-0.7503855,"('poor', 'rich')",0.37604594,0.0019841036,6.116286,5.959769,2.1428151,1.7371225,0.4056926
1,-0.02402917,0.8279087,"('unfriendly', 'friendly')",-0.21680397,-0.087116264,1.6286889,2.1372218,0.4626186,0.9593381,-0.4967195
