,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
69,1.7500219,1.5744236,"('lazy', 'industrious')",2.3286512,2.1979537,0.11539304,0.159579,2.7998188,2.8115556,0.033629544,-0.21314926,1.4055029,1.3060726,0.0994303
52,1.7495899,1.8640978,"('irrational', 'rational')",0.5723502,0.60644096,-0.61033213,-0.4816675,-0.31545132,-0.2369205,0.8065583,0.7081946,0.440543,0.4920291,-0.0514861
36,1.7293698,1.7307204,"('hostile', 'amicable')",1.6423031,1.6187971,0.018486604,0.17113052,1.9455678,2.0006309,1.5770333,1.3238482,1.3825521,1.3690253,0.0135268
73,1.6646353,1.5905999,"('helpless', 'self-reliant')",1.4535462,1.4173201,-0.45770657,-0.356164,1.41978,1.5521183,-3.4153473,-3.4478617,0.1329814,0.1512026,-0.0182212
54,1.6427588,1.4594053,"('incapable', 'capable')",1.2453971,1.1745791,1.4781961,1.4216039,0.5866037,0.5206737,1.7976801,1.6746473,1.3501272,1.250182,0.0999452
78,1.5814351,1.4228864,"('nonresilient', 'resilient')",0.82892275,0.8591172,1.5266141,1.4444624,1.2229246,1.1403816,1.0128037,1.0939113,1.2345401,1.1921518,0.0423883
79,1.5604948,1.5337229,"('wavering', 'unwavering')",2.032793,2.0697255,1.0150367,1.1106101,0.9177887,0.91822076,0.9556295,0.8048637,1.2963485,1.2874287,0.0089198
22,-1.519553,-1.3686808,"('untrustworthy', 'trustworthy')",-1.1011435,-1.0581139,-0.4970923,-0.4195181,-2.0594501,-2.061568,-1.5724328,-1.3873268,-1.3499344,-1.2590415,-0.0908929
61,1.5143906,1.6070759,"('illogical', 'logical')",0.59054226,0.72656393,0.64633495,0.65531075,-0.65664345,-0.6872431,0.2200014,0.24088013,0.4629251,0.5085176,-0.0455925
84,1.4824136,1.466953,"('inferior', 'superior')",0.8060786,0.8409146,1.2319032,1.2221488,0.5753683,0.63078856,1.1035885,1.0616566,1.0398705,1.0444922,-0.0046217
25,1.4563485,1.4071208,"('egoistic', 'altruistic')",1.139811,1.0427221,0.9947342,0.9950272,1.6250532,1.6325513,2.1094725,2.0549061,1.4650839,1.4264654,0.0386185
71,1.4449255,1.3039731,"('diffident', 'self-confident')",1.9424089,1.838906,0.3374979,0.244352,0.017609008,-0.011920214,1.27796,1.1400926,1.0040803,0.9030807,0.1009996
55,-1.4211146,-1.2989149,"('incompetent', 'clever')",-1.8555677,-1.9101069,0.22156188,0.21852951,-2.2604709,-2.360902,-0.72595286,-0.4380597,-1.2083088,-1.1578909,-0.0504179
0,-1.4155608,-1.3046522,"('unsociable', 'sociable')",-1.4132694,-1.3199017,-0.11599051,-0.1451093,-1.7090318,-1.7188158,-0.84306455,-0.7193083,-1.0993834,-1.0415575,-0.0578259
20,1.3892423,1.3239022,"('rough', 'thoughtful')",-0.21071938,-0.22747199,1.0592558,1.0743331,-0.17820098,-0.17853555,0.72223425,0.7883756,0.5563624,0.5561207,0.0002417
12,1.352906,1.3066542,"('unsupportive', 'supportive')",1.7002269,1.5861356,1.244065,1.1478157,-0.68474257,-0.75344414,-1.2888921,-1.3886144,0.4647127,0.3797094,0.0850033
87,1.2759695,1.1338542,"('unsuccessful', 'successful')",0.85054606,0.8942021,1.993416,2.0218952,1.1500614,1.1664194,1.1497971,1.1108462,1.283958,1.2654434,0.0185146
39,1.2724786,1.0710908,"('exploitative', 'cooperative')",1.12352,1.0142447,0.25861263,0.1710698,0.7696075,0.7122197,-0.0914341,-0.06170474,0.6665569,0.5813841,0.0851728
29,1.1866127,1.2630851,"('unfair', 'fair')",0.20532303,0.21842149,-0.11434471,-0.112755075,-0.5638256,-0.60459954,-0.3855557,-0.46876013,0.0656419,0.0590784,0.0065635
3,-1.1499631,-1.1258342,"('repellent', 'pleasant')",-1.292174,-1.24972,-0.5515096,-0.47410995,0.5286863,0.58202076,-0.22898135,0.03223721,-0.5387884,-0.4470812,-0.0917072
42,1.1309952,1.026841,"('unreliable', 'reliable')",1.7825763,1.681896,1.4455583,1.315834,-0.10569839,-0.1867824,-2.9032948,-2.9453437,0.2700273,0.178489,0.0915383
70,-1.1299986,-1.1350176,"('lethargic', 'energetic')",-0.1309196,-0.1938302,0.9563705,0.87449247,-1.7217729,-1.8091277,0.20910907,0.39746225,-0.3634423,-0.3732042,0.0097619
40,1.1072509,1.2914348,"('stingy', 'generous')",1.0251234,1.0484828,0.12618002,0.25891984,-0.027838623,0.01325005,-1.2029856,-1.1092442,0.205546,0.3005687,-0.0950227
77,1.0933908,0.929792,"('unmotivated', 'motivated')",-0.5937725,-0.576498,0.4728831,0.36237866,0.124800764,0.054305848,-1.159854,-1.121379,-0.0125104,-0.0702801,0.0577697
59,1.0659969,0.9231601,"('foolish', 'wise')",0.7874959,0.6844499,0.8963793,0.9781115,0.0891668,0.19791016,1.0582305,0.9308339,0.7794538,0.7428931,0.0365607
75,1.0214995,1.0447333,"('meek', 'impulsive')",1.0187782,1.1235301,0.26255497,0.4367812,1.7885158,1.8754131,-0.05440389,-0.027865864,0.807389,0.8905184,-0.0831294
82,-0.99434507,-0.99210155,"('poor', 'rich')",-2.2820396,-2.2635818,-0.49099997,-0.49723658,-1.4706861,-1.4656721,5.983562,6.225736,0.1490982,0.2014288,-0.0523306
13,-0.97238874,-0.9708902,"('impolite', 'polite')",-1.5272753,-1.4528489,-0.5569768,-0.5641902,-1.3313266,-1.2788024,-1.1556435,-1.0366621,-1.1087222,-1.0606788,-0.0480434
60,-0.9381061,-0.88964427,"('inefficient', 'efficient')",-1.7859726,-1.7464478,-0.35847342,-0.46430328,-2.5264437,-2.621,-0.99026203,-0.7867729,-1.3198515,-1.3016336,-0.0182179
49,-0.90939415,-0.9905679,"('unable', 'able')",-0.67528707,-0.6793149,0.04222793,0.022318795,-1.1115791,-1.1771324,-0.4427017,-0.4083524,-0.6193468,-0.6466097,0.0272629
14,-0.87314034,-0.778005,"('antisocial', 'social')",-1.0174344,-0.9335032,1.0527055,1.0174311,-0.84713525,-0.88411826,-1.3428445,-1.1640655,-0.6055698,-0.5484522,-0.0571176
48,-0.8620426,-0.90545446,"('unintelligent', 'intelligent')",-1.651873,-1.7545748,-0.21986187,-0.29208347,-2.7587671,-2.8893814,0.058344238,0.15440336,-1.0868401,-1.1374182,0.0505781
8,0.85206115,0.8693136,"('unaffectionate', 'affectionate')",1.6387093,1.579189,0.38829535,0.40994456,0.20323613,0.24736312,1.7108594,1.6503351,0.9586323,0.9512291,0.0074032
44,-0.821086,-1.0590497,"('prejudiced', 'unprejudiced')",-0.4693483,-0.6695892,-0.87215084,-1.0223941,-0.07289407,-0.16549297,-1.7360644,-1.7686144,-0.7943088,-0.937028,0.1427192
65,-0.7918633,-0.8744124,"('insecure', 'secure')",-1.3484776,-1.4537855,0.15890153,0.06349409,-1.904053,-2.0221102,-1.378761,-1.1194024,-1.0528507,-1.0812432,0.0283925
68,-0.75962967,-0.8851706,"('dependent', 'independent')",0.34863773,0.17807405,-0.75485444,-0.89036095,-1.2490348,-1.359852,-0.34423885,-0.39938846,-0.551824,-0.6713396,0.1195156
76,-0.7378186,-0.6729968,"('anxious', 'daring')",-0.7900376,-0.7462366,1.4970279,1.3841517,-0.75710255,-0.8054908,-0.83147305,-0.64552957,-0.3238808,-0.2972204,-0.0266604
30,-0.73430717,-0.6686383,"('intolerant', 'tolerant')",-1.4855438,-1.5242058,-0.45106834,-0.51005024,-2.0094445,-2.0210073,0.24442887,0.3095743,-0.887187,-0.8828655,-0.0043215
16,0.7267493,0.6077432,"('unpopular', 'popular')",-0.10721305,-0.14694297,0.7328866,0.76152897,0.5321053,0.5174328,1.3131521,1.3109845,0.6395361,0.6101493,0.0293868
72,0.720078,0.70478314,"('unambitious', 'ambitious')",-0.20138445,-0.11355018,-0.74684864,-0.7120999,-0.6446611,-0.5890711,-0.9868072,-0.878504,-0.3719247,-0.3176884,-0.0542363
31,0.70283604,0.81690365,"('evil', 'good')",0.65314364,0.67240214,-0.29975018,-0.13280159,1.3773032,1.4669826,-0.037332285,-0.18526866,0.4792401,0.5276436,-0.0484035
28,-0.6726247,-0.56912196,"('disloyal', 'loyal')",-1.1753025,-1.1144731,-0.4987773,-0.4283343,-1.8032728,-1.7413797,1.0641708,1.09678,-0.6171613,-0.5513059,-0.0658554
37,-0.6726231,-0.6632528,"('fake', 'genuine')",-0.09791538,-0.20463084,-0.35290152,-0.3269983,-0.8711782,-0.8407673,0.2548511,0.2802118,-0.3479534,-0.3510875,0.0031341
56,-0.65405554,-0.6224238,"('impractical', 'practical')",-0.93113047,-0.8653448,-0.69975966,-0.84665704,-1.776391,-1.7959073,-0.8493691,-0.7386279,-0.9821411,-0.9737922,-0.0083489
34,0.617255,0.5941361,"('mean', 'honorable')",0.74482626,0.76954323,0.47684368,0.33740014,0.45251244,0.4315211,6.578439,6.579132,1.7739754,1.7423466,0.0316288
11,-0.6064799,-0.5494032,"('unhelpful', 'helpful')",-1.2593392,-1.22624,-0.8001663,-0.79519737,-1.5367221,-1.4384841,1.6198573,1.6832792,-0.51657,-0.4652091,-0.0513609
21,-0.57056004,-0.64923114,"('immoral', 'moral')",-0.68015766,-0.82182586,0.32944673,0.21794347,-2.350991,-2.4407876,-1.44046,-1.3603929,-0.9425444,-1.0108588,0.0683144
24,-0.566957,-0.42532313,"('dishonest', 'honest')",-0.54804045,-0.59061587,-0.87547064,-0.85481143,-2.4850218,-2.414014,0.55738,0.57612103,-0.7836219,-0.7417286,-0.0418933
74,0.52010685,0.60924447,"('undedicated', 'dedicated')",0.9206384,0.87712985,0.7678133,0.72413,-0.27078748,-0.33662084,0.58610785,0.497494,0.5047758,0.4742755,0.0305003
80,-0.5199781,-0.53009576,"('dominated', 'dominating')",-0.61808753,-0.52647144,0.30387402,0.21598524,-0.38574675,-0.40595132,-1.6597352,-1.4916136,-0.5759347,-0.5476294,-0.0283053
27,-0.5197984,-0.66119814,"('hardhearted', 'softhearted')",-0.15196139,-0.22851491,-0.18648167,-0.20946325,-0.26708728,-0.32298917,1.7296013,1.6724744,0.1208545,0.0500618,0.0707927
50,0.4630198,0.2936735,"('clumsy', 'skillful')",1.0733443,1.0502152,1.8745887,1.9497756,0.72043014,0.7342973,0.8372736,0.93430364,0.9937313,0.9924531,0.0012782
23,-0.43480504,-0.33452737,"('insincere', 'sincere')",-1.0705175,-1.0219287,-0.60532326,-0.66596603,-2.5732048,-2.563293,5.656427,5.876551,0.1945153,0.2581672,-0.0636519
57,-0.43364114,-0.31118765,"('unimaginative', 'imaginative')",-1.1897665,-1.1016853,-0.35185704,-0.24906199,-1.4279056,-1.4006739,-3.2307978,-3.1553273,-1.3267936,-1.2435872,-0.0832064
35,0.42150947,0.33969378,"('corrupt', 'incorrupt')",0.57385933,0.51398724,-0.38273644,-0.21611993,1.8293251,1.9185721,0.9294495,0.7379707,0.6742814,0.6588208,0.0154606
62,-0.41380224,-0.28252402,"('incompetent', 'brilliant')",-0.66618776,-0.5841485,-0.39155015,-0.37162268,-2.0693648,-2.037457,-0.50840294,-0.29486513,-0.8098616,-0.7141234,-0.0957382
86,-0.3422448,-0.28667635,"('uninfluential', 'influential')",-0.10603227,-0.1857376,0.2581676,0.15917358,-1.5689232,-1.6764148,0.37236726,0.36162215,-0.2773331,-0.3256066,0.0482735
43,0.3124117,0.14429037,"('irresponsible', 'responsible')",0.16035245,0.08099386,-0.4720201,-0.63013923,-1.6053587,-1.5774952,0.069463216,0.099013746,-0.3070303,-0.3766673,0.069637
88,0.30904138,0.40194678,"('low', 'eminent')",-0.52999234,-0.573896,-0.0013379746,0.049039435,-1.5819194,-1.5191087,0.4048082,0.39982826,-0.27988,-0.248438,-0.031442
63,0.2502288,0.24461322,"('unperceptive', 'insightful')",1.0792191,1.11802,1.5607861,1.4465991,-0.9549073,-1.0236299,1.2656938,1.3392518,0.6402041,0.6249708,0.0152333
15,-0.18965808,-0.078778364,"('boring', 'funny')",0.42444062,0.43552744,0.1450087,0.21338028,-0.4588056,-0.4956821,0.2149346,0.22354037,0.0271841,0.0595975,-0.0324134
51,-0.18716796,-0.15993136,"('uneducated', 'educated')",-0.070671804,-0.1379558,1.3119806,1.2010264,-0.7175168,-0.8976884,0.87967443,0.96475685,0.2432597,0.1940416,0.0492181
46,-0.1798307,-0.12550458,"('uncompetitive', 'competitive')",-0.13920298,-0.04529552,0.7127166,0.6697331,-0.93562436,-0.9661324,-1.2224447,-0.98669136,-0.3528772,-0.2907782,-0.062099
41,0.17245317,0.3682623,"('unforgiving', 'forgiving')",0.5673639,0.64030945,-0.13924281,-0.0835399,-0.7765339,-0.78139895,-0.055024095,-0.16207638,-0.0461967,-0.0036887,-0.042508
47,-0.14945434,-0.056580223,"('stupid', 'smart')",-0.7841255,-0.659974,0.15039945,0.26745218,-1.0597551,-0.95741683,5.218754,5.4271116,0.6751637,0.8041185,-0.1289548
32,-0.1238499,-0.21192473,"('unkind', 'kind')",0.03574364,-0.07687642,0.081101134,0.0133918375,-1.3940119,-1.401102,0.91570514,0.8815792,-0.0970624,-0.1589864,0.061924
4,-0.11662674,-0.0007160045,"('disliked', 'liked')",0.85533506,0.90506953,-0.0833111,0.050050683,-0.13572341,-0.076612435,-6.378429,-6.5301657,-1.171751,-1.1304748,-0.0412762
19,0.106390506,0.063387394,"('inhospitable', 'hospitable')",0.9546742,0.8906776,-0.4767164,-0.44265023,-0.04934908,-0.10922393,0.24219427,0.057779968,0.1554387,0.0919942,0.0634445
7,-0.099662125,-0.11316489,"('insensitive', 'sensitive')",-0.8484251,-0.9036076,0.07903348,0.037553784,-1.5375462,-1.5867716,0.6592902,0.7562042,-0.349462,-0.3619573,0.0124953
17,-0.08225237,0.028174587,"('nasty', 'nice')",-1.1217674,-1.1455967,-0.26417834,-0.1910594,-0.3313994,-0.3821791,-0.83134705,-0.8551741,-0.5261889,-0.509167,-0.0170219
18,0.08053427,0.11730681,"('disagreeable', 'welcoming')",0.95772415,0.809356,0.61716187,0.5549537,-0.86651105,-0.9105793,-0.0071128868,-0.12383012,0.1563593,0.0894414,0.0669179
67,0.06540471,0.1354671,"('doubtful', 'determined')",-0.1754598,-0.036040258,-0.107541606,-0.08211365,-0.22262831,-0.19995604,-0.74973196,-0.7120095,-0.2379914,-0.1789305,-0.0590609
64,0.015487134,-0.035918932,"('shy', 'confident')",-0.1736074,-0.2242639,-0.14099982,-0.12211627,0.11266979,0.066703625,-7.241358,-7.3017125,-1.4855617,-1.5234616,0.0378999
38,-0.007142935,0.06431511,"('untruthful', 'truthful')",-0.059089873,0.025934983,-0.74564785,-0.72463846,-0.62134784,-0.49673325,0.32935607,0.25160298,-0.2207745,-0.1759037,-0.0448708
