,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,male-female
46,1.9450185,2.4234502,"('uncompetitive', 'competitive')",1.0345287,1.372841,2.5437608,2.98331,1.8159131,1.8092958,-0.23717767,-0.14870736,1.4204086,1.6880379,-0.2676293
12,1.886491,2.1669714,"('unsupportive', 'supportive')",0.92801464,1.0506203,1.1369226,1.3704536,0.7409572,0.8480875,-2.260035,-2.2123878,0.48647,0.6447489,-0.1582789
43,1.8723073,2.161539,"('irresponsible', 'responsible')",0.98389524,1.2492255,1.2367998,1.2470839,3.2291262,3.131591,1.2862991,1.2412167,1.7216854,1.8061312,-0.0844458
16,-1.8629808,-2.2485447,"('unpopular', 'popular')",-1.7367861,-1.9113619,-0.7270586,-1.0749491,-1.0039492,-0.97045815,0.6643367,0.5729038,-0.9332876,-1.126482,0.1931944
42,1.8087575,1.7721308,"('unreliable', 'reliable')",1.5947413,1.6204739,0.8868611,1.0276067,1.3052406,1.2815851,-2.7914925,-2.4844081,0.5608216,0.6434778,-0.0826562
83,1.7436125,1.7998365,"('powerless', 'powerful')",0.6986878,0.71483916,1.1058601,1.1815152,0.18612322,0.24938306,-1.0891643,-1.0312179,0.5290239,0.5828712,-0.0538473
7,1.6205803,1.8490429,"('insensitive', 'sensitive')",0.643994,0.9460914,1.4565874,1.6442242,1.8378043,1.7133582,0.96999234,0.9319369,1.3057917,1.4169307,-0.111139
75,-1.5863883,-1.6990458,"('meek', 'impulsive')",-0.078504875,-0.08785264,0.47547176,0.36068445,-1.5307423,-1.1077622,-0.21166316,-0.14030482,-0.5863654,-0.5348562,-0.0515092
55,1.5465552,1.9829048,"('incompetent', 'clever')",1.1850067,1.6735317,1.5229777,1.8956562,2.0696816,1.7403119,0.26640284,0.29236132,1.3181248,1.5169531,-0.1988283
47,1.5320067,1.9018661,"('stupid', 'smart')",0.51398253,0.7615817,0.9657443,1.191432,1.3970779,1.492915,6.180386,6.1825056,2.1178394,2.30606,-0.1882206
76,1.4842337,1.6560022,"('anxious', 'daring')",1.5411103,1.6852176,1.1513007,1.1871847,2.12829,1.7890882,0.67801666,0.84052944,1.3965902,1.4316045,-0.0350143
65,1.4319997,1.6084962,"('insecure', 'secure')",-0.7452371,-0.71044904,1.0117701,0.9763901,2.982712,2.5804398,0.27503535,0.29627618,0.991256,0.9502306,0.0410254
62,1.3796812,1.9149871,"('incompetent', 'brilliant')",1.5882586,2.116778,1.6613251,2.3000593,2.6308432,2.7937725,0.4243019,0.59473276,1.536882,1.9440659,-0.4071839
32,1.3436352,1.2779633,"('unkind', 'kind')",0.5661167,0.6529745,0.7781224,0.7101181,2.0622637,1.7485058,1.3594583,1.3121911,1.2219193,1.1403505,0.0815688
38,1.2751076,1.2820339,"('untruthful', 'truthful')",0.46841988,0.49330005,0.76211756,0.85228866,0.097954646,0.334187,0.13599187,0.09986068,0.5479183,0.6123341,-0.0644158
34,1.2542208,1.2634127,"('mean', 'honorable')",-0.09427175,-0.18525615,1.6347291,1.7725073,0.8934999,0.90000725,6.4864883,6.3389745,2.0349333,2.0179291,0.0170042
0,1.2215978,1.4454703,"('unsociable', 'sociable')",-0.26512265,-0.10776616,0.28017294,0.36535066,2.2435398,2.1596153,-0.024209091,-0.07212714,0.6911958,0.7581086,-0.0669128
63,1.2173455,1.5653715,"('unperceptive', 'insightful')",1.2109786,1.3613075,1.4974812,1.855376,1.9521918,2.010696,1.3347379,1.3804269,1.442547,1.6346355,-0.1920885
1,-1.2042326,-1.1456513,"('unfriendly', 'friendly')",-1.5438696,-1.6132624,-2.107586,-2.1056807,0.046900973,0.20073679,1.0583677,1.0804715,-0.7500839,-0.7166772,-0.0334067
57,1.1981869,1.3274,"('unimaginative', 'imaginative')",0.038521238,0.106243365,1.4761103,1.5886344,0.85174155,1.1028411,-2.5321043,-2.4346128,0.2064912,0.3381013,-0.1316101
2,1.0319495,0.95354325,"('unlikable', 'likable')",0.9047846,1.0131191,1.2788879,1.3472573,1.4703655,1.396576,0.67572933,0.59524024,1.0723433,1.0611471,0.0111962
85,-0.99826425,-1.6781878,"('insignificant', 'prestigious')",-1.4851587,-1.9674419,-1.1376287,-1.7232577,-2.64223,-2.4191978,-0.5055944,-0.58210176,-1.3537752,-1.6740374,0.3202622
80,0.9955225,1.4242377,"('dominated', 'dominating')",1.5600607,1.9597764,1.4945283,1.9971306,1.6746093,1.6551068,-1.3694913,-1.3255098,0.8710459,1.1421482,-0.2711023
22,0.98226774,1.5170805,"('untrustworthy', 'trustworthy')",0.7397582,1.0505679,0.88402504,1.2111002,1.4707077,1.575939,-0.51231503,-0.54397696,0.7128887,0.9621422,-0.2492535
27,-0.9737228,-1.1060495,"('hardhearted', 'softhearted')",0.01156033,-0.059244614,-1.499281,-1.3829727,-0.05951163,-0.11325684,1.134312,1.2086763,-0.2773286,-0.2905695,0.0132409
44,0.9596686,0.69270205,"('prejudiced', 'unprejudiced')",0.3203041,0.18918838,0.4305498,0.26078787,-0.5295007,-0.40424687,-1.0256974,-0.9173869,0.0310649,-0.0357911,0.066856
4,-0.9096271,-0.9850419,"('disliked', 'liked')",-0.19042343,-0.3174657,-0.044644944,0.058792688,-0.93330204,-0.5237398,-6.907083,-6.873552,-1.7970161,-1.7282013,-0.0688148
67,0.89612496,0.8611737,"('doubtful', 'determined')",1.876503,1.8433833,0.5255274,0.41518617,0.56058794,0.625524,-0.48308736,-0.5419778,0.6751312,0.6406579,0.0344733
9,-0.8581743,-0.72187346,"('unaffectionate', 'caring')",0.24478528,0.38282323,-0.9699174,-0.963068,-0.36532962,-0.3823852,0.81761885,0.92241603,-0.2262034,-0.1524175,-0.0737859
40,0.7999285,0.688756,"('stingy', 'generous')",-0.08337935,-0.02823399,0.23118973,0.1250262,0.085011534,0.21196608,-1.8292733,-1.8634657,-0.1593046,-0.1731903,0.0138857
68,-0.7896579,-0.9285494,"('dependent', 'independent')",-0.84520376,-0.9851341,0.4318819,0.549998,0.01074771,-0.051363807,-0.70391595,-0.6231372,-0.3792296,-0.4076373,0.0284077
54,-0.78799725,-0.99107295,"('incapable', 'capable')",0.5168071,0.4094292,-0.09066215,-0.24176842,0.46475244,0.53591764,0.99079895,1.1026018,0.2187398,0.1630214,0.0557184
64,0.7691562,0.9104926,"('shy', 'confident')",0.7693971,0.7728697,1.2111719,1.5265374,1.2315943,1.249032,-6.371837,-6.3073206,-0.4781035,-0.3696777,-0.1084258
10,0.7634068,1.0880994,"('unsympathetic', 'sympathetic')",0.1656816,0.43552685,1.001157,1.3196377,1.4902598,1.270926,-0.0399237,0.04717208,0.6761163,0.8322724,-0.1561561
17,0.75062144,0.8201924,"('nasty', 'nice')",1.0963373,1.1408554,-0.3527126,-0.3390123,-0.730525,-0.62356764,-0.68131006,-0.8219265,0.0164822,0.0353083,-0.0188261
50,-0.71213245,-0.88180256,"('clumsy', 'skillful')",-0.522011,-0.51316154,0.24309915,0.43952033,-0.43206474,-0.3357022,0.44416547,0.7000592,-0.1957887,-0.1182173,-0.0775714
26,0.67047,0.6150747,"('hardhearted', 'benevolent')",-0.17427066,-0.16937342,0.06764666,-0.23354746,0.7463713,0.83463347,0.8806671,0.9125021,0.4381769,0.3918579,0.046319
77,0.64482737,0.7434905,"('unmotivated', 'motivated')",1.0137193,1.0818526,1.2042649,1.2952236,0.9780169,1.0163434,-0.4189696,-0.44865027,0.6843718,0.737652,-0.0532802
33,0.6332536,0.50560594,"('wrong', 'right')",1.276032,1.047806,-0.5923378,-0.7191806,-0.84060407,-0.67248124,-0.832636,-1.0039598,-0.0712585,-0.1684419,0.0971834
61,0.62797713,0.7434618,"('illogical', 'logical')",0.50974,0.5058624,0.059447434,0.29363266,1.1538751,1.2140411,0.0035545938,-0.039911635,0.4709188,0.5434173,-0.0724985
37,0.62264335,0.7812898,"('fake', 'genuine')",0.63766265,0.6984038,-0.006034619,0.20461597,0.118689455,0.11185185,0.29410613,0.35754165,0.3334134,0.4307406,-0.0973272
73,0.6161291,0.4143068,"('helpless', 'self-reliant')",-0.0084088,-0.17347223,0.75023603,0.6734561,-0.016079333,0.06290473,-3.722851,-3.505358,-0.4761948,-0.5056325,0.0294377
69,-0.61093533,-0.98968464,"('lazy', 'industrious')",0.0185882,-0.28559548,0.20334423,0.14663188,-0.0013651699,0.21122056,-0.5683577,-0.6235026,-0.1917452,-0.3081861,0.1164409
24,0.602305,0.8140567,"('dishonest', 'honest')",0.21878558,0.3070734,0.15861857,0.31911948,0.908517,0.8036317,0.8414419,0.81526136,0.5459336,0.6118285,-0.0658949
5,-0.595061,-0.6789207,"('distant', 'outgoing')",0.17356172,0.052345663,-1.0209985,-0.97976494,-2.208396,-1.6730478,-0.86820525,-0.7894394,-0.9038198,-0.8137654,-0.0900544
59,-0.5794235,-0.9161168,"('foolish', 'wise')",-0.2064556,-0.4851112,-0.55015063,-0.7214979,-0.6581749,-0.49636373,0.09839128,0.1159632,-0.3791627,-0.5006253,0.1214626
20,0.57644117,0.77721184,"('rough', 'thoughtful')",0.99220985,1.0923518,0.58011067,0.68345517,0.8760541,0.72947985,0.78211933,0.7916375,0.761387,0.8148273,-0.0534403
52,-0.5328071,-1.0987947,"('irrational', 'rational')",0.16214308,-0.22101521,-1.2806499,-1.7948815,-0.8595627,-0.81964767,-0.36887854,-0.45002633,-0.5759511,-0.8768731,0.300922
84,0.53229874,0.47626594,"('inferior', 'superior')",0.6706765,0.5154683,-0.7189769,-0.6478234,0.9290699,0.9047936,-0.05981359,0.018703409,0.2706509,0.2534816,0.0171693
78,-0.4985711,-0.51293087,"('nonresilient', 'resilient')",-0.16336119,-0.036806654,-0.42438018,-0.31725657,0.13092789,0.22060004,0.3096702,0.4330859,-0.1291429,-0.0426616,-0.0864813
88,-0.49572763,-0.6675423,"('low', 'eminent')",-0.21339083,-0.25938702,0.21860781,0.17097968,-0.6884854,-0.7634925,0.26179317,0.21574514,-0.1834406,-0.2607394,0.0772988
28,0.4744648,0.6539594,"('disloyal', 'loyal')",0.40772158,0.59653115,-0.16983637,-0.076264575,0.012416801,0.11315076,1.1088449,1.1691142,0.3667223,0.4912982,-0.1245759
45,0.44585228,1.0644975,"('incompetent', 'competent')",1.0135947,1.4865352,0.5561074,1.1597759,2.2492886,2.3734503,-0.12388826,-0.11975613,0.8281909,1.1929005,-0.3647096
86,0.42741424,0.76052004,"('uninfluential', 'influential')",0.46884066,0.7237112,0.03578455,0.40845054,1.206079,1.0514599,-0.27808058,-0.33293727,0.3720076,0.5222409,-0.1502333
51,0.3944112,0.768232,"('uneducated', 'educated')",0.033703513,0.30899715,1.0634617,1.3311917,1.241295,1.1512659,0.978744,0.88423014,0.7423231,0.8887834,-0.1464603
19,-0.39148676,-0.535967,"('inhospitable', 'hospitable')",0.910845,0.917465,-0.6251479,-0.5928396,-0.51489866,-0.37207827,-0.37138355,-0.40970224,-0.1984144,-0.1986244,0.00021
18,-0.37640214,-0.6608425,"('disagreeable', 'welcoming')",0.25412095,0.16142565,-0.085523754,-0.34992677,-0.752282,-0.7676201,-0.48830965,-0.5720274,-0.2896793,-0.4377982,0.1481189
79,0.3355867,0.08558944,"('wavering', 'unwavering')",-0.003608711,-0.1732355,-0.6605523,-0.68943435,-1.8378612,-1.6078486,-0.28703824,-0.266752,-0.4906948,-0.5303362,0.0396414
74,0.33226287,0.59546167,"('undedicated', 'dedicated')",0.69665307,0.91600245,1.0195488,1.1980957,1.6389673,1.5950143,0.23939072,0.24938776,0.7853645,0.9107924,-0.1254279
6,-0.3303421,-0.5267674,"('distant', 'open')",-0.04758121,-0.28067243,-1.2538749,-1.423849,-2.1000087,-1.6536869,-0.2146284,-0.14730994,-0.7892871,-0.8064571,0.01717
3,0.26635522,0.50042766,"('repellent', 'pleasant')",0.41881242,0.5629015,1.2282724,1.2794698,1.6297474,1.356748,0.781513,0.6320213,0.8649401,0.8663137,-0.0013736
71,-0.26529044,-0.42827412,"('diffident', 'self-confident')",0.5935955,0.52490205,0.7386778,0.7975937,0.6640147,0.97483915,0.17149328,0.35260525,0.3804982,0.4443332,-0.063835
53,-0.26415294,-0.090232685,"('uncreative', 'creative')",-0.81251955,-0.715049,0.3162212,0.3473883,0.1434685,0.22376454,1.3329859,1.3900799,0.1432006,0.2311902,-0.0879896
41,0.25826427,0.21239266,"('unforgiving', 'forgiving')",-0.21641824,-0.20756945,-0.805326,-0.7651516,1.0244175,1.0977423,0.16910312,-0.17218393,0.0860081,0.033046,0.0529621
72,0.25178346,0.44317067,"('unambitious', 'ambitious')",0.11532257,0.26819536,1.5392172,1.6640251,0.45108113,0.25632468,-1.3051696,-1.306628,0.2104469,0.2650176,-0.0545707
82,-0.22585358,0.08461462,"('poor', 'rich')",-0.21757777,0.032697424,-0.163073,-0.14389381,0.5612513,0.55617994,7.117726,7.1793995,1.4144945,1.5417995,-0.127305
48,0.20925343,0.28015137,"('unintelligent', 'intelligent')",-1.0149989,-1.0808786,-0.37058613,-0.40421247,0.18252134,0.100966945,0.6524487,0.67017734,-0.0682723,-0.0867591,0.0184868
49,-0.20488647,0.049467266,"('unable', 'able')",0.3035059,0.43261743,0.9126599,1.1273856,0.25185916,0.37594566,-0.3983098,-0.24606246,0.1729657,0.3478707,-0.174905
58,-0.17536445,-0.17481264,"('undiscriminating', 'discriminating')",-0.081248626,0.03298839,0.29111373,0.48766255,0.8812495,1.0272504,-0.22852883,-0.19905494,0.1374443,0.2348068,-0.0973625
15,-0.15105194,-0.35628563,"('boring', 'funny')",0.40533897,0.34730923,-0.067957334,-0.27325,-0.028897416,0.09345265,0.42044434,0.31849918,0.1155753,0.0259451,0.0896302
66,0.14234748,0.27317786,"('inactive', 'active')",0.05642657,0.08018607,0.8491809,0.88026077,-0.34976402,-0.20335673,0.4153105,0.45600104,0.2227003,0.2972538,-0.0745535
87,-0.08616859,0.13347445,"('unsuccessful', 'successful')",0.2725346,0.41478956,0.61150926,0.80545497,1.8037834,1.6977594,0.3993479,0.41632393,0.6002013,0.6935605,-0.0933592
25,-0.019139856,-0.62097174,"('egoistic', 'altruistic')",1.5988805,1.3557086,-0.53417265,-0.95340264,-1.1214223,-1.3860765,1.0906787,1.0442742,0.2029649,-0.1120936,0.3150585
29,0.016960487,0.094156176,"('unfair', 'fair')",-0.96098125,-1.0440508,-1.4118769,-1.314049,-0.3678561,-0.22714064,-0.6272682,-0.68405604,-0.6702044,-0.6350281,-0.0351763
