,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
42,0.7541811,0.8481693,"('unreliable', 'reliable')",0.31599197,0.38760224,-3.1756506,-2.7467518,-0.7018259,-0.5036601,-0.1981658
19,-0.73328024,-0.34358567,"('inhospitable', 'hospitable')",-0.9649812,-0.6220951,0.10248974,0.1159553,-0.5319239,-0.2832418,-0.2486821
21,0.7284459,0.019677611,"('immoral', 'moral')",0.49117708,-0.08563816,-1.0954226,-1.3088593,0.0414001,-0.4582733,0.4996734
9,-0.7127567,-0.48197335,"('unaffectionate', 'caring')",-0.8611592,-0.33780456,1.886996,2.0046182,0.10436,0.3949467,-0.2905867
5,-0.70172906,-0.40422443,"('distant', 'outgoing')",-0.9341805,-0.7692351,0.21853843,0.1379451,-0.4724571,-0.3451715,-0.1272856
30,0.6866015,0.9157127,"('intolerant', 'tolerant')",0.9172023,1.1383442,0.84102744,0.8220083,0.8149438,0.9586884,-0.1437446
48,-0.68638325,-0.8680719,"('unintelligent', 'intelligent')",-0.671685,-0.56507707,0.14933273,0.20793788,-0.4029118,-0.4084037,0.0054919
31,-0.68132526,-0.069716156,"('evil', 'good')",-0.26512098,0.05967877,-0.30887815,-0.21892333,-0.4184415,-0.0763202,-0.3421213
52,-0.6652975,-0.5015383,"('irrational', 'rational')",-0.36731046,-0.8722576,0.98609424,0.82812345,-0.0155046,-0.1818908,0.1663862
60,0.6506924,0.19515324,"('inefficient', 'efficient')",0.36062774,0.6752202,-0.59174937,-0.2987222,0.1398569,0.1905504,-0.0506935
76,0.6464053,0.19085352,"('anxious', 'daring')",0.98686063,0.56131625,-0.635279,-0.66850513,0.3326623,0.0278882,0.3047741
88,-0.6340286,-0.8087755,"('low', 'eminent')",-1.1898342,-1.1410913,0.37091517,0.32584146,-0.4843159,-0.5413418,0.0570259
15,-0.6007935,-0.32516322,"('boring', 'funny')",0.07030393,0.36101484,0.48908725,0.5218934,-0.0138008,0.185915,-0.1997158
77,-0.573182,-1.2115269,"('unmotivated', 'motivated')",0.049213897,-0.5844115,-0.75936854,-0.9988153,-0.4277789,-0.9315845,0.5038056
75,-0.5614946,-0.3572126,"('meek', 'impulsive')",-0.4587298,-0.68148017,-0.35503954,-0.27192715,-0.4584213,-0.4368733,-0.021548
37,0.5563284,0.7013942,"('fake', 'genuine')",-0.7473506,-0.32042217,0.2933493,0.56431574,0.034109,0.3150959,-0.2809869
84,-0.5392311,-0.52092963,"('inferior', 'superior')",0.5259703,0.4001111,0.8563542,0.8371495,0.2810311,0.238777,0.0422541
29,-0.529361,-0.4858112,"('unfair', 'fair')",-0.64600414,-0.25247723,-0.58925134,-0.50970083,-0.5882055,-0.4159964,-0.1722091
87,0.52827495,0.41174537,"('unsuccessful', 'successful')",0.8116211,1.1356741,0.95827365,1.0513363,0.7660565,0.8662519,-0.1001954
46,-0.5119305,-0.7954801,"('uncompetitive', 'competitive')",-0.15785277,-0.14504458,-1.1725321,-1.0917144,-0.6141051,-0.677413,0.0633079
36,-0.506221,-0.1322874,"('hostile', 'amicable')",-0.7120079,-0.71407,1.2720268,1.0801194,0.0179327,0.0779207,-0.059988
16,-0.4903127,-0.5805076,"('unpopular', 'popular')",-0.35525435,-0.8297949,1.2519475,1.0054337,0.1354602,-0.1349562,0.2704164
83,-0.47144565,-0.5422162,"('powerless', 'powerful')",-0.88458616,-1.0283957,-0.9858274,-0.9248945,-0.7806197,-0.8318354,0.0512157
66,-0.4334656,-0.43628392,"('inactive', 'active')",-0.100623325,0.008186206,1.623439,1.3697194,0.3631167,0.3138739,0.0492428
23,-0.4273383,-0.28521654,"('insincere', 'sincere')",-0.44494566,-0.18702531,5.8190465,5.691283,1.6489209,1.7396804,-0.0907595
58,-0.42340547,-0.11969831,"('undiscriminating', 'discriminating')",0.84490675,1.2384979,0.20329706,0.4508294,0.2082661,0.5232097,-0.3149436
43,0.41958708,0.26348993,"('irresponsible', 'responsible')",0.5127498,0.9305775,0.56463087,0.7079523,0.4989893,0.6340066,-0.1350173
63,-0.41327387,-0.296371,"('unperceptive', 'insightful')",-0.1325621,0.31970108,0.60561174,0.90915847,0.0199253,0.3108295,-0.2909042
11,-0.38339382,-0.33336183,"('unhelpful', 'helpful')",-0.3394606,-0.11661782,1.2981666,1.5338601,0.1917707,0.3612935,-0.1695228
33,0.35999948,0.37978294,"('wrong', 'right')",-0.077906765,-0.1844415,-0.010921374,-0.07741928,0.0903904,0.0393074,0.051083
56,0.34720698,0.37428027,"('impractical', 'practical')",0.5872853,1.0884649,-0.4040098,-0.08300839,0.1768275,0.4599123,-0.2830848
82,-0.33947805,-0.16534021,"('poor', 'rich')",0.32774803,0.45506543,6.595094,6.614887,2.1944547,2.3015375,-0.1070828
61,-0.3327943,-0.39005435,"('illogical', 'logical')",-0.15523095,-0.057150364,0.158084,0.18724203,-0.1099804,-0.0866542,-0.0233262
10,-0.32735914,-0.47403097,"('unsympathetic', 'sympathetic')",-0.73798704,-0.35453403,-0.69107217,-0.43995398,-0.5854728,-0.4228396,-0.1626332
51,-0.32559684,-0.5155668,"('uneducated', 'educated')",-0.46086007,-0.4647541,-0.025928795,-0.07671526,-0.2707952,-0.3523454,0.0815502
62,0.32006723,0.2902556,"('incompetent', 'brilliant')",0.18346815,0.40245923,-0.23330893,0.11389342,0.0900755,0.2688694,-0.1787939
78,-0.3170263,-0.60242295,"('nonresilient', 'resilient')",0.2753186,-0.06963431,0.42762148,0.25911933,0.1286379,-0.137646,0.2662839
24,0.31583405,0.26080644,"('dishonest', 'honest')",-0.63659984,-0.11449456,0.6979116,0.74054974,0.1257153,0.2956205,-0.1699052
64,0.30911607,-0.060681734,"('shy', 'confident')",0.08050429,-0.035248734,-7.254543,-6.974499,-2.2883075,-2.3568099,0.0685024
17,-0.30467153,-0.118869565,"('nasty', 'nice')",-0.63448715,-0.17958269,-1.0625823,-1.0375158,-0.667247,-0.4453227,-0.2219243
7,-0.28574488,-0.20807275,"('insensitive', 'sensitive')",-0.75728565,-0.18220621,0.7809342,1.0780183,-0.0873654,0.2292465,-0.3166119
35,-0.28548044,0.0051377676,"('corrupt', 'incorrupt')",-0.63349557,-0.65440845,0.47450775,0.3594716,-0.1481561,-0.0965997,-0.0515564
34,-0.28525934,-0.14624381,"('mean', 'honorable')",0.23081806,0.51402503,6.033047,5.8465734,1.9928686,2.0714515,-0.0785829
12,-0.26555648,-0.28604338,"('unsupportive', 'supportive')",-0.49075657,-0.34131122,-2.0373092,-1.652026,-0.9312074,-0.7597936,-0.1714138
67,0.2632773,0.23187886,"('doubtful', 'determined')",0.21691479,0.33099696,-0.2179749,-0.36289296,0.0874057,0.066661,0.0207447
27,0.25521928,0.1615445,"('hardhearted', 'softhearted')",0.0016668951,0.22705957,1.9393294,1.7440529,0.7320719,0.7108857,0.0211862
40,-0.2453253,-0.08230866,"('stingy', 'generous')",-0.122809045,0.025331799,-1.6957661,-1.4338973,-0.6879668,-0.4969581,-0.1910087
81,0.24142286,-0.20539,"('submissive', 'aggressive')",-0.11018326,-0.11961993,-1.4741371,-1.4051036,-0.4476325,-0.5767045,0.129072
26,0.23451756,0.74361503,"('hardhearted', 'benevolent')",1.6374876,2.4057825,1.9177247,2.0792894,1.2632434,1.7428956,-0.4796522
32,-0.2336741,-0.2930096,"('unkind', 'kind')",0.23413366,0.5802006,0.96529126,1.1584421,0.3219169,0.4818777,-0.1599608
72,-0.20876601,-0.33321494,"('unambitious', 'ambitious')",-0.40195352,-0.3028166,-0.8659758,-0.6263641,-0.4922318,-0.4207985,-0.0714333
69,0.20777783,0.356949,"('lazy', 'industrious')",0.43661174,0.6044219,0.13858461,0.04509124,0.2609914,0.3354874,-0.074496
49,-0.20370859,-0.233703,"('unable', 'able')",-0.6414061,-0.48644406,-0.4912797,-0.3615191,-0.4454648,-0.3605554,-0.0849094
71,0.18149117,0.06539628,"('diffident', 'self-confident')",-0.19466779,0.021855667,0.71247995,0.8057863,0.2331011,0.2976794,-0.0645783
22,0.18060602,0.16657856,"('untrustworthy', 'trustworthy')",-0.08592332,0.49685988,-1.5360558,-1.2734388,-0.4804577,-0.2033335,-0.2771242
65,0.17857295,0.058108903,"('insecure', 'secure')",0.33979887,0.5880519,-1.0910825,-0.8690872,-0.1909035,-0.0743088,-0.1165947
55,0.17090103,-0.2309767,"('incompetent', 'clever')",0.8115756,0.8383005,-0.3378014,-0.20454988,0.2148917,0.134258,0.0806337
54,0.16219644,-0.13437216,"('incapable', 'capable')",-0.051204525,-0.5712128,1.3967131,1.2656393,0.5025684,0.1866848,0.3158836
25,0.15679292,-0.25045744,"('egoistic', 'altruistic')",0.84334,0.4993757,1.9708613,1.7640728,0.9903314,0.670997,0.3193344
20,-0.15480928,0.013861686,"('rough', 'thoughtful')",1.0678778,0.97660476,0.92165595,0.96566844,0.6115748,0.652045,-0.0404702
13,0.14559308,0.028885804,"('impolite', 'polite')",-0.741356,-0.11902658,-0.96588945,-0.87876743,-0.5205508,-0.3229694,-0.1975814
79,0.14354227,0.3970747,"('wavering', 'unwavering')",-1.3428088,-1.392771,0.41415617,0.33812428,-0.2617035,-0.2191907,-0.0425128
41,0.13603488,0.37959024,"('unforgiving', 'forgiving')",0.0061903056,0.32379383,-0.020111412,0.048381116,0.0407046,0.2505884,-0.2098838
68,-0.13038182,-0.30919468,"('dependent', 'independent')",-1.1066699,-1.2462339,-0.8897767,-1.0043442,-0.7089428,-0.8532577,0.1443149
80,0.12510204,-0.016516667,"('dominated', 'dominating')",-0.03483185,0.17840141,-1.7555233,-1.698615,-0.5550844,-0.5122434,-0.042841
18,-0.12114481,-0.25777677,"('disagreeable', 'welcoming')",-0.64337635,-0.96559244,-0.19222888,-0.38300818,-0.3189167,-0.5354591,0.2165424
50,0.10794812,0.45123187,"('clumsy', 'skillful')",-0.6202029,-0.57031024,0.600068,0.76430285,0.0292711,0.2150748,-0.1858037
74,0.107395515,0.031043772,"('undedicated', 'dedicated')",0.730468,0.90853924,0.18749936,0.51613396,0.3417876,0.485239,-0.1434514
45,0.09997017,0.35054502,"('incompetent', 'competent')",-0.29407275,0.46641704,-0.36881554,0.10143366,-0.1876394,0.3061319,-0.4937713
85,-0.09244394,-0.06518035,"('insignificant', 'prestigious')",-0.6450002,-1.2332097,1.5280285,1.2748461,0.2635281,-0.007848,0.2713761
70,-0.07531582,0.03961826,"('lethargic', 'energetic')",0.2821247,0.61972874,0.7026337,0.8937822,0.3031475,0.5177097,-0.2145622
38,-0.06422889,-0.026633307,"('untruthful', 'truthful')",-0.94275486,-0.9059489,-0.11759256,-0.06127272,-0.3748588,-0.331285,-0.0435738
4,0.051348846,0.37029195,"('disliked', 'liked')",-1.0214849,-0.81720346,-7.011886,-6.5746293,-2.6606741,-2.3405135,-0.3201606
47,0.03875975,0.11512597,"('stupid', 'smart')",0.52080214,0.94384885,5.7392097,5.5542293,2.0995905,2.2044013,-0.1048108
3,0.036944065,-0.089834325,"('repellent', 'pleasant')",0.67539155,0.46888572,0.11823618,0.09630747,0.2768573,0.1584529,0.1184044
59,0.00027728826,0.29672304,"('foolish', 'wise')",-0.29492325,-0.120685846,0.998942,0.96913487,0.2347654,0.381724,-0.1469586
