,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
23,-1.0025129,-1.0525613,"('insincere', 'sincere')",0.10719505,0.20045593,6.1444197,6.298342,1.7497005,1.8154122,-0.0657117
42,0.9923856,1.0544822,"('unreliable', 'reliable')",1.4110587,1.572664,-2.760982,-2.7645757,-0.1191792,-0.0458098,-0.0733694
45,-0.8670766,-1.081164,"('incompetent', 'competent')",0.4014533,0.20695594,-0.29817888,-0.39617094,-0.2546007,-0.4234597,0.168859
24,-0.81400996,-0.95681596,"('dishonest', 'honest')",-0.3072281,-0.16497149,0.79282236,0.9208854,-0.1094719,-0.0669673,-0.0425046
39,0.8081568,0.6497117,"('exploitative', 'cooperative')",1.6290786,1.4394015,-0.07130862,-0.11522058,0.7886422,0.6579642,0.130678
58,-0.7581885,-0.81336385,"('undiscriminating', 'discriminating')",0.8162827,0.708281,0.064270355,-0.15980166,0.0407882,-0.0882948,0.129083
75,0.73424625,1.0045733,"('meek', 'impulsive')",-1.260899,-1.1165515,-0.38819268,-0.15739633,-0.3049484,-0.0897915,-0.2151569
48,-0.7152506,-0.8934574,"('unintelligent', 'intelligent')",0.145247,0.11286776,0.5183378,0.45631793,-0.0172219,-0.1080906,0.0908687
65,-0.7002782,-0.83750296,"('insecure', 'secure')",0.7685219,0.63244635,-0.58317715,-0.5724471,-0.1716445,-0.2591679,0.0875234
60,0.69318485,0.70031196,"('inefficient', 'efficient')",1.5786045,1.824937,0.025462195,0.22945933,0.7657505,0.9182361,-0.1524856
49,-0.6811511,-0.426486,"('unable', 'able')",-0.9502755,-0.798388,-0.25374493,-0.0071511995,-0.6283905,-0.4106751,-0.2177154
25,-0.67509186,-0.6498644,"('egoistic', 'altruistic')",0.074332014,0.18185994,1.5415499,1.4635022,0.3135967,0.3318326,-0.0182359
54,-0.6703043,-0.49872527,"('incapable', 'capable')",-0.2527586,-0.0031838343,1.2730997,1.5951618,0.1166789,0.3644176,-0.2477387
80,0.66347975,0.36904284,"('dominated', 'dominating')",1.1906648,0.96336806,-1.300179,-1.3200654,0.1846552,0.0041152,0.18054
74,-0.6587252,-0.59200764,"('undedicated', 'dedicated')",1.0716412,1.0986205,0.12069881,-0.033939283,0.1778716,0.1575579,0.0203137
59,0.6477624,0.72967046,"('foolish', 'wise')",-1.0983088,-1.1565132,0.53688675,0.6793469,0.0287801,0.0841681,-0.055388
18,-0.644616,-0.4935584,"('disagreeable', 'welcoming')",-0.51285195,-0.18907902,-0.47566068,-0.4556294,-0.5443762,-0.3794223,-0.1649539
36,-0.6374504,-0.63444316,"('hostile', 'amicable')",-1.5328553,-1.7636875,0.15308958,-0.09253888,-0.6724054,-0.8302232,0.1578178
31,-0.60908556,-0.64101005,"('evil', 'good')",-0.9582303,-1.0913771,-0.88130397,-1.0376515,-0.8162066,-0.9233462,0.1071396
84,0.57955116,0.6499655,"('inferior', 'superior')",0.2052398,0.3332967,0.75791425,0.7845292,0.5142351,0.5892638,-0.0750287
37,-0.57723284,-0.7238935,"('fake', 'genuine')",0.07005149,-0.06117156,0.5461218,0.5041534,0.0129801,-0.0936372,0.1066173
41,-0.5689252,-0.7163918,"('unforgiving', 'forgiving')",0.603388,0.5933151,-0.17281489,-0.41172066,-0.0461174,-0.1782658,0.1321484
87,0.5572114,0.32520404,"('unsuccessful', 'successful')",1.1458328,0.9612242,0.7571556,0.68589866,0.8200666,0.6574423,0.1626243
16,-0.54637986,-0.36495063,"('unpopular', 'popular')",-0.2604243,-0.26747552,0.48580763,0.43297413,-0.1069989,-0.066484,-0.0405149
50,0.5446301,0.6953497,"('clumsy', 'skillful')",-0.31942895,-0.27603254,0.38127738,0.39125225,0.2021595,0.2701898,-0.0680303
3,-0.51292306,-0.48364016,"('repellent', 'pleasant')",0.9409086,0.8664966,0.28151613,0.3369639,0.2365006,0.2399401,-0.0034395
32,-0.5114983,-0.5094235,"('unkind', 'kind')",0.47977608,0.6602582,0.7946607,0.74096376,0.2543128,0.2972661,-0.0429533
71,0.48597234,0.49134302,"('diffident', 'self-confident')",0.1166013,0.23015219,0.72972476,0.67072093,0.4440995,0.4640721,-0.0199726
43,-0.4809438,-0.54979897,"('irresponsible', 'responsible')",0.70138454,0.72884774,0.76845133,0.71452916,0.3296307,0.2978593,0.0317714
51,-0.4735249,-0.43776476,"('uneducated', 'educated')",0.6731991,0.7296337,0.3931318,0.3388798,0.197602,0.2102496,-0.0126476
6,-0.4699961,-0.21484903,"('distant', 'open')",-1.5976458,-1.4454694,0.5837155,0.71789336,-0.4946421,-0.3141417,-0.1805004
79,-0.46837193,-0.43243045,"('wavering', 'unwavering')",-2.0228167,-2.0209823,0.06772719,0.13663937,-0.8078205,-0.7722578,-0.0355627
12,-0.46367875,-0.51087326,"('unsupportive', 'supportive')",1.035508,1.2186651,-1.5375931,-1.5268228,-0.3219213,-0.2730103,-0.048911
56,0.44519186,0.45752785,"('impractical', 'practical')",0.6721282,0.9454404,-0.11846375,0.035883546,0.3329521,0.4796173,-0.1466652
81,0.43962982,0.1257306,"('submissive', 'aggressive')",1.7578701,1.7238152,-0.6763969,-0.6099092,0.5070344,0.4132122,0.0938222
33,0.40298575,0.26426393,"('wrong', 'right')",0.002681911,-0.11278458,-0.30566674,-0.30340314,0.0333336,-0.0506413,0.0839749
27,-0.4018941,-0.34545276,"('hardhearted', 'softhearted')",-0.11234503,-0.06100647,1.6201538,1.4646066,0.3686382,0.3527158,0.0159224
66,-0.39426738,-0.48680434,"('inactive', 'active')",0.61898375,0.48997918,1.1490455,0.91759986,0.4579206,0.3069249,0.1509957
72,-0.38802242,-0.08081171,"('unambitious', 'ambitious')",0.65359217,0.9619322,-0.56057084,-0.19171643,-0.0983337,0.2298013,-0.328135
63,-0.36400622,-0.51485384,"('unperceptive', 'insightful')",1.255154,1.2367384,1.1291089,1.1730785,0.6734189,0.6316544,0.0417645
22,-0.33491638,-0.4650075,"('untrustworthy', 'trustworthy')",0.7471399,0.65264285,-1.1606514,-1.1219262,-0.249476,-0.3114303,0.0619543
7,-0.33085793,-0.5706156,"('insensitive', 'sensitive')",0.1107443,0.09655927,0.9159624,0.7810143,0.2319496,0.1023193,0.1296303
40,-0.31339905,-0.3159049,"('stingy', 'generous')",0.75637186,0.82222456,-1.5614063,-1.7151966,-0.3728112,-0.402959,0.0301478
34,-0.3069219,-0.17802358,"('mean', 'honorable')",-0.108951494,0.20868355,6.075774,6.112325,1.8866336,2.0476618,-0.1610282
35,0.30559012,0.4837272,"('corrupt', 'incorrupt')",-1.3655692,-1.2497779,-0.10928628,-0.10894387,-0.3897551,-0.2916649,-0.0980902
13,-0.3001777,-0.57009405,"('impolite', 'polite')",0.116563424,0.021397036,-0.360384,-0.41846597,-0.1813327,-0.3223877,0.141055
76,-0.29894477,-0.39474198,"('anxious', 'daring')",0.8930301,1.0247495,0.21382733,0.20429027,0.2693042,0.2780993,-0.0087951
52,0.29703686,0.17703879,"('irrational', 'rational')",-0.96878695,-1.2778944,-0.013931515,-0.13365579,-0.2285605,-0.4115038,0.1829433
21,-0.28080523,-0.54634136,"('immoral', 'moral')",0.50631857,0.5846735,-0.89427066,-0.9633172,-0.2229191,-0.3083284,0.0854093
15,-0.27522498,-0.49624455,"('boring', 'funny')",-1.0752659,-1.2386727,0.52557635,0.3567948,-0.2749715,-0.4593741,0.1844026
11,-0.2735816,-0.3829155,"('unhelpful', 'helpful')",-0.31878716,-0.2648271,1.6838428,1.8152726,0.3638247,0.3891766,-0.0253519
30,0.25678855,0.19309306,"('intolerant', 'tolerant')",0.62868327,0.5849564,1.1742306,1.1652876,0.6865675,0.647779,0.0387885
4,0.2566206,0.14840367,"('disliked', 'liked')",-0.2822379,-0.4269985,-6.7750907,-6.9000883,-2.2669026,-2.3928944,0.1259918
20,0.25007012,0.3674865,"('rough', 'thoughtful')",1.6422656,1.8239583,1.1752348,1.0661067,1.0225235,1.0858506,-0.0633271
83,0.22983852,0.20944752,"('powerless', 'powerful')",-0.18827417,-0.06518307,-0.86188006,-0.89558566,-0.2734386,-0.2504404,-0.0229982
17,0.19901037,0.1733371,"('nasty', 'nice')",-0.7986073,-0.841671,-0.38859406,-0.40961832,-0.329397,-0.3593174,0.0299204
14,0.1838227,-0.049203496,"('antisocial', 'social')",1.8165534,1.9274644,-0.679755,-0.81126463,0.440207,0.3556654,0.0845416
77,0.12620299,-0.09737991,"('unmotivated', 'motivated')",0.6461978,0.594084,-0.9825594,-0.86903095,-0.0700529,-0.124109,0.0540561
70,0.09781166,-0.0020955987,"('lethargic', 'energetic')",0.7651094,0.81495136,0.7645088,0.7591041,0.5424766,0.5239866,0.01849
2,0.083532296,0.11779088,"('unlikable', 'likable')",1.4362187,1.4399929,0.58618504,0.7040175,0.7019787,0.7539337,-0.051955
29,0.06336475,0.15537629,"('unfair', 'fair')",-0.32067654,-0.32319534,-0.7209504,-0.85938627,-0.3260874,-0.3424018,0.0163144
26,0.056460906,-0.17075151,"('hardhearted', 'benevolent')",1.1454229,0.99082524,1.4930557,1.2493467,0.8983132,0.6898068,0.2085064
88,-0.040880412,-0.07503321,"('low', 'eminent')",-1.2384415,-1.0631961,0.20524056,0.26240215,-0.3580271,-0.2919424,-0.0660847
62,-0.035266474,0.055630524,"('incompetent', 'brilliant')",1.0190939,1.2845222,0.40204903,0.89455336,0.4619588,0.7449021,-0.2829433
68,-0.029484391,0.20381552,"('dependent', 'independent')",-0.16857067,0.062915266,-0.5940823,-0.49055874,-0.2640458,-0.0746093,-0.1894365
85,0.027991015,-0.016068578,"('insignificant', 'prestigious')",-0.89109755,-0.9700049,0.39718926,0.16100869,-0.1553058,-0.2750216,0.1197158
5,-0.018741,0.2846404,"('distant', 'outgoing')",-1.3029774,-1.0763807,-0.06718318,0.20969994,-0.4629672,-0.1940135,-0.2689537
61,0.010100505,-0.253949,"('illogical', 'logical')",-0.19238271,-0.33948153,0.05414457,-0.07445343,-0.0427125,-0.222628,0.1799155
38,0.0087273065,0.0910382,"('untruthful', 'truthful')",-1.0622082,-0.8560193,-0.00059922785,0.28738356,-0.35136,-0.1591992,-0.1921608
47,0.00010124408,0.19746368,"('stupid', 'smart')",0.6853701,0.82892936,6.079286,6.3012786,2.2549192,2.4425572,-0.187638
