,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,male-female
28,-0.8350949,-0.766152,"('disloyal', 'loyal')",0.105758056,0.10300255,-0.042596698,-0.10737301,1.1652938,1.2613705,0.0983401,0.122712,-0.0243719
12,0.7981609,0.77923316,"('unsupportive', 'supportive')",2.4291844,2.5626993,0.3572564,0.38868338,-1.4030919,-1.2411461,0.5453775,0.6223674,-0.0769899
4,-0.7971274,-0.85599,"('disliked', 'liked')",0.9057528,0.8339801,0.38210696,0.34736535,-6.100636,-5.876664,-1.402476,-1.3878272,-0.0146488
6,-0.7909492,-0.91853607,"('distant', 'open')",1.1167686,1.0689412,-0.54749227,-0.7363768,0.8143551,0.5335403,0.1481705,-0.0131078,0.1612783
37,0.7776111,0.47190255,"('fake', 'genuine')",0.44108993,0.2748842,0.2120978,0.20550343,0.70623326,0.73857796,0.534258,0.422717,0.111541
29,-0.772682,-0.84840304,"('unfair', 'fair')",-0.15763198,-0.09526467,-0.632352,-0.71319264,-0.45827717,-0.6145802,-0.5052358,-0.5678601,0.0626243
2,0.7357266,1.0815053,"('unlikable', 'likable')",1.2981305,1.3834906,1.583754,1.9421418,0.60538715,0.9198951,1.0557495,1.3317583,-0.2760088
52,-0.7241571,-0.635521,"('irrational', 'rational')",0.43457314,0.39044574,-0.8736829,-0.9284841,0.043726824,-0.14703538,-0.279885,-0.3301487,0.0502637
9,-0.7035292,-0.7707745,"('unaffectionate', 'caring')",1.486112,1.3597008,0.4315157,0.14614387,1.551365,1.3918955,0.6913658,0.5317414,0.1596244
68,-0.70022136,-0.7789756,"('dependent', 'independent')",-1.3435563,-1.3366268,-0.75085294,-0.75907797,-0.61119324,-0.7018194,-0.8514559,-0.894125,0.0426691
56,0.6887034,0.89349514,"('impractical', 'practical')",0.5434647,0.7406763,-0.32282317,0.03770317,-0.7012639,-0.29343027,0.0520203,0.3446111,-0.2925908
18,-0.6851342,-0.5397875,"('disagreeable', 'welcoming')",-0.24354477,-0.18505046,0.25000042,0.46301365,-0.08455326,0.074465185,-0.1908079,-0.0468398,-0.1439681
43,0.65305334,0.712348,"('irresponsible', 'responsible')",1.0151534,1.1093429,-0.72803295,-0.54181695,0.30705637,0.568863,0.3118075,0.4621843,-0.1503768
17,-0.6454808,-0.6259488,"('nasty', 'nice')",-0.43508813,-0.34186673,-0.74698144,-0.8519647,-0.392035,-0.5002508,-0.5548964,-0.5800078,0.0251114
76,0.63643163,0.77944267,"('anxious', 'daring')",-0.9779676,-0.99640393,0.43952778,0.60789067,-0.08774852,0.18483682,0.0025608,0.1439416,-0.1413808
60,0.62757105,0.7568017,"('inefficient', 'efficient')",-0.5966921,-0.38567236,-0.1435402,0.1522632,-0.64307666,-0.101493366,-0.1889345,0.1054748,-0.2944093
67,0.6081275,0.6360256,"('doubtful', 'determined')",-0.14672238,-0.19517462,0.65047485,0.6669994,-0.9127335,-0.7166835,0.0497866,0.0977917,-0.0480051
48,-0.595688,-0.5292496,"('unintelligent', 'intelligent')",0.037394788,0.15786515,-0.6231797,-0.633941,0.1846918,0.35308337,-0.2491953,-0.1630605,-0.0861348
78,-0.5574502,-0.6523732,"('nonresilient', 'resilient')",1.0155661,1.035201,0.32408413,0.17268288,0.2433416,0.16936994,0.2563854,0.1812201,0.0751653
10,-0.5448765,-0.5525263,"('unsympathetic', 'sympathetic')",-0.557877,-0.57892,-0.73389024,-0.77791846,-0.26195166,0.0032115038,-0.5246488,-0.4765383,-0.0481105
49,-0.5106345,-0.3633443,"('unable', 'able')",-0.40707833,-0.22879668,-0.6280132,-0.4917666,-0.35812643,-0.32031202,-0.4759631,-0.3510549,-0.1249082
32,0.469057,0.56187135,"('unkind', 'kind')",1.8033803,1.7213324,0.55669713,0.6666627,1.1962503,1.3297124,1.0063462,1.0698948,-0.0635486
83,-0.46634346,-0.2908631,"('powerless', 'powerful')",0.19219954,0.20392466,0.14325467,0.46814328,-1.0701659,-0.8940713,-0.3002638,-0.1282166,-0.1720472
75,-0.46580142,-0.41151726,"('meek', 'impulsive')",0.5030877,0.5282211,0.091202706,0.035521835,-0.31116053,-0.4465691,-0.0456679,-0.0735859,0.027918
70,0.44343758,0.48716572,"('lethargic', 'energetic')",-0.108407766,-0.18581164,0.8806689,0.8934599,0.69447994,0.90864795,0.4775447,0.5258655,-0.0483208
69,0.4350948,0.23075326,"('lazy', 'industrious')",0.9158674,0.85858315,0.7622574,0.65742433,-0.14699022,-0.32545307,0.4915573,0.3553269,0.1362304
15,-0.43319196,-0.3104044,"('boring', 'funny')",0.38340843,0.38552514,-0.76574373,-0.71602404,0.30835557,0.21833906,-0.1267929,-0.1056411,-0.0211518
59,0.42606628,0.3904755,"('foolish', 'wise')",2.2125542,2.0169573,0.13312276,0.17184082,0.7528461,0.51546365,0.8811473,0.7736843,0.107463
40,-0.4078524,-0.5686828,"('stingy', 'generous')",0.5645266,0.44999766,0.36227515,0.20750028,-1.1844239,-1.2568703,-0.1663686,-0.2920138,0.1256452
34,0.40562904,0.46974182,"('mean', 'honorable')",0.529494,0.6248332,-0.4461764,-0.31852603,6.0146174,5.9384956,1.625891,1.6786362,-0.0527452
54,-0.3938179,-0.4302803,"('incapable', 'capable')",0.70448184,0.526367,0.5338016,0.42346755,1.1758548,1.0428796,0.5050801,0.3906085,0.1144716
38,-0.39195827,-0.35594591,"('untruthful', 'truthful')",0.6779613,0.7670239,-0.8540769,-0.64291304,-0.1521074,0.124667965,-0.1800453,-0.0267918,-0.1532535
22,-0.39162624,-0.2718078,"('untrustworthy', 'trustworthy')",-0.13495311,-0.056072935,-0.09537883,-0.035290953,-1.2173042,-0.9256009,-0.4598156,-0.3221931,-0.1376225
46,-0.38800797,-0.2906732,"('uncompetitive', 'competitive')",-0.39728564,-0.22670823,0.2812856,0.54457206,-0.8572043,-0.457638,-0.3403031,-0.1076118,-0.2326913
35,-0.38168976,-0.50654733,"('corrupt', 'incorrupt')",-0.43967256,-0.43759796,-0.48386845,-0.64966756,0.19731003,-0.13709363,-0.2769802,-0.4327267,0.1557465
55,-0.3750401,-0.2670563,"('incompetent', 'clever')",-1.4838545,-1.3683478,-0.44901913,-0.28471237,-0.42593357,-0.09134978,-0.6834618,-0.5028666,-0.1805952
44,0.3746332,0.22647169,"('prejudiced', 'unprejudiced')",-0.52873474,-0.6607428,-0.15491791,-0.13467194,-1.2496182,-1.2952111,-0.3896594,-0.4660385,0.0763791
7,0.3620243,0.32871884,"('insensitive', 'sensitive')",-0.22612622,-0.26139164,0.40518233,0.36242592,0.857564,0.870102,0.3496611,0.3249638,0.0246973
30,0.31780648,0.58481425,"('intolerant', 'tolerant')",-0.015700899,0.09947821,0.6683052,1.0629263,0.7065599,1.0989739,0.4192427,0.7115481,-0.2923054
71,0.29378065,0.12709834,"('diffident', 'self-confident')",3.0138397,2.8645046,1.5725538,1.3032438,1.1476866,0.92395467,1.5069652,1.3047003,0.2022649
88,-0.27631742,-0.27062103,"('low', 'eminent')",-0.14279333,-0.09193231,0.0013115557,0.16188022,0.1492208,0.25827038,-0.0671446,0.0143993,-0.0815439
24,0.27094752,0.2371633,"('dishonest', 'honest')",0.5142124,0.58219874,-0.8314133,-0.74216104,0.4445672,0.6862899,0.0995785,0.1908727,-0.0912942
74,0.2639666,0.2555224,"('undedicated', 'dedicated')",0.8330326,0.93571556,-0.082413904,0.0720509,0.21154788,0.38972935,0.3065333,0.4132546,-0.1067213
45,-0.26372832,-0.26041174,"('incompetent', 'competent')",0.11391101,0.25709555,-0.30938265,-0.28168395,-0.53156847,-0.2749657,-0.2476921,-0.1399915,-0.1077006
63,0.26277786,0.28595075,"('unperceptive', 'insightful')",0.37365404,0.4502642,1.088954,1.155061,0.9546052,1.1053246,0.6699978,0.7491502,-0.0791524
41,-0.25427142,-0.040406663,"('unforgiving', 'forgiving')",0.43837363,0.5860084,-0.21864182,0.14230591,0.28405854,0.5284688,0.0623797,0.3040941,-0.2417144
33,0.24943447,0.077244245,"('wrong', 'right')",1.0269318,0.86110395,0.73835146,0.6474939,-0.3742108,-0.47832608,0.4101267,0.276879,0.1332477
84,-0.24418342,-0.28165567,"('inferior', 'superior')",0.9733941,0.910143,0.07597533,0.17161117,0.7620522,0.8161245,0.3918096,0.4040558,-0.0122462
72,-0.24247314,-0.19756176,"('unambitious', 'ambitious')",0.46578497,0.42446095,-0.26011765,-0.1873549,-1.2305568,-1.0965217,-0.3168407,-0.2642444,-0.0525963
27,-0.23621176,-0.4384789,"('hardhearted', 'softhearted')",0.88738984,0.7678908,0.7842934,0.35315648,1.9181741,1.5936316,0.8384115,0.56905,0.2693615
47,0.23291236,0.30557257,"('stupid', 'smart')",1.316126,1.3030232,-0.046554737,0.1243193,5.3508854,5.2496333,1.7133423,1.7456372,-0.0322949
26,-0.20879088,-0.11341627,"('hardhearted', 'benevolent')",2.0702233,2.0791175,1.9112797,1.9532572,2.006821,2.0011873,1.4448833,1.4800365,-0.0351532
61,-0.19693947,-0.107567966,"('illogical', 'logical')",-0.21506523,-0.17619602,-0.08281547,-0.22104901,0.14299501,0.2138241,-0.0879563,-0.0727472,-0.0152091
64,0.19538343,0.2582432,"('shy', 'confident')",-0.22769278,-0.25157508,0.7217197,0.84342605,-6.7628136,-6.2517033,-1.5183508,-1.3504022,-0.1679486
85,-0.19367121,-0.40830564,"('insignificant', 'prestigious')",2.0749364,1.9753944,0.7870172,0.56305736,1.2780554,0.8241184,0.9865845,0.7385661,0.2480184
19,-0.19261146,-0.15423296,"('inhospitable', 'hospitable')",0.5648246,0.5214143,-0.35545665,-0.42394698,0.24060878,0.15580486,0.0643413,0.0247598,0.0395815
13,0.1644538,0.521351,"('impolite', 'polite')",0.05540944,0.1022823,-0.17395344,0.056513615,-0.48900807,-0.11419928,-0.1107746,0.1414869,-0.2522615
62,0.15688717,0.45775098,"('incompetent', 'brilliant')",-0.5306101,-0.3945468,-0.02346493,0.22370006,-0.5613212,-0.0757741,-0.2396273,0.0527825,-0.2924098
23,-0.14453904,-0.011091519,"('insincere', 'sincere')",-0.2666592,-0.09518982,-0.6653651,-0.5382674,5.3989434,5.4026537,1.080595,1.1895262,-0.1089312
51,-0.14240205,-0.064565405,"('uneducated', 'educated')",-0.10352889,-0.1839208,0.4418943,0.55670476,0.046946667,0.24361923,0.0607275,0.1379595,-0.077232
87,0.122058496,0.22574465,"('unsuccessful', 'successful')",0.071385354,-0.09865993,0.59951997,0.62816375,0.40718293,0.47761014,0.3000367,0.3082147,-0.008178
11,0.10266259,0.20226389,"('unhelpful', 'helpful')",-0.2508623,-0.27363893,-0.9529891,-0.72018987,1.4571255,1.7939538,0.0889842,0.2505972,-0.161613
65,-0.09994672,0.117989674,"('insecure', 'secure')",-1.3325738,-1.3397726,0.04899015,0.26135883,-0.5596669,-0.3293206,-0.4857993,-0.3224362,-0.1633631
14,-0.06673912,0.25797248,"('antisocial', 'social')",-0.36019993,-0.29546484,0.8267815,1.1379876,-1.1689359,-0.69294584,-0.1922733,0.1018873,-0.2941606
21,-0.05536872,0.18769762,"('immoral', 'moral')",0.5215638,0.61562663,-0.15981184,0.10145326,-1.0969832,-0.71621567,-0.19765,0.0471404,-0.2447904
20,0.03762743,-0.17617583,"('rough', 'thoughtful')",-0.5188676,-0.51631725,-0.112013094,-0.3439693,1.1553869,1.0889875,0.1405334,0.0131313,0.1274021
66,-0.02139213,-0.17433639,"('inactive', 'active')",0.13428,-0.14528403,1.1771984,1.001764,1.5776173,1.2991178,0.7169259,0.4953154,0.2216105
77,0.012268949,0.08811731,"('unmotivated', 'motivated')",-0.39519247,-0.2808047,0.585626,0.6061323,-1.4094598,-1.1521709,-0.3016893,-0.1846815,-0.1170078
3,0.009417748,-0.00806181,"('repellent', 'pleasant')",-1.1879487,-1.1369437,0.21467955,0.112848274,0.22809781,0.35098293,-0.1839384,-0.1702936,-0.0136448
81,-0.008947127,0.30196938,"('submissive', 'aggressive')",-0.39401737,-0.51843894,0.23453557,0.34752524,-1.3960018,-1.0175174,-0.3911077,-0.2216154,-0.1694923
79,-0.0045460593,-0.06953961,"('wavering', 'unwavering')",0.7337241,0.80301106,-0.72990644,-0.71414375,0.24053447,-0.020486461,0.0599515,-0.0002897,0.0602412
