,general_male,general_female,tuple,motors_male,motors_female,co_male,co_female,average_male,average_female,male-female
36,-0.92249686,-1.375114,"('hostile', 'amicable')",-0.45292452,-0.6821359,-0.727118,-0.8535326,-0.7008465,-0.9702608,0.2694143
85,0.9097686,0.1755294,"('insignificant', 'prestigious')",1.331557,0.9494069,-0.8835168,-0.9529589,0.4526029,0.0573258,0.3952771
30,-0.8937719,-0.499601,"('intolerant', 'tolerant')",-0.45727703,-0.33761293,0.18809208,0.45430538,-0.3876523,-0.1276362,-0.2600161
41,-0.88661575,-0.6385406,"('unforgiving', 'forgiving')",-0.35577276,-0.36884394,0.19234757,0.1751334,-0.3500137,-0.277417,-0.0725967
27,-0.8242159,-1.0113003,"('hardhearted', 'softhearted')",-0.5605222,-0.6933078,0.4072093,0.24783394,-0.3258429,-0.4855914,0.1597485
55,-0.8156332,-0.55857676,"('incompetent', 'clever')",-0.85363644,-0.75128543,0.5334472,0.7096271,-0.3786074,-0.2000783,-0.1785291
50,0.7395582,0.49379212,"('clumsy', 'skillful')",-0.43851256,-0.5975629,-0.116709,-0.044706035,0.0614456,-0.0494923,0.1109379
22,-0.72644,-0.6367569,"('untrustworthy', 'trustworthy')",-0.5364415,-0.5542157,-0.25346053,-0.32858664,-0.5054473,-0.5065197,0.0010724
58,0.7252908,0.31860623,"('undiscriminating', 'discriminating')",-0.062740736,-0.3339429,0.2978085,-0.09971771,0.3201195,-0.0383515,0.358471
19,0.7251437,0.5545343,"('inhospitable', 'hospitable')",0.2811684,0.25209108,-0.5626151,-0.48328862,0.147899,0.1077789,0.0401201
17,-0.7111969,-0.66244155,"('nasty', 'nice')",-0.51034755,-0.57964057,-0.3116846,-0.3430981,-0.5110764,-0.5283934,0.017317
11,0.70213073,0.6938527,"('unhelpful', 'helpful')",0.17289999,0.20286116,2.6311526,2.6875107,1.1687278,1.1947416,-0.0260138
56,0.69084144,1.2621626,"('impractical', 'practical')",1.0076761,1.2738308,0.3821246,0.5896735,0.6935474,1.041889,-0.3483416
64,-0.6781927,-0.4808396,"('shy', 'confident')",-0.23624675,-0.21649948,-5.913964,-6.1472507,-2.2761345,-2.2815299,0.0053954
46,0.6737744,0.67145115,"('uncompetitive', 'competitive')",0.04294816,-0.1755839,-0.41079623,-0.4726767,0.1019755,0.0077302,0.0942453
44,-0.65146375,-0.34751397,"('prejudiced', 'unprejudiced')",-1.1547978,-0.6884974,-1.356139,-1.0370846,-1.0541335,-0.691032,-0.3631015
32,0.62395954,0.78264225,"('unkind', 'kind')",0.10648564,0.20560113,1.3091376,1.4197308,0.6798609,0.8026581,-0.1227972
57,-0.6232318,-0.97838396,"('unimaginative', 'imaginative')",-0.7424587,-0.98647004,-2.865831,-3.1409762,-1.4105072,-1.7019434,0.2914362
52,0.6154236,-0.14304349,"('irrational', 'rational')",0.840529,0.43897152,-0.9052694,-0.9981291,0.1835611,-0.234067,0.4176281
47,-0.60467345,-0.36353537,"('stupid', 'smart')",-0.21472956,-0.06649545,5.287862,5.6191926,1.4894862,1.7297206,-0.2402344
81,-0.5838996,-0.2600146,"('submissive', 'aggressive')",-0.62554777,-0.4731518,-0.48732173,-0.4805917,-0.5655897,-0.404586,-0.1610037
8,0.56014204,0.17543098,"('unaffectionate', 'affectionate')",0.87359947,0.7573524,0.2032091,0.23515217,0.5456502,0.3893118,0.1563384
66,0.54379904,-0.04451401,"('inactive', 'active')",-0.21451914,-0.44898114,0.6072209,0.15794371,0.3121669,-0.1118505,0.4240174
88,0.53873444,0.28674796,"('low', 'eminent')",0.30579156,0.2577852,-0.27567536,-0.09589674,0.1896169,0.1495455,0.0400714
78,-0.5380772,-0.67672473,"('nonresilient', 'resilient')",-0.451994,-0.6635872,-0.36934635,-0.4171625,-0.4531392,-0.5858248,0.1326856
62,-0.53723836,-0.1709626,"('incompetent', 'brilliant')",-0.18993005,0.11659766,0.23419778,0.5940909,-0.1643235,0.1799087,-0.3442322
10,-0.5282526,-0.5340884,"('unsympathetic', 'sympathetic')",-1.1421467,-1.178373,0.21351317,0.16595802,-0.4856287,-0.5155011,0.0298724
26,0.52035004,0.48945558,"('hardhearted', 'benevolent')",1.6138676,1.4841752,1.5479162,1.4717227,1.227378,1.1484512,0.0789268
53,0.50068986,0.2126348,"('uncreative', 'creative')",0.11318196,-0.1200306,0.6705286,0.5644564,0.4281335,0.2190202,0.2091133
60,-0.4998672,0.1058061,"('inefficient', 'efficient')",-0.46344316,-0.2103318,0.47261745,0.5822546,-0.1635643,0.159243,-0.3228073
65,-0.49978897,-0.16695008,"('insecure', 'secure')",-1.2080561,-1.0171528,0.51035744,0.48123273,-0.3991625,-0.23429,-0.1648725
6,-0.49040163,-0.74274373,"('distant', 'open')",0.75753194,0.57367563,-0.652089,-0.651999,-0.1283196,-0.273689,0.1453694
1,0.4850139,0.15474164,"('unfriendly', 'friendly')",1.3903742,1.1531276,1.4894204,1.347253,1.1216029,0.8850408,0.2365621
12,0.48294926,0.3309655,"('unsupportive', 'supportive')",0.16849059,-0.008665064,-1.8817555,-1.9923258,-0.4101052,-0.5566751,0.1465699
59,0.47389668,0.29571664,"('foolish', 'wise')",1.2167482,1.0237689,-0.23830992,-0.27155662,0.4841117,0.3493096,0.1348021
35,0.46673977,0.23285712,"('corrupt', 'incorrupt')",0.35158548,0.12347421,-1.0895845,-0.93543833,-0.0904197,-0.1930357,0.102616
48,0.4570574,0.28044608,"('unintelligent', 'intelligent')",0.55849165,0.4446205,0.0028003426,0.03650096,0.3394498,0.2538558,0.085594
87,0.45244202,0.41598257,"('unsuccessful', 'successful')",0.26073387,0.3037745,0.36345056,0.5060268,0.3588755,0.4085946,-0.0497191
51,-0.44420403,-0.51796883,"('uneducated', 'educated')",-0.40673065,-0.62602425,0.70136046,0.5523379,-0.0498581,-0.1972184,0.1473603
15,0.44144654,0.43467134,"('boring', 'funny')",0.9447031,1.0143921,0.28994623,0.37767065,0.5586986,0.6089114,-0.0502128
18,-0.405286,-0.36818486,"('disagreeable', 'welcoming')",-0.4208476,-0.41185462,-1.1296103,-1.0817984,-0.6519146,-0.6206126,-0.031302
25,-0.37744159,-0.517769,"('egoistic', 'altruistic')",0.6232879,0.6195337,1.0890349,1.0673667,0.4449604,0.3897105,0.0552499
2,0.36960438,0.44127953,"('unlikable', 'likable')",0.7341169,0.92539525,0.56648827,0.7498182,0.5567365,0.7054977,-0.1487612
34,-0.34745783,-0.3034751,"('mean', 'honorable')",-0.29185605,-0.22412752,5.4339767,5.45735,1.598221,1.643249,-0.045028
79,0.3339165,-0.17853694,"('wavering', 'unwavering')",0.1507909,-0.06914609,-0.8434662,-0.8973513,-0.1195863,-0.3816781,0.2620918
69,0.33040324,0.16437584,"('lazy', 'industrious')",0.7917578,0.6558225,-1.3684868,-1.4756788,-0.0821086,-0.2184935,0.1363849
80,-0.31705618,-0.28732702,"('dominated', 'dominating')",-0.51978874,-0.463342,-0.34859613,-0.28369108,-0.395147,-0.3447867,-0.0503603
5,-0.28408578,-0.4335511,"('distant', 'outgoing')",1.1556047,1.0160918,-0.96647346,-0.9067123,-0.0316515,-0.1080572,0.0764057
70,-0.27877185,-0.16455111,"('lethargic', 'energetic')",-0.87113255,-0.896478,0.7203379,0.6248945,-0.1431888,-0.1453782,0.0021894
68,-0.2748668,-0.13940376,"('dependent', 'independent')",-1.3733654,-1.3806088,-1.3476813,-1.3795418,-0.9986378,-0.9665181,-0.0321197
83,0.27287975,0.27359334,"('powerless', 'powerful')",0.82041216,0.7747856,-1.0239758,-0.98882693,0.0231053,0.0198507,0.0032546
86,0.25747347,-0.07166581,"('uninfluential', 'influential')",0.5505137,0.13316354,-0.13897958,-0.35534906,0.2230025,-0.0979504,0.3209529
23,0.24915908,0.29848805,"('insincere', 'sincere')",-0.29457384,-0.21602285,6.0702243,6.299981,2.0082698,2.1274821,-0.1192123
28,-0.23825157,-0.4371525,"('disloyal', 'loyal')",0.11133559,0.076187275,1.3432952,1.2780013,0.4054598,0.3056787,0.0997811
76,-0.22845067,0.05764806,"('anxious', 'daring')",-0.46296272,-0.4291874,0.21313946,0.38189697,-0.1594246,0.0034525,-0.1628771
82,-0.21361734,-0.32139874,"('poor', 'rich')",-0.32151026,-0.38078418,6.321863,6.605586,1.9289118,1.9678011,-0.0388893
29,0.16598909,0.047683038,"('unfair', 'fair')",0.7197395,0.5799025,-0.60521466,-0.82909197,0.0935046,-0.0671688,0.1606734
43,0.15054548,0.5738965,"('irresponsible', 'responsible')",0.062551714,0.26151323,0.65500057,0.7191211,0.2893659,0.518177,-0.2288111
42,-0.1298369,0.00064317323,"('unreliable', 'reliable')",-0.951926,-0.9072386,-2.6679356,-2.75933,-1.2498995,-1.2219752,-0.0279243
7,0.12602842,0.094566286,"('insensitive', 'sensitive')",-0.8165152,-0.7654079,0.37545764,0.28113672,-0.1050097,-0.1299016,0.0248919
21,-0.12311078,0.11106121,"('immoral', 'moral')",-0.3102357,-0.29512206,-0.8285283,-0.7221956,-0.4206249,-0.3020855,-0.1185394
75,0.1187696,-0.028733946,"('meek', 'impulsive')",0.26768136,0.2788927,-0.34544846,-0.34842426,0.0136675,-0.0327552,0.0464227
13,-0.112424284,0.32759815,"('impolite', 'polite')",-0.4915771,-0.30917516,0.27288452,0.31329098,-0.1103723,0.1105713,-0.2209436
20,-0.10559332,0.15926325,"('rough', 'thoughtful')",-0.2638571,-0.2155096,0.6973055,0.78410697,0.109285,0.2426202,-0.1333352
54,-0.09578486,-0.3518633,"('incapable', 'capable')",0.24390103,0.18266034,0.8455358,0.91812986,0.3312173,0.2496423,0.081575
61,0.088973455,0.22249743,"('illogical', 'logical')",0.57344407,0.54521614,0.09402779,0.08002803,0.2521484,0.2825805,-0.0304321
38,0.081494674,0.0883303,"('untruthful', 'truthful')",0.5420329,0.54664016,0.26014528,0.32164517,0.2945576,0.3188719,-0.0243143
40,-0.08004305,-0.36237705,"('stingy', 'generous')",-0.35815784,-0.5075307,-2.5398638,-2.8079226,-0.9926883,-1.2259434,0.2332551
16,-0.07763852,-0.21429375,"('unpopular', 'popular')",-0.40322468,-0.43550104,0.3411951,0.36691666,-0.046556,-0.0942927,0.0477367
72,0.036945034,0.1554916,"('unambitious', 'ambitious')",-0.35262612,-0.1879064,-0.4207421,-0.27489337,-0.2454744,-0.1024361,-0.1430383
63,-0.025820188,-0.06626541,"('unperceptive', 'insightful')",-0.18634997,-0.21484251,0.41061813,0.34566635,0.0661493,0.0215195,0.0446298
