,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,male-female
14,1.3244748,1.2432923,"('antisocial', 'social')",2.6423101,2.3253531,1.8545779,1.4380349,1.3648068,1.0367275,1.7965424,1.510852,0.2856904
66,1.2261822,1.40978,"('inactive', 'active')",0.22001682,0.48641738,-1.1939876,-1.295297,-0.7655134,-0.6378811,-0.1283255,-0.0092452,-0.1190803
81,1.1578207,1.2230966,"('submissive', 'aggressive')",2.9664898,2.8647928,1.6249236,1.4290818,0.8487683,0.76104736,1.6495006,1.5695047,0.0799959
37,-1.0726098,-0.8781153,"('fake', 'genuine')",-0.42475882,-0.24310058,0.09829156,0.36831114,-0.08128475,0.19609328,-0.3700905,-0.1392028,-0.2308877
29,-1.0533674,-1.060322,"('unfair', 'fair')",-1.4053308,-1.36929,-1.1153768,-0.9168629,-1.2908226,-1.1166395,-1.2162244,-1.1157787,-0.1004457
18,1.043998,0.86705077,"('disagreeable', 'welcoming')",-0.168984,-0.3613525,-0.49455842,-0.77097714,-1.2366334,-1.4020661,-0.2140445,-0.4168363,0.2027918
13,1.0423464,0.76239645,"('impolite', 'polite')",2.2706301,2.059057,1.6023886,1.4360034,0.94746476,0.6619076,1.4657075,1.2298411,0.2358664
27,-1.015959,-0.8434535,"('hardhearted', 'softhearted')",-1.9739479,-1.6156429,-1.3220308,-1.1261431,-0.054143943,-0.033733353,-1.0915203,-0.9047432,-0.1867771
42,0.9918517,1.1848714,"('unreliable', 'reliable')",0.71391875,0.91037244,0.13365048,0.28153163,-1.1757251,-0.93178904,0.165924,0.3612466,-0.1953226
15,0.98802423,0.69299555,"('boring', 'funny')",0.69576997,0.67046773,0.03200189,-0.026369525,0.2517375,0.1932734,0.4918834,0.3825918,0.1092916
88,0.9814704,0.26051491,"('low', 'eminent')",0.46447188,-0.20683753,-0.31108105,-1.0724075,-0.54659575,-1.1395268,0.1470664,-0.5395643,0.6866307
19,-0.97138685,-1.0458442,"('inhospitable', 'hospitable')",-0.8957837,-0.8005333,-1.2949977,-1.3366386,-1.7074641,-1.8606579,-1.2174081,-1.2609185,0.0435104
17,-0.9643574,-1.0056016,"('nasty', 'nice')",-0.26633036,-0.34264323,-0.43422592,-0.61767995,-0.43187314,-0.5155004,-0.5241967,-0.6203563,0.0961596
21,0.9632801,0.6887148,"('immoral', 'moral')",2.6202111,2.2887697,1.2795733,0.9271904,0.65036565,0.18914199,1.3783576,1.0234542,0.3549034
43,0.96210724,1.296191,"('irresponsible', 'responsible')",1.9710593,2.01381,0.86140895,0.7230296,0.63040096,0.42602977,1.1062441,1.114765,-0.0085209
80,0.9524744,0.8520601,"('dominated', 'dominating')",1.8653184,1.7540777,1.5104873,1.0454968,0.544321,0.3945816,1.2181504,1.0115541,0.2065963
45,0.9246424,1.1163577,"('incompetent', 'competent')",1.1801388,1.0371125,0.81345505,0.66338235,0.28199378,0.2004047,0.8000575,0.7543142,0.0457433
30,0.9179098,0.79948616,"('intolerant', 'tolerant')",1.5590527,1.2417756,1.7608174,1.4466634,1.2373642,0.88474363,1.3687861,1.0931672,0.2756189
5,-0.90996706,-0.49682924,"('distant', 'outgoing')",-1.0877651,-0.4916898,-2.103039,-1.8646284,-2.8530216,-2.5722046,-1.7384481,-1.356338,-0.3821101
33,0.90638834,1.0028102,"('wrong', 'right')",0.1027529,0.22129476,-0.022277862,-0.18810382,-0.5158434,-0.4016948,0.117755,0.1585766,-0.0408216
58,0.8925708,1.1425354,"('undiscriminating', 'discriminating')",0.76271874,0.9009466,-0.24695703,-0.2956046,0.1993911,0.18237624,0.4019309,0.4825634,-0.0806325
6,-0.8616787,-0.42450565,"('distant', 'open')",-1.9292431,-1.1895268,-2.9141276,-2.570383,-2.9002779,-2.5614598,-2.1513319,-1.6864688,-0.4648631
23,0.80006444,0.58902085,"('insincere', 'sincere')",1.4403596,1.0717249,1.00455,0.654981,2.9261045,2.5492218,1.5427697,1.2162371,0.3265326
65,0.7567361,0.60824555,"('insecure', 'secure')",1.7307028,1.3964318,1.98231,1.7955133,1.8780711,1.5267636,1.5869551,1.3317385,0.2552166
11,0.74489456,0.5770341,"('unhelpful', 'helpful')",2.0462413,1.6834903,0.78663903,0.4655414,1.7011187,1.4742023,1.3197234,1.0500669,0.2696565
10,-0.7078804,-0.53321534,"('unsympathetic', 'sympathetic')",0.4426531,0.25382182,0.4643179,0.33349082,0.31042328,0.13424829,0.1273785,0.0470864,0.0802921
70,0.7037244,1.1858281,"('lethargic', 'energetic')",1.0648069,1.0503435,0.29227683,0.49509498,0.37589306,0.25446787,0.6091753,0.7464337,-0.1372584
50,0.7003485,0.14627908,"('clumsy', 'skillful')",0.25219402,0.12548602,0.4364667,0.041685764,0.21069647,0.014122624,0.3999264,0.0818934,0.318033
7,0.6932932,0.48392886,"('insensitive', 'sensitive')",1.0188661,0.88951594,0.2696448,0.14330825,0.3813506,0.25193673,0.5907887,0.4421725,0.1486162
55,0.68058705,0.7307335,"('incompetent', 'clever')",2.2991483,2.1918745,1.8615768,1.7750561,1.4361914,1.319562,1.569376,1.5043066,0.0650694
12,0.6414099,1.2090199,"('unsupportive', 'supportive')",0.83850217,1.1266952,-0.3359273,-0.23758005,-1.8888745,-1.8008686,-0.1862224,0.0743166,-0.260539
67,0.6157009,0.73895264,"('doubtful', 'determined')",0.21361186,0.20767358,1.2069013,1.3220338,0.53491163,0.5581955,0.6427814,0.7067139,-0.0639325
54,0.6106284,0.60587716,"('incapable', 'capable')",0.30100554,0.34219545,-0.3112516,-0.32841617,-0.4149558,-0.43405914,0.0463566,0.0463993,-4.27e-05
8,-0.60352707,-0.67476904,"('unaffectionate', 'affectionate')",-1.0665058,-0.84507036,-1.7171507,-1.6135098,-1.7779778,-1.6012212,-1.2912904,-1.1836426,-0.1076478
68,-0.5725255,-0.5808639,"('dependent', 'independent')",-1.5284302,-1.6057347,-0.26636317,-0.09714615,-0.8289964,-0.74316734,-0.7990788,-0.7567281,-0.0423507
60,0.54666966,0.79905266,"('inefficient', 'efficient')",2.6658409,2.5336275,2.2459025,2.3317356,1.3967272,1.3423835,1.7137851,1.7516998,-0.0379147
36,0.54386544,-0.08738653,"('hostile', 'amicable')",-1.659266,-1.8819304,-1.9738333,-2.025881,-0.9519256,-1.1535403,-1.0102899,-1.2871845,0.2768946
1,-0.5165584,-0.3627921,"('unfriendly', 'friendly')",-0.91816485,-0.78810465,-1.8129666,-1.9721522,-1.3840042,-1.3188982,-1.1579235,-1.1104867,-0.0474368
77,-0.51115495,-0.31801847,"('unmotivated', 'motivated')",1.4222481,1.3699208,0.49057272,0.49703643,-0.22685052,-0.17264014,0.2937039,0.3440747,-0.0503708
75,0.47274947,0.7796334,"('meek', 'impulsive')",-0.28154403,-0.12337063,-1.5103188,-1.3381389,-1.2147762,-1.1365608,-0.6334723,-0.4546092,-0.1788631
46,0.47112438,0.69089484,"('uncompetitive', 'competitive')",3.2703426,3.1279836,1.0540494,0.8487941,0.10498057,-0.08873292,1.2251242,1.144735,0.0803892
3,-0.4658535,-0.63694924,"('repellent', 'pleasant')",0.6815623,0.42482254,0.14672591,0.042087846,0.5467874,0.2469699,0.2273055,0.0192328,0.2080727
84,0.45261198,0.4974867,"('inferior', 'superior')",-0.28589836,-0.2332319,0.4421226,0.4399186,0.8286798,1.011609,0.359379,0.4289456,-0.0695666
44,0.4381557,0.57473874,"('prejudiced', 'unprejudiced')",0.6999179,0.95479167,0.12021993,0.26727018,-0.40006918,-0.22242534,0.2145561,0.3935938,-0.1790377
71,0.39575994,0.6872934,"('diffident', 'self-confident')",0.5236099,0.77308804,-0.57501656,-0.30245575,-0.6748243,-0.35730028,-0.0826178,0.2001564,-0.2827742
32,0.37620535,0.22293127,"('unkind', 'kind')",1.1675591,0.9678842,0.8367741,0.53150654,1.1969516,0.87008566,0.8943725,0.6481019,0.2462706
16,0.3753821,-0.23409086,"('unpopular', 'popular')",-0.39695907,-0.7347669,-0.8670187,-1.5194367,-0.35130712,-0.6912845,-0.3099757,-0.7948948,0.4849191
78,-0.3743826,-0.34103405,"('nonresilient', 'resilient')",0.3766169,0.33877456,-0.69338965,-0.78504443,0.024710476,0.1548403,-0.1666112,-0.1581159,-0.0084953
41,0.35403875,0.29580864,"('unforgiving', 'forgiving')",0.14645672,-0.028582692,0.1937122,-0.123998776,0.06865057,-0.04093998,0.1907146,0.0255718,0.1651428
59,0.34573817,0.38037598,"('foolish', 'wise')",-1.1187012,-0.9397076,-0.6607406,-0.8194002,-0.5632029,-0.48407617,-0.4992266,-0.465702,-0.0335246
25,0.33620185,-0.016514353,"('egoistic', 'altruistic')",-0.53673315,-0.57561743,-0.29323736,-0.48530996,0.72202003,0.5751151,0.0570628,-0.1255817,0.1826445
83,0.31748235,0.41738427,"('powerless', 'powerful')",0.90546584,0.9405143,-0.11077757,-0.318618,-0.7936575,-0.7246404,0.0796283,0.0786601,0.0009682
52,-0.31147763,-1.0025656,"('irrational', 'rational')",-0.7024799,-0.8729023,-1.4849529,-2.0180492,-1.6605408,-1.7770064,-1.0398629,-1.4176309,0.377768
24,-0.30108014,-0.1646812,"('dishonest', 'honest')",-0.09428871,-0.17677045,-0.4982844,-0.41827652,-0.0047760513,-0.08312617,-0.2246073,-0.2107136,-0.0138937
53,-0.26842713,-0.11611372,"('uncreative', 'creative')",0.34645444,0.5419326,-0.41802496,-0.36764187,-0.4009485,-0.20622754,-0.1852365,-0.0370126,-0.1482239
35,-0.24558276,-0.63297665,"('corrupt', 'incorrupt')",-2.916385,-2.7150743,-1.1560702,-0.9364807,-0.21073137,-0.020009106,-1.1321924,-1.0761352,-0.0560572
49,-0.21173897,-0.16773587,"('unable', 'able')",-0.12666072,-0.0076747835,0.14262393,0.30342245,-0.4063403,-0.29270774,-0.150529,-0.041174,-0.109355
64,0.19618347,0.61134344,"('shy', 'confident')",0.9009504,1.1906319,0.66881436,0.61565894,-2.3943567,-2.2481933,-0.1571021,0.0423602,-0.1994623
48,0.19367532,0.0028601736,"('unintelligent', 'intelligent')",-0.060881123,-0.11948799,0.23551828,0.094361864,0.04332296,0.13678534,0.1029089,0.0286298,0.0742791
47,-0.18781507,0.12749606,"('stupid', 'smart')",0.896518,0.91692406,0.86544234,0.9502349,2.5685227,2.5786273,1.0356669,1.1433206,-0.1076537
61,-0.15555903,-0.33126134,"('illogical', 'logical')",0.96430653,0.781714,0.93140805,0.59731144,-0.06749286,-0.2815526,0.4181657,0.1915529,0.2266128
73,0.14715128,0.3623253,"('helpless', 'self-reliant')",0.7933355,1.0748649,-0.017482452,0.26640186,-1.6493155,-1.4255208,-0.1815778,0.0695178,-0.2510956
0,0.14380671,-0.21414527,"('unsociable', 'sociable')",1.1106812,0.87631875,0.65119857,0.30874023,0.4483988,0.2436975,0.5885213,0.3036528,0.2848685
72,0.14160493,0.96618795,"('unambitious', 'ambitious')",0.5522245,0.8139384,0.1818378,0.28768086,-0.41185987,-0.34478703,0.1159518,0.430755,-0.3148032
34,0.14128251,-0.17516133,"('mean', 'honorable')",0.3476886,-0.06122633,-0.26657486,-0.4655612,2.5866768,2.2761703,0.7022682,0.3935553,0.3087129
20,0.12987843,-0.011582881,"('rough', 'thoughtful')",0.5478759,0.34028104,0.5378477,0.19885744,0.5344571,0.27691227,0.4375148,0.201117,0.2363978
57,-0.10935582,0.6887138,"('unimaginative', 'imaginative')",0.3139799,0.5980071,-0.37986603,-0.05553502,-1.6867453,-1.3514923,-0.4654968,-0.0300766,-0.4354202
4,0.083972275,0.20825744,"('disliked', 'liked')",-0.9099155,-0.56905776,-0.96053374,-1.0255182,-4.049197,-3.9121819,-1.4589186,-1.324625,-0.1342936
82,0.056930006,-0.3635746,"('poor', 'rich')",0.6870344,0.50888646,-0.11882338,-0.501177,3.1376088,2.6179783,0.9406874,0.5655283,0.3751591
40,-0.048933126,0.46971387,"('stingy', 'generous')",-0.43570533,-0.037721835,-0.817052,-0.6210926,-1.7237097,-1.4051813,-0.75635,-0.3985705,-0.3577795
86,-0.037094064,0.08298853,"('uninfluential', 'influential')",0.54962856,0.5872889,-0.62879854,-0.7829121,-0.97242785,-1.1513668,-0.272173,-0.3160003,0.0438273
22,-0.03403507,0.29911846,"('untrustworthy', 'trustworthy')",1.0367491,0.85786307,0.5519088,0.7556063,0.16940413,0.066760436,0.4310068,0.494837,-0.0638302
9,0.022601053,0.2161361,"('unaffectionate', 'caring')",0.058843978,0.28709185,-1.3864172,-1.3179777,-1.2145461,-0.9838794,-0.6298796,-0.4496573,-0.1802223
38,-0.018897608,0.12754217,"('untruthful', 'truthful')",0.05657059,0.101388335,-0.7304215,-0.79768014,-0.97411805,-0.8895354,-0.4167166,-0.3645713,-0.0521453
28,-0.016602814,0.018849194,"('disloyal', 'loyal')",0.10310878,0.1565875,-0.7320859,-0.7616344,0.6945243,0.72590154,0.0122361,0.034926,-0.0226899
79,-0.015383191,-0.20386241,"('wavering', 'unwavering')",-1.3580798,-1.413818,-2.073841,-2.1374197,-1.8902968,-2.0042431,-1.3344003,-1.4398358,0.1054355
85,-0.0026833117,-0.6883671,"('insignificant', 'prestigious')",-1.2421372,-1.5130833,-1.713893,-2.3547647,-2.0361133,-2.295184,-1.2487067,-1.7128499,0.4641432
