,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,male-female
74,0.959632,1.191071,"('undedicated', 'dedicated')",0.38173196,0.64344394,-0.4020419,-0.061543822,0.6921746,0.9282365,0.4078742,0.6753019,-0.2674277
21,-0.9148205,-0.082744256,"('immoral', 'moral')",0.1389445,0.50734055,-0.23704681,0.22066766,-0.14662078,0.13828027,-0.2898859,0.1958861,-0.485772
57,-0.9141992,-0.9448961,"('unimaginative', 'imaginative')",-0.96655804,-0.8860314,-1.5381681,-1.2750975,-2.6063366,-2.482121,-1.5063155,-1.3970366,-0.1092789
18,-0.90169317,-0.89534235,"('disagreeable', 'welcoming')",-0.7785618,-0.8143981,-0.62047297,-0.55088276,-0.46444184,-0.5412346,-0.6912924,-0.7004645,0.0091721
56,0.8873815,1.8205988,"('impractical', 'practical')",1.366312,1.8399048,-0.002924312,0.6490159,0.29880968,0.77769005,0.6373948,1.2718024,-0.6344076
17,-0.8813374,-0.7995176,"('nasty', 'nice')",-0.5605148,-0.5867077,-0.13031238,0.05461286,-0.8258072,-0.69602793,-0.5994929,-0.5069101,-0.0925828
54,0.86617756,0.8405938,"('incapable', 'capable')",0.69011366,0.69483346,-0.22126487,-0.1881337,1.1359822,1.2111002,0.6177521,0.6395985,-0.0218464
41,-0.8622405,-0.6382372,"('unforgiving', 'forgiving')",0.5600956,0.53500396,-0.80641484,-0.47241145,0.60243595,0.511653,-0.1265309,-0.0159979,-0.110533
7,-0.8584612,-0.73289645,"('insensitive', 'sensitive')",-0.46612266,-0.40711612,-0.53264254,-0.47343376,0.42893508,0.37426996,-0.3570728,-0.3097941,-0.0472787
59,0.8562368,0.71806,"('foolish', 'wise')",0.4577234,0.2817016,0.76935023,0.525317,0.31195098,0.1917389,0.5988153,0.4292043,0.169611
6,0.8417846,0.45231712,"('distant', 'open')",0.03894431,-0.36197975,-0.9787381,-1.2457,0.014842603,-0.21402512,-0.0207917,-0.3423469,0.3215552
58,0.81692034,0.8758161,"('undiscriminating', 'discriminating')",0.17738123,0.30432227,-1.7207549,-1.3582189,-0.5198803,-0.6047614,-0.3115834,-0.1957105,-0.1158729
10,-0.81142104,-0.6312684,"('unsympathetic', 'sympathetic')",-0.4336965,-0.3341456,-1.6986933,-1.426264,0.59883475,0.50409037,-0.586244,-0.4718969,-0.1143471
9,0.799112,0.599354,"('unaffectionate', 'caring')",0.11856527,-0.17509773,-2.12433,-2.0159626,1.5035621,1.2871029,0.0742273,-0.0761508,0.1503781
64,-0.7840235,-1.0187752,"('shy', 'confident')",-0.36861226,-0.4674971,0.77791566,0.6583744,-4.6034045,-4.4843483,-1.2445312,-1.3280616,0.0835304
67,0.77442986,1.1212738,"('doubtful', 'determined')",0.9915625,1.1998991,1.4014252,1.4187359,0.06641123,0.2992305,0.8084572,1.0097848,-0.2013276
0,-0.7743077,-0.40624943,"('unsociable', 'sociable')",1.0649154,1.1850245,-1.1419649,-0.9405391,1.1022773,1.0666698,0.06273,0.2262264,-0.1634964
22,-0.7351971,-0.62984604,"('untrustworthy', 'trustworthy')",-0.5181726,-0.22879758,0.035313267,0.2541744,-0.36630368,-0.36133844,-0.3960901,-0.2414519,-0.1546382
55,-0.7021386,-0.3362266,"('incompetent', 'clever')",-0.07862227,0.172744,-0.91481155,-0.36228573,0.5411761,0.6216376,-0.2885991,0.0239673,-0.3125664
27,-0.68222827,-0.8922223,"('hardhearted', 'softhearted')",-0.35386133,-0.7344405,-0.46927595,-0.73943543,0.49608362,0.20836249,-0.2523205,-0.5394339,0.2871134
34,-0.67033345,-0.18240534,"('mean', 'honorable')",-0.023872733,0.15165806,0.09157609,0.24405769,5.1195693,5.086998,1.1292348,1.3250771,-0.1958423
37,0.61667275,0.027521912,"('fake', 'genuine')",-0.3260712,-0.76996624,-0.295248,-0.7113551,0.017634373,-0.20321314,0.003247,-0.4142531,0.4175001
42,0.6154587,0.6025396,"('unreliable', 'reliable')",0.56046945,0.54355496,0.85634935,0.8962858,-2.178882,-2.1928885,-0.0366511,-0.037627,0.0009759
76,-0.6142473,-0.31155965,"('anxious', 'daring')",-0.6444394,-0.48885435,0.25302634,0.47570875,0.27313167,0.5280448,-0.1831322,0.0508349,-0.2339671
48,-0.5834627,-0.30846325,"('unintelligent', 'intelligent')",-0.018266939,-0.07735133,-1.3052336,-1.1446784,-0.087180875,-0.14501747,-0.498536,-0.4188776,-0.0796584
60,-0.5527273,0.06366605,"('inefficient', 'efficient')",0.9166043,1.2107306,-0.1980538,0.26916668,1.2870351,1.4427913,0.3632146,0.7465887,-0.3833741
38,0.54993546,0.6670839,"('untruthful', 'truthful')",0.42871222,0.47308177,-0.71548855,-0.5327258,0.7585529,0.86715186,0.255428,0.3686479,-0.1132199
26,0.53724915,0.85807425,"('hardhearted', 'benevolent')",0.19402711,0.1346664,-0.17730597,0.057164103,0.84077644,0.93499255,0.3486867,0.4962243,-0.1475376
53,0.5369062,0.5894266,"('uncreative', 'creative')",-0.73794484,-0.8578468,-1.8368264,-1.6112839,0.86654884,0.68524027,-0.2928291,-0.298616,0.0057869
62,-0.52884066,0.034869954,"('incompetent', 'brilliant')",-0.6440147,-0.23702666,-0.19770452,0.3243288,0.6465352,0.8443866,-0.1810062,0.2416397,-0.4226459
32,0.48453668,0.90308183,"('unkind', 'kind')",0.63555294,0.7452362,-0.18394479,0.12115328,1.236555,1.489954,0.543175,0.8148563,-0.2716813
1,0.46622837,0.4716278,"('unfriendly', 'friendly')",0.113256514,-0.1712048,-1.6766999,-1.5420803,1.6215525,1.4245617,0.1310844,0.0457261,0.0853583
52,0.46312273,0.10935093,"('irrational', 'rational')",0.49538624,0.116086066,-0.64824367,-0.86785704,-0.093371525,-0.21671863,0.0542234,-0.2147847,0.2690081
78,-0.45695925,-0.5071203,"('nonresilient', 'resilient')",0.048499383,0.06662125,-1.0475448,-0.8178388,0.3588172,0.20054495,-0.2742969,-0.2644482,-0.0098487
86,-0.42925316,-0.33223698,"('uninfluential', 'influential')",-0.55460113,-0.4525368,-2.702866,-2.3781133,-0.36969763,-0.48451418,-1.0141045,-0.9118503,-0.1022542
79,0.4163806,0.08548531,"('wavering', 'unwavering')",-0.31032476,-0.4201504,-0.7170407,-0.69132507,-0.63669914,-0.58981675,-0.311921,-0.4039517,0.0920307
46,-0.411037,-0.19460309,"('uncompetitive', 'competitive')",0.47656995,0.70104796,-1.4591984,-0.99465346,0.34623742,0.31526172,-0.261857,-0.0432367,-0.2186203
87,0.3682162,0.70052284,"('unsuccessful', 'successful')",0.48464695,0.73806864,0.64496326,0.9302346,0.4654149,0.8441497,0.4908103,0.803244,-0.3124337
88,0.36245984,0.78520334,"('low', 'eminent')",-0.52220666,-0.26599258,-0.49254388,-0.17457074,0.0664262,0.38701522,-0.1464661,0.1829138,-0.3293799
44,-0.35525292,-0.3232117,"('prejudiced', 'unprejudiced')",-0.16699687,-0.2702427,1.5815814,1.4032891,-0.8114144,-0.7202509,0.0619793,0.022396,0.0395833
23,-0.3447417,0.21342194,"('insincere', 'sincere')",0.8201318,0.9803083,-0.95944756,-0.5230483,6.578431,6.5801563,1.5235934,1.8127096,-0.2891162
15,0.34401798,0.67229617,"('boring', 'funny')",0.51152074,0.62389517,0.11896095,0.32773066,-0.52716166,-0.17807259,0.1118345,0.3614624,-0.2496279
4,-0.32980487,-0.34472242,"('disliked', 'liked')",-0.6580939,-0.5802188,-0.58224916,-0.44862795,-6.79873,-6.3401814,-2.0922194,-1.9284376,-0.1637818
36,-0.3152187,-0.46612567,"('hostile', 'amicable')",-0.62301314,-0.87833184,-0.49806216,-0.61767125,-0.3175496,-0.3794448,-0.4384609,-0.5853934,0.1469325
24,-0.31322843,-0.18160476,"('dishonest', 'honest')",-0.4420424,-0.586565,-0.52737576,-0.43165112,0.9830922,0.91392,-0.0748886,-0.0714752,-0.0034134
8,0.3014476,0.015458069,"('unaffectionate', 'affectionate')",-0.5582434,-0.79597604,-2.48579,-2.512235,0.025513466,-0.111840315,-0.6792681,-0.8511483,0.1718802
2,-0.24518482,0.35868114,"('unlikable', 'likable')",-0.23447385,0.13102156,0.942297,1.3821733,1.1410712,1.369597,0.4009274,0.8103682,-0.4094408
20,-0.23302925,-0.14849393,"('rough', 'thoughtful')",-0.11518017,-0.19738632,0.4191831,0.4465169,0.8104701,0.8806963,0.2203609,0.2453332,-0.0249723
16,-0.23058206,-0.051413342,"('unpopular', 'popular')",-0.58577234,-0.4466535,-0.56826574,-0.3285975,0.55700517,0.7101121,-0.2069038,-0.0291381,-0.1777657
50,0.22853956,0.03071332,"('clumsy', 'skillful')",0.24921602,0.14880635,0.85619986,0.76874375,0.20236218,0.23064838,0.3840794,0.294728,0.0893514
68,-0.20481539,-0.21451107,"('dependent', 'independent')",-0.62222475,-0.54860806,-0.23761913,-0.37546954,-0.9732232,-1.0677222,-0.5094706,-0.5515777,0.0421071
63,0.1681621,0.33525556,"('unperceptive', 'insightful')",0.14654371,0.40526754,-0.62942266,-0.33974555,1.265444,1.2354108,0.2376818,0.4090471,-0.1713653
35,0.16415393,-0.39626598,"('corrupt', 'incorrupt')",-1.0294085,-1.3404263,0.49915782,0.04394988,-0.87591845,-0.97955555,-0.3105038,-0.6680745,0.3575707
75,0.1638555,0.19046953,"('meek', 'impulsive')",-0.3937571,-0.17882898,0.44253692,0.57706654,-1.1160647,-0.9386888,-0.2258573,-0.0874954,-0.1383619
25,-0.1551271,-0.1879156,"('egoistic', 'altruistic')",-0.35057867,-0.42754215,-0.4357221,-0.5408551,0.98366904,0.9524045,0.0105603,-0.0509771,0.0615374
11,-0.13782337,0.12351084,"('unhelpful', 'helpful')",0.64776623,0.82436067,-0.25750795,0.15318978,3.0193136,3.0621703,0.8179371,1.040808,-0.2228709
31,0.135627,-0.26804227,"('evil', 'good')",-1.0037096,-1.2068111,-0.90251046,-1.0676433,-1.5934845,-1.7272346,-0.8410194,-1.0674329,0.2264135
49,0.13480519,0.65408933,"('unable', 'able')",0.35642344,0.6296867,-0.25592256,0.079470366,-0.44988877,-0.120031536,-0.0536457,0.3108037,-0.3644494
80,0.12541078,0.08786296,"('dominated', 'dominating')",-0.0036194623,0.20449457,0.879992,0.93020433,-0.5634008,-0.33858275,0.1095956,0.2209948,-0.1113992
66,0.11483066,-0.5422997,"('inactive', 'active')",-0.7597964,-1.0411853,0.42615747,0.09609738,0.92824745,0.64669925,0.1773598,-0.2101721,0.3875319
30,-0.099257395,0.58877784,"('intolerant', 'tolerant')",-0.045987386,0.20333314,0.04300665,0.3788875,1.190623,1.417438,0.2720962,0.6471092,-0.375013
12,0.08932209,-0.02646675,"('unsupportive', 'supportive')",0.29610538,0.20350501,-0.6395186,-0.43479276,-0.8821609,-0.96848464,-0.284063,-0.3065598,0.0224968
43,-0.07551193,0.2428879,"('irresponsible', 'responsible')",0.21926066,0.17613259,-0.53514284,-0.26147085,1.3279445,1.3708087,0.2341376,0.3820896,-0.147952
47,0.07038821,0.46353167,"('stupid', 'smart')",0.6097061,0.77345103,0.5893863,0.587331,5.7191668,5.6464167,1.7471619,1.8676826,-0.1205207
29,0.050280757,-0.17361826,"('unfair', 'fair')",-0.00050626695,-0.15481076,-0.049832202,-0.3061712,-0.6571421,-0.8292347,-0.1643,-0.3659588,0.2016588
61,-0.035828784,0.13931192,"('illogical', 'logical')",-0.25540268,-0.11844055,-0.6366179,-0.429004,0.3725431,0.31735554,-0.1388266,-0.0226943,-0.1161323
72,0.02992543,0.0141112935,"('unambitious', 'ambitious')",-0.5844296,-0.62656724,-0.7686828,-0.5925623,-0.3749276,-0.22700386,-0.4245287,-0.3580055,-0.0665232
19,-0.028413635,-0.15385373,"('inhospitable', 'hospitable')",-0.8214598,-0.80092824,-1.6487864,-1.707371,-0.905111,-0.92973137,-0.8509427,-0.8979711,0.0470284
