,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
55,-1.0972892,-1.2106844,"('incompetent', 'clever')",-0.41081735,-0.3802531,0.8490671,0.8196006,-0.111873165,-0.15368743,-0.1927282,-0.2312561,0.0385279
88,-1.0686114,-1.1180142,"('low', 'eminent')",-0.4486037,-0.4704209,-1.4146991,-1.2484738,0.041311793,0.38401815,-0.7226506,-0.6132227,-0.1094279
63,-1.0670363,-1.0109148,"('unperceptive', 'insightful')",0.78199166,0.8720026,1.3590938,1.3326331,1.1707085,1.1100163,0.5611894,0.5759343,-0.0147449
69,1.0618894,1.1257212,"('lazy', 'industrious')",1.3350143,1.0932698,0.69710296,0.44692957,-0.2194477,-0.3438385,0.7186398,0.5805206,0.1381192
80,1.0535939,0.7953498,"('dominated', 'dominating')",0.46635598,0.17368189,2.0905955,1.7101917,-1.2612221,-1.3598917,0.5873308,0.329833,0.2574978
43,-1.0457174,-1.1139517,"('irresponsible', 'responsible')",0.825705,1.0310335,0.45895353,0.6318545,0.48483998,0.6057988,0.1809453,0.2886838,-0.1077385
22,-1.0417044,-1.0525653,"('untrustworthy', 'trustworthy')",-0.9238227,-0.8720369,0.90050775,0.88199973,-1.1305164,-1.1664617,-0.5488839,-0.5522661,0.0033822
54,-1.0170304,-1.1582881,"('incapable', 'capable')",-0.10590333,-0.13336402,-0.28494066,-0.38611278,0.75664777,0.89340615,-0.1628066,-0.1960897,0.0332831
23,-1.0145346,-1.2104137,"('insincere', 'sincere')",-0.42809793,-0.17586088,-0.22973472,-0.018580228,5.7245774,5.972836,1.0130525,1.1419953,-0.1289428
41,-0.98997706,-0.84007394,"('unforgiving', 'forgiving')",-0.7500458,-0.6309944,0.71490765,0.6940993,0.0756281,0.21649817,-0.2373718,-0.1401177,-0.0972541
67,0.9776578,0.86250114,"('doubtful', 'determined')",0.04668238,-0.072328955,0.8493741,0.9114884,-0.59156424,-0.59889686,0.3205375,0.2756909,0.0448466
6,-0.97605085,-0.98620784,"('distant', 'open')",-0.35436594,-0.32450938,-1.7411386,-1.8528055,0.21367037,0.37762216,-0.7144712,-0.6964751,-0.0179961
10,-0.92140377,-1.5653166,"('unsympathetic', 'sympathetic')",-0.30399215,-0.3434588,0.104082316,-0.095519856,-0.07707154,-0.1672948,-0.2995963,-0.5428975,0.2433012
44,0.9075401,1.0006963,"('prejudiced', 'unprejudiced')",-0.11991632,-0.21779501,-0.38024428,-0.25108606,-1.6280833,-1.5301939,-0.305176,-0.2495947,-0.0555813
53,-0.89770585,-1.0065571,"('uncreative', 'creative')",0.49471584,0.5155602,0.027954176,0.001886759,1.1212801,1.2376294,0.1865611,0.1871298,-0.0005687
24,-0.8731796,-0.8907338,"('dishonest', 'honest')",0.5758824,0.7340765,-0.33194733,-0.065984964,0.5335402,0.78911984,-0.0239261,0.1416194,-0.1655455
66,0.87174475,0.5794657,"('inactive', 'active')",-0.32789934,-0.5724298,1.3395891,0.8828509,1.3847075,1.1211612,0.8170355,0.502762,0.3142735
73,0.870042,1.2142111,"('helpless', 'self-reliant')",1.144967,1.1279662,-0.3326552,-0.01450257,-3.6498852,-3.6463964,-0.4918829,-0.3296804,-0.1622025
12,-0.86559695,-0.9158366,"('unsupportive', 'supportive')",0.78734213,0.93043154,1.0393553,0.94744587,-1.5201592,-1.464971,-0.1397647,-0.1257325,-0.0140322
13,-0.80935156,-0.73074555,"('impolite', 'polite')",0.016693547,0.1782707,0.41294232,0.5788731,-0.15989918,-0.08563756,-0.1349037,-0.0148098,-0.1200939
48,-0.7903494,-0.97330606,"('unintelligent', 'intelligent')",0.7420201,0.8076344,-0.3755592,-0.51391155,0.40175867,0.49407938,-0.0055325,-0.046376,0.0408435
85,-0.7741767,-0.47954422,"('insignificant', 'prestigious')",0.28619975,0.15123,-0.7553661,-0.88888466,0.20800781,0.3171956,-0.2588338,-0.2250008,-0.033833
26,-0.77319413,-0.586766,"('hardhearted', 'benevolent')",0.40226734,0.55397934,0.24208614,0.311758,1.050651,1.4580997,0.2304526,0.4342678,-0.2038152
11,-0.77121276,-0.73700994,"('unhelpful', 'helpful')",0.23963095,0.4221668,-0.29949516,0.070854925,1.9720637,2.172897,0.2852467,0.4822272,-0.1969805
37,0.72915363,0.41064435,"('fake', 'genuine')",0.22158647,0.18975642,0.20207883,0.20943324,0.3495325,0.43858558,0.3755879,0.3121049,0.063483
47,-0.7248771,-0.6168167,"('stupid', 'smart')",0.5809631,0.78124475,0.8690544,1.0259349,5.665267,5.7242894,1.5976019,1.7286631,-0.1310612
62,-0.72211546,-0.68427753,"('incompetent', 'brilliant')",0.42716947,0.46255302,0.26562625,0.3690741,-0.12939392,0.1790195,-0.0396784,0.0815923,-0.1212707
19,-0.69538355,-0.7003947,"('inhospitable', 'hospitable')",-0.999769,-0.9599266,-1.5719042,-1.3910425,-0.055092506,0.07615898,-0.8305373,-0.7438012,-0.0867361
32,-0.69477546,-0.69479316,"('unkind', 'kind')",-0.17251602,0.17083064,0.61529773,0.805103,0.79559535,1.2105956,0.1359004,0.372934,-0.2370336
18,-0.69365335,-0.6796802,"('disagreeable', 'welcoming')",-1.052813,-1.0260032,-0.73797554,-0.52684116,-0.49857295,-0.23554075,-0.7457538,-0.6170163,-0.1287375
84,0.68519205,0.6928952,"('inferior', 'superior')",0.29772627,0.35633606,0.6914857,0.7199801,0.6918866,0.7351827,0.5915726,0.6260985,-0.0345259
3,-0.67228824,-0.88640535,"('repellent', 'pleasant')",-0.4020136,-0.52368104,1.1060863,0.9795787,0.26073557,0.13911314,0.07313,-0.0728486,0.1459786
74,-0.6676755,-0.7274232,"('undedicated', 'dedicated')",0.1846592,0.39454916,1.0006572,1.2052635,0.10931967,0.25261444,0.1567401,0.281251,-0.1245109
50,0.66129524,0.694176,"('clumsy', 'skillful')",0.12601462,0.007821776,0.1337415,0.24017438,0.30799884,0.49784172,0.3072625,0.3600035,-0.052741
65,-0.659478,-0.5918538,"('insecure', 'secure')",-0.084433526,0.08108834,0.59292185,0.70578635,-0.5675479,-0.69822645,-0.1796344,-0.1258014,-0.053833
30,-0.6287735,-0.51098245,"('intolerant', 'tolerant')",0.67081344,0.84007645,0.20950362,0.52649045,1.0126888,1.1556313,0.3160581,0.5028039,-0.1867458
25,-0.6206051,-0.47549912,"('egoistic', 'altruistic')",0.6210773,0.588331,-0.24479151,-0.30477643,1.392538,1.4149778,0.2870547,0.3057583,-0.0187036
51,-0.6117265,-0.7828802,"('uneducated', 'educated')",-0.22817823,-0.12648995,0.8129474,0.9556184,0.9804523,0.8841814,0.2383737,0.2326074,0.0057663
79,-0.5933632,-0.605684,"('wavering', 'unwavering')",-0.33607343,-0.33546364,-1.8684072,-1.8858582,-0.07879639,-0.09861633,-0.7191601,-0.7314056,0.0122455
27,-0.57213324,-0.712106,"('hardhearted', 'softhearted')",0.01718282,0.092432946,-0.21866588,-0.3239168,1.5393298,1.4748049,0.1914284,0.1328038,0.0586246
36,-0.5614777,-0.4766361,"('hostile', 'amicable')",-0.8393607,-1.0105081,-1.4881556,-1.503451,0.2504025,0.21145773,-0.6596479,-0.6947844,0.0351365
75,0.5430314,0.70115465,"('meek', 'impulsive')",-0.23015513,-0.27988824,-1.3952407,-1.4024065,-0.23646888,-0.27758834,-0.3297083,-0.3146821,-0.0150262
5,-0.5266717,-0.53694814,"('distant', 'outgoing')",0.15458126,0.23643458,-1.4084806,-1.4580213,-0.22319582,-0.10989316,-0.5009418,-0.467107,-0.0338348
59,-0.5139801,-0.086810306,"('foolish', 'wise')",0.92814994,0.9262202,-1.0284111,-0.9550698,0.11504563,0.23206064,-0.1247989,0.0291002,-0.1538991
61,-0.50325906,-0.47198957,"('illogical', 'logical')",0.8704201,0.8331823,0.15308468,-0.004752364,0.07319191,0.12099067,0.1483594,0.1193577,0.0290017
17,-0.50124717,-0.44919166,"('nasty', 'nice')",-0.7484032,-0.78744817,-0.77116746,-0.9077175,-0.21921381,-0.32782215,-0.5600079,-0.6180449,0.058037
38,-0.5004622,-0.33496165,"('untruthful', 'truthful')",0.391798,0.42376983,-0.6824542,-0.37609005,0.07049487,0.44071054,-0.1801559,0.0383572,-0.2185131
35,0.49900752,0.7023921,"('corrupt', 'incorrupt')",-0.3954316,-0.5155457,-1.489673,-1.5304092,-0.18141973,-0.1225988,-0.3918792,-0.3665404,-0.0253388
56,-0.49742943,-0.547325,"('impractical', 'practical')",0.95908093,1.2227436,0.3177675,0.5952817,-0.33605093,-0.23404402,0.110842,0.2591641,-0.1483221
39,0.46073622,0.5654902,"('exploitative', 'cooperative')",0.28468385,0.3242228,1.6975546,1.6425862,-0.26291868,-0.24969825,0.545014,0.5706503,-0.0256363
33,0.4410794,0.49332386,"('wrong', 'right')",1.3166962,1.2473013,0.17707427,-0.003881514,-0.43824095,-0.46605644,0.3741522,0.3176718,0.0564804
52,-0.4396715,-0.1698341,"('irrational', 'rational')",-0.39432392,-0.5584015,-1.2309983,-1.2485,-0.36599934,-0.20906575,-0.6077483,-0.5464503,-0.061298
2,0.42408442,0.56700087,"('unlikable', 'likable')",1.0125132,1.1069065,1.4111768,1.6617012,0.5706601,0.8559498,0.8546087,1.0478896,-0.1932809
40,-0.41713315,-0.49658576,"('stingy', 'generous')",0.43865588,0.25121826,0.46530744,0.23929507,-1.3801666,-1.5686777,-0.2233341,-0.3936875,0.1703534
87,0.40081456,0.21300511,"('unsuccessful', 'successful')",0.3802199,0.17262456,1.3745364,1.1327528,0.63015187,0.58324826,0.6964307,0.5254077,0.171023
42,0.3908478,0.18627019,"('unreliable', 'reliable')",0.08433885,0.11661183,0.96791387,1.1697471,-3.087789,-3.100778,-0.4111722,-0.4070373,-0.0041349
46,-0.36877325,-0.89299726,"('uncompetitive', 'competitive')",0.35575524,0.33023933,1.6291542,1.4498378,-0.32889378,-0.603599,0.3218106,0.0708702,0.2509404
70,-0.28660122,-0.5848027,"('lethargic', 'energetic')",0.513753,0.60364854,0.42485735,0.48341587,0.8617155,0.6229291,0.3784311,0.2812977,0.0971334
76,0.27241716,0.011913997,"('anxious', 'daring')",-0.06275305,-0.09709558,0.91286165,0.96141684,0.3757029,0.4846244,0.3745571,0.3402149,0.0343422
20,-0.26229793,-0.40635788,"('rough', 'thoughtful')",-0.16906962,-0.23554456,0.9163824,0.9991653,1.0147674,1.0915806,0.3749456,0.3622109,0.0127347
4,-0.24710338,0.006168226,"('disliked', 'liked')",0.66033006,0.49395266,0.02387198,-0.111421935,-6.139733,-6.1098447,-1.4256586,-1.4302864,0.0046278
14,-0.21248902,-0.32997388,"('antisocial', 'social')",0.6715819,0.7091229,1.3026096,1.4175817,-0.7810615,-0.8084416,0.2451603,0.2470723,-0.001912
29,-0.1935915,-0.2653547,"('unfair', 'fair')",-0.7641105,-0.6572847,-0.36668214,-0.3484311,-0.759801,-0.7046265,-0.5210463,-0.4939243,-0.027122
81,-0.16373152,-0.36027533,"('submissive', 'aggressive')",1.6817429,1.5216875,1.6124734,1.4907248,-0.47707593,-0.656383,0.6633521,0.4989385,0.1644136
58,0.16252075,-0.13091423,"('undiscriminating', 'discriminating')",0.6893083,0.4722305,0.71860665,0.5008867,0.054895148,-0.053427074,0.4063327,0.197194,0.2091387
15,-0.15050846,0.07311557,"('boring', 'funny')",-0.0541962,0.1336159,-1.3719302,-1.2687391,0.3414458,0.40000468,-0.3087973,-0.1655007,-0.1432966
77,0.13818288,-0.23439063,"('unmotivated', 'motivated')",0.8037638,0.68018615,0.86954176,0.5687523,-0.93100816,-1.0489568,0.2201201,-0.0086022,0.2287223
16,-0.13670996,-0.061554942,"('unpopular', 'popular')",-0.16062897,-0.24792776,-0.028088361,-0.28279993,0.81083715,0.6689524,0.1213525,0.0191674,0.1021851
21,-0.1305768,-0.24613759,"('immoral', 'moral')",0.9782286,1.0662173,0.2662927,0.43284392,-0.8542858,-0.9272559,0.0649147,0.0814169,-0.0165022
49,-0.10007831,-0.24147257,"('unable', 'able')",-0.14396116,-0.03404946,-0.55458933,-0.60640115,-0.43038222,-0.36346722,-0.3072528,-0.3113476,0.0040948
60,0.08885798,-0.08408788,"('inefficient', 'efficient')",1.7007521,1.9748403,1.4012003,1.5631573,-0.15181433,0.13704015,0.7597491,0.8977375,-0.1379884
64,0.056295075,0.01055884,"('shy', 'confident')",1.2221342,1.0575597,1.5252881,1.5064332,-6.608491,-6.779389,-0.9511934,-1.0512092,0.1000158
71,-0.044663854,-0.0047529247,"('diffident', 'self-confident')",1.577525,1.5950402,0.17756552,0.08982248,0.51400214,0.52242166,0.5561072,0.5506329,0.0054743
78,0.040693346,-0.42013073,"('nonresilient', 'resilient')",0.70053154,0.5288077,1.4624246,0.8631499,0.55649924,0.3315224,0.6900372,0.3258373,0.3641999
68,-0.026058946,-0.10293251,"('dependent', 'independent')",-0.025813604,-0.07250686,0.16182876,0.19410354,-0.3078105,-0.5312184,-0.0494636,-0.1281386,0.078675
83,0.015344173,0.003732644,"('powerless', 'powerful')",0.78436005,0.79569054,-0.40546286,-0.28515622,-1.0999026,-1.078648,-0.1764153,-0.1410953,-0.03532
34,0.009322647,-0.08213186,"('mean', 'honorable')",0.12559187,0.2031411,-0.12126646,0.056623943,6.36363,6.2875547,1.5943195,1.616297,-0.0219775
7,0.002446426,-0.21011604,"('insensitive', 'sensitive')",0.81696856,0.91124463,0.22937089,0.21566062,0.8529228,0.7671584,0.4754272,0.4209869,0.0544403
