,baker_male,baker_female,tuple,hughes_male,hughes_female,co_male,co_female,average_male,average_female,male-female
44,-1.4713563,-0.6409717,"('prejudiced', 'unprejudiced')",-1.3894026,-1.162376,-1.5526663,-1.6374412,-1.4711417,-1.1469297,-0.324212
39,1.3934777,1.2930593,"('exploitative', 'cooperative')",0.5718874,0.9409394,0.59442824,0.8098931,0.8532644,1.0146306,-0.1613662
77,1.3419302,-0.0053222794,"('unmotivated', 'motivated')",0.44662386,0.16707617,-0.48746747,-0.5843544,0.4336955,-0.1408668,0.5745623
30,1.3241762,0.4359771,"('intolerant', 'tolerant')",-0.037863076,0.15242624,0.19674301,0.04507706,0.494352,0.2111601,0.2831919
4,-1.2947754,0.16787484,"('disliked', 'liked')",0.4252007,0.42930645,-6.2049155,-6.0677896,-2.3581634,-1.8235361,-0.5346273
63,1.283746,-0.13593568,"('unperceptive', 'insightful')",-0.0150255,-0.35006642,0.3177159,0.097182974,0.5288121,-0.1296064,0.6584185
51,1.2523247,0.33699518,"('uneducated', 'educated')",-0.38151702,-0.36077327,-0.0141338855,-0.017052365,0.2855579,-0.0136101,0.299168
32,1.2389102,0.28065595,"('unkind', 'kind')",0.46231973,0.55197346,1.0334165,1.1726593,0.9115488,0.6684295,0.2431193
14,1.1684031,-0.286832,"('antisocial', 'social')",0.10414091,0.14247467,-0.57419646,-0.43353444,0.2327825,-0.1926306,0.4254131
76,1.1293347,-0.028383583,"('anxious', 'daring')",-1.263016,-1.157236,-0.029166922,-0.12122171,-0.0542827,-0.4356138,0.3813311
26,-1.0675343,-0.43244419,"('hardhearted', 'benevolent')",1.6919672,1.7763727,1.3903235,1.9306971,0.6715855,1.0915418,-0.4199563
74,1.0672222,0.7030928,"('undedicated', 'dedicated')",1.3188155,1.3502545,0.19560911,0.41138205,0.860549,0.8215764,0.0389726
57,1.0531375,-0.008044744,"('unimaginative', 'imaginative')",-0.14204167,-0.0075341742,-3.1012907,-2.8053484,-0.7300649,-0.9403091,0.2102442
28,1.0301645,0.35596073,"('disloyal', 'loyal')",0.9751481,0.74180436,1.0213755,1.0583224,1.008896,0.7186958,0.2902002
66,-0.9515351,0.13511565,"('inactive', 'active')",-0.007566862,0.28465912,0.37577066,0.59277767,-0.1944438,0.3375175,-0.5319613
80,0.94685346,-0.4379868,"('dominated', 'dominating')",-1.2331083,-0.9365986,-0.8067778,-0.7052039,-0.3643442,-0.6932631,0.3289189
16,-0.9439851,-0.29974198,"('unpopular', 'popular')",-0.46997407,-0.36822966,-0.018743582,0.13830648,-0.4775676,-0.176555,-0.3010126
67,0.9358059,0.87775624,"('doubtful', 'determined')",0.3239723,0.2917912,-0.1660565,-0.19652338,0.3645739,0.3243414,0.0402325
69,-0.9291045,1.0048683,"('lazy', 'industrious')",1.7531964,1.8217949,-0.79204965,-0.5588569,0.0106807,0.7559354,-0.7452547
33,-0.89696443,-0.03510967,"('wrong', 'right')",1.6841596,1.6760685,-0.7922787,-0.74020857,-0.0016945,0.3002501,-0.3019446
20,0.8748299,0.06796637,"('rough', 'thoughtful')",-0.29328337,-0.08904895,0.4102822,0.66828877,0.3306096,0.2157354,0.1148742
86,0.8706212,-0.46278942,"('uninfluential', 'influential')",0.5512502,0.5391389,-0.40721458,-0.3461102,0.3382189,-0.0899202,0.4281391
12,0.8649167,0.32456827,"('unsupportive', 'supportive')",1.1225734,0.9554887,-1.6787457,-1.7396795,0.1029148,-0.1532075,0.2561223
1,-0.84652597,-0.69333726,"('unfriendly', 'friendly')",1.3056629,1.0019168,1.346837,1.2920458,0.6019913,0.5335418,0.0684495
3,0.8186317,-0.16907175,"('repellent', 'pleasant')",-0.586004,-0.725857,0.34115636,0.24558064,0.1912614,-0.2164494,0.4077108
43,0.7831887,-0.43640664,"('irresponsible', 'responsible')",-0.51845837,-0.35829872,0.6644114,0.60568273,0.3097139,-0.0630076,0.3727215
11,0.7551643,-0.31013715,"('unhelpful', 'helpful')",-0.15618695,-0.13184203,2.0272079,1.9338149,0.8753951,0.4972786,0.3781165
87,0.730955,0.759462,"('unsuccessful', 'successful')",-0.23456244,0.38559693,0.019984193,0.5270794,0.1721256,0.5573794,-0.3852538
70,0.7228167,-0.40052,"('lethargic', 'energetic')",-0.44110635,-0.49893835,0.10738738,0.053318165,0.1296993,-0.2820467,0.411746
40,-0.690811,-0.84080863,"('stingy', 'generous')",-0.07977508,-0.11941123,-2.2758873,-2.4063954,-1.0154911,-1.1222051,0.106714
29,-0.6557826,-0.5686959,"('unfair', 'fair')",-0.52002436,-0.51886773,-1.0074567,-1.0661142,-0.7277546,-0.7178926,-0.009862
78,0.6534667,-0.13185981,"('nonresilient', 'resilient')",0.594081,0.14711443,0.40727848,0.36862355,0.5516087,0.1279594,0.4236493
84,0.600101,0.5248889,"('inferior', 'superior')",0.70775646,0.75043046,0.53510815,0.58828217,0.6143219,0.6212005,-0.0068786
88,0.5746835,0.6657656,"('low', 'eminent')",-0.08594331,0.4190127,-0.6875387,-0.27764747,-0.0662662,0.2690436,-0.3353098
2,-0.57330626,0.23280635,"('unlikable', 'likable')",0.5488661,0.8752679,0.6522659,0.88204837,0.2092752,0.6633742,-0.454099
42,0.5099896,0.020070828,"('unreliable', 'reliable')",-0.4297916,-0.63056314,-2.5374808,-2.67373,-0.8190943,-1.0947407,0.2756464
15,-0.5053327,0.211661,"('boring', 'funny')",-0.9253538,-0.4598251,0.29805648,0.49176216,-0.3775433,0.0811994,-0.4587427
41,-0.46438006,-0.8081696,"('unforgiving', 'forgiving')",-0.43216798,-0.5978306,0.032965675,0.14820093,-0.2878608,-0.4192664,0.1314056
22,-0.46419773,-1.3399909,"('untrustworthy', 'trustworthy')",-1.0656377,-1.0754308,-1.3241478,-1.1945798,-0.9513278,-1.2033338,0.252006
49,-0.46133432,-0.48756084,"('unable', 'able')",-0.3692665,0.029228006,-0.9122622,-0.6642299,-0.5809544,-0.3741876,-0.2067668
17,0.46010932,0.64980876,"('nasty', 'nice')",-0.7140722,-0.53154063,-0.6413549,-0.48015136,-0.2984393,-0.1206277,-0.1778116
54,-0.45222968,-0.1024493,"('incapable', 'capable')",0.4429428,0.44467098,0.5437272,0.7969302,0.1781468,0.3797173,-0.2015705
19,-0.44114542,0.30359057,"('inhospitable', 'hospitable')",0.6006508,0.6114489,-0.4597729,-0.27631822,-0.1000892,0.2129071,-0.3129963
82,-0.43223742,-1.3100213,"('poor', 'rich')",-1.5814661,-1.4902986,4.7867327,4.8075857,0.924343,0.6690886,0.2552544
48,0.40664786,-0.43457842,"('unintelligent', 'intelligent')",0.368465,0.3849373,-0.286645,-0.3651935,0.1628226,-0.1382782,0.3011008
72,0.3989183,-0.35672495,"('unambitious', 'ambitious')",-0.31002963,-0.3491854,-0.48633626,-0.682162,-0.1324825,-0.4626908,0.3302083
47,0.39534116,-0.4036768,"('stupid', 'smart')",-0.20947295,-0.094379395,4.1293917,4.21845,1.43842,1.2401313,0.1982887
65,0.39388683,-0.5526519,"('insecure', 'secure')",-0.4772123,-0.28347412,0.2196441,0.06294364,0.0454395,-0.2577274,0.3031669
45,0.39060134,-0.9811786,"('incompetent', 'competent')",-0.5895357,-0.66075706,-0.29880205,-0.36624312,-0.1659121,-0.6693929,0.5034808
25,-0.37993166,0.36233652,"('egoistic', 'altruistic')",1.3051311,1.3511014,1.0614423,1.2474236,0.6622139,0.9869539,-0.32474
58,0.35093176,0.13846686,"('undiscriminating', 'discriminating')",0.00058823824,0.0917275,0.35494703,0.537681,0.235489,0.2559584,-0.0204694
68,-0.33304945,-0.43249613,"('dependent', 'independent')",-0.42546433,-0.2390939,-1.7532961,-1.8408276,-0.8372699,-0.8374725,0.0002026
73,0.28788707,1.0784887,"('helpless', 'self-reliant')",0.24062149,0.31490135,-3.075558,-3.1753898,-0.8490165,-0.5939999,-0.2550166
64,-0.28144932,-0.28250363,"('shy', 'confident')",-0.78349316,-0.51486474,-5.225435,-5.3018484,-2.0967924,-2.0330723,-0.0637201
83,0.24251834,0.18368345,"('powerless', 'powerful')",0.30723894,0.53720474,-1.1082433,-0.8980143,-0.186162,-0.059042,-0.12712
53,0.22928587,0.11959165,"('uncreative', 'creative')",0.015741944,0.31754428,0.5469973,0.87392145,0.2640084,0.4370191,-0.1730107
27,-0.21426766,-0.49638078,"('hardhearted', 'softhearted')",0.17145655,0.012663903,0.71592414,0.49070537,0.224371,0.0023295,0.2220415
9,0.21295765,0.65466195,"('unaffectionate', 'caring')",2.183532,1.9076682,1.3084784,1.2856759,1.2349893,1.2826687,-0.0476794
71,0.16906348,0.85849,"('diffident', 'self-confident')",1.3347361,1.3572965,0.54103076,0.7564074,0.6816101,0.9907312,-0.3091211
61,0.124709904,-0.26220334,"('illogical', 'logical')",0.6891234,0.6447511,-0.24245073,0.028753825,0.1904609,0.1371005,0.0533604
34,-0.11481145,-0.38551903,"('mean', 'honorable')",0.15384942,0.16661432,4.7132225,4.6877165,1.5840869,1.489604,0.0944829
24,-0.10599402,-0.7649892,"('dishonest', 'honest')",-0.32651824,-0.35577744,0.64453083,0.45622125,0.0706729,-0.2215151,0.292188
50,-0.029835016,0.40959448,"('clumsy', 'skillful')",-0.22956857,-0.14959805,0.08175213,0.12281001,-0.0592172,0.1276021,-0.1868193
38,-0.009795528,-0.07804784,"('untruthful', 'truthful')",0.6991835,0.29285517,0.18997583,-0.045354247,0.2931213,0.0564844,0.2366369
