,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,male-female
48,-0.9732012,-1.0463917,"('unintelligent', 'intelligent')",-1.4898789,-1.5331283,-0.4686157,-0.49590582,-1.1983247,-1.2608752,0.24183984,0.10064525,-0.7776361,-0.8471312,0.0694951
45,-0.95817226,-0.93307483,"('incompetent', 'competent')",-0.518337,-0.5458475,0.08975105,0.14427827,-0.28930026,-0.2298781,-0.34208173,-0.5514113,-0.4036281,-0.4231867,0.0195586
21,-0.93916285,-0.9706864,"('immoral', 'moral')",-0.9880059,-0.70134926,0.36469957,0.5073466,0.005059533,0.1004224,-0.9827365,-1.035793,-0.5080292,-0.4200119,-0.0880173
60,-0.8517578,-0.81971675,"('inefficient', 'efficient')",-0.62144625,-0.38990209,0.08392934,0.36788714,-0.6470374,-0.33042705,-0.42551324,-0.40176326,-0.4923651,-0.3147844,-0.1775807
57,-0.851364,-0.9275979,"('unimaginative', 'imaginative')",-0.8035354,-0.87978184,0.18911612,0.1530225,-0.48192865,-0.54160446,-2.9452443,-3.0768979,-0.9785913,-1.0545719,0.0759806
76,-0.8499969,-0.7810708,"('anxious', 'daring')",-0.3193265,-0.17467117,-0.16272543,-0.030317135,0.27443916,0.5132789,-0.49386898,-0.42227843,-0.3102957,-0.1790117,-0.131284
20,-0.8208865,-0.6719741,"('rough', 'thoughtful')",-1.2077962,-1.064267,-0.80743444,-0.62874913,-0.6542399,-0.34572288,0.65539104,0.685663,-0.5669932,-0.40501,-0.1619832
72,-0.756048,-0.7424298,"('unambitious', 'ambitious')",-1.174312,-1.0704042,0.018421205,-0.1308897,-0.98275095,-1.0641342,-0.9082413,-0.9921462,-0.7605862,-0.8000008,0.0394146
7,-0.71803033,-0.57393676,"('insensitive', 'sensitive')",-0.31576917,-0.13256854,0.421639,0.5487446,-0.35664472,-0.1800501,1.0845106,1.0774019,0.0231411,0.1479182,-0.1247771
22,-0.70579314,-0.67182964,"('untrustworthy', 'trustworthy')",0.1912694,0.37329406,-0.5091743,-0.5059807,0.21725014,0.39176127,-1.0752103,-1.1166202,-0.3763317,-0.305875,-0.0704567
50,-0.69755,-0.67908525,"('clumsy', 'skillful')",0.08681363,-0.07543164,0.36461028,0.29575083,0.4204048,0.30132812,0.7537408,0.57802355,0.1856039,0.0841171,0.1014868
18,0.6804759,0.8305606,"('disagreeable', 'welcoming')",0.11141853,0.41086552,-0.17491025,0.0018496215,-0.661233,-0.36157733,-0.5445746,-0.3625923,-0.1177647,0.1038212,-0.2215859
39,0.64622486,0.8573454,"('exploitative', 'cooperative')",-0.43011358,-0.09519473,0.24966295,0.44601405,0.21697885,0.70456046,0.08556327,0.2948491,0.1536633,0.4415149,-0.2878516
17,0.638584,0.64189106,"('nasty', 'nice')",-0.097845204,-0.18874092,-0.15851146,-0.14809202,-0.13658604,-0.042690486,-0.8598986,-0.7858399,-0.1228515,-0.1046945,-0.018157
67,-0.63851386,-0.56895024,"('doubtful', 'determined')",-0.28090003,-0.23215508,0.3437483,0.34488595,0.36823136,0.40623012,-0.5774007,-0.4196068,-0.156967,-0.0939192,-0.0630478
58,-0.610327,-0.609702,"('undiscriminating', 'discriminating')",-1.1256251,-1.2002732,0.3757389,0.34273234,0.76199746,0.6920757,0.14997841,0.028186793,-0.0896475,-0.1493961,0.0597486
2,-0.6051559,-0.42552653,"('unlikable', 'likable')",-0.50378036,-0.34288383,-0.21508934,-0.13483039,0.6056553,0.8249828,0.5498638,0.5651103,-0.0337013,0.0973705,-0.1310718
38,-0.5946392,-0.3957553,"('untruthful', 'truthful')",-0.0031413138,0.11931484,0.058886103,-0.008252349,-0.979379,-1.0483733,-0.021869346,0.1505697,-0.3080285,-0.2364993,-0.0715292
9,0.5721079,0.6613274,"('unaffectionate', 'caring')",0.13853562,0.14765254,1.4476947,1.352945,-0.35237715,-0.44855785,1.7598524,1.7906585,0.7131627,0.7008051,0.0123576
4,0.568263,0.5553282,"('disliked', 'liked')",0.46594214,0.35621545,-0.15312333,-0.15373755,-0.18699187,-0.35949576,-7.1845345,-7.2218013,-1.2980889,-1.3646982,0.0666093
84,0.54000944,0.5975829,"('inferior', 'superior')",0.073573574,0.055604037,0.61777484,0.7249372,0.64559996,0.74455124,0.5757191,0.8036899,0.4905354,0.5852731,-0.0947377
14,-0.53477985,-0.5658251,"('antisocial', 'social')",-0.96707875,-0.8477425,0.6389548,0.555499,0.204772,0.40042648,-0.7202794,-0.83057857,-0.2756822,-0.2576441,-0.0180381
62,-0.5215217,-0.5022195,"('incompetent', 'brilliant')",-0.008175995,0.04405628,-0.14435288,-0.048578735,-0.9905771,-0.7546127,-0.37045452,-0.414455,-0.4070164,-0.3351619,-0.0718545
25,0.51870555,0.6317327,"('egoistic', 'altruistic')",0.07660625,0.09336518,1.4114331,1.4663792,1.2455527,1.2759645,1.7568519,1.8267943,1.0018299,1.0588471,-0.0570172
64,-0.50872964,-0.31409335,"('shy', 'confident')",-0.6216386,-0.4500328,-0.4221082,-0.28914845,0.39310187,0.5306179,-7.1001368,-7.141215,-1.6519022,-1.5327744,-0.1191278
3,-0.49033186,-0.56527215,"('repellent', 'pleasant')",0.070068575,0.02109833,-0.115023166,0.0048317034,0.87481016,0.7740601,0.35313618,0.09954776,0.138532,0.0668531,0.0716789
59,0.47035763,0.6378273,"('foolish', 'wise')",0.8803375,0.8394066,1.4745696,1.4642524,0.8652058,0.79076993,0.68309146,0.905405,0.8747124,0.9275323,-0.0528199
61,0.46504578,0.47574532,"('illogical', 'logical')",-0.641777,-0.69662464,0.21435034,0.22583878,-0.5434169,-0.5157638,0.13268617,0.08615866,-0.0746223,-0.0849291,0.0103068
31,0.45828113,0.46047565,"('evil', 'good')",-0.21538179,-0.3381044,-0.8410319,-0.9781244,-0.016930386,-0.133892,-0.88457817,-0.85666037,-0.2999282,-0.3692611,0.0693329
26,0.45409113,0.3651827,"('hardhearted', 'benevolent')",-0.9255815,-1.0950004,1.3864619,1.0370605,1.9328072,1.6456983,1.8354365,1.6740226,0.936643,0.7253927,0.2112503
36,0.42637017,0.35537463,"('hostile', 'amicable')",-0.5038239,-0.77328604,-0.76790494,-0.8925388,-0.07106748,-0.38792622,0.93586296,0.91293347,0.0038874,-0.1570886,0.160976
1,0.42288405,0.44536376,"('unfriendly', 'friendly')",-0.3284214,-0.296632,0.9724826,0.98015666,0.044962846,-0.09774292,2.1985426,2.310277,0.6620902,0.6682845,-0.0061943
41,-0.4176501,-0.27418756,"('unforgiving', 'forgiving')",-0.15198438,-0.10450275,0.1760469,0.13905089,0.22589377,0.26459718,-0.04950241,-0.09922385,-0.0434392,-0.0148532,-0.028586
66,-0.4134193,-0.436064,"('inactive', 'active')",-0.42454058,-0.50871736,0.08292466,-0.03971152,0.35453388,0.2892684,1.4412572,1.4840906,0.2081512,0.1577732,0.050378
19,-0.39071146,-0.32224992,"('inhospitable', 'hospitable')",-0.77614003,-0.7621843,-1.1650392,-1.0716752,-1.2141838,-1.0853771,-0.032530382,0.12989518,-0.7157209,-0.6223183,-0.0934026
13,-0.38405028,-0.36812887,"('impolite', 'polite')",-1.0469007,-0.9190522,-0.24657308,-0.30605718,-0.2487952,-0.054471266,-0.30099672,-0.2827626,-0.4454632,-0.3860944,-0.0593688
75,0.37274188,0.4534933,"('meek', 'impulsive')",1.0171503,1.0393189,-0.32914197,-0.4503039,-0.2111256,-0.25710547,-0.3858806,-0.38405216,0.0927488,0.0802701,0.0124787
37,-0.34255615,-0.048948746,"('fake', 'genuine')",-0.4871529,-0.2753451,-0.74947584,-0.6181694,-1.1489456,-0.9325728,0.42078394,0.46837652,-0.4614693,-0.2813319,-0.1801374
78,-0.33594978,-0.47950226,"('nonresilient', 'resilient')",0.5588583,0.39853606,0.4577395,0.43340552,0.4030611,0.23139751,0.61299586,0.429457,0.339341,0.2026587,0.1366823
79,0.32968593,0.29833266,"('wavering', 'unwavering')",0.051934525,-0.05529704,0.05041215,-0.018195953,-0.34299842,-0.67802805,0.25787577,0.38380665,0.069382,-0.0138763,0.0832583
69,0.31615716,0.43500763,"('lazy', 'industrious')",0.5352052,0.511784,0.5564666,0.54354554,1.499233,1.5424986,-0.1628148,-0.04381935,0.5488494,0.5978033,-0.0489539
16,-0.30367732,-0.21864796,"('unpopular', 'popular')",0.25699165,0.16892228,0.13813518,0.22103542,0.13484108,0.04919378,0.67611575,0.6386046,0.1804813,0.1718216,0.0086597
28,-0.29476434,-0.24513209,"('disloyal', 'loyal')",0.18378246,0.17752364,0.6867523,0.5694996,-0.1570517,-0.30566517,1.2652245,1.206632,0.3367887,0.2805716,0.0562171
24,-0.29018277,-0.10214327,"('dishonest', 'honest')",-0.7201532,-0.44844973,-0.341946,-0.1844829,-0.94788986,-0.7245178,0.7129941,0.8309914,-0.3174356,-0.1257205,-0.1917151
87,-0.26255515,-0.259487,"('unsuccessful', 'successful')",-0.18974523,-0.18241516,1.0112724,0.8608937,1.1761745,1.0573345,0.9327124,0.79047424,0.5335718,0.4533601,0.0802117
29,0.25970316,0.2861438,"('unfair', 'fair')",0.47576588,0.44933933,0.059014577,0.08156875,-0.28293547,-0.1194693,-0.17285979,-0.15210098,0.0677377,0.1090963,-0.0413586
77,-0.24474642,-0.43605882,"('unmotivated', 'motivated')",0.3826852,0.36840576,-0.030054502,0.11730359,-0.37730908,-0.20035696,-0.97829145,-1.0042341,-0.2495432,-0.2309881,-0.0185551
53,-0.21919242,-0.098912105,"('uncreative', 'creative')",-0.58166844,-0.5976119,1.9623637,1.920703,0.45478678,0.44079107,1.4119966,1.3463838,0.6056572,0.6022708,0.0033864
71,-0.21836977,0.035613067,"('diffident', 'self-confident')",1.0633812,1.1005388,1.6376685,1.701406,-0.40425193,-0.26634246,0.34311906,0.42933202,0.4843094,0.6001095,-0.1158001
44,0.19560625,0.2981972,"('prejudiced', 'unprejudiced')",-0.06664457,0.070231386,-0.81486803,-0.6570493,-0.7135765,-0.41113552,-1.7449117,-1.6148827,-0.6288789,-0.4629278,-0.1659511
15,-0.15904337,-0.17718995,"('boring', 'funny')",-0.6203824,-0.6220003,-0.19384596,-0.13562351,-0.043654706,0.088102475,0.41241536,0.55551946,-0.1209022,-0.0582384,-0.0626638
12,0.1438399,0.17331201,"('unsupportive', 'supportive')",0.54814565,0.61953217,1.2242098,1.2176242,-0.56084347,-0.4312137,-1.8791946,-1.880159,-0.1047685,-0.0601809,-0.0445876
80,0.13686113,0.084176764,"('dominated', 'dominating')",-0.07145241,0.039600346,0.03395067,0.013606161,0.6902659,0.6219358,-1.4063711,-1.5197856,-0.1233492,-0.1520933,0.0287441
54,-0.11194462,-0.23665883,"('incapable', 'capable')",0.18647139,0.089134075,0.44820255,0.3482314,-0.55624926,-0.5286854,1.2929091,1.3254514,0.2518778,0.1994945,0.0523833
8,0.07966232,0.16807973,"('unaffectionate', 'affectionate')",-0.19297457,-0.24930394,0.88993865,0.66109204,-0.82252866,-1.0273801,1.3269603,1.2646935,0.2562116,0.1634362,0.0927754
30,-0.05530501,-0.06992965,"('intolerant', 'tolerant')",-0.6011435,-0.5595902,0.17166865,0.25168937,0.058872983,0.34300837,0.6913413,0.80773634,0.0530869,0.1545828,-0.1014959
27,-0.029847037,0.029442554,"('hardhearted', 'softhearted')",-0.39187703,-0.31395456,-0.5221785,-0.56982297,-0.6277849,-0.364294,1.5857292,1.637153,0.0028084,0.0837048,-0.0808964
40,-0.025044147,0.16319862,"('stingy', 'generous')",0.48002082,0.59284294,0.7380947,0.61718106,0.3266045,0.2550537,-1.7412357,-1.7876394,-0.044312,-0.0318726,-0.0124394
74,0.016383812,0.1092406,"('undedicated', 'dedicated')",0.013300806,0.08745301,-0.58416224,-0.5136859,-0.72299117,-0.6774731,-0.045246433,-0.11579629,-0.2645431,-0.2220523,-0.0424908
42,0.008368831,0.17350467,"('unreliable', 'reliable')",0.20932359,0.29621726,0.46004388,0.51451564,0.530517,0.8129987,-3.2210872,-3.1095312,-0.4025668,-0.262459,-0.1401078
