,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,male-female
46,-1.8255937,-1.6673453,"('uncompetitive', 'competitive')",0.79416853,0.89921886,-0.51311624,-0.41711673,-0.5148472,-0.395081,-0.1197662
73,1.6657248,1.818311,"('helpless', 'self-reliant')",0.1715283,0.27960896,-3.8473945,-3.6607032,-0.6700471,-0.5209277,-0.1491194
33,1.4125631,1.3410273,"('wrong', 'right')",-0.23808062,-0.5168263,-0.6411943,-0.7352152,0.1777627,0.0296619,0.1481008
86,-1.3908963,-1.1187171,"('uninfluential', 'influential')",-0.22529729,0.056333773,-0.06821905,-0.091035426,-0.5614709,-0.3844729,-0.176998
55,-1.3753737,-1.1663456,"('incompetent', 'clever')",0.88068116,1.1969557,1.0117669,1.1356534,0.1723581,0.3887545,-0.2163964
82,-1.3750796,-1.1319488,"('poor', 'rich')",-1.0008799,-0.69602346,6.170078,6.4621315,1.2647061,1.5447197,-0.2800136
10,-1.3542969,-1.0791034,"('unsympathetic', 'sympathetic')",0.17472321,0.33679244,0.32556707,0.32004032,-0.2846689,-0.1407569,-0.143912
53,-1.330301,-0.9681385,"('uncreative', 'creative')",-0.9238045,-0.7772746,0.29850423,0.377866,-0.6518671,-0.455849,-0.1960181
77,-1.2651908,-0.97950226,"('unmotivated', 'motivated')",-0.38065168,-0.23570205,-1.1472188,-0.98010164,-0.9310204,-0.7317687,-0.1992517
78,-1.1601719,-1.1354614,"('nonresilient', 'resilient')",-0.3049112,-0.39796358,0.43996945,0.57156396,-0.3417046,-0.3206204,-0.0210842
85,1.1526775,1.1112078,"('insignificant', 'prestigious')",-1.5893527,-1.7294725,-0.80810285,-0.89176416,-0.414926,-0.5033429,0.0884169
60,-0.9821795,-0.6721144,"('inefficient', 'efficient')",1.6232182,2.019128,0.8619975,0.963612,0.501012,0.7702086,-0.2691966
42,0.960802,1.073628,"('unreliable', 'reliable')",0.53333825,0.6512446,-2.7483401,-2.590768,-0.4180666,-0.2886318,-0.1294348
67,0.92833054,0.88676,"('doubtful', 'determined')",0.940486,0.7439101,-0.46895844,-0.54972225,0.4666194,0.360316,0.1063034
26,0.8947991,1.0303932,"('hardhearted', 'benevolent')",0.44185236,0.45647228,1.2874482,1.2270505,0.8746999,0.9046387,-0.0299388
49,-0.8835981,-0.4850917,"('unable', 'able')",-0.9721174,-0.8361237,0.30551857,0.43248072,-0.5167323,-0.2962449,-0.2204874
34,-0.8321511,-0.6921972,"('mean', 'honorable')",0.7830542,0.84315705,5.729757,5.7944,1.8935533,1.9817867,-0.0882334
6,0.8185784,1.0993198,"('distant', 'open')",-0.73386383,-0.76061195,-1.0024806,-1.0310142,-0.305922,-0.2307688,-0.0751532
0,-0.8091246,-0.51918846,"('unsociable', 'sociable')",0.50673854,0.7321024,0.3744493,0.34574664,0.0240211,0.1862202,-0.1621991
65,-0.7947164,-0.51445895,"('insecure', 'secure')",0.36504853,0.7466625,0.4030902,0.65911275,-0.0088592,0.2971054,-0.3059646
59,0.7908118,0.7237424,"('foolish', 'wise')",-0.74476063,-0.8030103,-0.47570047,-0.43510696,-0.1432164,-0.1714583,0.0282419
20,-0.7511862,-0.7971597,"('rough', 'thoughtful')",0.20174131,0.2599798,0.5755671,0.64464056,0.0087074,0.0358202,-0.0271128
72,-0.7431037,-0.67175114,"('unambitious', 'ambitious')",-0.1733785,-0.18505837,-0.029950486,-0.06569912,-0.3154776,-0.3075029,-0.0079747
39,0.7301312,0.8925916,"('exploitative', 'cooperative')",1.2153031,1.3047675,0.31356126,0.32239363,0.7529985,0.8399176,-0.0869191
81,-0.69903374,-0.61290014,"('submissive', 'aggressive')",0.82867235,0.9613949,-0.125558,0.02844724,0.0013602,0.1256473,-0.1242871
84,0.6968376,1.0201979,"('inferior', 'superior')",-0.6874018,-0.50429547,0.08512348,0.3026012,0.0315198,0.2728345,-0.2413147
16,-0.69155794,-0.67893815,"('unpopular', 'popular')",-1.29672,-1.3894793,-0.14802898,-0.14701967,-0.7121023,-0.7384791,0.0263768
50,-0.6878947,-0.96194065,"('clumsy', 'skillful')",-0.8179715,-0.8357348,0.080867164,0.1896863,-0.4749997,-0.5359964,0.0609967
45,-0.6681069,-0.68156093,"('incompetent', 'competent')",-0.09017467,0.20877844,-0.00064903125,0.11701222,-0.2529769,-0.1185901,-0.1343868
17,0.6565228,0.6530624,"('nasty', 'nice')",-0.13174689,-0.23843464,-0.4052292,-0.5011466,0.0398489,-0.0288396,0.0686885
79,0.65353185,0.5583381,"('wavering', 'unwavering')",-1.1603734,-1.0482411,-0.6435009,-0.5522317,-0.3834475,-0.3473783,-0.0360692
68,-0.64625955,-0.6676305,"('dependent', 'independent')",-0.17359507,-0.05969783,-0.76610756,-0.72328997,-0.5286541,-0.4835394,-0.0451147
15,0.64061975,0.5885358,"('boring', 'funny')",0.69509053,0.65807253,-0.24927673,-0.3072609,0.3621445,0.3131158,0.0490287
