,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
5,-1.1350626,-1.1534379,"('distant', 'outgoing')",-0.015666923,-0.040685967,-1.4238954,-1.5673367,-0.012215931,-0.09201671,-0.6467102,-0.7133693,0.0666591
4,-1.1269636,-0.9296173,"('disliked', 'liked')",1.2762301,1.2567339,-0.32846737,-0.2645281,-5.6513834,-5.9295654,-1.4576461,-1.4667442,0.0090981
73,1.1196718,0.98784065,"('helpless', 'self-reliant')",0.8220782,0.7216473,-0.710881,-0.74222285,-3.203932,-3.3866067,-0.4932657,-0.6048354,0.1115697
47,-1.0867033,-0.90873533,"('stupid', 'smart')",1.3928782,1.5037932,1.1726807,1.2471347,5.218315,5.5218844,1.6742927,1.8410193,-0.1667266
62,1.0811367,1.2687877,"('incompetent', 'brilliant')",2.1234126,2.2752957,0.4759364,0.7993049,0.19960111,0.34630185,0.9700217,1.1724226,-0.2024009
31,-1.0455941,-0.90818274,"('evil', 'good')",-1.8591264,-1.8771688,-1.3198775,-1.4620612,-1.2125022,-1.265903,-1.3592751,-1.3783289,0.0190538
45,-0.9910123,-0.8032017,"('incompetent', 'competent')",1.0848254,1.1581599,0.31798494,0.4153314,-0.4746996,-0.41693303,-0.0157254,0.0883391,-0.1040645
41,-0.98546726,-0.6468849,"('unforgiving', 'forgiving')",-0.666056,-0.5796878,1.202565,1.1814984,0.18146819,0.22158995,-0.0668725,0.0441289,-0.1110014
66,-0.9710049,-0.9264711,"('inactive', 'active')",0.0019858107,0.09862945,0.79626137,0.7643528,0.70436054,0.72468364,0.1329007,0.1652987,-0.032398
86,0.9629905,0.83315605,"('uninfluential', 'influential')",1.0576568,1.0020962,0.5607805,0.64452475,-0.09781714,-0.14708236,0.6209027,0.5831737,0.037729
44,-0.95634866,-1.014169,"('prejudiced', 'unprejudiced')",-0.38656586,-0.23708917,-0.7428176,-0.60588515,-1.552248,-1.4113375,-0.9094951,-0.8171202,-0.0923749
38,-0.90510345,-0.6636663,"('untruthful', 'truthful')",0.024912491,0.048517976,-0.71964043,-0.6913645,0.09959656,0.11390394,-0.3750587,-0.2981522,-0.0769065
39,0.87078434,0.9928383,"('exploitative', 'cooperative')",0.112691924,0.23277557,1.8018786,1.8450086,-0.10227148,0.036710028,0.6707708,0.7768331,-0.1060623
23,0.83190733,0.7472133,"('insincere', 'sincere')",0.7802211,0.71207297,0.7450057,0.82247186,5.6005054,5.7489185,1.9894099,2.0076692,-0.0182593
22,-0.82785654,-0.6570395,"('untrustworthy', 'trustworthy')",0.0737035,0.2779008,1.1923301,1.3412714,-0.9421569,-0.7136216,-0.125995,0.0621278,-0.1881228
9,0.7612673,0.62534195,"('unaffectionate', 'caring')",0.39964223,0.30499694,0.118743494,0.00092533976,1.2837656,1.3131177,0.6408547,0.5610955,0.0797592
74,0.76027524,0.828702,"('undedicated', 'dedicated')",0.105920374,0.19080421,0.95830905,1.0632617,0.3261455,0.2098527,0.5376625,0.5731552,-0.0354927
64,-0.7530764,-0.6007134,"('shy', 'confident')",0.64959854,0.72447073,1.2044752,1.2067943,-5.970948,-6.058788,-1.2174877,-1.182059,-0.0354287
84,0.74747074,0.7548832,"('inferior', 'superior')",-0.3273481,-0.34807023,0.5154413,0.4318991,0.49956504,0.37836987,0.3587822,0.3042705,0.0545117
35,-0.6706122,-0.72568434,"('corrupt', 'incorrupt')",-2.2560844,-2.3560326,-1.9762975,-2.1345565,-0.36912212,-0.4935215,-1.318029,-1.4274487,0.1094197
29,-0.6608489,-0.50236845,"('unfair', 'fair')",-1.5915844,-1.4835601,-0.3617602,-0.3855586,-0.70318407,-0.64756626,-0.8293444,-0.7547634,-0.074581
7,0.6608148,0.76612794,"('insensitive', 'sensitive')",1.012199,1.0618268,0.566237,0.73198414,0.65329725,0.72320193,0.723137,0.8207852,-0.0976482
83,-0.65038687,-0.43914998,"('powerless', 'powerful')",0.9891768,1.1086397,-0.59337544,-0.44971815,-1.252013,-1.2125523,-0.3766496,-0.2481952,-0.1284544
27,0.6344342,0.7609573,"('hardhearted', 'softhearted')",1.0543523,1.1361737,0.09674225,0.16044846,1.4020677,1.3797812,0.7968991,0.8593402,-0.0624411
85,-0.6089631,-0.60785824,"('insignificant', 'prestigious')",-0.054970875,-0.17854276,-0.83621776,-1.0294813,0.05571193,-0.12764955,-0.3611099,-0.485883,0.1247731
79,-0.57641405,-0.63396066,"('wavering', 'unwavering')",0.041461565,-0.053033642,-1.5601014,-1.7422419,-0.11869373,-0.29592514,-0.5534369,-0.6812903,0.1278534
42,-0.5660871,-0.54287744,"('unreliable', 'reliable')",1.3007953,1.3709476,1.194949,1.1981858,-2.3577175,-2.520319,-0.1070151,-0.1235157,0.0165006
50,-0.51998854,-0.6412778,"('clumsy', 'skillful')",0.49414802,0.5472652,0.045997944,-0.08859518,0.40440404,0.23384841,0.1061404,0.0128102,0.0933302
78,-0.51848894,-0.59208393,"('nonresilient', 'resilient')",0.78321606,0.79885316,1.1176199,1.0346022,0.41624826,0.24070719,0.4496488,0.3705196,0.0791292
65,0.51069164,0.46499592,"('insecure', 'secure')",0.019911796,-0.026539246,0.9830122,1.031812,-0.20578893,-0.13607547,0.3269567,0.3335483,-0.0065916
0,-0.50369364,-0.4367632,"('unsociable', 'sociable')",0.5523578,0.5041401,0.7697178,0.81254613,-0.37569058,-0.30250177,0.1106728,0.1443553,-0.0336825
30,0.49813384,0.6961231,"('intolerant', 'tolerant')",1.4056362,1.4737159,0.4084473,0.5171368,1.1816002,1.1897936,0.8734543,0.9691923,-0.095738
60,0.47237465,0.47341388,"('inefficient', 'efficient')",1.8264409,1.8865124,1.511858,1.6417445,0.14695744,0.27093202,0.9894077,1.0681508,-0.0787431
8,0.4641631,0.4182112,"('unaffectionate', 'affectionate')",0.17354265,0.0874513,0.0071599595,-0.14963073,0.58621854,0.6216168,0.3077711,0.2444121,0.063359
11,0.46395224,0.4996076,"('unhelpful', 'helpful')",0.72714335,0.76434904,0.6730219,0.7655945,2.2566905,2.3396735,1.030202,1.0923061,-0.0621041
55,0.46189946,0.6610887,"('incompetent', 'clever')",0.24053724,0.37748253,0.9563573,1.198522,-0.13256106,0.03311714,0.3815582,0.5675526,-0.1859944
3,0.4613943,0.4469978,"('repellent', 'pleasant')",0.17556286,0.25128028,0.9737642,1.0349083,0.20617563,0.25229526,0.4542242,0.4963704,-0.0421462
25,-0.44005308,-0.45810342,"('egoistic', 'altruistic')",-0.1670785,-0.2813489,-0.3728424,-0.4151498,1.3785353,1.3295983,0.0996403,0.043749,0.0558913
54,0.43611485,0.34430727,"('incapable', 'capable')",1.1259484,1.1443008,-0.3008297,-0.23560332,0.63150567,0.7857715,0.4731848,0.5096941,-0.0365093
52,-0.4218884,-0.39051706,"('irrational', 'rational')",-0.06611342,-0.20080283,-1.3668339,-1.5531311,-0.0979658,-0.32183483,-0.4882004,-0.6165715,0.1283711
87,-0.41867375,-0.3977312,"('unsuccessful', 'successful')",0.17126633,0.17421612,1.1141953,1.1309006,0.5836834,0.48608613,0.3626178,0.3483679,0.0142499
75,-0.39890707,-0.24383026,"('meek', 'impulsive')",-0.79700285,-0.6560184,-1.2878704,-1.2337856,-0.47675022,-0.39077595,-0.7401326,-0.6311026,-0.10903
21,0.3929001,0.45917225,"('immoral', 'moral')",2.2764218,2.3170836,0.62950015,0.85702443,-0.7451199,-0.69929856,0.6384256,0.7334954,-0.0950698
53,-0.36476874,-0.40278837,"('uncreative', 'creative')",0.08525176,-0.024829071,-0.038630396,-0.13556674,1.3106627,1.1487066,0.2481288,0.1463806,0.1017482
2,-0.36385787,-0.31193167,"('unlikable', 'likable')",0.013199378,0.1637837,1.123884,1.1866837,0.727797,0.8342891,0.3752556,0.4682062,-0.0929506
13,-0.36068276,-0.31543234,"('impolite', 'polite')",1.2735076,1.2912192,0.59482294,0.6739415,0.06520003,0.14425927,0.393212,0.4484969,-0.0552849
40,-0.3341298,-0.1762102,"('stingy', 'generous')",0.09249328,0.09021314,0.3850039,0.36554712,-1.4953722,-1.6557397,-0.3380012,-0.3440474,0.0060462
24,0.3304692,0.32755718,"('dishonest', 'honest')",0.4948053,0.5371273,-0.25428516,-0.1016323,0.54035395,0.75381917,0.2778358,0.3792178,-0.101382
28,-0.32921466,-0.43669873,"('disloyal', 'loyal')",-0.0078694355,-0.14551046,-0.14342257,-0.24959789,0.98576957,0.8152352,0.1263157,-0.004143,0.1304587
15,-0.2941302,-0.15839718,"('boring', 'funny')",-0.013798509,0.04030984,-1.1296027,-0.9603232,0.4220834,0.3828677,-0.253862,-0.1738857,-0.0799763
51,-0.27251977,-0.17078784,"('uneducated', 'educated')",1.5654289,1.5908868,0.67929417,0.84877634,0.40279245,0.39892164,0.5937489,0.6669493,-0.0732004
14,-0.25589484,-0.14832142,"('antisocial', 'social')",1.2404045,1.362728,1.4743706,1.6781743,-0.76254565,-0.44664595,0.4240837,0.6114838,-0.1874001
61,0.24741952,0.29764694,"('illogical', 'logical')",0.19251208,0.22338149,-0.39197654,-0.3897059,-0.043394532,-0.020809412,0.0011401,0.0276283,-0.0264882
71,-0.220503,-0.12334123,"('diffident', 'self-confident')",0.7729251,0.7749506,0.23870483,0.18011275,0.45581734,0.5150936,0.311736,0.336704,-0.024968
57,0.21295713,0.25276273,"('unimaginative', 'imaginative')",0.75464034,0.7593377,-0.38669157,-0.29513964,-2.1079454,-2.4031336,-0.3817599,-0.4215432,0.0397833
76,0.19770536,0.20978129,"('anxious', 'daring')",-0.4217226,-0.32529205,0.39610013,0.569679,0.32674062,0.34873995,0.1247059,0.200727,-0.0760211
33,0.19189414,0.26115054,"('wrong', 'right')",0.092701,0.17746077,-0.38201308,-0.42201114,-0.70369905,-0.8250103,-0.2002793,-0.2021025,0.0018232
1,0.1825716,0.03271892,"('unfriendly', 'friendly')",-0.29183424,-0.5089694,-0.12492318,-0.35588035,1.8420317,1.6463691,0.4019615,0.2035596,0.1984019
46,-0.14454879,-0.11141579,"('uncompetitive', 'competitive')",0.8036637,0.8593218,1.4660146,1.5623553,-0.4710534,-0.6243151,0.413519,0.4214866,-0.0079676
82,-0.12787014,-0.28228632,"('poor', 'rich')",0.33281332,0.30975726,-0.22674401,-0.17276572,5.8136373,5.9380617,1.4479591,1.4481918,-0.0002327
59,-0.11929256,-0.21103454,"('foolish', 'wise')",1.1464117,1.1408757,-0.7607508,-0.96306545,0.38925683,0.24787977,0.1639063,0.0536639,0.1102424
77,-0.111339666,-0.06983284,"('unmotivated', 'motivated')",1.4973963,1.4030703,0.42630845,0.36457127,-1.0659442,-1.1391131,0.1866052,0.1396739,0.0469313
67,0.1081746,0.18497531,"('doubtful', 'determined')",0.722641,0.8257507,1.2306939,1.2113482,-0.5121658,-0.40869042,0.387336,0.4533459,-0.0660099
18,-0.10493648,0.014423043,"('disagreeable', 'welcoming')",-0.57135004,-0.48289147,-0.36689422,-0.2407598,-0.396538,-0.32356003,-0.3599297,-0.2581971,-0.1017326
10,-0.0969766,0.1189434,"('unsympathetic', 'sympathetic')",0.7476576,0.85109866,0.18641576,0.37909576,-0.28399992,-0.08480633,0.1382742,0.3160829,-0.1778087
68,0.09591007,0.02349449,"('dependent', 'independent')",0.26794046,0.26362795,-0.17450613,-0.17668529,-0.72807837,-0.87287766,-0.1346835,-0.1906101,0.0559266
34,0.09334531,0.13804401,"('mean', 'honorable')",0.9961422,0.93590057,0.12889968,0.18642208,5.765352,5.9122524,1.7459347,1.7931547,-0.04722
43,0.08567244,0.09693387,"('irresponsible', 'responsible')",1.7521987,1.8082491,1.004569,1.0709572,0.58436126,0.693236,0.8567004,0.917344,-0.0606436
88,0.072131604,-0.046045937,"('low', 'eminent')",0.45315418,0.4059257,-1.1029267,-0.9769512,0.22314623,0.103374526,-0.0886237,-0.1284242,0.0398005
70,0.07090949,0.15433274,"('lethargic', 'energetic')",1.6377362,1.7259678,0.91648614,1.2141025,0.801705,0.882446,0.8567092,0.9942123,-0.1375031
20,0.043599833,0.14089815,"('rough', 'thoughtful')",-0.13879085,-0.060877543,0.5928985,0.72890306,0.96619856,0.963272,0.3659765,0.4430489,-0.0770724
80,0.039983444,0.10779075,"('dominated', 'dominating')",0.5441539,0.6684438,1.3787155,1.5975486,-1.3303808,-1.2415624,0.158118,0.2830552,-0.1249372
49,0.033880446,0.1839934,"('unable', 'able')",1.4320375,1.6581026,-0.54227483,-0.30920225,-0.060071133,0.084381476,0.215893,0.4043188,-0.1884258
32,-0.033183727,-0.09369273,"('unkind', 'kind')",-0.115964204,-0.041258354,1.3246013,1.3895072,1.2086459,1.3140789,0.5960249,0.6421587,-0.0461338
63,-0.029108942,0.04918331,"('unperceptive', 'insightful')",1.9814787,1.9888661,1.8483202,1.8736517,1.1919075,1.0849004,1.2481494,1.2491504,-0.001001
37,-0.018433336,-0.0711146,"('fake', 'genuine')",0.3361646,0.27652788,0.076096155,0.08450289,0.38075578,0.42033592,0.1936458,0.177563,0.0160828
81,0.014877148,0.013917189,"('submissive', 'aggressive')",1.3820324,1.406074,1.577967,1.7664764,-0.64899284,-0.5312009,0.581471,0.6638167,-0.0823457
