,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,male-female
23,0.98727286,0.95378196,"('insincere', 'sincere')",-0.06018407,0.026437977,5.7136874,5.622517,2.2135921,2.2009123,0.0126798
17,-0.97156036,-1.0378013,"('nasty', 'nice')",-1.4707575,-1.4210254,-0.95660996,-0.9381867,-1.132976,-1.1323377,-0.0006383
47,-0.93832433,-1.0268375,"('stupid', 'smart')",0.3054505,0.39464667,4.8293676,4.8425355,1.3988312,1.4034483,-0.0046171
72,0.9381984,0.9802395,"('unambitious', 'ambitious')",0.38079536,0.54036677,-0.48224494,-0.5323064,0.2789163,0.3294333,-0.050517
32,0.89848006,0.7588653,"('unkind', 'kind')",-0.4370793,-0.2949154,0.8843261,0.9167429,0.4485756,0.4602309,-0.0116553
46,-0.8654188,-0.7672333,"('uncompetitive', 'competitive')",0.4636724,0.66126496,0.8292325,0.79989755,0.1424954,0.2313097,-0.0888143
84,0.85118496,0.91808885,"('inferior', 'superior')",0.73269135,0.7687453,1.3276576,1.3385298,0.9705113,1.0084546,-0.0379433
49,-0.8348226,-0.9587693,"('unable', 'able')",-0.331563,-0.32868066,0.033950806,-0.0979451,-0.3774783,-0.4617984,0.0843201
28,0.76072615,0.56333506,"('disloyal', 'loyal')",0.14703855,-0.051026594,1.345288,1.2069681,0.7510176,0.5730922,0.1779254
54,0.70421106,0.6102653,"('incapable', 'capable')",-0.16838041,-0.15131517,0.47188902,0.44485557,0.3359065,0.3012686,0.0346379
3,-0.6697037,-0.6329719,"('repellent', 'pleasant')",-0.5516108,-0.5399073,0.90287626,0.8964955,-0.1061461,-0.0921279,-0.0140182
39,0.64651084,0.901023,"('exploitative', 'cooperative')",-0.983681,-0.7065085,-0.34400752,-0.24019508,-0.2270592,-0.0152269,-0.2118323
30,-0.63127476,-0.7179632,"('intolerant', 'tolerant')",-0.22795205,-0.120988645,0.054552324,0.1448312,-0.2682248,-0.2313736,-0.0368512
60,0.5899095,0.54575175,"('inefficient', 'efficient')",1.1405145,1.3438976,0.8874534,0.88539416,0.8726257,0.9250145,-0.0523888
27,0.57970816,0.56246895,"('hardhearted', 'softhearted')",-0.029016186,0.038980015,0.30397612,0.2241535,0.2848894,0.2752008,0.0096886
2,0.5765686,0.6091883,"('unlikable', 'likable')",1.4961988,1.5096911,0.36827603,0.4619416,0.8136811,0.8602737,-0.0465926
24,0.5659471,0.40894324,"('dishonest', 'honest')",0.60693884,0.6651148,0.48254788,0.41911945,0.5518113,0.4977258,0.0540855
66,0.5646461,0.46517485,"('inactive', 'active')",-0.12529421,-0.20126459,0.7069896,0.59702146,0.3821139,0.2869773,0.0951366
26,0.5605963,0.36551088,"('hardhearted', 'benevolent')",0.7278546,0.71320814,0.54299265,0.78381085,0.6104812,0.6208433,-0.0103621
45,-0.53538907,-0.77070767,"('incompetent', 'competent')",0.2510978,0.15649718,0.50263894,0.33775002,0.0727826,-0.0921535,0.1649361
86,0.5336698,0.23542543,"('uninfluential', 'influential')",0.99126995,0.9653948,0.5037591,0.44030893,0.676233,0.547043,0.12919
78,0.53046393,0.4370662,"('nonresilient', 'resilient')",1.2202474,1.2518743,1.2372079,1.100209,0.9959731,0.9297165,0.0662566
31,-0.51646477,-0.61817485,"('evil', 'good')",-0.8246605,-0.8677995,-2.3674634,-2.478228,-1.2361962,-1.3214008,0.0852046
58,0.51134646,0.13806207,"('undiscriminating', 'discriminating')",0.38615543,0.40752876,0.35728705,0.32805258,0.418263,0.2912145,0.1270485
37,0.496781,0.42781842,"('fake', 'genuine')",-0.4975043,-0.452889,0.30995277,0.30363408,0.1030765,0.0928545,0.010222
50,0.49226967,0.49246827,"('clumsy', 'skillful')",-0.5486971,-0.45078745,0.5880922,0.59330815,0.1772216,0.211663,-0.0344414
8,0.48293823,0.10759153,"('unaffectionate', 'affectionate')",-0.2427676,-0.36970827,-0.6376668,-0.6179587,-0.1324987,-0.2933585,0.1608598
36,0.47793669,0.099535465,"('hostile', 'amicable')",-0.8155024,-0.9617045,-1.8137635,-1.9339435,-0.7171098,-0.9320375,0.2149277
76,0.47319394,0.34624738,"('anxious', 'daring')",-0.40670973,-0.31058967,0.8799393,0.87372035,0.3154745,0.303126,0.0123485
53,0.46364528,0.3259175,"('uncreative', 'creative')",-0.13027817,0.045635268,0.07769845,0.14179061,0.1370218,0.1711145,-0.0340927
65,-0.4397156,-0.5140753,"('insecure', 'secure')",-0.3291587,-0.1371535,0.6344773,0.6594014,-0.044799,0.0027242,-0.0475232
42,0.4194759,0.4680462,"('unreliable', 'reliable')",0.28862578,0.4917848,-1.8773168,-1.72324,-0.3897384,-0.2544697,-0.1352687
64,-0.41707164,-0.093046546,"('shy', 'confident')",0.5955778,0.80199504,-5.2833796,-5.073938,-1.7016246,-1.4549964,-0.2466282
0,0.38877195,0.17435709,"('unsociable', 'sociable')",0.47257867,0.4510115,0.24691635,0.13762492,0.3694224,0.2543312,0.1150912
11,0.37899008,0.36130053,"('unhelpful', 'helpful')",0.48067617,0.55658454,2.816381,2.830235,1.2253491,1.2493734,-0.0240243
41,0.37485802,0.20322354,"('unforgiving', 'forgiving')",-0.41129318,-0.41692686,-0.7717071,-0.8248213,-0.2693808,-0.3461749,0.0767941
80,-0.3396901,-0.018814951,"('dominated', 'dominating')",0.21276423,0.36055338,0.9015157,0.8051253,0.2581966,0.3822879,-0.1240913
63,0.33639833,0.27199388,"('unperceptive', 'insightful')",0.9968092,1.052077,1.1836734,1.1673468,0.8389603,0.8304726,0.0084877
85,0.31017268,-0.09452564,"('insignificant', 'prestigious')",-0.13720727,-0.15444839,-2.1209855,-2.0056832,-0.64934,-0.7515524,0.1022124
20,-0.30988902,-0.25507224,"('rough', 'thoughtful')",-0.9314908,-0.76030874,0.3158268,0.2751672,-0.3085177,-0.2467379,-0.0617798
83,-0.3091189,-0.43779948,"('powerless', 'powerful')",0.8454785,0.85249066,-0.32581642,-0.2844885,0.070181,0.0434009,0.0267801
82,-0.29975706,-0.7016547,"('poor', 'rich')",-0.10053375,-0.17612962,6.8992553,6.7468724,2.1663214,1.9563627,0.2099587
88,-0.26906034,-0.63512737,"('low', 'eminent')",-0.43712854,-0.53705007,-0.284394,-0.43051717,-0.3301943,-0.5342315,0.2040372
18,-0.26772928,-0.2998181,"('disagreeable', 'welcoming')",-0.5208,-0.4176404,-1.4963362,-1.3822258,-0.7616218,-0.6998947,-0.0617271
75,-0.25944126,-0.53790176,"('meek', 'impulsive')",-0.37730497,-0.4486618,-0.5320085,-0.56682473,-0.3895849,-0.5177961,0.1282112
40,-0.24493267,-0.35857105,"('stingy', 'generous')",0.02482614,0.051284585,-2.462177,-2.432215,-0.8940945,-0.9131672,0.0190727
15,0.23868883,-0.21560256,"('boring', 'funny')",0.4929182,0.2216354,-0.6014201,-0.8448215,0.0433956,-0.2795962,0.3229918
35,-0.22500701,-0.44199803,"('corrupt', 'incorrupt')",-1.3164138,-1.5628207,-1.9339974,-2.099051,-1.1584727,-1.3679565,0.2094838
34,-0.21546379,-0.16988689,"('mean', 'honorable')",0.23084727,0.29172942,5.2968082,5.3045363,1.7707307,1.8087929,-0.0380622
29,-0.21358067,-0.4028808,"('unfair', 'fair')",-0.56049955,-0.6114313,-0.499929,-0.55750936,-0.4246697,-0.5239405,0.0992708
68,-0.2077079,-0.18178453,"('dependent', 'independent')",-0.87030536,-0.89577705,-0.5307606,-0.6476275,-0.536258,-0.575063,0.038805
6,-0.20270254,-0.48867756,"('distant', 'open')",0.121122,-0.04534342,-1.5666633,-1.6068624,-0.5494146,-0.7136278,0.1642132
13,-0.20103148,-0.15781721,"('impolite', 'polite')",-0.010786742,0.14950058,-0.057643693,-0.18259937,-0.0898206,-0.0636387,-0.0261819
59,0.19453922,0.13914573,"('foolish', 'wise')",0.40600958,0.3817034,-1.0547568,-1.0587728,-0.1514027,-0.1793079,0.0279052
43,-0.18655157,-0.31615555,"('irresponsible', 'responsible')",-0.31457445,-0.0813435,0.6840205,0.8856131,0.0609648,0.1627047,-0.1017399
48,-0.18403499,-0.24861072,"('unintelligent', 'intelligent')",0.71511906,0.6607727,0.93974215,0.7294755,0.4902754,0.3805458,0.1097296
22,-0.18004331,-0.27747282,"('untrustworthy', 'trustworthy')",-0.65010715,-0.57762,-0.75251555,-0.781487,-0.5275553,-0.5455266,0.0179713
52,-0.14575695,-0.51408905,"('irrational', 'rational')",-1.0491264,-1.1252822,-1.41553,-1.4307625,-0.8701378,-1.0233779,0.1532401
4,-0.13324603,-0.3994462,"('disliked', 'liked')",0.3226772,0.19007252,-6.429309,-6.3279915,-2.0799592,-2.1791217,0.0991625
62,-0.1282403,0.097477265,"('incompetent', 'brilliant')",1.177289,1.3300213,1.1723127,1.1814802,0.7404538,0.8696596,-0.1292058
61,-0.1253578,-0.13051406,"('illogical', 'logical')",0.12364457,0.17749646,0.34879693,0.21170808,0.1156946,0.0862302,0.0294644
21,-0.11735679,-0.20013645,"('immoral', 'moral')",0.35581958,0.46438023,0.35638493,0.20051798,0.1982826,0.1549206,0.043362
7,0.113291405,0.32352003,"('insensitive', 'sensitive')",0.53502595,0.8452182,0.73996216,0.8648109,0.4627598,0.6778497,-0.2150899
51,0.09513847,0.16447353,"('uneducated', 'educated')",-0.09138899,-0.08447571,1.1332691,1.2308604,0.3790062,0.4369527,-0.0579465
70,-0.09300389,-0.05275595,"('lethargic', 'energetic')",-0.27083978,-0.07827069,1.3919895,1.3937944,0.3427153,0.4209226,-0.0782073
67,0.07985714,0.21729603,"('doubtful', 'determined')",0.0214619,-0.0041121803,-0.36418822,-0.10875191,-0.0876231,0.0348106,-0.1224337
57,0.07565851,-0.11560072,"('unimaginative', 'imaginative')",0.16156097,0.2555784,-2.534149,-2.5157604,-0.7656431,-0.7919276,0.0262845
10,-0.0740782,-0.30263212,"('unsympathetic', 'sympathetic')",-0.5486824,-0.36450186,0.58389145,0.477361,-0.0129564,-0.0632577,0.0503013
81,-0.07294898,0.005029995,"('submissive', 'aggressive')",0.88721037,0.9712564,0.7115462,0.62999505,0.5086025,0.5354271,-0.0268246
5,0.06467131,-0.26457867,"('distant', 'outgoing')",-0.038626842,-0.20086351,-1.2546884,-1.323556,-0.409548,-0.5963327,0.1867847
14,-0.05053763,0.035487987,"('antisocial', 'social')",0.4360153,0.6044634,-0.13326181,-0.09823292,0.084072,0.1805728,-0.0965008
77,0.043393917,0.17908172,"('unmotivated', 'motivated')",0.6391315,0.73616195,-0.34554362,-0.46502766,0.1123273,0.150072,-0.0377447
69,-0.029653318,0.089132175,"('lazy', 'industrious')",1.3854704,1.2477965,-1.5366552,-1.5720056,-0.0602794,-0.078359,0.0180796
55,0.014090095,-0.17891802,"('incompetent', 'clever')",0.48813006,0.60645866,1.0791996,1.0048639,0.5271399,0.4774682,0.0496717
87,0.0030075759,0.046297714,"('unsuccessful', 'successful')",0.9564919,0.92439073,1.526389,1.4244492,0.8286295,0.7983793,0.0302502
