,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,male-female
40,-0.98457104,-0.64636046,"('stingy', 'generous')",0.19271098,0.43715215,-0.84615886,-0.65839356,-2.0857372,-1.7300878,-0.930939,-0.6494224,-0.2815166
58,-0.93194515,-0.8420716,"('undiscriminating', 'discriminating')",-1.0335913,-0.83546335,-0.069168575,0.07522614,-0.357462,-0.11345215,-0.5980417,-0.4289402,-0.1691015
6,0.9066753,1.1911374,"('distant', 'open')",1.225436,1.4904971,-1.1638652,-0.6490915,1.2094877,1.0958482,0.5444335,0.7820978,-0.2376643
36,-0.8930723,-0.5908667,"('hostile', 'amicable')",0.24742259,0.384514,-2.3768058,-1.8971713,0.5182789,0.3282462,-0.6260442,-0.4438194,-0.1822248
16,-0.89207375,-0.95297,"('unpopular', 'popular')",-0.0015452132,-0.07810282,-1.4728804,-1.5850844,0.7795013,0.7873233,-0.3967495,-0.4572085,0.060459
15,0.8855055,1.1537687,"('boring', 'funny')",0.6456455,0.8728447,-0.5123372,-0.14505726,0.25700936,0.2873218,0.3189558,0.5422195,-0.2232637
10,-0.87364304,-0.89582855,"('unsympathetic', 'sympathetic')",-1.1985552,-1.300318,0.72962505,0.3616134,-0.83846086,-0.6455633,-0.5452586,-0.6200241,0.0747655
75,-0.8343524,-0.830186,"('meek', 'impulsive')",-0.32125548,-0.41676995,-1.5540113,-1.5320506,-0.24760976,-0.47769216,-0.7393072,-0.8141747,0.0748675
79,0.7970153,0.9265555,"('wavering', 'unwavering')",0.90646213,1.1737858,-1.3303689,-1.074594,0.27600908,0.21837868,0.1622794,0.3110315,-0.1487521
57,-0.7882471,-0.59664667,"('unimaginative', 'imaginative')",-0.90361404,-0.8214469,0.19482534,0.13216661,-3.4110847,-3.0567377,-1.2270302,-1.0856662,-0.141364
13,0.78040636,0.58563346,"('impolite', 'polite')",0.41030717,0.26733714,1.5003078,1.4661505,-1.0286494,-0.7700628,0.415593,0.3872646,0.0283284
31,-0.7646852,-0.21272612,"('evil', 'good')",0.18627043,0.5493747,-2.821675,-2.283388,-0.122526035,-0.177996,-0.8806539,-0.5311838,-0.3494701
88,-0.7545852,-0.53632355,"('low', 'eminent')",-1.0945193,-0.80798644,-2.0456152,-1.9458188,0.07331148,0.10019534,-0.955352,-0.7974833,-0.1578687
2,0.7507891,0.52299666,"('unlikable', 'likable')",0.21461937,0.14764719,0.07873449,0.032901973,0.4710902,0.42151254,0.3788083,0.2812646,0.0975437
9,0.70837307,0.97234464,"('unaffectionate', 'caring')",0.23399758,0.6382662,-0.9549736,-0.6831459,1.4301537,1.63649,0.3543877,0.6409887,-0.286601
37,0.7079066,0.7452697,"('fake', 'genuine')",0.39989132,0.7181928,-0.17521349,0.017452586,0.48643854,0.49992853,0.3547557,0.4952109,-0.1404552
32,0.6488706,0.6316994,"('unkind', 'kind')",0.16834494,0.3412947,0.14398372,0.15670292,0.8839407,1.2195377,0.461285,0.5873086,-0.1260236
14,-0.641306,-1.0023465,"('antisocial', 'social')",-0.3758707,-0.91106176,1.3717177,0.8826052,-1.1069112,-1.083369,-0.1880925,-0.528543,0.3404505
52,0.6212906,0.8205795,"('irrational', 'rational')",0.5837966,0.7483701,-2.1425588,-1.8657484,0.39252672,0.20067994,-0.1362362,-0.0240297,-0.1122065
69,0.60415393,0.82683516,"('lazy', 'industrious')",1.6975951,1.7539579,-0.23333141,0.04645288,-0.17073603,-0.08059908,0.4744204,0.6366617,-0.1622413
70,-0.60399544,-0.5887375,"('lethargic', 'energetic')",-0.93598115,-0.98563856,0.73305,0.44964576,0.18935648,0.35426643,-0.1543925,-0.192616,0.0382235
44,0.6016705,0.023040576,"('prejudiced', 'unprejudiced')",-0.17794947,-0.5300956,-0.62888277,-0.8502558,-0.9197776,-1.1663288,-0.2812348,-0.6309099,0.3496751
21,-0.59915984,-0.9060313,"('immoral', 'moral')",-0.27622566,-0.47624,1.274826,0.8469492,-1.2551757,-1.245678,-0.2139338,-0.44525,0.2313162
72,-0.5872076,-0.67654026,"('unambitious', 'ambitious')",-1.1170729,-1.1831937,-0.29160318,-0.33911595,-0.47156814,-0.55687374,-0.616863,-0.6889309,0.0720679
43,0.57575893,0.32065082,"('irresponsible', 'responsible')",-0.42519242,-0.6492145,1.1081822,0.81472045,0.41893733,0.65160346,0.4194215,0.28444,0.1349815
28,0.5575159,0.7955542,"('disloyal', 'loyal')",0.643685,0.9083636,0.71817815,0.99660975,1.0866648,1.3370507,0.751511,1.0093945,-0.2578835
46,-0.55722225,-0.77270544,"('uncompetitive', 'competitive')",-0.24237193,-0.3303277,2.9169223,2.600641,-1.7410288,-1.4979206,0.0940748,-7.82e-05,0.094153
45,0.5218949,0.5453056,"('incompetent', 'competent')",0.32115495,0.27565208,1.718297,1.4804177,-0.5336711,-0.34279194,0.5069189,0.4896459,0.017273
63,-0.513348,-0.4839631,"('unperceptive', 'insightful')",0.054682385,0.022373544,0.8570597,0.73217386,0.260572,0.60323286,0.1647415,0.2184543,-0.0537128
12,0.5110183,0.74215066,"('unsupportive', 'supportive')",0.30834,0.39387208,0.10697055,0.21793249,-2.266437,-1.8833154,-0.335027,-0.13234,-0.202687
1,-0.51067674,0.024619572,"('unfriendly', 'friendly')",-0.05665319,0.58703536,-0.9817644,-0.48568833,2.2014914,2.377892,0.1630993,0.6259646,-0.4628653
48,-0.5075507,-0.5053978,"('unintelligent', 'intelligent')",-0.12586612,0.013096176,-0.6664251,-0.8321599,-0.12281987,0.1881353,-0.3556654,-0.2840815,-0.0715839
7,-0.49376473,-0.2898094,"('insensitive', 'sensitive')",-0.9114965,-0.74527204,0.8285302,0.98367757,0.29264018,0.74402654,-0.0710227,0.1731557,-0.2441784
80,0.4700752,0.2944668,"('dominated', 'dominating')",-0.37765825,-0.49533436,1.9880457,1.771479,-1.6781319,-1.5816449,0.1005827,-0.0027584,0.1033411
54,0.46892047,0.35954446,"('incapable', 'capable')",0.06738193,0.18309093,-0.24247001,-0.20423155,1.4871168,1.4259843,0.4452373,0.441097,0.0041403
25,0.45140857,0.69615024,"('egoistic', 'altruistic')",1.8466009,2.1724114,-0.29811645,-0.1080648,1.974507,1.9084562,0.9936,1.1672382,-0.1736382
68,-0.39518777,-0.37770548,"('dependent', 'independent')",-1.0481461,-1.1265407,-0.15901914,-0.2104368,-0.89903265,-0.8119786,-0.6253464,-0.6316653,0.0063189
23,0.38905224,0.17392235,"('insincere', 'sincere')",-0.71499103,-0.7441772,0.81753206,0.69882834,6.070522,6.1842103,1.6405288,1.5781959,0.0623329
65,-0.37008518,-0.6601729,"('insecure', 'secure')",-1.0945901,-1.2482007,1.0083271,0.7452818,-0.6823961,-0.58588463,-0.284686,-0.4372441,0.1525581
76,-0.35126543,-0.73843503,"('anxious', 'daring')",-1.1991414,-1.2975464,1.307871,0.90602505,-0.010213062,-0.07505293,-0.0631872,-0.3012523,0.2380651
19,0.34418076,0.77063173,"('inhospitable', 'hospitable')",0.529631,1.0247266,-1.2716982,-0.76015013,0.06669978,0.2660352,-0.0827967,0.3253109,-0.4081076
55,-0.3219949,-0.4291718,"('incompetent', 'clever')",-0.31983176,-0.50651795,2.182878,1.7757739,-0.5519129,-0.37621486,0.2472846,0.1159673,0.1313173
64,-0.31955743,-0.24606444,"('shy', 'confident')",-0.9450382,-0.9774859,-0.24499182,-0.29991925,-7.553257,-7.32439,-2.2657111,-2.2119648,-0.0537463
5,0.31800747,0.4453085,"('distant', 'outgoing')",0.92038417,1.0463227,-1.8450514,-1.4164771,0.47155795,0.32673603,-0.0337755,0.1004726,-0.1342481
30,-0.27859902,-0.5198409,"('intolerant', 'tolerant')",-0.18338118,-0.28405416,0.23259546,0.05532942,0.6207959,0.7484089,0.0978528,-3.92e-05,0.097892
78,-0.27734935,-0.24826157,"('nonresilient', 'resilient')",0.013313688,0.12968156,0.5582017,0.41496187,-0.2854477,-0.041752562,0.0021796,0.0636573,-0.0614777
83,-0.27710727,-0.3269302,"('powerless', 'powerful')",0.08145795,0.07110382,-0.35865563,-0.4935229,-1.2510219,-1.3012449,-0.4513317,-0.5126485,0.0613168
35,0.26813808,0.3786876,"('corrupt', 'incorrupt')",0.31289706,0.45497233,-2.202451,-1.8099139,0.3479068,0.23603164,-0.3183773,-0.1850556,-0.1333217
84,0.2544881,0.3022699,"('inferior', 'superior')",0.000726901,0.09718331,-0.2124771,-0.21752732,0.27109903,0.44130713,0.0784592,0.1558083,-0.0773491
59,0.25409976,0.296579,"('foolish', 'wise')",0.71253836,0.6479917,-1.9810417,-1.7111242,0.8359241,0.8138233,-0.0446199,0.0118175,-0.0564374
29,-0.2458612,-0.019288722,"('unfair', 'fair')",-0.5917946,-0.54148483,0.048279345,0.02630774,-0.3425183,-0.34275472,-0.2829737,-0.2193051,-0.0636686
81,-0.23876284,-0.41412097,"('submissive', 'aggressive')",-0.56353146,-0.86798716,1.5504972,0.96971774,-1.3509363,-1.4023747,-0.1506834,-0.4286913,0.2780079
41,0.2341413,0.4565053,"('unforgiving', 'forgiving')",0.25678226,0.20820673,0.12547289,0.18195198,-0.48516935,-0.23851214,0.0328068,0.152038,-0.1192312
62,0.22875236,-0.075167194,"('incompetent', 'brilliant')",-0.37321848,-0.60947114,1.3369128,0.89319044,-0.13632536,-0.07793904,0.2640303,0.0326533,0.231377
47,0.22687751,-0.20891546,"('stupid', 'smart')",0.4111216,0.066053085,0.8770727,0.5241145,6.091779,5.8285933,1.9017128,1.5524614,0.3492514
17,0.21415907,-0.06256076,"('nasty', 'nice')",-0.024417762,-0.13452302,-0.7875797,-0.61539066,-0.11947167,-0.18142457,-0.1793275,-0.2484747,0.0691472
85,0.2127911,0.33647272,"('insignificant', 'prestigious')",1.1860875,1.5579287,-2.8956208,-2.389481,0.7674046,0.8426189,-0.1823344,0.0868848,-0.2692192
0,0.19184695,0.07271896,"('unsociable', 'sociable')",0.36625302,0.1863116,1.8733609,1.6100552,-0.90722245,-0.70682645,0.3810596,0.2905648,0.0904948
60,-0.16752255,-0.44552347,"('inefficient', 'efficient')",0.14648747,-0.009122636,2.8051977,2.4135518,-0.43604752,-0.18536457,0.5870287,0.4433853,0.1436434
24,0.13051274,0.32787368,"('dishonest', 'honest')",-0.18428676,-0.052328132,-0.19320491,0.08570155,0.75342554,0.8772712,0.1266116,0.3096296,-0.183018
61,-0.11280133,-0.08654106,"('illogical', 'logical')",-0.475338,-0.55826986,0.85351044,0.8527002,0.00061257184,0.13257101,0.0664959,0.0851151,-0.0186192
49,0.096500516,-0.29455653,"('unable', 'able')",-0.25882578,-0.44438064,0.302449,0.083847836,-0.052669026,-0.14826006,0.0218637,-0.2008373,0.222701
8,0.084101066,0.31303972,"('unaffectionate', 'affectionate')",0.3480387,0.6789673,-1.2726506,-0.9656952,1.2595215,1.2711527,0.1047527,0.3243662,-0.2196135
34,-0.08329462,-0.28163385,"('mean', 'honorable')",0.56285965,0.47061712,0.90474886,0.79454863,6.287756,6.328123,1.9180174,1.8279138,0.0901036
50,0.07484216,0.31701282,"('clumsy', 'skillful')",0.044113353,0.37326092,-1.1723769,-0.89632046,0.21388124,0.31137672,-0.209885,0.0263325,-0.2362175
11,0.072848886,-0.18359551,"('unhelpful', 'helpful')",-0.3115341,-0.5062542,0.61057115,0.33288127,1.46169,1.760376,0.458394,0.3508519,0.1075421
87,-0.06516017,-0.3626088,"('unsuccessful', 'successful')",-0.30169192,-0.39388773,1.6649022,1.3346611,0.17645144,0.28152815,0.3686254,0.2149232,0.1537022
22,0.05410274,0.018476877,"('untrustworthy', 'trustworthy')",-1.4813967,-1.6311355,0.69553155,0.6572144,-1.1463788,-1.1027727,-0.4695353,-0.5145543,0.045019
4,-0.042361233,0.36737573,"('disliked', 'liked')",0.90378076,1.0284386,-0.2580201,-0.03703347,-6.923853,-6.6961145,-1.5801134,-1.3343334,-0.24578
26,0.037167598,0.42411345,"('hardhearted', 'benevolent')",0.4697564,0.78242505,0.19088748,0.7066258,1.4675797,1.8514124,0.5413478,0.9411442,-0.3997964
66,0.027780734,0.07288185,"('inactive', 'active')",-0.12238461,-0.10510773,-0.7476302,-0.53057414,0.7857989,0.9582323,-0.0141088,0.0988581,-0.1129669
27,-0.024581429,0.18061489,"('hardhearted', 'softhearted')",0.002997538,0.22206578,-0.7185175,-0.30993545,1.3164836,1.5791309,0.1440956,0.417969,-0.2738734
