,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,male-female
5,-0.8143113,-0.84520805,"('distant', 'outgoing')",-0.48920044,-0.78619295,0.7337225,0.60485727,-0.5554306,-0.6633457,-0.281305,-0.4224724,0.1411674
77,-0.7868533,-0.54001063,"('unmotivated', 'motivated')",0.33944032,0.23259312,-0.7008901,-0.5674014,-0.8508581,-0.669609,-0.4997903,-0.386107,-0.1136833
19,0.73953944,0.68777776,"('inhospitable', 'hospitable')",-0.8143701,-0.9753029,0.9629694,0.9107923,-0.51685053,-0.58421147,0.0928221,0.0097639,0.0830582
42,0.73326004,0.6306456,"('unreliable', 'reliable')",1.3073819,1.1928303,0.8965523,1.0183018,-2.0383866,-2.1884556,0.2247019,0.1633306,0.0613713
63,-0.7298974,-0.53946334,"('unperceptive', 'insightful')",0.36775124,0.36855465,-1.4824165,-1.2027287,1.2207165,1.2343532,-0.1559615,-0.0348211,-0.1211404
0,-0.7098011,-0.56235504,"('unsociable', 'sociable')",0.35602233,0.21603747,-0.61663735,-0.5661241,0.31842905,0.2006578,-0.1629968,-0.177946,0.0149492
64,-0.6905841,-1.0392712,"('shy', 'confident')",1.0174332,1.0046762,1.066703,1.0597482,-4.8795342,-4.96978,-0.8714955,-0.9861567,0.1146612
80,0.69040465,0.60544974,"('dominated', 'dominating')",0.8232271,0.89054346,0.48661008,0.57001615,-0.2743201,-0.26036218,0.4314805,0.4514118,-0.0199313
33,0.6899345,0.78994477,"('wrong', 'right')",-0.46074295,-0.3807397,0.28091294,0.3325616,-1.0583345,-1.0009172,-0.1370575,-0.0647876,-0.0722699
61,0.6867054,0.48516563,"('illogical', 'logical')",0.11557721,0.04407194,-0.100264184,-0.111252554,0.6257208,0.515756,0.3319348,0.2334353,0.0984995
44,-0.6528726,-0.53322786,"('prejudiced', 'unprejudiced')",-1.2639802,-1.1276263,0.8192313,1.009397,-1.9569361,-1.8222091,-0.7636394,-0.6184165,-0.1452229
37,0.6078463,0.55683315,"('fake', 'genuine')",-0.11587171,-0.006298244,-0.032423478,0.18422623,0.154681,0.25825104,0.153558,0.248253,-0.094695
24,0.60346234,0.7621825,"('dishonest', 'honest')",-0.7728908,-0.54229784,0.23282585,0.52924216,0.91016084,1.0216894,0.2433895,0.4427041,-0.1993146
11,-0.5967028,-0.36231858,"('unhelpful', 'helpful')",-0.8996029,-0.7720648,-1.0525336,-0.7817473,2.2043684,2.4006872,-0.0861177,0.1211391,-0.2072568
22,-0.5810625,-0.4188654,"('untrustworthy', 'trustworthy')",-0.06719354,0.033925705,-1.0234464,-0.5967253,-0.72040266,-0.6046678,-0.5980263,-0.3965832,-0.2014431
30,-0.5612149,-0.23219189,"('intolerant', 'tolerant')",-0.5139594,-0.29660004,-0.055153184,0.17363349,0.762506,0.78908205,-0.0919554,0.1084809,-0.2004363
13,-0.55997777,0.14606695,"('impolite', 'polite')",-0.30380738,-0.039629485,-0.45813748,0.13545239,-0.4432018,-0.31659126,-0.4412811,-0.0186754,-0.4226057
60,-0.54539466,-0.1483872,"('inefficient', 'efficient')",0.6629171,0.96762943,-0.17847013,0.24381314,0.20599242,0.4500319,0.0362612,0.3782718,-0.3420106
58,0.5398103,-0.20578061,"('undiscriminating', 'discriminating')",-0.5177804,-0.83936334,-0.5933856,-0.85271287,0.8017296,0.4985283,0.0575935,-0.3498321,0.4074256
79,0.513553,0.21210444,"('wavering', 'unwavering')",-0.05133386,-0.41348922,0.1763143,-0.20242645,-0.2836129,-0.65462697,0.0887301,-0.2646095,0.3533396
53,-0.5108557,-0.8249289,"('uncreative', 'creative')",-0.13235681,-0.3861916,-1.1538839,-1.1772743,0.52430403,0.40850785,-0.3181981,-0.4949718,0.1767737
62,0.49799913,0.6849985,"('incompetent', 'brilliant')",-0.12377572,0.008813992,-0.71011376,-0.37359247,0.67475015,0.8575725,0.0847149,0.2944481,-0.2097332
48,-0.47404546,-0.49442378,"('unintelligent', 'intelligent')",-0.22806305,-0.32099175,-1.3096243,-1.2653134,0.7885873,0.75898194,-0.3057864,-0.3304368,0.0246504
56,0.4680578,0.7353105,"('impractical', 'practical')",-0.15391861,0.009499885,0.0024687052,0.25189286,0.19987687,0.19921593,0.1291212,0.2989798,-0.1698586
59,-0.4669789,-0.25420615,"('foolish', 'wise')",-0.23646349,-0.2745863,0.29456174,0.23537803,-0.46883345,-0.37476605,-0.2194285,-0.1670451,-0.0523834
75,0.44773203,0.2677284,"('meek', 'impulsive')",-0.34851998,-0.51679534,0.605924,0.46907443,-0.9014409,-0.90480405,-0.0490762,-0.1711991,0.1221229
68,0.43684798,0.019311676,"('dependent', 'independent')",-0.019810718,-0.19508232,0.16302255,0.032710064,-0.6917558,-0.763933,-0.027924,-0.2267484,0.1988244
87,0.42993033,0.48542023,"('unsuccessful', 'successful')",1.8119358,1.7366211,0.26271647,0.30215183,0.6309499,0.5299263,0.7838832,0.7635299,0.0203533
57,-0.4065994,-0.29243213,"('unimaginative', 'imaginative')",-0.387252,-0.49909693,-0.5634396,-0.19206542,-2.167851,-2.2294953,-0.8812855,-0.8032724,-0.0780131
26,0.4059072,0.4676176,"('hardhearted', 'benevolent')",0.74419177,0.6405624,-0.30699018,-0.47981483,1.954713,1.7425958,0.6994555,0.5927402,0.1067153
7,0.39757067,0.3481114,"('insensitive', 'sensitive')",-0.3120628,-0.07642135,-0.21150598,0.026852187,0.66337514,0.8429523,0.1343442,0.2853736,-0.1510294
88,-0.3961601,-0.4685404,"('low', 'eminent')",-0.5254847,-0.29031384,-1.1267633,-1.197867,-0.26362205,-0.43779275,-0.5780075,-0.5986285,0.020621
28,-0.3723475,-0.47613642,"('disloyal', 'loyal')",-0.29047266,-0.36674887,-1.6251823,-1.6990469,1.1741158,0.9750101,-0.2784717,-0.3917305,0.1132588
72,0.34537446,0.013596537,"('unambitious', 'ambitious')",-0.8515581,-0.94792944,-0.69063705,-0.68407613,-0.56548965,-0.75755405,-0.4405776,-0.5939908,0.1534132
14,-0.33283508,-0.29357702,"('antisocial', 'social')",1.0305518,1.0523382,-0.35028994,-0.07833284,0.055634372,-0.025759809,0.1007653,0.1636671,-0.0629018
35,0.3153532,0.072022855,"('corrupt', 'incorrupt')",-0.82785267,-1.0643325,0.49866295,0.053588763,-1.4803635,-1.624451,-0.37355,-0.640793,0.267243
17,0.30163217,0.041034576,"('nasty', 'nice')",0.5802676,0.40066928,0.01497028,-0.25814217,-0.79941404,-0.84416854,0.024364,-0.1651517,0.1895157
86,-0.2810738,-0.32188958,"('uninfluential', 'influential')",0.25591874,0.10145143,-1.1138394,-0.95670396,0.39375314,0.29270875,-0.1863103,-0.2211083,0.034798
65,0.25083053,0.49396423,"('insecure', 'secure')",0.40694368,0.556476,-0.64008164,-0.31037563,0.1921327,0.081784554,0.0524563,0.2054623,-0.153006
66,0.2480478,-0.17114596,"('inactive', 'active')",1.0388584,0.7095065,1.019068,0.80267954,0.14928961,-0.0011522546,0.613816,0.334972,0.278844
12,0.2267772,0.39901367,"('unsupportive', 'supportive')",0.32506794,0.29509968,-0.0053065643,0.20961732,-1.1872755,-1.1487674,-0.1601842,-0.0612592,-0.098925
3,-0.22521463,0.07972514,"('repellent', 'pleasant')",-0.19016346,0.0013630735,-0.7541248,-0.3972652,0.59840786,0.8389944,-0.1427738,0.1307043,-0.2734781
2,-0.22366074,0.09288894,"('unlikable', 'likable')",0.26046383,0.36035207,-0.43355864,-0.18206409,0.35795975,0.4871323,-0.0096989,0.1895773,-0.1992762
40,-0.22145906,-0.18868205,"('stingy', 'generous')",-0.0531612,0.009925298,-0.5404889,-0.46483243,-1.8075088,-1.8065104,-0.6556545,-0.6125249,-0.0431296
15,-0.20940891,-0.24935594,"('boring', 'funny')",0.403911,0.30549428,-0.23288907,-0.39600503,-0.15797831,-0.28202817,-0.0490913,-0.1554737,0.1063824
6,-0.19714862,-0.3662048,"('distant', 'open')",-0.46769157,-0.7660133,0.3796851,0.124206156,-0.6692781,-0.8269299,-0.2386083,-0.4587355,0.2201272
51,-0.18239687,-0.46530014,"('uneducated', 'educated')",1.043773,0.79633504,0.7365802,0.63726,0.87973046,0.7020774,0.6194217,0.4175931,0.2018286
23,0.16618574,0.6340086,"('insincere', 'sincere')",-1.4283668,-1.1096299,-1.3924776,-1.033619,4.750246,5.137196,0.5238968,0.9069889,-0.3830921
70,0.1559386,0.5254445,"('lethargic', 'energetic')",0.3290413,0.45609957,-0.3419993,0.16817433,0.84842885,1.0154816,0.2478524,0.5413,-0.2934476
83,0.1411055,-0.32853413,"('powerless', 'powerful')",-0.0017587543,-0.11113856,-0.85276246,-1.1387355,-0.51712817,-0.6486171,-0.307636,-0.5567563,0.2491203
54,-0.126796,-0.1718495,"('incapable', 'capable')",-0.75038457,-0.78188443,-0.45995116,-0.5048176,0.38835636,0.4636145,-0.2371939,-0.2487343,0.0115404
45,0.116711944,0.3030892,"('incompetent', 'competent')",0.45216084,0.35614938,-0.36932158,-0.055486556,0.6815669,0.60675734,0.2202795,0.3026273,-0.0823478
85,-0.11659935,-0.3733316,"('insignificant', 'prestigious')",-1.0150038,-1.2026274,-0.12113142,-0.5199797,-1.1603302,-1.088955,-0.6032662,-0.7962234,0.1929572
38,-0.1119101,0.10783486,"('untruthful', 'truthful')",-1.58948,-1.5785735,-0.5669936,-0.44485763,-0.11830654,0.030261118,-0.5966726,-0.4713338,-0.1253388
55,-0.10003092,-0.13602678,"('incompetent', 'clever')",1.0832549,1.0450958,-0.6573641,-0.39703205,0.60957086,0.5843138,0.2338577,0.2740877,-0.04023
8,-0.09803829,-0.21095885,"('unaffectionate', 'affectionate')",-0.72512823,-0.7090483,-1.1890796,-1.2682755,0.5366821,0.45846352,-0.368891,-0.4324547,0.0635637
20,0.096551046,-0.19676797,"('rough', 'thoughtful')",0.52191395,0.5022859,-0.46135008,-0.6212956,0.8720606,0.7753647,0.2572939,0.1148968,0.1423971
29,0.09516316,-0.43537143,"('unfair', 'fair')",-0.58850193,-0.8481632,0.08743563,-0.17103577,0.077714555,-0.23419963,-0.0820471,-0.4221925,0.3401454
81,0.09296076,0.2930182,"('submissive', 'aggressive')",1.0303152,1.2339516,-0.18622646,0.11988564,-0.13456067,-0.118557215,0.2006222,0.3820746,-0.1814524
10,-0.078598544,-0.09877921,"('unsympathetic', 'sympathetic')",0.24539286,0.28119403,-0.59250927,-0.25659084,0.75398266,0.63138676,0.0820669,0.1393027,-0.0572358
49,-0.07395165,-0.3646588,"('unable', 'able')",0.32962283,0.17154813,-0.1123543,-0.21581753,-0.291737,-0.38988274,-0.037105,-0.1997027,0.1625977
71,-0.06162666,0.32894185,"('diffident', 'self-confident')",-0.49203733,-0.68744415,0.363384,0.35598627,0.2821213,0.37844646,0.0229603,0.0939826,-0.0710223
25,-0.054401606,0.32261658,"('egoistic', 'altruistic')",-0.511144,-0.47725224,-1.1526754,-1.2418436,0.34267583,0.46463472,-0.3438863,-0.2329611,-0.1109252
76,0.04019137,0.1932881,"('anxious', 'daring')",1.5893998,1.7087032,-0.5375326,-0.222889,0.005937673,-0.019089669,0.2744991,0.4150031,-0.140504
21,0.03434994,0.06189261,"('immoral', 'moral')",0.6102498,0.721938,-0.627528,-0.2701094,-0.5525808,-0.4431864,-0.1338773,0.0176337,-0.151511
46,-0.025712658,-0.13182372,"('uncompetitive', 'competitive')",1.5357398,1.5374492,-0.77056056,-0.38324645,0.19708857,0.21858865,0.2341388,0.3102419,-0.0761031
50,-0.016045278,-0.0685152,"('clumsy', 'skillful')",1.261752,1.2176446,0.36787415,0.27028376,0.055817913,0.002074521,0.4173497,0.3553719,0.0619778
43,-0.014562383,0.2219914,"('irresponsible', 'responsible')",-0.45916298,-0.23800251,-0.5168867,-0.092918575,0.9647344,1.0109813,-0.0064694,0.2255129,-0.2319823
9,0.0027490035,0.17407311,"('unaffectionate', 'caring')",-1.1501801,-1.1155796,-1.2593938,-1.0992844,1.0716245,1.1983035,-0.3338001,-0.2106219,-0.1231782
