,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
74,0.7928762,0.67244667,"('undedicated', 'dedicated')",0.16176888,0.15808298,0.9012608,1.0593576,0.6543237,0.530368,0.6275574,0.6050638,0.0224936
36,-0.79016715,-1.2072229,"('hostile', 'amicable')",-1.3360746,-1.51428,-1.7322272,-1.9490644,0.2422997,0.25214264,-0.9040423,-1.1046062,0.2005639
78,-0.76601315,-0.67729366,"('nonresilient', 'resilient')",0.6245886,0.4868268,1.0133606,0.7605363,0.51071405,0.29115635,0.3456625,0.2153064,0.1303561
86,0.7623154,0.73568434,"('uninfluential', 'influential')",0.9567449,0.9103306,0.33897534,0.37797248,-0.033084996,-0.20877253,0.5062376,0.4538037,0.0524339
64,-0.75473326,-0.56436855,"('shy', 'confident')",0.7519674,0.8006646,1.2235578,1.3432149,-6.0958853,-6.180734,-1.2187734,-1.1503057,-0.0684677
62,0.71596617,1.0054157,"('incompetent', 'brilliant')",1.661748,1.8938416,0.23949468,0.65825164,-0.31277946,-0.15092963,0.5761074,0.8516448,-0.2755374
66,-0.7049236,-0.8183361,"('inactive', 'active')",0.31922522,0.0050898427,0.9020063,0.49878073,0.96239096,0.6977324,0.3696747,0.0958167,0.273858
8,0.6891458,0.3238274,"('unaffectionate', 'affectionate')",0.29582757,0.049505413,-0.05836101,-0.31820604,0.35754657,0.48789153,0.3210397,0.1357546,0.1852851
42,-0.687769,-0.68786955,"('unreliable', 'reliable')",1.229956,1.2275437,1.0507895,1.141635,-2.8034441,-2.930615,-0.3026169,-0.3123265,0.0097096
84,0.6752106,0.7623693,"('inferior', 'superior')",-0.23561656,-0.30533102,0.5277522,0.39925715,0.6237973,0.57653975,0.3977859,0.3582088,0.0395771
29,-0.6350928,-0.6627716,"('unfair', 'fair')",-1.6059144,-1.5713001,-0.48838043,-0.5688327,-0.6505878,-0.59595805,-0.8449938,-0.8497156,0.0047218
54,0.63136894,0.3935428,"('incapable', 'capable')",1.2480171,1.0606265,-0.1667713,-0.27477777,0.6199957,0.7505117,0.5831526,0.4824758,0.1006768
9,0.6283542,0.45749015,"('unaffectionate', 'caring')",0.3411288,0.086892225,-0.11964752,-0.2798873,1.0002253,1.0619859,0.4625152,0.3316202,0.130895
31,-0.61848277,-0.7585109,"('evil', 'good')",-1.6276708,-1.7503725,-1.503864,-1.7962431,-1.3915131,-1.3666173,-1.2853827,-1.417936,0.1325533
23,0.6117359,0.6038249,"('insincere', 'sincere')",0.6392907,0.6973762,0.7434571,0.9385676,5.7168384,5.9873686,1.9278305,2.0567844,-0.1289539
7,0.5816559,0.6960651,"('insensitive', 'sensitive')",1.0389091,1.0438821,0.59381455,0.73573166,0.7370846,0.80597854,0.737866,0.8204144,-0.0825484
0,-0.57644576,-0.44423634,"('unsociable', 'sociable')",0.43156254,0.44855803,0.7940039,0.9031987,-0.40723127,-0.42160836,0.0604724,0.121478,-0.0610056
13,-0.5734967,-0.28785458,"('impolite', 'polite')",1.2282538,1.399397,0.47712576,0.7730989,-0.25411102,0.0023117587,0.219443,0.4717383,-0.2522953
83,-0.5438851,-0.51616573,"('powerless', 'powerful')",0.8947364,0.9462241,-0.57917553,-0.48032418,-1.1343181,-1.2209765,-0.3406606,-0.3178106,-0.02285
50,-0.52404034,-0.79416543,"('clumsy', 'skillful')",0.49909788,0.38787347,0.026753819,-0.04815048,0.017528184,0.035138592,0.0048349,-0.104826,0.1096609
81,-0.50734913,-0.105450295,"('submissive', 'aggressive')",1.203418,1.3893901,1.5933673,1.9247111,-0.43470684,-0.4849752,0.4636824,0.680919,-0.2172366
33,0.47426766,0.20095736,"('wrong', 'right')",0.1719875,0.012775727,-0.4064936,-0.6180684,-0.97065425,-0.90244526,-0.1827232,-0.3266951,0.1439719
14,-0.46451652,-0.14335555,"('antisocial', 'social')",1.1090063,1.350415,1.5027804,1.869245,-0.50018346,-0.4196001,0.4117717,0.6641761,-0.2524044
28,-0.45527118,-0.39326504,"('disloyal', 'loyal')",-0.16475803,-0.03303432,-0.24628875,0.011447469,1.1101346,1.1534214,0.0609542,0.1846424,-0.1236882
30,0.42687398,0.60467243,"('intolerant', 'tolerant')",1.3049043,1.4776212,0.28497157,0.5825589,1.0626326,1.1833365,0.7698456,0.9620472,-0.1922016
40,-0.4143392,-0.3713892,"('stingy', 'generous')",0.15596852,0.11488134,0.21537943,0.17714748,-1.6725378,-1.7465487,-0.4288823,-0.4564773,0.027595
35,-0.40693083,-0.57072496,"('corrupt', 'incorrupt')",-2.1318629,-2.2499886,-2.062594,-2.264409,-0.360233,-0.4084119,-1.2404052,-1.3733836,0.1329784
65,0.40257517,0.59192204,"('insecure', 'secure')",0.045539327,0.3114579,0.993393,1.3591702,-0.214369,-0.04588992,0.3067846,0.5541651,-0.2473805
10,-0.3876887,-0.19807339,"('unsympathetic', 'sympathetic')",0.583313,0.6442939,0.022318255,0.22117619,-0.18274684,-0.15629068,0.0087989,0.1277765,-0.1189776
79,-0.38133565,-0.56048787,"('wavering', 'unwavering')",0.14644293,-0.040676642,-1.5962094,-1.7506008,-0.1114623,-0.1612002,-0.4856411,-0.6282414,0.1426003
46,-0.35643476,-0.40864137,"('uncompetitive', 'competitive')",0.6469471,0.684489,1.5945426,1.7348564,-0.25059628,-0.32835293,0.4086147,0.4205878,-0.0119731
75,-0.34586373,-0.44915456,"('meek', 'impulsive')",-0.62720287,-0.77725714,-1.2384015,-1.3801976,-0.5734679,-0.61969036,-0.696234,-0.8065749,0.1103409
55,0.33227775,0.440665,"('incompetent', 'clever')",0.075751975,0.28559998,0.89484197,1.1859319,-0.079078436,-0.0028824583,0.3059483,0.4773286,-0.1713803
88,0.32534483,0.1364146,"('low', 'eminent')",0.6668932,0.48043913,-0.84018254,-0.8008761,0.4224112,0.381018,0.1436167,0.0492489,0.0943678
1,0.30130515,0.055031814,"('unfriendly', 'friendly')",-0.34259424,-0.5833502,-0.20295835,-0.41811776,1.6935056,1.7627046,0.3623146,0.2040671,0.1582475
87,-0.27825248,-0.21642062,"('unsuccessful', 'successful')",0.17570513,0.08715972,1.3130136,1.2962369,0.55702287,0.4764276,0.4418722,0.4108509,0.0310213
82,-0.27141905,-0.2824669,"('poor', 'rich')",0.07843744,0.07907388,-0.37711933,-0.1600374,5.691727,5.8802643,1.2804066,1.3792084,-0.0988018
3,0.26982167,0.35304186,"('repellent', 'pleasant')",0.12593463,0.2890941,1.0715026,1.2074647,0.38926098,0.3612448,0.46413,0.5527114,-0.0885814
77,-0.26526326,-0.32614517,"('unmotivated', 'motivated')",1.2064201,1.1878349,0.38862273,0.3897002,-1.2264813,-1.2813221,0.0258245,-0.0074831,0.0333076
61,0.2543927,0.36165652,"('illogical', 'logical')",0.11755817,0.2268757,-0.46630037,-0.3358198,-0.10138781,0.022080395,-0.0489343,0.0686982,-0.1176325
53,-0.24632668,-0.37994197,"('uncreative', 'creative')",-0.025759246,-0.14754197,-0.09033829,-0.077111125,1.2119445,1.2620635,0.2123801,0.1643671,0.048013
21,0.2412723,0.52265936,"('immoral', 'moral')",2.120677,2.2189941,0.7117508,1.0029677,-0.7618006,-0.6094427,0.5779749,0.7837946,-0.2058197
34,0.23158838,0.23108026,"('mean', 'honorable')",0.9432857,0.9504377,0.21054125,0.17728285,6.016843,6.116423,1.8505645,1.868806,-0.0182415
51,-0.21870404,-0.20816799,"('uneducated', 'educated')",1.7239077,1.6514688,0.9937321,0.9791521,0.8269595,0.69787157,0.8314738,0.7800812,0.0513926
63,-0.2040177,-0.15787211,"('unperceptive', 'insightful')",1.8253267,1.7143754,1.6525753,1.6602585,1.0193458,0.9716018,1.0733075,1.0470909,0.0262166
24,0.17901942,0.18639246,"('dishonest', 'honest')",0.31530797,0.32347104,-0.47233796,-0.071502715,0.39279205,0.5619872,0.1036954,0.250087,-0.1463916
43,-0.17447665,-0.0902426,"('irresponsible', 'responsible')",1.5180571,1.5550904,0.76331526,1.0162195,0.5181159,0.6501384,0.6562529,0.7828014,-0.1265485
70,-0.16626082,-0.20057395,"('lethargic', 'energetic')",1.6202168,1.5875877,0.9676918,1.0801817,0.80975497,0.7198058,0.8078507,0.7967503,0.0111004
2,-0.15020376,-0.21790843,"('unlikable', 'likable')",0.18587208,0.122413345,1.2783031,1.3788606,0.63714385,0.74022204,0.4877788,0.5058969,-0.0181181
85,-0.122830585,-0.30235887,"('insignificant', 'prestigious')",0.30867338,-0.07615826,-0.59977925,-1.0314194,0.23560192,0.24421735,-0.0445836,-0.2914298,0.2468462
52,-0.11398948,-0.18814173,"('irrational', 'rational')",0.08334323,-0.03339667,-1.3133706,-1.5123615,-0.28794396,-0.17960484,-0.4079902,-0.4783762,0.070386
68,0.09666784,0.05318722,"('dependent', 'independent')",0.2652724,0.20645185,-0.31096858,-0.4071948,-0.8399215,-1.0151039,-0.1972374,-0.2906649,0.0934275
60,0.092076235,0.28977746,"('inefficient', 'efficient')",1.4409447,1.735377,1.2334411,1.7418362,-0.019346608,0.22567576,0.6867788,0.9981666,-0.3113878
20,0.087468535,0.069645315,"('rough', 'thoughtful')",-0.18083799,-0.15107565,0.6059885,0.635226,0.9872581,1.0506716,0.3749693,0.4011168,-0.0261475
80,-0.08550353,0.06554142,"('dominated', 'dominating')",0.42278078,0.5006147,1.5471166,1.7034135,-1.146963,-1.2317828,0.1843577,0.2594467,-0.075089
11,0.07836877,0.13208582,"('unhelpful', 'helpful')",0.3774777,0.36540788,0.5668911,0.768819,2.2133455,2.3550372,0.8090208,0.9053375,-0.0963167
32,-0.07137841,0.009418502,"('unkind', 'kind')",-0.114731885,-0.0842327,1.2313071,1.3823944,1.1486236,1.3532481,0.5484551,0.6652071,-0.116752
18,-0.059712686,-0.0073665977,"('disagreeable', 'welcoming')",-0.39092904,-0.5103815,-0.34822875,-0.28427055,-0.5136134,-0.4064486,-0.3281209,-0.3021168,-0.0260041
59,-0.056587722,-0.09290547,"('foolish', 'wise')",1.1679708,0.93032485,-0.90405834,-1.1096896,-0.11607144,-0.022120528,0.0228133,-0.0735977,0.096411
25,-0.048172615,-0.29876882,"('egoistic', 'altruistic')",-0.13030955,-0.17174679,-0.32843822,-0.37227786,1.3946605,1.4111912,0.221935,0.1420994,0.0798356
49,-0.047466706,0.054937143,"('unable', 'able')",1.2695528,1.2160507,-0.55142224,-0.46923912,-0.45532066,-0.38568115,0.0538358,0.1040169,-0.0501811
71,0.030552581,-0.08618082,"('diffident', 'self-confident')",0.72493565,0.60251266,0.15286578,-0.006651152,0.32461357,0.28113446,0.3082419,0.1977038,0.1105381
67,-0.015000515,0.041782007,"('doubtful', 'determined')",0.6722456,0.71573126,1.0103681,0.9801258,-0.74034494,-0.68069404,0.2318171,0.2642363,-0.0324192
37,0.014976844,-0.28247762,"('fake', 'genuine')",0.24496113,0.18463811,0.013002628,-0.11824763,0.14783582,0.14494517,0.1051941,-0.0177855,0.1229796
76,0.009816771,0.14833914,"('anxious', 'daring')",-0.48635703,-0.43680596,0.4848782,0.7602263,0.39122456,0.43271476,0.0998906,0.2261186,-0.126228
57,-0.0010824092,-0.019962143,"('unimaginative', 'imaginative')",0.6760682,0.63790715,-0.42371902,-0.40049818,-2.0833638,-2.3501892,-0.4580243,-0.5331856,0.0751613
15,-0.000711374,-0.1307421,"('boring', 'funny')",0.14819321,0.069228865,-1.0447729,-1.1470877,0.26639402,0.17831975,-0.1577243,-0.2575703,0.099846
