,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,male-female
24,0.6501491,0.7419596,"('dishonest', 'honest')",0.021782087,0.10139944,0.6497513,0.782605,-0.30721885,-0.2666003,0.7835729,0.9163345,0.3596073,0.4551396,-0.0955323
33,-0.5933831,-0.66431874,"('wrong', 'right')",1.1971978,1.19478,-0.8650689,-0.8448155,0.63786095,0.6109169,-1.1549473,-1.2447854,-0.1556681,-0.1896446,0.0339765
79,-0.58157057,-0.62498343,"('wavering', 'unwavering')",-0.50026643,-0.48972794,-0.48056528,-0.513521,-0.2006267,-0.28779534,-0.7566529,-0.8550872,-0.5039364,-0.554223,0.0502866
57,0.5629137,0.57758874,"('unimaginative', 'imaginative')",0.8291506,0.78100437,0.4065716,0.34880155,0.18424085,0.06863781,-2.924133,-2.9200356,-0.1882513,-0.2288006,0.0405493
87,-0.5362684,-0.55110407,"('unsuccessful', 'successful')",0.17564987,0.051545266,1.41825,1.2878112,0.93437546,0.8303186,0.18197489,0.20176913,0.4347964,0.364068,0.0707284
73,0.48680723,0.41475457,"('helpless', 'self-reliant')",0.6951759,0.6173091,-0.7092133,-0.6947509,0.89423007,0.81873924,-3.4038546,-3.4260292,-0.4073709,-0.4539954,0.0466245
77,-0.44876045,-0.512315,"('unmotivated', 'motivated')",1.5979812,1.5112135,0.7966985,0.77293944,-0.19743662,-0.2732628,-1.1146822,-1.1899587,0.1267601,0.0617233,0.0650368
47,0.39174238,0.4259444,"('stupid', 'smart')",0.28270724,0.2895397,0.7961247,0.7512666,0.4204561,0.5186847,4.7883563,4.7590594,1.3358774,1.3488989,-0.0130215
22,-0.3725588,-0.29360613,"('untrustworthy', 'trustworthy')",-0.26642108,-0.2359745,1.7915794,1.8701936,-0.048244122,0.033882968,-0.66814613,-0.51234394,0.0872418,0.1724304,-0.0851886
32,0.37251368,0.3196237,"('unkind', 'kind')",0.924296,0.8258478,2.1707947,1.9101926,0.4063837,0.26984325,1.6441715,1.5643072,1.103632,0.9779629,0.1256691
78,0.29824454,0.24927999,"('nonresilient', 'resilient')",1.1497229,1.0980937,0.22207986,0.04953596,-0.22823319,-0.33694094,0.083458215,0.09871949,0.3050545,0.2317376,0.0733169
20,0.28612995,0.38744223,"('rough', 'thoughtful')",0.036683027,0.09558554,-0.18602327,-0.043507002,-0.6554276,-0.56464165,-0.019284464,0.05746556,-0.1075845,-0.0135311,-0.0940534
28,-0.2850784,-0.31172562,"('disloyal', 'loyal')",0.5472237,0.46101436,1.115469,0.9960118,-0.9575768,-1.0781491,1.2179254,0.97959644,0.3275926,0.2093496,0.118243
9,0.21757257,0.13001563,"('unaffectionate', 'caring')",1.3211865,1.1921117,-0.09873136,-0.22476834,-0.07783544,-0.31440297,1.0472629,0.876876,0.4818911,0.3319664,0.1499247
44,-0.21496,-0.29668227,"('prejudiced', 'unprejudiced')",-0.029698394,-0.108591616,-0.8402796,-0.8929126,0.70946974,0.67581606,-0.79425293,-0.8975473,-0.2339442,-0.3039835,0.0700393
54,-0.2137946,-0.28464222,"('incapable', 'capable')",1.0778444,1.0126451,0.29841328,0.08794348,1.1445717,1.0126259,0.9944429,0.8835786,0.6602955,0.5424302,0.1178653
48,0.20198782,0.27470228,"('unintelligent', 'intelligent')",-0.1829427,-0.28786165,-0.012972157,-0.028038751,-1.192216,-1.2816695,-0.44516745,-0.3546251,-0.3262621,-0.3354985,0.0092364
41,-0.18787889,-0.20281355,"('unforgiving', 'forgiving')",0.48971844,0.4745288,0.9293963,0.87082374,0.55915993,0.5623964,-0.03582718,0.052483335,0.3509137,0.3514838,-0.0005701
3,0.17435542,0.31052104,"('repellent', 'pleasant')",0.37606934,0.4503242,1.0019417,0.9751684,-0.10475605,-0.07655361,0.903443,0.9777831,0.4702107,0.5274487,-0.057238
81,0.120655365,0.09205053,"('submissive', 'aggressive')",2.1030178,2.0046263,2.089281,2.0777946,0.73762566,0.6629521,-0.40903044,-0.41423965,0.9283098,0.8846367,0.0436731
26,0.08415277,0.15058386,"('hardhearted', 'benevolent')",2.3238072,2.3237407,0.9967642,1.1393564,0.36155266,0.4587963,1.2593179,1.194608,1.0051189,1.053417,-0.0482981
80,-0.059107807,0.047930397,"('dominated', 'dominating')",0.3542622,0.33919623,1.1523167,1.249227,-0.060292132,0.04654997,-0.17958415,-0.14700946,0.241519,0.3071788,-0.0656598
37,0.05298725,0.07144436,"('fake', 'genuine')",-0.25581342,-0.31761947,-0.19292903,-0.20469072,-0.12630823,-0.2166744,0.19761494,0.11890133,-0.0648897,-0.1097278,0.0448381
45,0.042051394,0.14073402,"('incompetent', 'competent')",-0.2526193,-0.18709448,1.8672143,1.978738,-0.01056532,0.09954641,-0.018611912,0.09501766,0.3254938,0.4253883,-0.0998945
42,0.040892124,-0.0137099475,"('unreliable', 'reliable')",1.2351754,1.123074,1.6652185,1.6125323,1.4905603,1.3931961,-2.321257,-2.3394668,0.4221179,0.3551251,0.0669928
58,0.037133947,0.14984237,"('undiscriminating', 'discriminating')",0.932397,0.96709293,0.2736724,0.37073573,0.77276635,0.83684033,0.21631463,0.23698482,0.4464569,0.5122992,-0.0658423
61,-0.02760083,-0.04214991,"('illogical', 'logical')",0.33693638,0.35900286,1.0598061,1.1331899,0.24545231,0.2823581,-0.31267276,-0.26598904,0.2603842,0.2932824,-0.0328982
86,-0.026415862,0.06428246,"('uninfluential', 'influential')",-0.14689475,-0.16052525,0.38078886,0.51330113,-1.2914244,-1.3585052,-0.48118737,-0.32718626,-0.3130267,-0.2537266,-0.0593001
2,0.012591049,-0.036964387,"('unlikable', 'likable')",2.2837763,2.1704352,2.0684521,1.9897969,1.4802855,1.4407606,0.99029934,0.97420084,1.3670809,1.3076458,0.0594351
65,-0.004227668,0.06827468,"('insecure', 'secure')",0.5543079,0.599956,2.0533414,2.1811144,0.13808878,0.23764601,0.61259174,0.773052,0.6708204,0.7720087,-0.1011883
