,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,male-female
30,-0.71336883,-0.77972156,"('intolerant', 'tolerant')",-0.5220283,-0.47288716,-0.032920934,-0.1324405,0.44482192,0.6501901,-0.205874,-0.1837148,-0.0221592
54,-0.6840661,-0.29218274,"('incapable', 'capable')",-0.6182157,-0.65120065,-0.8453092,-0.6403089,0.2830118,0.29726696,-0.4661448,-0.3216063,-0.1445385
61,0.66361666,0.6727085,"('illogical', 'logical')",0.28818426,0.27872297,-0.08090896,-0.22491246,0.6428098,0.57798976,0.3784254,0.3261272,0.0522982
32,-0.6537049,-0.40826857,"('unkind', 'kind')",-0.46236464,-0.21074757,-1.6542987,-1.3503467,0.14403225,0.38517874,-0.656584,-0.396046,-0.260538
88,-0.6520855,-0.40191397,"('low', 'eminent')",-0.3069134,-0.07461652,-1.2363605,-1.0596604,-0.73637706,-0.624621,-0.7329341,-0.540203,-0.1927311
37,0.6408087,0.32185885,"('fake', 'genuine')",-0.11512847,-0.07584083,0.035786718,0.022219554,-0.09355593,-0.1276296,0.1169778,0.035152,0.0818258
6,-0.6315587,0.119877465,"('distant', 'open')",-0.8497587,-0.6942137,-0.2620897,0.20637882,-0.9171739,-0.6625878,-0.6651453,-0.2576363,-0.407509
73,0.63032174,0.83915,"('helpless', 'self-reliant')",0.26746202,0.14982113,1.0538273,0.97841537,-2.6990454,-2.5945837,-0.1868586,-0.1567993,-0.0300593
47,-0.60291,-0.7420265,"('stupid', 'smart')",0.23777604,0.015413739,-0.45365182,-0.6368677,4.240031,3.6727629,0.8553113,0.5773206,0.2779907
22,-0.5841124,-0.9171315,"('untrustworthy', 'trustworthy')",0.25035927,0.029652465,-0.60013163,-0.83249253,-0.7057466,-0.9144055,-0.4099078,-0.6585943,0.2486865
48,-0.57450914,-0.8881132,"('unintelligent', 'intelligent')",-0.17028567,-0.34046972,-1.1972663,-1.4924955,0.80938935,0.7149017,-0.283168,-0.5015442,0.2183762
69,0.55712944,1.0373377,"('lazy', 'industrious')",0.9436241,1.0238122,0.5894115,0.7656916,-0.492929,-0.085127145,0.399309,0.6854286,-0.2861196
8,-0.55328494,-0.13990994,"('unaffectionate', 'affectionate')",-0.69248605,-0.47205034,-1.3694354,-1.1694564,0.18722619,0.49348953,-0.606995,-0.3219818,-0.2850132
3,0.53359044,0.19755994,"('repellent', 'pleasant')",0.026333692,-0.18042912,-0.3699091,-0.44317126,0.75446254,0.49155852,0.2361194,0.0163795,0.2197399
23,0.5261388,0.16287135,"('insincere', 'sincere')",-0.8759115,-1.0064834,-1.1649371,-1.1693189,4.5778265,3.9816852,0.7657791,0.4921886,0.2735905
25,0.5076839,0.6579166,"('egoistic', 'altruistic')",-0.3156533,-0.22206609,-1.1305336,-1.0732838,0.62514085,0.82434857,-0.0783405,0.0467288,-0.1250693
57,-0.4989289,-0.83207273,"('unimaginative', 'imaginative')",-0.6420347,-0.8867869,-0.31291944,-0.57591885,-2.6311104,-2.2153544,-1.0212483,-1.1275332,0.1062849
11,-0.49654225,-0.85991824,"('unhelpful', 'helpful')",-0.7003469,-0.92146164,-0.9208599,-0.98676515,1.7829424,1.7482678,-0.0837016,-0.2549693,0.1712677
45,0.4784032,0.10887258,"('incompetent', 'competent')",0.38579768,0.10017126,-0.012037944,-0.30898622,0.13682789,0.2866934,0.2472477,0.0466878,0.2005599
50,-0.47560117,-0.26670027,"('clumsy', 'skillful')",1.1353469,1.1965185,0.13433078,0.344805,-0.27351132,-0.07240953,0.1301413,0.3005534,-0.1704121
49,-0.47377476,-0.42109373,"('unable', 'able')",0.20934473,0.079941064,-0.29146108,-0.29057908,-0.3715651,-0.38803905,-0.2318641,-0.2549427,0.0230786
29,-0.45890608,-0.41218695,"('unfair', 'fair')",-0.79474044,-0.801153,-0.11188741,-0.11331731,-0.06343389,-0.14888953,-0.357242,-0.3688867,0.0116447
33,0.43604946,0.82245314,"('wrong', 'right')",-0.5040766,-0.19990796,0.1727109,0.33014417,-0.51461965,-0.38430697,-0.102484,0.1420956,-0.2445796
19,0.43178773,0.79561657,"('inhospitable', 'hospitable')",-0.99145436,-0.94405985,0.7350269,0.8454798,-0.6685765,-0.4006939,-0.1233041,0.0740857,-0.1973898
83,-0.4105594,-0.30730754,"('powerless', 'powerful')",-0.19854392,-0.14023845,-0.8897926,-0.9543546,-0.48544052,-0.5855803,-0.4960841,-0.4968702,0.0007861
51,-0.40601218,-0.6089552,"('uneducated', 'educated')",0.7648691,0.8905113,0.6446651,0.6419467,0.5277275,0.52125883,0.3828124,0.3611904,0.021622
77,-0.3940543,-0.44756714,"('unmotivated', 'motivated')",0.31650263,0.177158,-0.61584586,-0.54982007,-0.5899504,-0.65110195,-0.320837,-0.3678328,0.0469958
10,0.38998303,-0.15609646,"('unsympathetic', 'sympathetic')",0.22415087,0.06921933,-0.35817564,-0.43575677,-0.13098332,0.027512154,0.0312437,-0.1237804,0.1550241
12,0.38196605,0.37214735,"('unsupportive', 'supportive')",0.36705366,0.43780833,0.09893404,0.26854098,-1.4092903,-0.9057285,-0.1403341,0.043192,-0.1835261
70,0.34622055,-0.044138025,"('lethargic', 'energetic')",0.42692515,0.31114268,0.15768531,-0.16782418,0.18575868,0.31044564,0.2791474,0.1024065,0.1767409
20,-0.33590478,-0.4388541,"('rough', 'thoughtful')",0.77399796,0.5349449,-0.47274262,-0.68087727,0.88477993,0.8638215,0.2125326,0.0697588,0.1427738
21,0.3299291,-0.093462385,"('immoral', 'moral')",0.8052815,0.7163384,-0.30657205,-0.3506271,-0.55886567,-0.7004896,0.0674432,-0.1070602,0.1745034
76,0.3203781,-0.049535874,"('anxious', 'daring')",1.7931974,1.5641114,-0.28777686,-0.30310217,-0.55176777,-0.6725581,0.3185077,0.1347288,0.1837789
28,-0.266347,-0.143634,"('disloyal', 'loyal')",-0.43587124,-0.48957643,-1.7329528,-1.4909829,0.2611224,0.23981139,-0.5435122,-0.4710954,-0.0724168
81,0.2583926,-0.074644454,"('submissive', 'aggressive')",1.1981568,1.0123106,0.07136865,-0.07123714,-0.25554538,-0.34683976,0.3180932,0.1298973,0.1881959
71,0.2576403,0.609578,"('diffident', 'self-confident')",-0.35895148,-0.41378796,0.3576691,0.47353753,0.4263034,0.4074468,0.1706653,0.2691936,-0.0985283
40,-0.2284224,-0.31956938,"('stingy', 'generous')",0.024988942,0.0016504601,-0.4029245,-0.5386618,-1.5646517,-1.305828,-0.5427524,-0.5406022,-0.0021502
42,0.21562518,0.37943372,"('unreliable', 'reliable')",0.7830389,0.8990682,0.60470474,0.7230404,-2.7589011,-2.133087,-0.2888831,-0.0328861,-0.255997
0,-0.19944936,-0.7320967,"('unsociable', 'sociable')",0.36801696,0.13720366,-0.49289286,-0.7656609,0.07103969,-0.042557538,-0.0633214,-0.3507779,0.2874565
72,0.19390267,0.06924252,"('unambitious', 'ambitious')",-0.78529656,-0.785165,-0.47720772,-0.53889465,-0.5643867,-0.6555846,-0.4082471,-0.4776004,0.0693533
86,-0.1631789,-0.43375695,"('uninfluential', 'influential')",-0.047955573,-0.030510122,-1.1679037,-1.1639819,-0.16022088,0.03140468,-0.3848147,-0.399211,0.0143963
7,0.15996121,-0.068677075,"('insensitive', 'sensitive')",-0.24638699,-0.25458762,-0.11628558,-0.17555875,0.37097296,0.32427186,0.0420654,-0.0436379,0.0857033
9,0.15686193,0.44903132,"('unaffectionate', 'caring')",-0.8425807,-0.7785589,-1.1886737,-0.9906043,0.96801966,1.215723,-0.2265932,-0.0261022,-0.200491
43,-0.15069352,-0.21931648,"('irresponsible', 'responsible')",-0.31989488,-0.24924257,-0.40880695,-0.2843068,0.37048298,0.7617754,-0.1272281,0.0022274,-0.1294555
13,0.13792303,-0.2967792,"('impolite', 'polite')",0.17085625,0.25496116,0.014592379,0.0029878914,-0.43721467,-0.5044728,-0.0284607,-0.1358257,0.107365
17,0.1304226,0.09062631,"('nasty', 'nice')",0.42934644,0.46049666,-0.26225698,-0.35092226,-0.41272917,-0.35141766,-0.0288043,-0.0378042,0.0089999
65,0.12774661,-0.21378908,"('insecure', 'secure')",0.52482796,0.39681402,-0.41644347,-0.5520808,-0.20003878,-0.41708577,0.0090231,-0.1965354,0.2055585
35,0.12508532,0.5477565,"('corrupt', 'incorrupt')",-0.9247207,-0.7766317,0.040839612,0.07662811,-1.1859468,-1.1161664,-0.4861857,-0.3171034,-0.1690823
38,0.09304881,0.049426347,"('untruthful', 'truthful')",-1.542716,-1.3858478,-0.48794153,-0.3564968,0.060890272,0.33951488,-0.4691796,-0.3383509,-0.1308287
26,0.08980934,0.6618782,"('hardhearted', 'benevolent')",0.6176086,0.7775801,-0.5386904,-0.408772,1.1818621,1.821067,0.3376474,0.7129383,-0.3752909
79,0.08724931,0.41579372,"('wavering', 'unwavering')",-0.29919907,-0.2593781,-0.4303972,-0.14859067,-0.66097075,-0.6852099,-0.3258294,-0.1693462,-0.1564832
66,-0.0831723,0.0005642772,"('inactive', 'active')",0.99923444,1.0290272,0.66912496,0.7844276,0.036453955,0.052666277,0.4054103,0.4666714,-0.0612611
2,0.08173577,0.23311737,"('unlikable', 'likable')",0.54989684,0.687389,-0.2408404,-0.098700635,0.4012174,0.6241184,0.1980024,0.361481,-0.1634786
58,-0.0798592,-0.44749075,"('undiscriminating', 'discriminating')",-0.63834804,-0.9219639,-0.5851392,-1.0679061,0.43147296,0.24951816,-0.2179684,-0.5469607,0.3289923
14,-0.052896414,-0.35331538,"('antisocial', 'social')",1.0902269,0.95745254,0.05356009,-0.18580967,-0.056295276,-0.10755058,0.2586488,0.0776942,0.1809546
46,0.05073691,-0.63847315,"('uncompetitive', 'competitive')",1.2612404,1.0590671,-0.42517078,-0.60644263,-0.3760139,-0.32326397,0.1276982,-0.1272781,0.2549763
60,0.03828171,-0.41731375,"('inefficient', 'efficient')",1.0538541,0.8262068,0.3083185,0.061783485,0.21032694,0.22062962,0.4026953,0.1728265,0.2298688
68,-0.036447443,-0.098787695,"('dependent', 'independent')",-0.08221665,-0.24953946,-0.05477062,-0.10439575,-0.45100424,-0.82822716,-0.1561097,-0.3202375,0.1641278
75,0.022634998,0.15714234,"('meek', 'impulsive')",-0.57447207,-0.6419381,0.39436314,0.3532845,-0.5286886,-0.5559875,-0.1715406,-0.1718747,0.0003341
55,-0.016092168,-0.523685,"('incompetent', 'clever')",1.0140567,0.84485203,-0.3277814,-0.5679951,0.23346284,0.21343894,0.2259115,-0.0083473,0.2342588
