,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,male-female
52,-0.93099207,-1.0170478,"('irrational', 'rational')",-1.2996088,-1.3894681,-1.0976626,-0.96657395,-1.1094211,-1.1243633,0.0149422
2,0.930645,0.69716424,"('unlikable', 'likable')",1.2373445,1.125448,0.74693865,0.67135006,0.9716427,0.8313208,0.1403219
0,-0.8794354,-1.0690782,"('unsociable', 'sociable')",1.0741445,0.9796236,-0.08973371,-0.30065647,0.0349918,-0.130037,0.1650288
43,-0.85792714,-0.74462223,"('irresponsible', 'responsible')",1.4674228,1.6705167,0.52047145,0.543774,0.3766557,0.4898895,-0.1132338
73,0.8492512,0.8636729,"('helpless', 'self-reliant')",0.69433165,0.75230515,-3.3208055,-3.2057998,-0.5924075,-0.5299406,-0.0624669
51,-0.83366144,-0.80232155,"('uneducated', 'educated')",0.22266829,0.14616442,0.95591456,0.8935111,0.1149738,0.079118,0.0358558
11,-0.8264926,-0.9096853,"('unhelpful', 'helpful')",0.57835853,0.531518,2.3926423,2.1882474,0.714836,0.60336,0.111476
7,-0.81731284,-0.7223743,"('insensitive', 'sensitive')",0.5685181,0.7558907,0.464507,0.5561395,0.0719041,0.196552,-0.1246479
28,-0.81459886,-0.9944559,"('disloyal', 'loyal')",-0.4832827,-0.5497512,0.66755146,0.5598874,-0.21011,-0.3281066,0.1179966
46,-0.7855842,-0.66054934,"('uncompetitive', 'competitive')",1.6149945,1.6607753,0.24910001,0.14658439,0.3595034,0.3822701,-0.0227667
36,-0.7809979,-1.0349736,"('hostile', 'amicable')",-2.1449447,-2.2648973,-0.43830997,-0.64661497,-1.1214174,-1.3154953,0.1940779
45,-0.78020966,-0.7123339,"('incompetent', 'competent')",0.8207866,0.89568216,-0.101358294,-0.23282813,-0.0202605,-0.0164933,-0.0037672
67,0.75877213,0.7756765,"('doubtful', 'determined')",0.12357671,0.07010767,-0.05610902,-0.1001739,0.2754133,0.2485368,0.0268765
42,0.7561221,0.6338006,"('unreliable', 'reliable')",0.73120075,0.8074353,-2.31786,-2.2669802,-0.2768457,-0.2752481,-0.0015976
87,0.7405056,0.48746884,"('unsuccessful', 'successful')",2.1731014,1.9075089,0.92502946,0.815509,1.2795455,1.0701622,0.2093833
54,-0.7359474,-0.80825156,"('incapable', 'capable')",1.2109466,1.2395042,0.9890548,0.8516482,0.488018,0.4276336,0.0603844
55,-0.7238325,-0.5311304,"('incompetent', 'clever')",1.1404527,1.2100796,0.19180065,0.18898892,0.202807,0.2893127,-0.0865057
76,0.7237134,0.578196,"('anxious', 'daring')",1.5144689,1.6084893,1.1494756,0.9896454,1.1292193,1.0587769,0.0704424
26,-0.7140024,-0.6670139,"('hardhearted', 'benevolent')",0.617666,0.7025229,1.0355787,1.1170098,0.3130808,0.3841729,-0.0710921
6,-0.71169627,-0.6887722,"('distant', 'open')",-0.82616794,-0.8188083,0.015016083,0.17166612,-0.507616,-0.4453048,-0.0623112
84,0.70786244,0.5007651,"('inferior', 'superior')",0.03796158,-0.014909109,1.0173417,0.9621304,0.5877219,0.4826621,0.1050598
39,0.6930849,0.44752803,"('exploitative', 'cooperative')",1.2897744,1.3765436,0.13205609,0.08901607,0.7049718,0.6376959,0.0672759
12,-0.69192857,-0.40304756,"('unsupportive', 'supportive')",0.80785775,0.8824438,-1.549779,-1.3679221,-0.4779499,-0.2961753,-0.1817746
58,-0.6845209,-0.49834248,"('undiscriminating', 'discriminating')",0.45756486,0.6012148,-0.11005842,-0.003130231,-0.1123382,0.0332474,-0.1455856
33,0.679193,0.91378075,"('wrong', 'right')",0.6115437,0.67171526,-0.7251023,-0.45160985,0.1885448,0.377962,-0.1894172
63,-0.6328581,-0.46096346,"('unperceptive', 'insightful')",0.81287444,0.91603404,1.4509206,1.5125782,0.5436456,0.655883,-0.1122374
15,0.5961058,0.22048599,"('boring', 'funny')",0.54422265,0.26246613,0.57280475,0.34964046,0.5710444,0.2775309,0.2935135
18,-0.5113187,-0.46203282,"('disagreeable', 'welcoming')",-0.59349877,-0.5615429,-0.36324334,-0.33719367,-0.4893536,-0.4535898,-0.0357638
19,-0.5091758,-0.554774,"('inhospitable', 'hospitable')",-0.3758322,-0.33370635,-0.09952193,-0.09472228,-0.3281766,-0.3277342,-0.0004424
65,-0.508965,-0.59601784,"('insecure', 'secure')",0.4264709,0.5173683,-0.10261609,-0.100925535,-0.0617034,-0.0598584,-0.001845
49,-0.50033695,-0.80223,"('unable', 'able')",0.71700066,0.5803129,-0.026138067,-0.17473793,0.0635086,-0.1322183,0.1957269
68,-0.47326005,-0.4677813,"('dependent', 'independent')",-0.57364047,-0.4876458,-0.39629433,-0.3072624,-0.481065,-0.4208965,-0.0601685
56,0.4626063,0.41677916,"('impractical', 'practical')",1.9823506,1.9128821,0.6532107,0.4462148,1.0327225,0.925292,0.1074305
66,0.447568,0.36408257,"('inactive', 'active')",-0.34157443,-0.38300437,0.85283315,0.88529557,0.3196089,0.2887913,0.0308176
21,-0.44459027,-0.42747664,"('immoral', 'moral')",0.78145635,0.93429255,-0.5553933,-0.48504165,-0.0728424,0.0072581,-0.0801005
38,-0.4138837,-0.25503188,"('untruthful', 'truthful')",-0.33475816,-0.21770391,0.28445658,0.21933165,-0.1547284,-0.084468,-0.0702604
40,-0.40968466,-0.25896406,"('stingy', 'generous')",-0.56168973,-0.4462102,-1.5002123,-1.3874679,-0.8238622,-0.6975474,-0.1263148
5,-0.40658283,-0.4629636,"('distant', 'outgoing')",-0.22449343,-0.33583006,-0.3297317,-0.20004325,-0.3202693,-0.3329456,0.0126763
61,-0.36871868,-0.51268053,"('illogical', 'logical')",0.21168086,0.05350732,0.06863042,0.06751828,-0.0294691,-0.1305516,0.1010825
29,-0.3637129,-0.292174,"('unfair', 'fair')",-0.8753603,-0.7945267,-0.9954538,-0.7448096,-0.7448424,-0.6105034,-0.134339
32,-0.3217706,-0.42157173,"('unkind', 'kind')",0.9017554,0.95057946,0.91316545,0.7214054,0.4977167,0.4168044,0.0809123
47,-0.29629079,-0.31235456,"('stupid', 'smart')",1.364345,1.4035418,5.0103035,5.049303,2.0261192,2.0468302,-0.020711
59,0.28937015,0.25891104,"('foolish', 'wise')",-0.109535344,-0.16380802,-0.06281905,0.027173905,0.0390053,0.040759,-0.0017537
16,-0.28647366,-0.3325501,"('unpopular', 'popular')",-0.4480044,-0.5159253,0.59631956,0.65487826,-0.0460528,-0.0645324,0.0184796
60,-0.26636344,-0.15285084,"('inefficient', 'efficient')",2.1942618,2.234799,0.66289085,0.53611785,0.8635964,0.8726886,-0.0090922
88,-0.25674978,-0.7466092,"('low', 'eminent')",0.6232526,0.3507293,0.5979852,0.11133564,0.321496,-0.0948481,0.4163441
70,-0.2521197,-0.32977661,"('lethargic', 'energetic')",0.6573273,0.74008244,1.2492491,1.2053479,0.5514856,0.5385513,0.0129343
34,-0.21381046,-0.20244645,"('mean', 'honorable')",-0.28371474,-0.1591957,5.9675264,6.0301294,1.8233337,1.8894957,-0.066162
83,-0.18319136,-0.16082427,"('powerless', 'powerful')",0.82186866,0.7503867,-0.5320902,-0.57393765,0.035529,0.0052083,0.0303207
14,-0.17980197,-0.49875644,"('antisocial', 'social')",1.2420989,1.0913961,-0.4642509,-0.6811048,0.1993487,-0.0294884,0.2288371
71,0.16312723,0.14663188,"('diffident', 'self-confident')",2.3299906,2.2325685,0.48079342,0.4934951,0.9913038,0.9575651,0.0337387
64,0.14659733,-0.028885867,"('shy', 'confident')",0.4274692,0.21938092,-5.66905,-5.6473126,-1.6983279,-1.8189392,0.1206113
81,-0.1416943,-0.4835168,"('submissive', 'aggressive')",0.84848434,0.546374,0.04529489,-0.28645015,0.250695,-0.074531,0.325226
85,0.12367708,0.030754581,"('insignificant', 'prestigious')",-0.2711364,-0.38327122,0.5215046,0.48466447,0.1246818,0.0440493,0.0806325
41,-0.115776196,-0.3859846,"('unforgiving', 'forgiving')",-0.15889913,-0.23741336,0.14823347,0.07737116,-0.0421473,-0.1820089,0.1398616
17,0.10464376,-0.12114232,"('nasty', 'nice')",-0.41688293,-0.6090401,-0.31453708,-0.43747762,-0.2089254,-0.38922,0.1802946
24,-0.098784536,-0.04064448,"('dishonest', 'honest')",-0.11844928,0.18995129,0.49330863,0.50622267,0.0920249,0.2185098,-0.1264849
37,-0.090450615,-0.03866785,"('fake', 'genuine')",-0.42024738,-0.07593937,0.112050414,0.15565331,-0.1328825,0.013682,-0.1465645
50,0.088578284,0.09362456,"('clumsy', 'skillful')",-0.09224137,-0.03787285,0.4811576,0.35111788,0.1591648,0.1356232,0.0235416
30,0.08597151,-0.14529482,"('intolerant', 'tolerant')",1.9542788,1.8661145,1.713344,1.4757699,1.2511981,1.0655298,0.1856683
4,0.08167025,-0.056766044,"('disliked', 'liked')",-0.16757452,-0.43904132,-5.3834534,-5.450426,-1.8231192,-1.9820778,0.1589586
82,-0.081312805,-0.13380685,"('poor', 'rich')",0.61065483,0.73484087,5.952881,5.834291,2.160741,2.1451084,0.0156326
13,-0.059377506,0.012718634,"('impolite', 'polite')",1.2271807,1.1791354,0.5131029,0.3822206,0.560302,0.5246916,0.0356104
25,0.0555721,0.0856104,"('egoistic', 'altruistic')",-0.6369237,-0.54196656,0.9910404,0.8777035,0.1365629,0.1404491,-0.0038862
62,-0.029959403,-0.1936068,"('incompetent', 'brilliant')",1.804514,1.70286,0.55640304,0.34157625,0.7769859,0.6169432,0.1600427
80,0.022039127,-0.07072415,"('dominated', 'dominating')",0.75439703,0.87420696,-0.9789998,-1.0213478,-0.0675212,-0.0726216,0.0051004
75,0.019410482,-0.005291717,"('meek', 'impulsive')",-1.4029123,-1.4472677,-0.32256877,-0.44649705,-0.5686902,-0.6330188,0.0643286
74,0.0093687065,0.17317033,"('undedicated', 'dedicated')",0.8748952,0.87641346,0.34016693,0.2505916,0.4081436,0.4333918,-0.0252482
22,-0.007955387,0.10440951,"('untrustworthy', 'trustworthy')",0.4122221,0.592658,-1.026262,-0.921219,-0.2073318,-0.0747172,-0.1326146
79,-0.0029807966,-0.11519371,"('wavering', 'unwavering')",-1.4130689,-1.3444128,-0.056225263,-0.12941402,-0.4907583,-0.5296735,0.0389152
