,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
39,0.916211,0.93133086,"('exploitative', 'cooperative')",0.85944355,0.81598496,-0.046417147,-0.008995898,0.5764125,0.57944,-0.0030275
21,-0.90913934,-1.0916939,"('immoral', 'moral')",0.011185559,0.030691836,-0.8490449,-1.1129725,-0.5823329,-0.7246582,0.1423253
82,-0.8972258,-0.80986094,"('poor', 'rich')",-0.6237537,-0.5468218,5.9147468,6.0500026,1.4645891,1.5644399,-0.0998508
33,0.88534,0.77228117,"('wrong', 'right')",0.80693144,0.46415836,-0.6480158,-0.6363028,0.3480852,0.2000455,0.1480397
0,-0.8670483,-1.0238857,"('unsociable', 'sociable')",0.019951355,-0.008513574,-0.506993,-0.80346423,-0.4513633,-0.6119545,0.1605912
7,-0.83367634,-0.83814764,"('insensitive', 'sensitive')",-0.07730694,0.0014059395,0.8008677,0.43382764,-0.0367052,-0.1343047,0.0975995
71,0.82854235,1.0119369,"('diffident', 'self-confident')",0.67414796,0.62980604,0.5155527,0.25110197,0.6727477,0.6309483,0.0417994
13,-0.75163954,-0.7269842,"('impolite', 'polite')",0.8824146,0.8514522,0.12483543,-0.04276211,0.0852035,0.0272353,0.0579682
48,-0.75125134,-0.8576742,"('unintelligent', 'intelligent')",-0.09308857,-0.23004538,0.34141093,0.0075623,-0.167643,-0.3600524,0.1924094
14,-0.73856235,-0.8452689,"('antisocial', 'social')",0.9573127,1.2317868,-0.6404935,-0.7591073,-0.1405811,-0.1241964,-0.0163847
51,-0.7157064,-0.9077489,"('uneducated', 'educated')",0.7829965,0.7629633,0.5468367,0.39506608,0.2047089,0.0834268,0.1212821
34,-0.7061967,-0.7201747,"('mean', 'honorable')",0.4164853,0.34601986,5.966902,5.953769,1.8923968,1.8598715,0.0325253
63,-0.6811104,-0.9843376,"('unperceptive', 'insightful')",1.0638039,0.97297627,1.3252476,0.892284,0.5693137,0.2936409,0.2756728
81,-0.676704,-0.7407636,"('submissive', 'aggressive')",0.8524977,1.1254702,-0.2867534,-0.47221953,-0.0369866,-0.029171,-0.0078156
84,0.67499757,0.754911,"('inferior', 'superior')",0.7778932,0.8608024,0.9984348,1.1738263,0.8171085,0.9298466,-0.1127381
59,0.67062134,0.69977516,"('foolish', 'wise')",-0.075886995,-0.37034726,0.3408868,0.5865625,0.3118737,0.3053301,0.0065436
73,0.6690674,0.7297872,"('helpless', 'self-reliant')",0.11706244,-0.042040884,-3.1410747,-3.0828059,-0.7849816,-0.7983532,0.0133716
55,-0.65177846,-0.60458386,"('incompetent', 'clever')",-0.333616,-0.21028267,-0.16586772,-0.27005878,-0.3837541,-0.3616418,-0.0221123
68,-0.6405397,-0.7351209,"('dependent', 'independent')",0.19206008,0.07798571,-0.5897255,-0.67741835,-0.3460684,-0.4448512,0.0987828
32,-0.6317866,-0.75166035,"('unkind', 'kind')",-0.46402192,-0.455985,0.7372312,0.635129,-0.1195258,-0.1908388,0.071313
28,-0.60904914,-0.5231861,"('disloyal', 'loyal')",-0.4946459,-0.40019137,0.5387235,0.6532743,-0.1883238,-0.0900344,-0.0982894
85,0.5925847,0.555954,"('insignificant', 'prestigious')",-0.99358463,-1.0592083,-0.28559312,-0.29210556,-0.2288644,-0.2651199,0.0362555
1,-0.5787827,-0.77608705,"('unfriendly', 'friendly')",-0.036326706,-0.29331705,1.2289666,1.1747575,0.2046191,0.0351178,0.1695013
36,-0.5538634,-0.6438642,"('hostile', 'amicable')",-0.3250239,-0.5678053,-0.224728,-0.051831253,-0.3678718,-0.4211669,0.0532951
67,0.54369587,0.3951248,"('doubtful', 'determined')",0.46923953,0.5550943,-0.20154439,-0.1451149,0.2704637,0.2683681,0.0020956
40,-0.54028934,-0.95281625,"('stingy', 'generous')",-0.05430441,0.018018402,-1.5274698,-1.8916333,-0.7073545,-0.9421437,0.2347892
23,-0.5276024,-0.50540036,"('insincere', 'sincere')",0.17862628,0.17574593,5.453872,5.3213305,1.701632,1.6638921,0.0377399
17,0.5274335,0.5609632,"('nasty', 'nice')",-1.1527015,-1.3243456,-0.56424624,-0.5541086,-0.3965047,-0.4391637,0.042659
5,0.5029185,0.46681356,"('distant', 'outgoing')",-0.048480734,-0.46806696,-0.21059644,-0.038824555,0.0812804,-0.0133593,0.0946397
76,-0.4819344,-0.30781165,"('anxious', 'daring')",0.7860251,1.2602882,0.5800006,0.6974802,0.2946971,0.5499856,-0.2552885
25,0.44654122,0.5661807,"('egoistic', 'altruistic')",0.11261315,0.35060015,1.051566,1.2455933,0.5369068,0.7207913,-0.1838845
88,-0.43608516,-0.42554325,"('low', 'eminent')",-0.48641792,-0.4021417,0.032640137,0.09232493,-0.296621,-0.24512,-0.051501
30,-0.4304036,-0.35004503,"('intolerant', 'tolerant')",0.66310394,0.59044576,1.1078756,1.1804719,0.4468586,0.4736242,-0.0267656
58,-0.41565722,-0.8108542,"('undiscriminating', 'discriminating')",0.4929902,0.29731598,0.098055065,-0.3043545,0.0584627,-0.2726309,0.3310936
19,-0.40835294,-0.34717733,"('inhospitable', 'hospitable')",-1.0923206,-1.2814211,-0.27501494,-0.15337259,-0.5918961,-0.5939903,0.0020942
22,-0.40621364,-0.744849,"('untrustworthy', 'trustworthy')",-0.16437745,-0.31139928,-0.9274219,-1.2139522,-0.4993377,-0.7567335,0.2573958
2,0.39919874,0.3019682,"('unlikable', 'likable')",1.385565,1.4439123,0.698307,0.7245729,0.8276903,0.8234844,0.0042059
24,-0.3898192,-0.50525075,"('dishonest', 'honest')",0.0130317435,0.031631857,0.5785261,0.68846434,0.0672462,0.0716151,-0.0043689
79,-0.37688932,-0.43462613,"('wavering', 'unwavering')",-0.9728091,-1.0240964,-0.19461331,-0.12437509,-0.5147706,-0.5276992,0.0129286
46,-0.36415485,-0.7016294,"('uncompetitive', 'competitive')",0.6908844,0.84202296,0.024959723,-0.38488883,0.1172298,-0.0814984,0.1987282
74,0.35828528,0.2865606,"('undedicated', 'dedicated')",0.77015984,0.8543965,0.25821117,0.20957422,0.4622188,0.4501771,0.0120417
44,0.32667264,0.38791656,"('prejudiced', 'unprejudiced')",0.25447017,0.29011884,-1.081123,-0.8895731,-0.1666601,-0.0705126,-0.0961475
66,-0.32367802,-0.58719635,"('inactive', 'active')",1.0092562,0.9982651,0.93031657,0.88620836,0.5386316,0.4324257,0.1062059
45,-0.3102057,-0.5998549,"('incompetent', 'competent')",0.24448645,0.15225449,-0.14187294,-0.4927062,-0.0691974,-0.3134355,0.2442381
12,-0.3014753,-0.4743375,"('unsupportive', 'supportive')",0.29351372,0.32530922,-1.7009183,-1.9425585,-0.5696266,-0.6971956,0.127569
26,0.29227054,0.1602926,"('hardhearted', 'benevolent')",1.0752213,1.0954,1.1783684,1.2070366,0.8486201,0.8209097,0.0277104
31,-0.27632383,-0.29176304,"('evil', 'good')",-0.8322762,-1.2854446,-1.5207205,-1.4768229,-0.8764402,-1.0180101,0.1415699
52,0.2604702,0.06485089,"('irrational', 'rational')",-0.8105323,-1.3023672,-0.08459219,-0.18526678,-0.2115514,-0.474261,0.2627096
37,0.25920534,-0.034753777,"('fake', 'genuine')",-0.4719496,-0.8431566,0.3428679,0.1271754,0.0433745,-0.250245,0.2936195
42,-0.23671983,-0.19557661,"('unreliable', 'reliable')",0.25435036,0.6200558,-2.6170428,-2.5790522,-0.8664707,-0.718191,-0.1482797
60,-0.2205148,-0.059441805,"('inefficient', 'efficient')",1.2447214,1.526709,0.4814448,0.32259017,0.5018838,0.5966191,-0.0947353
38,-0.20597139,-0.27526417,"('untruthful', 'truthful')",-0.13782701,-0.15709059,-0.12733167,0.07484889,-0.1570434,-0.1191686,-0.0378748
49,-0.19890706,0.002157811,"('unable', 'able')",-0.26006433,-0.07345666,-0.24185058,-0.16756117,-0.2336073,-0.07962,-0.1539873
62,0.19889778,0.25324884,"('incompetent', 'brilliant')",1.1905583,1.3428974,0.48753864,0.33777913,0.6256649,0.6446418,-0.0189769
61,-0.19358277,-0.235762,"('illogical', 'logical')",0.0042338874,-0.02111033,0.25858784,0.14461923,0.0230796,-0.0374177,0.0604973
78,-0.1843951,-0.14079747,"('nonresilient', 'resilient')",0.5186398,0.86460173,0.5479962,0.27950266,0.2940803,0.3344356,-0.0403553
11,-0.17744519,-0.22622554,"('unhelpful', 'helpful')",0.4903872,0.3869943,2.18672,2.0007362,0.8332206,0.7205017,0.1127189
9,-0.1713537,-0.018102206,"('unaffectionate', 'caring')",0.060155742,-0.0070109367,0.5146085,0.5020802,0.1344702,0.158989,-0.0245188
29,-0.17104289,-0.20717856,"('unfair', 'fair')",-0.61987746,-0.6538946,-0.59601444,-0.4894954,-0.4623116,-0.4501895,-0.0121221
41,-0.16635843,-0.23791447,"('unforgiving', 'forgiving')",0.24795698,0.19963327,0.026992358,-0.13441233,0.036197,-0.0575645,0.0937615
15,0.16541943,0.20914,"('boring', 'funny')",0.057798326,-0.28048864,0.40147588,0.39819786,0.2082312,0.1089497,0.0992815
75,0.12967172,0.0085027665,"('meek', 'impulsive')",0.14583527,0.0062739626,-0.27883223,-0.28598452,-0.0011084,-0.0904026,0.0892942
27,-0.1269237,-0.008095318,"('hardhearted', 'softhearted')",-0.2845996,-0.5217843,0.88061553,0.7479806,0.1563641,0.0727003,0.0836638
20,-0.12172541,-0.12116533,"('rough', 'thoughtful')",0.5868323,0.69813174,1.121348,1.028287,0.5288183,0.5350845,-0.0062662
83,0.10869982,-0.090874285,"('powerless', 'powerful')",0.29260528,0.27487516,-0.6450657,-0.9276182,-0.0812535,-0.2478724,0.1666189
80,0.092328325,-0.17458417,"('dominated', 'dominating')",0.3650034,0.49571708,-0.896029,-1.1840041,-0.1462324,-0.2876237,0.1413913
47,0.089084804,-0.032102842,"('stupid', 'smart')",0.063281044,-0.09306837,5.400715,5.348226,1.8510269,1.7410183,0.1100086
4,0.07766623,-0.1812818,"('disliked', 'liked')",-0.21058163,-0.31665424,-5.980006,-6.0677176,-2.0376406,-2.1885513,0.1509107
56,-0.061332643,-0.049824316,"('impractical', 'practical')",1.4836568,1.6873896,0.3500559,0.28359678,0.5907934,0.6403873,-0.0495939
64,0.056828395,-0.17229958,"('shy', 'confident')",0.62779105,0.5107593,-5.5000367,-5.7028327,-1.6051391,-1.7881244,0.1829853
8,-0.056798648,0.030584998,"('unaffectionate', 'affectionate')",-0.5740936,-0.80973935,-0.17226648,-0.13278481,-0.2677196,-0.3039797,0.0362601
6,-0.03952186,-0.0005434826,"('distant', 'open')",-0.33827025,-0.6583496,0.1658524,0.38809878,-0.0706466,-0.0902648,0.0196182
16,0.034249663,0.24885221,"('unpopular', 'popular')",-0.02752211,0.044366974,0.41484222,0.49550343,0.1405233,0.2629075,-0.1223842
50,0.02809593,0.12949568,"('clumsy', 'skillful')",-0.638258,-0.51684374,0.25397992,0.25088155,-0.1187274,-0.0454888,-0.0732386
18,-0.028027043,0.1647302,"('disagreeable', 'welcoming')",0.7082362,0.87048566,-0.5368486,-0.44628465,0.0477869,0.1963104,-0.1485235
54,-0.020281304,0.0005305037,"('incapable', 'capable')",0.4157816,0.3118468,0.95462656,1.0908896,0.4500423,0.4677556,-0.0177133
