,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,male-female
47,-0.6069066,-0.29398915,"('stupid', 'smart')",-0.92688906,-0.48958486,5.0172267,5.1035213,1.1611437,1.4399824,-0.2788387
1,0.59197897,0.35499555,"('unfriendly', 'friendly')",0.94000465,0.5274021,0.98129934,0.8403319,0.837761,0.5742432,0.2635178
32,0.58387154,0.64356935,"('unkind', 'kind')",-0.32363355,-0.24694332,0.7963898,0.98523,0.3522093,0.4606187,-0.1084094
2,0.5748627,1.0038515,"('unlikable', 'likable')",0.5746914,0.9167792,0.23603216,0.33023778,0.4618621,0.7502895,-0.2884274
62,-0.5590501,-0.13274793,"('incompetent', 'brilliant')",-1.0185423,-0.6697817,0.51029766,0.92872334,-0.3557649,0.0420646,-0.3978295
10,-0.55364513,-0.9096537,"('unsympathetic', 'sympathetic')",-1.1422986,-1.3798959,0.6832926,0.75881284,-0.3375504,-0.5102456,0.1726952
8,0.5350942,0.3465942,"('unaffectionate', 'affectionate')",0.61644834,0.47206798,0.5742902,0.53916544,0.5752776,0.4526092,0.1226684
71,0.5181335,0.47853845,"('diffident', 'self-confident')",0.7891813,0.68077224,0.2610932,0.32985008,0.5228027,0.4963869,0.0264158
43,-0.49403417,0.011330269,"('irresponsible', 'responsible')",-1.7382548,-1.2162504,0.48235852,0.87639683,-0.5833101,-0.1095078,-0.4738023
11,-0.48471937,-0.31653342,"('unhelpful', 'helpful')",-1.1691535,-0.85941315,1.5059298,1.8826826,-0.0493143,0.2355787,-0.284893
27,0.48042357,0.29412264,"('hardhearted', 'softhearted')",0.64889336,0.5279004,1.4540073,1.0717734,0.8611081,0.6312655,0.2298426
50,0.45830333,0.37087804,"('clumsy', 'skillful')",-0.016609557,-0.3336835,0.011112571,-0.2547244,0.1509355,-0.07251,0.2234455
79,-0.44328067,-0.8354999,"('wavering', 'unwavering')",0.25906044,-0.2735181,-0.61062604,-0.809353,-0.2649488,-0.639457,0.3745082
52,0.4260999,-0.05760221,"('irrational', 'rational')",0.94641083,0.4522845,-0.18106623,-0.53610873,0.3971481,-0.0471421,0.4442902
67,0.40780908,0.29776028,"('doubtful', 'determined')",0.47252202,0.5110986,-0.8311087,-0.56525195,0.0164075,0.0812023,-0.0647948
78,-0.39286375,-0.5715911,"('nonresilient', 'resilient')",0.5784842,0.050508704,0.6474546,0.18249431,0.2776917,-0.1128627,0.3905544
46,-0.38866973,-0.45970336,"('uncompetitive', 'competitive')",-0.3355854,-0.30741495,-0.4676494,-0.44675532,-0.3973015,-0.4046245,0.007323
48,0.38864613,0.36327875,"('unintelligent', 'intelligent')",-0.062441662,-0.11000064,0.71573526,0.7034936,0.3473132,0.3189239,0.0283893
70,-0.38836253,-0.34780282,"('lethargic', 'energetic')",-0.5545,-0.18388847,0.7752997,0.9552578,-0.0558543,0.1411888,-0.1970431
38,-0.3761809,-0.44829658,"('untruthful', 'truthful')",-0.69512826,-0.69589746,-0.76436603,-0.59551483,-0.6118917,-0.579903,-0.0319887
84,0.37501636,0.31297204,"('inferior', 'superior')",-0.18338127,-0.13046917,0.51176214,0.42562792,0.2344657,0.2027103,0.0317554
23,-0.35755685,-0.118606865,"('insincere', 'sincere')",-1.0106915,-0.8266115,6.310167,6.678873,1.6473061,1.9112182,-0.2639121
65,-0.34986258,0.24508259,"('insecure', 'secure')",-1.2847954,-0.6512988,0.43860906,0.7908097,-0.398683,0.1281978,-0.5268808
63,0.34305274,0.21236366,"('unperceptive', 'insightful')",0.05071266,-0.06793368,0.6379239,0.59034216,0.3438964,0.244924,0.0989724
87,-0.34161153,-0.36982587,"('unsuccessful', 'successful')",-0.53815913,-0.7977307,0.9460787,0.48648158,0.0221027,-0.227025,0.2491277
36,0.3388015,-0.15102719,"('hostile', 'amicable')",1.0256772,0.4908969,-0.61535156,-1.134204,0.249709,-0.2647781,0.5144871
88,0.33679408,0.04486462,"('low', 'eminent')",-0.46174526,-0.67243284,-0.48195648,-0.43856564,-0.2023026,-0.355378,0.1530754
19,-0.33624715,-0.29785055,"('inhospitable', 'hospitable')",0.3364802,0.14980912,-0.76825476,-0.9178375,-0.2560072,-0.355293,0.0992858
3,-0.32654378,-0.6047147,"('repellent', 'pleasant')",-0.37197623,-0.5866479,1.3463436,1.3266252,0.2159412,0.0450875,0.1708537
31,0.3051939,0.052063793,"('evil', 'good')",0.44777405,0.019089587,-1.3594134,-1.5885633,-0.2021485,-0.5058033,0.3036548
73,0.29745138,0.5649157,"('helpless', 'self-reliant')",-0.20793216,-0.15023524,-3.6234713,-3.4442472,-1.177984,-1.0098556,-0.1681284
83,0.28336275,0.1426019,"('powerless', 'powerful')",0.3375793,0.3612274,-0.7345531,-0.5075668,-0.0378703,-0.0012458,-0.0366245
16,-0.28284612,-0.5391878,"('unpopular', 'popular')",0.4620377,0.010331735,-0.12246121,-0.37062287,0.0189101,-0.2998263,0.3187364
0,-0.2729679,-0.42202857,"('unsociable', 'sociable')",-0.8133316,-0.9221243,0.25482148,0.2917326,-0.2771594,-0.3508068,0.0736474
39,0.2725412,0.76064193,"('exploitative', 'cooperative')",-0.22281651,0.31214744,0.20738402,0.3443872,0.0857029,0.4723922,-0.3866893
42,0.26652515,0.4264594,"('unreliable', 'reliable')",-0.119931184,0.035829693,-2.5758026,-2.3399932,-0.8097362,-0.6259014,-0.1838348
17,-0.2638739,-0.47233364,"('nasty', 'nice')",0.80976003,0.45437622,-0.65991,-0.62905777,-0.038008,-0.2156717,0.1776637
64,-0.2559433,-0.05272335,"('shy', 'confident')",-1.0728083,-0.9630544,-6.5311327,-6.2366476,-2.6199614,-2.4174751,-0.2024863
35,0.255013,0.065880634,"('corrupt', 'incorrupt')",0.5585423,0.30023125,-1.0850856,-1.5493165,-0.0905101,-0.3944016,0.3038915
24,-0.24436831,-0.17537239,"('dishonest', 'honest')",-0.94797647,-0.47575173,0.27215013,0.5666012,-0.3067315,-0.0281743,-0.2785572
69,0.23892346,0.15225151,"('lazy', 'industrious')",1.2561178,1.172307,-1.6438475,-1.95688,-0.0496021,-0.2107738,0.1611717
86,0.22725224,-0.34466785,"('uninfluential', 'influential')",-0.07345261,-0.8966799,0.35194367,0.22636822,0.1685811,-0.3383265,0.5069076
29,-0.2134379,-0.46344942,"('unfair', 'fair')",0.07926987,-0.06081538,-0.16445291,-0.3313542,-0.0995403,-0.2852063,0.185666
30,-0.20130327,-0.013792056,"('intolerant', 'tolerant')",-1.0410398,-0.6591997,0.34735176,0.7010535,-0.2983304,0.0093539,-0.3076843
55,-0.19842018,-0.12499748,"('incompetent', 'clever')",-1.5379378,-1.4680454,0.9530899,1.0227818,-0.2610893,-0.190087,-0.0710023
72,-0.196421,-0.0638104,"('unambitious', 'ambitious')",-0.71354806,-0.5249875,0.0071805343,0.34317017,-0.3009295,-0.0818759,-0.2190536
14,-0.18981242,-0.08738118,"('antisocial', 'social')",-0.5068143,-0.29967418,0.35888934,0.44790038,-0.1125791,0.0202817,-0.1328608
45,-0.1896175,-0.42139536,"('incompetent', 'competent')",-1.4341277,-1.6425614,0.03783312,-0.073316224,-0.5286374,-0.7124244,0.183787
18,0.18866742,0.54629815,"('disagreeable', 'welcoming')",0.29820883,0.32330054,-0.7731334,-0.72134435,-0.095419,0.0494181,-0.1448371
80,0.18664989,0.2270818,"('dominated', 'dominating')",-0.2939359,-0.20039846,0.06911628,-0.042052433,-0.0127232,-0.005123,-0.0076002
82,-0.17511281,0.061608814,"('poor', 'rich')",-0.76540005,-0.76474756,6.5811872,6.556033,1.8802249,1.9509648,-0.0707399
51,0.17421755,0.008181762,"('uneducated', 'educated')",0.04734736,-0.28914952,0.82588524,0.7105102,0.3491501,0.1431808,0.2059693
66,-0.15062176,-0.3091948,"('inactive', 'active')",0.22002062,-0.09709251,0.44017065,-0.056137897,0.1698565,-0.1541417,0.3239982
57,-0.14232737,-0.4334445,"('unimaginative', 'imaginative')",-1.2787936,-1.4032292,-2.6001222,-2.5723352,-1.3404144,-1.4696697,0.1292553
58,-0.1395568,-0.7107444,"('undiscriminating', 'discriminating')",0.26925316,-0.26704365,0.12821558,-0.16347377,0.0859707,-0.3804206,0.4663913
15,-0.13651258,-0.22879964,"('boring', 'funny')",0.49740762,0.331111,-0.011862354,-0.13761732,0.1163442,-0.0117686,0.1281128
5,0.10724718,-0.14414978,"('distant', 'outgoing')",0.3567266,0.09490987,-1.2590102,-1.2261016,-0.2650121,-0.4251138,0.1601017
75,0.065079264,0.12489493,"('meek', 'impulsive')",0.43335176,0.37869227,-1.2161661,-1.224029,-0.239245,-0.2401473,0.0009023
53,-0.039764673,-0.066839166,"('uncreative', 'creative')",-0.9775331,-1.0694375,0.3761207,0.29539186,-0.2137257,-0.280295,0.0665693
41,0.03941264,-0.10056667,"('unforgiving', 'forgiving')",0.12456246,-0.122781605,-0.16665879,-0.30765638,-0.0008946,-0.1770016,0.176107
4,-0.017844647,-0.33405226,"('disliked', 'liked')",-0.038387433,-0.57134765,-8.040843,-8.334272,-2.6990252,-3.0798909,0.3808657
61,0.013235273,0.09255284,"('illogical', 'logical')",-0.6222566,-0.49275115,0.79879713,0.7425016,0.0632586,0.1141011,-0.0508425
