,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,male-female
27,-1.5195556,-1.6478509,"('hardhearted', 'softhearted')",-0.5468262,-0.42293736,0.5158734,0.4860311,1.506934,0.9712764,-0.0108936,-0.1533702,0.1424766
61,1.4707662,1.5466225,"('illogical', 'logical')",1.0511019,1.1261631,1.050364,0.97397554,0.06360765,-0.025353253,0.90896,0.9053521,0.0036079
12,1.4568622,1.4013091,"('unsupportive', 'supportive')",0.319608,0.28078428,1.3072331,1.092609,-1.5953819,-1.6741745,0.3720804,0.275132,0.0969484
75,-1.4181001,-1.3773401,"('meek', 'impulsive')",-0.18003857,-0.18111143,-1.3546122,-1.0461276,-0.60727876,-0.47267398,-0.8900074,-0.7693132,-0.1206942
85,-1.4016098,-1.449563,"('insignificant', 'prestigious')",0.50115436,0.42869917,-0.80104613,-0.5404377,-0.21108183,0.098017685,-0.4781459,-0.365821,-0.1123249
21,1.3545315,1.5759618,"('immoral', 'moral')",0.5370099,0.80324346,1.4276024,1.4735092,-0.4912596,-0.28910968,0.706971,0.8909012,-0.1839302
48,1.3444432,1.2367171,"('unintelligent', 'intelligent')",-0.10770284,0.081945695,0.2004484,-0.051170632,0.48966834,0.40335178,0.4817143,0.417711,0.0640033
60,1.3000398,1.4370346,"('inefficient', 'efficient')",0.6052102,0.88615346,2.5038304,2.29416,0.44702563,0.5883119,1.2140266,1.301415,-0.0873884
78,-1.2969357,-1.4463153,"('nonresilient', 'resilient')",-0.58665395,-0.6875433,0.84834176,0.63593554,-0.078296706,-0.1673351,-0.2783861,-0.4163145,0.1379284
62,1.1936029,1.3770903,"('incompetent', 'brilliant')",0.27074227,0.5977385,1.3154945,1.246408,-0.013223432,0.05974725,0.6916541,0.820246,-0.1285919
17,-1.162083,-1.1193694,"('nasty', 'nice')",0.25830144,0.33499283,0.19939813,0.46084216,-0.6528911,-0.27689773,-0.3393186,-0.150108,-0.1892106
73,1.1097496,0.91072017,"('helpless', 'self-reliant')",1.4275559,1.2447864,-0.79775506,-0.9197431,-3.1535466,-3.1781464,-0.3534991,-0.4855957,0.1320966
42,1.1056983,1.2578182,"('unreliable', 'reliable')",0.16829576,0.3224211,0.7066194,0.8165187,-2.3731644,-2.1027722,-0.0981377,0.0734965,-0.1716342
14,1.0964447,1.5034239,"('antisocial', 'social')",0.5811236,0.89604884,1.5221457,1.7181125,-0.609231,-0.08034982,0.6476208,1.0093088,-0.361688
43,1.0796849,1.1743734,"('irresponsible', 'responsible')",-0.42204964,-0.2900918,0.55209154,0.45508406,0.5250071,0.60561496,0.4336835,0.4862452,-0.0525617
72,1.0613407,0.9495093,"('unambitious', 'ambitious')",-0.3147867,-0.35328788,-0.9491087,-0.95616424,-0.92847955,-1.1243421,-0.2827586,-0.3710712,0.0883126
22,1.0498013,1.1146594,"('untrustworthy', 'trustworthy')",0.54224217,0.6139624,0.9118025,0.9250143,-0.75704336,-0.83036494,0.4367006,0.4558178,-0.0191172
46,0.9991614,1.119395,"('uncompetitive', 'competitive')",0.17388481,0.15160292,1.8720664,1.6695943,-0.07565169,0.29559538,0.7423652,0.8090469,-0.0666817
37,0.99826694,0.9067036,"('fake', 'genuine')",0.23150954,0.103193566,0.6265211,0.5235372,0.31880406,0.13267225,0.5437754,0.4165267,0.1272487
30,0.99542344,1.2547448,"('intolerant', 'tolerant')",0.945489,1.3347819,1.1527345,1.3433939,1.0868971,1.62876,1.045136,1.3904201,-0.3452841
35,-0.9168434,-0.9344998,"('corrupt', 'incorrupt')",-0.26397723,-0.27548212,-1.834563,-1.6538107,-0.60344887,-0.43806526,-0.9047081,-0.8254645,-0.0792436
57,-0.9056469,-0.84217155,"('unimaginative', 'imaginative')",-0.42446384,-0.2425204,-0.599611,-0.45360354,-2.4212606,-2.0206366,-1.0877457,-0.889733,-0.1980127
83,0.87845945,0.754652,"('powerless', 'powerful')",0.75913686,0.7143216,0.17908955,0.2355551,-1.1160344,-1.0336915,0.1751629,0.1677093,0.0074536
67,0.8727359,1.0933567,"('doubtful', 'determined')",0.9186699,1.0512176,0.57606107,0.80686665,-0.569814,-0.18100551,0.4494132,0.6926088,-0.2431956
76,0.8703747,1.2099736,"('anxious', 'daring')",-1.1071682,-0.80783415,1.4568484,1.5617074,0.5529525,0.849081,0.4432518,0.7032319,-0.2599801
80,0.859596,0.9574935,"('dominated', 'dominating')",-0.0870416,-0.035657734,1.5642931,1.2998556,-1.0083957,-1.0908743,0.332113,0.2827043,0.0494087
13,0.8473909,1.1675379,"('impolite', 'polite')",-0.20368195,0.15125301,0.9012517,0.93688035,0.07230414,0.1429512,0.4043162,0.5996556,-0.1953394
32,0.81872386,1.1064378,"('unkind', 'kind')",-0.59130305,-0.11573059,0.8994354,0.9874883,1.4381807,1.5079397,0.6412592,0.8715338,-0.2302746
38,0.7815553,0.5155715,"('untruthful', 'truthful')",0.2954213,0.21633685,0.22483292,0.11630244,0.14212716,0.21792871,0.3609841,0.2665349,0.0944492
63,0.7813755,0.66331875,"('unperceptive', 'insightful')",0.28332496,0.1727616,2.2004588,1.8734766,1.2480283,1.1001703,1.1282969,0.9524318,0.1758651
19,-0.75983423,-0.63654304,"('inhospitable', 'hospitable')",-0.25589004,-0.30354646,-0.7848862,-0.7409401,-0.12673643,0.018877983,-0.4818367,-0.4155379,-0.0662988
52,-0.7451511,-1.0426909,"('irrational', 'rational')",0.16265368,0.1033535,-0.42922327,-0.3460211,-0.73766625,-0.97373974,-0.4373467,-0.5647745,0.1274278
1,-0.7413365,-1.0716567,"('unfriendly', 'friendly')",0.23305933,0.19321434,-0.18070573,-0.24779001,1.2358159,1.0275655,0.1367082,-0.0246667,0.1613749
70,0.72329277,1.1071848,"('lethargic', 'energetic')",-0.29851925,-0.011778433,1.301319,1.4055662,0.8853267,1.1315219,0.6528548,0.9081236,-0.2552688
26,0.70320857,0.5581166,"('hardhearted', 'benevolent')",0.68246067,0.8118973,1.2155088,1.3339325,1.4923006,1.5995209,1.0233697,1.0758669,-0.0524972
74,0.7029751,0.8681403,"('undedicated', 'dedicated')",0.063416116,0.21847796,0.35134166,0.2774546,0.2373094,0.37998432,0.3387606,0.4360143,-0.0972537
49,-0.6935821,-0.63261664,"('unable', 'able')",-0.18894085,-0.13045081,0.22441036,0.259274,0.09993079,0.040114563,-0.1395454,-0.1159197,-0.0236257
51,-0.6902143,-0.3099959,"('uneducated', 'educated')",-0.98912853,-0.7634471,0.73004705,0.53963935,0.28253365,0.32879147,-0.1666905,-0.051253,-0.1154375
7,0.6670554,0.7501907,"('insensitive', 'sensitive')",0.22878498,0.36694068,0.9408942,0.89622444,0.7392788,0.59178734,0.6440033,0.6512858,-0.0072825
81,0.64218444,1.3047282,"('submissive', 'aggressive')",-0.10894796,0.46687496,1.4608512,1.5721495,-0.070019074,0.26349303,0.4810171,0.9018114,-0.4207943
47,0.63216823,0.7264707,"('stupid', 'smart')",0.47272983,0.7326181,1.2416114,1.3549776,5.3920126,4.9803786,1.9346305,1.9486113,-0.0139808
33,0.62864774,0.3999496,"('wrong', 'right')",1.0233603,0.8073416,0.02658289,-0.17216873,-1.0171449,-1.1895442,0.1653615,-0.0386055,0.203967
71,0.590144,0.49227026,"('diffident', 'self-confident')",1.0050675,1.0029186,0.8513502,0.8237194,0.43802956,0.28720498,0.7211478,0.6515283,0.0696195
9,-0.58392096,-0.8812131,"('unaffectionate', 'caring')",-0.5191213,-0.5942664,0.16075143,-0.030880462,0.8949976,0.49248978,-0.0118233,-0.2534676,0.2416443
68,0.5257405,0.5735189,"('dependent', 'independent')",-0.12086789,-0.2542992,0.5675125,0.36857006,-0.36547518,-0.4522819,0.1517275,0.058877,0.0928505
58,0.45784628,0.027002636,"('undiscriminating', 'discriminating')",0.7554367,0.4639371,0.86463225,0.6232418,0.06871183,0.044222172,0.5366567,0.2896009,0.2470558
87,0.45316887,0.5028681,"('unsuccessful', 'successful')",-0.45388326,-0.4038577,1.4490157,1.3309243,0.7437753,0.78633326,0.5480192,0.554067,-0.0060478
18,-0.441154,-0.27367672,"('disagreeable', 'welcoming')",-0.1725876,-0.02071204,0.14364836,0.35905173,-0.25053012,-0.14550611,-0.1801558,-0.0202108,-0.159945
55,0.4297931,0.7503733,"('incompetent', 'clever')",-0.6370184,-0.37093806,1.0399069,0.95299476,0.126242,0.18434446,0.2397309,0.3791936,-0.1394627
2,0.426377,0.5881045,"('unlikable', 'likable')",1.1771473,1.3132374,1.3423047,1.4871194,0.7617968,0.9001693,0.9269064,1.0721576,-0.1452512
20,0.4170885,0.45690602,"('rough', 'thoughtful')",0.58787686,0.595618,0.66505057,0.66731083,0.49699178,0.42869416,0.5417519,0.5371323,0.0046196
15,-0.4008013,-0.12806763,"('boring', 'funny')",0.24744196,0.616953,-0.6971168,-0.19472495,0.30144674,0.6897767,-0.1372574,0.2459843,-0.3832417
29,-0.3938302,-0.4359987,"('unfair', 'fair')",0.22019537,0.09313338,-0.61417234,-0.84369564,-1.0047535,-1.2281356,-0.4481401,-0.6036742,0.1555341
82,-0.39214468,0.042318176,"('poor', 'rich')",-1.0831017,-0.6845008,0.45220554,0.7618301,6.333641,6.4411454,1.3276501,1.6401982,-0.3125481
69,-0.39101684,-0.6312149,"('lazy', 'industrious')",0.97299427,0.7720095,0.29542136,0.25114214,-0.46189985,-0.49507546,0.1038747,-0.0257847,0.1296594
0,0.33921978,0.56491303,"('unsociable', 'sociable')",-0.43896392,-0.2154461,0.9231615,0.8600466,-0.18959036,-0.0044849887,0.1584567,0.3012571,-0.1428004
66,-0.33120745,-0.35275608,"('inactive', 'active')",-0.7847933,-1.026455,0.39874855,0.3266326,1.0835918,0.99078095,0.0915849,-0.0154494,0.1070343
59,-0.31443414,-0.3726476,"('foolish', 'wise')",0.766242,0.6578722,-0.4755049,-0.62071186,-0.25412247,-0.51481354,-0.0694549,-0.2125752,0.1431203
11,0.31162995,0.51265204,"('unhelpful', 'helpful')",0.031652287,0.2948601,1.7954801,2.0485969,2.165944,2.4353094,1.0761766,1.3228546,-0.246678
40,0.29031742,7.4766576e-05,"('stingy', 'generous')",0.23885521,0.0928471,0.5812393,0.13278235,-1.5068872,-1.6715139,-0.0991188,-0.3614524,0.2623336
79,-0.23326136,-0.28138113,"('wavering', 'unwavering')",-1.0205349,-0.91737133,-1.6895783,-1.355638,-0.043341428,0.11524402,-0.746679,-0.6097866,-0.1368924
53,-0.22455265,-0.22775006,"('uncreative', 'creative')",-0.5169015,-0.40836528,-0.1475304,-0.08658841,1.127073,0.9316576,0.0595221,0.0522385,0.0072836
45,0.21753484,0.25913477,"('incompetent', 'competent')",-0.37581843,-0.29965997,1.8311884,1.6459365,-0.030726029,0.03186603,0.4105447,0.4093193,0.0012254
41,0.18343349,0.24640208,"('unforgiving', 'forgiving')",-0.26969934,-0.16164494,1.1779381,1.3083091,0.26078275,0.5525295,0.3381138,0.4863989,-0.1482851
64,0.18264203,0.3380683,"('shy', 'confident')",0.98759943,0.94358176,0.77791536,0.5176264,-5.8220415,-5.4189277,-0.9684712,-0.9049128,-0.0635584
10,0.17138648,0.410114,"('unsympathetic', 'sympathetic')",-1.145298,-0.7952002,0.7166965,0.54306674,0.2247804,0.31160307,-0.0081087,0.1173959,-0.1255046
25,-0.15252772,-0.41876677,"('egoistic', 'altruistic')",0.8227556,0.820897,0.7380136,0.9851497,1.1719209,1.2036223,0.6450406,0.6477256,-0.002685
44,-0.14799362,-0.31110957,"('prejudiced', 'unprejudiced')",-0.5731915,-0.7260264,0.20052394,0.17541316,-1.3358434,-1.2930732,-0.4641262,-0.538699,0.0745728
28,0.1429075,0.14826912,"('disloyal', 'loyal')",0.4059004,0.5946891,0.5884469,0.68604094,1.2700781,1.4422393,0.6018332,0.7178096,-0.1159764
77,0.089376956,0.061133444,"('unmotivated', 'motivated')",0.2013726,0.1285288,0.7209294,0.52243876,-0.86390847,-0.73013735,0.0369426,-0.0045091,0.0414517
88,0.043385524,0.52846235,"('low', 'eminent')",-0.43882507,0.15875772,0.1400786,0.7584655,0.22670934,1.0188168,-0.0071629,0.6161256,-0.6232885
86,-0.039120995,0.044178866,"('uninfluential', 'influential')",-0.30226922,-0.17979303,0.23229894,-0.008271009,0.11367872,0.07487884,0.0011469,-0.0172516,0.0183985
50,-0.0220376,0.005072549,"('clumsy', 'skillful')",-0.17815013,-0.16749264,0.24276966,0.31170243,0.06686108,-0.031520106,0.0273608,0.0294406,-0.0020798
34,-0.017645659,-0.019568596,"('mean', 'honorable')",-0.20447144,-0.0130683035,0.31938508,0.47164148,6.098116,6.012645,1.548846,1.6129123,-0.0640663
3,0.014541701,0.053750522,"('repellent', 'pleasant')",-0.094751544,-0.16680925,0.8303779,0.71985966,0.3968062,0.33160174,0.2867436,0.2346007,0.0521429
54,0.013285577,0.004374353,"('incapable', 'capable')",-0.30630922,-0.21390529,0.1081963,0.0922538,1.0487562,0.9732596,0.2159822,0.2139956,0.0019866
