,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,male-female
52,-0.7053836,-0.7533544,"('irrational', 'rational')",0.25333244,0.21955802,0.04831615,-0.07802979,0.10254602,-0.088237345,-0.0752973,-0.1750159,0.0997186
68,-0.68452054,-0.6421565,"('dependent', 'independent')",-1.1333476,-1.180675,0.019718345,-0.1934239,-0.339755,-0.46586326,-0.5344762,-0.6205297,0.0860535
25,-0.6694428,-0.66033715,"('egoistic', 'altruistic')",0.25787663,0.23236331,0.75070286,0.64087754,1.5439062,1.5522314,0.4707607,0.4412838,0.0294769
48,-0.65832055,-0.6777802,"('unintelligent', 'intelligent')",0.15099333,0.16383557,-0.61289626,-0.705314,0.25032118,0.4906422,-0.2174756,-0.1821541,-0.0353215
36,-0.64402753,-0.69565254,"('hostile', 'amicable')",-0.087221056,0.08554193,-0.55629784,-0.47265708,0.80183965,0.57186425,-0.1214267,-0.1277259,0.0062992
43,-0.6319939,-0.6974652,"('irresponsible', 'responsible')",1.4399134,1.5832374,0.27572504,0.33825892,0.35220566,0.32465714,0.3589625,0.3871721,-0.0282096
41,-0.62627447,-0.60838664,"('unforgiving', 'forgiving')",0.56255597,0.55975527,0.8173585,0.9021732,0.44510034,0.5023367,0.2996851,0.3389696,-0.0392845
87,0.5884744,0.5259136,"('unsuccessful', 'successful')",0.29543626,0.28169703,1.0501845,0.99114156,0.46494514,0.6215586,0.5997601,0.6050777,-0.0053176
70,-0.58386374,-0.68469995,"('lethargic', 'energetic')",0.15384477,0.16206007,0.65804744,0.60582626,0.49582055,0.49169546,0.1809623,0.1437205,0.0372418
0,-0.58111113,-0.58626497,"('unsociable', 'sociable')",0.41383016,0.20237371,0.5822054,0.36001435,-0.5939746,-0.54048103,-0.0447625,-0.1410895,0.096327
12,0.53004813,0.5900263,"('unsupportive', 'supportive')",3.1642241,3.488991,1.8964279,2.2152376,-1.5316622,-1.0487099,1.0147595,1.3113862,-0.2966267
71,0.5291769,0.656954,"('diffident', 'self-confident')",2.9269018,2.9493182,2.0488768,2.2098799,0.7660222,0.84898317,1.5677444,1.6662838,-0.0985394
78,-0.52265936,-0.58357173,"('nonresilient', 'resilient')",1.6232873,1.7258121,1.864933,1.9571911,0.18124664,0.2615184,0.7867019,0.8402375,-0.0535356
88,-0.5225324,-0.74238086,"('low', 'eminent')",-0.091483474,-0.18881094,0.50018,0.37683046,0.61061317,0.30195585,0.1241943,-0.0631014,0.1872957
44,0.50900024,0.3107984,"('prejudiced', 'unprejudiced')",-0.47726166,-0.48678023,0.18020578,0.047007266,-1.2218523,-1.3946563,-0.252477,-0.3809077,0.1284307
84,0.50339085,0.56517917,"('inferior', 'superior')",0.8894183,0.975863,0.52150124,0.45828766,0.9064843,0.89904577,0.7051987,0.7245939,-0.0193952
22,-0.49606124,-0.47224873,"('untrustworthy', 'trustworthy')",0.12715602,0.1426285,0.6230508,0.55140036,-0.95314586,-0.8414336,-0.1747501,-0.1549134,-0.0198367
72,-0.49093947,-0.4504337,"('unambitious', 'ambitious')",0.33391315,0.34521052,-1.0397304,-0.84460145,-1.5239031,-1.1294477,-0.6801649,-0.5198181,-0.1603468
49,-0.4652027,-0.4643046,"('unable', 'able')",-0.18213367,-0.002844356,0.53565,0.60066074,-0.024707885,0.07039051,-0.0340986,0.0509756,-0.0850742
14,-0.44863138,-0.4500843,"('antisocial', 'social')",-0.17252979,-0.15951592,0.09221072,-0.07858673,-1.2236131,-1.0937351,-0.4381409,-0.4454805,0.0073396
50,0.42223644,0.21304816,"('clumsy', 'skillful')",1.0123308,0.9900851,0.93016607,1.0508057,0.44487712,0.4240712,0.7024026,0.6695026,0.0329
81,-0.40803912,-0.5637871,"('submissive', 'aggressive')",0.16820505,-0.17082597,0.48262453,0.18047473,-0.9087372,-0.88074434,-0.1664867,-0.3587207,0.192234
21,-0.40193397,-0.47029042,"('immoral', 'moral')",1.0584135,1.0157042,0.8285745,0.6224411,-0.6378847,-0.6505052,0.2117923,0.1293374,0.0824549
46,-0.39012337,-0.5319692,"('uncompetitive', 'competitive')",0.022944849,0.083138384,0.5851504,0.3646547,-0.7693006,-0.8691693,-0.1378322,-0.2383364,0.1005042
18,-0.38681588,-0.43892828,"('disagreeable', 'welcoming')",-0.20904076,-0.21777794,0.2434612,0.30278772,0.0647472,0.12450174,-0.0719121,-0.0573542,-0.0145579
32,0.38643235,0.42178157,"('unkind', 'kind')",2.0290625,2.0681868,1.0981382,1.2444681,1.2239528,1.3524979,1.1843965,1.2717336,-0.0873371
66,-0.37876582,-0.35776496,"('inactive', 'active')",-0.20035101,-0.18910383,0.29021615,0.41820252,1.247136,1.1092478,0.2395588,0.2451454,-0.0055866
33,0.37650862,0.49585778,"('wrong', 'right')",0.94218594,1.0710018,1.1350449,1.3453946,-0.12420513,-0.0068988577,0.5823836,0.7263388,-0.1439552
51,-0.36433062,-0.4342594,"('uneducated', 'educated')",0.13204646,0.0627578,0.32699692,0.2251901,0.3170716,0.31534734,0.1029461,0.042259,0.0606871
37,-0.36089623,-0.4456169,"('fake', 'genuine')",0.2090743,0.13558918,0.27508208,0.2046799,0.29038462,0.22102305,0.1034112,0.0289188,0.0744924
64,0.35462052,0.35453182,"('shy', 'confident')",0.17190206,0.07728337,0.5518103,0.46822762,-5.977717,-5.755164,-1.224846,-1.2137803,-0.0110657
31,-0.34457102,-0.1253547,"('evil', 'good')",-0.5306687,-0.36218324,-0.52562064,-0.3438502,-0.48606348,-0.3099264,-0.4717309,-0.2853286,-0.1864023
38,-0.3326713,-0.36287305,"('untruthful', 'truthful')",1.0325946,1.1731272,0.5323716,0.74579,0.5537892,0.5963638,0.446521,0.538102,-0.091581
6,-0.32939103,-0.09398433,"('distant', 'open')",0.9109668,1.2322474,0.06869549,0.49235326,0.8830445,0.9424626,0.3833289,0.6432697,-0.2599408
83,-0.3262449,-0.3577466,"('powerless', 'powerful')",0.05142608,0.056988206,-0.44462466,-0.25494492,-1.2506381,-1.2104266,-0.4925204,-0.4415325,-0.0509879
19,-0.30800062,-0.14220327,"('inhospitable', 'hospitable')",0.46852708,0.60069835,-0.17986375,0.123054296,0.47547376,0.6159476,0.1140341,0.2993743,-0.1853402
80,0.29738823,0.2892052,"('dominated', 'dominating')",-0.705216,-0.7654583,0.71218204,0.56546146,-1.8303124,-1.7857283,-0.3814895,-0.42413,0.0426405
62,-0.29220697,-0.25249138,"('incompetent', 'brilliant')",0.07480349,0.1976535,0.95050275,0.9637166,-0.29458928,0.04637954,0.1096275,0.2388146,-0.1291871
3,-0.28895357,-0.41046777,"('repellent', 'pleasant')",-1.3008237,-1.3576486,0.08217355,-0.19480158,-0.14270666,-0.24279895,-0.4125776,-0.5514292,0.1388516
13,0.26039383,0.3905807,"('impolite', 'polite')",0.6508321,0.6746282,1.0469638,1.0224223,-0.10494803,-0.001170475,0.4633104,0.5216152,-0.0583048
77,-0.2540682,-0.32203326,"('unmotivated', 'motivated')",-0.079857774,-0.10153682,0.9993789,0.85105264,-1.1325122,-1.0463388,-0.1167648,-0.154714,0.0379492
60,0.23434207,0.2776008,"('inefficient', 'efficient')",0.008859074,0.21796286,1.1045871,1.0833452,-0.18808559,0.123355545,0.2899257,0.4255661,-0.1356404
47,-0.234041,-0.29409617,"('stupid', 'smart')",1.5046151,1.444761,0.9867621,0.9098564,5.353342,5.2102356,1.9026695,1.8176892,0.0849803
59,0.2093544,0.1501669,"('foolish', 'wise')",2.0743718,1.9852843,1.0257198,1.1743355,0.8997004,0.79061,1.0522866,1.0250992,0.0271874
76,-0.19713297,-0.23827335,"('anxious', 'daring')",-0.6870673,-0.6809525,-0.056642808,-0.22974451,0.066853896,-0.045359213,-0.2184973,-0.2985824,0.0800851
29,0.15835668,0.3082741,"('unfair', 'fair')",-0.1430817,0.059673533,-0.27385405,-0.30888802,-0.61880213,-0.64355934,-0.2193453,-0.1461249,-0.0732204
11,-0.1570064,-0.34094906,"('unhelpful', 'helpful')",0.14556524,0.12384235,1.9014809,1.8519266,1.9592793,1.8369685,0.9623297,0.8679471,0.0943826
24,-0.15683308,-0.01763086,"('dishonest', 'honest')",0.49081683,0.6398078,-0.8854336,-0.7566503,0.7723005,0.9302511,0.0552126,0.1989444,-0.1437318
79,-0.15572125,-0.18018973,"('wavering', 'unwavering')",0.7193696,0.8329915,-1.0402983,-0.7312442,0.2852727,0.19778395,-0.0478443,0.0298354,-0.0776797
56,0.15452215,0.18966985,"('impractical', 'practical')",1.1458818,1.3712444,0.049565263,0.041110978,-0.38507438,-0.30163613,0.2412237,0.3250973,-0.0838736
34,-0.1278915,-0.24566172,"('mean', 'honorable')",0.75343525,0.78514236,0.12127255,0.06948324,5.889757,5.71178,1.6591433,1.580186,0.0789573
74,0.12446248,0.14024931,"('undedicated', 'dedicated')",0.75721323,0.9728234,0.63113695,0.7142169,0.21101098,0.2547115,0.4309559,0.5205003,-0.0895444
15,-0.10852267,-0.13931371,"('boring', 'funny')",0.4762465,0.49228323,0.23053832,0.22456457,0.6564441,0.5616656,0.3136765,0.2847999,0.0288766
40,0.10770733,0.12622201,"('stingy', 'generous')",0.771356,0.84891903,-0.14927116,-0.09676398,-1.7330669,-1.3884064,-0.2508187,-0.1275073,-0.1233114
17,0.103131115,0.15816914,"('nasty', 'nice')",-0.14875033,0.04898525,-0.21195212,-0.16851431,-0.4888148,-0.32147315,-0.1865965,-0.0707083,-0.1158882
75,0.10064448,-0.0118501885,"('meek', 'impulsive')",0.15842225,-0.028059214,-0.9187069,-0.79593194,-0.23648627,-0.2908135,-0.2240316,-0.2816637,0.0576321
4,0.09675564,0.21985117,"('disliked', 'liked')",1.1026589,1.1983755,0.35933986,0.533765,-5.300332,-4.983976,-0.9353944,-0.7579961,-0.1773983
85,-0.090727404,-0.13819,"('insignificant', 'prestigious')",2.011562,1.9948974,0.5614408,0.7168053,1.1404834,0.95562387,0.9056897,0.8822841,0.0234056
30,0.07173231,0.07226935,"('intolerant', 'tolerant')",0.24237472,0.27955604,1.291968,1.0740812,1.1390898,1.1441815,0.6862912,0.642522,0.0437692
5,-0.061467513,0.1711873,"('distant', 'outgoing')",0.7907747,1.1101251,0.16850114,0.54397774,0.43449417,0.6115156,0.3330756,0.6092014,-0.2761258
16,-0.04299167,-0.159768,"('unpopular', 'popular')",0.010417387,-0.003466174,0.525387,0.47426063,0.8986518,0.6880048,0.3478661,0.2497578,0.0981083
35,0.015869413,0.042383306,"('corrupt', 'incorrupt')",-0.66138935,-0.62152797,0.025820695,0.1145298,0.40328062,0.22151664,-0.0541047,-0.0607746,0.0066699
