,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,male-female
33,1.0617102,0.78844917,"('wrong', 'right')",0.7487105,0.5350072,1.1753155,1.1539462,0.011128532,-0.01643164,0.7492162,0.6152427,0.1339735
41,1.0453525,1.1767566,"('unforgiving', 'forgiving')",-0.21152623,-0.14764777,-0.15734884,-0.2652141,0.09834054,-0.045295674,0.1937045,0.1796498,0.0140547
14,1.0293984,1.158286,"('antisocial', 'social')",-0.5248161,-0.1480961,-0.63284063,-0.5246935,-0.3213442,-0.2488358,-0.1124006,0.0591651,-0.1715657
40,1.0107341,0.9050692,"('stingy', 'generous')",1.2063309,1.517926,0.91541183,0.94954145,-1.8098958,-1.6813045,0.3306453,0.4228081,-0.0921628
8,1.0095133,0.87537086,"('unaffectionate', 'affectionate')",0.090267204,0.04835176,0.7924955,0.9295755,1.2069794,1.1139486,0.7748138,0.7418117,0.0330021
44,-0.9240085,-0.71437764,"('prejudiced', 'unprejudiced')",0.5013321,0.6801811,-0.972724,-0.73705703,-1.4110122,-1.421556,-0.7016032,-0.5482024,-0.1534008
50,-0.91761965,-1.0759747,"('clumsy', 'skillful')",0.7300994,0.62617093,0.5106619,0.31131843,0.21164063,0.06950514,0.1336956,-0.0172451,0.1509407
62,0.9120208,1.2805873,"('incompetent', 'brilliant')",-1.5120745,-1.0084109,-0.60845494,-0.23952928,-0.070748866,0.19404976,-0.3198144,0.0566742,-0.3764886
64,-0.87678593,-0.7469929,"('shy', 'confident')",0.1432406,0.51895076,0.14833935,0.21305934,-6.717784,-6.4187465,-1.8257475,-1.6084323,-0.2173152
23,0.8740842,1.1620456,"('insincere', 'sincere')",-1.9387456,-1.6815434,-0.9736417,-0.6748182,5.922555,5.7468605,0.971063,1.1381361,-0.1670731
42,0.85041296,0.8295974,"('unreliable', 'reliable')",1.0655967,1.0551102,0.6927597,0.5023353,-2.8870375,-2.9817295,-0.069567,-0.1486716,0.0791046
75,-0.8353211,-0.8126543,"('meek', 'impulsive')",0.7434649,0.8848269,0.6293874,0.8111915,-0.64665747,-0.53561574,-0.0272816,0.0869371,-0.1142187
85,0.8232128,0.38369557,"('insignificant', 'prestigious')",0.89489716,0.27466172,1.5331377,1.1264884,0.09149916,0.0021041147,0.8356867,0.4467375,0.3889492
39,0.8230117,1.103553,"('exploitative', 'cooperative')",-0.51124346,-0.09208613,0.18562356,0.8155126,0.6878362,0.6140249,0.296307,0.6102511,-0.3139441
35,-0.807302,-0.9515925,"('corrupt', 'incorrupt')",0.48851734,0.4275057,0.9655874,0.9507347,-0.20330942,-0.19912504,0.1108733,0.0568807,0.0539926
56,0.7733703,1.0386606,"('impractical', 'practical')",-1.9035505,-1.7879971,-1.0084296,-0.87961066,-1.2535414,-1.1316373,-0.8480378,-0.6901461,-0.1578917
25,0.7641474,0.58090055,"('egoistic', 'altruistic')",0.96139985,0.779013,1.1388086,1.267561,1.5723234,1.7157953,1.1091698,1.0858175,0.0233523
5,0.75325227,0.7052739,"('distant', 'outgoing')",0.16546378,0.05363608,0.7764394,0.7724931,-0.27722788,-0.11399804,0.3544819,0.3543513,0.0001306
66,0.7515441,0.3813143,"('inactive', 'active')",0.11020854,-0.26988068,0.6894215,0.42353463,0.6794486,0.432872,0.5576557,0.2419601,0.3156956
88,-0.66759187,-0.65223527,"('low', 'eminent')",0.12767796,-0.18201639,0.5582006,0.32809898,-0.17604163,-0.35751823,-0.0394387,-0.2159177,0.176479
7,0.61624724,0.84338534,"('insensitive', 'sensitive')",-1.2594745,-0.9558176,-0.75042015,-0.7416842,0.7570285,0.76092833,-0.1591547,-0.023297,-0.1358577
73,0.6043538,0.72132874,"('helpless', 'self-reliant')",2.0204039,2.0766609,0.913219,1.0307451,-3.2222235,-2.968975,0.0789383,0.21494,-0.1360017
20,-0.59525514,-0.3763653,"('rough', 'thoughtful')",-0.67962855,-0.62319905,-0.48011217,-0.5013516,0.757374,0.8462842,-0.2494055,-0.1636579,-0.0857476
28,0.5774316,0.5916956,"('disloyal', 'loyal')",-1.4296638,-1.303213,-0.10756548,0.04943528,1.1436741,0.96236247,0.0459691,0.0750701,-0.029101
6,0.57527477,0.4364789,"('distant', 'open')",0.018464528,-0.25995427,1.2165349,1.1673362,0.22256988,0.1768804,0.508211,0.3801853,0.1280257
38,0.5740455,0.78470296,"('untruthful', 'truthful')",-0.39424574,-0.44983977,0.32865688,0.24325757,-0.32061458,-0.11668057,0.0469605,0.1153601,-0.0683996
13,0.5655652,0.8582689,"('impolite', 'polite')",-1.6984155,-1.2915905,-1.0374004,-0.5744505,-1.1903002,-1.1890681,-0.8401377,-0.54921,-0.2909277
58,0.5635049,0.39654052,"('undiscriminating', 'discriminating')",0.8460362,0.45970178,0.431073,0.01641848,0.24748923,0.23487806,0.5220258,0.2768847,0.2451411
22,-0.55543184,-0.28595832,"('untrustworthy', 'trustworthy')",-0.70290995,-0.18105274,-0.30447412,-0.14077342,-0.46233928,-0.51831317,-0.5062888,-0.2815244,-0.2247644
48,-0.54176766,-0.5340657,"('unintelligent', 'intelligent')",-0.9355176,-1.075742,0.15921898,-0.021883074,0.33321732,0.29715285,-0.2462122,-0.3336345,0.0874223
27,0.4993686,0.44843736,"('hardhearted', 'softhearted')",0.20644863,-0.34742516,0.8718851,0.600522,1.5532345,1.2764552,0.7827342,0.4944973,0.2882369
31,-0.49861932,-0.74375707,"('evil', 'good')",1.2350593,1.0792962,1.34758,1.2278326,-0.39069265,-0.52309567,0.4233318,0.260069,0.1632628
10,-0.48424438,-0.4548372,"('unsympathetic', 'sympathetic')",-2.0470552,-2.1782558,-0.9390251,-1.1555091,-0.3833489,-0.56657654,-0.9634184,-1.0887946,0.1253762
4,-0.47011638,-0.5309092,"('disliked', 'liked')",0.9618008,1.0717357,0.59546894,0.5290886,-7.3077593,-6.873695,-1.5551515,-1.4509449,-0.1042066
21,0.45760748,0.5982881,"('immoral', 'moral')",-1.2472278,-1.0301483,-0.5205957,-0.5566772,-1.0649747,-1.073592,-0.5937977,-0.5155323,-0.0782654
43,0.44336015,0.8434202,"('irresponsible', 'responsible')",-1.5930725,-1.3646679,-1.303247,-1.0862691,0.17385368,0.22585091,-0.5697764,-0.3454165,-0.2243599
69,0.42942056,0.36477554,"('lazy', 'industrious')",1.0345596,0.9358461,1.0459958,0.9266037,-0.5852335,-0.42219543,0.4811856,0.4512575,0.0299281
49,-0.41482088,-0.24892431,"('unable', 'able')",-1.9035753,-1.5338665,-0.84487796,-0.5204499,-0.560206,-0.60269773,-0.93087,-0.7264847,-0.2043853
45,-0.40664396,-0.32783818,"('incompetent', 'competent')",-1.5674552,-1.6006687,-0.86629313,-1.2060726,-0.23221484,-0.31109908,-0.7681518,-0.8614196,0.0932678
67,-0.3923785,-0.40668577,"('doubtful', 'determined')",0.17773046,0.19006698,-0.09173533,-0.12635373,-0.7881151,-0.8720664,-0.2736246,-0.3037597,0.0301351
47,0.36932448,0.66584986,"('stupid', 'smart')",-0.2605678,-0.16270892,-1.4240113,-1.184462,5.3266587,5.2485743,1.002851,1.1418133,-0.1389623
36,0.34737954,0.09301593,"('hostile', 'amicable')",-0.1175156,-0.50253296,0.90683466,0.7218675,0.16960569,-0.022969285,0.3265761,0.0723453,0.2542308
0,0.3276337,0.38186392,"('unsociable', 'sociable')",-1.3259548,-1.5436006,-1.1835918,-1.4658996,-0.656464,-0.8321913,-0.7095942,-0.8649569,0.1553627
16,-0.29476902,-0.4488975,"('unpopular', 'popular')",-0.6804585,-0.72260326,-0.33268327,-0.5809675,0.08757053,0.0076714605,-0.305085,-0.4361992,0.1311142
82,-0.29007328,-0.30256933,"('poor', 'rich')",-1.583678,-1.297655,0.093528986,0.24258737,6.3777184,6.2157564,1.149374,1.2145299,-0.0651559
81,0.27800968,0.4630963,"('submissive', 'aggressive')",-0.30419192,0.06515092,-0.26283982,-0.19958894,-1.2637638,-1.1354628,-0.3881965,-0.2017011,-0.1864954
77,0.26142126,0.32085496,"('unmotivated', 'motivated')",-2.1432734,-2.1460595,-1.4053142,-1.3614783,-1.6358507,-1.5547748,-1.2307543,-1.1853645,-0.0453898
52,0.25487527,-0.035718255,"('irrational', 'rational')",-0.2987584,-0.6549756,0.6678882,0.58873004,0.45237917,0.23559403,0.2690961,0.0334076,0.2356885
74,0.25346622,0.3016349,"('undedicated', 'dedicated')",-0.24805395,-0.05969069,0.40154684,0.3392658,-0.08380468,-0.042239025,0.0807886,0.1347428,-0.0539542
30,0.24098542,0.50043595,"('intolerant', 'tolerant')",0.0734694,0.045267895,-0.38025302,-0.31861094,0.26763695,0.3556044,0.0504597,0.1456743,-0.0952146
24,0.23834163,0.56129104,"('dishonest', 'honest')",-1.1401492,-0.86032623,-0.1409018,0.1963689,0.76220834,0.68118095,-0.0701253,0.1446287,-0.214754
70,-0.23437585,-0.12938021,"('lethargic', 'energetic')",-0.16079241,0.030713074,-0.8063804,-0.84613216,0.5092542,0.4810879,-0.1730736,-0.1159279,-0.0571457
80,0.21879996,0.08193965,"('dominated', 'dominating')",-0.024420846,0.011634048,-0.741436,-0.6488573,-0.54592687,-0.7103636,-0.2732459,-0.3164118,0.0431659
59,0.21429475,0.13277982,"('foolish', 'wise')",0.31857386,0.37968186,1.0138816,1.212181,0.3477275,0.37054542,0.4736194,0.523797,-0.0501776
29,0.21058391,0.2560132,"('unfair', 'fair')",-0.7315196,-0.7328609,-0.86273575,-0.83304507,-0.064917594,-0.23076482,-0.3621472,-0.3851644,0.0230172
19,0.1987268,0.06642755,"('inhospitable', 'hospitable')",-0.16474035,-0.41173157,0.89124143,0.8431662,-0.07038361,-0.097552285,0.2137111,0.1000775,0.1136336
76,-0.1963081,-0.16457266,"('anxious', 'daring')",-0.38332444,-0.12508732,-0.70501286,-0.6129937,-0.62900335,-0.72695565,-0.4784122,-0.4074023,-0.0710099
57,-0.19427831,-0.37430105,"('unimaginative', 'imaginative')",-1.0640677,-1.1859506,-0.17521547,-0.4891128,-2.9495509,-2.9168804,-1.0957781,-1.2415612,0.1457831
60,-0.19371179,0.3586136,"('inefficient', 'efficient')",-2.1438978,-1.7765332,-1.3274221,-1.0559514,-0.97379225,-0.6803479,-1.159706,-0.7885547,-0.3711513
84,-0.1926951,-0.048858646,"('inferior', 'superior')",-0.877344,-0.72414476,-0.16626267,-0.12905724,0.5625302,0.6135364,-0.1684429,-0.0721311,-0.0963118
18,-0.18705954,-0.23585644,"('disagreeable', 'welcoming')",0.6027987,1.0309215,0.98666626,1.3477358,-0.51509446,-0.5524435,0.2218278,0.3975893,-0.1757615
79,0.18269736,-0.18301715,"('wavering', 'unwavering')",0.6258097,0.2030668,1.5286756,1.2197288,0.018712133,-0.24456882,0.5889736,0.2488024,0.3401712
55,0.15445675,0.14412844,"('incompetent', 'clever')",-1.0561976,-0.97663075,-0.8464792,-1.0522828,-0.00066947564,-0.022694811,-0.4372224,-0.47687,0.0396476
46,0.1306798,0.21921596,"('uncompetitive', 'competitive')",-2.0345762,-1.7376634,-1.4409418,-1.5516093,-1.6382592,-1.5577551,-1.2457743,-1.156953,-0.0888213
3,-0.112712055,-0.12186773,"('repellent', 'pleasant')",-1.11194,-0.9036939,-1.07907,-0.94650066,0.7515501,0.7916153,-0.388043,-0.2951118,-0.0929312
17,-0.07399544,-0.13459805,"('nasty', 'nice')",-0.03367166,-0.29923856,-0.10999087,-0.19646066,-0.27219,-0.33175552,-0.122462,-0.2405132,0.1180512
51,-0.06666686,-0.18634151,"('uneducated', 'educated')",-0.029544048,0.006164223,0.69426554,0.4616497,0.43906093,0.2923304,0.2592789,0.1434507,0.1158282
86,-0.0608754,-0.30938864,"('uninfluential', 'influential')",-1.0449079,-1.6228931,0.46709222,-0.07344412,0.050594784,-0.22034441,-0.1470241,-0.5565175,0.4094934
72,-0.036035262,0.010275185,"('unambitious', 'ambitious')",-0.39295462,-0.14997661,0.3127783,0.6348208,-0.362332,-0.32230952,-0.1196359,0.0432025,-0.1628384
65,0.01881224,0.1943165,"('insecure', 'secure')",-0.62948895,-0.40072432,-0.63837415,-0.3932248,-0.29665574,-0.2685952,-0.3864267,-0.217057,-0.1693697
53,-0.018335765,0.010852243,"('uncreative', 'creative')",-1.535125,-1.535753,0.19952539,0.123430565,0.31875244,0.29553112,-0.2587958,-0.2764848,0.017689
11,-0.011604842,0.31212458,"('unhelpful', 'helpful')",-1.8127396,-1.4900359,-0.47097665,-0.32518262,1.573826,1.7936391,-0.1803738,0.0726363,-0.2530101
