,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,male-female
7,-1.4756389,-1.4412799,"('insensitive', 'sensitive')",-0.70916104,-0.8118239,0.13612336,-0.06781868,-1.0252649,-1.0380719,-0.16039225,-0.21767296,-0.6468667,-0.7153335,0.0684668
53,-1.4431254,-1.4096508,"('uncreative', 'creative')",0.71352357,0.72709656,-0.057225734,-0.01670508,-0.103876665,-0.23405614,0.66949606,0.72512215,-0.0442416,-0.0416387,-0.0026029
75,1.3780061,1.2112375,"('meek', 'impulsive')",-0.48531297,-0.43664533,-0.24913844,-0.12583257,0.23153782,0.3207217,-0.31462252,-0.2499655,0.112094,0.1439032,-0.0318092
58,-1.3737135,-1.5564752,"('undiscriminating', 'discriminating')",0.44243783,0.4229185,-0.9288359,-1.0821053,0.36732757,0.3483734,0.08038601,-0.0016907323,-0.2824796,-0.3737959,0.0913163
30,-1.3649132,-0.9647583,"('intolerant', 'tolerant')",-1.1437936,-1.0892884,-0.8873593,-0.9150288,-0.8028327,-0.8105194,0.06567907,0.20148784,-0.8266439,-0.7156214,-0.1110225
81,-1.3043916,-0.9891142,"('submissive', 'aggressive')",-1.484141,-1.5823567,-0.92679334,-0.9942079,-1.2087741,-1.2332786,-0.9384988,-0.98442096,-1.1725198,-1.1566756,-0.0158442
59,1.2807392,1.0936348,"('foolish', 'wise')",1.7278689,1.7647095,1.5580478,1.6509379,1.5023481,1.4039578,0.0036187917,-0.06792778,1.2145246,1.1690624,0.0454622
70,-1.261734,-1.3926053,"('lethargic', 'energetic')",-1.338282,-1.5557704,-0.79468846,-1.0147103,-1.6157911,-1.7801669,0.037461225,-0.065871626,-0.9946069,-1.1618249,0.167218
78,-1.2494315,-1.4601531,"('nonresilient', 'resilient')",0.7758075,0.7401791,-0.45520777,-0.66432536,0.95028245,0.93307686,0.43091053,0.28568035,0.0904722,-0.0331084,0.1235806
22,-1.2406831,-1.3183088,"('untrustworthy', 'trustworthy')",-2.3002095,-2.4323542,0.78345734,0.728937,-2.35471,-2.4819489,-0.8767115,-0.9753606,-1.1977714,-1.2958071,0.0980357
27,-1.2391655,-1.5818785,"('hardhearted', 'softhearted')",-0.534701,-0.7159573,-0.9681828,-1.2472116,-0.7353008,-0.966287,0.5747593,0.52779126,-0.5805182,-0.7967086,0.2161904
62,-1.2098544,-1.1472869,"('incompetent', 'brilliant')",-1.6722775,-1.8518547,-1.4215746,-1.5736208,-2.1231043,-2.1977098,-0.68572134,-0.6632153,-1.4225063,-1.4867375,0.0642312
77,-1.1489545,-1.2242925,"('unmotivated', 'motivated')",-1.3710594,-1.5031706,-0.83070326,-1.0055486,-0.9712786,-0.9834202,-0.95995414,-1.1489657,-1.05639,-1.1730796,0.1166896
51,-1.1425529,-1.0683128,"('uneducated', 'educated')",-1.4664342,-1.4264803,0.7479265,0.7240405,-1.345522,-1.2466824,0.50936186,0.47445366,-0.5394442,-0.5085962,-0.030848
66,1.1084952,0.7868125,"('inactive', 'active')",0.43729514,0.45644718,1.2090617,1.1305887,0.8921482,0.8239469,1.0978296,0.8917436,0.948966,0.8179078,0.1310582
33,1.0878559,0.95415944,"('wrong', 'right')",1.5170268,1.4885623,0.689636,0.63765985,1.4559,1.361115,-0.5903196,-0.71168095,0.8320198,0.7459632,0.0860566
49,-1.0577092,-1.0653348,"('unable', 'able')",-1.3298199,-1.297085,-1.024413,-1.1042761,-1.1681107,-1.0977252,-0.79904044,-0.7736876,-1.0758186,-1.0676216,-0.008197
63,-1.0284474,-1.2257901,"('unperceptive', 'insightful')",0.4021938,0.32582787,0.53859735,0.29097998,-0.111751154,-0.25817758,0.31657717,0.12438576,0.023434,-0.1485548,0.1719888
11,-1.0096645,-1.0682031,"('unhelpful', 'helpful')",0.04201449,-0.14157373,-0.8965455,-1.0184023,0.6744615,0.6103208,1.9337059,1.9364865,0.1487944,0.0637256,0.0850688
8,-0.98643583,-1.0363687,"('unaffectionate', 'affectionate')",0.5410331,0.6530496,-0.8778166,-0.78221476,0.8776988,0.7790259,0.25794354,0.32076153,-0.0375154,-0.0131493,-0.0243661
23,-0.97464204,-0.92014116,"('insincere', 'sincere')",-0.5109033,-0.65129536,-1.2336906,-1.3320243,-0.54165083,-0.66739,5.2969074,5.658192,0.4072042,0.4174683,-0.0102641
13,-0.9707577,-0.79533625,"('impolite', 'polite')",-1.4378625,-1.5544773,-0.76454663,-0.87250924,-1.2015337,-1.1872516,-0.24377804,-0.45219353,-0.9236958,-0.9723536,0.0486578
28,-0.95258313,-0.8726783,"('disloyal', 'loyal')",0.15807083,0.15052785,-0.0034866184,-0.032149315,-0.5376411,-0.5855919,0.8729839,1.0047622,-0.0925312,-0.0670259,-0.0255053
12,-0.9415821,-1.0053986,"('unsupportive', 'supportive')",0.35866445,0.3122048,0.095544785,-0.06895845,0.92377514,0.8863799,-1.9433494,-2.160988,-0.3013894,-0.4073521,0.1059627
72,-0.91366935,-0.8575861,"('unambitious', 'ambitious')",-0.8830194,-0.83429193,-0.8096682,-0.74023,-0.82514924,-0.92930275,-0.96129894,-0.6991098,-0.878561,-0.8121041,-0.0664569
67,0.9004048,1.0321673,"('doubtful', 'determined')",0.9044033,0.8476397,0.12224605,0.2308521,0.9396176,1.0062778,-0.14709179,-0.17164089,0.543916,0.5890592,-0.0451432
5,0.8988314,0.94030106,"('distant', 'outgoing')",2.5364308,2.601261,0.5447775,0.6994156,1.5638257,1.6518731,-0.34981903,-0.2919304,1.0388092,1.1201841,-0.0813749
56,-0.89374375,-0.6687082,"('impractical', 'practical')",0.3628709,0.32264104,-0.9166939,-0.86849403,-0.10697554,-0.085258245,-0.67836785,-0.63081867,-0.446582,-0.3861276,-0.0604544
20,-0.8746655,-0.90778804,"('rough', 'thoughtful')",-1.7606082,-1.8216327,-0.15255818,-0.25354305,-1.5299836,-1.5096911,0.14756636,0.30156252,-0.8340498,-0.8382185,0.0041687
32,-0.86015075,-0.65283334,"('unkind', 'kind')",-0.16645001,-0.20563756,0.2459963,0.20179746,-1.0794866,-1.2038511,0.7104835,0.8535111,-0.2299215,-0.2014027,-0.0285188
50,0.76128757,0.55899334,"('clumsy', 'skillful')",0.49620816,0.5367736,1.7973278,1.71697,0.85607815,0.9288398,0.2489979,0.27328473,0.8319798,0.8029723,0.0290075
76,-0.7475887,-0.6269407,"('anxious', 'daring')",-1.8543257,-2.0466301,0.1748429,0.07451576,-1.407852,-1.4931495,-0.10000622,-0.040593565,-0.786986,-0.8265596,0.0395736
4,0.7313368,0.58870476,"('disliked', 'liked')",0.61911446,0.78257275,0.3924392,0.54605585,0.4729847,0.5938415,-6.3966727,-6.7459197,-0.8361595,-0.846949,0.0107895
9,-0.69391924,-0.63884705,"('unaffectionate', 'caring')",0.99248874,0.9893874,-0.84524727,-0.89250135,1.1809968,1.073982,0.70970994,0.7410668,0.2688058,0.2546175,0.0141883
18,-0.6194786,-0.5554587,"('disagreeable', 'welcoming')",-2.0188422,-2.0283396,1.4656901,1.4144322,-1.0771414,-1.1070256,-0.9097634,-0.8217328,-0.6319071,-0.6196249,-0.0122822
26,-0.6139335,-0.4194919,"('hardhearted', 'benevolent')",0.8660063,1.0397106,1.8351332,1.867922,0.4819611,0.47167248,1.7442919,1.800843,0.8626918,0.9521313,-0.0894395
25,0.60794294,0.6080924,"('egoistic', 'altruistic')",0.8451119,0.85029113,0.5773879,0.7259271,0.5540181,0.45147485,1.6762699,1.8648058,0.8521461,0.9001183,-0.0479722
47,-0.58932346,-0.53905475,"('stupid', 'smart')",0.23545568,0.20492469,0.63045615,0.6252612,0.05866731,-0.048611015,5.1488996,5.4207144,1.096831,1.1326469,-0.0358159
84,0.5703992,0.59313804,"('inferior', 'superior')",0.87822795,0.80094504,0.6379122,0.6592197,0.71538824,0.69230366,0.79121155,0.76237434,0.7186279,0.7015962,0.0170317
87,0.569403,0.5624998,"('unsuccessful', 'successful')",0.7923921,0.75159466,0.8764637,0.82624304,0.8680534,0.8606974,0.55699617,0.45373437,0.7326617,0.6909538,0.0417079
71,0.56077707,0.55552554,"('diffident', 'self-confident')",2.5185163,2.5163484,0.18165742,0.08114438,1.904289,1.9139407,0.18892553,0.18001436,1.070833,1.0493946,0.0214384
68,-0.5605557,-0.58314836,"('dependent', 'independent')",-1.6365591,-1.6149524,-0.4725362,-0.486616,-1.3929875,-1.4222494,-1.5058907,-1.5435141,-1.1137058,-1.1300961,0.0163903
44,0.5479195,0.39730477,"('prejudiced', 'unprejudiced')",-1.8294367,-1.9756835,-0.5872604,-0.45074835,-0.92491907,-0.98816633,-1.5199738,-1.5014555,-0.862734,-0.9037498,0.0410158
83,-0.54604477,-0.39324978,"('powerless', 'powerful')",0.7691393,0.8848769,-0.5247763,-0.46639642,0.37683988,0.5229531,-1.4768245,-1.1906983,-0.2803333,-0.1285029,-0.1518304
52,0.52844346,0.47728732,"('irrational', 'rational')",1.0949718,1.0796424,0.6565982,0.8334831,1.2186357,1.1438789,-0.24959998,-0.22307485,0.6498098,0.6622434,-0.0124336
16,0.50131285,0.3362798,"('unpopular', 'popular')",0.9352725,1.0153261,0.60940886,0.53362405,0.745834,0.79147315,0.49782416,0.5164447,0.6579305,0.6386295,0.019301
24,-0.49460554,-0.29130304,"('dishonest', 'honest')",-0.34267595,-0.5571696,-0.53546804,-0.54107964,-0.8053726,-0.98551166,0.27899736,0.3373663,-0.3798249,-0.4075395,0.0277146
42,-0.44901925,-0.37213856,"('unreliable', 'reliable')",-0.30321273,-0.34836116,1.0975142,1.0424719,0.0032346323,0.0036659464,-2.8536162,-2.9420087,-0.5010199,-0.5232741,0.0222542
36,0.42365387,0.37121037,"('hostile', 'amicable')",1.2296494,1.5352185,0.042105168,0.28735334,0.52515656,0.6087816,0.25636727,0.43503362,0.4953865,0.6475194,-0.1521329
40,-0.40913987,-0.4390977,"('stingy', 'generous')",-0.11401035,-0.1859193,-0.4820753,-0.5902693,-0.693415,-0.7061522,-2.4295309,-2.625547,-0.8256343,-0.9093971,0.0837628
29,-0.40606114,-0.5490678,"('unfair', 'fair')",0.5099745,0.41456145,0.87058437,0.8289088,-0.30390793,-0.30383477,-0.8285322,-0.91363275,-0.0315885,-0.104613,0.0730245
31,0.3754405,0.23973145,"('evil', 'good')",1.1948383,1.344858,0.04202742,0.12728871,0.97946197,1.0340197,-1.0083094,-1.0824015,0.3166918,0.3326993,-0.0160075
74,-0.36118636,-0.416066,"('undedicated', 'dedicated')",0.58529454,0.5995479,0.47365823,0.43095818,-0.0011596158,-0.046096765,-0.12624179,-0.09646697,0.114073,0.0943753,0.0196977
34,-0.33023295,-0.42286012,"('mean', 'honorable')",-0.19781798,-0.2579129,-1.3404275,-1.3807979,0.33642906,0.31538782,5.1136856,5.432754,0.7163272,0.7373142,-0.020987
17,0.32867008,0.29038265,"('nasty', 'nice')",-0.27590233,-0.20642734,-0.621224,-0.6512886,0.22970966,0.35713533,-0.25326592,-0.2222897,-0.1184025,-0.0864975,-0.031905
37,-0.31879413,-0.55853295,"('fake', 'genuine')",-0.11246552,-0.22048017,-0.2712158,-0.38211703,-0.95423454,-1.0584497,-0.09354291,-0.14785096,-0.3500506,-0.4734862,0.1234356
6,0.2901965,0.34266582,"('distant', 'open')",2.2003613,2.2623324,0.7478555,0.8661457,1.2627108,1.3454196,-0.16567093,-0.024697483,0.8670906,0.9583733,-0.0912827
15,0.28282562,0.39346987,"('boring', 'funny')",0.87692136,0.8516616,0.30724284,0.38802612,-0.19120875,-0.25608802,0.15435304,0.13097088,0.2860268,0.3016081,-0.0155813
80,-0.22504276,-0.23033762,"('dominated', 'dominating')",-0.66068256,-0.8174502,0.1477703,-0.05008492,-0.7865669,-0.8370353,-0.5074535,-0.58587253,-0.4063951,-0.5041561,0.097761
54,-0.21157128,-0.33212188,"('incapable', 'capable')",0.59018505,0.56572676,0.17649396,0.16398986,0.27352965,0.18943608,0.68497217,0.7206279,0.3027219,0.2615317,0.0411902
38,0.1762973,0.053840082,"('untruthful', 'truthful')",1.0044801,1.0164238,-0.22525655,-0.2628137,1.1551124,1.1082438,-0.05721412,-0.030810202,0.4106839,0.3769768,0.0337071
2,-0.1458796,-0.05752241,"('unlikable', 'likable')",-1.0656652,-1.1027051,1.3270481,1.4493045,-0.7212678,-0.7405627,0.6897167,0.7902701,0.0167904,0.0677569,-0.0509665
88,-0.11864753,0.022370167,"('low', 'eminent')",-0.06645621,-0.048836887,0.0036971965,0.092786804,-0.53152704,-0.48554677,-0.2553225,-0.08193679,-0.1936512,-0.1002327,-0.0934185
19,-0.08152227,0.061909758,"('inhospitable', 'hospitable')",0.6791776,0.7681116,-0.67169523,-0.5490706,0.1289292,0.33372748,-0.2966616,-0.11541037,-0.0483545,0.0998536,-0.1482081
64,0.016671538,0.08676843,"('shy', 'confident')",-0.71700674,-0.7413428,0.9993018,1.0621557,-1.0135115,-0.98494446,-5.9221907,-6.497311,-1.3273471,-1.4149348,0.0875877
39,-0.00454526,0.042271093,"('exploitative', 'cooperative')",-0.084574044,-0.23119816,0.18678644,0.13050587,-0.79923105,-1.0394043,0.19967385,0.19940463,-0.100378,-0.1796842,0.0793062
