,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,male-female
5,0.6743427,0.70813143,"('distant', 'outgoing')",0.5181564,0.6072243,-0.25620687,-0.26508337,0.3120974,0.3500908,-0.0379934
26,0.66616744,0.6138431,"('hardhearted', 'benevolent')",1.4683292,1.3465954,2.0548084,1.9740274,1.3964351,1.3114886,0.0849465
17,-0.6539426,-0.75009507,"('nasty', 'nice')",-0.50340384,-0.5852053,-0.4232769,-0.48757333,-0.5268745,-0.6076246,0.0807501
55,-0.6486052,-0.7203023,"('incompetent', 'clever')",-0.59115463,-0.52797306,-0.09691975,0.119663976,-0.4455599,-0.3762038,-0.0693561
27,-0.63567626,-0.5989821,"('hardhearted', 'softhearted')",0.19397274,0.10013046,1.3139856,1.2075062,0.2907607,0.2362182,0.0545425
14,-0.6273452,-0.26976082,"('antisocial', 'social')",0.3890841,0.71961933,-0.25199816,-0.084668115,-0.1634198,0.1217301,-0.2851499
33,0.6216637,0.29142058,"('wrong', 'right')",0.20711018,0.00011651218,-0.40491822,-0.6207189,0.1412852,-0.1097273,0.2510125
24,-0.60635465,-0.7833997,"('dishonest', 'honest')",-0.28735787,-0.42052624,0.9776872,0.9888798,0.0279916,-0.0716821,0.0996737
36,-0.5707311,-0.99142087,"('hostile', 'amicable')",-0.56276786,-0.79206955,-0.062203597,-0.38244906,-0.3985675,-0.7219799,0.3234124
63,0.56881064,0.7884347,"('unperceptive', 'insightful')",0.59836334,0.8545069,-0.20312828,0.16175798,0.3213486,0.6015665,-0.2802179
2,-0.5474471,-0.20853662,"('unlikable', 'likable')",-0.089517556,-0.019116819,0.64932185,0.81767005,0.0041191,0.1966722,-0.1925531
83,0.5318923,0.5237177,"('powerless', 'powerful')",0.35977873,0.48294622,-1.5221342,-1.3884796,-0.2101544,-0.1272719,-0.0828825
69,0.51406837,0.23418902,"('lazy', 'industrious')",0.68304133,0.5376534,-0.98539805,-1.2284329,0.0705705,-0.1521968,0.2227673
9,0.51172924,0.31600532,"('unaffectionate', 'caring')",0.7214998,0.5598695,1.3236022,1.3119794,0.8522771,0.7292848,0.1229923
22,-0.50971544,-0.6456351,"('untrustworthy', 'trustworthy')",-0.5573035,-0.60164,-0.6692179,-0.51900154,-0.5787456,-0.5887589,0.0100133
59,0.50961626,0.3731131,"('foolish', 'wise')",0.6760305,0.6026528,-0.19143084,-0.22047392,0.3314053,0.251764,0.0796413
29,0.49523425,0.12684844,"('unfair', 'fair')",0.17338115,0.008802423,-0.4920038,-0.6605098,0.0588705,-0.174953,0.2338235
80,0.48905224,0.59928834,"('dominated', 'dominating')",-0.032587945,0.06523651,-0.6198001,-0.474509,-0.0544453,0.0633386,-0.1177839
44,-0.46046156,-0.5062375,"('prejudiced', 'unprejudiced')",-0.5083302,-0.48051894,-1.2215455,-1.2055553,-0.7301124,-0.7307706,0.0006582
16,-0.45301026,-0.8112608,"('unpopular', 'popular')",-0.39410383,-0.41669765,0.013816625,-0.18373841,-0.2777658,-0.4705656,0.1927998
48,-0.4445532,-0.7099061,"('unintelligent', 'intelligent')",0.37659913,0.2651708,-0.33539447,-0.2612351,-0.1344495,-0.2353235,0.100874
79,0.43021643,0.23334926,"('wavering', 'unwavering')",0.060354248,0.0077728117,-0.42267787,-0.48972788,0.0226309,-0.0828686,0.1054995
66,-0.40689504,-0.53731245,"('inactive', 'active')",-0.7012519,-0.85185134,0.66539615,0.37732828,-0.1475836,-0.3372785,0.1896949
61,0.4058612,-0.0060792714,"('illogical', 'logical')",0.21073271,0.07000436,0.07286091,-0.06704269,0.2298183,-0.0010392,0.2308575
47,-0.40383685,-0.12037407,"('stupid', 'smart')",0.3938589,0.65711725,5.1427636,5.465471,1.7109286,2.000738,-0.2898094
15,0.40349346,0.20981559,"('boring', 'funny')",1.0142701,0.91659063,0.33301955,0.44034883,0.5835943,0.5222517,0.0613426
12,0.3980825,0.5760271,"('unsupportive', 'supportive')",0.5143145,0.5916288,-2.1099389,-1.894399,-0.3991807,-0.2422477,-0.156933
70,-0.39701816,-0.0482306,"('lethargic', 'energetic')",-0.6895123,-0.5098381,0.46856302,0.6855809,-0.2059891,0.0425041,-0.2484932
60,-0.3873593,-0.07093986,"('inefficient', 'efficient')",0.5058266,0.7858589,-0.42436343,-0.033966467,-0.1019654,0.2269842,-0.3289496
38,0.35059536,0.5746292,"('untruthful', 'truthful')",0.4480642,0.510044,-0.05389654,0.15525211,0.2482543,0.4133084,-0.1650541
43,-0.34567147,-0.108525775,"('irresponsible', 'responsible')",-0.15440638,-0.1378679,0.28182852,0.60935825,-0.0727498,0.1209882,-0.193738
32,0.33848327,0.5907385,"('unkind', 'kind')",0.68448883,0.8685674,1.0122979,1.1494502,0.6784233,0.8695854,-0.1911621
1,0.3287567,-0.050428115,"('unfriendly', 'friendly')",0.6987052,0.37816846,1.8544078,1.7533188,0.9606233,0.6936864,0.2669369
37,0.32778913,0.43402448,"('fake', 'genuine')",-0.18573283,-0.32005942,0.1854743,0.3310006,0.1091769,0.1483219,-0.039145
52,0.32605755,-0.22943662,"('irrational', 'rational')",0.4435493,0.06472784,-0.2562578,-0.4139955,0.1711164,-0.1929014,0.3640178
76,-0.3133463,-0.23536554,"('anxious', 'daring')",-0.64192194,-0.64225364,-0.20750596,-0.016076762,-0.3875914,-0.2978986,-0.0896928
31,0.29777402,-0.06281404,"('evil', 'good')",-0.06994213,-0.2834024,-0.61777025,-0.9156007,-0.1299795,-0.4206057,0.2906262
50,-0.27653685,-0.1957345,"('clumsy', 'skillful')",0.16045648,0.14392062,-0.3485518,-0.22173744,-0.1548774,-0.0911838,-0.0636936
68,-0.2720643,-0.5091466,"('dependent', 'independent')",-1.020092,-1.109367,-1.5525302,-1.7183913,-0.9482288,-1.1123017,0.1640729
25,-0.22953795,-0.6839158,"('egoistic', 'altruistic')",-0.09834631,-0.47603816,1.4588034,1.2999582,0.3769731,0.0466681,0.330305
35,-0.22129692,-0.46945375,"('corrupt', 'incorrupt')",-0.72623247,-0.91861737,-0.34523287,-0.6504568,-0.4309208,-0.6795093,0.2485885
30,-0.21964493,0.27130932,"('intolerant', 'tolerant')",-0.1593751,0.057634898,0.07915081,0.4417283,-0.0999564,0.2568908,-0.3568472
72,0.20956722,0.1540114,"('unambitious', 'ambitious')",-0.15035169,-0.1690178,-0.24546209,-0.14240235,-0.0620822,-0.0524696,-0.0096126
0,-0.20785064,-0.5847909,"('unsociable', 'sociable')",0.89760363,0.6909968,-0.36816573,-0.29934135,0.1071958,-0.0643785,0.1715743
53,0.19652252,-0.06109747,"('uncreative', 'creative')",-0.36021823,-0.5720943,0.14239666,0.087028936,-0.0070997,-0.1820543,0.1749546
19,-0.19357455,0.15498662,"('inhospitable', 'hospitable')",-0.5870984,-0.46527165,-0.30777448,-0.16088587,-0.3628158,-0.157057,-0.2057588
11,-0.18428077,0.0359104,"('unhelpful', 'helpful')",0.449981,0.6840023,1.8164095,2.163372,0.6940366,0.9610949,-0.2670583
88,0.16484444,0.10236541,"('low', 'eminent')",-0.17667106,-0.18419206,-0.35289446,-0.33246642,-0.1215737,-0.1380977,0.016524
57,-0.14900811,-0.78263766,"('unimaginative', 'imaginative')",-0.85431755,-1.0733954,-3.310311,-3.3328204,-1.4378789,-1.7296178,0.2917389
23,-0.13900368,0.10503042,"('insincere', 'sincere')",0.7198137,0.81214845,6.045087,6.2743864,2.2086323,2.3971885,-0.1885562
20,-0.12782992,-0.19337806,"('rough', 'thoughtful')",0.0038999356,0.08928689,0.09900818,0.21397044,-0.0083073,0.0366264,-0.0449337
86,-0.12134984,-0.45420146,"('uninfluential', 'influential')",-0.17893566,-0.39074993,-0.16711947,-0.19499779,-0.1558017,-0.3466497,0.190848
8,-0.11685108,-0.15869644,"('unaffectionate', 'affectionate')",0.04664184,-0.020027488,0.9057628,0.9648556,0.2785178,0.2620439,0.0164739
4,0.09546025,0.097870074,"('disliked', 'liked')",-0.11813393,0.055671815,-7.674339,-7.623063,-2.5656708,-2.4898403,-0.0758305
6,0.092669316,0.14268962,"('distant', 'open')",0.12111193,0.06798114,0.021323398,0.028420325,0.0783682,0.079697,-0.0013288
78,-0.08718112,-0.29760993,"('nonresilient', 'resilient')",0.31611001,0.27583677,-0.40334874,-0.33836916,-0.05814,-0.1200474,0.0619074
41,-0.083108895,-0.023664335,"('unforgiving', 'forgiving')",0.96310705,0.937263,0.29831865,0.22606328,0.3927723,0.3798873,0.012885
75,-0.0581741,-0.02781136,"('meek', 'impulsive')",-0.16319084,-0.05841668,-0.4726009,-0.5279042,-0.231322,-0.2047108,-0.0266112
49,0.054332327,0.05857362,"('unable', 'able')",0.47807986,0.61501545,-0.7421363,-0.5174244,-0.069908,0.0520549,-0.1219629
62,-0.046613395,0.43473178,"('incompetent', 'brilliant')",-0.31894827,0.085025586,-0.50139105,-0.015365459,-0.2889842,0.1681306,-0.4571148
42,0.042678893,0.23656395,"('unreliable', 'reliable')",-0.1377855,-0.03657638,-3.4265707,-3.1040964,-1.1738924,-0.9680363,-0.2058561
67,0.022216976,0.2505547,"('doubtful', 'determined')",0.20625971,0.4547549,-0.5887248,-0.5044961,-0.1200827,0.0669378,-0.1870205
46,0.010956721,-0.27701414,"('uncompetitive', 'competitive')",0.011169825,0.022616006,-1.1512212,-1.0115724,-0.3763649,-0.4219902,0.0456253
