,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,male-female
30,1.005923,0.9589135,"('intolerant', 'tolerant')",1.6159077,1.5771561,1.3109154,1.2680348,0.0428806
71,-1.0034801,-0.9910851,"('diffident', 'self-confident')",0.29376593,0.39275956,-0.3548571,-0.2991628,-0.0556943
52,-0.8916024,-0.9612809,"('irrational', 'rational')",-0.16788316,-0.13312103,-0.5297428,-0.547201,0.0174582
65,0.8872669,0.82826155,"('insecure', 'secure')",-0.14432125,-0.1830338,0.3714728,0.3226139,0.0488589
62,0.86709464,0.852145,"('incompetent', 'brilliant')",0.86896205,0.81895626,0.8680283,0.8355507,0.0324776
48,0.78547275,0.8422785,"('unintelligent', 'intelligent')",1.0049198,0.99939066,0.8951963,0.9208345,-0.0256382
73,0.76335293,0.63200766,"('helpless', 'self-reliant')",-3.0387354,-2.99555,-1.1376913,-1.1817712,0.0440799
42,0.75719714,0.77667934,"('unreliable', 'reliable')",-2.7578413,-2.7177455,-1.0003221,-0.9705331,-0.029789
35,-0.7426208,-0.5006139,"('corrupt', 'incorrupt')",-0.60202295,-0.41883996,-0.6723219,-0.4597269,-0.212595
25,-0.74258566,-0.78931767,"('egoistic', 'altruistic')",0.97455454,1.1159393,0.1159844,0.1633108,-0.0473264
38,-0.7373691,-0.6583038,"('untruthful', 'truthful')",0.3521157,0.39886177,-0.1926267,-0.129721,-0.0629057
29,-0.7277591,-0.6493259,"('unfair', 'fair')",-0.6554944,-0.57935685,-0.6916268,-0.6143414,-0.0772854
39,0.6907067,0.48596936,"('exploitative', 'cooperative')",-0.039739948,0.06202602,0.3254834,0.2739977,0.0514857
54,-0.68675625,-0.57515603,"('incapable', 'capable')",1.4996426,1.6262826,0.4064432,0.5255632,-0.11912
55,0.6856032,0.5486454,"('incompetent', 'clever')",0.1410509,-0.0103605725,0.413327,0.2691424,0.1441846
4,-0.6248985,-0.6644828,"('disliked', 'liked')",-6.5962343,-6.584453,-3.6105664,-3.6244678,0.0139014
84,0.5977376,0.61609066,"('inferior', 'superior')",1.125449,1.0647011,0.8615932,0.8403959,0.0211973
50,0.58482265,0.67762923,"('clumsy', 'skillful')",0.23962346,0.36357045,0.412223,0.5205998,-0.1083768
44,0.5800322,0.48268247,"('prejudiced', 'unprejudiced')",-1.4360337,-1.5105044,-0.4280007,-0.5139109,0.0859102
0,-0.5751582,-0.83435553,"('unsociable', 'sociable')",-0.5701989,-0.74965405,-0.5726786,-0.7920048,0.2193262
40,0.568257,0.4007633,"('stingy', 'generous')",-1.5600557,-1.6912454,-0.4958994,-0.6452411,0.1493417
26,-0.5598042,-0.47287738,"('hardhearted', 'benevolent')",1.1244783,1.1684133,0.2823371,0.3477679,-0.0654308
57,-0.5513865,-0.80215317,"('unimaginative', 'imaginative')",-2.4508142,-2.535162,-1.5011003,-1.6686575,0.1675572
17,-0.55012536,-0.27884516,"('nasty', 'nice')",-0.7922897,-0.48554778,-0.6712075,-0.3821965,-0.289011
10,-0.5466829,-0.67473453,"('unsympathetic', 'sympathetic')",0.026731208,-0.07483423,-0.2599759,-0.3747844,0.1148085
3,-0.53471714,-0.6712823,"('repellent', 'pleasant')",-0.21216282,-0.13169624,-0.37344,-0.4014893,0.0280493
67,0.5279531,0.56591076,"('doubtful', 'determined')",-0.35223576,-0.30959183,0.0878587,0.1281595,-0.0403008
14,0.52532303,0.3139062,"('antisocial', 'social')",-0.9104003,-0.99097896,-0.1925386,-0.3385364,0.1459978
75,-0.5092019,-0.20525484,"('meek', 'impulsive')",-0.43798822,-0.33232555,-0.4735951,-0.2687902,-0.2048049
28,-0.5014105,-0.4091523,"('disloyal', 'loyal')",1.0770471,1.1528586,0.2878183,0.3718532,-0.0840349
49,0.48503622,0.5863234,"('unable', 'able')",0.260074,0.33905968,0.3725551,0.4626915,-0.0901364
88,-0.47662428,-0.3901904,"('low', 'eminent')",0.2754829,0.37585866,-0.1005707,-0.0071659,-0.0934048
64,0.4643782,0.20751743,"('shy', 'confident')",-6.397304,-6.6318974,-2.9664629,-3.2121899,0.245727
15,-0.45429233,-0.3701967,"('boring', 'funny')",0.39223704,0.6135917,-0.0310276,0.1216975,-0.1527251
61,-0.44422546,-0.6376195,"('illogical', 'logical')",-0.041565344,-0.14810222,-0.2428954,-0.3928609,0.1499655
21,0.42688373,0.26129282,"('immoral', 'moral')",-0.6058716,-0.6884167,-0.0894939,-0.213562,0.1240681
34,-0.4202577,-0.45956513,"('mean', 'honorable')",6.4322004,6.4110503,3.0059714,2.9757426,0.0302288
58,-0.40200123,-0.46324652,"('undiscriminating', 'discriminating')",0.13268004,0.07752765,-0.1346606,-0.1928594,0.0581988
56,0.3782083,0.17984611,"('impractical', 'practical')",0.46201646,0.3424776,0.4201124,0.2611619,0.1589505
22,0.37447742,0.21043672,"('untrustworthy', 'trustworthy')",-0.8898249,-0.849248,-0.2576737,-0.3194056,0.0617319
77,0.35822996,0.17355207,"('unmotivated', 'motivated')",-1.056402,-1.1719602,-0.349086,-0.4992041,0.1501181
24,-0.34710008,-0.4696036,"('dishonest', 'honest')",1.1798599,1.2280457,0.4163799,0.3792211,0.0371588
11,0.33720022,0.1435647,"('unhelpful', 'helpful')",2.3484688,2.226339,1.3428345,1.1849519,0.1578826
20,0.3321702,0.4499225,"('rough', 'thoughtful')",0.7916248,0.74421966,0.5618975,0.5970711,-0.0351736
82,-0.3242064,-0.10766728,"('poor', 'rich')",6.621248,6.796319,3.1485207,3.3443258,-0.1958051
41,0.3147208,0.2792777,"('unforgiving', 'forgiving')",0.10312253,-0.030651513,0.2089217,0.1243131,0.0846086
33,-0.29279587,-0.41549954,"('wrong', 'right')",-0.71401876,-0.608981,-0.5034073,-0.5122403,0.008833
18,-0.29083192,-0.29478624,"('disagreeable', 'welcoming')",-0.43004125,-0.4228776,-0.3604366,-0.3588319,-0.0016047
68,-0.26138595,0.041518793,"('dependent', 'independent')",-0.28652278,-0.24075133,-0.2739544,-0.0996163,-0.1743381
13,-0.25376377,-0.28967562,"('impolite', 'polite')",-0.3184857,-0.2916193,-0.2861247,-0.2906474,0.0045227
47,0.2508601,0.1274808,"('stupid', 'smart')",5.908131,6.0212235,3.0794957,3.0743523,0.0051434
12,-0.23925406,-0.3490116,"('unsupportive', 'supportive')",-1.5319704,-1.6181382,-0.8856122,-0.9835749,0.0979627
37,0.23670089,0.21202406,"('fake', 'genuine')",0.67548436,0.7610405,0.4560926,0.4865323,-0.0304397
83,-0.18524963,-0.15034942,"('powerless', 'powerful')",-0.7900766,-0.7670042,-0.4876631,-0.4586768,-0.0289863
45,-0.15478767,-0.18680283,"('incompetent', 'competent')",-0.029860407,-0.1506262,-0.092324,-0.1687145,0.0763905
69,0.14648072,-0.016825996,"('lazy', 'industrious')",-0.8355635,-0.8244328,-0.3445414,-0.4206294,0.076088
27,-0.13720122,-0.049093105,"('hardhearted', 'softhearted')",1.4676404,1.473746,0.6652196,0.7123264,-0.0471068
63,-0.13384336,-0.09911058,"('unperceptive', 'insightful')",1.3281292,1.2483346,0.5971429,0.574612,0.0225309
2,0.10830188,-0.030409623,"('unlikable', 'likable')",0.48957935,0.45122895,0.2989406,0.2104097,0.0885309
46,0.10787855,-0.13559614,"('uncompetitive', 'competitive')",-0.53622776,-0.76511586,-0.2141746,-0.450356,0.2361814
70,0.09380363,0.004605502,"('lethargic', 'energetic')",0.98983526,0.9002604,0.5418195,0.4524329,0.0893866
32,-0.09357788,-0.13310191,"('unkind', 'kind')",1.0208088,1.1558249,0.4636155,0.5113615,-0.047746
59,-0.0840679,0.009463171,"('foolish', 'wise')",0.44481558,0.6148475,0.1803738,0.3121553,-0.1317815
78,-0.07467671,0.056592956,"('nonresilient', 'resilient')",-0.013764717,-0.06427151,-0.0442207,-0.0038393,-0.0403814
43,-0.07301214,-0.20765305,"('irresponsible', 'responsible')",0.8918779,0.61355203,0.4094329,0.2029495,0.2064834
72,0.07298984,0.19616765,"('unambitious', 'ambitious')",-0.4053791,-0.26944855,-0.1661946,-0.0366405,-0.1295541
51,0.04219588,0.05621305,"('uneducated', 'educated')",0.65505373,0.5792923,0.3486248,0.3177527,0.0308721
7,0.021176524,-0.11961235,"('insensitive', 'sensitive')",0.6632462,0.639802,0.3422114,0.2600948,0.0821166
87,0.009486174,-0.3077913,"('unsuccessful', 'successful')",0.3674167,0.21042068,0.1884514,-0.0486853,0.2371367
23,0.009484008,-0.0786313,"('insincere', 'sincere')",6.222174,6.3059006,3.115829,3.1136346,0.0021944
74,0.008240737,0.049621597,"('undedicated', 'dedicated')",0.068176426,-0.032035436,0.0382086,0.0087931,0.0294155
