,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,male-female
82,-1.3895799,-1.554913,"('poor', 'rich')",-1.8166728,-1.9741178,5.652521,5.700835,0.8154229,0.7239348,0.0914881
63,-1.3841074,-1.5380802,"('unperceptive', 'insightful')",-2.00448,-2.1819625,0.637658,0.4227152,-0.9169765,-1.0991092,0.1821327
86,-1.3744226,-1.4653529,"('uninfluential', 'influential')",-2.3136766,-2.3988419,-0.6219857,-0.77780765,-1.4366949,-1.5473342,0.1106393
14,-1.3574662,-1.1950942,"('antisocial', 'social')",-1.6725124,-1.8111012,-0.20633109,-0.44030085,-1.0787699,-1.1488322,0.0700623
35,1.355137,1.5354424,"('corrupt', 'incorrupt')",2.935518,3.2934022,-0.63098115,-0.15593651,1.2198913,1.5576359,-0.3377446
42,-1.2904735,-1.2034068,"('unreliable', 'reliable')",-0.43494436,-0.3453914,-3.0943882,-2.978399,-1.606602,-1.5090658,-0.0975362
41,-1.2885745,-1.2092756,"('unforgiving', 'forgiving')",-2.121939,-2.050497,-0.23147595,-0.32477933,-1.2139964,-1.1948507,-0.0191457
56,-1.2266248,-1.0974915,"('impractical', 'practical')",-1.3785946,-1.3852583,-0.5646701,-0.5968704,-1.0566298,-1.0265401,-0.0300897
76,-1.2248491,-1.3085588,"('anxious', 'daring')",-1.5123857,-1.7304233,-0.24934113,-0.34379613,-0.9955254,-1.1275927,0.1320673
23,-1.2238492,-1.3392894,"('insincere', 'sincere')",-2.2288387,-2.3206198,5.4572463,5.3362374,0.6681862,0.5587761,0.1094101
22,-1.2210822,-1.316744,"('untrustworthy', 'trustworthy')",-1.8111429,-1.8670648,-1.1251416,-1.2546206,-1.3857889,-1.4794765,0.0936876
55,-1.1570896,-1.2548692,"('incompetent', 'clever')",-2.3652544,-2.6575963,0.29383358,0.107483536,-1.0761702,-1.2683273,0.1921571
71,1.1053858,1.1987774,"('diffident', 'self-confident')",0.9130761,1.0100473,0.27414823,0.36298612,0.7642034,0.8572702,-0.0930668
85,1.0743662,0.9137518,"('insignificant', 'prestigious')",1.5797113,1.7395608,-0.47413567,-0.07093982,0.7266473,0.860791,-0.1341437
60,-1.0564451,-0.96171874,"('inefficient', 'efficient')",-2.1079078,-2.2525768,0.23919609,0.072719835,-0.9750523,-1.0471919,0.0721396
65,-1.054162,-1.1324188,"('insecure', 'secure')",-1.9251869,-2.1653104,-0.01348337,-0.27232054,-0.9976107,-1.1900165,0.1924058
51,-1.0293198,-1.0793723,"('uneducated', 'educated')",-1.1248862,-1.3919122,0.47020024,0.36728007,-0.5613352,-0.7013348,0.1399996
7,-0.98605585,-1.0376719,"('insensitive', 'sensitive')",-1.9621987,-2.1466568,0.2263792,0.11769718,-0.9072918,-1.0222104,0.1149186
28,-0.97027415,-0.8789434,"('disloyal', 'loyal')",-1.409541,-1.3753974,0.62205124,0.72924477,-0.5859213,-0.5083654,-0.0775559
21,-0.9596162,-0.98372996,"('immoral', 'moral')",-2.2097194,-2.400309,-0.52582335,-0.7524465,-1.2317197,-1.3788285,0.1471088
53,-0.83064216,-1.1408547,"('uncreative', 'creative')",-1.2371539,-1.4322647,0.3326116,0.28813532,-0.5783948,-0.7616614,0.1832666
77,-0.8223084,-0.89321524,"('unmotivated', 'motivated')",-0.25646424,-0.32313007,-0.6425801,-0.86416525,-0.5737843,-0.6935035,0.1197192
20,-0.7742025,-0.87652993,"('rough', 'thoughtful')",-0.6195926,-0.6142004,1.0328113,0.9908256,-0.1203279,-0.1666349,0.046307
47,-0.75003654,-0.90121996,"('stupid', 'smart')",-1.0976504,-1.1392714,4.575003,4.5926604,0.9091054,0.850723,0.0583824
75,0.74025303,0.78043205,"('meek', 'impulsive')",1.4974815,1.7194985,-0.72955775,-0.5472934,0.5027256,0.6508791,-0.1481535
74,-0.71995807,-0.79837483,"('undedicated', 'dedicated')",-0.80252707,-0.83964854,-0.65871227,-0.6003113,-0.7270658,-0.7461116,0.0190458
11,-0.71876335,-0.96308297,"('unhelpful', 'helpful')",-2.3482828,-2.497929,1.897966,1.7966084,-0.3896934,-0.5548012,0.1651078
81,-0.6642676,-0.42166206,"('submissive', 'aggressive')",-1.0842229,-1.1183128,-0.35958734,-0.54930735,-0.7026927,-0.6964274,-0.0062653
59,0.641332,0.67788476,"('foolish', 'wise')",1.1690943,1.3105568,0.0031062886,0.33308986,0.6045108,0.7738438,-0.169333
32,-0.6301801,-0.66418415,"('unkind', 'kind')",-1.8556784,-1.9669219,0.5975577,0.61113906,-0.6294336,-0.6733224,0.0438888
1,-0.6183747,-0.71706736,"('unfriendly', 'friendly')",-1.4250542,-1.3958795,0.9045021,1.1010365,-0.3796422,-0.3373035,-0.0423387
27,-0.6171745,-0.71551126,"('hardhearted', 'softhearted')",-1.2439386,-1.4350476,0.94879925,1.0051154,-0.3041046,-0.3818145,0.0777099
62,-0.56429476,-0.5541911,"('incompetent', 'brilliant')",-1.6232336,-1.7245464,0.62096024,0.5993326,-0.5221894,-0.5598017,0.0376123
24,-0.5613827,-0.40606922,"('dishonest', 'honest')",-2.5863338,-2.3920772,0.43826088,0.65736383,-0.9031519,-0.7135942,-0.1895577
52,0.5266103,0.3045924,"('irrational', 'rational')",-0.028534427,-0.13379095,-0.11109805,-0.06539288,0.1289926,0.0351362,0.0938564
15,0.52420956,0.4335258,"('boring', 'funny')",-0.0805404,-0.19026329,-0.25511062,-0.21504515,0.0628528,0.0094058,0.053447
12,-0.4874733,-0.54198205,"('unsupportive', 'supportive')",-1.4991878,-1.5835072,-1.8611232,-1.8823328,-1.2825948,-1.3359407,0.0533459
29,-0.48034513,-0.46387595,"('unfair', 'fair')",-0.020647686,-0.058172375,-0.34562308,-0.15630561,-0.2822053,-0.226118,-0.0560873
58,-0.47819012,-0.56953067,"('undiscriminating', 'discriminating')",-1.3244644,-1.5793391,-0.17371443,-0.098281205,-0.6587896,-0.7490503,0.0902607
78,-0.46658853,-0.551221,"('nonresilient', 'resilient')",0.21369442,0.05657208,0.9067239,0.61012805,0.2179433,0.038493,0.1794503
40,-0.4657218,-0.2660924,"('stingy', 'generous')",-0.6797105,-0.41614226,-1.7998896,-1.6229391,-0.9817739,-0.7683913,-0.2133826
67,0.46127433,0.6122437,"('doubtful', 'determined')",1.4489827,1.4258567,-0.38157842,-0.3664896,0.5095596,0.5572036,-0.047644
16,0.456041,0.16311844,"('unpopular', 'popular')",0.13418783,0.06832947,0.35048604,0.19626066,0.3135716,0.1425695,0.1710021
64,-0.44756436,-0.20199512,"('shy', 'confident')",-0.23739028,-0.10451969,-5.607309,-5.7350473,-2.0974212,-2.013854,-0.0835672
26,-0.44299585,-0.5067046,"('hardhearted', 'benevolent')",-0.39392093,-0.42017496,0.8360274,0.9915913,-0.0002965,0.0215706,-0.0218671
66,0.43046534,0.14202534,"('inactive', 'active')",0.60086375,0.30920857,0.4698447,0.34474647,0.5003913,0.2653268,0.2350645
88,-0.4178646,-0.3874353,"('low', 'eminent')",-0.57833934,-0.5227914,-0.6637981,-0.42850435,-0.553334,-0.4462437,-0.1070903
36,0.41318795,0.2465891,"('hostile', 'amicable')",0.6889569,0.6977296,-0.46975824,-0.38578603,0.2107955,0.1861775,0.024618
44,0.39199397,0.45961192,"('prejudiced', 'unprejudiced')",0.8271246,0.9190671,-1.5657438,-1.4602147,-0.1155417,-0.0271786,-0.0883631
38,-0.37839264,-0.4100042,"('untruthful', 'truthful')",-0.88659877,-0.830177,0.15011989,0.3267727,-0.3716238,-0.3044695,-0.0671543
31,0.37250724,0.36870104,"('evil', 'good')",0.6624967,0.8735247,-1.1676389,-0.9451402,-0.0442117,0.0990285,-0.1432402
49,-0.35427424,-0.39427876,"('unable', 'able')",-0.54235566,-0.6593835,-0.076704636,-0.029953986,-0.3244449,-0.3612054,0.0367605
72,-0.35396764,-0.17502554,"('unambitious', 'ambitious')",-0.91730773,-0.74345076,-0.52295554,-0.49931642,-0.598077,-0.4725976,-0.1254794
84,0.35396323,0.46552467,"('inferior', 'superior')",0.53278,0.55469114,1.2062815,1.3343397,0.6976749,0.7848519,-0.087177
54,0.3495759,0.17094171,"('incapable', 'capable')",0.5811749,0.55066097,0.7638066,0.7781358,0.5648525,0.4999128,0.0649397
19,-0.3019568,-0.48862636,"('inhospitable', 'hospitable')",-0.10249597,-0.27214688,-0.6310634,-0.40037563,-0.345172,-0.3870496,0.0418776
80,-0.28766614,-0.1293184,"('dominated', 'dominating')",-0.3576673,-0.46717298,-0.60050017,-0.70323426,-0.4152779,-0.4332419,0.017964
68,-0.2842521,-0.37170905,"('dependent', 'independent')",-0.10465345,-0.27163604,-0.49596047,-0.44220462,-0.2949553,-0.3618499,0.0668946
50,-0.26125515,-0.2277884,"('clumsy', 'skillful')",0.7694034,0.80088717,0.35073715,0.39216855,0.2862951,0.3217558,-0.0354607
73,0.23595935,0.54884374,"('helpless', 'self-reliant')",1.2060813,1.4974275,-3.077265,-2.74226,-0.5450748,-0.2319962,-0.3130786
61,-0.22384532,-0.2335763,"('illogical', 'logical')",-1.320401,-1.455545,0.57785815,0.44647497,-0.3221294,-0.4142154,0.092086
48,-0.19604328,-0.20190436,"('unintelligent', 'intelligent')",-1.9134709,-1.8984753,1.0761836,1.0210946,-0.3444436,-0.3597617,0.0153181
5,0.19255878,0.17472251,"('distant', 'outgoing')",0.61839247,0.6394984,-0.6682865,-0.28566065,0.0475549,0.1761868,-0.1286319
17,-0.18755692,-0.37653884,"('nasty', 'nice')",-0.54603827,-0.6021021,-0.62320215,-0.6077722,-0.4522658,-0.5288044,0.0765386
34,-0.18606623,-0.32431874,"('mean', 'honorable')",-1.1211883,-1.2386223,5.2196345,5.2018404,1.3041267,1.2129664,0.0911603
4,-0.16888416,0.12005609,"('disliked', 'liked')",0.7231089,0.95150745,-6.556356,-6.1833673,-2.0007105,-1.7039347,-0.2967758
39,-0.16281918,-0.19704422,"('exploitative', 'cooperative')",-0.7720219,-0.8859082,0.2065306,0.15236631,-0.2427702,-0.3101954,0.0674252
37,-0.15234059,-0.32008037,"('fake', 'genuine')",-0.58848566,-0.6966824,-0.043348074,0.061923414,-0.2613914,-0.3182798,0.0568884
79,0.15122184,-0.06006713,"('wavering', 'unwavering')",0.8550929,0.70273006,-0.46281847,-0.43911225,0.1811654,0.0678502,0.1133152
8,0.14915785,-0.14951837,"('unaffectionate', 'affectionate')",-1.1397932,-1.1386286,0.27776536,0.48660052,-0.2376233,-0.2671822,0.0295589
2,0.14034797,0.15486363,"('unlikable', 'likable')",-0.24799466,-0.22055408,0.45464474,0.5873493,0.115666,0.1738863,-0.0582203
6,0.13871211,0.05490811,"('distant', 'open')",0.25212055,0.29592967,-1.0327283,-0.60664546,-0.2139652,-0.0852692,-0.128696
18,-0.11513436,-0.1472095,"('disagreeable', 'welcoming')",-1.1435097,-1.0531187,-0.6601933,-0.6162538,-0.6396125,-0.6055273,-0.0340852
83,0.10518082,0.1489496,"('powerless', 'powerful')",0.45916343,0.32838032,-0.8188666,-0.875422,-0.0848408,-0.1326974,0.0478566
87,-0.07007998,-0.20617679,"('unsuccessful', 'successful')",0.05900471,-0.23656408,1.0683159,0.9208197,0.3524135,0.1593596,0.1930539
9,-0.03322024,-0.107428394,"('unaffectionate', 'caring')",-1.0875366,-1.0250051,1.0959361,1.2976178,-0.0082736,0.0550614,-0.063335
