,netapp_male,netapp_female,tuple,inc_male,inc_female,average_male,average_female,male-female
82,-0.6243708,-0.5633601,"('poor', 'rich')",6.1377983,6.293709,2.7567139,2.8651743,-0.1084604
72,-0.62072253,-0.6753275,"('unambitious', 'ambitious')",-1.0731806,-1.0278426,-0.8469515,-0.851585,0.0046335
85,0.6177176,0.39268017,"('insignificant', 'prestigious')",1.0105311,1.3000547,0.8141243,0.8463674,-0.0322431
56,0.61633956,0.623765,"('impractical', 'practical')",-0.22109361,-0.39090908,0.197623,0.116428,0.081195
55,-0.6138418,-0.5278862,"('incompetent', 'clever')",-0.0005538836,-0.16715424,-0.3071978,-0.3475202,0.0403224
24,-0.60690916,-0.50453717,"('dishonest', 'honest')",0.34294912,0.37068364,-0.13198,-0.0669268,-0.0650532
11,0.60333705,0.5236191,"('unhelpful', 'helpful')",1.2466025,1.2324327,0.9249698,0.8780259,0.0469439
15,0.54764116,0.5454347,"('boring', 'funny')",0.4703357,0.5767984,0.5089884,0.5611166,-0.0521282
0,-0.5473573,-0.67896354,"('unsociable', 'sociable')",-0.4832579,-0.62559104,-0.5153076,-0.6522773,0.1369697
83,0.52776754,0.3667427,"('powerless', 'powerful')",-0.92032963,-0.98237157,-0.196281,-0.3078144,0.1115334
37,-0.5072997,-0.2924582,"('fake', 'genuine')",0.2654373,0.40882197,-0.1209312,0.0581819,-0.1791131
26,0.5005033,0.32674518,"('hardhearted', 'benevolent')",1.7153698,1.8021326,1.1079366,1.0644389,0.0434977
77,-0.4944079,-0.5209567,"('unmotivated', 'motivated')",-1.2454337,-1.3188369,-0.8699208,-0.9198968,0.049976
22,-0.46326303,-0.57854044,"('untrustworthy', 'trustworthy')",-0.98061293,-1.1873832,-0.721938,-0.8829618,0.1610238
28,-0.46099055,-0.45757025,"('disloyal', 'loyal')",1.0801666,1.0181001,0.309588,0.2802649,0.0293231
27,-0.4482764,-0.39040148,"('hardhearted', 'softhearted')",1.1248715,1.3559664,0.3382975,0.4827825,-0.144485
50,0.4456795,0.54392344,"('clumsy', 'skillful')",0.024214216,0.15920916,0.2349468,0.3515663,-0.1166195
46,-0.4361812,-0.50593615,"('uncompetitive', 'competitive')",-1.0446286,-1.1109923,-0.7404049,-0.8084642,0.0680593
67,0.42341483,0.53300655,"('doubtful', 'determined')",-0.69934565,-0.7278439,-0.1379654,-0.0974187,-0.0405467
54,0.41774666,0.3558704,"('incapable', 'capable')",1.1252263,1.2945315,0.7714865,0.8252009,-0.0537144
3,-0.4169353,-0.4225399,"('repellent', 'pleasant')",0.16834712,-0.01734287,-0.1242941,-0.2199414,0.0956473
8,-0.3862611,-0.3565103,"('unaffectionate', 'affectionate')",0.98242646,1.2902572,0.2980827,0.4668735,-0.1687908
62,0.36225224,0.4465665,"('incompetent', 'brilliant')",-0.19211707,-0.27559102,0.0850676,0.0854877,-0.0004201
74,0.36139202,0.20954962,"('undedicated', 'dedicated')",0.175245,0.052930467,0.2683185,0.13124,0.1370785
44,0.3606861,0.33840334,"('prejudiced', 'unprejudiced')",-1.0201235,-1.1600859,-0.3297187,-0.4108413,0.0811226
7,-0.34523898,-0.2947004,"('insensitive', 'sensitive')",0.3320963,0.49940863,-0.0065713,0.1023541,-0.1089254
70,-0.3408072,-0.18997367,"('lethargic', 'energetic')",0.51149744,0.5736881,0.0853451,0.1918572,-0.1065121
61,0.32467344,0.19223224,"('illogical', 'logical')",0.1112952,0.080085315,0.2179843,0.1361588,0.0818255
64,-0.32365438,-0.093642004,"('shy', 'confident')",-6.7003956,-6.978697,-3.5120249,-3.5361695,0.0241446
69,0.31413025,0.26845014,"('lazy', 'industrious')",-0.37875783,-0.32669473,-0.0323138,-0.0291223,-0.0031915
81,-0.31188342,0.0870937,"('submissive', 'aggressive')",-0.90400934,-1.0476897,-0.6079464,-0.480298,-0.1276484
32,0.30825958,0.17624108,"('unkind', 'kind')",0.71839,0.69064236,0.5133248,0.4334417,0.0798831
58,0.30697694,0.076779455,"('undiscriminating', 'discriminating')",0.05595233,0.13416444,0.1814646,0.1054719,0.0759927
13,-0.2814016,-0.2694033,"('impolite', 'polite')",-0.8532001,-0.9478791,-0.5673009,-0.6086412,0.0413403
53,-0.27728927,-0.50772506,"('uncreative', 'creative')",0.95883083,1.1277885,0.3407708,0.3100317,0.0307391
36,-0.2747506,-0.5442324,"('hostile', 'amicable')",0.6708484,0.70226324,0.1980489,0.0790154,0.1190335
17,-0.26327032,-0.07529998,"('nasty', 'nice')",-0.746078,-0.5754701,-0.5046742,-0.325385,-0.1792892
33,0.25175828,0.15438318,"('wrong', 'right')",-0.71360666,-0.6736781,-0.2309242,-0.2596475,0.0287233
48,-0.22904588,-0.13541223,"('unintelligent', 'intelligent')",0.35355282,0.45527864,0.0622535,0.1599332,-0.0976797
52,0.22830309,-0.018550895,"('irrational', 'rational')",0.36975038,0.37645137,0.2990267,0.1789502,0.1200765
1,0.22322665,0.07931405,"('unfriendly', 'friendly')",1.9072318,2.2076519,1.0652292,1.1434829,-0.0782537
88,-0.21506807,-0.08677861,"('low', 'eminent')",0.15136649,0.31930584,-0.0318508,0.1162636,-0.1481144
2,0.20592976,0.08912438,"('unlikable', 'likable')",0.66342485,0.4465219,0.4346773,0.2678232,0.1668541
21,-0.20203125,-0.17415503,"('immoral', 'moral')",-0.7921347,-0.984438,-0.497083,-0.5792965,0.0822135
42,0.17905778,0.15324897,"('unreliable', 'reliable')",-3.1685526,-3.2025664,-1.4947474,-1.5246587,0.0299113
49,-0.17404121,-0.118009716,"('unable', 'able')",-0.24665213,-0.1624208,-0.2103467,-0.1402152,-0.0701315
25,0.16293415,0.13980734,"('egoistic', 'altruistic')",2.031988,2.1052876,1.097461,1.1225474,-0.0250864
5,-0.14431813,-0.17058717,"('distant', 'outgoing')",-0.34380317,-0.08636048,-0.2440607,-0.1284738,-0.1155869
41,-0.14330429,-0.15027063,"('unforgiving', 'forgiving')",-0.13013616,-0.17466865,-0.1367202,-0.1624696,0.0257494
75,0.10971875,0.10756037,"('meek', 'impulsive')",-0.27675644,-0.27906463,-0.0835188,-0.0857521,0.0022333
6,0.105749965,-0.091285795,"('distant', 'open')",0.33670256,0.6220019,0.2212263,0.265358,-0.0441317
43,-0.099084914,-0.15468495,"('irresponsible', 'responsible')",0.291881,0.23921522,0.096398,0.0422651,0.0541329
18,-0.09423752,-0.25140446,"('disagreeable', 'welcoming')",-0.24775392,-0.119387954,-0.1709957,-0.1853962,0.0144005
76,-0.08036723,-0.0873327,"('anxious', 'daring')",0.07257402,-0.015127815,-0.0038966,-0.0512303,0.0473337
12,-0.07767065,-0.009989682,"('unsupportive', 'supportive')",-2.1574693,-2.0580337,-1.1175699,-1.0340117,-0.0835582
14,-0.07283468,-0.059620604,"('antisocial', 'social')",-0.7202928,-0.9381789,-0.3965637,-0.4988998,0.1023361
47,0.069511086,0.079287015,"('stupid', 'smart')",5.5168457,5.5571737,2.7931783,2.8182304,-0.0250521
65,0.053497765,-0.0509951,"('insecure', 'secure')",-0.4039059,-0.7323474,-0.1752041,-0.3916713,0.2164672
79,-0.046094343,-0.20268786,"('wavering', 'unwavering')",-0.0826283,0.103893824,-0.0643613,-0.049397,-0.0149643
34,-0.04491067,-0.16242683,"('mean', 'honorable')",5.841137,6.021984,2.8981133,2.9297786,-0.0316653
87,-0.042278986,-0.23086676,"('unsuccessful', 'successful')",0.42331427,0.2892212,0.1905176,0.0291772,0.1613404
38,0.038586237,0.03891432,"('untruthful', 'truthful')",-0.37273532,-0.3079473,-0.1670745,-0.1345165,-0.032558
9,-0.037741955,-0.2079129,"('unaffectionate', 'caring')",1.0092156,1.2691243,0.4857368,0.5306057,-0.0448689
40,0.033804722,-0.13685022,"('stingy', 'generous')",-1.612338,-1.5980438,-0.7892666,-0.867447,0.0781804
20,-0.032406524,-0.010893477,"('rough', 'thoughtful')",0.9597501,1.0261467,0.4636718,0.5076266,-0.0439548
63,0.030490514,0.07877971,"('unperceptive', 'insightful')",0.50620556,0.5938036,0.268348,0.3362916,-0.0679436
35,0.02711656,-0.028297719,"('corrupt', 'incorrupt')",0.15489887,0.30061337,0.0910077,0.1361578,-0.0451501
16,0.011017963,-0.20400548,"('unpopular', 'popular')",0.45618558,0.5369883,0.2336018,0.1664914,0.0671104
