,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,male-female
2,-0.7075409,-0.9195037,"('unlikable', 'likable')",1.22621,0.95421225,1.4539055,0.8242774,0.29674459,0.2750448,0.5673298,0.2835077,0.2838221
79,-0.66961,-0.52152365,"('wavering', 'unwavering')",-1.9834642,-1.9678919,-0.663713,-0.73087496,0.29706907,0.61194724,-0.7549295,-0.6520858,-0.1028437
5,0.6626303,0.8547784,"('distant', 'outgoing')",-1.1881018,-0.8893467,0.52141714,0.86782306,0.62194437,1.0426612,0.1544725,0.468979,-0.3145065
72,0.63437206,0.67910916,"('unambitious', 'ambitious')",0.36802807,0.4992459,-0.7719542,-0.5712156,-0.0607944,0.035369657,0.0424129,0.1606273,-0.1182144
66,-0.6098764,-0.48838714,"('inactive', 'active')",-0.04912403,-0.026224002,0.20803171,0.10587214,1.297562,1.2583799,0.2116483,0.2124102,-0.0007619
34,-0.5792855,-0.60120827,"('mean', 'honorable')",0.053699158,0.05163259,1.8246847,1.8142269,5.372113,5.7375836,1.6678029,1.7505587,-0.0827558
59,-0.5775531,-0.5232085,"('foolish', 'wise')",-0.35576725,-0.37108314,0.78111637,0.68672514,1.0067025,1.049124,0.2136246,0.2103894,0.0032352
14,-0.57617927,-0.7691794,"('antisocial', 'social')",1.3438462,1.2110423,-0.24467608,-0.59882176,-0.9878994,-1.519457,-0.1162271,-0.419104,0.3028769
36,-0.5740034,-0.5206054,"('hostile', 'amicable')",-2.2170806,-2.3653538,0.16089056,0.07693854,1.1402746,1.0780171,-0.3724797,-0.4327509,0.0602712
21,-0.5708501,-0.7611599,"('immoral', 'moral')",1.0749813,0.9546404,0.2081372,-0.24412118,-1.1759121,-1.1716888,-0.1159109,-0.3055824,0.1896715
83,-0.53735983,-0.57355356,"('powerless', 'powerful')",-0.1284846,-0.2433311,-0.757033,-0.7007792,-1.0830294,-0.9490144,-0.6264767,-0.6166695,-0.0098072
12,0.53424084,0.46770057,"('unsupportive', 'supportive')",1.3063002,1.5208478,0.2597044,0.40167764,-1.9967673,-1.7316196,0.0258695,0.1646516,-0.1387821
20,-0.5316912,-0.6517947,"('rough', 'thoughtful')",0.47002554,0.25047547,1.0711498,0.90176904,0.30068824,0.14304441,0.3275431,0.1608736,0.1666695
37,-0.5204411,-0.6306036,"('fake', 'genuine')",0.88617057,0.7564066,0.02371609,-0.20852733,-0.11685313,0.15569079,0.0681481,0.0182416,0.0499065
42,-0.4570951,-0.5265007,"('unreliable', 'reliable')",1.5855012,1.5850792,0.8275208,0.6910082,-3.0111096,-2.9216459,-0.2637957,-0.2930148,0.0292191
87,-0.4442354,-0.35368395,"('unsuccessful', 'successful')",0.3171271,0.27911443,0.72992104,0.42342496,0.60501695,0.5562074,0.3019574,0.2262657,0.0756917
6,0.42803332,0.5894815,"('distant', 'open')",-1.816555,-1.5170974,0.15505768,0.43097812,1.3824323,1.7473178,0.0372421,0.31267,-0.2754279
30,-0.41129032,-0.5906022,"('intolerant', 'tolerant')",2.0272892,1.8128742,1.4233427,1.2311147,-0.2392151,-0.12834218,0.7000316,0.5812612,0.1187704
13,-0.40382352,-0.5376538,"('impolite', 'polite')",1.1360689,1.1741091,-0.092933655,-0.105169795,-0.7583672,-0.64400226,-0.0297638,-0.0281792,-0.0015846
48,-0.3808274,-0.5253293,"('unintelligent', 'intelligent')",0.0021621548,-0.0110056065,0.24332017,0.1899097,-0.040211946,0.11796358,-0.0438893,-0.0571154,0.0132261
74,0.3754263,0.36173308,"('undedicated', 'dedicated')",0.12984411,0.29036477,0.5958991,0.5519085,-0.68206835,-0.57918036,0.1047753,0.1562065,-0.0514312
69,0.34031686,0.2883392,"('lazy', 'industrious')",0.35752916,0.41119182,1.1555151,1.3870357,-0.4154635,-0.43868276,0.3594744,0.411971,-0.0524966
0,-0.3317182,-0.51100117,"('unsociable', 'sociable')",0.7536656,0.7028906,-0.22730403,-0.3770908,-0.886322,-1.0110766,-0.1729197,-0.2990695,0.1261498
39,-0.32049644,-0.51056916,"('exploitative', 'cooperative')",-0.5941614,-0.6879995,1.055616,0.75706923,-0.32649484,-0.5627088,-0.0463842,-0.251052,0.2046678
40,0.3142903,0.40602753,"('stingy', 'generous')",-0.76712346,-0.6157985,-0.106532484,0.10493157,-1.9472556,-1.824546,-0.6266553,-0.4823463,-0.144309
67,0.29695642,0.3217377,"('doubtful', 'determined')",1.0687004,1.1512524,0.49770755,0.5113313,-0.5815473,-0.7611379,0.3204543,0.3057958,0.0146585
63,-0.29391226,-0.21825416,"('unperceptive', 'insightful')",1.1534272,1.3518119,0.68708086,0.8892623,0.13565308,0.53285325,0.4205622,0.6389183,-0.2183561
38,0.28472728,0.3307627,"('untruthful', 'truthful')",0.9590333,1.0116162,0.27285808,0.32652196,-0.45608884,-0.20618331,0.2651325,0.3656794,-0.1005469
78,0.28455612,0.37493274,"('nonresilient', 'resilient')",1.0747863,1.292108,-0.26440784,-0.13896333,-0.47142762,-0.18532833,0.1558767,0.3356873,-0.1798106
60,-0.2776271,-0.53522533,"('inefficient', 'efficient')",2.1852841,2.2643569,0.5261785,0.3824601,-1.2583005,-1.1374375,0.2938837,0.2435385,0.0503452
32,-0.26912248,-0.49191153,"('unkind', 'kind')",1.6870924,1.5681684,0.84018373,0.5844605,0.9226039,1.1043578,0.7951894,0.6912688,0.1039206
57,-0.2583595,-0.24737695,"('unimaginative', 'imaginative')",-0.16552982,-0.14161658,-0.059049565,-0.06040194,-3.4241743,-3.266951,-0.9767783,-0.9290866,-0.0476917
24,0.25121582,0.0980729,"('dishonest', 'honest')",-0.1988717,-0.26687935,0.6241541,0.36659575,0.50239134,0.70128,0.2947224,0.2247673,0.0699551
43,-0.24087572,-0.45684996,"('irresponsible', 'responsible')",1.9863454,2.0023623,0.48974428,0.22723576,-0.33711535,-0.13717711,0.4745247,0.4088928,0.0656319
4,-0.22588383,-0.056156576,"('disliked', 'liked')",-0.8994553,-0.80522597,0.41908714,0.8096242,-6.80329,-6.82566,-1.8773855,-1.7193546,-0.1580309
7,-0.21797672,-0.40479368,"('insensitive', 'sensitive')",1.3032453,1.2155529,-0.001912199,-0.17140597,0.28362158,0.3500171,0.3417445,0.2473426,0.0944019
27,-0.20521061,-0.34794882,"('hardhearted', 'softhearted')",-0.048577767,-0.091361776,0.33723667,0.434601,1.1566765,1.306517,0.3100312,0.3254519,-0.0154207
61,0.16968781,0.055706333,"('illogical', 'logical')",0.5581024,0.52490616,-0.16846344,-0.32948783,-0.02830039,-0.25180545,0.1327566,-0.0001702,0.1329268
23,-0.16556434,-0.36042202,"('insincere', 'sincere')",1.3832481,1.2910724,0.17473795,-0.28379056,4.970801,5.240071,1.5908056,1.4717326,0.119073
8,0.16025876,0.116353974,"('unaffectionate', 'affectionate')",-1.0474017,-1.0828362,-0.39892635,-0.5349386,1.6174009,1.9932032,0.0828329,0.1229456,-0.0401127
53,0.15321796,0.22560622,"('uncreative', 'creative')",-0.28839368,-0.14191613,0.17642102,0.27962986,1.0438167,1.3367555,0.2712655,0.4250188,-0.1537533
52,0.113651104,0.20418215,"('irrational', 'rational')",-1.3806301,-1.5170327,-0.93437177,-0.9146695,1.181432,0.988046,-0.2549797,-0.3098685,0.0548888
84,0.10478071,0.2866425,"('inferior', 'superior')",0.16545358,0.23441929,0.73471415,0.9428424,-0.02768892,0.013583727,0.2443149,0.369372,-0.1250571
81,0.090042025,0.0024267137,"('submissive', 'aggressive')",1.8131428,1.9077251,0.1695484,0.031040533,-1.4833491,-1.5787618,0.147346,0.0906076,0.0567384
47,0.08328345,0.06254576,"('stupid', 'smart')",0.84832466,0.8671182,1.1077999,0.80535525,5.6658363,6.109238,1.926311,1.9610643,-0.0347533
41,0.03158728,-0.07471697,"('unforgiving', 'forgiving')",0.62812847,0.68519837,0.51300204,0.5503608,-0.56550074,-0.77719754,0.1518043,0.0959112,0.0558931
86,0.016177025,0.00014487654,"('uninfluential', 'influential')",-0.41701365,-0.25614783,0.2766225,0.29058272,-0.30181554,-0.19478048,-0.1065074,-0.0400502,-0.0664572
77,0.00022232533,-0.10190311,"('unmotivated', 'motivated')",-0.24885608,-0.15888447,-0.6955514,-0.7192387,-1.7089311,-1.7687218,-0.6632791,-0.687187,0.0239079
