,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
61,-0.49998882,-0.29465067,"('illogical', 'logical')",0.8796714,0.88840383,-0.10638897,0.003773138,0.13238786,0.13555253,0.1014204,0.1832697,-0.0818493
11,-0.49564636,-0.6385808,"('unhelpful', 'helpful')",0.49638373,0.36147308,-0.08671951,-0.18386701,1.5909771,1.6092845,0.3762487,0.2870775,0.0891712
38,-0.47970778,-0.43233758,"('untruthful', 'truthful')",0.55275464,0.4582135,-0.639313,-0.68441427,-0.22079602,-0.24590465,-0.1967655,-0.2261108,0.0293453
66,0.47597966,0.5918674,"('inactive', 'active')",-0.44972202,-0.5287869,0.7698827,0.6834364,1.1673136,1.0205308,0.4908635,0.4417619,0.0491016
76,0.4579116,0.31471637,"('anxious', 'daring')",-0.10780359,-0.048345037,0.88868773,0.9170395,-0.043717228,0.09818518,0.2987696,0.320399,-0.0216294
30,-0.45739108,-0.5838887,"('intolerant', 'tolerant')",0.8108064,0.7215187,0.40045947,0.36702585,0.8560639,0.9171917,0.4024847,0.3554619,0.0470228
74,-0.45080766,-0.5409659,"('undedicated', 'dedicated')",0.42164654,0.4231586,1.270833,1.267341,0.23173398,0.3305858,0.3683515,0.3700299,-0.0016784
52,-0.41700855,-0.18029426,"('irrational', 'rational')",-0.37859592,-0.46079448,-1.1085252,-0.8492818,0.33811858,0.25461087,-0.3915028,-0.3089399,-0.0825629
17,-0.4164218,-0.39681035,"('nasty', 'nice')",-0.8174957,-0.74516535,-0.8201419,-0.85587084,-0.33729652,-0.29185784,-0.597839,-0.5724261,-0.0254129
62,-0.39309567,-0.5188255,"('incompetent', 'brilliant')",0.57809985,0.42230475,0.46799427,0.3250165,-0.313364,-0.18498431,0.0849086,0.0108779,0.0740307
35,0.38627547,0.63783026,"('corrupt', 'incorrupt')",-0.43581116,-0.41057864,-1.4214458,-1.2927155,0.3628515,0.2470976,-0.2770325,-0.2045916,-0.0724409
56,-0.34221333,-0.50454336,"('impractical', 'practical')",1.0819155,1.0294286,0.36147785,0.23841786,-0.4435228,-0.4233571,0.1644143,0.0849865,0.0794278
29,-0.3119676,-0.23483448,"('unfair', 'fair')",-0.9767964,-0.8336456,-0.51264024,-0.4854499,-0.64014655,-0.67370576,-0.6103877,-0.5569089,-0.0534788
59,-0.30196586,-0.14182217,"('foolish', 'wise')",1.1302375,1.0150682,-0.7608307,-0.6593106,0.31207636,0.1632905,0.0948793,0.0943065,0.0005728
20,-0.28713205,-0.32355335,"('rough', 'thoughtful')",-0.016834415,-0.0698444,0.8460067,0.96595246,1.0351598,1.290858,0.3943,0.4658532,-0.0715532
65,-0.27964228,-0.3385897,"('insecure', 'secure')",0.22251265,0.2540695,0.9981749,0.9855292,-0.6962603,-0.5372338,0.0611963,0.0909438,-0.0297475
60,0.2471348,0.17625518,"('inefficient', 'efficient')",1.813771,1.8706014,1.242335,1.2742198,-0.6098448,-0.38838688,0.673349,0.7331724,-0.0598234
71,-0.22812848,-0.19388075,"('diffident', 'self-confident')",1.6035562,1.51529,-0.076967254,-0.23414654,0.5868991,0.38817266,0.4713399,0.3688588,0.1024811
46,-0.22276446,-0.5385637,"('uncompetitive', 'competitive')",0.50836015,0.32163927,1.6452307,1.4508334,-0.9245728,-0.840481,0.2515634,0.098357,0.1532064
33,0.2164051,0.44472027,"('wrong', 'right')",1.2507434,1.2811673,-0.17032179,-0.0023773164,-0.347562,-0.42318517,0.2373162,0.3250813,-0.0877651
4,-0.18870331,-0.26923198,"('disliked', 'liked')",0.6198257,0.39985,0.06767356,-0.18908522,-6.670453,-6.722538,-1.5429143,-1.6952513,0.152337
58,0.17884316,0.030028202,"('undiscriminating', 'discriminating')",0.7764168,0.71097344,0.7169513,0.6191895,0.07784611,0.014894614,0.4375143,0.3437714,0.0937429
70,-0.15341055,-0.38396102,"('lethargic', 'energetic')",0.84599787,0.6256793,0.44358116,0.32844514,0.47708172,0.46315387,0.4033126,0.2583293,0.1449833
34,-0.11531293,-0.08932897,"('mean', 'honorable')",0.11740971,0.19476417,-0.37309933,-0.22171706,6.2821693,6.2893558,1.4777917,1.5432684,-0.0654767
16,-0.10721254,-0.058461033,"('unpopular', 'popular')",-0.26556885,-0.3880921,-0.21629408,-0.27083617,0.6816021,0.5162008,0.0231317,-0.0502971,0.0734288
21,0.106603384,0.12844582,"('immoral', 'moral')",1.1333187,1.1630814,0.4167533,0.53840417,-1.0742756,-0.9653124,0.1455999,0.2161548,-0.0705549
68,-0.10415298,-0.0260236,"('dependent', 'independent')",-0.1976549,-0.18616746,-0.16344348,-0.02999677,-0.7738086,-0.8007953,-0.309765,-0.2607458,-0.0490192
78,-0.103055485,-0.17157082,"('nonresilient', 'resilient')",0.53696424,0.3977655,0.94094825,0.7291189,-0.16383661,-0.018474627,0.3027551,0.2342097,0.0685454
15,-0.09050602,-0.0979539,"('boring', 'funny')",-0.108149454,-0.0837316,-1.2847452,-1.2930443,0.23470621,0.15862155,-0.3121736,-0.3290271,0.0168535
49,-0.07474998,-0.21414623,"('unable', 'able')",-0.15183929,-0.22324285,-0.713579,-0.81301415,-0.6317039,-0.66037226,-0.3929681,-0.4776939,0.0847258
64,0.057151023,0.123507835,"('shy', 'confident')",1.0190319,1.0708503,1.1690617,1.2167785,-7.264597,-7.1438413,-1.2548381,-1.1831762,-0.0716619
81,-0.053993084,-0.09836547,"('submissive', 'aggressive')",1.4467663,1.3776451,1.4557787,1.4022578,-1.1030235,-0.9520956,0.4363821,0.4323605,0.0040216
7,0.04371253,-0.016446002,"('insensitive', 'sensitive')",0.9942547,0.94614756,0.0060646012,-0.07690549,0.663439,0.64677274,0.4268677,0.3748922,0.0519755
14,0.016763031,-0.15261859,"('antisocial', 'social')",0.77687573,0.75302637,1.5285105,1.303556,-0.6715088,-0.67923677,0.4126601,0.3061818,0.1064783
77,0.016686395,-0.012610115,"('unmotivated', 'motivated')",0.69910675,0.5078633,0.38607296,0.35628885,-1.5194645,-1.3650883,-0.1043996,-0.1283866,0.023987
83,-0.0126541145,-0.03406839,"('powerless', 'powerful')",0.7968635,0.83202773,-0.3222337,-0.3916731,-1.1076416,-1.1003159,-0.1614165,-0.1735074,0.0120909
