,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,male-female
62,1.2057865,1.2809852,"('incompetent', 'brilliant')",1.4386375,1.5313193,1.2505842,1.6691971,2.1706452,2.4801836,-0.018027978,0.12391111,1.2095251,1.4171192,-0.2075941
22,1.1898603,1.1631905,"('untrustworthy', 'trustworthy')",0.83766216,0.83314466,1.0427701,1.1371427,1.5541359,1.7445198,-0.6161604,-0.423422,0.8016537,0.8909151,-0.0892614
55,1.1812067,1.1592513,"('incompetent', 'clever')",0.98203945,1.0850415,0.88525647,1.4730834,1.1316986,1.5754763,-0.22561915,-0.05101966,0.7909165,1.0483665,-0.25745
57,1.1538204,1.1482309,"('unimaginative', 'imaginative')",0.027159631,0.0149265975,1.3434694,1.5255625,1.0842228,1.2983342,-2.5395534,-2.4903176,0.2138237,0.2993474,-0.0855237
65,1.1524246,1.1023426,"('insecure', 'secure')",-0.92091304,-0.92433965,0.63206184,0.7130763,1.9809408,2.303072,-0.50164163,-0.21891043,0.4685745,0.5950481,-0.1264736
76,1.1151736,1.1865467,"('anxious', 'daring')",1.3294579,1.429104,0.6178658,1.0311445,1.2663512,1.7035186,-0.0049037077,0.20100361,0.864789,1.1102635,-0.2454745
33,1.0748093,1.1138648,"('wrong', 'right')",1.377017,1.344906,0.3400177,0.019974135,-0.1503379,-0.38954878,-0.31854457,-0.5234734,0.4645923,0.3131446,0.1514477
40,1.0628217,1.1481686,"('stingy', 'generous')",0.055476435,0.103752255,0.4553414,0.43561468,0.7337988,0.6725177,-1.4958403,-1.4919788,0.1623196,0.1736149,-0.0112953
63,1.0612667,0.9222403,"('unperceptive', 'insightful')",1.1047148,1.0332052,1.3960131,1.6525675,1.8165684,1.9883456,0.8033199,1.1210266,1.2363766,1.3434771,-0.1071005
68,-1.0547576,-1.1966573,"('dependent', 'independent')",-0.8689585,-1.022034,0.1338925,0.2615822,-0.3499225,-0.29131088,-0.9627224,-0.8905793,-0.6204937,-0.6277998,0.0073061
64,0.9803878,0.8271348,"('shy', 'confident')",0.79920053,0.6849543,1.3383418,1.3717948,1.2052214,1.0053705,-6.7638516,-6.771407,-0.48814,-0.5764305,0.0882905
85,-0.97315854,-1.0061921,"('insignificant', 'prestigious')",-1.3899689,-1.5721647,-1.0996662,-1.4856826,-2.046774,-2.5430472,0.5431649,0.13843144,-0.9932806,-1.2937309,0.3004503
38,0.958978,0.89973277,"('untruthful', 'truthful')",0.35035354,0.28071612,0.55399925,0.5235281,0.12077841,0.06766973,-0.11130388,-0.071620494,0.3745611,0.3400053,0.0345558
34,0.8760706,0.81775606,"('mean', 'honorable')",-0.20936273,-0.29621592,1.2873789,1.3377427,0.6887656,0.6235537,6.103924,6.11311,1.7493553,1.7191893,0.030166
54,-0.86927223,-0.8269127,"('incapable', 'capable')",0.48677194,0.5125169,-0.10012828,-0.1646946,0.34314597,0.421849,1.0419369,1.1096178,0.1804909,0.2104753,-0.0299844
37,0.86675286,0.8064471,"('fake', 'genuine')",0.68214834,0.62743443,0.51131773,0.45204693,0.32362732,0.34093884,0.6144128,0.5611261,0.5996518,0.5575987,0.0420531
26,0.85339123,0.95347023,"('hardhearted', 'benevolent')",-0.06419081,-0.031852834,0.38275763,0.20507698,1.1622701,1.2242758,1.5876943,1.3945115,0.7843844,0.7490963,0.0352881
73,0.84947777,0.82548344,"('helpless', 'self-reliant')",0.059135787,-0.04419869,1.1115823,0.7943157,0.63038015,0.25489667,-3.1099658,-3.3012269,-0.0918779,-0.294146,0.2022681
2,0.8295481,0.803185,"('unlikable', 'likable')",0.74851954,0.73221123,1.3405339,1.2894839,1.3445208,1.2838062,0.5241824,0.50302047,0.957461,0.9223413,0.0351197
80,0.826475,0.6837826,"('dominated', 'dominating')",1.5381979,1.4676576,1.2380557,1.5761988,1.221742,1.424984,-1.4752963,-1.4613218,0.6698349,0.7382603,-0.0684254
67,0.82479465,0.8701838,"('doubtful', 'determined')",1.8289511,1.8162758,0.66312236,0.46002144,0.5723377,0.506272,-0.72152454,-0.63345474,0.6335362,0.6038597,0.0296765
82,-0.8205173,-0.6859825,"('poor', 'rich')",-0.49556544,-0.3514045,-0.85882723,-0.7652075,-0.013632836,0.25377947,6.5874505,6.8886085,0.8797815,1.0679586,-0.1881771
32,0.7793589,0.7840663,"('unkind', 'kind')",0.2848972,0.28603217,0.4187945,0.56546474,1.2629441,1.5092882,0.87734634,0.9714072,0.7246682,0.8232517,-0.0985835
17,0.7594638,0.87743664,"('nasty', 'nice')",1.1396973,1.1627039,-0.38005328,-0.4084315,-0.51233566,-0.59293115,-0.7364651,-0.6901388,0.0540614,0.0697278,-0.0156664
61,0.7505272,0.5790182,"('illogical', 'logical')",0.64208883,0.5353853,0.19553211,0.16632959,1.0603894,1.0872438,-0.111466154,-0.11145905,0.5074143,0.4513036,0.0561107
44,0.72402406,0.7592754,"('prejudiced', 'unprejudiced')",0.16153792,0.13831452,0.29123396,0.0840296,-0.56911093,-0.57896626,-0.94285446,-1.0484128,-0.0670339,-0.1291519,0.062118
0,0.72066647,0.6137989,"('unsociable', 'sociable')",-0.4296664,-0.44368985,-0.212491,-0.025604337,1.5351305,1.8251779,-0.4022258,-0.22588912,0.2422828,0.3487587,-0.1064759
27,-0.695577,-0.5385627,"('hardhearted', 'softhearted')",0.067955114,0.20776126,-0.93837655,-0.7933023,0.17950521,0.34862602,1.5397722,1.5399344,0.0306558,0.1528913,-0.1222355
9,-0.6856439,-0.66820306,"('unaffectionate', 'caring')",0.40005615,0.4444541,-0.49413365,-0.54324245,-0.031575173,-0.16544594,1.2967796,1.2508081,0.0970966,0.0636742,0.0334224
78,-0.65311134,-0.8190324,"('nonresilient', 'resilient')",-0.10342073,-0.12311359,-0.5703538,-0.14341304,0.2113371,0.4331617,0.038479693,0.29205817,-0.2154138,-0.0720678,-0.143346
45,0.5818873,0.69715524,"('incompetent', 'competent')",0.96759635,1.1576931,0.23383084,0.6325284,2.0331326,2.3353028,-0.2392558,-0.12753487,0.7154382,0.9390289,-0.2235907
88,-0.5574807,-0.6992359,"('low', 'eminent')",-0.3510855,-0.4517104,-0.06824185,-0.022992324,-1.0305285,-1.0407902,0.07104452,-0.013960287,-0.3872584,-0.4457378,0.0584794
77,0.5409316,0.4174948,"('unmotivated', 'motivated')",1.0250859,1.0036341,1.1126803,1.296824,0.75833577,0.8961293,-0.89411896,-0.6530598,0.5085829,0.5922045,-0.0836216
4,-0.5243894,-0.43888697,"('disliked', 'liked')",-0.23078376,-0.29556566,-0.08924039,-0.069247104,-0.28089342,-0.5979597,-6.607902,-6.7659097,-1.5466418,-1.6335138,0.086872
84,0.5227376,0.54388,"('inferior', 'superior')",0.7197593,0.71162295,-0.6503163,-0.5737118,0.99340034,0.89525527,0.26986876,0.18144101,0.37109,0.3516975,0.0193925
72,0.50649285,0.53669584,"('unambitious', 'ambitious')",0.14687051,0.24573292,1.5970732,1.6744912,0.39690402,0.44289535,-1.2635555,-1.137538,0.276757,0.3524555,-0.0756985
10,0.5019062,0.4356333,"('unsympathetic', 'sympathetic')",0.24785377,0.2525268,0.6865095,1.1013043,0.96408135,1.3015571,-0.4443144,-0.2267338,0.3912073,0.5728576,-0.1816503
20,0.48563993,0.5237911,"('rough', 'thoughtful')",1.0017074,1.0047821,0.5964131,0.759406,0.7860021,0.93431187,0.9778257,0.9839492,0.7695177,0.841248,-0.0717303
49,-0.482593,-0.42960137,"('unable', 'able')",0.2221762,0.20973982,0.5831313,0.92235845,-0.17448686,-0.017734475,-0.681958,-0.43019605,-0.1067461,0.0509133,-0.1576594
50,-0.48015884,-0.5456568,"('clumsy', 'skillful')",-0.45418745,-0.5426081,0.3930243,0.45781487,-0.100993544,-0.17392884,0.5187602,0.5530798,-0.0247111,-0.0502598,0.0255487
52,-0.4722151,-0.503833,"('irrational', 'rational')",0.3619711,0.17802896,-0.9757153,-1.5074415,-0.56283265,-0.9879992,0.2731352,-0.0654644,-0.2751313,-0.5773418,0.3022105
19,-0.45550916,-0.32031494,"('inhospitable', 'hospitable')",0.9374372,0.9449128,-0.3729233,-0.39194363,-0.21837518,-0.33953527,-0.1560133,-0.19676661,-0.0530768,-0.0607295,0.0076527
79,0.45233732,0.40428755,"('wavering', 'unwavering')",0.014624001,-0.08858445,-0.64165217,-0.74559295,-1.4578662,-1.7458601,-0.09218865,-0.18179512,-0.3449491,-0.471509,0.1265599
86,0.44830894,0.32257742,"('uninfluential', 'influential')",0.64448285,0.62302494,0.042073682,0.27418146,0.93316156,1.0130529,-0.46068922,-0.2669987,0.3214676,0.3931676,-0.0717
24,0.44137305,0.563186,"('dishonest', 'honest')",0.35032788,0.41385892,0.26753038,0.2794926,0.5216853,0.7532441,0.66975874,0.70461106,0.4501351,0.5428785,-0.0927434
28,0.40763468,0.39295182,"('disloyal', 'loyal')",0.58877075,0.5704127,0.004776988,0.09146803,0.1511888,0.2982459,1.1744628,1.1256111,0.4653668,0.4957379,-0.0303711
87,-0.36538753,-0.2877076,"('unsuccessful', 'successful')",0.11608515,0.15507358,0.41802967,0.5827694,1.5652046,1.730003,0.3095838,0.3782227,0.4087031,0.5116722,-0.1029691
5,-0.3505961,-0.17421365,"('distant', 'outgoing')",0.2041963,0.21773544,-0.40614635,-0.53230643,-1.482069,-1.7133068,-0.43262756,-0.4491921,-0.4934485,-0.5302567,0.0368082
3,0.3464644,0.18587321,"('repellent', 'pleasant')",0.5045034,0.4292665,0.91482353,1.1900679,1.3843054,1.4112165,0.5216935,0.69947803,0.7343581,0.7831804,-0.0488223
59,-0.30963373,-0.2627128,"('foolish', 'wise')",-0.111831546,-0.1907553,-0.027993964,-0.29594594,-0.032053463,-0.40448937,0.64307743,0.49992484,0.0323129,-0.1307957,0.1631086
53,-0.2890211,-0.2495459,"('uncreative', 'creative')",-0.6236325,-0.6034998,0.34469453,0.66234785,0.4720861,0.740707,1.2985083,1.4242579,0.2405271,0.3948534,-0.1543263
69,-0.21725869,-0.08793685,"('lazy', 'industrious')",0.024138235,-0.01714613,0.5442073,0.3472212,0.59589183,0.38272467,-0.1165779,-0.22050633,0.1660802,0.0808713,0.0852089
18,-0.20839633,-0.22415051,"('disagreeable', 'welcoming')",0.2889895,0.24155934,0.010911673,-0.093282856,-0.67798996,-0.6375079,-0.37154278,-0.39127374,-0.1916056,-0.2209311,0.0293255
41,0.19380707,0.13597752,"('unforgiving', 'forgiving')",-0.3298954,-0.3163323,-0.6812662,-0.8965022,0.9751083,1.0442933,-0.05895806,-0.039163265,0.0197591,-0.0143454,0.0341045
51,0.18984625,0.082095936,"('uneducated', 'educated')",-0.047217317,-0.07360782,0.6184104,0.7018371,0.8737042,0.89022547,0.3024136,0.3430078,0.3874314,0.3887117,-0.0012803
48,-0.13793765,-0.18330324,"('unintelligent', 'intelligent')",-1.0913416,-1.1124247,-0.7260293,-0.6585543,-0.20361319,-0.08240528,0.25101852,0.3196563,-0.3815806,-0.3434062,-0.0381744
58,-0.13493505,-0.1504812,"('undiscriminating', 'discriminating')",-0.16532993,-0.12647003,0.29968682,0.36425722,0.9806602,1.0656987,-0.15084715,-0.1627427,0.165847,0.1980524,-0.0322054
29,-0.12663728,0.054250315,"('unfair', 'fair')",-1.034473,-0.95903164,-1.4141971,-1.365284,-0.23966223,-0.3362438,-0.54427826,-0.5544378,-0.6718495,-0.6321494,-0.0397001
71,-0.12317233,-0.15315646,"('diffident', 'self-confident')",0.6919658,0.6961604,0.86864865,0.9999236,1.029376,0.9507086,0.48885837,0.43209118,0.5911353,0.5851455,0.0059898
6,-0.11133872,0.06682471,"('distant', 'open')",0.08969921,0.08314213,-0.6410089,-0.8108298,-1.5004113,-1.6642972,0.5378243,0.45728433,-0.3250471,-0.3735752,0.0485281
66,0.090132594,0.32132635,"('inactive', 'active')",0.010185704,0.12010504,0.9699299,0.94551456,0.073543355,0.13963848,0.9067334,0.94383496,0.4101049,0.4940839,-0.083979
74,0.06793369,0.10100876,"('undedicated', 'dedicated')",0.60377455,0.65287304,0.84983015,1.0969228,1.5393069,1.5958344,0.23096478,0.28644747,0.658362,0.7466173,-0.0882553
25,0.041256905,-0.05175847,"('egoistic', 'altruistic')",1.5659412,1.537992,-0.5248231,-0.62067854,-1.0972571,-1.1703018,1.537212,1.4322152,0.304466,0.2254937,0.0789723
15,-0.018691313,0.088168934,"('boring', 'funny')",0.3406344,0.40129113,-0.10511547,-0.072947934,-0.19507357,-0.19796117,0.2669068,0.26671055,0.0577322,0.0970523,-0.0393201
