,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,male-female
12,1.0097204,1.5742252,"('unsupportive', 'supportive')",0.23346576,0.3919131,-1.0889817,-1.0993239,-0.7274529,-0.7309147,-1.5440896,-1.5178394,-0.4234676,-0.276388,-0.1470796
59,0.97960013,-0.8631961,"('foolish', 'wise')",0.34477183,-0.06880691,1.9565854,1.7642097,1.7120275,1.5040498,0.8014199,0.568615,1.1588809,0.5809743,0.5779066
75,-0.934597,-2.6237447,"('meek', 'impulsive')",0.3825879,0.02547428,1.2396708,1.2347933,0.36342403,0.28277886,-0.28969824,-0.4262827,0.1522775,-0.3013962,0.4536737
51,0.89668894,2.3517132,"('uneducated', 'educated')",-0.18470311,0.11954411,-1.0141943,-0.9258116,-0.41929203,-0.18509576,-0.56801057,-0.30438375,-0.2579022,0.2111932,-0.4690954
14,-0.89324003,1.4730759,"('antisocial', 'social')",-0.84722215,-0.07529765,-2.976874,-2.5500524,-1.5673825,-1.0406592,-1.3229653,-0.9969402,-1.5215367,-0.6379747,-0.883562
35,-0.8874832,-3.8706589,"('corrupt', 'incorrupt')",-0.23338339,-0.78220004,1.9342357,1.713448,0.75276065,0.47671038,-0.5032387,-0.9190293,0.2125782,-0.6763459,0.8889241
22,-0.8597194,0.42889494,"('untrustworthy', 'trustworthy')",-0.8482182,-0.58107924,-0.56197137,-0.36236903,-0.83959824,-0.6404907,-1.27163,-0.82845926,-0.8762274,-0.3967007,-0.4795267
56,0.8581254,2.9999173,"('impractical', 'practical')",0.1719337,0.5935916,-1.4841403,-1.2472246,-0.75743055,-0.60505676,0.22630587,0.6366149,-0.1970412,0.4755685,-0.6726097
36,-0.8418462,-4.182095,"('hostile', 'amicable')",-0.14196993,-0.9934727,0.2636185,-0.16454816,0.56586933,0.016586192,0.04449907,-0.61239547,-0.0219659,-1.1871849,1.165219
20,-0.8334949,-0.4404022,"('rough', 'thoughtful')",-0.91257155,-0.8913667,-0.32144904,-0.31497502,-0.5992142,-0.6010345,0.102886006,0.16350028,-0.5127687,-0.4168556,-0.0959131
44,-0.8112126,-1.1237893,"('prejudiced', 'unprejudiced')",-0.18970543,-0.10192111,1.0443621,1.0290588,-0.39475426,-0.30649945,-1.4733287,-1.4904674,-0.3649278,-0.3987237,0.0337959
19,-0.7028619,-1.8488892,"('inhospitable', 'hospitable')",-0.7435298,-0.8955391,-0.48770538,-0.5490919,-0.43031272,-0.53019565,-0.66649437,-0.60414374,-0.6061808,-0.885572,0.2793912
70,0.6873786,2.5753825,"('lethargic', 'energetic')",-0.044570364,0.13497484,-1.394489,-1.2729521,-0.80221367,-0.69538504,-0.36824876,0.06798513,-0.3844286,0.162001,-0.5464296
88,0.66839737,0.8796545,"('low', 'eminent')",-0.40402746,-0.44766244,-1.0389773,-1.0914917,-0.49487847,-0.52619964,0.27636066,0.270972,-0.198625,-0.1829454,-0.0156796
0,-0.62870866,1.3893294,"('unsociable', 'sociable')",-0.32659742,0.14655761,-1.8407645,-1.6776863,-1.3490638,-1.2370825,-0.6274638,-0.39405692,-0.9545197,-0.3545877,-0.599932
8,-0.62383735,-2.3032427,"('unaffectionate', 'affectionate')",-0.110256545,-0.55258507,-0.46436766,-0.7517456,0.41670826,0.08240564,1.5120845,1.3276577,0.1460662,-0.439502,0.5855682
27,-0.61630744,-0.9728217,"('hardhearted', 'softhearted')",-0.68810815,-0.98240733,0.04730934,-0.2650736,-0.46752852,-0.7563301,1.1274918,1.0924215,-0.1194286,-0.3768422,0.2574136
11,0.60844326,1.4319733,"('unhelpful', 'helpful')",-0.4419632,-0.31343046,-1.0282568,-0.9786576,-0.941965,-0.7182577,1.8213266,2.1885068,0.003517,0.3220269,-0.3185099
1,-0.6047292,-2.2414484,"('unfriendly', 'friendly')",-0.24951944,-0.7548791,-0.4973321,-0.6530136,0.8746326,0.62281334,2.0452085,1.8162575,0.3136521,-0.2420541,0.5557062
85,-0.59436834,-3.8511486,"('insignificant', 'prestigious')",-0.14277087,-0.7849429,1.1485738,0.89254886,1.347087,1.053653,-0.03745443,-0.6418283,0.3442134,-0.6663436,1.010557
43,0.5844494,2.0282774,"('irresponsible', 'responsible')",-0.67446774,-0.6206408,-1.6779315,-1.5845381,-1.0008411,-0.98971206,0.5008758,0.89493316,-0.453583,-0.0543361,-0.3992469
82,0.5681555,1.1520343,"('poor', 'rich')",-0.27906588,-0.16616985,-0.4402806,-0.4742297,-0.07506685,-0.05368164,6.5170717,6.80789,1.2581628,1.4531686,-0.1950058
32,0.5655338,1.5573736,"('unkind', 'kind')",-0.32081908,-0.291296,-0.5869253,-0.5605503,-0.6305128,-0.63019025,1.0624106,1.2737873,0.0179374,0.2698249,-0.2518875
38,0.55189216,-0.105209,"('untruthful', 'truthful')",-0.014711302,-0.31942552,-0.31878954,-0.37348196,0.3019551,0.27975947,0.31910154,0.22898856,0.1678896,-0.0578737,0.2257633
28,0.5478391,0.85697657,"('disloyal', 'loyal')",-0.09983852,-0.232631,-0.24227788,-0.35506713,0.11377034,-0.002177801,1.0550418,1.0240154,0.274907,0.2582232,0.0166838
79,-0.5191657,-2.7702425,"('wavering', 'unwavering')",-0.1585885,-0.3775607,1.0014551,0.73640954,0.50751925,0.3969602,0.35355946,0.11934956,0.2369559,-0.3790168,0.6159727
9,0.5146251,-0.47843966,"('unaffectionate', 'caring')",0.12407644,-0.2778481,-0.4035791,-0.58444107,0.14928423,-0.11348955,2.1959095,2.052197,0.5160632,0.1195957,0.3964675
72,0.49819854,0.9982152,"('unambitious', 'ambitious')",-0.07620175,-0.076740295,-0.41941744,-0.4125679,-0.1684028,-0.20176813,0.30014804,0.36226052,0.0268649,0.1338799,-0.107015
74,-0.41925177,0.44979465,"('undedicated', 'dedicated')",-1.0445962,-0.7768032,-1.5341123,-1.3669093,-1.1784655,-0.9939146,-0.79794437,-0.55576956,-0.9948741,-0.6487204,-0.3461537
58,-0.4015052,-0.88577956,"('undiscriminating', 'discriminating')",-0.2488334,-0.30239242,-1.7043469,-1.5565215,-0.13862777,-0.17469527,-0.40932372,-0.3945454,-0.5805274,-0.6627868,0.0822594
15,-0.39123353,-0.42581695,"('boring', 'funny')",-0.066339314,-0.24117069,0.2954931,0.20948398,0.43160853,0.35694972,0.683802,0.61819583,0.1906662,0.1035284,0.0871378
86,0.39057374,1.7577163,"('uninfluential', 'influential')",-0.33875388,-0.074065864,-2.2817159,-2.2030773,-0.95771796,-0.9168107,-0.24831688,-0.037663616,-0.6871861,-0.2947802,-0.3924059
53,0.3869193,0.10279413,"('uncreative', 'creative')",-0.6569385,-0.87118506,-0.34103772,-0.45367438,0.07410495,-0.03887189,0.7507845,0.70920634,0.0427665,-0.1103462,0.1531127
7,0.3834785,2.0176735,"('insensitive', 'sensitive')",-0.33407322,-0.085354894,-1.0263824,-1.0229003,-0.7662178,-0.75117576,0.25521162,0.4893794,-0.2975967,0.1295244,-0.4271211
30,-0.3692707,1.1629,"('intolerant', 'tolerant')",-1.0821614,-0.9085979,-1.3779211,-1.1260086,-1.2024264,-0.98554707,-0.20583625,0.1568572,-0.8475232,-0.3400793,-0.5074439
76,-0.3685634,1.6410199,"('anxious', 'daring')",-0.84898204,-0.37484667,-0.32865188,-0.16674276,-0.9015223,-0.61645275,-0.38787404,0.07395508,-0.5671187,0.1113865,-0.6785052
61,0.3574786,0.74777406,"('illogical', 'logical')",-0.5188249,-0.41446626,-0.8289024,-0.7773983,-0.8121749,-0.7791584,0.109362066,0.17852852,-0.3386123,-0.2089441,-0.1296682
40,0.33952695,0.30262774,"('stingy', 'generous')",0.5550345,0.6533874,0.34919447,0.29227954,0.61708736,0.47187376,-1.9048624,-2.0108912,-0.0088038,-0.0581445,0.0493407
24,0.33950028,1.3425138,"('dishonest', 'honest')",-0.8059442,-0.8006271,-0.51318324,-0.6968712,-0.5960108,-0.63140297,0.8540333,1.1870013,-0.1443209,0.0801228,-0.2244437
84,0.33868647,0.34246325,"('inferior', 'superior')",0.30627152,0.31971726,0.13672745,0.16290697,-0.09700287,-0.07995418,0.13473116,0.057962198,0.1638828,0.1606191,0.0032637
39,0.3347298,1.137554,"('exploitative', 'cooperative')",-0.2917423,-0.2524195,-0.7289041,-0.7388638,-0.48363855,-0.43543202,-0.07986547,0.031216832,-0.2498841,-0.0515889,-0.1982952
67,0.30345803,0.6189413,"('doubtful', 'determined')",0.78698206,0.9144759,0.10017273,0.18446428,0.19168848,0.22336292,-0.85064,-0.7548391,0.1063323,0.237281,-0.1309487
48,0.2696954,1.2494563,"('unintelligent', 'intelligent')",-0.19998549,-0.01493898,-1.3801464,-1.2854911,-0.5099878,-0.45532474,0.44616395,0.47340444,-0.2748521,-0.0065788,-0.2682733
42,0.2656619,0.9450371,"('unreliable', 'reliable')",0.07125123,0.11995602,-0.039439008,0.11528472,-0.003114961,0.12399955,-3.0650191,-2.799596,-0.554132,-0.2990637,-0.2550683
81,-0.23890272,2.3589528,"('submissive', 'aggressive')",-0.52708375,-0.05914551,-1.9098465,-1.5437224,-1.4968021,-1.1633434,-1.1886141,-0.6991958,-1.0722498,-0.2212909,-0.8509589
65,-0.22508,1.7707405,"('insecure', 'secure')",-0.43494967,0.097489834,-1.6111859,-1.4499464,-1.6846701,-1.4207401,-0.5152668,-0.015908163,-0.8942305,-0.2036729,-0.6905576
4,0.21348688,-0.8113849,"('disliked', 'liked')",-0.17245035,-0.47744364,0.06539827,0.06569307,0.8092756,0.72843486,-7.2867417,-7.5476413,-1.2742063,-1.6084684,0.3342621
69,-0.21320423,-2.7086906,"('lazy', 'industrious')",0.8356296,0.40043327,0.48911768,0.37221587,1.3124223,1.084265,-0.35594466,-0.8691859,0.4136041,-0.3441925,0.7577966
62,0.21098313,2.421006,"('incompetent', 'brilliant')",-0.36971042,0.074928,-1.7428124,-1.504136,-1.0176176,-0.71524477,0.37617266,0.80706847,-0.5085969,0.2167243,-0.7253212
52,-0.20920067,-2.637136,"('irrational', 'rational')",0.3283172,-0.071966976,1.6770575,1.4544082,1.0376706,0.7721805,0.7291161,0.25697577,0.7125921,-0.0451077,0.7576998
78,-0.2033395,-0.16317563,"('nonresilient', 'resilient')",0.16264245,0.29078737,-0.5132995,-0.46612614,-0.33314055,-0.35679048,-0.29830483,-0.31642404,-0.2370884,-0.2023458,-0.0347426
87,-0.19583432,0.25781274,"('unsuccessful', 'successful')",-0.8092134,-0.5470685,-1.4800538,-1.4463371,-1.0750828,-0.93789303,-0.15824044,-0.09614378,-0.743685,-0.5539259,-0.1897591
17,-0.18362768,-0.44429228,"('nasty', 'nice')",0.24133109,-0.075499006,1.2387215,1.1858114,0.50745577,0.35562724,-0.08161215,-0.19392915,0.3444537,0.1655436,0.1789101
3,-0.18193266,0.5751543,"('repellent', 'pleasant')",-0.0066330433,0.20855302,-0.76340115,-0.70136803,-0.83272266,-0.74561787,0.21720003,0.33464977,-0.3134979,-0.0657258,-0.2477721
21,-0.17639098,1.645976,"('immoral', 'moral')",-0.0071448553,0.50427777,-1.8855128,-1.6051344,-1.3144714,-1.0883279,-1.259358,-0.7785191,-0.9285756,-0.2643455,-0.6642301
29,-0.17105746,-0.5204915,"('unfair', 'fair')",0.075283796,-0.00969432,0.7429536,0.72436494,0.104252174,0.16053212,-0.50096524,-0.5298449,0.0500934,-0.0350267,0.0851201
83,-0.16601884,0.26369232,"('powerless', 'powerful')",0.09418461,0.32884154,-0.9781535,-0.8410063,-0.2618431,-0.1402377,-0.73064,-0.6819019,-0.4084942,-0.2141224,-0.1943718
33,-0.16500586,-1.4425337,"('wrong', 'right')",0.8802527,0.7357785,0.92929655,0.8766301,1.0723311,0.96253353,0.51974505,0.19070269,0.6473239,0.2646222,0.3827017
34,-0.16167282,-0.24355878,"('mean', 'honorable')",-0.22369143,-0.28676727,-0.8325302,-0.91692275,-0.71139115,-0.7023098,4.6021304,4.890178,0.534569,0.5481239,-0.0135549
16,0.14907536,-1.375867,"('unpopular', 'popular')",0.96855277,0.41566584,1.4157976,1.2922777,1.2043235,0.9532399,0.78985715,0.3742855,0.9055213,0.3319204,0.5736009
37,0.1195195,0.8611249,"('fake', 'genuine')",-0.060597014,0.03810972,0.031108934,-0.0016844701,-0.04652391,-0.041000478,-0.057724338,0.0338604,-0.0028434,0.178082,-0.1809254
73,0.117714375,-0.9209459,"('helpless', 'self-reliant')",-0.17748581,-0.31376445,0.50654805,0.65371597,0.05383672,0.02854544,-3.4118779,-3.486783,-0.5822529,-0.8078464,0.2255935
26,0.11743645,-0.27063015,"('hardhearted', 'benevolent')",0.37957537,0.39870846,-0.60948175,-0.4408171,0.45315877,0.44274962,1.0941626,0.9604941,0.2869703,0.218101,0.0688693
50,-0.077029735,-1.0127088,"('clumsy', 'skillful')",-0.07949327,-0.33609486,0.048376255,-0.04956937,0.29613116,0.20404577,0.22078687,0.10023994,0.0817543,-0.2188174,0.3005717
55,-0.076046616,2.6250043,"('incompetent', 'clever')",-0.82375795,-0.11407675,-2.3011856,-2.0488608,-1.5362065,-1.2380219,-0.58000743,-0.096397184,-1.0634409,-0.1744705,-0.8889704
64,0.076040015,0.97459304,"('shy', 'confident')",-0.077887625,0.23272815,-0.72507715,-0.54820055,-0.456373,-0.30279565,-6.3429065,-6.276748,-1.5052408,-1.1840846,-0.3211562
46,-0.07598707,1.9673662,"('uncompetitive', 'competitive')",0.41205454,0.99709463,-2.1552622,-2.0439417,-0.78232205,-0.5843258,-1.511416,-1.1038435,-0.8225865,-0.15353,-0.6690565
47,0.07469064,1.0700293,"('stupid', 'smart')",-0.60479796,-0.50734717,-0.63184965,-0.533098,-0.26986775,-0.2382639,4.9660482,5.372503,0.7068447,1.0327646,-0.3259199
25,0.07083606,-1.5559609,"('egoistic', 'altruistic')",1.5293694,1.1123704,1.3631912,1.2202955,1.8339863,1.4672358,1.2419994,0.8823112,1.2078764,0.6252504,0.582626
57,-0.068352275,0.87955916,"('unimaginative', 'imaginative')",-0.9492802,-0.79984105,-1.5824693,-1.4136757,-1.2452857,-1.260395,-3.3468127,-3.2058492,-1.4384401,-1.1600404,-0.2783997
60,0.04960996,2.9972832,"('inefficient', 'efficient')",-0.008512374,0.46295294,-2.4207802,-2.180023,-1.1757878,-0.9140325,-0.51473314,0.02721436,-0.8140408,0.078679,-0.8927198
10,0.0471323,2.5017953,"('unsympathetic', 'sympathetic')",-0.70189565,-0.2612177,-2.3715267,-2.1920092,-1.7852564,-1.6230351,-0.19088742,0.30670342,-1.0004868,-0.2535526,-0.7469342
23,0.042972468,1.113103,"('insincere', 'sincere')",-0.9911937,-0.9775741,-0.76949674,-0.8368246,-1.1888304,-1.1352906,6.1582417,6.416761,0.6503386,0.9160349,-0.2656963
6,-0.026755929,-2.3630495,"('distant', 'open')",-0.09913328,-0.6379622,1.2301358,0.9763184,1.2033777,0.87718517,0.87993026,0.7067833,0.6375109,-0.088145,0.7256559
45,0.017724693,1.4582407,"('incompetent', 'competent')",-0.54708886,-0.08165465,-2.5100853,-2.3152044,-1.3319582,-1.1066384,-0.33763072,-0.067696854,-0.9418077,-0.4225907,-0.519217
66,-0.009634435,-0.9476397,"('inactive', 'active')",0.053672314,-0.21274507,0.50926435,0.3080668,0.8100985,0.7204608,0.42977747,0.21577743,0.3586356,0.016784,0.3418516
13,-0.00757429,1.880067,"('impolite', 'polite')",-0.72271323,-0.30660924,-0.9845739,-0.7991212,-1.3365768,-1.015924,-0.35204363,0.043249436,-0.6806964,-0.0396676,-0.6410288
5,-0.00086529553,-2.1886935,"('distant', 'outgoing')",-0.4013381,-0.72118336,0.7760377,0.68136704,0.54733765,0.42095494,0.15141088,0.06330001,0.2145166,-0.348851,0.5633676
