,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
8,-0.9304377,-1.0032786,"('unaffectionate', 'affectionate')",-2.3300533,-2.3015432,-0.06925488,0.006781161,0.2354564,0.11802347,0.88652974,0.8905059,-0.4415519,-0.4579023,0.0163504
5,-0.90572673,-0.824702,"('distant', 'outgoing')",-3.4233227,-3.3667831,-1.5752599,-1.4708803,-1.7488378,-1.6744304,-0.22544551,-0.11627703,-1.5757185,-1.4906147,-0.0851038
26,-0.8700287,-0.9176974,"('hardhearted', 'benevolent')",-0.7482801,-0.73589766,0.43286598,0.44772777,1.2085452,1.1603527,1.8649704,1.7384839,0.3776146,0.3385939,0.0390207
70,0.8621101,0.9381152,"('lethargic', 'energetic')",3.2634997,3.3128133,0.76940525,0.69233805,1.3212587,1.3779554,0.955816,1.0622236,1.4344179,1.4766891,-0.0422712
88,-0.85378724,-1.0432703,"('low', 'eminent')",0.16666391,0.024210352,-1.3038137,-1.513176,-1.0158844,-1.2548845,0.02504826,0.042905226,-0.5963546,-0.7488431,0.1524885
2,0.8397639,1.0422071,"('unlikable', 'likable')",-0.6757681,-0.539702,0.91995513,1.0839046,1.2275221,1.3926493,0.3543288,0.4826951,0.5331604,0.6923509,-0.1591905
25,-0.8358207,-1.0614939,"('egoistic', 'altruistic')",-1.4419374,-1.4622217,0.20661773,0.18774873,-0.38102567,-0.6388656,1.4020516,1.2725881,-0.2100229,-0.3404489,0.130426
65,0.7795139,0.9899731,"('insecure', 'secure')",2.5663033,2.654494,0.473769,0.31754458,1.0580956,1.0509177,-0.41276547,-0.32496688,0.8929832,0.9375925,-0.0446093
48,-0.768714,-0.70505464,"('unintelligent', 'intelligent')",0.88730633,0.90917885,0.40146542,0.44045523,-0.29466113,-0.4410932,0.077428594,0.11471024,0.060565,0.0636393,-0.0030743
42,0.7666049,0.7924953,"('unreliable', 'reliable')",1.2141376,1.2424151,0.5215604,0.58514905,1.2817945,1.3922765,-2.4399948,-2.3824348,0.2688205,0.3259802,-0.0571597
39,0.7617626,0.5621522,"('exploitative', 'cooperative')",1.1490476,1.2325687,1.2267852,0.9478477,1.7777753,1.6495101,0.22797595,0.17868733,1.0286694,0.9141531,0.1145163
44,-0.74922484,-0.6372875,"('prejudiced', 'unprejudiced')",-1.1023754,-0.97233343,-1.3984051,-1.2916611,-0.7936157,-0.58082414,-1.3886094,-1.3520956,-1.0864461,-0.9668404,-0.1196057
63,0.71089464,0.7724261,"('unperceptive', 'insightful')",1.0910759,1.1840738,1.0013123,1.0249126,1.849296,1.8386494,1.0842376,1.1763817,1.1473633,1.1992887,-0.0519254
37,0.69902307,0.7103577,"('fake', 'genuine')",1.127971,1.0506685,0.9431711,0.68312335,0.6856944,0.5664961,0.6570494,0.7100714,0.8225819,0.7441434,0.0784385
85,-0.6973814,-0.9684187,"('insignificant', 'prestigious')",-3.0427797,-3.1545575,-1.1282372,-1.0913167,-0.5333679,-0.66984063,0.545756,0.34053183,-0.971202,-1.1087204,0.1375184
43,0.69639695,0.834686,"('irresponsible', 'responsible')",1.8244258,1.9148927,1.4066445,1.310101,1.2195762,1.3564744,0.6577822,0.8056874,1.1609652,1.2443684,-0.0834032
17,-0.68968683,-0.7370751,"('nasty', 'nice')",-1.6540204,-1.5961943,0.73163176,0.8470578,-0.8484077,-0.8131633,-0.6641779,-0.68823266,-0.6249322,-0.5975215,-0.0274107
7,0.6879685,0.7758351,"('insensitive', 'sensitive')",2.6768026,2.6252534,2.251842,1.9421299,0.80945826,0.7585705,1.2219528,1.1775066,1.5296049,1.4558591,0.0737458
79,-0.65845907,-0.7042718,"('wavering', 'unwavering')",-1.8414097,-1.9648166,-0.55064356,-0.5868921,-1.946076,-1.9625535,-0.16547173,-0.15119693,-1.032412,-1.0739462,0.0415342
56,0.6537743,0.9372374,"('impractical', 'practical')",2.066033,2.1187136,1.8875567,1.8532519,1.1862303,1.3183582,-0.032301836,0.12221067,1.1522584,1.2699543,-0.1176959
86,0.6415984,0.51268464,"('uninfluential', 'influential')",1.5470911,1.4668568,-0.1251249,-0.20493755,0.18809234,-0.023098417,-0.058145516,-0.17857741,0.4387022,0.3145856,0.1241166
68,-0.6109938,-0.51735884,"('dependent', 'independent')",-0.19196992,-0.22239068,-1.0657047,-1.1668833,-0.5877896,-0.6592448,-0.8273479,-0.9033208,-0.6567612,-0.6938397,0.0370785
83,-0.6096072,-0.5146541,"('powerless', 'powerful')",0.41312388,0.45882007,0.52352774,0.5999863,-0.16751489,0.01800411,-0.9954438,-0.9140482,-0.1671829,-0.0703784,-0.0968045
11,0.6084981,0.5495373,"('unhelpful', 'helpful')",0.7308218,0.79627943,-0.16481408,-0.31645373,0.27362514,0.3478083,1.977516,2.1326869,0.6851294,0.7019716,-0.0168422
74,0.60803974,0.5630647,"('undedicated', 'dedicated')",0.06885018,0.04399988,0.6373896,0.7152958,1.5637611,1.5464836,0.44554317,0.34506783,0.6647168,0.6427824,0.0219344
38,-0.5974407,-0.54939747,"('untruthful', 'truthful')",-1.5134754,-1.3844687,-0.71857744,-0.4321385,-0.7749012,-0.71868896,-0.14567792,-0.07321237,-0.7500145,-0.6315812,-0.1184333
66,-0.5751947,-0.6497582,"('inactive', 'active')",-0.93473923,-1.0618111,-0.7667986,-0.8582914,0.8486548,0.8923614,1.2688018,1.2241851,-0.0318552,-0.0906628,0.0588076
18,-0.54363257,-0.5869888,"('disagreeable', 'welcoming')",-0.34904963,-0.25859174,-0.8079044,-0.70017874,-0.9493756,-0.9992703,-0.46256733,-0.49964145,-0.6225059,-0.6089342,-0.0135717
67,0.5263089,0.6250914,"('doubtful', 'determined')",0.74441314,0.6938467,1.0989237,1.1016992,0.7598649,0.8795475,-0.6449815,-0.54026103,0.4969058,0.5519847,-0.0550789
30,-0.48977473,-0.26835334,"('intolerant', 'tolerant')",1.274432,1.4177529,1.3428268,1.5344005,0.69176394,0.79280335,0.79929644,0.9867067,0.7237089,0.892662,-0.1689531
45,0.4849476,0.72818637,"('incompetent', 'competent')",1.6729251,1.7692461,0.76647043,0.9159603,0.7944355,1.0496405,-0.28389168,-0.15090334,0.6869774,0.862426,-0.1754486
12,0.4714156,0.4584294,"('unsupportive', 'supportive')",0.0025465302,-0.017698571,1.3525835,1.3580934,1.2446545,1.2460473,-1.4048612,-1.462681,0.3332678,0.3164381,0.0168297
75,-0.4314902,-0.24893348,"('meek', 'impulsive')",-1.8668361,-1.7252086,-1.6349367,-1.3189057,-1.562088,-1.3562033,-0.706641,-0.5596763,-1.2403984,-1.0417854,-0.198613
16,-0.42798263,-0.6339429,"('unpopular', 'popular')",-0.8800132,-0.94158226,-1.7002063,-1.6575483,-0.39716685,-0.4658699,0.42689463,0.34307563,-0.5956948,-0.6711736,0.0754788
54,-0.41761807,-0.47350684,"('incapable', 'capable')",-0.64085627,-0.6735839,0.7769332,0.40818197,-0.09308871,-0.21160445,0.9264008,0.96924895,0.1103542,0.0037471,0.1066071
40,-0.3989594,-0.36774096,"('stingy', 'generous')",-0.5790039,-0.47481126,-0.22720672,0.17456985,-0.081330806,-0.09342084,-1.552565,-1.637627,-0.5678132,-0.479806,-0.0880072
3,0.38145494,0.32183298,"('repellent', 'pleasant')",1.9261211,1.9584576,-0.019981466,0.01607934,0.5440136,0.3899593,0.1900538,0.18477945,0.6043324,0.5742218,0.0301106
82,-0.32491422,-0.07905096,"('poor', 'rich')",1.4439772,1.5325828,-1.467195,-1.3224019,-0.56534773,-0.47134355,5.749889,6.0385084,0.9672818,1.1396589,-0.1723771
9,-0.31695405,-0.43170717,"('unaffectionate', 'caring')",-0.95386267,-0.950275,0.30421135,0.24224019,0.5536386,0.38749623,1.4256802,1.4304128,0.2025427,0.1356334,0.0669093
10,0.30963814,0.41713375,"('unsympathetic', 'sympathetic')",2.957509,2.9765391,0.8611026,0.8705631,0.6778703,0.63275826,0.009871896,0.11817474,0.9631984,1.0030337,-0.0398353
24,0.29387498,0.4964997,"('dishonest', 'honest')",1.8494525,2.003878,0.27367276,0.36793417,-0.3793704,-0.37233257,0.35783815,0.50059897,0.4790936,0.5993157,-0.1202221
19,-0.28915584,-0.20488864,"('inhospitable', 'hospitable')",-2.233263,-2.2455106,0.23996729,0.19776347,-1.3513927,-1.355144,-0.112033926,-0.12380369,-0.7491756,-0.7463167,-0.0028589
59,0.2609626,0.08597202,"('foolish', 'wise')",-1.9218215,-2.0085323,0.16059113,-0.0938075,-0.7312518,-0.8191165,0.4868193,0.4231331,-0.34894,-0.4824702,0.1335302
57,0.23498553,0.18758504,"('unimaginative', 'imaginative')",0.6290327,0.5410436,0.5932177,0.43162897,0.06592541,0.005515933,-2.0265908,-2.2150655,-0.1006859,-0.2098584,0.1091725
29,0.23315102,0.2912485,"('unfair', 'fair')",-0.43709344,-0.44620663,-0.4538618,-0.5740508,-0.69039667,-0.59864146,-0.505943,-0.51959926,-0.3708288,-0.3694499,-0.0013789
47,0.23152518,0.4416292,"('stupid', 'smart')",0.8236859,0.8645905,0.7723486,0.76470995,0.9631604,1.1962992,5.1648235,5.4513373,1.5911087,1.7437132,-0.1526045
20,-0.2314816,-0.15839684,"('rough', 'thoughtful')",-0.16135314,-0.06480682,0.09398127,0.18067649,1.3515713,1.3891789,1.2649537,1.3587347,0.4635344,0.5410773,-0.0775429
52,-0.21835235,-0.36310878,"('irrational', 'rational')",-1.9726781,-1.9766374,-0.35150218,-0.4189163,-1.0851041,-1.2709011,0.038647607,-0.12901713,-0.7177979,-0.8317162,0.1139183
50,-0.18637228,-0.3883791,"('clumsy', 'skillful')",-0.19728407,-0.36120594,0.05267124,-0.2179618,0.3898302,0.25556254,0.41243815,0.3805973,0.0942566,-0.0662774,0.160534
32,0.16282302,0.2605832,"('unkind', 'kind')",0.99276567,1.0910915,0.1980358,0.30183566,1.1630646,1.0424107,1.1342807,1.1645892,0.7301939,0.772102,-0.0419081
84,0.15806215,0.028945811,"('inferior', 'superior')",0.3312891,0.23220217,1.2791995,1.148909,0.42367184,0.31298783,0.8260051,0.7794601,0.6036455,0.500501,0.1031445
71,0.15187117,0.10099861,"('diffident', 'self-confident')",-0.95492446,-1.0287454,1.096017,1.0612842,0.5426445,0.4926141,0.8137972,0.74196535,0.3298811,0.2736234,0.0562577
53,-0.15059462,-0.23246719,"('uncreative', 'creative')",-1.0757443,-1.1825897,0.4308588,0.26854166,0.09479751,-0.03407704,1.2463351,1.1849539,0.1091305,0.0008723,0.1082582
78,0.14914069,-0.011844151,"('nonresilient', 'resilient')",-0.49457005,-0.5854048,0.3162249,0.40085334,1.543277,1.5508956,0.55680573,0.53182507,0.4141757,0.377265,0.0369107
77,-0.136774,-0.16907883,"('unmotivated', 'motivated')",1.1773428,1.1629611,0.79297423,0.7656737,0.824904,0.6823068,-1.0648139,-1.1323719,0.3187266,0.2618982,0.0568284
15,0.13658339,0.033456378,"('boring', 'funny')",-0.41465676,-0.41198757,-0.32955506,-0.50510216,-1.008185,-0.9977783,0.26699406,0.30894938,-0.2697639,-0.3144925,0.0447286
33,-0.111674905,-0.23124337,"('wrong', 'right')",-1.5876243,-1.670639,0.22250737,0.107344516,0.0035674572,-0.13020311,-0.24951011,-0.42676815,-0.3445469,-0.4703018,0.1257549
28,0.10260349,0.027110282,"('disloyal', 'loyal')",0.40349185,0.33277363,0.7485456,0.711332,0.25849783,0.15229848,1.1132991,1.1103851,0.5252876,0.4667799,0.0585077
72,0.09845017,0.27247804,"('unambitious', 'ambitious')",0.9924265,1.064591,1.2488639,1.1152462,0.3580936,0.4543655,-0.9590197,-0.7076942,0.3477629,0.4397973,-0.0920344
58,0.08931972,0.12995118,"('undiscriminating', 'discriminating')",-0.46140453,-0.48061395,0.06644971,0.15642138,1.17668,1.127118,0.36289716,0.3049212,0.2467884,0.2475595,-0.0007711
41,0.08214603,0.1934151,"('unforgiving', 'forgiving')",0.21528699,0.33683652,0.89895815,1.384868,0.7850839,0.87440646,0.16223463,0.19941843,0.4287419,0.5977889,-0.169047
34,-0.07925581,0.037318073,"('mean', 'honorable')",-0.12647355,-0.06357561,-0.067186505,-0.037171688,-0.066003695,-0.016016386,5.8889236,6.0370445,1.1100008,1.1915197,-0.0815189
0,-0.06708385,0.06358694,"('unsociable', 'sociable')",1.5179317,1.5019706,1.1877692,1.1720603,0.76186466,0.7741542,-0.5919978,-0.5587242,0.5616968,0.5906096,-0.0289128
23,0.055418175,0.04750488,"('insincere', 'sincere')",1.9813035,1.98347,0.7195183,0.5576998,0.7158664,0.57064855,5.5924664,5.7577887,1.8129145,1.7834225,0.029492
76,0.03380114,0.18044318,"('anxious', 'daring')",2.4885972,2.5986347,0.8112576,0.75531197,0.57541615,0.64178526,-0.044945598,0.17583363,0.7728252,0.8704018,-0.0975766
27,-0.029527135,-0.17388678,"('hardhearted', 'softhearted')",-0.58444256,-0.6711166,0.82508266,0.48106045,0.13033897,-0.033715505,1.5362132,1.3773876,0.375533,0.1959458,0.1795872
