,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,male-female
16,-1.3276868,-1.5270978,"('unpopular', 'popular')",-0.88762665,-0.8304299,0.37021327,0.35491943,-0.6150334,-0.6675361,0.0525027
70,1.2667552,1.4140414,"('lethargic', 'energetic')",2.1948836,2.4846742,0.62162405,0.77887434,1.3610876,1.5591966,-0.198109
72,1.2541437,1.2049081,"('unambitious', 'ambitious')",1.5262663,1.573588,-0.118373856,-0.24014598,0.8873454,0.8461168,0.0412286
20,-1.2267582,-1.0670079,"('rough', 'thoughtful')",-0.5149062,-0.5324568,0.98876965,1.0458181,-0.2509649,-0.1845489,-0.066416
50,-1.1936207,-1.2567294,"('clumsy', 'skillful')",-1.3158451,-1.2288468,0.22272517,0.12690215,-0.7622468,-0.7862247,0.0239779
83,1.186677,1.2279478,"('powerless', 'powerful')",0.2501672,0.4795237,-0.94760203,-0.81913525,0.1630807,0.2961121,-0.1330314
19,-1.18033,-0.97398686,"('inhospitable', 'hospitable')",-1.818182,-1.9578644,-0.30904567,-0.25053394,-1.1025192,-1.0607951,-0.0417241
38,1.1417086,1.2420427,"('untruthful', 'truthful')",1.6310552,1.5803366,0.24598324,0.042113647,1.006249,0.9548309,0.0514181
9,1.1062108,1.1610398,"('unaffectionate', 'caring')",-0.2873862,-0.33336508,1.5881773,1.3870871,0.802334,0.7382539,0.0640801
37,-1.0900677,-0.9134043,"('fake', 'genuine')",-0.14167826,0.14405471,0.3583932,0.45787492,-0.2911176,-0.1038249,-0.1872927
79,-1.0732127,-1.2170864,"('wavering', 'unwavering')",-1.8061073,-2.1328058,0.018178243,-0.10221816,-0.953714,-1.1507034,0.1969894
34,-1.0620235,-1.0210856,"('mean', 'honorable')",0.7638334,0.8372304,6.212823,6.3430347,1.9715443,2.0530599,-0.0815156
51,1.0450999,1.1359087,"('uneducated', 'educated')",1.4357458,1.8011898,-0.003994368,0.028260402,0.8256171,0.988453,-0.1628359
12,1.0146673,1.1179181,"('unsupportive', 'supportive')",1.1166526,1.2761853,-1.6356363,-1.793826,0.1652279,0.2000925,-0.0348646
43,0.9601208,1.244468,"('irresponsible', 'responsible')",2.0842135,2.523551,0.7973383,0.91097176,1.2805576,1.5596636,-0.279106
49,-0.959724,-0.70899874,"('unable', 'able')",-0.22304925,-0.14929351,0.33775705,0.32375377,-0.2816721,-0.1781795,-0.1034926
13,0.9394253,1.1312755,"('impolite', 'polite')",2.6005533,3.0514226,-0.1883677,-0.08526707,1.1172036,1.3658104,-0.2486068
21,0.83492523,1.166111,"('immoral', 'moral')",2.6589622,3.1058202,-0.5865996,-0.51366335,0.9690959,1.252756,-0.2836601
17,-0.8262928,-0.6496585,"('nasty', 'nice')",-0.32514334,-0.40706345,-0.6333269,-0.58999854,-0.594921,-0.5489068,-0.0460142
28,0.7990509,0.8995901,"('disloyal', 'loyal')",0.4599637,0.49219647,1.0002589,1.0183694,0.7530912,0.8033853,-0.0502941
6,-0.7470143,-0.9021195,"('distant', 'open')",-2.083113,-2.416229,0.5361213,0.30929527,-0.7646686,-1.0030177,0.2383491
67,0.74415326,0.7953015,"('doubtful', 'determined')",0.49985132,0.37279615,-0.69102085,-0.4191075,0.1843279,0.2496634,-0.0653355
15,-0.7189836,-0.6455369,"('boring', 'funny')",-0.2287673,-0.1846986,0.35566112,0.2213513,-0.1973633,-0.2029614,0.0055981
0,0.7170766,1.0067154,"('unsociable', 'sociable')",2.8498623,3.2335694,-0.25779542,-0.14308256,1.1030478,1.3657341,-0.2626863
71,0.6979061,0.9042911,"('diffident', 'self-confident')",1.3158042,1.3134081,0.83652693,0.7680628,0.950079,0.995254,-0.045175
64,0.64748514,0.6607874,"('shy', 'confident')",0.27256426,0.50145644,-6.880343,-6.83279,-1.9867646,-1.890182,-0.0965826
42,0.64216566,0.836825,"('unreliable', 'reliable')",0.27915546,0.55976176,-2.8456213,-2.8126643,-0.6414334,-0.4720258,-0.1694076
61,0.6292438,0.7534881,"('illogical', 'logical')",1.0578296,1.2318995,0.3291849,0.41354948,0.6720861,0.7996457,-0.1275596
23,0.5909767,0.56834507,"('insincere', 'sincere')",3.4593577,3.6041963,6.4410605,6.478416,3.4971317,3.550319,-0.0531873
14,0.5901786,0.9988762,"('antisocial', 'social')",2.8690095,3.3291373,-0.83143413,-0.539315,0.8759179,1.2628995,-0.3869816
59,-0.5752874,-0.70758,"('foolish', 'wise')",-2.2948372,-2.5724623,0.3452066,0.17899626,-0.8416394,-1.0336819,0.1920425
27,-0.5646618,-0.5729535,"('hardhearted', 'softhearted')",-0.76780605,-0.84981877,1.3869135,1.2129166,0.0181486,-0.0699519,0.0881005
78,-0.533225,-0.59250087,"('nonresilient', 'resilient')",-0.22962655,-0.3082743,0.37697193,0.23517595,-0.1286265,-0.2218664,0.0932399
44,-0.48031446,-0.5554786,"('prejudiced', 'unprejudiced')",-1.716939,-1.8378459,-1.3030069,-1.2146999,-1.1667535,-1.2026747,0.0359212
25,-0.47734663,-0.7388603,"('egoistic', 'altruistic')",-0.48920894,-0.7164421,1.0795044,1.0572968,0.0376496,-0.1326686,0.1703182
58,-0.47035754,-0.57252294,"('undiscriminating', 'discriminating')",-0.5421555,-0.5142944,-0.17955454,-0.2321015,-0.3973559,-0.4396396,0.0422837
5,-0.43903065,-0.45259658,"('distant', 'outgoing')",-1.8270221,-2.1222782,0.20083731,-0.05016671,-0.6884051,-0.8750138,0.1866087
68,-0.43217495,-0.41201535,"('dependent', 'independent')",0.032484964,0.17857745,-0.35438737,-0.38013643,-0.2513591,-0.2045248,-0.0468343
88,-0.4227183,-0.21499354,"('low', 'eminent')",-0.22986162,-0.1193126,0.09454425,0.026950981,-0.1860119,-0.1024517,-0.0835602
66,-0.39710093,-0.4138477,"('inactive', 'active')",-1.6835532,-1.6156305,0.43604344,0.5219329,-0.5482035,-0.5025152,-0.0456883
75,-0.3945642,-0.49886864,"('meek', 'impulsive')",-1.7244595,-1.8396504,-0.51636654,-0.5698697,-0.8784634,-0.969463,0.0909996
22,0.36648193,0.4877312,"('untrustworthy', 'trustworthy')",1.1384284,1.3142506,-0.7759257,-0.8051798,0.2429949,0.3322673,-0.0892724
30,0.32579982,0.6578259,"('intolerant', 'tolerant')",2.893985,3.0977173,1.0359164,1.1340429,1.418567,1.629862,-0.211295
18,-0.3162846,-0.24112916,"('disagreeable', 'welcoming')",0.2973135,0.37102872,-0.3464122,-0.44866928,-0.1217944,-0.1062566,-0.0155378
39,-0.31267864,-0.057462752,"('exploitative', 'cooperative')",1.0838938,1.1904174,0.13519935,0.21233143,0.3021382,0.4484287,-0.1462905
65,-0.30659094,-0.29094198,"('insecure', 'secure')",1.710954,2.0591679,-0.0308449,0.08403221,0.4578394,0.6174194,-0.15958
33,0.26914462,0.08109221,"('wrong', 'right')",-0.687343,-0.8761851,-0.64928,-0.76173866,-0.3558261,-0.5189439,0.1631178
47,-0.23888564,-0.10070817,"('stupid', 'smart')",1.3992938,1.4460726,5.8969436,6.1078224,2.3524505,2.4843957,-0.1319452
1,-0.2386989,-0.31911635,"('unfriendly', 'friendly')",-1.0104902,-1.2185504,2.1635168,1.8107393,0.3047759,0.0910242,0.2137517
54,-0.23853752,-0.10819258,"('incapable', 'capable')",-0.5904443,-0.6639997,1.638081,1.6643215,0.2696997,0.2973764,-0.0276767
48,-0.20931317,-0.23905694,"('unintelligent', 'intelligent')",1.6189736,1.8924826,0.7747809,0.63034517,0.7281471,0.7612569,-0.0331098
84,-0.18752043,-0.32082725,"('inferior', 'superior')",-1.4263873,-1.4987481,0.6070529,0.6032775,-0.3356183,-0.4054326,0.0698143
53,0.18103687,0.16274697,"('uncreative', 'creative')",0.31898838,0.3477258,1.0251988,0.9754309,0.508408,0.4953012,0.0131068
2,0.1770452,0.29557487,"('unlikable', 'likable')",0.2093359,0.3782752,0.2889399,0.33115596,0.225107,0.335002,-0.109895
73,0.15884791,0.15701197,"('helpless', 'self-reliant')",-1.3675603,-1.3038721,-2.973444,-3.1776252,-1.3940522,-1.4414951,0.0474429
82,-0.15646546,-0.16078757,"('poor', 'rich')",1.7263207,1.9332566,6.9438624,7.0226903,2.8379059,2.9317198,-0.0938139
10,0.15254812,0.37702698,"('unsympathetic', 'sympathetic')",2.23603,2.6125388,-0.3267957,-0.11427281,0.6872608,0.958431,-0.2711702
86,-0.14895472,0.094675034,"('uninfluential', 'influential')",1.2068328,1.555445,-0.09202629,-0.071279615,0.3219506,0.5262801,-0.2043295
41,-0.14866406,-0.110814065,"('unforgiving', 'forgiving')",0.22290608,0.25818327,-0.34994912,-0.34907976,-0.0919024,-0.0672369,-0.0246655
45,-0.1340284,-0.021613736,"('incompetent', 'competent')",2.1873472,2.503682,0.2885848,0.24272998,0.7806345,0.908266,-0.1276315
8,-0.11410801,-0.13694972,"('unaffectionate', 'affectionate')",-1.5527469,-1.5861949,1.1343546,0.93916875,-0.1775001,-0.2613253,0.0838252
7,0.070744194,0.09736423,"('insensitive', 'sensitive')",1.5807192,1.7917697,0.82041997,0.7974369,0.8239611,0.8955236,-0.0715625
29,0.06119843,0.12367362,"('unfair', 'fair')",-0.78220296,-0.77995574,-0.27600592,-0.36342812,-0.3323368,-0.3399034,0.0075666
77,0.054165047,0.038700435,"('unmotivated', 'motivated')",1.1966264,1.207186,-0.91269493,-0.9434674,0.1126988,0.1008064,0.0118924
57,0.03925185,0.0077340333,"('unimaginative', 'imaginative')",0.543291,0.65283734,-2.732237,-2.7897096,-0.7165647,-0.7097127,-0.006852
4,0.033526376,-0.0028682556,"('disliked', 'liked')",-1.9077784,-2.0656765,-6.818174,-7.214468,-2.8974752,-3.0943375,0.1968623
74,-0.024779094,0.26764807,"('undedicated', 'dedicated')",0.38451248,0.47388938,-0.19023062,-0.1863675,0.0565009,0.1850566,-0.1285557
40,-0.018495645,-0.26748225,"('stingy', 'generous')",-0.004448479,-0.048953496,-1.841352,-2.1402888,-0.621432,-0.8189082,0.1974762
3,-0.016935594,-0.16118616,"('repellent', 'pleasant')",2.0064166,2.1818116,0.2037899,0.31841353,0.7310903,0.7796796,-0.0485893
