,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,male-female
39,2.4102993,2.2911396,"('exploitative', 'cooperative')",1.926581,1.8478999,1.4350317,1.4735771,1.6532389,1.6929076,-0.12362014,-0.0719327,1.4603061,1.4467182,0.0135879
23,1.9390686,1.8902714,"('insincere', 'sincere')",1.1672429,1.098781,1.4081303,1.3482507,-0.0074554207,0.00038297102,3.9744828,4.0558662,1.6962938,1.6787106,0.0175832
31,-1.8730069,-1.5441296,"('evil', 'good')",-1.4302386,-1.3035644,-2.0314803,-1.9309424,-1.4499284,-1.4142437,-1.4020817,-1.4107951,-1.6373472,-1.5207351,-0.1166121
30,1.7715298,1.628649,"('intolerant', 'tolerant')",0.56528306,0.39586818,1.7212663,1.6574632,1.3983281,1.3562291,1.46668,1.4184189,1.3846175,1.2913256,0.0932919
10,1.6663465,1.6222601,"('unsympathetic', 'sympathetic')",1.0074071,0.9581967,0.062844776,-0.037746117,-0.50508034,-0.31145614,-0.023362719,0.100353986,0.4416311,0.4663217,-0.0246906
12,1.6576309,1.7304606,"('unsupportive', 'supportive')",0.9438771,0.8779282,0.8737016,0.81900144,-0.3686766,-0.40671158,-1.2833248,-1.2167547,0.3646416,0.3607848,0.0038568
34,1.6538234,1.5109735,"('mean', 'honorable')",0.3263717,0.26266393,0.75182045,0.69106746,-0.22499986,-0.26785636,4.443464,4.5781655,1.3900959,1.3550028,0.0350931
7,1.6250279,1.5769039,"('insensitive', 'sensitive')",0.598647,0.61974895,0.33499062,0.32032686,0.3568877,0.56050366,0.22153202,0.33685386,0.627417,0.6828674,-0.0554504
60,1.6196321,1.5525261,"('inefficient', 'efficient')",1.149363,1.134415,2.985885,3.0530682,1.4736669,1.6710612,0.17388175,0.32858974,1.4804857,1.5479321,-0.0674464
83,1.5496718,1.4075907,"('powerless', 'powerful')",0.79318124,0.75327957,0.80137736,0.7278104,-0.35969332,-0.4610979,-0.7753822,-0.80512416,0.401831,0.3244917,0.0773393
35,-1.5357044,-1.4508646,"('corrupt', 'incorrupt')",-1.5076048,-1.4909451,-1.6874819,-1.7001717,-0.7590502,-0.7661466,-0.11059725,-0.18048674,-1.1200877,-1.1177229,-0.0023648
62,1.5049634,1.6494436,"('incompetent', 'brilliant')",0.50930744,0.58527154,1.392624,1.4288079,0.93357575,1.0240837,0.0004716143,0.06102417,0.8681884,0.9497262,-0.0815378
44,-1.4842507,-1.698691,"('prejudiced', 'unprejudiced')",0.5719418,0.5173187,-0.08694209,-0.09644185,1.4441286,1.3799579,-1.3889132,-1.4434303,-0.1888071,-0.2682573,0.0794502
24,1.4732891,1.5810295,"('dishonest', 'honest')",0.712282,0.6713966,0.3880878,0.41081235,-0.025068695,0.15237607,0.7249834,0.8796326,0.6547147,0.7390494,-0.0843347
65,1.3518659,1.2769696,"('insecure', 'secure')",1.1693299,1.1586096,1.3836442,1.4316422,0.73912406,0.88914573,-0.53304535,-0.37838265,0.8221837,0.8755969,-0.0534132
11,1.3300157,1.301266,"('unhelpful', 'helpful')",1.2371576,1.1149817,2.4957254,2.4603553,0.48973873,0.3624299,2.042116,2.07096,1.5189507,1.4619987,0.056952
6,-1.2939142,-1.0364777,"('distant', 'open')",-2.0666118,-1.8919897,-1.4020724,-1.2605146,-1.428835,-1.350284,0.23485559,0.16831593,-1.1913156,-1.07419,-0.1171256
4,-1.2712189,-1.183135,"('disliked', 'liked')",-1.383503,-1.4625975,-1.5657214,-1.6113149,-0.46181703,-0.5739526,-3.811818,-3.9566276,-1.6988157,-1.7575254,0.0587097
61,1.2444109,1.3038067,"('illogical', 'logical')",-0.037543267,0.021440217,1.4766707,1.5343926,0.26858306,0.42008868,-0.22405621,-0.17202272,0.5456131,0.6215411,-0.075928
5,-1.2005405,-0.9884374,"('distant', 'outgoing')",-2.0080185,-1.9035604,-1.0460281,-0.9177886,-1.1251845,-1.0407641,-0.3077321,-0.3440166,-1.1375008,-1.0389134,-0.0985874
9,1.1542239,1.1657445,"('unaffectionate', 'caring')",-0.5038619,-0.70320535,0.09737817,-0.007865959,-1.7976462,-1.8664958,0.9052953,0.8423461,-0.0289221,-0.1138953,0.0849732
29,-1.1421372,-1.1331122,"('unfair', 'fair')",-0.8827086,-0.78216344,-0.73832035,-0.72699785,-0.61541903,-0.5558214,-1.0057114,-1.0427023,-0.8768594,-0.8481594,-0.0287
78,1.1267533,1.1627687,"('nonresilient', 'resilient')",-0.35510546,-0.27861795,-0.1126079,-0.1420254,-1.0176116,-0.9001736,0.24310982,0.31268242,-0.0230924,0.0309268,-0.0540192
88,1.0802743,1.0997758,"('low', 'eminent')",1.0666629,0.8852779,0.22575034,0.06842544,-0.0033715852,-0.2085144,1.2505488,1.0120301,0.723973,0.571399,0.152574
2,1.0776936,1.1234813,"('unlikable', 'likable')",1.021468,0.9944843,1.227775,1.2588648,0.88853824,0.9053221,0.90266925,0.83606446,1.0236289,1.0236434,-1.45e-05
13,1.0773243,1.0395181,"('impolite', 'polite')",1.2050282,1.1475667,1.6343877,1.6505774,1.0642629,1.1611884,-0.051811364,0.03769832,0.9858383,1.0073098,-0.0214715
56,1.0645232,1.0956603,"('impractical', 'practical')",1.1381255,1.0829912,1.8101763,1.8488588,0.5849434,0.6493358,0.10858337,0.20889634,0.9412704,0.9771485,-0.0358781
75,-1.0469164,-1.0686111,"('meek', 'impulsive')",-1.1330719,-1.1090522,-0.70068914,-0.71507007,0.12382065,0.0018416829,-0.2545,-0.32176378,-0.6022714,-0.6425311,0.0402597
17,1.0457985,0.95247716,"('nasty', 'nice')",-0.8464152,-0.9056709,-0.112566486,-0.15211846,-0.58023375,-0.6858297,-0.73812705,-0.7190999,-0.2463088,-0.3020483,0.0557395
28,1.0332505,1.089237,"('disloyal', 'loyal')",0.60309035,0.5388388,0.17167903,0.0771341,-0.69790757,-0.50333434,0.9144001,0.9625063,0.4049025,0.4328764,-0.0279739
38,1.0317302,1.1191182,"('untruthful', 'truthful')",0.45577902,0.40755904,0.7946603,0.6938954,-0.6761174,-0.8298495,0.13712563,0.13347787,0.3486356,0.3048402,0.0437954
76,0.9782044,0.8392191,"('anxious', 'daring')",1.1027519,1.0598345,0.009068508,-0.06274474,0.8444195,1.0279064,0.7258018,0.74029845,0.7320492,0.7209028,0.0111464
74,0.9676777,1.0565418,"('undedicated', 'dedicated')",0.7402339,0.79843414,0.10115048,0.11137383,0.1668094,0.37104547,0.6761965,0.7306467,0.5304136,0.6136084,-0.0831948
32,0.9499949,0.88274425,"('unkind', 'kind')",1.2975953,1.1689427,0.31824422,0.27567106,0.3172962,0.32302687,1.1677969,1.1523281,0.8101854,0.7605426,0.0496428
68,-0.94656533,-1.0054914,"('dependent', 'independent')",-0.066256344,-0.03968267,-0.42603743,-0.40127346,-0.5163836,-0.4379091,-0.65685886,-0.6316878,-0.5224203,-0.5032089,-0.0192114
43,0.92129976,0.90162945,"('irresponsible', 'responsible')",0.47524506,0.4437393,1.0085609,0.9817151,-0.21355584,-0.0800423,0.39012977,0.4738128,0.5163359,0.5441709,-0.027835
21,0.9054593,0.8383484,"('immoral', 'moral')",1.4576854,1.405229,0.8242619,0.79665715,0.96266335,1.2214545,-0.8516527,-0.775527,0.6596834,0.6972324,-0.037549
50,0.84948707,0.8818453,"('clumsy', 'skillful')",0.17588918,0.2269399,0.7540572,0.7207433,0.32730427,0.25231588,0.4481697,0.3876109,0.5109815,0.493891,0.0170905
46,0.84357065,0.7738667,"('uncompetitive', 'competitive')",1.5222402,1.5731256,1.2235402,1.1900848,0.7742971,0.942416,0.11118199,0.24037507,0.8949661,0.9439736,-0.0490075
57,-0.8349787,-0.7258253,"('unimaginative', 'imaginative')",-1.0249063,-1.0611764,-0.5035163,-0.5419227,-0.38700622,-0.3093155,-1.5196502,-1.5796896,-0.8540115,-0.8435859,-0.0104256
25,-0.7739045,-0.6614548,"('egoistic', 'altruistic')",-1.278787,-1.4052073,-1.238872,-1.2989203,-1.2527606,-1.2620525,1.0263302,0.97462994,-0.7035987,-0.730601,0.0270023
84,0.76585805,0.67767924,"('inferior', 'superior')",0.77319443,0.8102747,0.53465015,0.4701632,0.018477716,-0.025586098,0.88698006,0.9389102,0.5958321,0.5742882,0.0215439
72,0.7347185,0.7682093,"('unambitious', 'ambitious')",-0.1450913,-0.18887837,0.13579299,0.10427354,-1.234968,-1.2324355,-1.429732,-1.3287956,-0.387856,-0.3755253,-0.0123307
14,0.73084587,0.62386674,"('antisocial', 'social')",1.3933879,1.3658904,1.782637,1.818223,0.8310418,0.8494451,-0.8676286,-0.8144827,0.7740568,0.7685884,0.0054684
16,-0.69633144,-0.70088375,"('unpopular', 'popular')",-0.4086066,-0.4270996,-0.5951937,-0.6190032,-0.7957682,-0.9949843,0.56150687,0.5326865,-0.3868786,-0.4418569,0.0549783
87,0.6918024,0.62349033,"('unsuccessful', 'successful')",1.001723,1.010286,0.90094006,0.89391947,0.7495883,0.725371,0.7654133,0.78962076,0.8218934,0.8085375,0.0133559
53,-0.6862473,-0.5663869,"('uncreative', 'creative')",-1.4391347,-1.4022751,-0.7736563,-0.807786,-0.9705424,-0.7785573,1.0950245,1.072407,-0.5549112,-0.4965197,-0.0583915
55,0.68439126,0.69935465,"('incompetent', 'clever')",0.23752546,0.26783612,1.3051124,1.3302007,0.31776148,0.5567104,-0.16827148,-0.03107542,0.4753038,0.5646053,-0.0893015
71,0.6763742,0.6613481,"('diffident', 'self-confident')",0.5802959,0.5499879,0.950486,0.9496387,-0.7584382,-0.76316625,0.11495595,0.09822661,0.3127348,0.299207,0.0135278
20,0.6433615,0.5843146,"('rough', 'thoughtful')",0.20914131,0.23217608,-0.367396,-0.42040527,0.13234794,0.31375948,0.35720223,0.3483397,0.1949314,0.2116369,-0.0167055
19,-0.617758,-0.5481517,"('inhospitable', 'hospitable')",-1.02068,-0.9079783,-0.78129447,-0.7357477,-1.047435,-1.0290483,-0.030473556,-0.017667826,-0.6995282,-0.6477188,-0.0518094
42,0.60177565,0.64856285,"('unreliable', 'reliable')",1.0658579,1.0183501,-0.20496626,-0.2001537,0.6961107,0.7593123,-1.9255043,-1.9235086,0.0466547,0.0605126,-0.0138579
33,0.59047407,0.55974483,"('wrong', 'right')",0.2242565,0.23640631,0.13936105,0.14168312,0.64762086,0.6508138,-0.6788602,-0.7409485,0.1845705,0.1695399,0.0150306
15,-0.5781623,-0.52833205,"('boring', 'funny')",-0.6045088,-0.6754188,-0.10234586,-0.1027959,0.21111642,0.14683506,0.6942857,0.6527849,-0.075923,-0.1013853,0.0254623
85,0.55082464,0.52584654,"('insignificant', 'prestigious')",-1.1874965,-1.308327,-1.929861,-2.1446705,-1.376817,-1.6311762,0.754024,0.52477705,-0.6378652,-0.8067101,0.1688449
73,0.534733,0.44864103,"('helpless', 'self-reliant')",-0.10484793,-0.05921321,-0.04135908,-0.0313244,0.02263856,0.017212173,-2.6662962,-2.7054217,-0.4510263,-0.4660212,0.0149949
18,-0.50255215,-0.4698987,"('disagreeable', 'welcoming')",0.94926536,0.97190875,0.07135133,0.10011448,-0.38287532,-0.33578855,-0.11253651,-0.18768904,0.0045305,0.0157294,-0.0111989
48,0.50018936,0.37732992,"('unintelligent', 'intelligent')",-0.32597083,-0.45559216,0.13241881,-0.011814386,-1.1605649,-1.1379598,0.12724131,0.10251372,-0.1453372,-0.2251045,0.0797673
47,0.49199656,0.4345644,"('stupid', 'smart')",0.36291853,0.3907484,0.94056684,0.95886505,0.4956069,0.49483234,3.701201,3.8273125,1.1984579,1.2212646,-0.0228067
63,0.46509752,0.5722725,"('unperceptive', 'insightful')",0.911355,0.88708955,0.35706905,0.2982127,-0.0029014978,-0.026060127,1.0723828,1.155661,0.5606006,0.5774351,-0.0168345
