,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,male-female
64,0.973533,0.99240285,"('shy', 'confident')",0.36030808,0.42544773,0.42461255,0.50853795,1.1451985,1.2562188,-0.58822376,-0.5252773,-0.19720253,-0.06471221,-6.782665,-6.6149592,-0.6663484,-0.5746202,-0.0917282
70,-0.946762,-0.63686514,"('lethargic', 'energetic')",-1.7417111,-1.5003461,0.65629786,0.85688525,-0.7281415,-0.62317985,-2.803323,-2.806727,0.35744286,0.5220179,-0.8683315,-0.6725721,-0.8677897,-0.6943981,-0.1733916
11,-0.94186544,-0.6755459,"('unhelpful', 'helpful')",-1.0276554,-0.89181936,-1.1566358,-1.1101828,-0.7648686,-0.6460317,-1.9792789,-1.9769596,-0.8127158,-0.70503813,1.1854751,1.4575262,-0.7853636,-0.6497216,-0.135642
1,-0.928262,-0.91945183,"('unfriendly', 'friendly')",0.23225766,-0.006218884,-1.1974567,-1.4345181,-1.5918639,-1.732807,-0.88934714,-0.94916433,0.6918492,0.4748721,2.1904144,1.9422528,-0.2132012,-0.3750051,0.1618039
44,0.92201823,0.9889504,"('prejudiced', 'unprejudiced')",-0.3167854,-0.20100674,0.01059719,0.18434194,0.28307542,0.40129337,0.8211464,1.0204691,-1.7732306,-1.5237228,-1.5515587,-1.3777696,-0.2292482,-0.0724921,-0.1567561
34,-0.9179424,-0.9267301,"('mean', 'honorable')",-0.04290513,-0.11756919,-0.314608,-0.24347597,-1.0369992,-1.0952567,-0.60645616,-0.66687936,0.64987105,0.6963119,5.7067933,5.9285283,0.4911076,0.5107041,-0.0195965
63,-0.9104641,-0.57667696,"('unperceptive', 'insightful')",-1.2514011,-1.2129393,-0.93544805,-0.97870946,-0.7261567,-0.6927958,-1.9648213,-1.9945475,1.03522,1.1008109,-0.39581656,-0.33372626,-0.7355554,-0.6697978,-0.0657576
32,-0.89910245,-0.9859484,"('unkind', 'kind')",-0.77876747,-0.87438667,-0.3425033,-0.41347784,-0.27175823,-0.380295,-1.7176962,-1.9018264,0.251605,0.3263741,-0.0016532484,0.14398015,-0.5371251,-0.5836543,0.0465292
13,-0.8734444,-0.82791924,"('impolite', 'polite')",-0.23219189,-0.006371103,-0.055997156,0.14505726,-0.562597,-0.52819806,-2.423714,-2.3772643,-0.19606417,0.034944747,-1.2721022,-0.982233,-0.8023015,-0.6488548,-0.1534467
8,-0.8541711,-1.0314826,"('unaffectionate', 'affectionate')",0.15393302,-0.06104582,-1.888275,-2.0663,-0.23503163,-0.40721542,0.17878963,0.017233659,0.2685447,0.16094509,1.6171277,1.4780161,-0.1084404,-0.2728355,0.1643951
19,-0.8490833,-0.88063025,"('inhospitable', 'hospitable')",-0.18625925,-0.17724791,-0.2680892,-0.26869228,-1.5048591,-1.6030365,0.04300911,0.04502806,-1.2744011,-1.3472397,0.44551224,0.4710405,-0.5134529,-0.537254,0.0238011
27,-0.8323067,-1.0843151,"('hardhearted', 'softhearted')",-0.38731587,-0.6603995,-0.74899775,-0.9738302,-0.2774267,-0.5654262,-0.6322288,-0.8449148,-0.4546317,-0.74509406,0.63504976,0.51656026,-0.3854083,-0.6224885,0.2370802
33,0.8212458,0.63279307,"('wrong', 'right')",1.1122422,0.87368435,0.9218822,0.71000373,0.28783622,0.12687129,1.5605444,1.4513363,0.70953465,0.55369854,-0.057521287,-0.2624001,0.7651092,0.5837124,0.1813968
4,-0.78658533,-0.41183043,"('disliked', 'liked')",-0.6762238,-0.59014046,-0.8315725,-0.7286486,-0.7856499,-0.7030998,0.06612769,0.21616328,-0.8023172,-0.73481697,-6.7584233,-6.872711,-1.5106634,-1.4035835,-0.1070799
82,-0.75918525,-0.38856554,"('poor', 'rich')",-1.2494538,-0.9652241,-0.95670164,-0.76033425,-0.58189607,-0.3906267,-1.4876225,-1.3403556,-0.13763829,0.071626484,4.943673,5.138099,-0.0326892,0.1949456,-0.2276348
62,-0.7207754,-0.4068408,"('incompetent', 'brilliant')",-1.4271842,-1.231654,-0.13624725,0.03492377,-0.55160064,-0.3950882,-2.6545553,-2.5759134,-0.23171653,-0.097734764,-1.515587,-1.2465628,-1.0339524,-0.8455529,-0.1883995
49,-0.69801205,-0.61489797,"('unable', 'able')",-0.09873805,-0.18250272,-0.84508663,-0.84967816,-0.29443368,-0.34535304,-1.2742434,-1.3634228,-0.123572975,-0.12311717,-0.83352274,-0.8401888,-0.5953728,-0.6170229,0.0216501
78,-0.691375,-0.5864879,"('nonresilient', 'resilient')",-0.5775709,-0.6930582,-0.59964854,-0.68144244,0.05897279,-0.058998793,-0.849095,-0.9966075,0.11288312,-0.031868383,0.70279974,0.5731304,-0.2632905,-0.353619,0.0903285
41,-0.68976855,-0.5820222,"('unforgiving', 'forgiving')",0.12007427,0.11968007,-0.3394725,-0.45384553,0.055647552,-0.07240645,-1.1278172,-1.1657367,0.5000806,0.3313218,-0.33708405,-0.46225238,-0.2597628,-0.3264659,0.0667031
39,0.67783606,0.75061685,"('exploitative', 'cooperative')",0.38181484,0.5080786,0.87033606,0.93720067,0.8622078,0.93898696,-0.33350483,-0.3133204,0.47571233,0.5538168,0.025600977,0.22338156,0.4228576,0.5141087,-0.0912511
2,0.6777981,0.73785365,"('unlikable', 'likable')",0.82466733,0.8408614,0.7592982,0.75829,0.8616951,0.8567706,0.4750769,0.38329768,1.6524643,1.5818874,0.7415423,0.8081629,0.8560775,0.8524463,0.0036312
72,0.65435046,0.68225026,"('unambitious', 'ambitious')",1.0657264,0.94627535,-0.4408716,-0.4794091,0.75406027,0.6863148,-0.56509215,-0.6090229,0.24372372,0.21620195,-0.71947825,-0.58674145,0.1417741,0.122267,0.0195071
36,-0.6479968,-0.7651435,"('hostile', 'amicable')",1.6172175,1.3393254,-0.04751943,-0.14053644,-1.1441163,-1.4525448,1.8764304,1.7679263,0.062210545,-0.19957235,1.3549622,1.1255385,0.4387412,0.2392847,0.1994565
42,0.6384132,0.9802346,"('unreliable', 'reliable')",0.5756578,0.7766853,-0.0713615,0.11474587,0.4251614,0.58319354,-0.68990684,-0.6151287,0.2966627,0.41645455,-3.869427,-3.7663674,-0.3849715,-0.2157403,-0.1692312
40,0.62687975,0.49606583,"('stingy', 'generous')",0.5248239,0.31318584,-0.89452463,-1.0008487,0.9651796,0.7872275,0.14511298,0.02452653,0.030822188,-0.1311553,-2.3895996,-2.6384988,-0.1416151,-0.307071,0.1654559
85,0.5868391,0.48364365,"('insignificant', 'prestigious')",1.8858106,1.5815512,-0.81971866,-0.9603128,-0.70541036,-0.8779108,2.7676597,2.663285,1.2739468,1.076536,1.3076769,0.95241964,0.8995434,0.7027446,0.1967988
22,-0.5727735,-0.37274107,"('untrustworthy', 'trustworthy')",-1.443732,-1.2818086,0.1193919,0.26585105,-0.2245675,-0.09102422,-1.9632335,-2.0103981,0.13048096,0.18295479,-1.7118491,-1.5498792,-0.8094689,-0.6938637,-0.1156052
0,-0.5712126,-0.58635914,"('unsociable', 'sociable')",-0.3785618,-0.22817196,-0.0019627735,-0.019153561,0.4922855,0.37058553,-2.2658226,-2.3918507,0.9422047,0.98051333,-0.6576105,-0.50805944,-0.3486686,-0.3403566,-0.008312
3,-0.5653719,-0.6222951,"('repellent', 'pleasant')",-0.93621904,-0.91791725,0.4225981,0.40163758,-0.3515849,-0.395002,-1.5251368,-1.586569,-0.34918132,-0.4801789,0.3450697,0.32025248,-0.4228324,-0.4685817,0.0457493
55,-0.5637374,-0.41326743,"('incompetent', 'clever')",-0.7296224,-0.5144229,-0.23736516,-0.19506684,1.0033774,1.0502259,-2.6266584,-2.6676419,1.0059624,1.0048565,-1.3949858,-1.3663602,-0.506147,-0.4430967,-0.0630503
47,-0.555995,-0.49980685,"('stupid', 'smart')",-0.07649824,-0.0018114261,0.35972038,0.42424974,-0.34724602,-0.3285659,-0.46391135,-0.5891558,1.0661241,1.1168618,4.637331,4.83773,0.6599321,0.7085002,-0.0485681
65,-0.50812167,-0.35295627,"('insecure', 'secure')",-0.3111336,-0.14365463,0.07823889,0.23848394,0.40206113,0.48613122,-2.4957418,-2.4672337,0.30191863,0.3669815,-1.2348745,-1.023091,-0.5382361,-0.4136199,-0.1246162
51,-0.5025255,-0.3746013,"('uneducated', 'educated')",0.11607532,0.22402446,0.27192435,0.25089753,0.44546163,0.4514028,-1.2267278,-1.2539064,0.52177745,0.41605425,-1.0493685,-0.9714228,-0.2033404,-0.1796502,-0.0236902
14,0.45193392,0.6219867,"('antisocial', 'social')",-0.12067784,0.1288256,0.16628864,0.3243285,0.8641603,0.9461033,-2.2120426,-2.157084,1.5794357,1.7062908,-1.1692475,-0.97090924,-0.0628785,0.0856488,-0.1485273
35,0.44565707,0.27731484,"('corrupt', 'incorrupt')",2.1713426,2.0860271,-0.12898237,-0.22432482,-0.30369738,-0.4174256,3.8821042,3.9203756,-0.31865662,-0.45211428,0.6255715,0.4236191,0.9104771,0.8019246,0.1085525
81,-0.44279078,-0.33994323,"('submissive', 'aggressive')",-1.875179,-1.6789303,1.15219,1.2255428,-0.21513012,-0.019884717,-2.5808733,-2.4922848,0.025253445,0.16404307,-2.6021485,-2.319779,-0.9340969,-0.7801766,-0.1539203
79,0.4134202,0.43086982,"('wavering', 'unwavering')",1.0928807,0.9909897,-0.20733829,-0.24020891,-0.1007736,-0.11310202,1.997697,1.9367559,0.066071674,0.10578947,0.37440282,0.3686098,0.5194801,0.4971006,0.0223795
21,-0.4087802,-0.3701744,"('immoral', 'moral')",-1.3099841,-1.2114769,0.26450473,0.35878003,0.048580907,0.09034984,-2.712731,-2.8133183,0.36384022,0.37532386,-2.088997,-1.9395561,-0.8347952,-0.7871532,-0.047642
43,-0.4000485,-0.24696827,"('irresponsible', 'responsible')",-0.91268915,-0.7788801,0.5169375,0.5953443,0.21410799,0.28558272,-2.3403938,-2.4492471,-0.22365615,-0.05325879,-0.102343835,0.20920631,-0.4640123,-0.3483173,-0.115695
18,-0.37014577,-0.5644988,"('disagreeable', 'welcoming')",-0.12726715,-0.28971305,-1.2651153,-1.3081133,-0.71268225,-0.8351482,-0.73816246,-0.7617635,0.8544201,0.8026036,-0.7144396,-0.70661956,-0.4390561,-0.5233218,0.0842657
71,-0.3425264,-0.3145163,"('diffident', 'self-confident')",0.9781487,0.7694386,-0.8387235,-0.90582937,-0.018011956,-0.037804082,-0.1814869,-0.2478915,0.2193979,0.18381728,0.36966035,0.31128296,0.0266369,-0.0345003,0.0611372
6,-0.34204325,-0.36939186,"('distant', 'open')",1.0516793,0.9086308,-0.2736324,-0.24290976,-0.4481815,-0.49765772,1.7808789,1.7640575,0.4828201,0.48230058,1.0971885,0.9878793,0.4783871,0.4332727,0.0451144
52,0.33889228,0.19109792,"('irrational', 'rational')",1.0154938,0.6879335,-0.91559064,-1.041118,0.46403673,0.2172271,1.1916925,1.0988114,0.47739688,0.2835447,0.70918524,0.47743437,0.4687296,0.2735616,0.195168
75,0.3243519,0.43449453,"('meek', 'impulsive')",-0.114246905,-0.085740075,0.10675984,0.16842471,-0.44166312,-0.27461392,1.4410924,1.5202099,-0.60954285,-0.6171547,0.43574074,0.44535136,0.1632131,0.2272817,-0.0640686
57,0.31765974,0.4416728,"('unimaginative', 'imaginative')",-0.9998411,-0.80054176,0.018064018,0.09101287,0.23775983,0.26423067,-2.2342708,-2.2513008,0.24750435,0.26825058,-3.0101604,-3.0321574,-0.7747549,-0.7169762,-0.0577787
12,-0.3164366,-0.12388787,"('unsupportive', 'supportive')",-0.17598504,-0.21323174,-0.78083336,-0.8239655,-0.33830443,-0.31106263,-1.5537539,-1.6413983,0.9437249,0.95811373,-2.2933896,-2.2510734,-0.6449968,-0.6295008,-0.015496
83,0.28956035,0.18016836,"('powerless', 'powerful')",0.53587985,0.466939,-0.5726698,-0.623432,0.7482638,0.6319298,-1.1602949,-1.254603,0.27292892,0.23167711,-1.4468904,-1.3676188,-0.1904603,-0.2478485,0.0573882
53,0.25933304,0.34960118,"('uncreative', 'creative')",0.030780058,-0.017536141,-0.9569914,-1.0349348,0.26314527,0.24875012,-0.24979767,-0.27603546,1.3118197,1.2429675,1.6615422,1.6181811,0.3314044,0.3044277,0.0269767
56,-0.25486597,0.14842406,"('impractical', 'practical')",0.18838406,0.5547185,0.7780574,0.9959291,1.0249505,1.168424,-1.5799783,-1.4716451,0.05848416,0.36956117,-1.4225197,-1.0395106,-0.1724983,0.1037001,-0.2761984
87,0.24518572,0.30240294,"('unsuccessful', 'successful')",-0.072336115,-0.073261805,0.22723813,0.18436873,0.4011605,0.3862927,-0.92639405,-0.8632067,2.1944616,2.2030363,0.50648135,0.4122154,0.367971,0.3645497,0.0034213
50,0.24197172,0.26836827,"('clumsy', 'skillful')",-0.1556928,-0.292792,0.15878247,0.1767186,0.44119522,0.33526647,0.467614,0.38702205,0.7481541,0.7551357,0.6799896,0.52287257,0.3688592,0.3075131,0.0613461
80,-0.22864927,-0.21711527,"('dominated', 'dominating')",-0.7010391,-0.5636414,0.43790534,0.39510062,-0.3354207,-0.3178461,-1.3263931,-1.2713412,0.14301285,0.1906164,-1.6858883,-1.6026577,-0.5280675,-0.4838407,-0.0442268
37,-0.22216305,-0.43826073,"('fake', 'genuine')",0.25365558,0.3026869,0.2680485,0.26700312,-0.022930875,-0.104433104,-0.59714127,-0.6374112,-0.3782233,-0.21455199,0.11437347,0.1833532,-0.083483,-0.0916591,0.0081761
58,0.21640597,0.18664697,"('undiscriminating', 'discriminating')",-0.33884695,-0.35035524,-0.32065228,-0.47030368,-0.046337478,-0.23287493,-0.7003115,-0.7993419,0.43795076,0.30517253,0.64554256,0.5100912,-0.0151784,-0.1215664,0.106388
5,-0.178317,-0.22943251,"('distant', 'outgoing')",0.4399784,0.29223087,-0.47379667,-0.42601997,-0.43978155,-0.48229757,1.5265123,1.5158616,0.13930318,0.22825687,0.7215637,0.7479681,0.2479232,0.2352239,0.0126993
26,0.16501158,0.046438936,"('hardhearted', 'benevolent')",0.9111109,0.6871435,0.046211567,-0.13034195,0.069556646,-0.062826306,0.38061476,0.23863155,3.0260236,2.8773184,1.821364,1.7495487,0.9171275,0.7722733,0.1448542
25,0.12389177,0.0013643503,"('egoistic', 'altruistic')",1.1755308,0.95110667,-0.78564966,-0.90006316,-0.13519067,-0.26281393,0.7291825,0.7419807,0.4291725,0.29350877,1.6215267,1.5072494,0.4512091,0.3331904,0.1180187
17,0.10211131,-0.020857535,"('nasty', 'nice')",1.1619828,1.1419016,-0.056214172,-0.040997043,-0.067102894,-0.09492854,-0.08327072,-0.044018827,0.084956065,0.07684217,-0.25937065,-0.28341064,0.126156,0.104933,0.021223
61,-0.08965865,0.04893383,"('illogical', 'logical')",0.015752356,0.070927046,0.30205318,0.29461148,0.5426913,0.4873427,-0.29600635,-0.31371152,1.1941462,1.0996953,-0.034655295,0.047219906,0.2334747,0.2478598,-0.0143851
74,0.07121641,0.18694717,"('undedicated', 'dedicated')",-0.0994023,0.033225264,0.35156938,0.34819412,-0.01385954,-0.015906096,-0.8491643,-0.9568815,0.7731497,0.85561055,-0.07780389,0.014227815,0.0222436,0.0664882,-0.0442446
54,-0.040679567,-0.1389162,"('incapable', 'capable')",-0.29595327,-0.3950978,-0.17505455,-0.22107439,-0.4985888,-0.6260684,-0.121317714,-0.2603209,0.16361059,0.14069419,0.85478514,0.8663454,-0.0161712,-0.090634,0.0744628
15,-0.033680122,-0.18128179,"('boring', 'funny')",1.064355,0.9544894,0.6786876,0.71877515,0.27975032,0.24665637,0.04754398,0.016710913,0.35189217,0.3717395,0.21144915,0.20732662,0.3714283,0.333488,0.0379403
31,-0.024700556,0.13385831,"('evil', 'good')",0.96295124,0.85029244,-0.7721724,-0.7951664,-0.7239486,-0.6950641,1.8434981,1.9465395,-0.83845454,-1.0100219,0.018629344,-0.12754743,0.0665432,0.0432701,0.0232731
16,0.019338049,0.1199853,"('unpopular', 'popular')",-0.67253214,-0.7085264,-0.34946617,-0.32344532,-0.19729267,-0.20397261,0.8765466,0.8969461,0.048730254,-0.04194746,0.6755425,0.54570025,0.0572666,0.0406771,0.0165895
76,-0.00899775,0.14877586,"('anxious', 'daring')",-0.011947846,0.20593196,0.08399856,0.2940856,0.017462516,0.20766447,-1.5858727,-1.4055731,1.3744081,1.6826075,-0.6402437,-0.42810827,-0.1101704,0.1007692,-0.2109396
68,-0.004137296,-0.23932908,"('dependent', 'independent')",-0.51245093,-0.60248023,-0.5333653,-0.6342572,0.099544816,-0.030783907,-0.08229538,-0.30628574,-0.7534299,-0.88481534,-1.3152386,-1.3776169,-0.4430532,-0.582224,0.1391708
