,constellation_male,constellation_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
77,1.112709,0.86055464,"('unmotivated', 'motivated')",0.75686693,0.6518576,0.47651297,0.42180425,-1.2255546,-1.2309804,0.2801336,0.175809,0.1043246
84,1.095459,1.08299,"('inferior', 'superior')",0.45029786,0.42440045,0.6028399,0.61118233,0.71959126,0.76668245,0.717047,0.7213138,-0.0042668
21,1.0639151,0.70990336,"('immoral', 'moral')",0.9831922,0.97475743,-0.114229366,0.039795637,-1.0451471,-0.8917003,0.2219327,0.208189,0.0137437
12,0.9736709,0.862277,"('unsupportive', 'supportive')",0.90431637,1.0702677,0.9231305,1.1265548,-1.6679567,-1.4173712,0.2832903,0.4104321,-0.1271418
32,0.9432679,0.8208352,"('unkind', 'kind')",-0.15958151,-0.038112618,0.5129095,0.45361143,0.8760109,0.9728344,0.5431517,0.5522921,-0.0091404
29,-0.92500174,-0.9159688,"('unfair', 'fair')",-0.77603316,-0.7744304,-0.33634335,-0.3988316,-0.2836101,-0.3926404,-0.5802471,-0.6204678,0.0402207
53,0.8944963,0.744633,"('uncreative', 'creative')",0.8593434,0.85546637,0.03974748,0.02194275,1.160007,1.1561369,0.7383986,0.6945447,0.0438539
66,-0.8875128,-0.7741,"('inactive', 'active')",-0.4937115,-0.36489448,0.8233301,0.95866424,1.0106871,1.0155492,0.1131982,0.2088047,-0.0956065
8,-0.8623577,-0.64466715,"('unaffectionate', 'affectionate')",-0.50425994,-0.5412139,-0.23611799,-0.34982058,0.96071124,0.9356276,-0.1605061,-0.1500185,-0.0104876
71,0.85143065,1.0237287,"('diffident', 'self-confident')",1.4114387,1.5499222,0.3586731,0.3633999,0.53419703,0.6063482,0.7889349,0.8858498,-0.0969149
78,0.8391393,0.8418814,"('nonresilient', 'resilient')",0.7565095,0.9398305,1.1719401,1.2608985,-0.08604458,0.108330645,0.6703861,0.7877352,-0.1173491
17,-0.8373383,-0.82945055,"('nasty', 'nice')",-1.0530291,-1.1261029,-0.9367788,-1.05921,-0.6114423,-0.6811146,-0.8596471,-0.9239695,0.0643224
63,0.8068304,0.63816917,"('unperceptive', 'insightful')",0.9316914,1.1340934,1.2507453,1.4686438,0.75532347,1.096633,0.9361476,1.0843848,-0.1482372
14,0.7859496,0.20196347,"('antisocial', 'social')",0.694586,0.5550509,0.7704667,0.77099526,-0.4705403,-0.5776234,0.4451155,0.2375966,0.2075189
30,0.7740357,0.48864397,"('intolerant', 'tolerant')",0.3806436,0.38401353,-0.07721389,-0.082479,0.69504803,0.7434846,0.4431283,0.3834158,0.0597125
11,0.7464957,0.5195227,"('unhelpful', 'helpful')",0.25130975,0.38239098,-0.2567018,-0.22637138,1.5387934,1.5974163,0.5699743,0.5682397,0.0017346
22,0.73798805,0.28789645,"('untrustworthy', 'trustworthy')",-0.4510978,-0.5518127,0.7697449,0.77432024,-1.0035248,-0.89029926,0.0132776,-0.0949738,0.1082514
24,0.7202665,0.43614107,"('dishonest', 'honest')",0.3599602,0.34772888,-0.47569555,-0.41729388,0.5013429,0.62294286,0.2764685,0.2473798,0.0290887
13,0.69027776,0.18654764,"('impolite', 'polite')",-0.36728528,-0.37624934,-0.33834893,-0.32759452,-0.49584273,-0.38802096,-0.1277998,-0.2263293,0.0985295
61,0.68451315,0.49476755,"('illogical', 'logical')",1.0203562,0.9385236,-0.22355452,-0.2427589,0.10929079,0.12960353,0.3976514,0.330034,0.0676174
25,-0.68353546,-0.28687048,"('egoistic', 'altruistic')",1.0005851,0.8615122,0.38951916,0.32626468,1.9273472,1.886263,0.658479,0.6967924,-0.0383134
47,-0.63094926,-0.72049534,"('stupid', 'smart')",0.4834737,0.6823377,0.72416455,0.81507874,5.326319,5.4427133,1.4757521,1.5549086,-0.0791565
44,-0.6293984,-0.45128506,"('prejudiced', 'unprejudiced')",-0.23423956,-0.012527648,-0.5799411,-0.38843942,-1.4138641,-1.2856712,-0.7143608,-0.5344808,-0.17988
33,-0.5937979,-0.19567168,"('wrong', 'right')",1.3314404,1.18277,0.05547083,0.023450375,-0.29601967,-0.35328236,0.1242734,0.1643166,-0.0400432
64,0.58950794,0.16729061,"('shy', 'confident')",0.9740529,0.84906685,0.92412364,0.845908,-6.9031215,-6.817081,-1.1038592,-1.238704,0.1348448
55,0.5781314,-0.13400662,"('incompetent', 'clever')",-0.44428048,-0.64999443,0.28704333,0.19091377,-0.32947472,-0.36225963,0.0228549,-0.2388367,0.2616916
79,-0.5585716,-0.09650192,"('wavering', 'unwavering')",-0.15870957,-0.14819276,-1.4879235,-1.3332869,-0.057651352,0.05419378,-0.565714,-0.380947,-0.184767
19,-0.5514776,-0.24789451,"('inhospitable', 'hospitable')",-0.8981439,-0.68855375,-1.672172,-1.4947886,-0.008556828,0.16676946,-0.7825875,-0.5661169,-0.2164706
48,0.55041903,0.25436872,"('unintelligent', 'intelligent')",0.79979205,0.6205683,-0.54156905,-0.65297866,0.018116128,0.05732032,0.2066896,0.0698197,0.1368699
54,0.49708632,0.7369419,"('incapable', 'capable')",-0.023978978,0.17205371,-0.34254822,-0.15051751,1.0764703,1.3609145,0.3017573,0.5298481,-0.2280908
67,0.48268798,0.494554,"('doubtful', 'determined')",-0.32420784,-0.17884623,0.60290223,0.62275374,-0.83211875,-0.81354064,-0.0176841,0.0312302,-0.0489143
0,0.47389793,-0.080691904,"('unsociable', 'sociable')",-0.44203234,-0.6995778,0.046824187,-0.17188641,-0.9091139,-1.0216633,-0.207606,-0.4934549,0.2858489
2,0.473297,0.38141257,"('unlikable', 'likable')",1.0664899,1.1225196,1.2368563,1.3065469,0.2716112,0.5476989,0.7620636,0.8395445,-0.0774809
38,-0.45371842,-0.34556624,"('untruthful', 'truthful')",0.44974786,0.41261575,-0.5430048,-0.54810405,-0.38432688,-0.21548209,-0.2328256,-0.1741342,-0.0586914
81,0.42010385,-0.14248993,"('submissive', 'aggressive')",1.1526536,0.9873296,1.0033116,0.9663181,-0.9751502,-0.9268944,0.4002297,0.2210658,0.1791639
1,-0.41239426,-0.2654907,"('unfriendly', 'friendly')",0.5078656,0.33167505,-0.10521215,-0.29924446,1.8033482,1.8124336,0.4484018,0.3948434,0.0535584
50,-0.40736747,-0.18355769,"('clumsy', 'skillful')",0.39790958,0.41638282,0.3428579,0.3777618,0.12021561,0.3185616,0.1134039,0.2322871,-0.1188832
86,0.36307895,0.004854299,"('uninfluential', 'influential')",0.51705986,0.3589543,-0.08627491,-0.03987676,-0.36776283,-0.4105785,0.1065253,-0.0216617,0.128187
28,0.32058543,0.17194305,"('disloyal', 'loyal')",0.1917885,-0.07526813,0.08529146,-0.10042613,0.9968591,0.848923,0.3986311,0.211293,0.1873381
37,0.29325426,-0.02840086,"('fake', 'genuine')",0.58311486,0.36786562,0.21413553,0.13257506,0.7105578,0.71685106,0.4502656,0.2972227,0.1530429
9,0.274229,0.4154041,"('unaffectionate', 'caring')",0.4931102,0.5042963,-0.0017969199,-0.083253,1.3341693,1.3514045,0.5249279,0.546963,-0.0220351
26,0.24672067,0.3886543,"('hardhearted', 'benevolent')",0.884571,0.77894735,0.7751794,0.68485713,1.4824731,1.5152899,0.847236,0.8419372,0.0052988
45,-0.24095096,-0.65788287,"('incompetent', 'competent')",-0.392424,-0.46584052,-0.16577855,-0.26640645,-0.5994415,-0.56377107,-0.3496487,-0.4884752,0.1388265
51,0.23758124,0.02792491,"('uneducated', 'educated')",-0.4039422,-0.48243856,0.17740609,0.20804298,0.3586507,0.37028003,0.092424,0.0309523,0.0614717
3,0.2184905,-0.19803813,"('repellent', 'pleasant')",-0.39153498,-0.42786536,0.80455786,0.7675221,0.43971148,0.3419925,0.2678062,0.1209028,0.1469034
73,-0.20232107,0.025845,"('helpless', 'self-reliant')",1.6182059,1.5192707,0.019767385,0.06664347,-3.008307,-2.8424776,-0.3931637,-0.3076796,-0.0854841
27,0.18100348,0.3469725,"('hardhearted', 'softhearted')",0.4824861,0.6296198,0.14044628,0.12985495,1.5832086,1.5034337,0.5967861,0.6524702,-0.0556841
87,0.16272041,0.10116804,"('unsuccessful', 'successful')",0.18878919,0.18515018,1.0360868,1.1170907,0.48483142,0.75189126,0.468107,0.538825,-0.070718
49,0.15812692,0.20027319,"('unable', 'able')",-0.13099203,0.19225682,-0.91988003,-0.8103812,-0.6071675,-0.2766381,-0.3749782,-0.1736223,-0.2013559
57,-0.15300922,-0.5956985,"('unimaginative', 'imaginative')",0.69369966,0.5689836,-0.4668312,-0.48741105,-2.5293353,-2.5250373,-0.613869,-0.7597908,0.1459218
83,-0.14204237,-0.2154111,"('powerless', 'powerful')",0.980878,0.9827035,-0.5446837,-0.48564395,-1.1513058,-1.1757668,-0.2142885,-0.2235296,0.0092411
42,0.09374851,-0.022319868,"('unreliable', 'reliable')",-0.049840696,0.045515172,0.5510961,0.68541694,-3.001389,-2.6713195,-0.6015963,-0.4906768,-0.1109195
40,-0.08976993,-0.09150674,"('stingy', 'generous')",0.38865167,0.29145297,0.4074985,0.36734813,-1.4914008,-1.445376,-0.1962551,-0.2195204,0.0232653
41,-0.07990351,-0.07174567,"('unforgiving', 'forgiving')",-0.80792147,-0.82129836,0.35989594,0.40850526,0.058150806,0.034964032,-0.1174446,-0.1123937,-0.0050509
58,0.07906488,0.16428028,"('undiscriminating', 'discriminating')",1.1252968,0.9481361,0.8831723,0.8147667,0.25311798,0.21941996,0.585163,0.5366508,0.0485122
34,-0.07398118,-0.08719679,"('mean', 'honorable')",0.036851622,0.21215948,-0.16901824,0.018183969,6.0903215,6.213961,1.4710435,1.5892769,-0.1182334
18,-0.055423968,0.22918947,"('disagreeable', 'welcoming')",-1.0408125,-0.9160763,-0.8800223,-0.64446044,-0.5206901,-0.39244178,-0.6242372,-0.4309472,-0.19329
88,0.04926496,0.11326072,"('low', 'eminent')",-0.29119253,-0.43376786,-1.3001742,-1.3588847,-0.03553366,0.013952587,-0.3944089,-0.4163598,0.0219509
68,0.039309498,-0.058922954,"('dependent', 'independent')",-0.24033445,-0.18990873,-0.36376238,-0.31755212,-0.7489577,-0.6604891,-0.3284363,-0.3067182,-0.0217181
82,0.027727462,-0.07316383,"('poor', 'rich')",-0.75110203,-0.704663,-0.7613692,-0.51282173,6.1411734,6.3061414,1.1641073,1.2538732,-0.0897659
15,-0.0035458691,-0.102017045,"('boring', 'funny')",0.03275205,-0.08829485,-0.93588233,-1.0200858,0.45785648,0.40307477,-0.1122049,-0.2018307,0.0896258
