,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,male-female
58,-0.88175994,-0.67055684,"('undiscriminating', 'discriminating')",-0.9178957,-0.8304464,-0.09984743,-0.04079842,-0.077911675,-0.059762117,-0.4943537,-0.400391,-0.0939627
21,-0.8754482,-0.8151145,"('immoral', 'moral')",-0.25345093,-0.3873559,0.9212922,0.87304276,-1.0382951,-0.94417393,-0.3114755,-0.3184004,0.0069249
37,0.8508387,0.8662312,"('fake', 'genuine')",0.7556696,0.8406254,-0.0025085956,0.090799406,0.53001946,0.54648304,0.5335048,0.5860348,-0.05253
57,-0.7688331,-0.54308105,"('unimaginative', 'imaginative')",-0.7654488,-0.80082136,0.034600325,0.15623114,-3.1779468,-2.9027662,-1.1694071,-1.0226094,-0.1467977
52,0.74298483,0.7445739,"('irrational', 'rational')",0.7210929,0.6953674,-1.8910813,-1.9531915,0.27283132,0.061953224,-0.0385431,-0.1128243,0.0742812
75,-0.73758996,-0.8796407,"('meek', 'impulsive')",-0.45756134,-0.40499443,-1.4716862,-1.5643426,-0.42722034,-0.5548037,-0.7735145,-0.8509454,0.0774309
46,-0.72283703,-0.73017776,"('uncompetitive', 'competitive')",-0.23304312,-0.31510884,2.5683205,2.483843,-1.3652984,-1.2521701,0.0617855,0.0465966,0.0151889
72,-0.70860434,-0.5357923,"('unambitious', 'ambitious')",-1.1428789,-1.1178502,-0.5321792,-0.42895314,-0.8459404,-0.61639106,-0.8074007,-0.6747466,-0.1326541
9,0.6807811,1.0170845,"('unaffectionate', 'caring')",0.3205539,0.63486826,-0.83549887,-0.6135631,1.3811982,1.5341479,0.3867586,0.6431344,-0.2563758
65,-0.65720433,-0.66663027,"('insecure', 'secure')",-1.1699295,-1.3860768,0.6967338,0.67442846,-0.63616383,-0.41182983,-0.441641,-0.4475271,0.0058861
60,-0.64598286,-0.31745347,"('inefficient', 'efficient')",-0.052051444,-0.10960822,2.343464,2.4198265,-0.2892647,0.052361894,0.3390412,0.5112817,-0.1722405
30,-0.64499354,-0.51099354,"('intolerant', 'tolerant')",-0.2831182,-0.3900139,0.061856765,0.12849087,0.73056173,0.80332965,-0.0339233,0.0077033,-0.0416266
28,0.6365584,0.8515313,"('disloyal', 'loyal')",0.7742225,0.90337414,0.78288084,0.9197403,1.1162511,1.209313,0.8274782,0.9709897,-0.1435115
2,0.6303083,0.60777956,"('unlikable', 'likable')",0.1768969,0.23113094,0.039604813,0.009018958,0.17838395,0.2674419,0.2562985,0.2788428,-0.0225443
76,-0.6247841,-0.60067743,"('anxious', 'daring')",-1.0387633,-1.0700805,1.0364398,1.0514752,-0.052997388,0.06584032,-0.1700263,-0.1383606,-0.0316657
36,-0.5959543,-0.6050132,"('hostile', 'amicable')",0.14340998,0.2660241,-2.069722,-1.9782962,0.42162797,0.17029192,-0.5251596,-0.5367483,0.0115887
88,-0.58362865,-0.443905,"('low', 'eminent')",-0.7846645,-0.69819736,-1.9259554,-1.8375375,0.15504374,0.20119148,-0.7848012,-0.6946121,-0.0901891
25,0.57712936,0.77741516,"('egoistic', 'altruistic')",1.8938347,2.1745098,-0.13371542,0.0011145175,1.9617889,1.9547052,1.0747594,1.2269361,-0.1521767
40,-0.5687314,-0.42711407,"('stingy', 'generous')",0.4970051,0.56108874,-0.62066174,-0.6415477,-1.6712736,-1.5238668,-0.5909154,-0.5078599,-0.0830555
19,0.56073904,0.58398485,"('inhospitable', 'hospitable')",0.63332707,0.83448625,-0.9137318,-0.81264085,0.10486443,0.22329932,0.0962997,0.2072824,-0.1109827
32,0.55231243,0.7031769,"('unkind', 'kind')",0.17697468,0.2518076,0.073053256,0.13972011,0.88340414,1.0560172,0.4214361,0.5376804,-0.1162443
48,-0.5393862,-0.30547008,"('unintelligent', 'intelligent')",0.1551871,0.23763236,-0.7673083,-0.77318686,0.1577209,0.33321115,-0.2484466,-0.1269534,-0.1214932
35,0.53544575,0.35256857,"('corrupt', 'incorrupt')",0.34963495,0.5947501,-1.854077,-1.7815375,0.32993272,0.12617059,-0.1597659,-0.1770121,0.0172462
70,-0.52894384,-0.5002293,"('lethargic', 'energetic')",-0.7922968,-0.9613601,0.5161394,0.4038592,0.41427916,0.55523634,-0.0977055,-0.1256235,0.027918
80,0.5256978,0.3993641,"('dominated', 'dominating')",-0.19221509,-0.3740319,1.8852335,1.7529694,-1.3159108,-1.298793,0.2257013,0.1198772,0.1058241
55,-0.51274556,-0.35615402,"('incompetent', 'clever')",-0.32789752,-0.51798666,1.7064856,1.744936,-0.3127476,-0.06870424,0.1382737,0.2005228,-0.0622491
12,0.49710798,0.6930882,"('unsupportive', 'supportive')",0.29161897,0.27165696,0.11596153,0.19294253,-1.9829422,-1.6981097,-0.2695634,-0.1351055,-0.1344579
13,0.49362418,0.58968365,"('impolite', 'polite')",0.2572835,0.20139802,1.5008609,1.5373156,-0.8953408,-0.7206778,0.3391069,0.4019299,-0.062823
68,-0.48005235,-0.32675055,"('dependent', 'independent')",-1.1056318,-1.1495452,-0.33242607,-0.22045198,-0.7205728,-0.6379685,-0.6596708,-0.583679,-0.0759918
85,0.47780132,0.33749413,"('insignificant', 'prestigious')",1.4294505,1.6364869,-2.3372133,-2.3443153,0.96406454,0.8574906,0.1335258,0.1217891,0.0117367
59,0.44874546,0.31411168,"('foolish', 'wise')",0.63423634,0.67615557,-1.7610251,-1.6440954,0.634609,0.60031265,-0.0108586,-0.0133789,0.0025203
63,-0.43693048,-0.45989963,"('unperceptive', 'insightful')",0.17608294,0.05000022,0.75086915,0.8082546,0.5810675,0.766255,0.2677723,0.2911525,-0.0233802
50,0.4317733,0.2134344,"('clumsy', 'skillful')",0.2776712,0.36971003,-0.95728004,-0.9581708,0.04134319,0.060293987,-0.0516231,-0.0786831,0.02706
11,-0.4206306,-0.19945848,"('unhelpful', 'helpful')",-0.5477887,-0.56577533,0.26586553,0.35220635,1.5849748,1.9000003,0.2206053,0.3717432,-0.1511379
81,-0.41180515,-0.15478526,"('submissive', 'aggressive')",-0.6627029,-0.76050526,1.1150527,1.043615,-1.0663352,-0.90691096,-0.2564476,-0.1946466,-0.061801
34,-0.4004473,-0.38976318,"('mean', 'honorable')",0.38406238,0.35634273,0.6828662,0.5582709,6.3839164,6.31617,1.7625995,1.7102551,0.0523444
54,0.39315993,0.33292222,"('incapable', 'capable')",0.068071544,0.23680523,-0.23290169,-0.11250873,1.336495,1.4120936,0.3912062,0.4673281,-0.0761219
41,0.37103042,0.53785133,"('unforgiving', 'forgiving')",0.2756116,0.16826664,0.15559392,0.08804482,-0.29685694,-0.28577158,0.1263448,0.1270978,-0.000753
7,-0.35981125,-0.1997739,"('insensitive', 'sensitive')",-0.7571285,-0.7431512,0.83124304,0.8996354,0.77264434,0.9306357,0.1217369,0.2218365,-0.1000996
49,-0.35627744,-0.26697072,"('unable', 'able')",-0.402534,-0.34109855,0.046987765,0.10089731,-0.27711916,-0.15197487,-0.2472357,-0.1647867,-0.082449
87,-0.35401964,-0.3601269,"('unsuccessful', 'successful')",-0.3565939,-0.3876391,1.2233948,1.1756792,0.2533608,0.329834,0.1915355,0.1894368,0.0020987
5,0.34212345,0.40210998,"('distant', 'outgoing')",0.792765,1.0267947,-1.4892857,-1.3767616,0.10483865,0.058622986,-0.0623897,0.0276915,-0.0900812
26,0.33676863,0.46041268,"('hardhearted', 'benevolent')",0.6343926,0.7552225,0.46652183,0.6223606,1.7716081,1.7962897,0.8023228,0.9085714,-0.1062486
1,-0.3259115,0.10275698,"('unfriendly', 'friendly')",0.1588082,0.43464407,-0.8170746,-0.52209914,2.2791314,2.3469903,0.3237384,0.5905731,-0.2668347
84,0.31883675,0.33864635,"('inferior', 'superior')",0.104886785,0.0926975,-0.15965885,-0.149238,0.55821514,0.58791614,0.20557,0.2175055,-0.0119355
43,0.31724703,0.46875414,"('irresponsible', 'responsible')",-0.49143475,-0.5386131,0.89023685,0.8170528,0.5741137,0.76234174,0.3225407,0.3773839,-0.0548432
45,0.30900502,0.41748166,"('incompetent', 'competent')",0.20862466,0.06821449,1.116549,1.2111449,-0.45908645,-0.30268455,0.2937731,0.3485391,-0.054766
83,-0.29071397,-0.26311737,"('powerless', 'powerful')",0.15737787,0.08437106,-0.4150805,-0.49733838,-1.2320864,-1.2685342,-0.4451258,-0.4861547,0.0410289
31,-0.28963086,-0.21091785,"('evil', 'good')",0.34250027,0.46905002,-2.55347,-2.3382468,-0.3406042,-0.40094933,-0.7103012,-0.620266,-0.0900352
44,0.28047928,0.13469008,"('prejudiced', 'unprejudiced')",-0.33097526,-0.2885619,-0.50391495,-0.61442965,-0.9385868,-1.0089706,-0.3732494,-0.444318,0.0710686
78,-0.27531168,-0.39349926,"('nonresilient', 'resilient')",0.1506667,-0.030330043,0.3588846,0.20976359,0.018785547,0.045689788,0.0632563,-0.042094,0.1053503
61,-0.27254054,-0.13033567,"('illogical', 'logical')",-0.5505492,-0.63008684,0.6474095,0.74287146,0.06966816,0.11670389,-0.026503,0.0247882,-0.0512912
27,0.2698889,0.16669047,"('hardhearted', 'softhearted')",0.21809873,0.1907728,-0.29484197,-0.37326,1.5045432,1.475467,0.4244222,0.3649176,0.0595046
4,0.26370573,0.2602357,"('disliked', 'liked')",0.8617036,0.849071,-0.18914106,-0.057703838,-6.6516185,-6.644484,-1.4288375,-1.3982203,-0.0306172
8,0.23469639,0.3319723,"('unaffectionate', 'affectionate')",0.3946818,0.60696673,-1.0205688,-0.94157004,1.1713281,1.1988035,0.1950344,0.2990431,-0.1040087
62,-0.23309869,-0.047594965,"('incompetent', 'brilliant')",-0.5408374,-0.60347694,0.77385324,0.90957874,-0.28770724,0.006688688,-0.0719475,0.0662989,-0.1382464
17,-0.20690724,-0.14471063,"('nasty', 'nice')",-0.26647723,-0.12953123,-0.73766005,-0.55178076,-0.38318256,-0.24447156,-0.3985568,-0.2676235,-0.1309333
64,-0.20049864,-0.14298171,"('shy', 'confident')",-0.8626583,-0.97833544,-0.27800918,-0.23888007,-7.3951797,-7.2281466,-2.1840866,-2.1470859,-0.0370007
47,-0.18158053,-0.16504051,"('stupid', 'smart')",0.09912947,-0.008500762,0.5329169,0.49593338,5.9916115,5.882687,1.6105193,1.5512698,0.0592495
66,0.18131062,-0.039662726,"('inactive', 'active')",-0.122461535,-0.14136165,-0.66636574,-0.70977485,0.9472754,0.8301404,0.0849397,-0.0151647,0.1001044
0,-0.10872874,0.100180395,"('unsociable', 'sociable')",0.16257216,0.09928172,1.5074983,1.5287558,-0.630843,-0.44427112,0.2326247,0.3209867,-0.088362
23,-0.065872744,0.12889653,"('insincere', 'sincere')",-0.78848094,-0.8188302,0.5500977,0.65388215,6.1153183,6.2424593,1.4527656,1.5516019,-0.0988363
24,0.056900956,0.5285843,"('dishonest', 'honest')",-0.055923328,0.19162062,-0.103554405,0.01895862,0.64847946,0.81653035,0.1364757,0.3889235,-0.2524478
29,0.041975707,0.04577899,"('unfair', 'fair')",-0.50044703,-0.5235152,-0.01421845,0.05673355,-0.39246896,-0.421894,-0.2162897,-0.2107242,-0.0055655
22,0.026221378,0.04590623,"('untrustworthy', 'trustworthy')",-1.3505512,-1.53638,0.5953948,0.6118049,-1.0450528,-0.82608014,-0.4434969,-0.4261873,-0.0173096
