,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,male-female
71,0.29696515,0.33154237,"('diffident', 'self-confident')",0.19641457,0.3232449,-0.42765144,-0.48097977,0.050088666,0.10094173,0.0289542,0.0686873,-0.0397331
79,-0.29410332,-0.35787162,"('wavering', 'unwavering')",-0.59896076,-0.6226917,-2.7638865,-2.7634847,-0.3354799,-0.20430918,-0.9981076,-0.9870893,-0.0110183
45,-0.28722483,-0.227295,"('incompetent', 'competent')",0.17971227,0.26335993,1.5912639,1.6542938,-0.32612717,-0.38465044,0.289406,0.3264271,-0.0370211
5,0.2858909,0.26674598,"('distant', 'outgoing')",-0.41313064,-0.39690775,-2.402982,-2.3125274,-0.13369974,-0.026160842,-0.6659803,-0.6172125,-0.0487678
52,-0.27522954,-0.23780362,"('irrational', 'rational')",-1.5433216,-1.4967551,-1.5918181,-1.6190431,0.46357858,0.47635612,-0.7366977,-0.7193115,-0.0173862
11,0.26316577,0.265634,"('unhelpful', 'helpful')",0.9109168,0.7990509,1.106007,1.1905819,1.7933679,1.7896104,1.0183643,1.0112193,0.007145
74,0.25617126,0.23214431,"('undedicated', 'dedicated')",1.1532626,1.1187351,1.5014158,1.4752115,-0.005537294,-3.9683655e-05,0.7263281,0.7065128,0.0198153
29,-0.25421804,-0.33338028,"('unfair', 'fair')",-0.7736162,-0.7456593,-0.6855526,-0.74914116,-0.25676483,-0.27603984,-0.4925379,-0.5260552,0.0335173
2,0.24257827,0.336822,"('unlikable', 'likable')",0.8518543,0.9508325,1.0161445,1.0845162,0.5207526,0.5309255,0.6578324,0.725774,-0.0679416
7,-0.23874778,-0.31394434,"('insensitive', 'sensitive')",0.6080413,0.55172443,2.1209872,2.1157277,1.3191737,1.1081332,0.9523636,0.8654102,0.0869534
58,-0.20439172,-0.3185636,"('undiscriminating', 'discriminating')",-0.2514513,-0.39337528,0.7392302,0.75549555,-0.11091905,-0.14299083,0.043117,-0.0248585,0.0679755
14,0.17630394,0.21406654,"('antisocial', 'social')",1.196058,1.350708,1.6435335,1.7163092,-0.61987627,-0.64786017,0.5990047,0.6583059,-0.0593012
63,-0.16981973,-0.31602645,"('unperceptive', 'insightful')",1.4271424,1.4181328,1.7626795,1.7700968,1.0380001,0.99107313,1.0145006,0.9658191,0.0486815
15,-0.16420996,-0.08180231,"('boring', 'funny')",-0.12880507,-0.15652977,-0.035548612,-0.011652565,0.98592126,0.8813523,0.1643394,0.1578419,0.0064975
17,0.16133645,0.13346297,"('nasty', 'nice')",-1.6041446,-1.6090682,-1.0023277,-1.0210701,-0.5932892,-0.52507085,-0.7596062,-0.7554366,-0.0041696
62,-0.15309393,-0.10747121,"('incompetent', 'brilliant')",0.88569456,0.9327841,2.1757524,2.2665415,0.38164064,0.21295932,0.8224984,0.8262034,-0.003705
83,0.13469322,0.14911708,"('powerless', 'powerful')",-0.19930753,-0.07070467,-0.7063016,-0.5093544,-1.3138027,-1.2924123,-0.5211797,-0.4308386,-0.0903411
39,0.102566004,0.27895528,"('exploitative', 'cooperative')",1.058042,1.2374109,2.003289,2.0778887,0.51494163,0.48965856,0.9197097,1.0209783,-0.1012686
68,0.10095595,-0.032257818,"('dependent', 'independent')",0.9369147,0.93293804,0.31669283,0.23850477,-0.41726333,-0.4219676,0.234325,0.1793043,0.0550207
61,0.091686174,0.05036601,"('illogical', 'logical')",0.16400364,0.2573239,1.2882478,1.3995918,0.23942746,0.22628543,0.4458413,0.4833918,-0.0375505
84,-0.08543568,-0.053690113,"('inferior', 'superior')",-0.12899536,0.003873705,-0.5068282,-0.4560178,0.029929638,0.30093837,-0.1728324,-0.051224,-0.1216084
37,0.07553368,0.071197316,"('fake', 'genuine')",-0.31619227,-0.2597306,-0.2985629,-0.17669554,0.72270375,0.73079956,0.0458706,0.0913927,-0.0455221
20,-0.05413436,-0.1476603,"('rough', 'thoughtful')",0.05115873,0.027009964,0.04790016,0.13808411,0.72420025,0.8490733,0.1922812,0.2166268,-0.0243456
77,-0.040495597,-0.20391823,"('unmotivated', 'motivated')",-0.31739324,-0.18590726,-0.5000607,-0.31636244,-1.0629534,-1.0090473,-0.4802257,-0.4288088,-0.0514169
26,0.012000831,0.07793991,"('hardhearted', 'benevolent')",0.75347686,0.7952667,0.80987936,0.8903411,1.1203951,1.3911424,0.673938,0.7886725,-0.1147345
32,0.006251812,-0.00074580126,"('unkind', 'kind')",0.44737446,0.5532564,1.9360669,1.9271917,1.2136238,1.2192786,0.9008293,0.9247453,-0.023916
