,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,male-female
59,1.1657346,1.3596537,"('foolish', 'wise')",0.1619165,0.34301808,-0.627412,-0.40886295,0.05982609,0.26177135,0.1900163,0.388895,-0.1988787
14,-1.143678,-1.1281509,"('antisocial', 'social')",0.20929639,0.08076288,1.8196083,2.055505,-0.5938825,-0.47794348,0.0728361,0.1325434,-0.0597073
38,-1.0865822,-0.97218513,"('untruthful', 'truthful')",-0.1724888,-0.11699861,-1.1216552,-0.9829082,0.09681497,0.21762754,-0.5709779,-0.4636161,-0.1073618
22,-1.0303919,-0.9929898,"('untrustworthy', 'trustworthy')",-0.13816471,-0.24393612,0.18187013,0.13961071,-0.98595697,-1.0766138,-0.4931609,-0.5434822,0.0503213
30,-1.0244725,-0.9278636,"('intolerant', 'tolerant')",0.18720296,0.18760553,1.307067,1.4913515,1.1559268,1.3732705,0.4064311,0.531091,-0.1246599
7,-1.0182205,-1.0180883,"('insensitive', 'sensitive')",-0.19796915,-0.32785723,0.46441108,0.30286187,0.59570324,0.6178436,-0.0390189,-0.10631,0.0672911
9,-1.0055939,-1.0266907,"('unaffectionate', 'caring')",-0.57361203,-0.48221502,0.0815348,0.16527407,0.96155626,1.1006336,-0.1340287,-0.0607495,-0.0732792
77,-0.8996117,-1.0969169,"('unmotivated', 'motivated')",-0.13356647,-0.26084533,1.2217561,1.063733,-0.73454505,-0.8798872,-0.1364918,-0.2934791,0.1569873
76,-0.8980866,-0.8059142,"('anxious', 'daring')",-0.41771728,-0.49986532,1.0581577,1.033323,0.5834172,0.59983164,0.0814427,0.0818438,-0.0004011
62,-0.8559116,-0.8690577,"('incompetent', 'brilliant')",-0.23935884,-0.3613139,0.24820453,0.46364343,0.056563955,-0.0070102755,-0.1976255,-0.1934346,-0.0041909
33,0.84355074,0.86104155,"('wrong', 'right')",0.9327246,0.9897755,0.44311285,0.46172893,-0.5652866,-0.54494274,0.4135254,0.4419008,-0.0283754
43,-0.8423783,-0.80647755,"('irresponsible', 'responsible')",0.14883539,0.08015528,-0.28017896,-0.11874302,0.5123784,0.71655864,-0.1153359,-0.0321267,-0.0832092
32,-0.77112234,-0.72600496,"('unkind', 'kind')",0.7489316,0.78085697,0.60330313,0.7321172,0.9313113,1.189534,0.3781059,0.4941258,-0.1160199
26,-0.7523393,-0.93593013,"('hardhearted', 'benevolent')",-0.01983898,0.09376682,1.4061831,1.5428092,1.2714412,1.5427123,0.4763615,0.5608395,-0.084478
88,-0.74542755,-0.6630321,"('low', 'eminent')",-0.098324984,0.022741174,-0.23839386,0.15562761,0.37884822,0.60015434,-0.1758246,0.0288728,-0.2046974
44,0.707358,0.823486,"('prejudiced', 'unprejudiced')",0.08198495,0.096895196,-0.49907303,-0.39486787,-1.64451,-1.6140277,-0.33856,-0.2721286,-0.0664314
16,0.6527261,0.697124,"('unpopular', 'popular')",-0.028463572,0.043215096,-0.50719374,-0.3541287,0.6540789,0.6118393,0.1927869,0.2495124,-0.0567255
61,-0.64451844,-0.6172577,"('illogical', 'logical')",-0.52286536,-0.5126478,-0.068121254,-0.009227073,0.31078607,0.3635271,-0.2311798,-0.1939014,-0.0372784
84,0.60595065,0.5651985,"('inferior', 'superior')",0.2770978,0.27950105,0.2979071,0.325557,1.0139782,1.0195183,0.5487335,0.5474437,0.0012898
65,-0.5857494,-0.403573,"('insecure', 'secure')",-0.55967635,-0.61074096,0.1912758,0.27577043,-0.43457684,-0.36564255,-0.3471817,-0.2760465,-0.0711352
71,0.56273717,0.4813184,"('diffident', 'self-confident')",1.3428507,1.3292787,0.79595107,0.8772776,0.5145079,0.59227824,0.8040117,0.8200383,-0.0160266
18,-0.53992546,-0.3568974,"('disagreeable', 'welcoming')",-0.3391433,-0.33323684,0.0030509084,0.29713127,-0.31563747,-0.13946912,-0.2979138,-0.133118,-0.1647958
82,-0.5336588,-0.4564038,"('poor', 'rich')",-0.65887415,-0.59410465,0.8827495,1.1245725,5.662815,5.892492,1.3382579,1.4916389,-0.153381
40,-0.53361875,-0.60710984,"('stingy', 'generous')",0.12994891,0.016042614,0.54347503,0.45275834,-1.1292971,-1.2873396,-0.247373,-0.3564121,0.1090391
67,0.52197343,0.59369665,"('doubtful', 'determined')",0.6748145,0.67870426,0.81008196,0.9003684,-0.42979002,-0.32118967,0.3942699,0.4628949,-0.068625
29,0.5000504,0.5506197,"('unfair', 'fair')",-0.19563076,-0.20762359,-0.67598987,-0.566462,-0.7791713,-0.6302965,-0.2876854,-0.2134406,-0.0742448
51,-0.49460757,-0.6648749,"('uneducated', 'educated')",-0.066324145,-0.16267933,0.94637287,0.93046236,0.80814934,0.7263832,0.2983976,0.2073228,0.0910748
70,-0.48795378,-0.4879729,"('lethargic', 'energetic')",-0.11600219,-0.29156533,1.2236608,1.1201394,1.0361307,0.7830192,0.4139589,0.2809051,0.1330538
31,-0.48229152,-0.3474432,"('evil', 'good')",-0.75524384,-0.598399,-1.8058481,-1.7344674,-1.4982361,-1.3603386,-1.1354049,-1.010162,-0.1252429
87,0.43454292,0.48339778,"('unsuccessful', 'successful')",0.22142565,0.23245804,0.9521958,1.0240047,0.67323315,0.7409611,0.5703493,0.6202054,-0.0498561
74,-0.4321677,-0.5174123,"('undedicated', 'dedicated')",0.04096863,-0.010448817,-0.116346024,-0.06687349,0.25103003,0.26416928,-0.0641288,-0.0826413,0.0185125
49,-0.4255331,-0.25571454,"('unable', 'able')",0.04172513,0.06952693,-0.59937936,-0.49622738,-0.30072135,-0.30862463,-0.3209772,-0.2477599,-0.0732173
4,0.41728058,0.35398465,"('disliked', 'liked')",-0.13472302,-0.09489089,0.0075791795,0.027956259,-5.28718,-5.349548,-1.2492608,-1.2656245,0.0163637
25,-0.4165339,-0.33332166,"('egoistic', 'altruistic')",0.2188276,0.34503886,0.4109884,0.5734148,1.2408495,1.3687638,0.3635329,0.488474,-0.1249411
27,-0.40956837,-0.4523891,"('hardhearted', 'softhearted')",-0.64591604,-0.68261665,0.69834906,0.6412221,1.4846019,1.5735567,0.2818666,0.2699433,0.0119233
5,0.39913568,0.49936634,"('distant', 'outgoing')",-0.45554027,-0.3454814,-0.944695,-0.89010787,-0.21346167,-0.0067072976,-0.3036403,-0.1857326,-0.1179077
34,-0.37943208,-0.34938464,"('mean', 'honorable')",-0.28315228,-0.23935986,-0.11058194,-0.047360033,5.9255233,6.0029974,1.2880893,1.3417232,-0.0536339
42,0.3729582,0.43343478,"('unreliable', 'reliable')",0.5043733,0.44599462,1.3077,1.3452033,-2.3883138,-2.4411035,-0.0508206,-0.0541177,0.0032971
66,0.3452361,0.41619593,"('inactive', 'active')",-0.7364809,-0.6835199,1.2837285,1.2233126,1.2711973,1.359101,0.5409203,0.5787724,-0.0378521
60,-0.32873276,-0.42656028,"('inefficient', 'efficient')",0.79706913,0.6500958,0.70698327,0.7999616,0.18716276,0.28939182,0.3406206,0.3282222,0.0123984
37,-0.31679246,-0.2939408,"('fake', 'genuine')",0.14563084,0.13031451,0.23325679,0.122801825,0.62156415,0.6600545,0.1709148,0.1548075,0.0161073
78,-0.26876944,-0.5611436,"('nonresilient', 'resilient')",0.1600079,0.061391577,0.8490926,0.5090285,0.94208115,0.62832177,0.420603,0.1593996,0.2612034
36,0.24451616,0.39955792,"('hostile', 'amicable')",-0.55019337,-0.39103955,-1.2500904,-1.2163905,0.051064868,0.21275121,-0.3761757,-0.2487802,-0.1273955
17,-0.24343649,-0.11416783,"('nasty', 'nice')",0.121635415,0.16053985,-1.3220565,-1.2565602,-0.776132,-0.62919647,-0.5549974,-0.4598461,-0.0951513
58,-0.23121576,-0.46035826,"('undiscriminating', 'discriminating')",-1.2024715,-1.2798688,0.49945077,0.53313434,0.038071245,0.010333888,-0.2240413,-0.2991897,0.0751484
39,0.21478812,0.21241745,"('exploitative', 'cooperative')",0.69825196,0.6162952,0.035557747,0.023598831,-0.42917538,-0.27244383,0.1298556,0.1449669,-0.0151113
15,-0.20552479,0.15551287,"('boring', 'funny')",0.60558623,0.7417705,-1.2973973,-1.0688695,0.24190423,0.5943596,-0.1638579,0.1056934,-0.2695513
79,-0.20459114,-0.09489222,"('wavering', 'unwavering')",-0.17940074,-0.02185297,-1.9611253,-1.9986572,-0.27361166,-0.2807159,-0.6546822,-0.5990296,-0.0556526
68,0.1882603,0.21670145,"('dependent', 'independent')",-1.0337908,-1.1282334,-0.2956338,-0.42445505,-0.24206917,-0.38526013,-0.3458084,-0.4303118,0.0845034
56,-0.18182738,-0.16201031,"('impractical', 'practical')",1.1863097,1.0377597,0.021106377,0.1131635,-0.17044786,-0.081494644,0.2137852,0.2268545,-0.0130693
2,0.16319138,0.43101996,"('unlikable', 'likable')",0.4616755,0.56986225,1.6608684,2.0886796,0.8737744,1.0536178,0.7898774,1.0357949,-0.2459175
54,0.1592826,0.29182503,"('incapable', 'capable')",0.17717828,0.22895084,0.2718473,0.38873234,0.4749387,0.6063478,0.2708117,0.378964,-0.1081523
80,0.14948678,0.0037166085,"('dominated', 'dominating')",-0.26783133,-0.42757082,0.8816538,0.72827005,-0.932115,-1.0831447,-0.0422014,-0.1946822,0.1524808
52,0.13689789,0.21704566,"('irrational', 'rational')",-0.481753,-0.34851122,-1.339716,-1.1290263,-0.48680854,-0.32634544,-0.5428449,-0.3967093,-0.1461356
83,0.11706577,0.0013065961,"('powerless', 'powerful')",-0.13623326,-0.12111056,0.29084855,0.3425979,-0.51274973,-0.6647984,-0.0602672,-0.1105011,0.0502339
19,0.11696757,0.31355605,"('inhospitable', 'hospitable')",-1.0311122,-0.83769405,-0.9855916,-0.86834526,-0.2180771,-0.0041239597,-0.5294533,-0.3491518,-0.1803015
47,0.10267099,0.1189691,"('stupid', 'smart')",1.1109521,1.0790392,0.662518,0.9581601,5.162425,5.250241,1.7596415,1.8516023,-0.0919608
6,-0.05420509,0.036799923,"('distant', 'open')",-0.5560202,-0.4734129,-1.2278817,-1.1928011,0.5067277,0.74324656,-0.3328448,-0.2215419,-0.1113029
20,-0.046121716,-0.28407505,"('rough', 'thoughtful')",0.13068548,0.025019845,0.5892289,0.5052277,1.0217994,1.0667328,0.423898,0.3282263,0.0956717
64,0.041186765,0.0596603,"('shy', 'confident')",-0.15989056,-0.22279394,0.950295,0.9405918,-5.730237,-5.935251,-1.2246615,-1.2894483,0.0647868
75,0.03704106,0.13148423,"('meek', 'impulsive')",-0.52912915,-0.4235902,-0.56860226,-0.5288012,-0.43718195,-0.44872814,-0.3744681,-0.3174088,-0.0570593
