,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,male-female
25,-1.5163096,-1.7508054,"('egoistic', 'altruistic')",0.41039807,0.39593017,-0.2399495,-0.29823628,1.4363286,1.3407125,0.0226169,-0.0780997,0.1007166
16,-1.5110893,-1.4984022,"('unpopular', 'popular')",-0.026553117,-0.061395768,-0.40181735,-0.3576355,0.476517,0.41174927,-0.3657357,-0.3764211,0.0106854
45,1.499762,1.4808754,"('incompetent', 'competent')",-0.71229976,-0.71427184,0.41518137,0.43466234,0.016310748,-0.036689125,0.3047386,0.2911442,0.0135944
69,-1.4944215,-1.6907978,"('lazy', 'industrious')",1.3930341,1.4125628,0.2515919,0.28807965,-0.7604966,-0.85662246,-0.152573,-0.2116944,0.0591214
24,1.4298091,1.3234733,"('dishonest', 'honest')",-0.14588594,-0.074716955,-0.26007602,-0.20865749,0.62766546,0.82100147,0.4128782,0.4652751,-0.0523969
74,1.3960217,1.2848896,"('undedicated', 'dedicated')",1.0493025,1.0070616,1.6177951,1.5076739,0.49784988,0.39997166,1.1402423,1.0498991,0.0903432
81,1.3873482,1.5563892,"('submissive', 'aggressive')",0.2295545,0.26699948,2.1381226,2.2941573,-0.68401814,-0.66899,0.7677518,0.862139,-0.0943872
77,1.3628503,1.2184746,"('unmotivated', 'motivated')",0.9181684,0.80004275,1.0525591,1.0152353,-0.9416149,-1.0964034,0.5979908,0.4843374,0.1136534
72,1.3359604,1.4691845,"('unambitious', 'ambitious')",0.11753473,0.28642654,0.6508853,0.8389348,-0.36087734,-0.1825316,0.4358758,0.6030036,-0.1671278
73,1.3183024,1.3714675,"('helpless', 'self-reliant')",1.5076344,1.451206,0.10604639,0.27081853,-3.3322368,-3.3299007,-0.1000634,-0.0591022,-0.0409612
61,1.2810106,1.174219,"('illogical', 'logical')",1.1750762,1.1286731,0.4334209,0.37840125,0.37414783,0.31302065,0.8159139,0.7485785,0.0673354
83,1.1784397,1.2270701,"('powerless', 'powerful')",0.9058542,0.9955089,-0.060999855,0.11161102,-0.8420135,-0.8028977,0.2953201,0.3828231,-0.087503
37,1.1273237,1.0095346,"('fake', 'genuine')",-0.60195255,-0.7232825,0.21086393,0.06818022,0.44505718,0.6316727,0.2953231,0.2465262,0.0487969
84,1.1031022,1.0895878,"('inferior', 'superior')",0.26315403,0.28132823,0.30705383,0.28671002,0.35428005,0.4504698,0.5068975,0.527024,-0.0201265
67,1.0539842,1.190263,"('doubtful', 'determined')",0.07087622,0.10799855,0.52620167,0.5952359,-0.84651875,-0.64223653,0.2011358,0.3128152,-0.1116794
2,1.0485201,1.0597446,"('unlikable', 'likable')",2.4839149,2.4844763,1.6401042,1.7076774,0.57722014,0.6291325,1.4374398,1.4702578,-0.032818
22,1.035992,0.93159837,"('untrustworthy', 'trustworthy')",-0.1879622,-0.17519917,1.0782526,1.0944237,-0.70863444,-0.7300685,0.304412,0.2801886,0.0242234
34,0.9441565,0.96123827,"('mean', 'honorable')",0.20996445,0.30325368,0.6348848,0.6761944,5.9876056,6.3013234,1.9441528,2.0605025,-0.1163497
63,0.9220124,0.83503973,"('unperceptive', 'insightful')",1.4431552,1.3787502,2.7402024,2.6835086,1.0632119,1.1323427,1.5421455,1.5074104,0.0347351
79,-0.8988975,-1.0427281,"('wavering', 'unwavering')",0.33109534,0.26196253,-0.96514255,-1.1054231,-0.41750985,-0.35355434,-0.4876136,-0.5599357,0.0723221
58,0.8942973,0.93121344,"('undiscriminating', 'discriminating')",1.63899,1.4698564,1.3337942,1.270373,0.20092481,0.103815705,1.0170016,0.9438147,0.0731869
59,-0.8588646,-0.96763235,"('foolish', 'wise')",1.4416791,1.3765057,-0.9962958,-1.0898626,0.30754066,0.36894622,-0.0264852,-0.0780107,0.0515255
28,0.7551223,0.65389645,"('disloyal', 'loyal')",0.11959711,0.08525961,0.1585192,0.1251994,1.1512165,1.1625434,0.5461137,0.5067247,0.039389
47,0.7182437,0.76131296,"('stupid', 'smart')",0.5267734,0.69485915,0.68899184,0.7566188,5.83024,6.178864,1.9410622,2.0979137,-0.1568515
3,0.66936386,0.6024185,"('repellent', 'pleasant')",-0.70320934,-0.7641375,1.2428327,1.1718794,0.731761,0.66209936,0.4851871,0.418065,0.0671221
29,-0.63936096,-0.70512366,"('unfair', 'fair')",-0.3488768,-0.2352199,-0.565393,-0.49295262,-0.7108269,-0.70093876,-0.5661144,-0.5335587,-0.0325557
53,-0.62719846,-0.83079535,"('uncreative', 'creative')",1.2152884,1.1604838,0.1194246,0.05975582,1.2671864,1.3173149,0.4936752,0.4266898,0.0669854
48,0.62711537,0.65594757,"('unintelligent', 'intelligent')",-1.2896734,-1.2737364,-0.61551195,-0.6609189,0.21290228,0.26886937,-0.2662919,-0.2524596,-0.0138323
86,0.60644233,0.56027514,"('uninfluential', 'influential')",-0.2682897,-0.2782194,0.9368486,0.8507295,0.46103114,0.37300104,0.4340081,0.3764466,0.0575615
41,0.5993886,0.54520714,"('unforgiving', 'forgiving')",0.8041099,0.7568749,0.6576901,0.6359509,0.14908051,0.041102946,0.5525672,0.494784,0.0577832
0,0.56427324,0.53653514,"('unsociable', 'sociable')",-0.3416334,-0.41843364,0.7855345,0.680323,-0.21321565,-0.3265699,0.1987397,0.1179636,0.0807761
78,-0.56347305,-0.77195734,"('nonresilient', 'resilient')",1.1439527,1.0610813,1.7614421,1.6602871,0.12224028,0.1301976,0.6160405,0.5199022,0.0961383
64,0.5331367,0.38984993,"('shy', 'confident')",0.9645794,0.81889343,1.5765094,1.572761,-6.4336023,-6.773854,-0.8398442,-0.9980873,0.1582431
20,0.5245994,0.5356449,"('rough', 'thoughtful')",0.111521006,0.18398738,0.6983382,0.80857646,1.1904707,1.1675028,0.6312323,0.6739279,-0.0426956
49,-0.51927143,-0.26150012,"('unable', 'able')",-1.1913934,-0.84181064,-0.6060504,-0.38262177,-0.19350637,0.03569067,-0.6275554,-0.3625605,-0.2649949
87,0.51573795,0.6932776,"('unsuccessful', 'successful')",1.1865286,1.1435851,1.4638661,1.5476629,0.7856314,0.6347367,0.987941,1.0048156,-0.0168746
57,0.36234897,0.25516164,"('unimaginative', 'imaginative')",-0.28730842,-0.46318254,-0.062157568,-0.14756593,-2.5824177,-2.6711998,-0.6423837,-0.7566966,0.1143129
38,0.3534639,0.24924189,"('untruthful', 'truthful')",0.85400856,0.9073484,-0.08572321,-0.050797287,-0.32278904,-0.17020862,0.1997401,0.2338961,-0.034156
44,-0.34452617,-0.28068107,"('prejudiced', 'unprejudiced')",-0.40712216,-0.40648663,-0.6173106,-0.45313233,-1.2720512,-1.2233053,-0.6602526,-0.5909014,-0.0693512
19,-0.29794678,-0.36975437,"('inhospitable', 'hospitable')",-0.072742425,-0.08055026,-1.5175164,-1.53357,-0.42645583,-0.277321,-0.5786653,-0.5652989,-0.0133664
33,0.2641797,0.014899027,"('wrong', 'right')",1.8092594,1.6446313,-0.08052407,-0.23147248,-0.6052977,-0.7490557,0.3469043,0.1697505,0.1771538
68,0.2515974,0.33414602,"('dependent', 'independent')",-1.6746942,-1.6946377,0.060821146,0.05576073,-0.58582574,-0.56181574,-0.4870253,-0.4666367,-0.0203886
26,0.24306737,0.1627714,"('hardhearted', 'benevolent')",1.9122975,1.7563744,0.84970963,0.77054864,1.6352823,1.5844697,1.1600893,1.068541,0.0915483
82,-0.23900846,-0.12701407,"('poor', 'rich')",-0.5455899,-0.49692127,0.0013699904,0.07195779,6.6338396,6.8377366,1.4626528,1.5714397,-0.1087869
71,0.23739666,0.09395614,"('diffident', 'self-confident')",1.8046881,1.8263927,0.7554836,0.7430481,0.84148675,0.9169334,0.9097638,0.8950826,0.0146812
27,0.20784502,0.038237426,"('hardhearted', 'softhearted')",-0.4136503,-0.47152412,-0.045918673,-0.18934193,1.4937187,1.5420194,0.3104987,0.2298477,0.080651
15,-0.19089465,-0.2653281,"('boring', 'funny')",0.403167,0.38874322,-0.7664234,-0.8874631,-0.09313949,-0.043356508,-0.1618226,-0.2018511,0.0400285
9,-0.1735854,-0.5122024,"('unaffectionate', 'caring')",1.343574,1.1716068,0.6722308,0.51211274,1.3203021,1.428169,0.7906303,0.6499215,0.1407088
50,0.11725548,0.016879722,"('clumsy', 'skillful')",1.135977,1.0850222,0.38657153,0.36636254,0.19517954,0.18565916,0.4587459,0.4134809,0.045265
66,-0.10427459,-0.12722182,"('inactive', 'active')",1.5908554,1.4304826,1.7016565,1.630789,1.0606935,0.9845056,1.0622327,0.9796389,0.0825938
40,0.0986885,0.003012497,"('stingy', 'generous')",1.5655797,1.4460791,0.71175325,0.71266353,-1.7034143,-1.7479619,0.1681518,0.1034483,0.0647035
17,-0.08987756,0.030886594,"('nasty', 'nice')",-0.50832176,-0.34090424,-1.2705419,-1.1438043,-0.6631871,-0.5548491,-0.6329821,-0.5021678,-0.1308143
88,-0.08606148,-0.06844966,"('low', 'eminent')",-1.0872467,-0.982621,-1.003281,-0.97965443,-0.07133342,0.05697394,-0.5619806,-0.4934378,-0.0685428
18,0.055563875,-0.0027767047,"('disagreeable', 'welcoming')",-0.117252775,-0.09774513,-0.57036096,-0.52680176,-0.25400275,-0.18822685,-0.2215132,-0.2038876,-0.0176256
54,0.040959254,-0.11240246,"('incapable', 'capable')",1.3177606,1.2052853,0.2922958,0.24430007,1.0775113,1.1997548,0.6821318,0.6342344,0.0478974
