,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,male-female
16,-0.91997796,-0.9512733,"('unpopular', 'popular')",-0.26181325,-0.33563298,0.67787737,0.3754153,-0.1679713,-0.3038303,0.135859
50,-0.9020444,-1.0444348,"('clumsy', 'skillful')",-0.56234133,-0.61121666,0.074974,0.21034005,-0.4631372,-0.4817705,0.0186333
23,0.9016892,0.6374702,"('insincere', 'sincere')",0.65580785,0.45639086,6.045615,5.940976,2.5343707,2.3449457,0.189425
42,0.8908996,0.8723284,"('unreliable', 'reliable')",-0.0071400935,0.28223,-2.6861153,-2.324367,-0.6007853,-0.3899362,-0.2108491
32,0.8553997,0.6615859,"('unkind', 'kind')",0.42150164,0.32958126,0.9380887,0.8535456,0.73833,0.6149042,0.1234258
67,0.83325243,0.80719984,"('doubtful', 'determined')",-0.526593,-0.41468453,-0.495349,-0.42290467,-0.0628965,-0.0101298,-0.0527667
35,-0.82930785,-0.84224933,"('corrupt', 'incorrupt')",-1.2943817,-1.3417733,-0.18646728,-0.1570935,-0.7700523,-0.7803721,0.0103198
38,0.82427275,0.71584016,"('untruthful', 'truthful')",0.044781215,-0.019529017,-0.11001636,-0.16257867,0.2530125,0.1779108,0.0751017
75,-0.8090547,-0.73371357,"('meek', 'impulsive')",-0.48759145,-0.42509803,-0.48790544,-0.3302561,-0.5948505,-0.4963559,-0.0984946
52,-0.7922117,-1.0820425,"('irrational', 'rational')",-1.2129852,-1.378086,0.2885065,0.1045335,-0.5722301,-0.7851983,0.2129682
59,0.77966905,0.6514001,"('foolish', 'wise')",-0.6721834,-0.47868603,0.47770944,0.57392097,0.195065,0.2488783,-0.0538133
83,0.7590706,0.7004209,"('powerless', 'powerful')",-0.0906533,-0.005234426,-0.9275682,-0.893404,-0.0863836,-0.0660725,-0.0203111
55,0.75896144,0.76241624,"('incompetent', 'clever')",2.3142967,2.19406,0.13055743,-0.025070816,1.0679386,0.9771351,0.0908035
62,0.75074846,0.77998847,"('incompetent', 'brilliant')",2.2380092,2.3745384,0.08293846,0.28699008,1.0238987,1.1471724,-0.1232737
68,-0.7409485,-0.69820255,"('dependent', 'independent')",-0.05041297,-0.08514425,-0.5943354,-0.6881947,-0.461899,-0.4905138,0.0286148
82,-0.72578406,-0.80423784,"('poor', 'rich')",0.91838986,0.6770965,6.6331077,6.4715414,2.2752379,2.1148,0.1604379
66,-0.71443385,-0.7463989,"('inactive', 'active')",-0.9216437,-0.97364175,0.9047345,0.7674199,-0.243781,-0.3175403,0.0737593
48,0.6828112,0.5500836,"('unintelligent', 'intelligent')",1.3345852,1.3315445,0.4304301,0.3657853,0.8159422,0.7491378,0.0668044
26,0.6600239,0.47128266,"('hardhearted', 'benevolent')",0.20152146,0.112992674,1.4250705,1.255611,0.7622053,0.6132954,0.1489099
80,0.64825845,0.6189628,"('dominated', 'dominating')",0.7795491,0.9618835,-1.4686877,-1.4086335,-0.0136267,0.0574043,-0.071031
86,0.5491697,0.31879267,"('uninfluential', 'influential')",0.56971294,0.24816889,0.105481,-0.1700806,0.4081212,0.1322936,0.2758276
13,0.5371871,0.20428197,"('impolite', 'polite')",-0.059304543,-0.5055534,-0.41228652,-0.6666467,0.0218653,-0.3226394,0.3445047
49,-0.5282182,-0.48677242,"('unable', 'able')",0.37993884,0.5207255,-0.114305705,0.2040148,-0.0875284,0.0793226,-0.166851
70,0.5280863,0.48380238,"('lethargic', 'energetic')",0.7646151,0.6481457,0.80947256,0.8397979,0.7007247,0.6572487,0.043476
0,0.5245866,0.21158138,"('unsociable', 'sociable')",0.6641576,0.21069072,-0.30944943,-0.6890757,0.2930983,-0.0889345,0.3820328
11,0.5204562,0.40084282,"('unhelpful', 'helpful')",1.14476,1.0187758,1.8875718,1.7907854,1.1842627,1.0701346,0.1141281
79,-0.4955519,-0.6357013,"('wavering', 'unwavering')",-1.8548034,-2.0095427,-0.123959355,0.013325337,-0.8247716,-0.8773062,0.0525346
18,-0.49451217,-0.5189724,"('disagreeable', 'welcoming')",-0.0002402626,-0.11365578,-0.2393117,-0.277185,-0.244688,-0.3032711,0.0585831
53,0.48464602,0.35249883,"('uncreative', 'creative')",0.4835934,0.25568864,1.1837206,1.0197154,0.71732,0.5426343,0.1746857
84,0.48338646,0.5615479,"('inferior', 'superior')",0.17546234,0.2483468,0.4438891,0.54454744,0.3675793,0.4514807,-0.0839014
85,0.47704574,0.2698223,"('insignificant', 'prestigious')",-0.93825,-1.1095269,0.5046276,0.25815544,0.0144744,-0.1938497,0.2083241
88,-0.47393933,-0.7177462,"('low', 'eminent')",0.06656282,-0.056677274,-0.09799942,-0.020864325,-0.1684586,-0.2650959,0.0966373
73,-0.45698637,-0.31875587,"('helpless', 'self-reliant')",-0.7688278,-0.68565017,-3.3317723,-3.21599,-1.5191956,-1.4067987,-0.1123969
20,0.4372139,0.5593521,"('rough', 'thoughtful')",1.3143009,1.3915435,0.9722477,1.0516938,0.9079208,1.0008631,-0.0929423
77,0.40924567,0.24561235,"('unmotivated', 'motivated')",1.2763473,1.1775059,-1.2767212,-1.3542404,0.1362906,0.0229593,0.1133313
41,0.3999276,0.2706156,"('unforgiving', 'forgiving')",-0.07162519,-0.15427786,0.15411523,0.047179516,0.1608059,0.0545058,0.1063001
51,-0.39834425,-0.45217282,"('uneducated', 'educated')",0.64181733,0.43751535,-0.034085337,-0.19175863,0.0697959,-0.0688054,0.1386013
64,-0.3978932,-0.54439443,"('shy', 'confident')",0.10823655,0.096782185,-6.893469,-6.780699,-2.3943752,-2.409437,0.0150618
27,-0.396308,-0.43732038,"('hardhearted', 'softhearted')",0.4818802,0.5300091,1.7208602,1.7709584,0.6021442,0.6212157,-0.0190715
1,0.38795134,0.14147528,"('unfriendly', 'friendly')",-0.43161342,-0.7540323,1.9501415,1.7177135,0.6354932,0.3683855,0.2671077
34,0.37616634,0.24570052,"('mean', 'honorable')",0.08269234,-0.21775904,6.04298,5.9099264,2.1672796,1.9792894,0.1879902
74,0.36942723,0.4428867,"('undedicated', 'dedicated')",0.058002397,0.04056026,0.035937898,-0.04384462,0.1544558,0.1465341,0.0079217
45,0.365828,0.41445923,"('incompetent', 'competent')",0.87578917,0.8835512,-0.08893815,-0.10808561,0.3842264,0.3966416,-0.0124152
29,0.34279552,0.49313468,"('unfair', 'fair')",-0.29015273,-0.015126981,-0.37800267,-0.2234857,-0.1084533,0.0848407,-0.193294
81,0.3218197,0.1963238,"('submissive', 'aggressive')",1.5088693,1.4830992,-0.78675574,-0.83248127,0.3479777,0.2823139,0.0656638
76,0.30126226,0.20515986,"('anxious', 'daring')",0.80835366,0.8698864,0.27983588,0.39495033,0.4631506,0.4899989,-0.0268483
3,-0.29902664,-0.28324074,"('repellent', 'pleasant')",0.36412993,0.27276936,0.45218742,0.36471093,0.1724302,0.1180799,0.0543503
15,-0.2970472,-0.46475795,"('boring', 'funny')",-0.1581225,-0.1784006,0.28183734,0.35536173,-0.0577774,-0.0959323,0.0381549
40,0.28431892,0.4154004,"('stingy', 'generous')",-0.24976903,-0.007210169,-1.4862436,-1.5250386,-0.4838979,-0.3722828,-0.1116151
22,0.2782104,0.22628589,"('untrustworthy', 'trustworthy')",0.92799634,0.85209405,-0.909321,-0.7622427,0.0989619,0.1053791,-0.0064172
8,0.27015427,0.15900093,"('unaffectionate', 'affectionate')",-0.6338004,-0.7645379,1.1101978,1.1081483,0.2488505,0.1675371,0.0813134
69,-0.2333341,-0.27493727,"('lazy', 'industrious')",0.10533676,0.055508327,-0.5177869,-0.52277756,-0.2152614,-0.2474022,0.0321408
78,-0.20053306,-0.14017749,"('nonresilient', 'resilient')",0.9657548,1.0773108,-0.034450464,0.018825192,0.2435904,0.3186528,-0.0750624
17,-0.18582283,-0.34379065,"('nasty', 'nice')",-0.8420636,-0.873315,-0.31302923,-0.3013674,-0.4469719,-0.5061577,0.0591858
87,0.12678236,-0.021963455,"('unsuccessful', 'successful')",0.34265298,0.16217728,0.34850937,0.29297107,0.2726482,0.144395,0.1282532
72,0.10144942,0.28097045,"('unambitious', 'ambitious')",-0.10533524,0.17094088,-0.72889686,-0.34915295,-0.2442609,0.0342528,-0.2785137
61,0.09899891,-0.17711425,"('illogical', 'logical')",1.066098,0.6797189,0.37482148,0.16416538,0.5133061,0.2222567,0.2910494
37,-0.09745046,-0.0776329,"('fake', 'genuine')",-0.60210073,-0.60287625,0.58191824,0.7658629,-0.039211,0.0284512,-0.0676622
57,0.054389328,-0.089479424,"('unimaginative', 'imaginative')",0.76760215,0.7213797,-2.694904,-2.8110027,-0.6243042,-0.7263675,0.1020633
58,0.04296901,0.06922498,"('undiscriminating', 'discriminating')",0.36900598,0.30522132,-0.05196912,-0.13942096,0.120002,0.0783418,0.0416602
54,0.042577583,0.0027367547,"('incapable', 'capable')",0.09914872,-0.062031105,1.1558993,1.3549776,0.4325418,0.4318944,0.0006474
65,0.022371706,-0.10624258,"('insecure', 'secure')",0.6833946,0.4742141,-0.28504243,-0.22224388,0.1402413,0.0485759,0.0916654
2,-0.0036787596,-0.1710744,"('unlikable', 'likable')",-0.08364116,-0.20881338,0.31604478,0.4301269,0.0762416,0.0167464,0.0594952
