,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,male-female
62,0.20497389,0.6802908,"('incompetent', 'brilliant')",0.083519,0.3714039,0.32646924,0.46323878,0.2049874,0.5049779,-0.2999905
87,0.20233767,0.47692007,"('unsuccessful', 'successful')",-0.05600868,0.070810795,0.83425736,0.90028656,0.3268621,0.4826725,-0.1558104
79,-0.17631651,-0.30484974,"('wavering', 'unwavering')",-0.46440586,-0.6012305,-0.6204736,-0.5639285,-0.4203987,-0.4900029,0.0696042
83,0.17065284,0.3371437,"('powerless', 'powerful')",0.9875508,0.9936899,-1.031679,-0.9428784,0.0421749,0.1293184,-0.0871435
20,0.16669172,0.29956922,"('rough', 'thoughtful')",-0.14022768,-0.012756415,0.22470614,0.26202622,0.0837234,0.1829463,-0.0992229
50,-0.16605398,-0.025933074,"('clumsy', 'skillful')",-0.1977444,-0.08176092,-0.007871732,0.04110457,-0.12389,-0.0221965,-0.1016935
70,0.15937383,0.78687555,"('lethargic', 'energetic')",0.25391272,0.57295185,0.45705637,0.61887425,0.2901143,0.6595672,-0.3694529
34,0.15233542,0.41706386,"('mean', 'honorable')",0.38433826,0.39920545,4.578619,4.9071083,1.7050975,1.9077926,-0.2026951
4,-0.13385299,-0.34469357,"('disliked', 'liked')",0.61290956,0.5736158,-5.7474484,-5.831759,-1.7561307,-1.8676122,0.1114815
0,-0.12864742,-0.06898572,"('unsociable', 'sociable')",-0.2920267,-0.20341206,-0.3184852,-0.30548263,-0.2463864,-0.1926268,-0.0537596
8,0.12800404,-0.17638397,"('unaffectionate', 'affectionate')",-0.5650035,-0.6042034,-0.059277117,0.08667184,-0.1654255,-0.2313052,0.0658797
41,-0.117644235,-0.2542377,"('unforgiving', 'forgiving')",-0.55612326,-0.43662685,-0.17622767,-0.20186701,-0.2833317,-0.2975772,0.0142455
35,0.10948526,-0.479569,"('corrupt', 'incorrupt')",-0.6418678,-0.94422144,-1.1128333,-1.2097192,-0.5484052,-0.8778365,0.3294313
48,0.09419977,0.24782348,"('unintelligent', 'intelligent')",1.1125146,1.0566134,0.5928365,0.5622659,0.5998503,0.6222343,-0.022384
40,-0.088698454,-0.20897017,"('stingy', 'generous')",0.40118057,0.3745578,-1.8936586,-1.948933,-0.5270588,-0.5944484,0.0673896
25,0.07421498,-0.19640525,"('egoistic', 'altruistic')",1.0254061,0.830462,0.9124197,0.87466896,0.6706802,0.5029085,0.1677717
88,-0.045012504,-0.004182673,"('low', 'eminent')",-0.2649784,-0.29510686,-0.24231033,-0.13462174,-0.1841004,-0.1446371,-0.0394633
36,-0.04296782,-0.5553678,"('hostile', 'amicable')",-0.45663548,-0.71498483,-0.7163426,-0.6857262,-0.4053153,-0.6520263,0.246711
52,0.04213437,-0.5482962,"('irrational', 'rational')",-0.29890713,-0.5114201,-0.34516096,-0.412751,-0.2006446,-0.4908224,0.2901778
59,0.027161956,-0.24279062,"('foolish', 'wise')",0.85595995,0.8603987,-0.37189254,-0.29555875,0.1704098,0.1073498,0.06306
63,-0.026921388,0.48351642,"('unperceptive', 'insightful')",0.4700655,0.7937201,0.85341513,1.0274385,0.4321864,0.768225,-0.3360386
54,-0.023789492,-0.033835337,"('incapable', 'capable')",-0.5236166,-0.39487934,0.06987858,0.23341091,-0.1591758,-0.0651013,-0.0940745
11,-0.019583967,0.34718478,"('unhelpful', 'helpful')",-0.12543753,0.16896664,1.7605957,2.0393956,0.5385247,0.851849,-0.3133243
77,-0.018432518,0.2810863,"('unmotivated', 'motivated')",0.47783828,0.68082625,-1.2601761,-1.2424114,-0.2669234,-0.0934996,-0.1734238
