,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,male-female
16,-1.1000315,-1.2349582,"('unpopular', 'popular')",-0.95640886,-0.87583095,-1.4476266,-1.2981185,-1.0764806,-0.91637295,0.35403135,0.30452746,-0.8453032,-0.8041506,-0.0411526
32,1.0836457,1.1032497,"('unkind', 'kind')",0.8273415,0.71618754,0.57248664,0.5122653,1.2652014,1.1201355,1.0653813,1.1463023,0.9628113,0.9196281,0.0431832
72,1.0823414,1.117479,"('unambitious', 'ambitious')",0.5523123,0.56183755,-0.77701664,-0.78559744,-0.55392635,-0.59149647,-1.0469819,-0.9609534,-0.1486542,-0.1317462,-0.016908
22,1.0778149,1.0185511,"('untrustworthy', 'trustworthy')",0.2891068,0.24668312,0.9743395,1.056479,1.254194,1.325508,-0.43591622,-0.26444614,0.6319078,0.676555,-0.0446472
41,1.0652347,0.85754794,"('unforgiving', 'forgiving')",1.1075778,0.97266555,0.046580296,0.0006192811,0.18202613,0.07955438,-0.36512673,-0.37831122,0.4072584,0.3064152,0.1008432
60,1.0190114,1.4679763,"('inefficient', 'efficient')",1.3010644,1.4423962,1.7168844,1.920322,2.0351367,2.321131,0.35973266,0.7545235,1.2863659,1.5812696,-0.2949037
18,0.9785731,0.8533615,"('disagreeable', 'welcoming')",-0.33139127,-0.33293855,-0.2394505,-0.1400309,-1.1864557,-1.1228522,-0.5840191,-0.62450475,-0.2725487,-0.273393,0.0008443
23,0.95243967,1.2145749,"('insincere', 'sincere')",1.6821485,1.7068741,0.67094535,0.66227496,0.5955242,0.58091044,5.524737,5.859225,1.8851589,2.0047718,-0.1196129
51,0.93050253,0.9558088,"('uneducated', 'educated')",0.72515506,0.8613802,0.74576604,0.7509322,0.60362893,0.646915,0.908696,0.9009576,0.7827497,0.8231987,-0.040449
75,-0.9156675,-0.91884845,"('meek', 'impulsive')",-0.25169128,-0.11191422,0.2567271,0.39209947,0.07966386,0.069539025,-0.49452168,-0.53209347,-0.2650979,-0.2202435,-0.0448544
80,0.9138186,0.9167154,"('dominated', 'dominating')",0.06921263,0.11725798,1.7731769,1.7874526,1.2879854,1.37501,-0.95692873,-0.8305423,0.617453,0.6731787,-0.0557257
30,0.9117901,1.1629436,"('intolerant', 'tolerant')",1.1563858,1.0884209,1.3396634,1.356235,1.00951,1.1873809,1.0879953,1.2883813,1.1010689,1.2166723,-0.1156034
9,0.89877266,0.8767652,"('unaffectionate', 'caring')",1.270371,1.1579791,-1.574727,-1.6667494,-1.0196921,-1.3084042,0.9261419,0.8233105,0.1001733,-0.0234198,0.1235931
73,0.88247186,0.89397246,"('helpless', 'self-reliant')",0.40452665,0.4462714,0.12858279,0.28686255,-0.14220747,0.0402305,-3.6234095,-3.6868312,-0.4700071,-0.4038989,-0.0661082
13,0.8807784,1.0194954,"('impolite', 'polite')",1.596036,1.5491108,1.1885616,1.1964656,1.0324341,1.1677651,0.28294235,0.5075588,0.9961504,1.0880792,-0.0919288
6,-0.85525686,-0.8569342,"('distant', 'open')",-0.9104334,-0.82227767,-1.9505409,-1.8938118,-1.4809386,-1.6127642,-0.11656254,-0.24753015,-1.0627464,-1.0866636,0.0239172
4,-0.8353167,-1.1392543,"('disliked', 'liked')",-0.8074614,-0.7105401,-1.1760283,-1.0330943,-0.7693008,-0.6047317,-6.1463995,-6.5663404,-1.9469013,-2.0107922,0.0638909
59,0.7836043,0.54340595,"('foolish', 'wise')",0.7411168,0.63221097,-0.524379,-0.583943,-0.08642924,-0.22082096,-0.007007691,-0.25228712,0.181381,0.0237132,0.1576678
14,0.7178461,0.7285125,"('antisocial', 'social')",1.8376929,1.8120431,1.061524,1.0587653,1.1995943,1.4158576,-0.50890654,-0.2559437,0.8615501,0.951847,-0.0902969
47,0.70532674,0.9747828,"('stupid', 'smart')",1.4375011,1.4668435,0.6130148,0.62539446,1.2556111,1.2963387,5.096318,5.439969,1.8215542,1.9606657,-0.1391115
63,0.65645933,0.716431,"('unperceptive', 'insightful')",1.8363767,1.9082787,0.54046965,0.5340328,0.8585159,0.8866725,1.6571579,1.6787332,1.109796,1.1448297,-0.0350337
21,0.64555573,0.9473944,"('immoral', 'moral')",1.6703529,1.793664,1.7495286,1.9271147,1.7736682,2.1124299,-0.20770736,0.14502004,1.1262796,1.3851245,-0.2588449
86,0.64449114,0.40488884,"('uninfluential', 'influential')",0.09177187,0.038220424,-0.7202189,-0.8285682,-0.6747004,-0.8321401,0.43264645,0.44037688,-0.045202,-0.1554444,0.1102424
57,0.6281134,0.5156594,"('unimaginative', 'imaginative')",-0.037854005,-0.047254663,-0.28938448,-0.31296265,0.080699176,0.088818505,-1.8028463,-2.0229235,-0.2842545,-0.3557326,0.0714781
66,0.6117933,0.5739248,"('inactive', 'active')",1.2464199,1.3372021,0.5325082,0.55749583,0.19504672,0.11312458,1.0264837,0.91843927,0.7224504,0.7000373,0.0224131
61,0.6048546,0.830384,"('illogical', 'logical')",1.7045493,1.7994628,0.5244147,0.5954628,0.51615345,0.57299614,0.5352111,0.55788755,0.7770367,0.8712387,-0.094202
54,0.59945506,0.78698164,"('incapable', 'capable')",0.88156015,0.94432664,-0.12031342,0.046004727,0.08731356,0.1933564,0.6598608,0.82557833,0.4215752,0.5592495,-0.1376743
58,0.57970583,0.5416511,"('undiscriminating', 'discriminating')",1.5855716,1.5770607,-0.23092139,-0.2421594,0.49561906,0.35549426,0.10120748,-0.05468014,0.5062365,0.4354733,0.0707632
53,0.5585157,0.6583887,"('uncreative', 'creative')",0.51724684,0.58467996,-0.38663927,-0.24814697,-0.51836115,-0.37563914,1.4524318,1.3531989,0.3246388,0.3944963,-0.0698575
76,0.5501853,0.8670069,"('anxious', 'daring')",0.72292376,0.8277691,1.6733814,1.7917206,1.2898657,1.4721601,0.70499545,1.0289124,0.9882704,1.1975139,-0.2092435
64,0.5369973,0.45422837,"('shy', 'confident')",0.79871404,0.86160463,0.8652794,0.8898275,0.75438595,0.9460737,-6.2429843,-6.3793054,-0.6575215,-0.6455142,-0.0120073
87,0.53656715,0.5673105,"('unsuccessful', 'successful')",1.2935448,1.4384482,0.5816554,0.72689784,0.70779294,0.90162253,0.5050619,0.56530875,0.7249245,0.8399176,-0.1149931
55,0.5360941,0.7863641,"('incompetent', 'clever')",0.12938172,0.17917757,1.1571869,1.2064972,0.39628136,0.5923063,0.78877157,1.0437875,0.6015431,0.7616265,-0.1600834
79,-0.50135684,-0.60064894,"('wavering', 'unwavering')",-0.07288927,0.025312345,-0.9925475,-1.0142167,-1.3188636,-1.3413976,-0.45161414,-0.55735403,-0.6674543,-0.697661,0.0302067
1,0.49754125,0.22283,"('unfriendly', 'friendly')",0.200145,0.04072716,-2.2529054,-2.231401,-1.3554742,-1.6927572,1.0569062,0.79295826,-0.3707574,-0.5735286,0.2027712
28,0.48006764,0.4376632,"('disloyal', 'loyal')",0.24093862,0.23620991,-0.7402254,-0.83258843,-0.9339034,-1.067717,1.0577825,1.1049092,0.020932,-0.0243046,0.0452366
88,0.46072713,0.39579776,"('low', 'eminent')",-0.39606968,-0.37056687,-0.57521933,-0.59469885,-0.6181242,-0.71065444,0.3044235,0.20392042,-0.1648525,-0.2152404,0.0503879
44,-0.44252065,-0.36559507,"('prejudiced', 'unprejudiced')",-0.28425282,-0.17056647,1.1617687,1.2985917,0.61085886,0.7847727,-1.6709385,-1.5600772,-0.1250169,-0.0025749,-0.122442
45,0.44138515,0.4636182,"('incompetent', 'competent')",0.3251381,0.29605958,0.33150354,0.28053203,0.644825,0.5430747,0.083560325,0.095123835,0.3652824,0.3356817,0.0296007
82,-0.40954763,-0.14962748,"('poor', 'rich')",-0.5767224,-0.4717862,-0.4385671,-0.32762378,0.058697715,0.15864299,6.1936517,6.5235434,0.9655025,1.1466298,-0.1811273
33,0.40724096,0.22519736,"('wrong', 'right')",1.5017196,1.3453786,0.23548932,0.2159133,0.008599818,-0.14996538,-0.9504925,-1.2069616,0.2405114,0.0859124,0.154599
19,-0.39101684,-0.27170393,"('inhospitable', 'hospitable')",-0.1548604,-0.088814765,-0.6813549,-0.5803311,-1.0499542,-1.0137362,-0.32283875,-0.38548243,-0.520005,-0.4680137,-0.0519913
2,0.3829931,0.7669734,"('unlikable', 'likable')",2.6807053,2.8213713,1.1379174,1.374821,1.1289765,1.3356626,0.5364949,0.64083946,1.1734174,1.3879335,-0.2145161
52,0.38167638,0.03378454,"('irrational', 'rational')",-0.0094068255,-0.17968644,-0.5387867,-0.6596774,-1.2025489,-1.3783631,-0.78219634,-1.080496,-0.4302525,-0.6528876,0.2226351
11,0.3750982,0.5386527,"('unhelpful', 'helpful')",1.5355128,1.5861558,0.5970992,0.6214803,0.3308617,0.42306417,2.3265572,2.4677832,1.0330258,1.1274273,-0.0944015
5,-0.329824,-0.32088768,"('distant', 'outgoing')",-0.1558604,0.008356497,-1.3431857,-1.2283536,-1.4543018,-1.5086478,-1.0646952,-1.1232136,-0.8695734,-0.8345492,-0.0350242
50,0.32616398,0.35462323,"('clumsy', 'skillful')",0.7873903,0.8350066,0.3818289,0.31821147,0.7486966,0.53713924,0.6367655,0.39944273,0.5761691,0.4888846,0.0872845
85,0.3117778,0.098502256,"('insignificant', 'prestigious')",0.36631125,0.36090186,-1.3636063,-1.2949321,-1.0619735,-1.1178851,0.049315237,-0.3046942,-0.3396351,-0.4516215,0.1119864
84,0.28855175,0.16115507,"('inferior', 'superior')",0.70921755,0.6728125,-0.54960275,-0.56871927,-0.012322174,-0.081722885,0.41273087,0.31694013,0.169715,0.1000931,0.0696219
8,-0.28746578,-0.33220518,"('unaffectionate', 'affectionate')",-0.26147977,-0.342138,-2.598976,-2.667929,-1.7378057,-2.1097674,-0.04718238,-0.19981898,-0.986582,-1.1303718,0.1437898
49,-0.28157786,-0.112632014,"('unable', 'able')",-1.2060096,-0.99397844,-0.64634055,-0.39718628,-0.7959764,-0.47628886,-0.61443716,-0.36864883,-0.7088683,-0.4697469,-0.2391214
38,-0.25813138,-0.056068294,"('untruthful', 'truthful')",1.5495558,1.695275,-0.6489276,-0.57449746,-0.5411752,-0.49948445,-0.027893823,-0.037168436,0.0146856,0.1056113,-0.0909257
25,0.22997384,0.2468094,"('egoistic', 'altruistic')",-0.57511467,-0.4643025,-1.728971,-1.5897791,-1.0010779,-1.0030317,1.2550796,1.2199526,-0.364022,-0.3180703,-0.0459517
17,0.21810824,0.12424381,"('nasty', 'nice')",-0.16927736,-0.11929514,-0.570019,-0.53352505,-0.21494266,-0.19492726,-0.8029614,-0.7396087,-0.3078185,-0.2926225,-0.015196
15,-0.21764846,-0.19091137,"('boring', 'funny')",0.21459715,0.17966476,-0.001707836,0.11596742,0.068230264,0.13053782,-0.19126658,-0.075185254,-0.0255591,0.0320147,-0.0575738
37,-0.1874336,-0.15410939,"('fake', 'genuine')",0.26100013,0.18285935,0.46755028,0.37838036,0.55682874,0.4101454,0.50780356,0.44717,0.3211498,0.2528891,0.0682607
48,-0.16483703,-0.0810171,"('unintelligent', 'intelligent')",-0.6735227,-0.73462784,-1.1515397,-1.1389279,-1.1924695,-1.1953269,0.33502534,0.3560231,-0.5694687,-0.5587754,-0.0106933
0,-0.14517789,-0.17353816,"('unsociable', 'sociable')",0.51508397,0.49932688,-0.0051524583,-0.050607618,0.13019435,0.14185646,-0.065580785,0.020485628,0.0858734,0.0875046,-0.0016312
62,-0.14012346,0.2597491,"('incompetent', 'brilliant')",1.1909366,1.4325117,1.3360356,1.5886384,0.39338017,0.77632797,0.52410406,0.8607508,0.6608666,0.9835956,-0.322729
68,0.1378563,0.14119999,"('dependent', 'independent')",-1.9333357,-1.8990504,-0.3883197,-0.35233438,-0.21979204,-0.10401494,-0.43704304,-0.4699894,-0.5681268,-0.5368378,-0.031289
81,0.13231024,0.37719682,"('submissive', 'aggressive')",1.2820617,1.3227279,0.70411533,0.8522253,1.3327124,1.5527405,-0.5542297,-0.2592794,0.579394,0.7691222,-0.1897282
78,0.123995945,0.18315329,"('nonresilient', 'resilient')",0.6804851,0.83684343,-1.0038121,-0.9667982,-0.65203804,-0.6604027,0.84694177,0.75490016,-0.0008855,0.0295392,-0.0304247
67,-0.12374721,-0.0070583634,"('doubtful', 'determined')",1.1526468,1.1086031,1.0052543,1.0142528,1.1133088,1.1770126,-0.6868757,-0.623109,0.4921174,0.5339402,-0.0418228
3,0.120346114,0.28041452,"('repellent', 'pleasant')",-0.18927231,-0.12304105,0.63461864,0.62604946,0.43177995,0.54755235,0.6588895,0.7040234,0.3312724,0.4069997,-0.0757273
29,0.09993534,0.16695283,"('unfair', 'fair')",-0.027265497,0.027014531,-0.09754446,-0.02033779,-0.037298497,0.040788896,-0.7495686,-0.868281,-0.1623483,-0.1307725,-0.0315758
34,0.09948534,0.2914319,"('mean', 'honorable')",1.2069045,1.2810873,0.73220444,0.80189955,0.5090656,0.5651945,5.70476,6.0084105,1.6504841,1.7896048,-0.1391207
35,-0.06924476,-0.2503356,"('corrupt', 'incorrupt')",-1.2265971,-1.1931785,-1.253216,-1.2142006,-1.1293466,-1.2383866,-0.6725362,-0.94033015,-0.8701881,-0.9672863,0.0970982
46,0.055127405,0.16909441,"('uncompetitive', 'competitive')",1.7129728,1.7832339,0.9797074,1.0423548,0.5756857,0.7479191,0.69400686,0.7886161,0.8035,0.9062437,-0.1027437
69,-0.05207999,-0.1465689,"('lazy', 'industrious')",0.51376134,0.5868349,-0.02393724,0.08000875,0.23393661,0.20460074,-0.7969131,-1.0961403,-0.0250465,-0.074253,0.0492065
77,0.025139932,0.10988447,"('unmotivated', 'motivated')",1.3025923,1.4059657,0.5398094,0.71757686,0.08863653,0.3447384,-0.6014677,-0.49437794,0.2709421,0.4167575,-0.1458154
36,0.002263924,-0.17584212,"('hostile', 'amicable')",-0.04591833,-0.114714175,-1.6990097,-1.6953903,-1.5448238,-1.7295052,-0.33824012,-0.58812803,-0.7251456,-0.860716,0.1355704
56,0.0007688515,0.4582612,"('impractical', 'practical')",1.3870906,1.5098615,0.9663123,1.1154566,1.6833856,2.019622,-0.09803757,0.2815952,0.787904,1.0769593,-0.2890553
