,general_male,general_female,tuple,motors_male,motors_female,co_male,co_female,average_male,average_female,male-female
30,-0.9554016,-0.72178805,"('intolerant', 'tolerant')",-0.73492676,-0.7237098,0.37895864,0.52807146,-0.4371232,-0.3058088,-0.1313144
62,-0.94925743,-0.63466007,"('incompetent', 'brilliant')",-0.5464342,-0.4898293,0.22583225,0.22333391,-0.4232865,-0.3003851,-0.1229014
70,-0.89345175,-0.5152447,"('lethargic', 'energetic')",-1.4410858,-1.18153,0.5468137,0.45415473,-0.5959079,-0.4142067,-0.1817012
41,-0.88815796,-0.641244,"('unforgiving', 'forgiving')",-0.5138006,-0.4279627,0.33723214,0.32570374,-0.3549088,-0.2478343,-0.1070745
85,0.88313836,1.1669673,"('insignificant', 'prestigious')",1.3667186,1.5889417,-0.7365421,-0.5270791,0.5044383,0.7429433,-0.238505
27,-0.8492712,-0.5160554,"('hardhearted', 'softhearted')",-0.6112825,-0.4417375,0.68458223,0.58829916,-0.2586571,-0.1231646,-0.1354925
60,-0.8364896,-0.5678259,"('inefficient', 'efficient')",-0.9018966,-0.9433089,0.37978247,0.4126415,-0.4528679,-0.3661644,-0.0867035
71,0.78779006,1.2584982,"('diffident', 'self-confident')",0.7538322,0.78062934,0.42646727,0.36052266,0.6560299,0.7998834,-0.1438535
17,-0.77886206,-0.67879194,"('nasty', 'nice')",-0.6120061,-0.6258307,-0.2007219,-0.23517261,-0.53053,-0.5132651,-0.0172649
19,0.77201307,1.1558013,"('inhospitable', 'hospitable')",0.46001384,0.805056,-0.19371536,-0.018725313,0.3461039,0.6473773,-0.3012734
64,-0.75436646,-0.45827657,"('shy', 'confident')",-0.4580218,-0.4213939,-6.672467,-6.3948765,-2.6282851,-2.424849,-0.2034361
81,-0.7519777,-0.7825264,"('submissive', 'aggressive')",-0.7480257,-0.9078573,-0.2856473,-0.47523758,-0.5952169,-0.7218738,0.1266569
65,-0.7475705,-0.88884693,"('insecure', 'secure')",-1.5211031,-1.6296344,0.38319045,0.17652985,-0.6284944,-0.7806505,0.1521561
50,0.7473894,0.76914823,"('clumsy', 'skillful')",-0.44945735,-0.42791945,-0.06301498,-0.10616554,0.0783057,0.0783544,-4.87e-05
28,-0.67895937,-0.7931856,"('disloyal', 'loyal')",-0.41794637,-0.3811371,1.0083717,0.999825,-0.0295113,-0.0581659,0.0286546
6,-0.6690738,0.025785923,"('distant', 'open')",0.5739058,0.95109105,-0.79555196,-0.5015851,-0.2969067,0.1584306,-0.4553373
9,0.6461274,1.0194868,"('unaffectionate', 'caring')",0.85602885,1.0403254,0.72204006,0.9028684,0.7413988,0.9875601,-0.2461613
74,0.6455154,0.8563802,"('undedicated', 'dedicated')",0.09781893,0.22932169,0.15043706,0.43709064,0.2979238,0.5075975,-0.2096737
24,0.6406796,1.1653991,"('dishonest', 'honest')",-0.073368736,0.440927,0.83867025,1.027251,0.4686604,0.877859,-0.4091986
58,0.5956452,0.5588867,"('undiscriminating', 'discriminating')",-0.15931922,-0.27147633,0.29704568,0.24994163,0.2444572,0.1791173,0.0653399
47,-0.5677843,-0.54313236,"('stupid', 'smart')",-0.4068674,-0.32134342,5.6471324,5.3540916,1.5574935,1.4965386,0.0609549
34,-0.55712146,-0.34791124,"('mean', 'honorable')",-0.5672252,-0.43548018,5.793111,5.610916,1.5562547,1.6091749,-0.0529202
18,-0.5507584,0.13849229,"('disagreeable', 'welcoming')",-0.60410166,-0.28549153,-1.1927449,-1.1316744,-0.7825349,-0.4262245,-0.3563104
69,0.54521483,0.6032198,"('lazy', 'industrious')",0.98352754,0.92995745,-1.2570246,-1.248982,0.0905726,0.0947318,-0.0041592
35,0.53693783,0.8163646,"('corrupt', 'incorrupt')",0.44656336,0.5733651,-1.1087738,-0.8490768,-0.0417575,0.1802176,-0.2219751
82,-0.503793,-0.47759226,"('poor', 'rich')",-0.46014786,-0.3844703,6.8974414,6.7001376,1.9778334,1.9460251,0.0318083
44,-0.49290505,-0.37614372,"('prejudiced', 'unprejudiced')",-1.0405154,-0.8441389,-1.5866866,-1.5630438,-1.0400357,-0.9277755,-0.1122602
76,-0.47542495,-0.15200518,"('anxious', 'daring')",-0.64687526,-0.562924,0.32325488,0.4060597,-0.2663484,-0.1029565,-0.1633919
25,-0.46385497,-0.35531768,"('egoistic', 'altruistic')",0.59027493,0.6648658,1.0606608,1.0726275,0.3956936,0.4607252,-0.0650316
87,0.43387938,0.43047825,"('unsuccessful', 'successful')",0.2795139,0.23462884,0.54100263,0.46522033,0.418132,0.3767758,0.0413562
26,0.42465124,0.6235249,"('hardhearted', 'benevolent')",1.3543736,1.3872718,1.4820673,1.5871636,1.0870307,1.19932,-0.1122893
56,0.41036308,0.7534227,"('impractical', 'practical')",0.49498016,0.6332313,0.13146807,0.24429548,0.3456038,0.5436498,-0.198046
32,0.4039268,0.846243,"('unkind', 'kind')",-0.063385226,0.1271891,1.1731598,1.2825326,0.5045671,0.7519883,-0.2474212
5,-0.40124747,0.2866223,"('distant', 'outgoing')",1.102339,1.3282872,-1.1064899,-0.8344442,-0.1351328,0.2601551,-0.3952879
88,0.38538218,0.64533484,"('low', 'eminent')",0.20725408,0.29777682,-0.36889005,-0.13931143,0.0745821,0.2679334,-0.1933513
11,0.35624832,0.30968547,"('unhelpful', 'helpful')",-0.099430576,-0.14994964,2.6223292,2.603887,0.9597157,0.9212077,0.038508
51,-0.35407373,-0.14729306,"('uneducated', 'educated')",-0.1485788,-0.19846566,1.302817,1.2538428,0.2667215,0.3026947,-0.0359732
54,-0.3438449,-0.05661922,"('incapable', 'capable')",0.12517367,0.32670197,0.8592891,0.9279568,0.2135393,0.3993465,-0.1858072
46,0.31305742,-0.055624835,"('uncompetitive', 'competitive')",-0.3082196,-0.53817254,-0.24032073,-0.3974328,-0.0784943,-0.3304101,0.2519158
66,0.2843867,0.6759401,"('inactive', 'active')",-0.30533445,-0.059578814,0.52129894,0.55138445,0.1667837,0.3892486,-0.2224649
42,-0.28429946,0.40162846,"('unreliable', 'reliable')",-1.2357,-0.86720943,-3.007509,-2.8715115,-1.5091696,-1.1123641,-0.3968055
63,-0.28402528,-0.20473844,"('unperceptive', 'insightful')",-0.37756228,-0.36030033,0.8343152,0.66159475,0.0575759,0.0321853,0.0253906
48,0.27640444,0.026429892,"('unintelligent', 'intelligent')",0.36375052,0.1788365,0.2893742,0.13065225,0.3098431,0.1119729,0.1978702
16,0.2701739,0.1737315,"('unpopular', 'popular')",-0.16113164,-0.10210261,0.44439888,0.3200752,0.1844804,0.130568,0.0539124
59,0.26154,0.51379675,"('foolish', 'wise')",1.1488585,1.2624921,-0.50934017,-0.37187672,0.3003528,0.4681373,-0.1677845
78,-0.24848224,-0.5692576,"('nonresilient', 'resilient')",-0.09060114,-0.3250066,0.2940041,0.17891309,-0.0150264,-0.2384504,0.223424
21,-0.23780428,-0.34303975,"('immoral', 'moral')",-0.57456017,-0.7286172,-0.6180936,-0.8553677,-0.4768194,-0.6423415,0.1655221
52,0.20781063,0.09148534,"('irrational', 'rational')",0.6879641,0.69281507,-1.10224,-1.1457162,-0.0688217,-0.1204719,0.0516502
12,0.19858411,0.5352359,"('unsupportive', 'supportive')",-0.009762157,0.07230635,-1.9416528,-1.8422471,-0.584277,-0.4115683,-0.1727087
15,0.19756645,0.42151427,"('boring', 'funny')",0.6595474,0.7550801,0.33328006,0.5657911,0.396798,0.5807951,-0.1839971
83,0.1910166,0.49870947,"('powerless', 'powerful')",0.82474965,0.8976826,-1.0705386,-1.1435102,-0.0182575,0.084294,-0.1025515
79,0.17301516,0.39803883,"('wavering', 'unwavering')",0.30625415,0.34585863,-0.79750115,-0.7234678,-0.1060773,0.0068099,-0.1128872
43,-0.1715313,0.21113777,"('irresponsible', 'responsible')",-0.50369394,-0.28464234,0.58588624,0.70712125,-0.0297797,0.2112056,-0.2409853
40,-0.15761527,0.04363336,"('stingy', 'generous')",-0.37650004,-0.12231328,-2.315803,-2.3765347,-0.9499728,-0.8184048,-0.131568
53,0.15607476,0.2552668,"('uncreative', 'creative')",-0.16058615,-0.107631445,0.73363906,0.80987287,0.2430425,0.3191694,-0.0761269
7,-0.155193,-0.072062075,"('insensitive', 'sensitive')",-1.1181958,-1.0103068,0.4078449,0.23366228,-0.2885146,-0.2829022,-0.0056124
29,0.14751351,0.42797998,"('unfair', 'fair')",0.6003874,0.7372215,-0.69935024,-0.72258526,0.0161836,0.1475387,-0.1313551
86,-0.12849207,-0.24731442,"('uninfluential', 'influential')",0.21497443,0.019309405,-0.17016351,-0.30201918,-0.0278937,-0.1766747,0.148781
1,0.12102318,0.48653868,"('unfriendly', 'friendly')",0.8388293,1.0719316,1.3387419,1.4787767,0.7661982,1.0124156,-0.2462174
72,-0.10761441,0.08100766,"('unambitious', 'ambitious')",-0.36403278,-0.16911155,-0.69614935,-0.5745461,-0.3892655,-0.2208833,-0.1683822
8,0.09800108,0.45811182,"('unaffectionate', 'affectionate')",0.68508476,0.9706224,0.045974232,0.21266608,0.2763534,0.5471334,-0.27078
68,-0.08971033,-0.09669687,"('dependent', 'independent')",-1.2909849,-1.3284636,-1.0228697,-1.1680473,-0.8011883,-0.8644026,0.0632143
23,0.08169757,-0.031155769,"('insincere', 'sincere')",-0.58933616,-0.64879143,6.56873,6.2207975,2.0203638,1.8469501,0.1734137
13,-0.073927544,0.101148985,"('impolite', 'polite')",-0.78808045,-0.7445249,0.40811908,0.34487897,-0.1512963,-0.099499,-0.0517973
80,-0.0699583,-0.5192895,"('dominated', 'dominating')",-0.27526826,-0.39671925,-0.19424364,-0.3513777,-0.1798234,-0.4224621,0.2426387
2,0.065788515,0.5288728,"('unlikable', 'likable')",0.46476567,0.725719,0.58682,0.91944414,0.3724581,0.7246786,-0.3522205
20,-0.057353176,-0.08161505,"('rough', 'thoughtful')",-0.28720117,-0.26566312,0.9168889,0.75433034,0.1907782,0.1356841,0.0550941
61,-0.052030683,0.058276843,"('illogical', 'logical')",0.30345201,0.23723325,0.10252126,-0.040201545,0.1179809,0.0851028,0.0328781
75,0.028574469,0.17386262,"('meek', 'impulsive')",0.31540516,0.32394418,-0.32496226,-0.18617627,0.0063391,0.1038768,-0.0975377
38,0.01917535,0.1278471,"('untruthful', 'truthful')",0.3586686,0.4257478,0.28091958,0.43831235,0.2195878,0.3306358,-0.111048
