,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,male-female
18,-1.0123324,-1.1247177,"('disagreeable', 'welcoming')",-0.7581403,-0.9033261,-0.13521093,-0.25762552,-0.6352279,-0.7618898,0.1266619
86,-1.0057645,-0.99305797,"('uninfluential', 'influential')",-0.46793732,-0.3192269,-0.07528594,-0.061793692,-0.5163292,-0.4580262,-0.058303
26,-0.9723959,-1.1576986,"('hardhearted', 'benevolent')",0.49892777,0.43405938,1.5787024,1.4185667,0.3684115,0.2316425,0.136769
36,-0.9638925,-0.85167265,"('hostile', 'amicable')",-2.2614748,-2.3319929,0.43992,0.11459698,-0.9284825,-1.0230228,0.0945403
28,-0.9379763,-0.61329865,"('disloyal', 'loyal')",-0.5095267,-0.22744024,0.5414572,0.77816767,-0.3020153,-0.0208571,-0.2811582
82,-0.9199606,-0.3477059,"('poor', 'rich')",-0.36779317,-0.13991092,6.0348787,6.163062,1.5823749,1.891815,-0.3094401
54,-0.8889826,-0.77538645,"('incapable', 'capable')",-0.39995137,-0.4682905,1.1120567,1.110305,-0.0589591,-0.0444573,-0.0145018
78,-0.8848592,-1.002912,"('nonresilient', 'resilient')",0.52043474,0.39717397,0.24175978,0.20554744,-0.0408882,-0.1333969,0.0925087
59,0.88187593,1.1027296,"('foolish', 'wise')",0.9741443,1.0401076,0.555996,0.60231245,0.8040054,0.9150499,-0.1110445
7,0.8183064,0.8004898,"('insensitive', 'sensitive')",1.0617362,0.986552,0.9176926,0.99375826,0.9325784,0.9269334,0.005645
6,-0.7986297,-0.57070154,"('distant', 'open')",-1.1576254,-1.0839583,0.48929206,0.4969249,-0.4889877,-0.3859116,-0.1030761
65,0.79850453,0.54244244,"('insecure', 'secure')",0.39114052,0.22424488,-0.28114572,-0.31895134,0.3028331,0.1492453,0.1535878
14,0.761049,0.58063823,"('antisocial', 'social')",0.93430275,0.7957045,-0.758701,-0.76823276,0.3122169,0.2027033,0.1095136
52,-0.73592526,-0.68558687,"('irrational', 'rational')",-0.32057548,-0.2885998,0.13266042,0.05812267,-0.3079468,-0.3053547,-0.0025921
0,-0.71291125,-0.949331,"('unsociable', 'sociable')",0.24956313,0.20626357,-0.43756923,-0.44903,-0.3003058,-0.3973658,0.09706
25,-0.7011852,-0.72895896,"('egoistic', 'altruistic')",0.33192927,0.4102726,1.5636696,1.4606086,0.3981379,0.3806407,0.0174972
80,0.6973092,0.4036638,"('dominated', 'dominating')",0.7216061,0.5520447,-1.1684569,-1.0145121,0.0834861,-0.0196012,0.1030873
12,0.6807523,0.5108427,"('unsupportive', 'supportive')",0.845439,0.98325956,-1.5158904,-1.473158,0.0034336,0.0069814,-0.0035478
35,-0.663347,-0.38879853,"('corrupt', 'incorrupt')",-1.337887,-1.3339825,-0.05588841,-0.20889017,-0.6857075,-0.6438904,-0.0418171
42,0.62621677,0.61922586,"('unreliable', 'reliable')",0.7930681,0.8651342,-2.627616,-2.3639598,-0.402777,-0.2931999,-0.1095771
84,0.62018347,0.6272924,"('inferior', 'superior')",1.2508479,1.1944411,0.7472831,0.74021417,0.8727715,0.8539825,0.018789
21,0.61419505,0.42662272,"('immoral', 'moral')",1.333049,1.0992007,-0.54998523,-0.51662093,0.465753,0.3364008,0.1293522
5,-0.6111649,-0.3929855,"('distant', 'outgoing')",-0.57784015,-0.49282163,-0.042081997,0.026489811,-0.4103624,-0.2864391,-0.1239233
57,-0.6028526,-0.68644416,"('unimaginative', 'imaginative')",-0.030674066,-0.01387036,-2.7021573,-2.4763708,-1.1118946,-1.0588951,-0.0529995
87,0.5868045,0.67948925,"('unsuccessful', 'successful')",0.82772875,0.8308208,0.8131114,0.9067435,0.7425482,0.8056846,-0.0631364
51,-0.58496094,-0.64303607,"('uneducated', 'educated')",-0.5097516,-0.6804479,0.022708654,0.05092581,-0.3573346,-0.424186,0.0668514
43,0.55798656,0.44054416,"('irresponsible', 'responsible')",0.44988889,0.50868875,0.5327322,0.5919086,0.5135359,0.5137138,-0.0001779
10,-0.54849136,-0.618829,"('unsympathetic', 'sympathetic')",-0.23551472,-0.1836272,-0.30461317,-0.23095146,-0.3628731,-0.3444692,-0.0184039
44,0.5416909,0.254389,"('prejudiced', 'unprejudiced')",-0.548786,-0.8336816,-1.1569709,-1.2067186,-0.388022,-0.5953371,0.2073151
22,0.53907037,0.5424587,"('untrustworthy', 'trustworthy')",-0.08710669,-0.17374408,-0.8793083,-0.79338366,-0.1424482,-0.1415563,-0.0008919
30,0.49719903,0.7155418,"('intolerant', 'tolerant')",1.309692,1.4195814,0.83687437,1.0777931,0.8812551,1.0709721,-0.189717
24,0.49334535,0.6669898,"('dishonest', 'honest')",-0.111504816,0.18885817,0.60861176,0.73766404,0.3301508,0.5311707,-0.2010199
34,0.49320552,0.46540692,"('mean', 'honorable')",0.26962534,0.24935704,6.1069956,5.9980183,2.2899421,2.2375941,0.052348
58,-0.48234567,-0.55868125,"('undiscriminating', 'discriminating')",0.8437479,0.6948213,0.17173128,0.031937685,0.1777112,0.0560259,0.1216853
47,0.4811118,0.55988103,"('stupid', 'smart')",0.5210743,0.5657628,5.688131,5.6759763,2.2301057,2.2672067,-0.037101
69,0.4727581,0.48592842,"('lazy', 'industrious')",0.9654358,0.8436872,-0.16461226,-0.2074026,0.4245272,0.374071,0.0504562
63,0.4685954,0.44559118,"('unperceptive', 'insightful')",1.3852109,1.4978384,0.98573,1.16738,0.9465121,1.0369365,-0.0904244
27,-0.45686343,-0.67009705,"('hardhearted', 'softhearted')",-0.04066399,-0.16549852,1.9290394,1.6446584,0.4771706,0.2696876,0.207483
16,-0.4552208,-0.26386628,"('unpopular', 'popular')",-0.1412763,-0.14244048,0.5478546,0.5453697,-0.0162142,0.0463543,-0.0625685
71,0.43235603,0.41362694,"('diffident', 'self-confident')",1.5771775,1.5563171,0.9647512,0.7887763,0.9914283,0.9195735,0.0718548
77,0.42746174,0.2980936,"('unmotivated', 'motivated')",1.0523378,0.85653603,-1.3155584,-1.1672719,0.054747,-0.0042141,0.0589611
17,-0.42330763,-0.45266485,"('nasty', 'nice')",-0.45839337,-0.38981783,-0.42020923,-0.58565784,-0.4339701,-0.4760468,0.0420767
23,-0.42208552,-0.29549056,"('insincere', 'sincere')",0.85270685,1.0397608,5.5577145,5.55929,1.9961119,2.1011868,-0.1050749
66,-0.40676096,-0.56941247,"('inactive', 'active')",-0.6412945,-0.7645298,1.2913043,1.1659887,0.081083,-0.0559845,0.1370675
85,-0.39287978,-0.3990121,"('insignificant', 'prestigious')",0.11424993,-0.022955447,0.8700723,0.61023223,0.1971475,0.0627549,0.1343926
70,0.39250043,0.34765568,"('lethargic', 'energetic')",0.5554765,0.5506773,0.54189605,0.75773734,0.4966243,0.5520234,-0.0553991
62,0.38845056,0.5763403,"('incompetent', 'brilliant')",0.5965744,0.73984945,-0.09636027,0.36285242,0.2962216,0.5596807,-0.2634591
45,-0.37860665,-0.032277364,"('incompetent', 'competent')",0.2095666,0.47831383,-0.13268682,0.15210839,-0.1005756,0.1993816,-0.2999572
29,0.35859203,0.26645434,"('unfair', 'fair')",0.54321116,0.42693946,-0.16634169,-0.37397736,0.2451538,0.1064722,0.1386816
72,0.34754184,0.25322628,"('unambitious', 'ambitious')",0.23087426,0.4733441,-0.85128593,-0.8192044,-0.0909566,-0.030878,-0.0600786
4,-0.33579105,0.008579001,"('disliked', 'liked')",-0.5950511,-0.35603175,-6.712802,-6.276916,-2.5478814,-2.2081229,-0.3397585
61,0.31953195,0.16154331,"('illogical', 'logical')",0.70115507,0.5276703,0.31784478,0.19730058,0.4461772,0.2955047,0.1506725
50,0.31832722,0.392905,"('clumsy', 'skillful')",0.33870664,0.23972034,0.33861786,0.4546689,0.3318839,0.3624314,-0.0305475
40,-0.25651526,-0.18288907,"('stingy', 'generous')",-0.25202414,-0.090469755,-1.5117502,-1.4188312,-0.6734299,-0.5640634,-0.1093665
55,0.24868786,0.06592038,"('incompetent', 'clever')",0.12022391,-0.059697893,0.074468255,0.042524878,0.1477933,0.0162491,0.1315442
75,0.24537817,0.39246178,"('meek', 'impulsive')",-0.60907996,-0.6173851,-0.47859368,-0.29193956,-0.2807652,-0.1722876,-0.1084776
79,-0.2395279,-0.007300607,"('wavering', 'unwavering')",-1.2096595,-1.0007967,0.15116389,0.14417967,-0.4326745,-0.2879725,-0.144702
46,0.22489257,0.13067757,"('uncompetitive', 'competitive')",0.6860412,0.6419559,-0.96474224,-0.76517236,-0.0179362,0.002487,-0.0204232
88,-0.22288185,-0.32652184,"('low', 'eminent')",-0.16418377,-0.33734933,0.012853794,0.081581585,-0.1247373,-0.1940965,0.0693592
3,-0.22139728,-0.26300094,"('repellent', 'pleasant')",0.8433921,0.7684995,0.11835888,0.037704706,0.2467846,0.1810677,0.0657169
20,-0.21316823,-0.49005437,"('rough', 'thoughtful')",0.4459264,0.013647126,1.2630507,0.98974097,0.4986029,0.1711112,0.3274917
33,0.18737894,0.39132702,"('wrong', 'right')",0.7138329,0.7956991,-0.563252,-0.4159364,0.1126533,0.2570299,-0.1443766
76,0.18020588,0.08854565,"('anxious', 'daring')",0.5280466,0.5016454,0.21244961,0.38029793,0.3069007,0.3234963,-0.0165956
68,-0.17216194,-0.1881374,"('dependent', 'independent')",-0.5454047,-0.7159004,-0.3954843,-0.4776354,-0.371017,-0.4605577,0.0895407
13,-0.14910321,0.042311348,"('impolite', 'polite')",-0.13054636,-0.00821761,-0.3883947,-0.18055516,-0.2226814,-0.0488205,-0.1738609
48,-0.13108525,-0.2548091,"('unintelligent', 'intelligent')",0.5143486,0.38838246,0.59986764,0.52657145,0.3277104,0.2200483,0.1076621
15,-0.12086727,-0.04233052,"('boring', 'funny')",-0.7366461,-0.8154623,0.30988145,0.30188993,-0.182544,-0.1853009,0.0027569
2,-0.091122046,0.11704514,"('unlikable', 'likable')",0.6599155,0.6479898,0.6044464,0.7579316,0.39108,0.5076555,-0.1165755
32,0.082435116,-0.09977913,"('unkind', 'kind')",0.27347594,0.25491738,0.9351411,0.8395493,0.4303507,0.3315625,0.0987882
11,0.078564405,0.0077765044,"('unhelpful', 'helpful')",0.66772974,0.81365687,1.50982,1.8082534,0.752038,0.8765623,-0.1245243
74,-0.047315534,0.0015188241,"('undedicated', 'dedicated')",0.6640474,0.7996266,0.055419005,0.031462476,0.2240503,0.277536,-0.0534857
83,0.03106432,-0.16613665,"('powerless', 'powerful')",0.44843057,0.2538456,-1.0551541,-1.0750326,-0.1918864,-0.3291079,0.1372215
49,0.00942784,-0.02357665,"('unable', 'able')",-0.24135314,-0.55490154,0.090576425,0.020917606,-0.0471163,-0.1858535,0.1387372
37,-0.008948617,0.23329699,"('fake', 'genuine')",0.24203765,0.33514196,0.6602367,0.7530673,0.2977752,0.4405021,-0.1427269
