,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,male-female
85,-1.1927217,-1.8097951,"('insignificant', 'prestigious')",-0.25991267,-1.1497836,-0.19544373,-0.70812166,-0.5493594,-1.2225668,0.6732074
71,1.1880893,1.2398151,"('diffident', 'self-confident')",0.78241396,0.71204877,0.41681594,0.38149786,0.795773,0.7777872,0.0179858
30,1.1807897,1.5481058,"('intolerant', 'tolerant')",-0.35366002,-0.09764451,0.84712374,0.99921876,0.5580845,0.81656,-0.2584755
4,-1.1254184,-1.3999113,"('disliked', 'liked')",-0.087404594,-0.24840258,-6.777328,-6.955218,-2.6633836,-2.8678439,0.2044603
46,1.0854836,1.4506248,"('uncompetitive', 'competitive')",-0.987858,-0.40147084,-0.5927461,-0.5177124,-0.1650402,0.1771472,-0.3421874
7,1.0525028,1.3043796,"('insensitive', 'sensitive')",-0.41978163,-0.05764378,0.3389616,0.49004474,0.3238942,0.5789268,-0.2550326
36,-1.0426608,-1.7694939,"('hostile', 'amicable')",-0.2801378,-1.0424415,-0.30395004,-0.63119733,-0.5422496,-1.147711,0.6054614
54,-1.0425814,-0.9631841,"('incapable', 'capable')",-0.62118566,-0.7197507,0.49730012,0.5881481,-0.3888223,-0.3649289,-0.0238934
79,-1.0285503,-1.3761364,"('wavering', 'unwavering')",-0.27701938,-0.6295398,-0.3884632,-0.39806372,-0.5646776,-0.8012466,0.236569
48,1.0230074,1.1819183,"('unintelligent', 'intelligent')",-0.8114628,-0.6216555,0.9331204,0.9780136,0.381555,0.5127588,-0.1312038
65,0.9968696,1.2245011,"('insecure', 'secure')",0.49323913,0.8123429,-0.33644164,-0.13479821,0.3845557,0.6340153,-0.2494596
67,0.97543347,0.9849324,"('doubtful', 'determined')",0.5798777,0.7724631,-0.42609966,-0.2805562,0.3764038,0.4922798,-0.115876
88,-0.91519266,-1.1265411,"('low', 'eminent')",-1.146936,-1.1995596,-0.5863126,-0.47275132,-0.8828138,-0.9329507,0.0501369
34,-0.91512394,-0.90098035,"('mean', 'honorable')",0.0900574,0.12618156,5.5890484,5.959168,1.5879939,1.728123,-0.1401291
82,-0.89667904,-0.289069,"('poor', 'rich')",-0.6518867,-0.1388392,5.5782323,6.123468,1.3432221,1.8985198,-0.5552977
41,0.88965875,0.55361617,"('unforgiving', 'forgiving')",-0.13270007,-0.15882699,-0.06347492,-0.07864043,0.2311612,0.1053829,0.1257783
24,0.87819827,1.1016529,"('dishonest', 'honest')",-1.1585655,-0.74959075,0.60810167,0.97272503,0.1092448,0.4415957,-0.3323509
42,0.85868233,1.0408552,"('unreliable', 'reliable')",0.86551994,1.2415118,-3.2573698,-3.2320404,-0.5110558,-0.3165578,-0.194498
84,0.8298346,0.8471939,"('inferior', 'superior')",0.10839141,0.124384545,1.0395981,1.0119104,0.6592747,0.6611629,-0.0018882
86,0.824412,0.87514794,"('uninfluential', 'influential')",-1.6352444,-1.4959432,-0.35901693,-0.31035918,-0.3899498,-0.3103848,-0.079565
26,-0.82336456,-1.3377513,"('hardhearted', 'benevolent')",0.05416037,-0.47497913,1.4489788,1.1157885,0.2265915,-0.232314,0.4589055
66,-0.8151703,-1.3057612,"('inactive', 'active')",0.31700993,-0.11699082,0.48201245,0.29951173,-0.0053826,-0.3744134,0.3690308
70,0.8085355,1.0870684,"('lethargic', 'energetic')",-0.24065629,0.24771784,-0.055208545,0.12677476,0.1708902,0.487187,-0.3162968
50,-0.8077954,-0.5987248,"('clumsy', 'skillful')",-0.0107639,0.061625276,-0.042951185,0.0054990426,-0.2871702,-0.1772001,-0.1099701
2,0.7555752,0.6745123,"('unlikable', 'likable')",0.3353668,0.3165861,0.22608453,0.32796982,0.4390088,0.4396894,-0.0006806
9,0.7394775,0.74377084,"('unaffectionate', 'caring')",-1.4693227,-1.7318543,1.1288307,1.1686674,0.1329952,0.0601947,0.0728005
58,-0.72964174,-0.87303275,"('undiscriminating', 'discriminating')",-1.022018,-0.9205705,0.28748745,0.21891752,-0.4880574,-0.5248952,0.0368378
51,0.72655034,1.1787114,"('uneducated', 'educated')",-0.3179606,0.08914851,0.21990743,0.47833982,0.2094991,0.5820666,-0.3725675
64,0.71434945,0.682387,"('shy', 'confident')",0.3602705,0.47485366,-6.0798035,-6.096383,-1.6683944,-1.6463807,-0.0220137
8,-0.71092296,-1.1652081,"('unaffectionate', 'affectionate')",-1.084762,-1.5579982,0.31740478,0.24431388,-0.4927601,-0.8262974,0.3335373
87,0.710235,0.7530212,"('unsuccessful', 'successful')",0.39929217,0.20142329,0.9299867,0.8516084,0.6798379,0.6020176,0.0778203
5,-0.70626885,-0.90114677,"('distant', 'outgoing')",-0.40252578,-0.7014397,-0.55515087,-0.47738612,-0.5546485,-0.6933242,0.1386757
45,0.7000959,0.8875018,"('incompetent', 'competent')",-0.22317016,0.19263798,0.03205851,0.12988842,0.1696614,0.4033427,-0.2336813
63,0.6818068,0.96583354,"('unperceptive', 'insightful')",-0.47688714,-0.07843364,0.63707,0.7980645,0.2806632,0.5618215,-0.2811583
61,0.6635448,0.9076397,"('illogical', 'logical')",-0.28365746,-0.24122325,0.73306006,0.5493534,0.3709824,0.4052566,-0.0342742
32,0.63883436,0.9439117,"('unkind', 'kind')",-0.8356805,-0.6062849,0.51895976,0.72706574,0.1073712,0.3548975,-0.2475263
53,-0.62577134,-0.6645219,"('uncreative', 'creative')",-1.7152392,-1.9116166,0.33618876,0.1788075,-0.6682739,-0.7991103,0.1308364
1,-0.6113956,-0.79922587,"('unfriendly', 'friendly')",-1.9230531,-2.188815,1.0945859,1.0269226,-0.4799542,-0.6537061,0.1737519
6,-0.59116226,-0.73503923,"('distant', 'open')",-0.57991004,-0.96314293,-0.6580449,-0.66182005,-0.6097057,-0.7866673,0.1769616
74,0.56868416,0.58790237,"('undedicated', 'dedicated')",-0.32616827,-0.03958956,-0.6109443,-0.5653003,-0.1228095,-0.0056625,-0.117147
23,0.5667792,1.0208075,"('insincere', 'sincere')",-1.1519214,-0.6927288,5.6507816,6.0670714,1.6885465,2.1317167,-0.4431702
77,0.56356466,0.7825691,"('unmotivated', 'motivated')",-0.8239227,-0.6853708,-0.7728358,-0.85645807,-0.3443979,-0.2530866,-0.0913113
76,0.5505387,0.78453463,"('anxious', 'daring')",-0.6865084,-0.4165111,-0.27850553,-0.023154143,-0.1381584,0.1149565,-0.2531149
29,-0.46228862,-0.4550792,"('unfair', 'fair')",0.05289292,0.14867806,-0.34700972,-0.36362025,-0.2521351,-0.2233405,-0.0287946
59,-0.4139834,-0.7332633,"('foolish', 'wise')",0.4203029,0.10427712,0.0026431233,-0.116912454,0.0029875,-0.2486329,0.2516204
25,0.37770733,0.04269867,"('egoistic', 'altruistic')",0.21820368,-0.2022949,0.8218905,0.589473,0.4726005,0.1432923,0.3293082
19,-0.35671705,-0.44639897,"('inhospitable', 'hospitable')",-0.3629197,-0.63081837,-0.61055446,-0.6253303,-0.443397,-0.5675159,0.1241189
11,0.34592992,0.36906815,"('unhelpful', 'helpful')",-0.85570884,-0.44468844,1.9808036,2.293623,0.4903416,0.7393343,-0.2489927
3,0.32396868,0.45946294,"('repellent', 'pleasant')",-0.6448681,-0.32588843,0.6470988,0.59972763,0.1087331,0.244434,-0.1357009
28,-0.2974425,0.0904153,"('disloyal', 'loyal')",-1.1662617,-0.83262944,0.651032,0.99104416,-0.2708907,0.0829433,-0.353834
33,0.29437846,-0.108969755,"('wrong', 'right')",0.63118666,0.5277225,-0.68855107,-0.82681024,0.0790047,-0.1360192,0.2150239
69,-0.26942948,-0.7258528,"('lazy', 'industrious')",1.7762289,1.2666689,-0.36579853,-0.6570908,0.3803337,-0.0387582,0.4190919
49,-0.26484102,-0.15920363,"('unable', 'able')",-0.104530856,-0.1899046,-0.21699676,-0.17296731,-0.1954562,-0.1740252,-0.021431
38,0.25746667,0.44378763,"('untruthful', 'truthful')",-0.6626347,-0.2350438,-0.0051673707,0.38277942,-0.1367785,0.1971744,-0.3339529
44,-0.2552805,-0.6795416,"('prejudiced', 'unprejudiced')",0.55464065,0.51672757,-1.6052997,-1.7203851,-0.4353132,-0.627733,0.1924198
83,0.2232201,0.19389817,"('powerless', 'powerful')",-0.4339561,-0.45526513,-0.94739306,-0.8767625,-0.386043,-0.3793765,-0.0066665
57,0.19329849,-0.011523342,"('unimaginative', 'imaginative')",-0.9877865,-0.97186595,-2.829457,-3.2435105,-1.2079817,-1.4089665,0.2009848
73,0.17989469,0.17004955,"('helpless', 'self-reliant')",0.9381241,0.9434376,-3.336371,-3.3614123,-0.7394507,-0.7493084,0.0098577
72,-0.15646373,-0.10384336,"('unambitious', 'ambitious')",-1.1018082,-0.97238994,-0.8701164,-0.49053267,-0.7094628,-0.5222553,-0.1872075
18,-0.15159538,-0.5701259,"('disagreeable', 'welcoming')",-0.14725235,-0.35786185,-0.66287124,-0.55861956,-0.320573,-0.4955358,0.1749628
22,-0.11536191,-9.85302e-05,"('untrustworthy', 'trustworthy')",0.15523836,0.4962754,-1.2768184,-1.161192,-0.412314,-0.2216717,-0.1906423
27,-0.09762422,-0.4171936,"('hardhearted', 'softhearted')",-0.62074023,-0.8503167,1.2944664,1.1091392,0.192034,-0.0527904,0.2448244
78,0.093426324,0.14241037,"('nonresilient', 'resilient')",-0.5469478,-0.4542374,0.6459454,0.6174603,0.0641413,0.1018778,-0.0377365
15,-0.09302768,-0.23101115,"('boring', 'funny')",-0.088574305,-0.52654284,-0.16446446,-0.21663183,-0.1153555,-0.3247286,0.2093731
20,0.076590694,-0.22133881,"('rough', 'thoughtful')",-0.17177138,-0.16303861,0.88800836,0.6706913,0.2642759,0.095438,0.1688379
47,-0.0757418,0.07880278,"('stupid', 'smart')",-0.019365713,0.3357182,5.004343,5.233699,1.6364118,1.88274,-0.2463282
68,-0.07065499,0.124471515,"('dependent', 'independent')",0.05775615,0.30170918,-0.5385788,-0.33610725,-0.1838259,0.0300245,-0.2138504
40,0.06747402,-0.20256227,"('stingy', 'generous')",0.1603803,0.28163522,-1.8639951,-1.8722417,-0.5453802,-0.5977229,0.0523427
17,0.01710581,-0.062206447,"('nasty', 'nice')",-0.28640464,-0.47241086,-0.6200904,-0.7753849,-0.2964631,-0.4366674,0.1402043
