,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,male-female
40,0.4367585,0.793381,"('stingy', 'generous')",-1.0196964,-0.9456468,-0.70944905,-0.68424577,-0.67696714,-0.5972262,-1.6425315,-1.4914519,-0.7223771,-0.5850379,-0.1373392
21,-0.3985969,-0.66354334,"('immoral', 'moral')",-0.5101963,-0.8371626,-1.2598298,-1.3921833,-3.4942641,-3.6876688,-1.2376953,-1.3852038,-1.3801165,-1.5931523,0.2130358
81,0.38755056,0.18653633,"('submissive', 'aggressive')",0.1444929,-0.037234377,-1.4652481,-1.5873284,-3.0175703,-3.2304378,-0.86491233,-0.87803817,-0.9631374,-1.1093004,0.146163
86,0.38727817,0.4246919,"('uninfluential', 'influential')",-0.39610532,-0.56677395,-1.5395379,-1.557889,-1.6783243,-1.5738631,-0.68378496,-0.6772219,-0.7820949,-0.7902112,0.0081163
34,-0.3808762,-0.59665143,"('mean', 'honorable')",-1.7342162,-1.8861219,-0.6110151,-0.77373046,0.59931093,0.5382813,5.3333607,5.2595005,0.6413128,0.5082556,0.1330572
0,0.3758039,0.20518783,"('unsociable', 'sociable')",-1.082886,-1.1791623,-1.399106,-1.4452647,-1.5827817,-1.6273329,-0.9035191,-0.8911699,-0.9184978,-0.9875484,0.0690506
66,0.37113535,0.5095532,"('inactive', 'active')",0.59540176,0.64372134,1.9401914,1.8796377,0.664203,0.71793115,1.2629818,1.1094615,0.9667827,0.972061,-0.0052783
43,0.34942824,0.09370247,"('irresponsible', 'responsible')",0.13174675,-0.21504945,-2.0358074,-2.2411609,-0.9929004,-1.2034216,0.16332072,0.2133205,-0.4768424,-0.6705218,0.1936794
23,0.34696978,-0.045686044,"('insincere', 'sincere')",-0.33010787,-0.6970707,-2.0827532,-2.2917461,-0.6990115,-0.9331407,4.845981,4.656697,0.4162157,0.1378106,0.2784051
20,0.3359043,0.13120139,"('rough', 'thoughtful')",-1.4759753,-1.5703471,0.04359738,0.013321584,-0.53648996,-0.57631457,1.056802,1.043184,-0.1152323,-0.1917909,0.0765586
17,-0.32769313,-0.35235777,"('nasty', 'nice')",-1.3693134,-1.2516117,0.08268755,0.28214762,0.3224716,0.44062674,-0.72323185,-0.6816561,-0.4030159,-0.3125702,-0.0904457
10,0.29774502,0.12512644,"('unsympathetic', 'sympathetic')",-1.0765013,-1.3562676,-3.1026337,-3.2114973,-3.587655,-3.6956167,-0.6868783,-0.71117485,-1.6311848,-1.769886,0.1387012
78,0.2843872,0.11228205,"('nonresilient', 'resilient')",0.6696041,0.55451286,-0.13434105,-0.21604508,0.033311293,-0.14233698,0.8853179,0.80823976,0.3476559,0.2233305,0.1243254
14,0.2807127,-0.024737855,"('antisocial', 'social')",0.115271986,-0.1914456,-0.5071397,-0.69597507,-1.6868479,-1.8572483,-0.91347086,-1.0158142,-0.5422948,-0.7570442,0.2147494
36,-0.27446154,-0.17532259,"('hostile', 'amicable')",-0.7226629,-0.54994047,1.303861,1.4007332,2.2902005,2.5566797,0.10838728,0.08169842,0.5410649,0.6627697,-0.1217048
74,0.27277017,0.16552486,"('undedicated', 'dedicated')",0.2771707,0.17817114,-0.3990242,-0.5494235,-0.3415018,-0.33813885,-0.15999237,-0.060844228,-0.0701155,-0.1209421,0.0508266
47,-0.24445695,-0.491349,"('stupid', 'smart')",-0.6769891,-0.8865624,-0.18302831,-0.41649136,-1.415096,-1.5477285,4.517812,4.3351593,0.3996483,0.1986056,0.2010427
51,0.24326253,-0.08541687,"('uneducated', 'educated')",0.23226133,-0.040598646,-0.7372261,-0.79024947,-2.2226152,-2.460433,0.25039864,0.28172994,-0.4467838,-0.6189936,0.1722098
41,-0.24017076,-0.55643713,"('unforgiving', 'forgiving')",-2.0851104,-2.2402217,-0.7654185,-0.9431095,-0.47597414,-0.50913274,-0.071793795,-0.14974722,-0.7276935,-0.8797297,0.1520362
69,0.23940127,0.2180582,"('lazy', 'industrious')",0.97010285,1.1304007,2.730689,2.765555,2.6510882,2.7435172,0.12852491,0.012335636,1.3439612,1.3739733,-0.0300121
55,0.23765603,0.3666554,"('incompetent', 'clever')",-0.70244837,-0.8709785,-2.0580802,-2.1237006,-3.7983372,-3.948676,-0.89150023,-0.77833503,-1.4425421,-1.471007,0.0284649
28,-0.2365039,-0.4367969,"('disloyal', 'loyal')",-0.10253,-0.31880292,-0.8428084,-0.95293117,-1.5142165,-1.5859634,0.09855499,0.07681708,-0.5195007,-0.6435355,0.1240348
64,0.23202313,0.07559311,"('shy', 'confident')",-0.05704179,-0.22244687,0.20470308,0.14892612,-0.5176977,-0.80166066,-5.2935495,-5.266175,-1.0863126,-1.2131526,0.12684
11,-0.22534359,-0.33218515,"('unhelpful', 'helpful')",-1.1985853,-1.2491246,-2.3925674,-2.5467653,-1.9810407,-2.099129,2.0475712,2.0322578,-0.7499931,-0.8389893,0.0889962
70,0.21950953,0.059208997,"('lethargic', 'energetic')",-0.5125787,-0.7266638,-1.5714962,-1.8392355,-1.8495067,-2.0890067,0.24799874,0.2846901,-0.6932147,-0.8622015,0.1689868
8,0.2113552,0.57135224,"('unaffectionate', 'affectionate')",-1.2578576,-1.0080872,0.060504183,0.015258716,1.1036853,1.3940694,0.6555531,0.6508385,0.154648,0.3246863,-0.1700383
60,0.19806811,-0.07381081,"('inefficient', 'efficient')",0.22591518,0.0053661726,-1.634638,-1.8060292,-2.475511,-2.6976845,-0.08222668,-0.066480145,-0.7536785,-0.9277277,0.1740492
1,-0.19155262,-0.14464322,"('unfriendly', 'friendly')",-1.6236953,-1.7068447,-0.5342087,-0.6022355,0.51625764,0.7326784,1.5831778,1.5707377,-0.0500042,-0.0300615,-0.0199427
48,-0.1646797,-0.26928276,"('unintelligent', 'intelligent')",-1.5860349,-1.7277414,-1.7276204,-1.7526178,-2.5640597,-2.538364,0.18048888,0.15220234,-1.1723811,-1.2271607,0.0547796
65,0.16383022,-0.12913735,"('insecure', 'secure')",-0.34161356,-0.60691226,-1.0795805,-1.2652112,-2.2671313,-2.5043466,-0.60195404,-0.52200097,-0.8252898,-1.0055217,0.1802319
38,-0.15893224,-0.2142469,"('untruthful', 'truthful')",0.18256669,0.078577295,-1.1212046,-1.2404689,0.067598514,0.00020580646,0.37446398,0.35104692,-0.1311015,-0.2049772,0.0738757
76,-0.15607741,-0.0775555,"('anxious', 'daring')",0.7590534,0.6488524,0.3634352,0.32230702,-1.2976005,-1.3092432,-0.11103394,0.003129216,-0.0884447,-0.082502,-0.0059427
25,0.14257345,0.105734274,"('egoistic', 'altruistic')",-0.7501158,-0.68215513,0.8581312,0.8841901,1.4689134,1.5293205,0.9476212,0.9819374,0.5334247,0.5638054,-0.0303807
18,-0.14082345,0.07729694,"('disagreeable', 'welcoming')",-1.5551031,-1.4658008,0.8687781,0.910354,-0.6607546,-0.6035503,-0.48480925,-0.41778174,-0.3945425,-0.2998964,-0.0946461
7,-0.12375649,-0.55999076,"('insensitive', 'sensitive')",0.061648056,-0.29693684,-1.9263774,-2.1813037,-0.9514197,-1.2112368,0.30282065,0.09173307,-0.527417,-0.8315471,0.3041301
59,0.07599011,0.04484745,"('foolish', 'wise')",0.5371698,0.5314975,1.2389522,1.2364058,0.3804853,0.40664092,0.95919573,0.7344831,0.6383586,0.590775,0.0475836
24,0.0728813,0.24359986,"('dishonest', 'honest')",-0.597315,-0.708622,-1.4479387,-1.5002146,-0.5929765,-0.5746039,0.2798028,0.42511553,-0.4571092,-0.422945,-0.0341642
58,0.060392566,-0.11743809,"('undiscriminating', 'discriminating')",-0.6855804,-1.0049365,-0.21519081,-0.40406784,-0.5067262,-0.513482,0.043067805,-0.0593102,-0.2608074,-0.4198469,0.1590395
54,-0.053392738,-0.022584938,"('incapable', 'capable')",0.004112035,-0.08766213,-0.30630875,-0.36226302,1.3678083,1.3007622,1.1343654,1.1132205,0.4293169,0.3882945,0.0410224
42,-0.046790525,-0.28755638,"('unreliable', 'reliable')",0.42684287,0.062252082,0.42237216,0.29905042,-1.1320468,-1.3785183,-2.4869878,-2.4737792,-0.563322,-0.7557103,0.1923883
88,-0.043625135,-0.17461625,"('low', 'eminent')",-1.292123,-1.4127984,-0.49514332,-0.5814185,-1.5282867,-1.5337236,0.19665512,0.15019968,-0.6325046,-0.7104714,0.0779668
35,-0.03823135,0.3734976,"('corrupt', 'incorrupt')",0.12385717,0.45059037,1.5384053,1.8046234,3.276927,3.5576806,-0.06886173,0.060681444,0.9664192,1.2494146,-0.2829954
33,0.027371224,0.24498391,"('wrong', 'right')",0.8890264,0.881118,1.2664071,1.3816934,0.77679175,0.8413673,-0.23688847,-0.19934797,0.5445416,0.6299629,-0.0854213
32,-0.014248747,-0.086707726,"('unkind', 'kind')",-0.2093454,-0.347833,-1.2246953,-1.3500073,-1.4734628,-1.4825095,0.70720154,0.7379965,-0.4429102,-0.5058122,0.062902
77,-0.0034864359,-0.24031872,"('unmotivated', 'motivated')",-0.7543961,-0.90189046,-0.9066496,-0.93774897,-1.0263399,-1.1933717,-0.81869584,-0.8605448,-0.7019136,-0.8267749,0.1248613
